id,x0,x1,x2,fitness-2,fitness-3,fitness-2.5,fitness-4,fitness-3.5,fitness-1.5,fitness-1,fitness-0.5
61669,1.1666,1.72792,-3.55089,NA,NA,NA,NA,NA,-54.058,NA,NA
61937,1.42766,2.39019,-3.71364,NA,-29.825,NA,NA,NA,NA,NA,NA
62111,1.7158,2.40303,-4.02449,-22.596,NA,NA,NA,NA,NA,NA,NA
62251,2.53269,1.93113,-4.04946,NA,NA,-20.351,NA,NA,NA,NA,NA
62549,2.85272,1.43784,-4.07787,NA,NA,-34.971,NA,NA,NA,NA,NA
62790,2.07881,1.39067,-4.14299,NA,-16.214,NA,NA,NA,NA,NA,NA
62895,1.5858,1.70025,-4.3864,NA,NA,-2.287,NA,NA,NA,NA,NA
63018,2.08063,0.999868,-4.71445,NA,NA,-24.581,NA,NA,NA,NA,NA
63211,1.72609,1.54478,-3.94237,NA,NA,-5.047,NA,NA,NA,NA,NA
63517,1.7853,1.52133,-4.54579,NA,-5.488,NA,NA,NA,NA,NA,NA
63679,1.99252,2.40019,-4.81911,-23.302,NA,NA,NA,NA,NA,NA,NA
63866,1.19661,1.93252,-4.46442,NA,-14.972,NA,NA,NA,NA,NA,NA
64186,2.00154,1.4827,-3.73661,NA,NA,-15.574,NA,NA,NA,NA,NA
64285,1.28879,1.35035,-3.8344,NA,NA,-20.549,NA,NA,NA,NA,NA
64432,1.38648,1.46502,-4.59272,-13.828,NA,NA,NA,NA,NA,NA,NA
64772,0.598399,1.55982,-4.15499,-51.865,NA,NA,NA,NA,NA,NA,NA
64970,2.26997,2.41384,-4.6647,NA,NA,-24.761,NA,NA,NA,NA,NA
65143,2.1937,2.24828,-4.59678,NA,NA,-16.402,NA,NA,NA,NA,NA
65204,1.40066,1.94982,-4.31513,NA,NA,-8.766,NA,NA,NA,NA,NA
65433,2.15282,2.01516,-4.59235,-13.863,NA,NA,NA,NA,NA,NA,NA
65680,2.49521,1.83953,-4.58497,NA,NA,NA,NA,-47.049,NA,NA,NA
65871,2.04373,1.79877,-4.05096,NA,NA,NA,NA,-32.27,NA,NA,NA
66027,2.26228,2.67748,-3.37202,NA,NA,-56.836,NA,NA,NA,NA,NA
66327,2.57699,1.95393,-3.95653,-27.456,NA,NA,NA,NA,NA,NA,NA
66565,1.45717,1.49385,-4.2464,-7.654,NA,NA,NA,NA,NA,NA,NA
66672,1.26485,2.425,-4.78573,-32.503,NA,NA,NA,NA,NA,NA,NA
66819,1.00466,2.21919,-4.48481,NA,NA,-25.616,NA,NA,NA,NA,NA
67089,1.86095,0.777749,-4.8834,-48.399,NA,NA,NA,NA,NA,NA,NA
67254,1.17628,2.43141,-4.00477,-32.372,NA,NA,NA,NA,NA,NA,NA
67520,2.04573,2.26209,-4.90043,NA,NA,-20.754,NA,NA,NA,NA,NA
67617,1.84581,2.26755,-4.46874,NA,-13.956,NA,NA,NA,NA,NA,NA
67874,2.10264,1.72794,-4.0725,NA,NA,NA,NA,NA,-24.536,NA,NA
68187,2.18157,1.56421,-4.81237,NA,NA,-12.542,NA,NA,NA,NA,NA
68307,1.85548,1.30076,-4.01827,NA,-9.058,NA,NA,NA,NA,NA,NA
68497,1.80221,1.52837,-4.44018,-11.458,NA,NA,NA,NA,NA,NA,NA
68723,0.58357,1.81798,-4.7991,NA,NA,-47.367,NA,NA,NA,NA,NA
68818,0.762052,2.0741,-4.36646,-47.037,NA,NA,NA,NA,NA,NA,NA
69192,1.94563,1.73643,-4.25319,NA,NA,NA,NA,NA,NA,-59.736,NA
69294,2.21289,1.48811,-4.55287,NA,NA,-8.692,NA,NA,NA,NA,NA
69533,2.40407,1.46093,-4.83531,NA,NA,-19.947,NA,NA,NA,NA,NA
69709,2.1776,1.5595,-4.46934,NA,-11.617,NA,NA,NA,NA,NA,NA
69870,2.37099,1.78793,-4.64219,NA,NA,-14.09,NA,NA,NA,NA,NA
70097,2.59123,1.0109,-4.2047,-48.522,NA,NA,NA,NA,NA,NA,NA
70305,1.94166,2.05094,-4.54459,NA,NA,-8.136,NA,NA,NA,NA,NA
70558,2.10588,2.19032,-3.14655,NA,NA,NA,NA,NA,-65.386,NA,NA
70706,1.66415,0.827015,-4.45023,NA,NA,-37.041,NA,NA,NA,NA,NA
70869,2.06116,1.20662,-4.32406,NA,-23.492,NA,NA,NA,NA,NA,NA
71157,2.36926,2.42133,-4.66132,NA,NA,NA,NA,-50.364,NA,NA,NA
71380,2.02999,1.70354,-3.56829,NA,-25.273,NA,NA,NA,NA,NA,NA
71497,1.4955,2.47608,-3.32741,-56.684,NA,NA,NA,NA,NA,NA,NA
71794,1.96557,1.97013,-4.97149,NA,NA,-15.98,NA,NA,NA,NA,NA
71925,1.48275,1.85836,-4.22171,NA,-13.391,NA,NA,NA,NA,NA,NA
72129,1.73179,2.37415,-4.34264,-20.005,NA,NA,NA,NA,NA,NA,NA
72374,1.14815,1.24691,-4.01063,NA,NA,-25.498,NA,NA,NA,NA,NA
72519,2.07663,1.36688,-4.17605,-10.942,NA,NA,NA,NA,NA,NA,NA
72695,1.05163,2.89643,-4.59513,-50.838,NA,NA,NA,NA,NA,NA,NA
72958,2.35013,2.00504,-4.57367,NA,NA,-14.575,NA,NA,NA,NA,NA
73134,2.29023,1.05666,-4.88396,NA,NA,NA,NA,NA,-47.288,NA,NA
73277,1.96071,1.51665,-4.56005,NA,NA,NA,NA,NA,-24.662,NA,NA
73575,2.17116,2.09831,-4.93848,-25.605,NA,NA,NA,NA,NA,NA,NA
73680,1.41337,1.0509,-4.73581,NA,NA,NA,NA,NA,NA,-81.415,NA
73868,0.432931,1.88722,-4.90751,NA,NA,-57.206,NA,NA,NA,NA,NA
74105,1.13571,1.65073,-3.87326,NA,NA,-20.948,NA,NA,NA,NA,NA
74236,0.889242,2.70422,-4.38949,NA,NA,NA,NA,NA,-61.162,NA,NA
74490,1.66306,3.91717,-4.30545,NA,NA,NA,NA,-124.681,NA,NA,NA
74678,1.20624,2.37046,-4.64796,-27.001,NA,NA,NA,NA,NA,NA,NA
74834,1.3512,1.09317,-3.45334,NA,-53.844,NA,NA,NA,NA,NA,NA
75198,1.75806,1.46483,-4.27238,NA,NA,NA,NA,-32.716,NA,NA,NA
75257,1.6543,1.43462,-4.46032,NA,NA,-2.456,NA,NA,NA,NA,NA
75476,1.1935,1.08446,-4.90953,NA,NA,NA,NA,NA,-73.282,NA,NA
75765,2.68799,1.07803,-4.82343,-49.481,NA,NA,NA,NA,NA,NA,NA
75973,2.26647,0.919684,-4.57685,NA,-39.633,NA,NA,NA,NA,NA,NA
76146,2.95286,2.13217,-4.99725,NA,NA,NA,NA,NA,-60.437,NA,NA
76300,1.71228,1.00562,-4.42983,NA,NA,-19.798,NA,NA,NA,NA,NA
76472,1.46848,0.573722,-4.52766,NA,NA,-68.602,NA,NA,NA,NA,NA
76788,1.82176,1.55121,-3.35634,NA,NA,-30.837,NA,NA,NA,NA,NA
76864,2.15396,1.96811,-4.76377,-14.423,NA,NA,NA,NA,NA,NA,NA
77108,2.1069,2.71372,-4.64259,-39.923,NA,NA,NA,NA,NA,NA,NA
77357,1.69327,1.98031,-4.53648,-8.576,NA,NA,NA,NA,NA,NA,NA
77403,1.85536,1.27777,-3.57133,NA,NA,-27.128,NA,NA,NA,NA,NA
77752,1.6095,2.01731,-4.55422,NA,NA,-8.71,NA,NA,NA,NA,NA
77820,0.999001,1.76446,-4.07536,NA,NA,-22.097,NA,NA,NA,NA,NA
78080,1.70923,0.926392,-4.90888,-44.717,NA,NA,NA,NA,NA,NA,NA
78210,1.24832,1.1236,-4.13083,NA,NA,NA,NA,-57.582,NA,NA,NA
78469,1.79234,1.81859,-4.74033,NA,NA,-8.757,NA,NA,NA,NA,NA
78658,2.27264,2.0955,-4.91271,NA,NA,-20.795,NA,NA,NA,NA,NA
78958,1.99669,2.3714,-3.9219,NA,NA,NA,NA,-34.587,NA,NA,NA
79166,1.3453,1.15205,-4.28854,-21.584,NA,NA,NA,NA,NA,NA,NA
79279,1.52968,1.81012,-4.70122,NA,-10.923,NA,NA,NA,NA,NA,NA
79549,2.15688,1.66765,-4.06504,NA,NA,-7.478,NA,NA,NA,NA,NA
79742,2.42227,1.76114,-3.637,NA,NA,-27.678,NA,NA,NA,NA,NA
79965,1.65335,1.85838,-4.56672,NA,NA,-6.006,NA,NA,NA,NA,NA
80064,2.24063,1.21655,-4.33836,NA,NA,NA,NA,-31.395,NA,NA,NA
80273,2.24715,1.7857,-3.94981,NA,-25.582,NA,NA,NA,NA,NA,NA
80530,1.98519,2.12063,-4.66136,NA,NA,NA,NA,-41.359,NA,NA,NA
80696,2.09425,2.11257,-4.8066,NA,-20.548,NA,NA,NA,NA,NA,NA
80978,2.08652,1.54186,-4.44206,NA,-7.914,NA,NA,NA,NA,NA,NA
81190,1.63364,1.70662,-4.1054,NA,-8.167,NA,NA,NA,NA,NA,NA
81304,0.0866594,1.56263,-4.52239,-86.238,NA,NA,NA,NA,NA,NA,NA
81572,1.53702,1.06683,-4.45947,NA,NA,-17.235,NA,NA,NA,NA,NA
81761,1.27462,1.99742,-4.66934,NA,NA,NA,NA,-30.205,NA,NA,NA
81920,1.54932,1.25773,-4.43229,NA,NA,NA,-58.879,NA,NA,NA,NA
82045,2.65864,1.79626,-4.5722,-28.468,NA,NA,NA,NA,NA,NA,NA
82349,2.41098,1.29658,-4.73738,NA,-29.929,NA,NA,NA,NA,NA,NA
82586,2.1907,2.38111,-3.76184,-31.465,NA,NA,NA,NA,NA,NA,NA
82665,2.61017,1.63079,-4.78583,NA,NA,-24.562,NA,NA,NA,NA,NA
82879,1.54189,1.54168,-3.96705,NA,NA,-7.193,NA,NA,NA,NA,NA
83196,0.671323,2.46128,-4.54886,NA,NA,-48.129,NA,NA,NA,NA,NA
83270,1.96289,3.32771,-4.16439,NA,NA,-64.445,NA,NA,NA,NA,NA
83546,1.95408,3.52459,-4.33419,-79.032,NA,NA,NA,NA,NA,NA,NA
83613,1.90801,2.29157,-4.48149,NA,NA,NA,NA,-32.771,NA,NA,NA
83914,1.64972,2.5025,-4.37866,NA,NA,NA,NA,NA,-36.17,NA,NA
84062,2.15768,1.30708,-4.78572,NA,NA,-15.329,NA,NA,NA,NA,NA
84250,1.55569,1.63338,-4.93954,NA,NA,-14.725,NA,NA,NA,NA,NA
84519,1.54978,2.72571,-4.44277,-36.925,NA,NA,NA,NA,NA,NA,NA
84660,1.4461,2.41279,-4.21624,-32.289,NA,NA,NA,NA,NA,NA,NA
84993,1.21926,1.87043,-4.51792,-25.294,NA,NA,NA,NA,NA,NA,NA
85166,1.40828,2.43189,-4.42044,NA,-22.809,NA,NA,NA,NA,NA,NA
85373,1.59216,1.94858,-4.82778,NA,NA,-11.73,NA,NA,NA,NA,NA
85580,1.61949,1.18772,-4.87558,NA,NA,-21.903,NA,NA,NA,NA,NA
85643,2.15831,2.18871,-4.39729,NA,NA,-13.194,NA,NA,NA,NA,NA
85955,2.42917,1.84741,-4.38049,NA,-17.057,NA,NA,NA,NA,NA,NA
86002,2.50148,2.17768,-4.92183,NA,-35.409,NA,NA,NA,NA,NA,NA
86232,2.54679,2.21397,-4.74985,NA,-34.013,NA,NA,NA,NA,NA,NA
86533,2.53347,1.61254,-3.81625,-29.439,NA,NA,NA,NA,NA,NA,NA
86657,1.90065,1.85452,-4.68377,NA,-10.9,NA,NA,NA,NA,NA,NA
86995,2.39477,1.37156,-4.94283,NA,NA,NA,NA,NA,-38.323,NA,NA
87167,2.58563,2.07999,-4.25677,NA,NA,-22.725,NA,NA,NA,NA,NA
87258,1.32667,1.83097,-4.05218,-26.287,NA,NA,NA,NA,NA,NA,NA
87470,2.12363,2.10134,-4.56184,NA,NA,-11.538,NA,NA,NA,NA,NA
87686,2.07942,0.999621,-3.0357,NA,-70.275,NA,NA,NA,NA,NA,NA
87870,2.29294,1.30361,-3.93917,NA,NA,-18.938,NA,NA,NA,NA,NA
88128,2.05243,1.20016,-4.58009,-20.954,NA,NA,NA,NA,NA,NA,NA
88290,1.24109,1.9699,-4.87551,NA,NA,NA,NA,NA,NA,-55.537,NA
88491,1.89658,2.21456,-4.13786,-18.502,NA,NA,NA,NA,NA,NA,NA
88654,2.03057,2.21895,-4.95211,NA,NA,-21.091,NA,NA,NA,NA,NA
88927,1.96007,1.16027,-4.9683,-26.227,NA,NA,NA,NA,NA,NA,NA
89030,1.60516,1.92647,-4.71937,NA,NA,NA,NA,NA,-34.487,NA,NA
89376,1.35329,2.32616,-4.3036,-20.73,NA,NA,NA,NA,NA,NA,NA
89411,2.04749,1.97177,-4.53679,NA,NA,NA,NA,NA,NA,-46.374,NA
89751,1.64641,2.35285,-4.94933,-30.065,NA,NA,NA,NA,NA,NA,NA
89895,1.36622,2.33514,-4.99559,-34.343,NA,NA,NA,NA,NA,NA,NA
90034,0.99508,2.54349,-3.80839,-44.414,NA,NA,NA,NA,NA,NA,NA
90373,0.866957,1.97173,-3.58024,-57.699,NA,NA,NA,NA,NA,NA,NA
90497,1.20923,1.49426,-3.05383,NA,NA,-61.289,NA,NA,NA,NA,NA
90784,2.18456,1.50562,-4.56622,NA,NA,-8.249,NA,NA,NA,NA,NA
90933,1.27256,1.56579,-4.80857,-19.938,NA,NA,NA,NA,NA,NA,NA
91025,2.52066,2.34307,-4.24221,NA,NA,-27.053,NA,NA,NA,NA,NA
91334,3.40439,1.75708,-3.96054,NA,-74.811,NA,NA,NA,NA,NA,NA
91548,1.51915,1.04132,-4.37312,NA,NA,NA,NA,-44.45,NA,NA,NA
91787,2.21407,1.75869,-4.14005,-11.441,NA,NA,NA,NA,NA,NA,NA
91828,2.35139,1.05882,-4.1958,NA,-36.565,NA,NA,NA,NA,NA,NA
92151,1.89411,2.46913,-3.98797,NA,NA,-22.688,NA,NA,NA,NA,NA
92293,0.768,1.73382,-4.03547,NA,-36.388,NA,NA,NA,NA,NA,NA
92568,1.55564,1.78194,-3.85282,NA,-20.476,NA,NA,NA,NA,NA,NA
92741,1.56415,2.031,-3.76401,NA,-16.76,NA,NA,NA,NA,NA,NA
92868,1.50558,2.45176,-4.43573,NA,NA,-20.462,NA,NA,NA,NA,NA
93034,1.40163,2.27615,-4.63929,-19.948,NA,NA,NA,NA,NA,NA,NA
93308,2.09336,1.91073,-4.35401,-9.608,NA,NA,NA,NA,NA,NA,NA
93499,1.20983,2.49524,-4.54239,NA,NA,NA,NA,-40.059,NA,NA,NA
93740,1.88336,2.04628,-4.26828,NA,NA,-7.43,NA,NA,NA,NA,NA
93987,1.86748,2.41707,-4.69949,NA,-28.65,NA,NA,NA,NA,NA,NA
94047,1.29046,2.38367,-4.84857,NA,-35.269,NA,NA,NA,NA,NA,NA
94275,0.648138,2.60084,-4.90284,NA,-57.78,NA,NA,NA,NA,NA,NA
94408,1.77765,2.50049,-4.94686,NA,-31.038,NA,NA,NA,NA,NA,NA
94620,2.56351,1.83552,-4.0435,NA,NA,NA,NA,-50.051,NA,NA,NA
94957,1.57231,1.17742,-4.77815,NA,-21.987,NA,NA,NA,NA,NA,NA
95189,1.44614,1.60205,-4.18387,NA,NA,-4.349,NA,NA,NA,NA,NA
95375,2.11515,1.37663,-3.74686,NA,NA,-16.847,NA,NA,NA,NA,NA
95449,2.05397,1.78148,-4.52095,NA,-14.109,NA,NA,NA,NA,NA,NA
95630,2.96818,1.63532,-4.51008,NA,-40.59,NA,NA,NA,NA,NA,NA
95816,2.18448,2.06119,-4.77941,NA,NA,NA,NA,-38.86,NA,NA,NA
96078,1.6409,2.24341,-4.53308,NA,-14.817,NA,NA,NA,NA,NA,NA
96376,1.97695,1.78375,-4.69462,-10.544,NA,NA,NA,NA,NA,NA,NA
96451,1.16259,1.48155,-4.06854,NA,NA,NA,-60.466,NA,NA,NA,NA
96681,2.00593,2.33048,-3.96769,NA,NA,NA,NA,-35.515,NA,NA,NA
96973,1.23878,2.86086,-4.64369,NA,NA,-43.896,NA,NA,NA,NA,NA
97196,2.30402,1.91497,-4.6689,NA,NA,-13.759,NA,NA,NA,NA,NA
97400,2.16714,2.11843,-4.99957,NA,NA,-21.385,NA,NA,NA,NA,NA
97425,1.91245,1.99781,-4.44796,-9.767,NA,NA,NA,NA,NA,NA,NA
97635,1.93551,1.45329,-4.79685,-21.07,NA,NA,NA,NA,NA,NA,NA
97918,2.90724,2.21114,-4.07476,NA,-43.515,NA,NA,NA,NA,NA,NA
98149,2.38256,2.09707,-3.73712,NA,NA,-26.03,NA,NA,NA,NA,NA
98223,1.70262,1.92556,-3.89229,NA,NA,-9.287,NA,NA,NA,NA,NA
98401,1.26517,1.59865,-3.34147,NA,NA,-37.757,NA,NA,NA,NA,NA
98671,3.07832,1.75446,-3.69604,NA,NA,-54.646,NA,NA,NA,NA,NA
98891,2.38724,2.18192,-4.84241,NA,NA,-24.237,NA,NA,NA,NA,NA
99176,2.55447,1.97603,-4.86379,NA,NA,-25.61,NA,NA,NA,NA,NA
99280,1.89857,1.75481,-4.50205,-5.472,NA,NA,NA,NA,NA,NA,NA
99441,1.35033,0.946952,-4.68536,NA,-39.904,NA,NA,NA,NA,NA,NA
99743,2.69102,1.55105,-4.3715,-30.255,NA,NA,NA,NA,NA,NA,NA
99978,2.72082,2.33327,-4.71125,-39.149,NA,NA,NA,NA,NA,NA,NA
100117,2.15069,1.31747,-4.48691,NA,NA,-9.132,NA,NA,NA,NA,NA
100343,1.21789,1.12898,-4.87292,NA,NA,-33.388,NA,NA,NA,NA,NA
100566,1.44372,1.7922,-4.37304,NA,-10.169,NA,NA,NA,NA,NA,NA
100683,1.52345,2.72567,-4.11373,NA,NA,NA,NA,NA,-45.12,NA,NA
101000,1.37738,1.66621,-4.65842,NA,-18.878,NA,NA,NA,NA,NA,NA
101169,2.26744,1.60038,-4.60872,NA,NA,NA,NA,-28.396,NA,NA,NA
101255,1.70212,1.64094,-3.76596,NA,-24.236,NA,NA,NA,NA,NA,NA
101499,0.855177,1.14691,-4.47964,NA,-50.499,NA,NA,NA,NA,NA,NA
101694,2.15375,2.09167,-4.6432,NA,NA,-13.621,NA,NA,NA,NA,NA
101850,1.77694,2.31624,-3.94961,NA,NA,-17.407,NA,NA,NA,NA,NA
102026,1.85982,2.62492,-4.52939,NA,-29.841,NA,NA,NA,NA,NA,NA
102212,2.12573,1.51028,-3.31897,NA,-41.57,NA,NA,NA,NA,NA,NA
102538,1.34258,2.1674,-3.98363,-22.996,NA,NA,NA,NA,NA,NA,NA
102604,2.11074,1.20326,-4.5182,NA,NA,NA,NA,NA,-30.9,NA,NA
102837,1.95404,1.06662,-4.08578,-21.911,NA,NA,NA,NA,NA,NA,NA
103164,1.93704,1.40474,-4.48532,NA,NA,-4.464,NA,NA,NA,NA,NA
103340,2.58744,1.861,-4.34639,NA,NA,-19.9,NA,NA,NA,NA,NA
103576,2.48505,1.72101,-3.86434,-26.325,NA,NA,NA,NA,NA,NA,NA
103650,2.10974,1.87804,-3.39219,NA,NA,-29.82,NA,NA,NA,NA,NA
103892,2.08603,1.35409,-2.83666,NA,NA,-71.413,NA,NA,NA,NA,NA
104026,1.96921,1.44208,-3.98504,NA,NA,-7.686,NA,NA,NA,NA,NA
104347,0.791678,1.56379,-4.32707,NA,NA,-33.311,NA,NA,NA,NA,NA
104427,0.865022,1.99073,-4.52546,-42.171,NA,NA,NA,NA,NA,NA,NA
104680,2.13113,2.10884,-4.10443,NA,NA,NA,NA,NA,-32.313,NA,NA
104913,1.8729,1.5366,-4.02117,-18.785,NA,NA,NA,NA,NA,NA,NA
105107,1.90511,2.72711,-4.68425,NA,NA,-31.264,NA,NA,NA,NA,NA
105368,1.55239,1.76126,-3.26712,NA,NA,-35.311,NA,NA,NA,NA,NA
105483,2.05686,0.936579,-3.74154,NA,NA,-35.356,NA,NA,NA,NA,NA
105613,2.42526,1.58698,-4.23678,-19.037,NA,NA,NA,NA,NA,NA,NA
105804,1.86918,1.62583,-4.04722,NA,NA,-2.819,NA,NA,NA,NA,NA
106144,1.54853,1.63336,-4.36909,NA,NA,NA,NA,NA,-22.761,NA,NA
106214,1.91089,1.96864,-4.30741,-8.08,NA,NA,NA,NA,NA,NA,NA
106515,2.06039,2.68875,-4.80132,NA,NA,-32.862,NA,NA,NA,NA,NA
106791,2.21057,1.82433,-4.95041,NA,NA,-17.595,NA,NA,NA,NA,NA
106924,1.17008,1.74579,-3.84856,NA,NA,-19.636,NA,NA,NA,NA,NA
107074,0.135677,1.82399,-4.99684,NA,NA,-80.744,NA,NA,NA,NA,NA
107327,1.43803,1.98995,-4.78882,NA,-17.377,NA,NA,NA,NA,NA,NA
107472,2.10827,2.38833,-4.85916,NA,NA,-24.206,NA,NA,NA,NA,NA
107676,1.16147,2.0048,-4.63991,NA,NA,NA,NA,-39.135,NA,NA,NA
107820,1.09513,1.77173,-4.58858,NA,-23.699,NA,NA,NA,NA,NA,NA
108073,1.64955,2.01279,-4.06696,-9.004,NA,NA,NA,NA,NA,NA,NA
108279,2.02864,1.82403,-4.52654,NA,NA,-5.118,NA,NA,NA,NA,NA
108594,1.15633,1.90663,-4.23114,NA,NA,NA,NA,NA,-34.729,NA,NA
108713,1.24596,1.72354,-3.8287,-23.135,NA,NA,NA,NA,NA,NA,NA
108804,1.40616,2.02357,-4.89013,NA,-18.125,NA,NA,NA,NA,NA,NA
109020,2.57614,0.996093,-4.46404,NA,NA,-37.761,NA,NA,NA,NA,NA
109321,1.89141,2.06381,-4.50592,NA,NA,-8.257,NA,NA,NA,NA,NA
109401,1.99722,1.79563,-4.49915,-17.26,NA,NA,NA,NA,NA,NA,NA
109668,0.417337,2.37973,-4.01588,NA,NA,NA,NA,-70.432,NA,NA,NA
109975,1.23953,2.38074,-4.44407,NA,NA,-23.143,NA,NA,NA,NA,NA
110091,2.30524,1.63519,-4.51458,NA,-14.077,NA,NA,NA,NA,NA,NA
110277,2.48678,0.787826,-4.59167,NA,NA,-45.413,NA,NA,NA,NA,NA
110404,1.65756,1.07897,-4.37365,NA,NA,-13.745,NA,NA,NA,NA,NA
110777,3.02969,0.675283,-4.75058,NA,NA,-75.277,NA,NA,NA,NA,NA
110913,2.20787,1.13168,-4.71773,NA,NA,-20.149,NA,NA,NA,NA,NA
111152,1.5329,1.63965,-4.30208,NA,NA,NA,NA,-19.564,NA,NA,NA
111230,2.39531,1.6018,-4.7938,NA,-18.423,NA,NA,NA,NA,NA,NA
111475,2.34013,1.70779,-4.5003,NA,-22.77,NA,NA,NA,NA,NA,NA
111761,2.19542,1.70039,-4.83707,NA,-22.042,NA,NA,NA,NA,NA,NA
111996,2.23279,1.71119,-4.97598,NA,NA,NA,NA,NA,NA,-60.431,NA
112179,2.00381,2.20896,-4.66254,-18.575,NA,NA,NA,NA,NA,NA,NA
112287,1.26338,1.75685,-4.45503,NA,NA,-9.735,NA,NA,NA,NA,NA
112566,1.173,0.972047,-4.94258,NA,NA,NA,NA,NA,-97.282,NA,NA
112692,2.13166,1.49703,-3.54034,NA,NA,NA,NA,NA,-40.736,NA,NA
112921,1.71549,1.72891,-3.55417,NA,NA,-19.364,NA,NA,NA,NA,NA
113176,0.909521,1.74697,-4.02983,NA,NA,-27.228,NA,NA,NA,NA,NA
113377,1.84453,1.85691,-3.47244,NA,NA,-23.462,NA,NA,NA,NA,NA
113565,2.69042,2.00779,-4.97464,NA,NA,-33.612,NA,NA,NA,NA,NA
113671,2.06713,2.50747,-4.22883,-29.009,NA,NA,NA,NA,NA,NA,NA
113910,2.21714,2.05918,-4.53652,NA,NA,NA,NA,NA,-25.243,NA,NA
114055,1.89604,2.42477,-4.56503,NA,NA,NA,NA,NA,-42.275,NA,NA
114341,1.86247,1.39465,-4.46071,-8.554,NA,NA,NA,NA,NA,NA,NA
114444,1.34082,1.67052,-4.84926,NA,NA,NA,NA,NA,-32.743,NA,NA
114643,1.85907,1.81154,-4.80204,-14.622,NA,NA,NA,NA,NA,NA,NA
114933,1.55344,2.20551,-4.61676,NA,NA,NA,NA,-28.501,NA,NA,NA
115052,1.53926,2.34757,-3.51178,NA,-33.609,NA,NA,NA,NA,NA,NA
115309,1.84879,2.65192,-4.68334,NA,-29.444,NA,NA,NA,NA,NA,NA
115517,0.89083,1.89657,-3.21507,NA,-57.418,NA,NA,NA,NA,NA,NA
115607,1.48825,1.6986,-3.71777,NA,NA,-14.924,NA,NA,NA,NA,NA
115998,1.77491,1.79316,-4.69686,NA,NA,NA,NA,NA,-24.678,NA,NA
116159,1.92646,2.33552,-4.2521,-22.635,NA,NA,NA,NA,NA,NA,NA
116269,1.74693,1.8746,-4.28256,NA,NA,-2.6,NA,NA,NA,NA,NA
116420,2.01246,2.20486,-4.67885,NA,-18.573,NA,NA,NA,NA,NA,NA
116712,1.36979,2.61378,-4.36475,NA,NA,-27.923,NA,NA,NA,NA,NA
116954,1.15351,1.3626,-3.78459,NA,NA,-27.733,NA,NA,NA,NA,NA
117092,1.5968,0.568309,-4.25267,NA,-65.004,NA,NA,NA,NA,NA,NA
117251,2.09198,2.69078,-4.5783,NA,-40.353,NA,NA,NA,NA,NA,NA
117509,1.88655,2.11439,-3.84311,NA,NA,-15.145,NA,NA,NA,NA,NA
117771,1.28096,1.51976,-4.19218,NA,NA,NA,NA,NA,-33.471,NA,NA
117913,1.6721,0.79642,-4.15813,NA,NA,-36.03,NA,NA,NA,NA,NA
118011,1.87312,1.84781,-3.99478,-7.178,NA,NA,NA,NA,NA,NA,NA
118336,3.0541,1.74653,-4.00131,-47.961,NA,NA,NA,NA,NA,NA,NA
118592,3.0129,1.96254,-4.22925,NA,NA,-40.49,NA,NA,NA,NA,NA
118737,2.16107,1.97153,-3.85069,NA,-23.968,NA,NA,NA,NA,NA,NA
118996,1.72084,1.90228,-4.69984,NA,-9.017,NA,NA,NA,NA,NA,NA
119012,2.08903,2.32254,-4.71694,-20.383,NA,NA,NA,NA,NA,NA,NA
119380,1.74172,1.91452,-4.9872,-19.692,NA,NA,NA,NA,NA,NA,NA
119560,1.48381,1.96528,-4.62794,NA,NA,-9.154,NA,NA,NA,NA,NA
119637,1.42519,2.7418,-4.80245,-40.21,NA,NA,NA,NA,NA,NA,NA
119967,1.97567,2.07458,-4.48297,NA,-13.929,NA,NA,NA,NA,NA,NA
120188,1.88795,2.35114,-4.2011,NA,-16.674,NA,NA,NA,NA,NA,NA
120311,1.74629,1.07033,-4.49857,-24.384,NA,NA,NA,NA,NA,NA,NA
120571,1.98524,2.32513,-3.92801,-26.385,NA,NA,NA,NA,NA,NA,NA
120641,3.11536,1.53323,-4.2018,NA,NA,-45.616,NA,NA,NA,NA,NA
120835,2.32293,2.23402,-4.40549,NA,NA,NA,NA,-30.459,NA,NA,NA
121191,1.90475,0.975314,-4.93055,-46.336,NA,NA,NA,NA,NA,NA,NA
121325,2.03554,1.51036,-4.19688,-7.234,NA,NA,NA,NA,NA,NA,NA
121440,2.31786,1.25995,-3.32767,NA,NA,-44.281,NA,NA,NA,NA,NA
121651,1.60657,2.00451,-3.91267,NA,-18.379,NA,NA,NA,NA,NA,NA
121845,0.913646,1.64277,-3.65454,NA,NA,-38.165,NA,NA,NA,NA,NA
122154,1.97079,2.10675,-4.83551,NA,NA,-15.051,NA,NA,NA,NA,NA
122291,2.22576,1.44172,-4.39916,NA,NA,NA,NA,NA,-34.97,NA,NA
122573,1.83105,1.10831,-4.33314,NA,NA,NA,NA,-32.221,NA,NA,NA
122690,1.43005,1.39657,-4.88647,NA,NA,NA,NA,-31.112,NA,NA,NA
122980,2.44024,1.24721,-4.7118,NA,NA,-23.563,NA,NA,NA,NA,NA
123188,1.32673,2.45676,-4.42971,NA,NA,-23.119,NA,NA,NA,NA,NA
123310,0.910251,1.21053,-4.63142,NA,NA,-40.422,NA,NA,NA,NA,NA
