id,x0,x1,x2,fitness-2.5,fitness-3.5,fitness-4,fitness-4.5,fitness-5,fitness-3
73624,-2.27062,4.44428,-5,NA,NA,NA,NA,-58.092,NA
73972,-1.81564,4.3722,-4.86347,NA,NA,-46.902,NA,NA,NA
74070,-2.53761,4.60863,-4.77605,NA,NA,NA,NA,-65.799,NA
74218,-2.76006,3.98018,-5,NA,NA,NA,-64.927,NA,NA
74426,-1.24225,3.97062,-5,NA,NA,NA,-28.27,NA,NA
74681,-1.21282,3.87499,-4.66882,NA,NA,-32.014,NA,NA,NA
74967,-1.48608,4.4058,-4.25135,NA,NA,NA,-76.116,NA,NA
75187,-0.99497,3.92553,-4.18059,NA,NA,NA,NA,-79.213,NA
75355,-1.73553,4.37492,-5,NA,NA,NA,NA,-45.24,NA
75419,-2.46745,3.76412,-5,NA,NA,-54.907,NA,NA,NA
75636,-1.30819,3.71305,-5,NA,NA,NA,NA,-40.696,NA
75840,-2.7945,4.24052,-5,NA,NA,NA,NA,-72.578,NA
76002,-2.46908,4.30512,-5,NA,NA,-60.363,NA,NA,NA
76278,-1.78125,4.38133,-5,NA,NA,-47.758,NA,NA,NA
76429,-1.81879,4.93377,-4.50711,NA,NA,NA,NA,-78.749,NA
76740,-2.44395,4.25626,-4.92251,NA,NA,NA,NA,-55.391,NA
76948,-1.96094,3.56187,-5,NA,NA,NA,-23.609,NA,NA
77144,-1.18431,4.04829,-5,NA,NA,NA,NA,-58.906,NA
77343,-1.26858,3.1083,-4.73108,NA,NA,NA,-66.451,NA,NA
77480,-1.68073,4.07629,-4.82144,NA,NA,NA,NA,-40.069,NA
77694,-1.56878,3.89626,-5,NA,NA,NA,NA,-45.652,NA
77962,-2.07591,3.03521,-4.97695,NA,NA,NA,NA,-62.231,NA
78107,-1.76524,3.75283,-4.84836,NA,NA,-7.174,NA,NA,NA
78349,-2.39586,4.57709,-5,NA,NA,NA,-57.771,NA,NA
78496,-2.33659,4.27739,-4.71203,NA,NA,NA,NA,-48.083,NA
78612,-2.68036,3.79681,-5,NA,NA,NA,NA,-56.757,NA
78982,-2.35746,3.61685,-5,NA,NA,NA,NA,-59.322,NA
79190,-2.0324,3.92685,-5,NA,NA,NA,NA,-38.538,NA
79254,-1.20767,4.57474,-5,NA,NA,NA,NA,-77.433,NA
79583,-1.07255,5,-4.87251,NA,NA,NA,NA,-83.078,NA
79702,-2.10325,4.60311,-5,NA,NA,NA,NA,-57.631,NA
79936,-1.76957,3.99663,-4.89775,NA,NA,NA,NA,-47.162,NA
80129,-1.73923,3.30926,-5,NA,NA,NA,-37.002,NA,NA
80263,-1.68874,3.86697,-5,NA,NA,NA,NA,-53.409,NA
80498,-1.62154,3.25306,-5,NA,NA,NA,NA,-50.298,NA
80623,-1.2771,3.5047,-5,NA,NA,NA,-23.629,NA,NA
80925,-2.02183,3.63923,-5,NA,NA,NA,NA,-43.869,NA
81048,-1.46405,3.86458,-5,NA,NA,-17.732,NA,NA,NA
81317,-1.14546,3.86701,-5,NA,NA,-25.473,NA,NA,NA
81520,-2.33942,2.78251,-4.84033,NA,NA,NA,NA,-111.938,NA
81735,-2.35835,3.74137,-4.98687,NA,NA,-57.3,NA,NA,NA
81996,-1.29496,4.16741,-5,NA,NA,NA,-31.27,NA,NA
82083,-1.51939,3.60071,-4.59294,NA,NA,NA,-20.435,NA,NA
82332,-1.33318,3.44856,-5,NA,NA,-12.44,NA,NA,NA
82593,-1.16623,3.13459,-5,NA,NA,NA,-75.787,NA,NA
82728,-1.43338,3.28765,-5,NA,NA,NA,-36.863,NA,NA
82998,-1.69169,3.88867,-4.84172,NA,NA,NA,-13.934,NA,NA
83165,-0.862937,3.85547,-5,NA,NA,NA,NA,-71.759,NA
83251,-1.05312,3.67588,-5,NA,NA,NA,NA,-82.092,NA
83424,-1.43234,2.8464,-5,NA,NA,NA,NA,-76.343,NA
83773,-1.95169,3.56664,-5,NA,NA,NA,NA,-50.001,NA
83885,-2.88343,3.975,-5,NA,NA,-76.878,NA,NA,NA
84065,-1.89996,3.35272,-5,NA,NA,NA,-30.127,NA,NA
84395,-1.04328,3.82009,-4.44699,NA,NA,NA,NA,-51.408,NA
84538,-2.43078,3.6854,-5,NA,NA,NA,NA,-60.095,NA
84644,-1.66446,3.26029,-5,NA,NA,NA,NA,-40.948,NA
84849,-1.07458,3.25907,-5,NA,NA,NA,NA,-63.066,NA
85182,-1.45826,3.53554,-4.39315,NA,NA,NA,NA,-55.133,NA
85288,-1.98951,3.15866,-4.68638,NA,NA,-54.997,NA,NA,NA
85570,-1.39576,4.48513,-5,NA,NA,-57.523,NA,NA,NA
85782,-1.72698,4.40272,-4.56971,NA,NA,NA,-46.685,NA,NA
85983,-1.94202,3.66153,-5,NA,NA,-26.868,NA,NA,NA
86131,-2.09617,3.70878,-4.03788,NA,NA,-73.509,NA,NA,NA
86357,-1.88871,3.52418,-5,NA,NA,-36.481,NA,NA,NA
86591,-1.01318,4.26241,-4.67337,NA,NA,NA,-80.836,NA,NA
86768,-1.94821,3.993,-5,NA,NA,NA,NA,-42.685,NA
86824,-1.65219,4.25992,-4.79519,NA,NA,NA,NA,-34.012,NA
87031,-2.18694,4.26836,-5,NA,NA,NA,NA,-52.824,NA
87228,-1.51764,4.10286,-5,NA,NA,NA,NA,-36.299,NA
87492,-2.02699,3.42176,-5,NA,NA,NA,NA,-67.892,NA
87685,-2.56304,4.49635,-4.50153,NA,NA,NA,NA,-73.384,NA
88000,-2.20072,3.8681,-4.50684,NA,NA,NA,NA,-53.592,NA
88185,-2.30753,4.20846,-5,NA,NA,NA,NA,-46.903,NA
88288,-3.11221,4.07624,-4.96413,NA,NA,NA,-80.441,NA,NA
88570,-2.93441,4.93046,-4.9219,NA,NA,NA,-93.472,NA,NA
88737,-2.46282,4.05687,-5,NA,NA,NA,NA,-58.551,NA
88870,-1.99762,4.19601,-5,NA,NA,NA,NA,-47.63,NA
89064,-1.89601,3.92704,-5,NA,NA,NA,NA,-40.793,NA
89282,-1.87461,4.22581,-5,NA,NA,NA,NA,-51.619,NA
89424,-1.27528,3.77885,-5,NA,NA,-14.566,NA,NA,NA
89679,-1.21283,3.80046,-5,NA,NA,-19.641,NA,NA,NA
89967,-1.47802,4.54769,-5,NA,NA,-60.52,NA,NA,NA
90148,-1.6794,4.993,-5,NA,NA,NA,-81.282,NA,NA
90302,-2.14656,4.85556,-5,NA,NA,NA,NA,-70.174,NA
90478,-1.85836,4.20478,-5,NA,NA,NA,NA,-47.85,NA
90615,-0.852173,3.90482,-5,NA,NA,NA,NA,-72.573,NA
90986,-1.15806,3.75449,-5,NA,NA,NA,NA,-70.646,NA
91068,-1.83658,4.01903,-5,NA,NA,NA,NA,-44.887,NA
91395,-2.85192,4.17808,-4.82066,NA,NA,NA,NA,-69.005,NA
91480,-1.72173,3.73321,-4.19058,NA,NA,NA,NA,-50.205,NA
91726,-1.76592,3.35748,-5,NA,NA,NA,-32.079,NA,NA
91872,-2.07058,4.16987,-5,NA,NA,NA,-36.081,NA,NA
92088,-2.70589,4.60756,-5,NA,NA,-78.15,NA,NA,NA
92316,-2.48504,5,-5,NA,NA,NA,NA,-84.759,NA
92537,-1.83391,3.52295,-5,NA,NA,NA,NA,-45.447,NA
92675,-1.98415,4.20924,-5,NA,NA,-31.615,NA,NA,NA
92941,-2.20456,3.66643,-5,NA,NA,-57.897,NA,NA,NA
93056,-2.66415,5,-5,NA,NA,-86.138,NA,NA,NA
93238,-2.79003,4.26928,-5,NA,NA,NA,-67.493,NA,NA
93553,-1.88686,5,-5,NA,NA,NA,-71.639,NA,NA
93781,-1.48852,4.56676,-4.2996,NA,NA,NA,NA,-84.51,NA
93819,-2.62146,4.01,-4.93508,NA,NA,NA,NA,-60.992,NA
94042,-2.2275,3.59071,-5,NA,NA,NA,NA,-53.947,NA
94388,-2.1895,4.07983,-5,NA,NA,NA,-42.376,NA,NA
94464,-1.88274,3.53832,-4.77365,NA,NA,NA,-31.924,NA,NA
94614,-1.97771,4.58524,-4.9322,NA,NA,NA,NA,-51.131,NA
94927,-2.26844,4.52232,-3.92851,NA,NA,NA,NA,-88.073,NA
95154,-1.62721,4.63075,-5,NA,NA,NA,-48.084,NA,NA
95317,-1.1248,4.2178,-5,NA,NA,NA,NA,-50.449,NA
95520,-1.6581,3.19683,-4.90371,NA,NA,NA,NA,-53.939,NA
95613,-2.36481,3.26772,-5,NA,NA,NA,NA,-57.131,NA
95997,-2.17399,3.5986,-5,NA,NA,-44.929,NA,NA,NA
96013,-1.45339,3.53459,-4.99666,NA,NA,-45.963,NA,NA,NA
96257,-1.52762,4.31218,-4.54437,NA,NA,-51.739,NA,NA,NA
96550,-1.31864,3.62769,-5,NA,NA,NA,NA,-29.341,NA
96701,-1.45973,3.96555,-5,NA,NA,NA,-17.063,NA,NA
96948,-2.35713,2.9183,-5,NA,NA,NA,-60.387,NA,NA
97064,-2.39484,2.79381,-5,NA,NA,NA,NA,-103.4,NA
97235,-2.68153,3.35449,-5,NA,NA,NA,NA,-85.648,NA
97465,-1.79847,3.26714,-5,NA,NA,NA,NA,-50.962,NA
97689,-1.86531,3.37161,-5,NA,NA,NA,NA,-54.801,NA
97811,-1.31902,3.93716,-5,NA,NA,NA,NA,-41.412,NA
98088,-1.52531,4.1202,-4.51462,NA,NA,NA,NA,-53.905,NA
98249,-2.52476,4.12383,-5,NA,NA,NA,-53.429,NA,NA
98493,-2.72313,3.87404,-5,NA,NA,NA,NA,-61.325,NA
98706,-1.77476,4.1313,-4.09382,NA,NA,NA,NA,-74.815,NA
98994,-1.87121,4.22299,-4.88534,NA,NA,NA,NA,-51.781,NA
99056,-2.85396,3.38001,-5,NA,NA,NA,NA,-73.322,NA
99213,-2.42276,3.32618,-5,NA,NA,NA,NA,-59.165,NA
99428,-1.46159,3.84996,-5,NA,NA,NA,NA,-34.212,NA
99760,-1.72323,3.21872,-5,NA,NA,NA,NA,-52.385,NA
99916,-2.56991,3.38584,-4.404,NA,NA,NA,NA,-62.254,NA
100034,-1.71957,3.70123,-4.36445,NA,NA,NA,NA,-40.082,NA
100308,-1.46007,3.46024,-5,NA,NA,NA,NA,-41.904,NA
100494,-1.28006,4.34628,-5,NA,NA,NA,NA,-71.03,NA
100652,-1.95399,4.14551,-5,NA,NA,NA,NA,-54.963,NA
100824,-1.22174,4.14474,-5,NA,NA,NA,-36.641,NA,NA
101105,-1.86111,3.6887,-5,NA,NA,-26.76,NA,NA,NA
101295,-2.15855,4.61346,-4.41041,NA,NA,-66.236,NA,NA,NA
101404,-1.08484,3.57888,-5,NA,NA,NA,-47.957,NA,NA
101784,-1.87873,3.7791,-4.64209,NA,NA,NA,NA,-44.513,NA
101881,-1.3673,4.24293,-5,NA,NA,NA,-41.514,NA,NA
102149,-1.93332,3.63969,-5,NA,NA,NA,-29.61,NA,NA
102370,-2.29402,5,-5,NA,NA,NA,NA,-76.639,NA
102469,-2.32384,4.44753,-5,NA,NA,NA,NA,-59.181,NA
102775,-2.41628,4.0914,-5,NA,NA,NA,NA,-52.31,NA
102841,-1.40703,4.11565,-5,NA,NA,NA,-37.784,NA,NA
103091,-1.90974,3.38928,-5,NA,NA,NA,NA,-61.113,NA
103267,-1.06578,4.4028,-5,NA,NA,NA,NA,-64.508,NA
103531,-1.56852,3.11245,-5,NA,NA,-64.942,NA,NA,NA
103668,-2.36367,4.34556,-5,NA,NA,-56.698,NA,NA,NA
103982,-1.61918,5,-5,NA,NA,NA,NA,-74.89,NA
104058,-1.963,4.84227,-5,NA,NA,NA,NA,-63.806,NA
104318,-1.8087,5,-4.62477,NA,NA,NA,NA,-78.52,NA
104421,-1.65047,3.79132,-5,NA,NA,NA,NA,-52.631,NA
104779,-1.62955,3.41018,-5,NA,NA,NA,NA,-38.061,NA
104914,-1.36289,3.52972,-4.63684,NA,NA,NA,NA,-59.833,NA
105161,-1.05173,3.38858,-4.77769,NA,NA,NA,-69.219,NA,NA
105373,-1.71622,3.49975,-3.77111,NA,NA,NA,NA,-75.228,NA
105458,-1.75744,3.77863,-4.46302,NA,NA,NA,NA,-39.433,NA
105695,-1.66784,4.04223,-4.27004,NA,NA,NA,-51.051,NA,NA
105886,-1.43485,4.06825,-4.5507,NA,NA,NA,NA,-49.844,NA
106136,-2.25605,3.65289,-5,NA,NA,NA,NA,-57.725,NA
106212,-1.45083,3.9236,-4.54718,NA,NA,NA,NA,-54.352,NA
106580,-2.0863,4.80629,-4.64504,NA,NA,NA,NA,-66.935,NA
106655,-2.00911,5,-4.76983,NA,NA,NA,NA,-84.271,NA
106873,-2.37603,4.92907,-4.79703,NA,NA,NA,-74.48,NA,NA
107174,-1.24049,4.26514,-4.96294,NA,NA,-47.794,NA,NA,NA
107364,-1.86077,4.24546,-5,NA,NA,NA,NA,-47.827,NA
107512,-1.38149,3.59199,-5,NA,NA,NA,NA,-30.671,NA
107718,-1.98269,3.263,-5,NA,NA,-61.747,NA,NA,NA
107938,-2.93539,3.69807,-5,NA,NA,NA,NA,-80.09,NA
108053,-1.886,3.88009,-3.9992,NA,NA,NA,NA,-69.324,NA
108388,-1.595,3.90037,-4.14559,NA,NA,NA,-61.822,NA,NA
108450,-1.94185,5,-5,NA,NA,NA,NA,-80.751,NA
108674,-2.03206,5,-5,NA,NA,NA,NA,-81.825,NA
108856,-1.69702,4.45975,-5,NA,NA,NA,NA,-54.589,NA
109047,-1.92734,4.07242,-5,NA,-68.378,NA,NA,NA,NA
109270,-1.89243,4.38269,-5,NA,NA,-54.041,NA,NA,NA
109446,-3.24386,4.09505,-4.50399,NA,NA,NA,NA,-94.758,NA
109624,-1.97695,4.03628,-5,NA,NA,NA,NA,-46.536,NA
109960,-1.40868,3.5861,-4.57593,NA,NA,NA,NA,-45.53,NA
110054,-1.47895,3.28733,-5,NA,NA,NA,NA,-70.772,NA
110220,-1.72646,3.72465,-4.8917,NA,NA,NA,-9.59,NA,NA
110412,-2.00851,3.61998,-5,NA,NA,NA,NA,-43.99,NA
110602,-1.62595,4.97453,-5,NA,NA,NA,NA,-74.971,NA
110844,-2.16317,4.46832,-5,NA,NA,NA,NA,-56.58,NA
111178,-1.8529,3.09192,-5,NA,NA,NA,NA,-63.726,NA
111276,-2.04502,3.82405,-5,NA,NA,NA,NA,-35.414,NA
111403,-2.23495,3.28835,-4.97415,NA,NA,NA,NA,-52.45,NA
111737,-2.04308,3.55705,-5,NA,NA,NA,-29.034,NA,NA
111827,-1.38833,4.0273,-4.90561,NA,NA,NA,NA,-35.048,NA
112110,-1.43307,3.95496,-5,NA,NA,NA,NA,-32.153,NA
112341,-1.67914,3.64307,-5,NA,-51.245,NA,NA,NA,NA
112591,-1.5846,3.29277,-5,NA,NA,-52.83,NA,NA,NA
112685,-1.26312,3.21941,-5,NA,NA,NA,-55.766,NA,NA
112952,-1.7864,4.37798,-5,NA,NA,NA,NA,-45.276,NA
113147,-2.16983,4.06662,-5,NA,NA,NA,-39.912,NA,NA
113269,-1.88288,4.21718,-5,NA,NA,NA,-36.05,NA,NA
113501,-2.30814,4.02796,-5,NA,NA,NA,NA,-52.044,NA
113670,-1.93913,3.79076,-5,NA,NA,NA,NA,-31.975,NA
113862,-2.02705,3.63622,-5,NA,NA,NA,-33.514,NA,NA
114030,-1.6648,4.50009,-5,NA,NA,NA,NA,-55.625,NA
114399,-0.744519,3.01229,-5,NA,NA,NA,NA,-101.826,NA
114491,-1.32525,3.74829,-4.90101,NA,NA,-14.551,NA,NA,NA
114645,-1.18499,3.60535,-4.37049,NA,NA,NA,-51.683,NA,NA
114990,-1.47478,4.00418,-5,NA,NA,NA,NA,-43.87,NA
115199,-1.19671,3.88835,-5,NA,NA,NA,NA,-57.657,NA
115233,-1.39561,3.77236,-5,NA,NA,-13.629,NA,NA,NA
115486,-1.78742,3.75757,-4.84422,NA,NA,NA,NA,-52.524,NA
115685,-1.49001,3.51542,-5,NA,NA,NA,NA,-41.463,NA
115865,-1.69193,4.12363,-5,NA,NA,NA,NA,-39.09,NA
116009,-1.81932,3.8155,-5,NA,NA,NA,-22.279,NA,NA
116317,-1.42389,3.42866,-4.93955,NA,NA,NA,-9.056,NA,NA
116559,-1.38153,4.38831,-5,NA,NA,NA,-36.719,NA,NA
116626,-1.31896,4.09438,-5,NA,NA,-37.607,NA,NA,NA
116926,-2.42265,4.14718,-4.87251,NA,NA,NA,NA,-52.45,NA
117048,-0.98699,4.46087,-4.36139,NA,NA,NA,NA,-100.139,NA
117230,-2.86116,5,-5,NA,NA,NA,NA,-94.166,NA
117454,-1.97032,4.33578,-5,NA,NA,NA,NA,-62.216,NA
117741,-1.51664,4.09218,-5,NA,NA,NA,-20.985,NA,NA
117935,-1.43023,2.92431,-5,NA,NA,NA,NA,-71.27,NA
118186,-2.91175,4.26373,-4.88834,NA,NA,NA,NA,-67.896,NA
118350,-1.73714,3.21329,-4.57816,NA,NA,NA,-43.319,NA,NA
118595,-1.85087,4.0634,-4.40322,NA,NA,NA,NA,-55.449,NA
118649,-1.87037,3.3513,-4.83542,NA,NA,NA,-26.624,NA,NA
118904,-1.94162,3.90096,-5,NA,NA,NA,NA,-37.25,NA
119116,-2.1729,4.11193,-5,NA,NA,NA,NA,-51.514,NA
119232,-2.21289,3.69235,-4.72777,NA,NA,NA,-36.523,NA,NA
119457,-1.73729,3.82303,-5,NA,NA,NA,-10.607,NA,NA
119673,-1.98473,3.63564,-5,NA,NA,NA,-28.229,NA,NA
119809,-2.88869,4.1548,-4.33489,NA,NA,NA,NA,-89.839,NA
120125,-1.75273,3.1961,-5,NA,NA,NA,-43.165,NA,NA
120297,-1.32826,4.44997,-5,NA,NA,-54.245,NA,NA,NA
120565,-1.88599,4.25301,-5,NA,NA,NA,NA,-53.789,NA
120776,-1.12206,3.73957,-4.45096,NA,NA,NA,-54.107,NA,NA
120988,-1.09517,4.33739,-5,NA,NA,NA,-77.152,NA,NA
121073,-1.52697,4.38968,-5,NA,NA,-58.67,NA,NA,NA
121381,-1.76621,4.93401,-5,NA,NA,NA,NA,-74.25,NA
121529,-2.20949,4.19707,-5,NA,NA,NA,NA,-50.07,NA
121753,-2.24199,3.47939,-5,NA,NA,-52.515,NA,NA,NA
121928,-2.63041,4.32303,-5,NA,NA,-57.187,NA,NA,NA
122107,-2.7446,3.5814,-5,NA,NA,NA,NA,-69.512,NA
122203,-1.78638,3.95734,-5,NA,NA,NA,NA,-47.401,NA
122587,-2.70631,4.29271,-5,NA,NA,NA,NA,-75.948,NA
122703,-1.78336,4.05387,-5,NA,NA,NA,NA,-43.96,NA
122845,-1.77904,4.04925,-5,NA,NA,NA,NA,-34.18,NA
123108,-2.54701,4.20853,-5,NA,NA,NA,-51.694,NA,NA
123323,-1.14773,3.56918,-5,NA,NA,NA,NA,-43.336,NA
123535,-1.52396,4.49328,-5,NA,NA,NA,-50.346,NA,NA
123682,-2.38387,4.77194,-4.27004,NA,NA,NA,-78.43,NA,NA
123877,-1.74256,4.46103,-5,NA,NA,NA,NA,-54.676,NA
124052,-2.59211,3.84046,-5,NA,NA,NA,NA,-53.586,NA
124326,-2.1526,3.95862,-4.87634,NA,NA,NA,NA,-47.944,NA
124573,-1.63772,4.31822,-5,NA,NA,NA,NA,-40.52,NA
124654,-1.70771,4.10588,-5,NA,NA,NA,-27.172,NA,NA
124819,-1.93591,4.04095,-5,NA,NA,-30.348,NA,NA,NA
125161,-1.97198,3.92492,-3.80113,NA,NA,NA,NA,-67.176,NA
125236,-1.50925,3.83871,-5,NA,NA,NA,NA,-38.742,NA
125457,-2.65506,3.72963,-4.8442,NA,NA,NA,NA,-52.551,NA
125782,-1.1282,3.93819,-5,NA,NA,NA,NA,-72.738,NA
125948,-2.35807,4.02207,-5,NA,NA,-55.987,NA,NA,NA
126043,-2.47058,3.99701,-5,NA,NA,NA,-52.285,NA,NA
126288,-2.35587,3.84923,-5,NA,NA,NA,-46.81,NA,NA
126547,-2.53715,3.82502,-4.81489,NA,-61.106,NA,NA,NA,NA
126779,-1.76304,4.12883,-5,NA,NA,-39.791,NA,NA,NA
126813,-2.00571,3.76911,-5,NA,NA,-33.193,NA,NA,NA
127117,-2.23432,4.6157,-5,NA,NA,NA,-57.156,NA,NA
127374,-2.88066,5,-5,NA,NA,NA,NA,-97.36,NA
127541,-1.48649,3.72259,-4.93849,NA,NA,NA,NA,-35.219,NA
127717,-1.6133,3.81014,-5,NA,NA,NA,NA,-50.163,NA
127985,-1.83382,4.56148,-5,NA,NA,NA,NA,-61.064,NA
128098,-1.9743,4.14782,-5,NA,NA,NA,NA,-56.117,NA
128365,-1.46862,3.48029,-5,NA,NA,NA,NA,-58.303,NA
128439,-2.64635,4.17429,-3.98285,NA,NA,NA,NA,-84.7,NA
128759,-1.76052,3.98301,-4.00749,NA,NA,NA,NA,-77.024,NA
128835,-2.08326,4.25292,-5,NA,NA,NA,NA,-58.828,NA
129037,-1.5198,4.25939,-4.56712,NA,NA,NA,NA,-49.101,NA
129321,-1.54882,3.99572,-5,NA,NA,NA,-18.775,NA,NA
129461,-1.91887,3.28623,-5,NA,NA,NA,NA,-66.551,NA
129799,-1.82296,3.86977,-5,NA,NA,NA,NA,-46.288,NA
129880,-2.2047,3.33884,-4.71118,NA,NA,NA,NA,-56.855,NA
130034,-1.89172,3.46659,-5,NA,NA,NA,NA,-53.802,NA
130248,-1.11684,3.47918,-5,NA,NA,NA,NA,-53.433,NA
130500,-1.3897,3.91543,-4.88515,NA,NA,NA,NA,-29.045,NA
130692,-1.21222,3.83388,-5,NA,NA,NA,NA,-57.557,NA
130864,-1.12308,3.05255,-5,NA,NA,-74.826,NA,NA,NA
131012,-0.948224,3.3079,-4.90401,NA,NA,NA,NA,-81.125,NA
131364,-1.39523,4.04654,-4.65301,NA,NA,NA,NA,-52.556,NA
131573,-1.33127,3.04862,-4.80746,NA,NA,NA,NA,-61.463,NA
131729,-1.22375,3.26885,-5,NA,NA,NA,-57.117,NA,NA
131894,-1.67438,4.40724,-4.66594,NA,NA,NA,-48.328,NA,NA
132096,-2.05414,2.96437,-5,NA,NA,NA,NA,-59.765,NA
132262,-2.20294,3.79435,-4.48197,NA,NA,NA,-48.552,NA,NA
132479,-1.54811,3.3447,-5,NA,NA,-21.023,NA,NA,NA
132679,-2.29813,3.44006,-4.69464,NA,NA,NA,NA,-49.819,NA
132887,-2.44037,4.6233,-4.01001,NA,NA,NA,NA,-88.498,NA
133125,-1.50957,4.27887,-4.5661,NA,NA,NA,-44.134,NA,NA
133243,-2.08019,3.35885,-5,NA,NA,NA,-31.216,NA,NA
133423,-2.27938,3.52093,-4.17447,NA,NA,-63.985,NA,NA,NA
133769,-2.01084,3.10658,-4.40707,NA,NA,NA,-69.844,NA,NA
133935,-2.82736,4.83776,-4.28932,NA,NA,NA,-95.517,NA,NA
134038,-2.13375,4.77467,-5,NA,NA,-71.516,NA,NA,NA
134225,-1.65362,5,-5,NA,NA,NA,-83.352,NA,NA
134592,-1.49688,4.36758,-5,NA,NA,NA,-40.254,NA,NA
134609,-1.9616,4.22254,-4.26215,NA,NA,NA,NA,-45.952,NA
134983,-2.19772,4.44536,-4.15998,NA,NA,NA,NA,-74.575,NA
135111,-1.61349,5,-4.67121,NA,NA,NA,NA,-77.953,NA
135207,-2.04446,4.49918,-4.07429,NA,NA,NA,NA,-77.632,NA
135412,-1.94005,4.20163,-4.31411,NA,NA,NA,NA,-46.483,NA
135694,-2.51469,5,-5,NA,NA,NA,NA,-86.554,NA
135861,-2.13975,4.09324,-5,NA,NA,NA,NA,-51.934,NA
136183,-2.04168,3.5552,-5,NA,NA,NA,NA,-42.369,NA
136345,-2.05484,4.2524,-5,NA,NA,NA,-31.16,NA,NA
136413,-3.00269,3.96837,-5,NA,NA,-74.658,NA,NA,NA
136731,-1.52454,3.29662,-4.77709,NA,NA,-35.361,NA,NA,NA
136977,-2.07149,3.39279,-4.20625,NA,NA,NA,NA,-54.247,NA
137118,-1.61619,3.69226,-5,NA,NA,NA,NA,-47.927,NA
137309,-1.30712,5,-5,NA,NA,NA,-86.434,NA,NA
137448,-1.56018,3.9288,-4.64721,NA,NA,NA,NA,-46.977,NA
137662,-1.61515,3.76116,-5,NA,NA,NA,NA,-49.766,NA
137995,-2.29213,3.56597,-5,NA,NA,NA,NA,-53.996,NA
138090,-2.30205,4.55969,-5,NA,NA,NA,NA,-62.846,NA
138388,-3.15902,4.06331,-5,NA,NA,NA,NA,-88.31,NA
138419,-1.96353,3.07394,-5,NA,NA,NA,NA,-61.892,NA
138726,-1.99138,3.70154,-4.53102,NA,NA,NA,NA,-55.964,NA
138861,-1.09166,4.27135,-5,NA,NA,NA,NA,-49.932,NA
139088,-2.49565,3.84015,-5,NA,NA,NA,NA,-58.161,NA
139280,-1.04852,4.37765,-4.95409,NA,NA,NA,-65.619,NA,NA
139463,-2.08565,4.22741,-5,NA,NA,-51.697,NA,NA,NA
139774,-1.88257,4.25577,-4.904,NA,NA,NA,NA,-54.669,NA
139941,-2.65142,4.51237,-5,NA,NA,NA,NA,-70.919,NA
140198,-1.95183,3.79419,-4.61968,NA,NA,NA,NA,-44.25,NA
140348,-2.50352,4.2932,-5,NA,NA,NA,-56.931,NA,NA
140564,-1.91353,4.15524,-5,NA,NA,NA,NA,-52.791,NA
140675,-1.13738,4.53754,-5,NA,NA,-68.681,NA,NA,NA
140929,-1.53898,3.88205,-5,NA,NA,NA,NA,-25.869,NA
141131,-1.48161,2.99551,-5,NA,NA,NA,NA,-70.632,NA
141384,-1.43258,2.86436,-4.78301,NA,NA,NA,NA,-62.103,NA
141457,-2.14778,3.58387,-5,NA,NA,NA,NA,-52.338,NA
141729,-1.02083,3.2583,-4.95739,NA,NA,NA,NA,-66.94,NA
141858,-1.115,3.30744,-5,NA,NA,NA,NA,-56.868,NA
142069,-1.01733,3.90397,-4.2977,NA,NA,NA,NA,-57.417,NA
142345,-1.86,4.25909,-4.98165,NA,NA,NA,-35.383,NA,NA
142598,-1.75465,5,-5,NA,NA,NA,NA,-72.758,NA
142748,-0.979033,3.94265,-4.53362,NA,NA,NA,-65,NA,NA
142902,-1.68488,4.28927,-5,NA,NA,NA,NA,-38.282,NA
143054,-1.93522,4.24008,-4.49379,NA,NA,-51.793,NA,NA,NA
143345,-1.96695,4.79221,-5,NA,NA,NA,-73.257,NA,NA
143590,-2.16009,4.97623,-5,NA,NA,NA,NA,-77.526,NA
143615,-2.33227,5,-5,NA,NA,NA,NA,-75.537,NA
143981,-1.63802,4.84456,-5,NA,NA,NA,NA,-72.95,NA
144018,-2.89198,4.14866,-5,NA,NA,NA,NA,-71.033,NA
144328,-1.35966,4.44548,-4.76034,NA,NA,NA,NA,-70.57,NA
144481,-1.89531,4.00763,-5,NA,NA,NA,NA,-44.069,NA
144678,-1.7966,3.82294,-5,NA,NA,NA,-14.703,NA,NA
144991,-2.55326,3.81105,-5,NA,NA,NA,NA,-54.606,NA
145160,-1.72226,3.72178,-5,NA,NA,NA,NA,-51.589,NA
145355,-0.768424,3.75065,-5,NA,NA,NA,NA,-66.552,NA
145504,-2.08513,3.70652,-4.95943,NA,NA,NA,NA,-37.019,NA
145634,-2.4381,3.54024,-5,NA,NA,-59.052,NA,NA,NA
145808,-1.98975,4.83671,-5,NA,NA,NA,-72.284,NA,NA
146019,-2.52847,5,-4.53439,NA,NA,NA,-84.526,NA,NA
146234,-2.731,3.89402,-4.75649,NA,NA,NA,NA,-61.544,NA
146510,-2.29632,4.76935,-4.38723,NA,NA,NA,NA,-65.344,NA
146767,-1.84274,4.05575,-4.9612,NA,NA,NA,NA,-44.814,NA
146951,-1.99856,3.46042,-5,NA,NA,NA,NA,-63.709,NA
147128,-1.77339,3.97007,-5,NA,NA,NA,-17.395,NA,NA
