id,x0,x1,x2,fitness-4,fitness-3,fitness-1.5,fitness-2,fitness-4.5,fitness-5,fitness-3.5,fitness-2.5,fitness-0.5,fitness0,fitness0.5,fitness-1,fitness2,fitness2.5,fitness3,fitness4,fitness4.5,fitness5,fitness1.5,fitness1,fitness3.5
33244,2.75546,-0.881451,1.05339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33428,2.0138,-1.10403,0.0156695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.722,NA,NA
33704,3.09978,-0.996152,0.439257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.835,NA,NA,NA,NA,NA,NA,NA,NA
33924,3.20049,-0.671093,-1.60651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,906.231,NA,NA,NA,NA,NA,NA,NA
34065,1.56365,0.487348,0.0279859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666,NA,NA,NA,NA,NA,NA,NA,NA
34228,0.818953,-2.09936,-1.24027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536.146,NA
34507,-0.701361,-0.879604,-2.52053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1224.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34678,-0.478075,-1.08105,-2.24852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.261,NA
34820,-0.191344,0.40787,-1.70949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.404,NA,NA,NA,NA,NA,NA,NA,NA
35111,1.27792,-0.426915,-2.93029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.237,NA,NA,NA,NA,NA,NA,NA
35365,0.573086,1.11235,-3.0294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.029,NA
35600,0.51032,0.751305,-4.64239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.782,NA
35757,0.220945,1.44752,-2.84622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.292,NA,NA,NA,NA,NA,NA,NA
35832,2.66983,-0.0710701,-1.88112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.383,NA,NA,NA,NA,NA,NA
36079,3.13,0.529907,-3.86634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.914,NA,NA,NA,NA,NA
36315,3.9546,2.02083,-3.06245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.855,NA,NA,NA,NA,NA,NA
36530,2.3719,2.82747,-2.48238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.8,NA,NA,NA,NA,NA,NA,NA,NA
36760,3.44292,2.16298,-3.8833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.818,NA,NA,NA,NA
36883,3.86211,2.80176,-3.5803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.063,NA,NA,NA,NA
37074,3.79673,3.26607,-2.2116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89.924,NA,NA,NA,NA,NA
37313,2.2791,0.777078,-2.30691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.945,NA,NA,NA,NA
37483,2.90453,0.892921,-0.754999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.957,NA,NA,NA,NA
37693,4.57489,-0.231798,-1.03106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1585.712,NA,NA,NA
37825,4.12797,-1.77575,-1.19735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.614,NA,NA,NA,NA
38021,3.65982,-1.13607,0.24238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.151,NA,NA,NA,NA,NA
38230,3.96456,-2.10461,-0.389367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.659,NA,NA,NA
38517,3.96305,-3.00947,1.54796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.59,NA,NA,NA
38607,3.85786,-2.81538,2.96349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29
39000,3.88841,-1.79186,2.89425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.769,NA,NA,NA,NA,NA,NA,NA,NA
39069,5,-1.69392,4.56336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315.146,NA,NA,NA,NA,NA,NA
39266,5,-0.8034,4.43561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,838.949
39422,5,0.546639,3.18729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.104,NA
39781,5,1.21151,2.46491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440.948,NA,NA,NA,NA,NA,NA,NA,NA,NA
39902,5,0.706258,2.62696,NA,NA,NA,214.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40092,5,0.42221,3.02888,NA,NA,NA,NA,NA,NA,NA,NA,-2.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40269,5,0.484614,3.80911,NA,NA,892.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40508,4.146,1.55867,3.27671,NA,NA,NA,-12.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40620,4.43661,2.19,4.51849,NA,NA,NA,12.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40908,4.46642,1.70467,5,NA,NA,456.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41141,5,1.09498,5,NA,NA,163.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41226,4.52671,0.619179,3.97456,NA,NA,NA,-0.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41486,4.55361,0.535062,5,NA,NA,NA,16.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41611,5,0.940852,5,NA,753.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41877,5,1.22727,4.0346,NA,NA,NA,NA,NA,NA,NA,-41.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42017,2.97149,0.320676,4.07625,NA,24.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42237,3.61946,-1.64222,3.83808,NA,NA,NA,202.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42407,3.03206,-1.16317,2.7528,NA,NA,36.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42602,3.51451,-0.271358,2.17988,NA,NA,NA,12.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42809,3.53469,1.37509,2.58517,NA,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43068,1.67472,-0.0274013,3.02252,NA,NA,NA,NA,NA,NA,5.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43320,1.66661,0.213001,3.46153,18.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43405,1.41765,-0.840949,3.99236,NA,NA,NA,NA,NA,NA,2.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43748,1.66534,-0.481751,2.84378,NA,NA,NA,NA,NA,-11.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43875,4.25597,0.753331,2.48113,12.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44046,4.35412,-0.127549,0.183832,NA,NA,NA,NA,NA,183.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44265,4.35031,-1.61148,0.331719,NA,NA,NA,NA,32.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44488,4.81181,-1.20447,0.608808,NA,NA,NA,NA,NA,165.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44714,4.46241,-0.644617,0.994695,NA,NA,NA,NA,NA,124.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44834,4.14342,-1.24848,1.51759,NA,NA,NA,NA,NA,87.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45034,4.83865,-0.0563417,2.46393,NA,NA,NA,NA,NA,-346.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45368,5,-0.0510237,2.15173,NA,NA,NA,NA,NA,-298.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45553,4.55364,-1.63994,0.951546,NA,NA,NA,NA,NA,104.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45653,5,-2.17414,0.0968795,NA,NA,NA,NA,NA,-91.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45885,4.63358,-1.63035,0.741021,NA,NA,NA,NA,NA,413.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46150,5,-3.86466,0.664149,NA,NA,NA,NA,NA,-122.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46270,3.89813,-4.30891,0.623275,NA,NA,NA,NA,NA,9.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46465,3.39803,-4.81025,0.116282,NA,NA,NA,NA,-3.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46798,2.41339,-4.57469,-0.435861,NA,NA,NA,NA,NA,NA,14.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46842,2.75318,-5,0.512381,28.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47138,2.86859,-5,1.13432,13.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47326,3.81226,-4.56857,0.640529,NA,NA,NA,NA,-32.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47547,4.00465,-4.86532,1.1365,NA,-1.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47704,3.87223,-4.95361,1.65997,NA,NA,NA,NA,NA,NA,NA,39.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47855,1.92615,-4.35262,1.59388,NA,0.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48005,1.7486,-5,1.98055,NA,-16.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48335,1.31953,-4.93639,1.97705,NA,NA,NA,NA,NA,NA,-11.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48425,-0.758703,-5,2.90226,219.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48626,-1.47738,-4.24825,2.17891,NA,NA,NA,NA,NA,-15.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48947,-0.20458,-3.95168,1.90003,NA,NA,NA,NA,148.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49116,1.21011,-2.55654,-0.284253,NA,NA,NA,NA,NA,NA,30.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49241,2.2093,-2.93316,0.567612,NA,NA,NA,NA,NA,-3.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49538,2.0717,-3.76215,0.227562,NA,NA,NA,NA,1.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49666,2.03278,-4.80121,0.557728,NA,NA,NA,NA,NA,NA,-0.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49961,2.27863,-4.76065,1.19328,NA,-13.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50053,2.10898,-4.66975,0.841458,NA,-11.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50259,4.01265,-4.28155,0.0462671,NA,NA,18.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50531,5,-2.7453,0.431095,NA,NA,41.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50767,4.48928,-1.41087,-2.09552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464.658,NA,NA,NA,NA,NA,NA,NA,NA,NA
50898,4.52499,-0.181836,-1.67439,NA,NA,-250.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51120,4.26864,-1.09284,-0.237497,NA,NA,NA,NA,NA,NA,NA,NA,311.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51364,4.50259,-0.132048,1.00182,NA,NA,NA,NA,NA,NA,NA,NA,43.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51409,4.05538,0.0491132,-0.00412154,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51737,5,-0.0777348,-0.764287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6719.518,NA,NA,NA,NA,NA,NA,NA,NA,NA
51827,3.50538,-0.562922,0.199966,NA,NA,NA,-6.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52158,2.47214,-0.523296,0.0718575,NA,NA,NA,NA,NA,NA,NA,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52336,3.59635,-1.35783,1.32692,NA,NA,NA,-312.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52502,2.20788,-0.914209,1.68102,NA,NA,NA,NA,NA,NA,NA,70.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52606,1.48014,0.520589,0.735868,NA,NA,NA,NA,NA,NA,NA,-10.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52852,0.828542,1.10528,0.066121,NA,NA,NA,-2.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53104,0.571231,-0.00226047,-0.701388,NA,NA,-33.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53299,1.63941,-0.813049,-0.149363,NA,NA,NA,NA,NA,NA,NA,362.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53555,0.709679,-1.36987,1.3929,NA,-334.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53613,0.581879,-2.3761,0.527021,NA,NA,NA,NA,NA,NA,1.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53997,0.233308,-1.71615,1.6716,NA,NA,NA,NA,NA,NA,24.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54070,0.175206,-0.874797,1.29283,NA,NA,NA,NA,NA,NA,NA,139.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54362,-1.45207,-0.50945,0.542695,NA,75.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54515,-1.30081,0.0250848,1.47564,NA,NA,NA,NA,NA,NA,NA,193.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54713,-0.360536,-1.45811,1.78868,NA,559.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54833,0.501163,-2.40918,0.491021,NA,NA,NA,48.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55194,0.531036,-1.6747,1.15883,NA,NA,NA,29.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55272,1.19536,-2.87205,-1.48857,NA,NA,NA,NA,NA,NA,NA,NA,-100.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55527,-0.123707,-4.54278,-1.1128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55705,0.42268,-3.07282,-1.91361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.574,NA,NA,NA,NA,NA,NA,NA,NA
55956,0.0261861,-1.65546,-1.44432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362.986,NA,NA,NA,NA,NA,NA,NA,NA
56176,1.37156,-2.80572,-1.37818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.512,NA,NA
56325,0.91359,-3.6466,-1.86084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.75,NA,NA,NA,NA,NA,NA
56567,0.29297,-2.56677,-2.44639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.641,NA,NA,NA,NA,NA,NA,NA
56751,0.143964,-2.54729,-2.87415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.935,NA,NA,NA,NA,NA,NA,NA,NA
56952,-1.18942,-1.82326,-4.14916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.472,NA,NA,NA,NA,NA,NA,NA,NA
57152,-2.6997,-1.14805,-4.39956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.08
57391,-2.79684,-0.130837,-4.45576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.221,NA,NA,NA,NA,NA,NA
57446,-2.97151,-0.236776,-2.51201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.28,NA,NA,NA
57788,-3.08593,-0.658158,-1.85403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1188.207,NA,NA,NA
57813,-2.0421,-1.97386,-0.162481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686.659,NA,NA,NA,NA
58111,-2.47608,-0.991616,0.616538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357.267,NA,NA,NA
58381,-2.77123,-1.0097,3.21999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.519,NA,NA,NA
58546,-2.98199,1.08402,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.853,NA,NA,NA,NA
58651,-2.21869,1.0858,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.737,NA,NA,NA,NA
58835,-1.63925,1.20359,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-557.273,NA,NA,NA,NA,NA
59094,-3.69736,1.33922,3.53631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551,NA,NA,NA,NA,NA
59236,-5,1.45074,3.03957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.096,NA,NA,NA,NA,NA,NA,NA
59465,-3.19855,2.05462,2.7758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073,NA,NA,NA,NA,NA,NA,NA
59733,-3.17588,2.07103,3.33748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.426,NA,NA,NA,NA,NA,NA,NA,NA
59853,-4.59739,1.64421,2.07688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.638,NA
60182,-2.46787,2.26259,1.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-34.562,NA
60319,-2.50901,2.9931,2.14937,NA,NA,NA,-13.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60469,-2.9153,4.77616,2.67052,NA,NA,448.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60646,-2.66896,5,2.39252,NA,NA,NA,NA,NA,NA,NA,95.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60984,-4.03081,5,1.78529,NA,NA,NA,NA,NA,NA,NA,252.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61022,-3.93391,4.07547,0.21243,NA,NA,NA,NA,NA,NA,NA,29.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61381,-3.56577,4.06734,1.13918,NA,NA,NA,NA,NA,NA,-9.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61554,-4.9496,3.86315,0.923033,NA,NA,NA,NA,NA,NA,NA,43.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61622,-5,5,-0.664197,NA,662.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61988,-4.61326,5,0.123999,0.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62074,-5,4.45442,0.607383,NA,NA,NA,NA,NA,16.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62227,-4.51886,3.15228,-0.840364,NA,NA,NA,NA,NA,276.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62453,-5,0.693356,0.194272,NA,NA,NA,NA,NA,36.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62638,-4.58555,-1.72774,0.971142,NA,NA,NA,NA,NA,29.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62882,-4.87958,-1.60787,-0.824345,781.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63178,-3.13795,-0.0753119,-1.06108,NA,NA,NA,NA,NA,NA,NA,-48.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63399,-2.49473,-0.846702,-1.13696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.862,NA,NA,NA,NA,NA,NA,NA,NA,NA
63477,-1.35064,-1.81963,0.293584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.898,NA,NA
63650,-1.60444,-1.76034,0.423593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.484,NA
63827,-1.88448,-1.1502,1.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.321,NA,NA,NA,NA,NA,NA,NA
64011,-2.00837,-1.84276,1.26419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-120.248,NA,NA,NA,NA,NA,NA,NA
64292,-1.65102,-1.346,1.77688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.553,NA,NA,NA,NA,NA,NA,NA,NA
64584,-0.363992,-2.0093,0.41644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-355.253,NA
64735,-0.211082,-3.18549,0.641326,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64852,0.929491,-3.24093,1.20262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65124,0.988339,-3.8427,0.998682,NA,NA,NA,NA,NA,NA,NA,NA,54.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65220,0.713466,-4.03353,-0.613627,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65570,1.63231,-4.98003,-0.297348,NA,NA,308.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65707,0.496991,-4.18264,-2.74524,NA,NA,NA,NA,NA,NA,NA,NA,-0.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65829,0.797977,-5,-3.58809,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66174,0.324662,-5,-3.39145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.96,NA
66340,1.3079,-3.62608,-2.25418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.331,NA,NA
