id,x0,x1,x2,fitness-2.5,fitness-1.5,fitness-2,fitness-4,fitness-5,fitness-4.5,fitness-3.5,fitness-3
63605,-1.96491,5,-4.76059,NA,NA,NA,NA,-83.515,NA,NA,NA
63978,-1.92672,4.61723,-4.18327,NA,NA,NA,NA,NA,NA,-112.266,NA
64189,-3.28375,4.60898,-3.5751,NA,NA,NA,-143.21,NA,NA,NA,NA
64253,-2.84642,4.08182,-3.78763,NA,NA,NA,NA,-98.76,NA,NA,NA
64526,-2.48628,3.87455,-4.45532,NA,NA,NA,NA,NA,-59.69,NA,NA
64726,-2.92492,5,-4.96639,NA,NA,NA,NA,NA,-95.91,NA,NA
64803,-2.07075,5,-4.20288,NA,NA,NA,NA,NA,-94.296,NA,NA
65047,-2.26047,4.60989,-4.43786,NA,NA,NA,NA,-63.383,NA,NA,NA
65235,-1.99089,5,-5,NA,NA,NA,-72.938,NA,NA,NA,NA
65450,-1.55205,3.09167,-4.74528,NA,NA,NA,-52.432,NA,NA,NA,NA
65745,-1.40629,5,-5,NA,NA,NA,-111.406,NA,NA,NA,NA
65909,-3.21181,4.13286,-4.91776,NA,NA,NA,NA,-95.764,NA,NA,NA
66057,-2.83159,4.4577,-4.42987,NA,NA,NA,NA,-81.833,NA,NA,NA
66291,-3.0494,5,-5,NA,NA,NA,NA,-103.336,NA,NA,NA
66410,-1.91204,5,-5,NA,NA,NA,NA,-79.677,NA,NA,NA
66663,-2.25993,4.37444,-5,NA,NA,NA,NA,-52.939,NA,NA,NA
66931,-2.86139,4.09782,-4.96292,NA,NA,NA,NA,-71.121,NA,NA,NA
67122,-2.68207,3.78998,-4.99997,NA,NA,NA,NA,-56.984,NA,NA,NA
67285,-1.89306,3.72286,-5,NA,NA,NA,NA,NA,NA,-86.49,NA
67433,-1.4546,5,-5,NA,NA,NA,NA,NA,-78.885,NA,NA
67644,-2.10479,4.32813,-4.35276,NA,NA,NA,NA,-53.324,NA,NA,NA
67855,-1.37091,5,-5,NA,NA,NA,NA,-93.242,NA,NA,NA
68142,-1.58497,5,-4.09647,NA,NA,NA,NA,-98.58,NA,NA,NA
68259,-2.27964,5,-4.60849,NA,NA,NA,NA,-78.909,NA,NA,NA
68595,-2.35605,4.60124,-5,NA,NA,NA,NA,NA,-54.094,NA,NA
68765,-1.66218,4.00533,-2.61585,NA,NA,NA,NA,-204.168,NA,NA,NA
68976,-1.50485,3.61424,-1.91751,NA,NA,NA,NA,-318.006,NA,NA,NA
69153,-2.23926,3.94085,-3.29542,NA,NA,NA,NA,-108.956,NA,NA,NA
69281,-0.927639,3.01479,-4.22855,NA,NA,NA,NA,NA,NA,-203.314,NA
69558,-2.22547,3.25891,-5,NA,NA,NA,-66.252,NA,NA,NA,NA
69603,-3.30325,3.75511,-5,NA,NA,NA,-93.692,NA,NA,NA,NA
69947,-3.8071,4.52536,-5,NA,NA,NA,NA,NA,-137.015,NA,NA
70058,-3.37488,4.62778,-5,NA,NA,NA,NA,-110.629,NA,NA,NA
70214,-2.576,5,-5,NA,NA,NA,NA,NA,-79.384,NA,NA
70506,-3.42062,5,-5,NA,NA,NA,NA,NA,-125.419,NA,NA
70773,-3.80457,5,-5,NA,NA,NA,NA,-161.646,NA,NA,NA
70983,-2.07676,4.27326,-5,NA,NA,NA,NA,NA,NA,-77.438,NA
71007,-2.95597,4.07243,-4.10014,NA,NA,NA,NA,NA,NA,-118.43,NA
71371,-2.76686,3.85763,-5,NA,NA,NA,NA,-66.307,NA,NA,NA
71535,-3.09622,4.51177,-4.25857,NA,NA,NA,NA,-100.54,NA,NA,NA
71615,-0.914802,4.65857,-5,NA,NA,NA,-111.026,NA,NA,NA,NA
71897,-0.836505,5,-4.0969,NA,NA,NA,NA,NA,-135.624,NA,NA
72147,-1.10463,5,-4.89588,NA,NA,NA,NA,-82.99,NA,NA,NA
72365,-2.65443,2.93148,-4.94153,NA,NA,NA,NA,-74.642,NA,NA,NA
72431,-2.87534,4.15133,-5,NA,NA,NA,NA,NA,-74.26,NA,NA
72641,-2.04093,5,-3.79692,NA,NA,NA,NA,-113.659,NA,NA,NA
72841,-0.866765,4.93649,-4.04893,NA,NA,NA,NA,-129.255,NA,NA,NA
73026,-1.26394,5,-4.2415,NA,NA,NA,NA,-97.005,NA,NA,NA
73222,-0.992976,5,-5,NA,NA,NA,NA,-94.615,NA,NA,NA
73477,-1.19538,5,-5,NA,NA,NA,NA,NA,-94.037,NA,NA
73748,-1.40197,5,-5,NA,NA,NA,-94.363,NA,NA,NA,NA
73941,-0.516771,5,-5,NA,NA,NA,NA,NA,-146.725,NA,NA
74005,-1.95253,4.41611,-5,NA,NA,NA,NA,NA,NA,-77.061,NA
74377,-1.09282,4.83762,-5,NA,NA,NA,NA,NA,-79.307,NA,NA
74434,-1.25962,5,-5,NA,NA,NA,NA,NA,-84.986,NA,NA
74691,-1.6569,4.99855,-4.84284,NA,NA,NA,NA,NA,-87.58,NA,NA
74969,-2.8531,5,-4.29022,NA,NA,NA,NA,-104.872,NA,NA,NA
75135,-0.689231,5,-4.52601,NA,NA,NA,NA,NA,-132.252,NA,NA
75394,-2.37653,4.72489,-4.57524,NA,NA,NA,NA,-73.301,NA,NA,NA
75475,-2.37197,4.64056,-5,NA,NA,NA,NA,-71.375,NA,NA,NA
75774,-1.68397,4.99478,-5,NA,NA,NA,NA,-72.547,NA,NA,NA
75969,-1.43472,5,-5,NA,NA,NA,NA,-90.062,NA,NA,NA
76079,-2.63786,5,-5,NA,NA,NA,NA,-92.447,NA,NA,NA
76337,-2.92829,5,-5,NA,NA,NA,NA,NA,NA,-120.152,NA
76559,-2.99728,4.84589,-5,NA,NA,NA,NA,NA,-90.328,NA,NA
76628,-3.64692,4.7871,-5,NA,NA,NA,NA,-140.253,NA,NA,NA
76811,-3.47877,4.75872,-4.706,NA,NA,NA,NA,-126.601,NA,NA,NA
77127,-2.90236,4.57133,-4.45702,NA,NA,NA,NA,-83.106,NA,NA,NA
77277,-2.19457,3.81431,-4.24898,NA,NA,NA,NA,-59.605,NA,NA,NA
77441,-3.2445,4.32111,-5,NA,NA,NA,NA,-100.943,NA,NA,NA
77777,-1.02406,3.66032,-3.63764,NA,NA,NA,NA,-167.367,NA,NA,NA
77937,-0.917198,3.96563,-4.06913,NA,NA,NA,NA,NA,-113.503,NA,NA
78001,-0.48561,3.68567,-4.5155,NA,NA,NA,NA,NA,-164.319,NA,NA
78354,-1.52885,3.92333,-5,NA,NA,NA,NA,-42.297,NA,NA,NA
78565,-2.06453,4.46458,-5,NA,NA,NA,NA,NA,-48.801,NA,NA
78686,-2.39609,4.32992,-5,NA,NA,NA,NA,-54.232,NA,NA,NA
78882,-2.41446,2.66957,-5,NA,NA,NA,NA,NA,-108.741,NA,NA
79152,-2.23057,2.62088,-4.5211,NA,NA,NA,NA,-111.939,NA,NA,NA
79258,-2.0841,4.11395,-4.471,NA,NA,NA,NA,NA,-49.242,NA,NA
79407,-1.36847,4.49673,-4.17065,NA,NA,NA,NA,-86.493,NA,NA,NA
79766,-2.51561,4.63609,-4.25009,NA,NA,NA,NA,NA,-74.374,NA,NA
79969,-2.80854,5,-3.84858,NA,NA,NA,NA,-119.254,NA,NA,NA
80174,-3.64258,3.87516,-4.4659,NA,NA,NA,NA,-118.814,NA,NA,NA
80230,-3.60752,4.72623,-4.30302,NA,NA,NA,-139.804,NA,NA,NA,NA
80466,-3.07868,4.61314,-4.55068,NA,NA,NA,NA,-96.214,NA,NA,NA
80752,-4.68022,5,-5,NA,NA,NA,NA,-253.613,NA,NA,NA
80837,-4.20867,5,-4.60997,NA,NA,NA,NA,-200.911,NA,NA,NA
81152,-3.18201,5,-5,NA,NA,NA,NA,-116.353,NA,NA,NA
81303,-1.96371,5,-4.19316,NA,NA,NA,NA,-83.26,NA,NA,NA
81523,-1.36502,5,-3.99834,NA,NA,NA,NA,-110.46,NA,NA,NA
81612,-1.72462,5,-4.13516,NA,NA,NA,-114.155,NA,NA,NA,NA
81879,-0.703441,5,-4.98954,NA,NA,NA,NA,-133.988,NA,NA,NA
82177,-1.51613,4.12082,-3.86649,NA,NA,NA,NA,NA,-82.862,NA,NA
82350,-2.21131,4.06401,-4.41114,NA,NA,NA,NA,NA,NA,-104.629,NA
82505,-1.43786,4.08476,-5,NA,NA,NA,-38.875,NA,NA,NA,NA
82797,-0.37488,3.91419,-4.65577,NA,NA,NA,-178.464,NA,NA,NA,NA
82812,-0.786212,4.37334,-5,NA,NA,NA,NA,-119.48,NA,NA,NA
83096,-0.168269,5,-5,NA,NA,NA,NA,-190.158,NA,NA,NA
83204,-2.685,5,-5,NA,NA,NA,-91.331,NA,NA,NA,NA
83477,-1.14715,4.43512,-5,NA,NA,NA,NA,NA,-67.925,NA,NA
83622,-0.65852,5,-4.24744,NA,NA,NA,NA,NA,-158.124,NA,NA
83959,-1.21944,5,-5,NA,NA,NA,NA,NA,-90.069,NA,NA
84097,-0.888964,5,-4.14037,NA,NA,NA,NA,-123.183,NA,NA,NA
84359,-0.462362,5,-3.45089,NA,NA,NA,NA,-205.672,NA,NA,NA
84537,0.0369012,5,-5,NA,NA,NA,NA,NA,-201.811,NA,NA
84688,-0.511754,5,-5,NA,NA,NA,NA,-125.244,NA,NA,NA
84800,-1.15675,4.68777,-5,NA,NA,NA,NA,NA,-68.592,NA,NA
84999,-1.54941,4.84055,-4.91844,NA,NA,NA,NA,NA,NA,-101.9,NA
85270,-1.51642,4.91563,-4.73713,NA,NA,NA,NA,-78.541,NA,NA,NA
85489,-3.30695,4.14428,-4.84394,NA,NA,NA,NA,-102.652,NA,NA,NA
85661,-3.47106,4.60557,-5,NA,NA,NA,NA,-119.601,NA,NA,NA
85983,-2.27482,4.72451,-4.52408,NA,NA,NA,NA,-68.526,NA,NA,NA
86102,-2.76147,5,-5,NA,NA,NA,NA,NA,-88.432,NA,NA
86280,-2.28833,5,-4.83618,NA,NA,NA,-80.261,NA,NA,NA,NA
86540,-1.81327,3.03114,-5,NA,NA,NA,NA,NA,NA,-119.192,NA
86786,-3.04036,2.57362,-5,NA,NA,NA,NA,NA,NA,-143.009,NA
86995,-3.52689,2.85233,-4.6016,NA,NA,NA,NA,NA,NA,-157.93,NA
87146,-3.64694,2.84706,-5,NA,NA,NA,-159.664,NA,NA,NA,NA
87315,-2.14409,5,-5,NA,NA,NA,NA,-79.209,NA,NA,NA
87417,-2.41059,4.95142,-5,NA,NA,NA,NA,NA,-76.982,NA,NA
87686,-1.9942,4.5775,-5,NA,NA,NA,NA,-53.847,NA,NA,NA
87815,-2.36046,4.73145,-4.29132,NA,NA,NA,NA,-66.567,NA,NA,NA
88194,-3.0701,4.83111,-4.79751,NA,NA,NA,NA,NA,-94.08,NA,NA
88330,-2.73572,5,-4.24824,NA,NA,NA,NA,-99.627,NA,NA,NA
88522,-2.77627,5,-4.93353,NA,NA,NA,NA,-95.312,NA,NA,NA
88677,-3.13503,4.22897,-5,NA,NA,NA,NA,NA,-81.738,NA,NA
88882,-2.57977,3.20754,-5,NA,NA,NA,NA,-80.618,NA,NA,NA
89052,-2.38621,4.49272,-4.69261,NA,NA,NA,-68.574,NA,NA,NA,NA
89236,0.202891,3.85874,-5,NA,NA,NA,NA,-324.106,NA,NA,NA
89435,-1.36863,2.9799,-5,NA,NA,NA,NA,NA,-80.85,NA,NA
89706,-0.472683,2.85211,-5,NA,NA,NA,NA,NA,-143.857,NA,NA
89838,-1.20928,3.3673,-4.19057,NA,NA,NA,NA,-107.936,NA,NA,NA
90044,-1.43896,3.66858,-5,NA,NA,NA,NA,NA,-6.602,NA,NA
90348,-1.83837,3.6574,-4.88252,NA,NA,NA,NA,NA,-14.134,NA,NA
90493,-2.95317,4.51175,-4.17276,NA,NA,NA,NA,NA,-94.63,NA,NA
90661,-2.12594,5,-4.00973,NA,NA,NA,NA,-96.906,NA,NA,NA
90829,-0.95508,4.68845,-5,NA,NA,NA,NA,-103.896,NA,NA,NA
91026,-1.52973,5,-4.93682,NA,NA,NA,NA,-82.194,NA,NA,NA
91366,-1.2986,5,-3.74981,NA,NA,NA,NA,-132.35,NA,NA,NA
91520,-1.13828,5,-5,NA,NA,NA,NA,-87.405,NA,NA,NA
91624,-1.6168,3.25962,-5,NA,NA,NA,NA,NA,-37.066,NA,NA
91979,-2.56701,3.35027,-5,NA,NA,NA,NA,-80.468,NA,NA,NA
92033,-3.03287,4.05472,-4.76638,NA,NA,NA,NA,NA,NA,-93.459,NA
92214,-3.38814,3.84039,-4.1675,NA,NA,NA,NA,NA,-106.489,NA,NA
92423,-3.19943,3.43817,-4.87421,NA,NA,NA,NA,NA,-78.707,NA,NA
92751,-2.15092,3.68944,-5,NA,NA,NA,NA,-49.002,NA,NA,NA
92994,-2.11232,4.32081,-4.91215,NA,NA,NA,NA,-56.701,NA,NA,NA
93185,-2.99127,4.11161,-5,NA,NA,NA,NA,-76.253,NA,NA,NA
93204,-1.84905,3.05322,-4.5914,NA,NA,NA,-84.532,NA,NA,NA,NA
93468,-1.52024,4.19956,-4.10642,NA,NA,NA,NA,-73.993,NA,NA,NA
93646,-0.390024,3.75809,-5,NA,NA,NA,NA,-197.028,NA,NA,NA
93918,-2.57553,1.83296,-5,NA,NA,NA,NA,-172.999,NA,NA,NA
94127,-3.85752,3.02305,-5,NA,NA,NA,NA,-144.951,NA,NA,NA
94335,-4.18346,3.9176,-4.07806,NA,NA,NA,NA,-179.576,NA,NA,NA
94499,-4.7308,4.70424,-5,NA,NA,NA,NA,-247.73,NA,NA,NA
94666,-3.56514,4.38905,-5,NA,NA,NA,NA,-116.734,NA,NA,NA
94883,-2.90003,4.38936,-4.41123,NA,NA,NA,-79.331,NA,NA,NA,NA
95117,-1.68466,5,-5,NA,NA,NA,NA,-72.373,NA,NA,NA
95266,-1.60475,4.63128,-5,NA,NA,NA,NA,-71.833,NA,NA,NA
95486,-1.73655,4.73249,-3.69995,NA,NA,NA,NA,-125.687,NA,NA,NA
95710,-1.53769,5,-3.79154,NA,NA,NA,-126.269,NA,NA,NA,NA
95839,-0.567143,5,-4.81888,NA,NA,NA,NA,NA,NA,-174.619,NA
96186,-0.55365,4.66267,-5,NA,NA,NA,NA,NA,-120.485,NA,NA
96364,-0.791229,3.05845,-5,NA,NA,NA,NA,-108.977,NA,NA,NA
96430,-2.11104,3.52622,-4.29759,NA,NA,NA,NA,-59.83,NA,NA,NA
96644,-2.44351,3.73672,-3.39933,NA,NA,NA,NA,-111.225,NA,NA,NA
96870,-2.36297,3.88452,-5,NA,NA,NA,NA,-64.49,NA,NA,NA
97112,-2.70254,3.56627,-5,NA,NA,NA,NA,-71.52,NA,NA,NA
97383,-3.06462,4.18945,-5,NA,NA,NA,NA,-81.436,NA,NA,NA
97561,-3.58791,4.84148,-4.37801,NA,NA,NA,NA,NA,-136.572,NA,NA
97780,-2.10173,3.74837,-5,NA,NA,NA,NA,-41.72,NA,NA,NA
97815,-3.58247,3.6397,-5,NA,NA,NA,-113.026,NA,NA,NA,NA
98130,-2.2237,3.67815,-5,NA,NA,NA,NA,NA,NA,-75.132,NA
98216,-1.44908,2.68388,-5,NA,NA,NA,NA,-120.079,NA,NA,NA
98474,-2.25578,3.14614,-4.84387,NA,NA,NA,NA,NA,-63.787,NA,NA
98777,-1.72811,3.72197,-4.44427,NA,NA,NA,NA,-39.501,NA,NA,NA
98899,-1.18671,3.57492,-5,NA,NA,NA,NA,-59.348,NA,NA,NA
99101,-1.69569,4.17385,-4.97273,NA,NA,NA,NA,-32.666,NA,NA,NA
99348,-1.30449,5,-4.49905,NA,NA,NA,NA,NA,-99.943,NA,NA
99465,0.46851,5,-5,NA,NA,NA,NA,NA,-241.557,NA,NA
99605,-2.38779,5,-5,NA,NA,NA,NA,NA,NA,NA,-121.031
99910,-1.64322,4.29678,-5,NA,NA,NA,NA,NA,NA,-44.833,NA
100148,-1.29932,5,-4.907,NA,NA,NA,NA,NA,NA,-127.728,NA
100207,-1.5152,5,-4.63771,NA,NA,NA,NA,NA,-80.173,NA,NA
100434,-1.22194,5,-5,NA,NA,NA,NA,-88.567,NA,NA,NA
100640,-1.35487,5,-5,NA,NA,NA,NA,NA,-79.828,NA,NA
100992,-0.521356,4.56279,-5,NA,NA,NA,-130.031,NA,NA,NA,NA
101097,-0.423265,3.92285,-4.23236,NA,NA,NA,NA,NA,NA,-122.423,NA
101233,-0.861612,2.96954,-3.81798,NA,NA,NA,NA,-144.95,NA,NA,NA
101531,-1.96742,3.45442,-4.32382,NA,NA,NA,NA,-44.581,NA,NA,NA
101643,-2.15627,2.22803,-5,NA,NA,NA,NA,NA,-153.841,NA,NA
101833,-2.07359,2.68865,-3.9571,NA,NA,NA,-140.316,NA,NA,NA,NA
102193,-2.00002,2.61064,-5,NA,NA,NA,NA,NA,-91.727,NA,NA
102394,-0.520624,3.14466,-5,NA,NA,NA,NA,NA,-171.198,NA,NA
102571,-1.12293,3.76272,-5,NA,NA,NA,NA,NA,-26.509,NA,NA
102636,-2.49474,5,-5,NA,NA,NA,NA,NA,-80.028,NA,NA
102833,-2.52953,4.49982,-5,NA,NA,NA,NA,-64.124,NA,NA,NA
103164,-3.09596,5,-3.85224,NA,NA,NA,NA,NA,NA,-149.586,NA
103377,-2.60228,5,-3.48239,NA,NA,NA,NA,-131.834,NA,NA,NA
103474,-2.48264,5,-3.26977,NA,NA,NA,NA,NA,-139.378,NA,NA
103611,-2.53955,3.14475,-3.96621,NA,NA,NA,NA,-100.857,NA,NA,NA
103836,-2.09738,2.91476,-5,NA,NA,NA,-81.43,NA,NA,NA,NA
104115,-1.91748,4.57248,-5,NA,NA,NA,NA,-56.095,NA,NA,NA
104233,-2.68894,5,-4.69129,NA,NA,NA,NA,-94.594,NA,NA,NA
104562,-2.92224,5,-4.46286,NA,NA,NA,NA,NA,-98.802,NA,NA
104662,-3.23113,5,-4.98177,NA,NA,NA,NA,NA,-112.446,NA,NA
104861,-2.71326,4.84505,-4.50481,NA,NA,NA,NA,NA,-85.601,NA,NA
105182,-1.74693,5,-5,NA,NA,NA,NA,NA,-78.568,NA,NA
105386,-1.29799,1.99404,-5,NA,NA,NA,NA,-176.26,NA,NA,NA
105588,-1.80408,2.76512,-4.52341,NA,NA,NA,NA,-102.036,NA,NA,NA
105705,-1.06155,2.56662,-4.93649,NA,NA,NA,NA,-95.443,NA,NA,NA
105993,-1.93717,2.89104,-4.35476,NA,NA,NA,-175.889,NA,NA,NA,NA
106068,-2.98727,4.94495,-5,NA,NA,NA,NA,NA,-97.314,NA,NA
106390,-2.5628,4.59132,-4.05113,NA,NA,NA,NA,-88.774,NA,NA,NA
106582,-1.35416,4.70411,-5,NA,NA,NA,NA,-57.427,NA,NA,NA
106709,-2.33218,4.50395,-5,NA,NA,NA,NA,-64.574,NA,NA,NA
106827,-1.58528,5,-5,NA,NA,NA,NA,-76.569,NA,NA,NA
107013,-1.60484,4.94212,-5,NA,NA,NA,NA,-76.328,NA,NA,NA
107371,-2.54313,5,-4.58092,NA,NA,NA,NA,-88.689,NA,NA,NA
107455,-1.89309,5,-5,NA,NA,NA,NA,-78.857,NA,NA,NA
107754,-0.6747,5,-5,NA,NA,NA,-159.863,NA,NA,NA,NA
107864,-2.49725,3.52654,-5,NA,NA,NA,-63.197,NA,NA,NA,NA
108062,-1.12487,3.49573,-5,NA,NA,NA,NA,-54.876,NA,NA,NA
108223,-1.75233,3.46784,-5,NA,NA,NA,NA,-36.796,NA,NA,NA
108594,-1.66854,3.91775,-4.43283,NA,NA,NA,NA,-36.25,NA,NA,NA
108595,-0.649264,4.02139,-4.70167,NA,NA,NA,NA,-110.92,NA,NA,NA
108974,-0.924512,5,-5,NA,NA,NA,-121.772,NA,NA,NA,NA
109176,-1.57424,4.59977,-4.50076,NA,NA,NA,NA,NA,NA,-118.228,NA
109361,-2.13541,3.02513,-4.24294,NA,NA,NA,-87.769,NA,NA,NA,NA
109567,-2.10348,3.49623,-3.79842,NA,NA,NA,NA,NA,-86.888,NA,NA
109711,-1.96594,4.03754,-4.15369,NA,NA,NA,NA,NA,-58.178,NA,NA
109879,-2.99554,3.49748,-3.54826,NA,NA,NA,NA,-120.704,NA,NA,NA
110132,-2.35257,4.25191,-4.91416,NA,NA,NA,NA,-44.284,NA,NA,NA
110269,-1.91259,4.56218,-5,NA,NA,NA,NA,-54.534,NA,NA,NA
110407,-1.8813,3.8894,-5,NA,NA,NA,NA,-39.754,NA,NA,NA
110639,-2.89766,3.449,-5,NA,NA,NA,NA,-71.759,NA,NA,NA
110893,-2.56466,4.10079,-5,NA,NA,NA,NA,NA,-57.041,NA,NA
111110,-1.65576,5,-5,NA,NA,NA,NA,NA,-81.991,NA,NA
111388,-1.77739,5,-5,NA,NA,NA,NA,NA,-78.229,NA,NA
111516,-2.25749,5,-5,NA,NA,NA,NA,NA,NA,-100.301,NA
111668,-2.34365,4.57136,-4.0175,NA,NA,NA,NA,NA,NA,-110.334,NA
111920,-1.98417,4.46675,-3.90283,NA,NA,NA,NA,-86.215,NA,NA,NA
112109,-3.25271,4.40616,-4.26624,NA,NA,NA,NA,-102.586,NA,NA,NA
112350,-3.76961,3.68335,-4.08141,NA,NA,NA,NA,NA,-137.607,NA,NA
112405,-3.32916,2.60032,-4.55093,NA,NA,NA,NA,NA,-135.396,NA,NA
112791,-2.98334,2.17343,-5,NA,NA,NA,NA,-160.079,NA,NA,NA
112938,-2.77414,2.27361,-4.58883,NA,NA,NA,-163.247,NA,NA,NA,NA
113046,-3.19874,3.1747,-4.67796,NA,NA,NA,NA,-103.273,NA,NA,NA
113378,-2.7459,3.88191,-4.345,NA,NA,NA,NA,-80.619,NA,NA,NA
113477,-3.00816,4.48724,-4.76272,NA,NA,NA,NA,-87.387,NA,NA,NA
113631,-4.0495,4.84275,-4.73516,NA,NA,NA,NA,-171.638,NA,NA,NA
113862,-4.2196,4.31094,-5,NA,NA,NA,NA,-173.681,NA,NA,NA
114085,-3.31835,5,-5,NA,NA,NA,NA,-125.19,NA,NA,NA
114356,-3.38191,5,-4.76157,NA,NA,NA,NA,-129.068,NA,NA,NA
114468,-1.60684,4.33903,-4.42491,NA,NA,NA,NA,-72.452,NA,NA,NA
114786,-2.29993,5,-4.53157,NA,NA,NA,NA,-85.418,NA,NA,NA
114909,-1.98507,5,-4.23426,NA,NA,NA,NA,-80.579,NA,NA,NA
115018,-2.56567,5,-5,NA,NA,NA,-80.821,NA,NA,NA,NA
115273,-2.74839,4.77771,-4.44184,NA,NA,NA,-98.23,NA,NA,NA,NA
115582,-3.97821,4.60723,-5,NA,NA,NA,NA,NA,-154.986,NA,NA
115644,-3.18683,5,-4.87275,NA,NA,NA,NA,-117.243,NA,NA,NA
115912,-3.86879,5,-5,NA,NA,NA,NA,-167.726,NA,NA,NA
116194,-4.75401,5,-5,NA,NA,NA,NA,-263.083,NA,NA,NA
116346,-4.20405,5,-4.87264,NA,NA,NA,NA,-193.586,NA,NA,NA
116404,-3.25165,4.13336,-5,NA,NA,NA,NA,NA,-84.447,NA,NA
116718,-1.67517,4.35311,-5,NA,NA,NA,NA,-42.894,NA,NA,NA
116804,-3.13262,3.86284,-5,NA,NA,NA,-86.293,NA,NA,NA,NA
117192,-1.77684,3.15366,-3.43144,NA,NA,NA,-168.009,NA,NA,NA,NA
117240,-1.3065,5,-3.91752,NA,NA,NA,NA,NA,-114.126,NA,NA
117497,-1.57769,3.89786,-3.80054,NA,NA,NA,-88.57,NA,NA,NA,NA
117603,-1.62659,4.24287,-5,NA,NA,NA,NA,-39.998,NA,NA,NA
117889,-2.23478,4.68782,-4.1744,NA,NA,NA,NA,-72.921,NA,NA,NA
118163,-2.52156,4.34006,-4.51061,NA,NA,NA,NA,-66.46,NA,NA,NA
118255,-2.86985,5,-5,NA,NA,NA,-96.668,NA,NA,NA,NA
118576,-1.30229,5,-5,NA,NA,NA,NA,-93.504,NA,NA,NA
118767,-0.85906,4.79373,-5,NA,NA,NA,NA,-97.006,NA,NA,NA
118931,-1.99073,3.88649,-5,NA,NA,NA,NA,NA,-33.876,NA,NA
119167,-2.04234,4.95703,-5,NA,NA,NA,NA,-77.258,NA,NA,NA
119271,-2.83409,4.70141,-4.95772,NA,NA,NA,NA,NA,-79.222,NA,NA
119426,-2.80032,4.81588,-4.70293,NA,NA,NA,-95.938,NA,NA,NA,NA
119746,-2.85455,3.94235,-5,NA,NA,NA,NA,-75.47,NA,NA,NA
119913,-4.13476,2.3427,-5,NA,NA,NA,NA,-203.924,NA,NA,NA
120097,-3.80369,2.71055,-5,NA,NA,NA,NA,NA,-154.329,NA,NA
120263,-3.54581,2.88829,-4.66691,NA,NA,NA,NA,-139.086,NA,NA,NA
120536,-4.94317,3.0199,-3.6899,NA,NA,NA,NA,-298.191,NA,NA,NA
120698,-4.4224,3.03183,-3.52186,NA,NA,NA,NA,NA,-238.233,NA,NA
120993,-4.73545,4.50633,-5,NA,NA,NA,NA,-240.848,NA,NA,NA
121078,-3.15218,3.36244,-4.38222,NA,NA,NA,NA,-93.992,NA,NA,NA
121236,-3.40356,3.56427,-3.46626,NA,NA,NA,NA,NA,-144.54,NA,NA
121567,-2.61535,5,-5,NA,NA,NA,NA,NA,-79.806,NA,NA
121630,-2.76262,4.47549,-3.67786,NA,NA,NA,NA,-108.254,NA,NA,NA
121916,-0.696469,3.49059,-4.58087,NA,NA,NA,NA,-126.214,NA,NA,NA
122045,-1.71828,2.60931,-4.65175,NA,NA,NA,NA,-105.35,NA,NA,NA
122249,-2.26538,3.96831,-5,NA,NA,NA,NA,NA,NA,-86.476,NA
122476,-2.71055,4.35246,-5,NA,NA,NA,NA,NA,NA,NA,-97.039
122722,-2.56353,4.46592,-5,NA,NA,NA,-66.752,NA,NA,NA,NA
122902,-1.31164,3.61035,-5,NA,NA,NA,NA,-50.245,NA,NA,NA
123116,-1.87564,3.77604,-5,NA,NA,NA,NA,-35.607,NA,NA,NA
123307,-2.56961,3.94211,-5,NA,NA,NA,NA,NA,-56.926,NA,NA
123448,-4.33697,4.42392,-5,NA,NA,NA,NA,-191.037,NA,NA,NA
123609,-4.17438,4.30378,-4.53141,NA,NA,NA,NA,-174.698,NA,NA,NA
123827,-5,4.5748,-4.39245,NA,NA,NA,NA,-279.621,NA,NA,NA
124050,-3.6419,2.12624,-3.85829,NA,NA,NA,NA,-213.837,NA,NA,NA
124276,-4.45017,3.4674,-4.31672,NA,NA,NA,NA,NA,-199.74,NA,NA
124459,-4.62525,4.21966,-5,NA,NA,NA,NA,NA,-212.686,NA,NA
124707,-4.17136,4.31628,-4.1776,NA,NA,NA,NA,NA,NA,NA,-209.225
124942,-2.37097,4.68433,-3.07986,NA,NA,NA,NA,-134.546,NA,NA,NA
125149,-3.43614,5,-3.13726,NA,NA,NA,NA,-198.469,NA,NA,NA
125394,-2.26342,4.33918,-3.73543,NA,NA,NA,NA,NA,-109.269,NA,NA
125458,-1.37599,4.72896,-5,NA,NA,NA,NA,-57.528,NA,NA,NA
125724,-1.93139,5,-5,NA,NA,NA,NA,-80.409,NA,NA,NA
125994,-2.50081,3.71073,-4.92252,NA,NA,NA,-63.542,NA,NA,NA,NA
126052,-2.33701,3.56111,-5,NA,NA,NA,NA,NA,NA,-68.01,NA
126203,-1.85035,5,-4.37072,NA,NA,NA,NA,NA,-81.786,NA,NA
126410,-2.49463,4.49685,-5,NA,NA,NA,NA,-67.039,NA,NA,NA
126693,-2.03071,5,-4.40849,NA,NA,NA,NA,-75.72,NA,NA,NA
126936,-1.63103,5,-5,NA,NA,NA,-83.504,NA,NA,NA,NA
127145,-2.00163,4.06648,-5,NA,NA,NA,NA,NA,-31.332,NA,NA
127295,-2.94346,5,-5,NA,NA,NA,NA,NA,NA,-106.465,NA
