x0,x1,x2,fitness
2.75,3.75,2.75,-0.223
2.75,3.75,3.25,-0.245
2.75,3.75,3.75,0.192
2.75,3.75,4.25,0.305
2.75,3.75,4.75,0.032
2.75,3.75,5.25,-0.266
2.75,3.75,5.75,-0.336
2.75,3.75,6.25,-0.177
2.75,3.75,6.75,0.071
2.75,3.75,7.25,0.263
2.75,3.75,7.75,0.322
2.75,3.75,8.25,0.248
2.75,3.75,8.75,0.088
2.75,3.75,9.25,-0.095
2.75,3.75,9.75,-0.245
2.75,3.75,10.25,-0.33
2.75,4.25,0.25,-0.218
2.75,4.25,0.75,0.015
2.75,4.25,1.25,0.366
2.75,4.25,1.75,-0.109
2.75,4.25,2.25,0.425
2.75,4.25,2.75,-0.11
2.75,4.25,3.25,-0.132
2.75,4.25,3.75,0.305
2.75,4.25,4.25,0.418
2.75,4.25,4.75,0.145
2.75,4.25,5.25,-0.153
2.75,4.25,5.75,-0.223
2.75,4.25,6.25,-0.064
2.75,4.25,6.75,0.184
2.75,4.25,7.25,0.376
2.75,4.25,7.75,0.435
2.75,4.25,8.25,0.361
2.75,4.25,8.75,0.201
2.75,4.25,9.25,0.019
2.75,4.25,9.75,-0.132
2.75,4.25,10.25,-0.217
2.75,4.75,0.25,-0.491
2.75,4.75,0.75,-0.258
2.75,4.75,1.25,0.093
2.75,4.75,1.75,-0.382
2.75,4.75,2.25,0.152
2.75,4.75,2.75,-0.383
2.75,4.75,3.25,-0.405
2.75,4.75,3.75,0.032
2.75,4.75,4.25,0.145
2.75,4.75,4.75,-0.128
2.75,4.75,5.25,-0.426
2.75,4.75,5.75,-0.496
2.75,4.75,6.25,-0.337
2.75,4.75,6.75,-0.089
2.75,4.75,7.25,0.103
2.75,4.75,7.75,0.162
2.75,4.75,8.25,0.088
2.75,4.75,8.75,-0.072
2.75,4.75,9.25,-0.255
2.75,4.75,9.75,-0.405
2.75,4.75,10.25,-0.49
2.75,5.25,0.25,-0.789
2.75,5.25,0.75,-0.555
2.75,5.25,1.25,-0.205
2.75,5.25,1.75,-0.68
2.75,5.25,2.25,-0.146
2.75,5.25,2.75,-0.681
2.75,5.25,3.25,-0.703
2.75,5.25,3.75,-0.266
2.75,5.25,4.25,-0.153
2.75,5.25,4.75,-0.426
2.75,5.25,5.25,-0.724
2.75,5.25,5.75,-0.794
2.75,5.25,6.25,-0.635
2.75,5.25,6.75,-0.387
2.75,5.25,7.25,-0.195
2.75,5.25,7.75,-0.135
2.75,5.25,8.25,-0.209
2.75,5.25,8.75,-0.369
2.75,5.25,9.25,-0.552
2.75,5.25,9.75,-0.703
2.75,5.25,10.25,-0.788
2.75,5.75,0.25,-0.859
2.75,5.75,0.75,-0.626
2.75,5.75,1.25,-0.275
2.75,5.75,1.75,-0.75
2.75,5.75,2.25,-0.216
2.75,5.75,2.75,-0.751
2.75,5.75,3.25,-0.773
2.75,5.75,3.75,-0.336
2.75,5.75,4.25,-0.223
2.75,5.75,4.75,-0.496
2.75,5.75,5.25,-0.794
2.75,5.75,5.75,-0.864
2.75,5.75,6.25,-0.705
2.75,5.75,6.75,-0.457
2.75,5.75,7.25,-0.265
2.75,5.75,7.75,-0.205
2.75,5.75,8.25,-0.279
2.75,5.75,8.75,-0.44
2.75,5.75,9.25,-0.622
2.75,5.75,9.75,-0.773
2.75,5.75,10.25,-0.858
2.75,6.25,0.25,-0.7
2.75,6.25,0.75,-0.466
2.75,6.25,1.25,-0.116
2.75,6.25,1.75,-0.591
2.75,6.25,2.25,-0.057
2.75,6.25,2.75,-0.592
2.75,6.25,3.25,-0.614
2.75,6.25,3.75,-0.177
2.75,6.25,4.25,-0.064
2.75,6.25,4.75,-0.337
2.75,6.25,5.25,-0.635
2.75,6.25,5.75,-0.705
2.75,6.25,6.25,-0.546
2.75,6.25,6.75,-0.298
2.75,6.25,7.25,-0.106
2.75,6.25,7.75,-0.046
2.75,6.25,8.25,-0.12
2.75,6.25,8.75,-0.281
2.75,6.25,9.25,-0.463
2.75,6.25,9.75,-0.614
2.75,6.25,10.25,-0.699
2.75,6.75,0.25,-0.452
2.75,6.75,0.75,-0.219
2.75,6.75,1.25,0.132
2.75,6.75,1.75,-0.343
2.75,6.75,2.25,0.191
2.75,6.75,2.75,-0.344
2.75,6.75,3.25,-0.366
2.75,6.75,3.75,0.071
2.75,6.75,4.25,0.184
2.75,6.75,4.75,-0.089
2.75,6.75,5.25,-0.387
2.75,6.75,5.75,-0.457
2.75,6.75,6.25,-0.298
2.75,6.75,6.75,-0.05
2.75,6.75,7.25,0.142
2.75,6.75,7.75,0.201
2.75,6.75,8.25,0.127
2.75,6.75,8.75,-0.033
2.75,6.75,9.25,-0.215
2.75,6.75,9.75,-0.366
2.75,6.75,10.25,-0.451
2.75,7.25,0.25,-0.26
2.75,7.25,0.75,-0.027
2.75,7.25,1.25,0.324
2.75,7.25,1.75,-0.151
2.75,7.25,2.25,0.383
2.75,7.25,2.75,-0.152
2.75,7.25,3.25,-0.174
2.75,7.25,3.75,0.263
2.75,7.25,4.25,0.376
2.75,7.25,4.75,0.103
2.75,7.25,5.25,-0.195
2.75,7.25,5.75,-0.265
2.75,7.25,6.25,-0.106
2.75,7.25,6.75,0.142
2.75,7.25,7.25,0.334
2.75,7.25,7.75,0.393
2.75,7.25,8.25,0.319
2.75,7.25,8.75,0.159
2.75,7.25,9.25,-0.023
2.75,7.25,9.75,-0.174
2.75,7.25,10.25,-0.259
2.75,7.75,0.25,-0.201
2.75,7.75,0.75,0.033
2.75,7.75,1.25,0.384
2.75,7.75,1.75,-0.091
2.75,7.75,2.25,0.443
2.75,7.75,2.75,-0.092
2.75,7.75,3.25,-0.114
2.75,7.75,3.75,0.322
2.75,7.75,4.25,0.435
2.75,7.75,4.75,0.162
2.75,7.75,5.25,-0.135
2.75,7.75,5.75,-0.205
2.75,7.75,6.25,-0.046
2.75,7.75,6.75,0.201
2.75,7.75,7.25,0.393
2.75,7.75,7.75,0.453
2.75,7.75,8.25,0.379
2.75,7.75,8.75,0.219
2.75,7.75,9.25,0.036
2.75,7.75,9.75,-0.114
2.75,7.75,10.25,-0.199
2.75,8.25,0.25,-0.275
2.75,8.25,0.75,-0.041
2.75,8.25,1.25,0.31
2.75,8.25,1.75,-0.165
2.75,8.25,2.25,0.369
2.75,8.25,2.75,-0.166
2.75,8.25,3.25,-0.188
2.75,8.25,3.75,0.248
2.75,8.25,4.25,0.361
2.75,8.25,4.75,0.088
2.75,8.25,5.25,-0.209
2.75,8.25,5.75,-0.279
2.75,8.25,6.25,-0.12
2.75,8.25,6.75,0.127
2.75,8.25,7.25,0.319
2.75,8.25,7.75,0.379
2.75,8.25,8.25,0.305
2.75,8.25,8.75,0.145
2.75,8.25,9.25,-0.038
2.75,8.25,9.75,-0.188
2.75,8.25,10.25,-0.273
2.75,8.75,0.25,-0.435
2.75,8.75,0.75,-0.201
2.75,8.75,1.25,0.149
2.75,8.75,1.75,-0.325
2.75,8.75,2.25,0.209
2.75,8.75,2.75,-0.326
2.75,8.75,3.25,-0.348
2.75,8.75,3.75,0.088
2.75,8.75,4.25,0.201
2.75,8.75,4.75,-0.072
2.75,8.75,5.25,-0.369
2.75,8.75,5.75,-0.44
2.75,8.75,6.25,-0.281
2.75,8.75,6.75,-0.033
2.75,8.75,7.25,0.159
2.75,8.75,7.75,0.219
2.75,8.75,8.25,0.145
2.75,8.75,8.75,-0.015
2.75,8.75,9.25,-0.198
2.75,8.75,9.75,-0.349
2.75,8.75,10.25,-0.433
2.75,9.25,0.25,-0.617
2.75,9.25,0.75,-0.384
2.75,9.25,1.25,-0.033
2.75,9.25,1.75,-0.508
2.75,9.25,2.25,0.026
2.75,9.25,2.75,-0.509
2.75,9.25,3.25,-0.531
2.75,9.25,3.75,-0.095
2.75,9.25,4.25,0.019
2.75,9.25,4.75,-0.255
2.75,9.25,5.25,-0.552
2.75,9.25,5.75,-0.622
2.75,9.25,6.25,-0.463
2.75,9.25,6.75,-0.215
2.75,9.25,7.25,-0.023
2.75,9.25,7.75,0.036
2.75,9.25,8.25,-0.038
2.75,9.25,8.75,-0.198
2.75,9.25,9.25,-0.381
2.75,9.25,9.75,-0.531
2.75,9.25,10.25,-0.616
2.75,9.75,0.25,-0.768
2.75,9.75,0.75,-0.535
2.75,9.75,1.25,-0.184
2.75,9.75,1.75,-0.659
2.75,9.75,2.25,-0.125
2.75,9.75,2.75,-0.66
2.75,9.75,3.25,-0.682
2.75,9.75,3.75,-0.245
2.75,9.75,4.25,-0.132
2.75,9.75,4.75,-0.405
2.75,9.75,5.25,-0.703
2.75,9.75,5.75,-0.773
2.75,9.75,6.25,-0.614
2.75,9.75,6.75,-0.366
2.75,9.75,7.25,-0.174
2.75,9.75,7.75,-0.114
2.75,9.75,8.25,-0.188
2.75,9.75,8.75,-0.349
2.75,9.75,9.25,-0.531
2.75,9.75,9.75,-0.682
2.75,9.75,10.25,-0.767
2.75,10.25,0.25,-0.853
2.75,10.25,0.75,-0.619
2.75,10.25,1.25,-0.269
2.75,10.25,1.75,-0.743
2.75,10.25,2.25,-0.209
2.75,10.25,2.75,-0.744
2.75,10.25,3.25,-0.766
2.75,10.25,3.75,-0.33
2.75,10.25,4.25,-0.217
2.75,10.25,4.75,-0.49
2.75,10.25,5.25,-0.788
2.75,10.25,5.75,-0.858
2.75,10.25,6.25,-0.699
2.75,10.25,6.75,-0.451
2.75,10.25,7.25,-0.259
2.75,10.25,7.75,-0.199
2.75,10.25,8.25,-0.273
2.75,10.25,8.75,-0.433
2.75,10.25,9.25,-0.616
2.75,10.25,9.75,-0.767
2.75,10.25,10.25,-0.851
3.25,0.25,0.25,-0.876
3.25,0.25,0.75,-0.642
3.25,0.25,1.25,-0.292
3.25,0.25,1.75,-0.767
3.25,0.25,2.25,-0.233
3.25,0.25,2.75,-0.768
3.25,0.25,3.25,-0.79
3.25,0.25,3.75,-0.353
3.25,0.25,4.25,-0.24
3.25,0.25,4.75,-0.513
3.25,0.25,5.25,-0.811
3.25,0.25,5.75,-0.881
3.25,0.25,6.25,-0.722
3.25,0.25,6.75,-0.474
3.25,0.25,7.25,-0.282
3.25,0.25,7.75,-0.222
3.25,0.25,8.25,-0.296
3.25,0.25,8.75,-0.457
3.25,0.25,9.25,-0.639
3.25,0.25,9.75,-0.79
3.25,0.25,10.25,-0.875
3.25,0.75,0.25,-0.642
3.25,0.75,0.75,-0.409
3.25,0.75,1.25,-0.058
3.25,0.75,1.75,-0.533
3.25,0.75,2.25,0.001
3.25,0.75,2.75,-0.534
3.25,0.75,3.25,-0.556
3.25,0.75,3.75,-0.12
3.25,0.75,4.25,-0.006
3.25,0.75,4.75,-0.28
3.25,0.75,5.25,-0.577
3.25,0.75,5.75,-0.647
3.25,0.75,6.25,-0.488
3.25,0.75,6.75,-0.24
3.25,0.75,7.25,-0.048
3.25,0.75,7.75,0.011
3.25,0.75,8.25,-0.063
3.25,0.75,8.75,-0.223
3.25,0.75,9.25,-0.406
3.25,0.75,9.75,-0.556
3.25,0.75,10.25,-0.641
3.25,1.25,0.25,-0.292
3.25,1.25,0.75,-0.058
3.25,1.25,1.25,0.292
3.25,1.25,1.75,-0.183
3.25,1.25,2.25,0.351
3.25,1.25,2.75,-0.184
3.25,1.25,3.25,-0.206
3.25,1.25,3.75,0.231
3.25,1.25,4.25,0.344
3.25,1.25,4.75,0.071
3.25,1.25,5.25,-0.227
3.25,1.25,5.75,-0.297
3.25,1.25,6.25,-0.138
3.25,1.25,6.75,0.11
3.25,1.25,7.25,0.302
3.25,1.25,7.75,0.362
3.25,1.25,8.25,0.288
3.25,1.25,8.75,0.128
3.25,1.25,9.25,-0.055
3.25,1.25,9.75,-0.206
3.25,1.25,10.25,-0.291
3.25,1.75,0.25,-0.767
3.25,1.75,0.75,-0.533
3.25,1.75,1.25,-0.183
3.25,1.75,1.75,-0.657
3.25,1.75,2.25,-0.123
3.25,1.75,2.75,-0.658
3.25,1.75,3.25,-0.68
3.25,1.75,3.75,-0.244
3.25,1.75,4.25,-0.131
3.25,1.75,4.75,-0.404
3.25,1.75,5.25,-0.701
3.25,1.75,5.75,-0.772
3.25,1.75,6.25,-0.613
3.25,1.75,6.75,-0.365
3.25,1.75,7.25,-0.173
3.25,1.75,7.75,-0.113
3.25,1.75,8.25,-0.187
3.25,1.75,8.75,-0.347
3.25,1.75,9.25,-0.53
3.25,1.75,9.75,-0.681
3.25,1.75,10.25,-0.765
3.25,2.25,0.25,-0.233
3.25,2.25,0.75,0.001
3.25,2.25,1.25,0.351
3.25,2.25,1.75,-0.123
3.25,2.25,2.25,0.411
3.25,2.25,2.75,-0.124
3.25,2.25,3.25,-0.146
3.25,2.25,3.75,0.29
3.25,2.25,4.25,0.403
3.25,2.25,4.75,0.13
3.25,2.25,5.25,-0.168
3.25,2.25,5.75,-0.238
3.25,2.25,6.25,-0.079
3.25,2.25,6.75,0.169
3.25,2.25,7.25,0.361
3.25,2.25,7.75,0.421
3.25,2.25,8.25,0.347
3.25,2.25,8.75,0.187
3.25,2.25,9.25,0.004
3.25,2.25,9.75,-0.147
3.25,2.25,10.25,-0.231
3.25,2.75,0.25,-0.768
3.25,2.75,0.75,-0.534
3.25,2.75,1.25,-0.184
3.25,2.75,1.75,-0.658
3.25,2.75,2.25,-0.124
3.25,2.75,2.75,-0.659
3.25,2.75,3.25,-0.681
3.25,2.75,3.75,-0.245
3.25,2.75,4.25,-0.132
3.25,2.75,4.75,-0.405
3.25,2.75,5.25,-0.703
3.25,2.75,5.75,-0.773
3.25,2.75,6.25,-0.614
3.25,2.75,6.75,-0.366
3.25,2.75,7.25,-0.174
3.25,2.75,7.75,-0.114
3.25,2.75,8.25,-0.188
3.25,2.75,8.75,-0.348
3.25,2.75,9.25,-0.531
3.25,2.75,9.75,-0.682
3.25,2.75,10.25,-0.766
3.25,3.25,0.25,-0.79
3.25,3.25,0.75,-0.556
3.25,3.25,1.25,-0.206
3.25,3.25,1.75,-0.68
3.25,3.25,2.25,-0.146
3.25,3.25,2.75,-0.681
3.25,3.25,3.25,-0.703
3.25,3.25,3.75,-0.267
3.25,3.25,4.25,-0.154
3.25,3.25,4.75,-0.427
3.25,3.25,5.25,-0.724
3.25,3.25,5.75,-0.795
3.25,3.25,6.25,-0.635
3.25,3.25,6.75,-0.388
3.25,3.25,7.25,-0.196
3.25,3.25,7.75,-0.136
3.25,3.25,8.25,-0.21
3.25,3.25,8.75,-0.37
3.25,3.25,9.25,-0.553
3.25,3.25,9.75,-0.704
3.25,3.25,10.25,-0.788
3.25,3.75,0.25,-0.353
3.25,3.75,0.75,-0.12
3.25,3.75,1.25,0.231
3.25,3.75,1.75,-0.244
3.25,3.75,2.25,0.29
3.25,3.75,2.75,-0.245
3.25,3.75,3.25,-0.267
3.25,3.75,3.75,0.17
3.25,3.75,4.25,0.283
3.25,3.75,4.75,0.01
3.25,3.75,5.25,-0.288
3.25,3.75,5.75,-0.358
3.25,3.75,6.25,-0.199
3.25,3.75,6.75,0.049
3.25,3.75,7.25,0.241
3.25,3.75,7.75,0.3
3.25,3.75,8.25,0.226
3.25,3.75,8.75,0.066
3.25,3.75,9.25,-0.116
3.25,3.75,9.75,-0.267
3.25,3.75,10.25,-0.352
3.25,4.25,0.25,-0.24
3.25,4.25,0.75,-0.006
3.25,4.25,1.25,0.344
3.25,4.25,1.75,-0.131
3.25,4.25,2.25,0.403
3.25,4.25,2.75,-0.132
3.25,4.25,3.25,-0.154
3.25,4.25,3.75,0.283
3.25,4.25,4.25,0.396
3.25,4.25,4.75,0.123
3.25,4.25,5.25,-0.175
3.25,4.25,5.75,-0.245
3.25,4.25,6.25,-0.086
3.25,4.25,6.75,0.162
3.25,4.25,7.25,0.354
3.25,4.25,7.75,0.414
3.25,4.25,8.25,0.34
3.25,4.25,8.75,0.179
3.25,4.25,9.25,-0.003
3.25,4.25,9.75,-0.154
3.25,4.25,10.25,-0.239
3.25,4.75,0.25,-0.513
3.25,4.75,0.75,-0.28
3.25,4.75,1.25,0.071
3.25,4.75,1.75,-0.404
3.25,4.75,2.25,0.13
3.25,4.75,2.75,-0.405
3.25,4.75,3.25,-0.427
3.25,4.75,3.75,0.01
3.25,4.75,4.25,0.123
3.25,4.75,4.75,-0.15
3.25,4.75,5.25,-0.448
3.25,4.75,5.75,-0.518
3.25,4.75,6.25,-0.359
3.25,4.75,6.75,-0.111
3.25,4.75,7.25,0.081
3.25,4.75,7.75,0.14
3.25,4.75,8.25,0.066
3.25,4.75,8.75,-0.094
3.25,4.75,9.25,-0.276
3.25,4.75,9.75,-0.427
3.25,4.75,10.25,-0.512
3.25,5.25,0.25,-0.811
3.25,5.25,0.75,-0.577
3.25,5.25,1.25,-0.227
3.25,5.25,1.75,-0.701
3.25,5.25,2.25,-0.168
3.25,5.25,2.75,-0.703
3.25,5.25,3.25,-0.724
3.25,5.25,3.75,-0.288
3.25,5.25,4.25,-0.175
3.25,5.25,4.75,-0.448
3.25,5.25,5.25,-0.746
3.25,5.25,5.75,-0.816
3.25,5.25,6.25,-0.657
3.25,5.25,6.75,-0.409
3.25,5.25,7.25,-0.217
3.25,5.25,7.75,-0.157
3.25,5.25,8.25,-0.231
3.25,5.25,8.75,-0.391
3.25,5.25,9.25,-0.574
3.25,5.25,9.75,-0.725
3.25,5.25,10.25,-0.81
3.25,5.75,0.25,-0.881
3.25,5.75,0.75,-0.647
3.25,5.75,1.25,-0.297
3.25,5.75,1.75,-0.772
3.25,5.75,2.25,-0.238
3.25,5.75,2.75,-0.773
3.25,5.75,3.25,-0.795
3.25,5.75,3.75,-0.358
3.25,5.75,4.25,-0.245
3.25,5.75,4.75,-0.518
3.25,5.75,5.25,-0.816
3.25,5.75,5.75,-0.886
3.25,5.75,6.25,-0.727
3.25,5.75,6.75,-0.479
3.25,5.75,7.25,-0.287
3.25,5.75,7.75,-0.227
3.25,5.75,8.25,-0.301
3.25,5.75,8.75,-0.461
3.25,5.75,9.25,-0.644
3.25,5.75,9.75,-0.795
3.25,5.75,10.25,-0.88
3.25,6.25,0.25,-0.722
3.25,6.25,0.75,-0.488
3.25,6.25,1.25,-0.138
3.25,6.25,1.75,-0.613
3.25,6.25,2.25,-0.079
3.25,6.25,2.75,-0.614
3.25,6.25,3.25,-0.635
3.25,6.25,3.75,-0.199
3.25,6.25,4.25,-0.086
3.25,6.25,4.75,-0.359
3.25,6.25,5.25,-0.657
3.25,6.25,5.75,-0.727
3.25,6.25,6.25,-0.568
3.25,6.25,6.75,-0.32
3.25,6.25,7.25,-0.128
3.25,6.25,7.75,-0.068
3.25,6.25,8.25,-0.142
3.25,6.25,8.75,-0.302
3.25,6.25,9.25,-0.485
3.25,6.25,9.75,-0.636
3.25,6.25,10.25,-0.721
3.25,6.75,0.25,-0.474
3.25,6.75,0.75,-0.24
3.25,6.75,1.25,0.11
3.25,6.75,1.75,-0.365
3.25,6.75,2.25,0.169
3.25,6.75,2.75,-0.366
3.25,6.75,3.25,-0.388
3.25,6.75,3.75,0.049
3.25,6.75,4.25,0.162
3.25,6.75,4.75,-0.111
3.25,6.75,5.25,-0.409
3.25,6.75,5.75,-0.479
3.25,6.75,6.25,-0.32
3.25,6.75,6.75,-0.072
3.25,6.75,7.25,0.12
3.25,6.75,7.75,0.18
3.25,6.75,8.25,0.106
3.25,6.75,8.75,-0.055
3.25,6.75,9.25,-0.237
3.25,6.75,9.75,-0.388
3.25,6.75,10.25,-0.473
3.25,7.25,0.25,-0.282
3.25,7.25,0.75,-0.048
3.25,7.25,1.25,0.302
3.25,7.25,1.75,-0.173
3.25,7.25,2.25,0.361
3.25,7.25,2.75,-0.174
3.25,7.25,3.25,-0.196
3.25,7.25,3.75,0.241
3.25,7.25,4.25,0.354
3.25,7.25,4.75,0.081
3.25,7.25,5.25,-0.217
3.25,7.25,5.75,-0.287
3.25,7.25,6.25,-0.128
3.25,7.25,6.75,0.12
3.25,7.25,7.25,0.312
3.25,7.25,7.75,0.372
3.25,7.25,8.25,0.298
3.25,7.25,8.75,0.137
3.25,7.25,9.25,-0.045
3.25,7.25,9.75,-0.196
3.25,7.25,10.25,-0.281
3.25,7.75,0.25,-0.222
3.25,7.75,0.75,0.011
3.25,7.75,1.25,0.362
3.25,7.75,1.75,-0.113
3.25,7.75,2.25,0.421
3.25,7.75,2.75,-0.114
3.25,7.75,3.25,-0.136
3.25,7.75,3.75,0.3
3.25,7.75,4.25,0.414
3.25,7.75,4.75,0.14
3.25,7.75,5.25,-0.157
3.25,7.75,5.75,-0.227
3.25,7.75,6.25,-0.068
3.25,7.75,6.75,0.18
3.25,7.75,7.25,0.372
3.25,7.75,7.75,0.431
3.25,7.75,8.25,0.357
3.25,7.75,8.75,0.197
3.25,7.75,9.25,0.014
3.25,7.75,9.75,-0.136
3.25,7.75,10.25,-0.221
3.25,8.25,0.25,-0.296
3.25,8.25,0.75,-0.063
3.25,8.25,1.25,0.288
3.25,8.25,1.75,-0.187
3.25,8.25,2.25,0.347
3.25,8.25,2.75,-0.188
3.25,8.25,3.25,-0.21
3.25,8.25,3.75,0.226
3.25,8.25,4.25,0.34
3.25,8.25,4.75,0.066
3.25,8.25,5.25,-0.231
3.25,8.25,5.75,-0.301
3.25,8.25,6.25,-0.142
3.25,8.25,6.75,0.106
3.25,8.25,7.25,0.298
3.25,8.25,7.75,0.357
3.25,8.25,8.25,0.283
3.25,8.25,8.75,0.123
3.25,8.25,9.25,-0.06
3.25,8.25,9.75,-0.21
3.25,8.25,10.25,-0.295
3.25,8.75,0.25,-0.457
3.25,8.75,0.75,-0.223
3.25,8.75,1.25,0.128
3.25,8.75,1.75,-0.347
3.25,8.75,2.25,0.187
3.25,8.75,2.75,-0.348
3.25,8.75,3.25,-0.37
3.25,8.75,3.75,0.066
3.25,8.75,4.25,0.179
3.25,8.75,4.75,-0.094
3.25,8.75,5.25,-0.391
3.25,8.75,5.75,-0.461
3.25,8.75,6.25,-0.302
3.25,8.75,6.75,-0.055
3.25,8.75,7.25,0.137
3.25,8.75,7.75,0.197
3.25,8.75,8.25,0.123
3.25,8.75,8.75,-0.037
3.25,8.75,9.25,-0.22
3.25,8.75,9.75,-0.37
3.25,8.75,10.25,-0.455
3.25,9.25,0.25,-0.639
3.25,9.25,0.75,-0.406
3.25,9.25,1.25,-0.055
3.25,9.25,1.75,-0.53
3.25,9.25,2.25,0.004
3.25,9.25,2.75,-0.531
3.25,9.25,3.25,-0.553
3.25,9.25,3.75,-0.116
3.25,9.25,4.25,-0.003
3.25,9.25,4.75,-0.276
3.25,9.25,5.25,-0.574
3.25,9.25,5.75,-0.644
3.25,9.25,6.25,-0.485
3.25,9.25,6.75,-0.237
3.25,9.25,7.25,-0.045
3.25,9.25,7.75,0.014
3.25,9.25,8.25,-0.06
3.25,9.25,8.75,-0.22
3.25,9.25,9.25,-0.403
3.25,9.25,9.75,-0.553
3.25,9.25,10.25,-0.638
3.25,9.75,0.25,-0.79
3.25,9.75,0.75,-0.556
3.25,9.75,1.25,-0.206
3.25,9.75,1.75,-0.681
3.25,9.75,2.25,-0.147
3.25,9.75,2.75,-0.682
3.25,9.75,3.25,-0.704
3.25,9.75,3.75,-0.267
3.25,9.75,4.25,-0.154
3.25,9.75,4.75,-0.427
3.25,9.75,5.25,-0.725
3.25,9.75,5.75,-0.795
3.25,9.75,6.25,-0.636
3.25,9.75,6.75,-0.388
3.25,9.75,7.25,-0.196
3.25,9.75,7.75,-0.136
3.25,9.75,8.25,-0.21
3.25,9.75,8.75,-0.37
3.25,9.75,9.25,-0.553
3.25,9.75,9.75,-0.704
3.25,9.75,10.25,-0.789
3.25,10.25,0.25,-0.875
3.25,10.25,0.75,-0.641
3.25,10.25,1.25,-0.291
3.25,10.25,1.75,-0.765
3.25,10.25,2.25,-0.231
3.25,10.25,2.75,-0.766
3.25,10.25,3.25,-0.788
3.25,10.25,3.75,-0.352
3.25,10.25,4.25,-0.239
3.25,10.25,4.75,-0.512
3.25,10.25,5.25,-0.81
3.25,10.25,5.75,-0.88
3.25,10.25,6.25,-0.721
3.25,10.25,6.75,-0.473
3.25,10.25,7.25,-0.281
3.25,10.25,7.75,-0.221
3.25,10.25,8.25,-0.295
3.25,10.25,8.75,-0.455
3.25,10.25,9.25,-0.638
3.25,10.25,9.75,-0.789
3.25,10.25,10.25,-0.873
3.75,0.25,0.25,-0.44
3.75,0.25,0.75,-0.206
3.75,0.25,1.25,0.144
3.75,0.25,1.75,-0.33
3.75,0.25,2.25,0.204
3.75,0.25,2.75,-0.331
3.75,0.25,3.25,-0.353
3.75,0.25,3.75,0.083
3.75,0.25,4.25,0.196
3.75,0.25,4.75,-0.077
3.75,0.25,5.25,-0.375
3.75,0.25,5.75,-0.445
3.75,0.25,6.25,-0.286
3.75,0.25,6.75,-0.038
3.75,0.25,7.25,0.154
3.75,0.25,7.75,0.214
3.75,0.25,8.25,0.14
3.75,0.25,8.75,-0.02
3.75,0.25,9.25,-0.203
3.75,0.25,9.75,-0.354
3.75,0.25,10.25,-0.438
3.75,0.75,0.25,-0.206
3.75,0.75,0.75,0.028
3.75,0.75,1.25,0.378
3.75,0.75,1.75,-0.097
3.75,0.75,2.25,0.437
3.75,0.75,2.75,-0.098
3.75,0.75,3.25,-0.12
3.75,0.75,3.75,0.317
3.75,0.75,4.25,0.43
3.75,0.75,4.75,0.157
3.75,0.75,5.25,-0.141
3.75,0.75,5.75,-0.211
3.75,0.75,6.25,-0.052
3.75,0.75,6.75,0.196
3.75,0.75,7.25,0.388
3.75,0.75,7.75,0.448
3.75,0.75,8.25,0.374
3.75,0.75,8.75,0.214
3.75,0.75,9.25,0.031
3.75,0.75,9.75,-0.12
3.75,0.75,10.25,-0.205
3.75,1.25,0.25,0.144
3.75,1.25,0.75,0.378
3.75,1.25,1.25,0.728
3.75,1.25,1.75,0.254
3.75,1.25,2.25,0.788
3.75,1.25,2.75,0.253
3.75,1.25,3.25,0.231
3.75,1.25,3.75,0.667
3.75,1.25,4.25,0.78
3.75,1.25,4.75,0.507
3.75,1.25,5.25,0.21
3.75,1.25,5.75,0.139
3.75,1.25,6.25,0.299
3.75,1.25,6.75,0.546
3.75,1.25,7.25,0.738
3.75,1.25,7.75,0.798
3.75,1.25,8.25,0.724
3.75,1.25,8.75,0.564
3.75,1.25,9.25,0.381
3.75,1.25,9.75,0.23
3.75,1.25,10.25,0.146
3.75,1.75,0.25,-0.33
3.75,1.75,0.75,-0.097
3.75,1.75,1.25,0.254
3.75,1.75,1.75,-0.221
3.75,1.75,2.25,0.313
3.75,1.75,2.75,-0.222
3.75,1.75,3.25,-0.244
3.75,1.75,3.75,0.193
3.75,1.75,4.25,0.306
3.75,1.75,4.75,0.033
3.75,1.75,5.25,-0.265
3.75,1.75,5.75,-0.335
3.75,1.75,6.25,-0.176
3.75,1.75,6.75,0.072
3.75,1.75,7.25,0.264
3.75,1.75,7.75,0.323
3.75,1.75,8.25,0.249
3.75,1.75,8.75,0.089
3.75,1.75,9.25,-0.093
3.75,1.75,9.75,-0.244
3.75,1.75,10.25,-0.329
3.75,2.25,0.25,0.204
3.75,2.25,0.75,0.437
3.75,2.25,1.25,0.788
3.75,2.25,1.75,0.313
3.75,2.25,2.25,0.847
3.75,2.25,2.75,0.312
3.75,2.25,3.25,0.29
3.75,2.25,3.75,0.727
3.75,2.25,4.25,0.84
3.75,2.25,4.75,0.567
3.75,2.25,5.25,0.269
3.75,2.25,5.75,0.199
3.75,2.25,6.25,0.358
3.75,2.25,6.75,0.606
3.75,2.25,7.25,0.798
3.75,2.25,7.75,0.857
3.75,2.25,8.25,0.783
3.75,2.25,8.75,0.623
3.75,2.25,9.25,0.44
3.75,2.25,9.75,0.29
3.75,2.25,10.25,0.205
3.75,2.75,0.25,-0.331
3.75,2.75,0.75,-0.098
