id,x0,x1,x2,fitness-4.5,fitness-4,fitness-5,fitness-3.5,fitness-3
75239,-2.32417,4.08812,-4.70194,-51.043,NA,NA,NA,NA
75593,-2.35613,3.97605,-4.76077,NA,-57.681,NA,NA,NA
75680,-2.63047,4.06641,-4.94613,NA,NA,-63.118,NA,NA
75920,-2.29715,3.59149,-4.95963,NA,-53.764,NA,NA,NA
76156,-1.47528,4.6401,-4.63836,NA,NA,-63.469,NA,NA
76343,-1.54259,3.72915,-4.77121,-1.959,NA,NA,NA,NA
76457,-1.40441,4.06697,-4.15889,-65.709,NA,NA,NA,NA
76718,-1.48408,4.41319,-4.19995,-78.619,NA,NA,NA,NA
76877,-1.17513,4.28538,-4.8944,-53.344,NA,NA,NA,NA
77098,-1.81558,4.77323,-4.45089,-68.532,NA,NA,NA,NA
77392,-1.44042,3.93196,-4.4032,-24.045,NA,NA,NA,NA
77494,-1.99987,3.79969,-4.80218,NA,-33.963,NA,NA,NA
77794,-1.99163,3.955,-4.16727,-51.221,NA,NA,NA,NA
77866,-1.93306,3.882,-4.80481,-30.059,NA,NA,NA,NA
78148,-1.87196,3.83615,-4.64314,-23.02,NA,NA,NA,NA
78249,-2.51228,4.45973,-4.36074,-71.033,NA,NA,NA,NA
78562,-1.8167,4.03793,-4.69976,-24.481,NA,NA,NA,NA
78712,-2.00112,3.82774,-4.78206,NA,NA,NA,-38.164,NA
78874,-1.61884,3.89427,-4.2933,NA,-47.127,NA,NA,NA
79175,-1.66963,4.01282,-4.82465,-24.688,NA,NA,NA,NA
79378,-2.00295,3.87342,-4.39444,NA,-29.415,NA,NA,NA
79507,-1.30741,3.82975,-4.50961,-20.731,NA,NA,NA,NA
79637,-2.71671,3.92254,-4.39678,NA,-63.257,NA,NA,NA
79908,-1.35762,3.63741,-4.85771,NA,-8.155,NA,NA,NA
80001,-1.65443,3.42986,-4.85791,NA,-22.164,NA,NA,NA
80298,-1.95967,3.76056,-4.42587,NA,-54.026,NA,NA,NA
80562,-2.15342,4.45253,-4.70213,-52.652,NA,NA,NA,NA
80658,-1.79511,3.28942,-4.91204,NA,NA,-44.107,NA,NA
80922,-1.21716,3.77104,-4.91028,-22.72,NA,NA,NA,NA
81143,-1.26622,3.85481,-4.92809,NA,NA,-37.037,NA,NA
81232,-1.94532,4.20885,-4.66381,NA,-63.094,NA,NA,NA
81557,-2.22247,3.46134,-4.64169,-50.431,NA,NA,NA,NA
81626,-2.05753,3.66936,-4.81694,-35.191,NA,NA,NA,NA
81869,-2.69104,3.6688,-4.7646,NA,NA,-60.966,NA,NA
82151,-2.6723,4.51839,-4.66472,-70.282,NA,NA,NA,NA
82274,-1.97433,4.21557,-4.671,-42.177,NA,NA,NA,NA
82539,-1.8001,3.94386,-4.48181,NA,-33.247,NA,NA,NA
82645,-1.60477,3.76746,-4.62392,-20.041,NA,NA,NA,NA
82803,-2.06037,4.09606,-4.50317,NA,-47.45,NA,NA,NA
83072,-1.68582,3.78002,-4.90222,-6.171,NA,NA,NA,NA
83332,-1.79219,3.90383,-4.51717,NA,NA,-40.943,NA,NA
83587,-1.81804,3.88681,-4.8634,-16.965,NA,NA,NA,NA
83688,-2.09292,4.11695,-4.66562,NA,NA,-49.406,NA,NA
83838,-2.06884,3.99708,-4.82557,-36.397,NA,NA,NA,NA
84185,-1.98243,4.2697,-4.54117,-47.698,NA,NA,NA,NA
84313,-1.54933,4.82866,-4.83491,-67.899,NA,NA,NA,NA
84487,-1.94229,3.79112,-4.88737,NA,NA,-27.841,NA,NA
84666,-1.38577,2.83192,-4.47824,-81.964,NA,NA,NA,NA
84820,-2.28614,4.4178,-4.12796,-67.37,NA,NA,NA,NA
85042,-0.996414,4.24132,-4.6553,-68.378,NA,NA,NA,NA
85208,-2.17928,4.39052,-4.80422,-52.011,NA,NA,NA,NA
85532,-2.25379,3.94135,-4.84342,-33.106,NA,NA,NA,NA
85655,-2.37425,4.76903,-4.72522,-68.057,NA,NA,NA,NA
85976,-2.12199,3.61789,-4.94559,-35.922,NA,NA,NA,NA
86065,-2.73035,3.39448,-4.3224,NA,NA,-75.403,NA,NA
86351,-1.14747,4.18552,-4.7519,NA,-52.779,NA,NA,NA
86559,-2.153,3.98835,-4.75593,NA,NA,-47.261,NA,NA
86647,-2.37298,3.88156,-4.85251,-44.203,NA,NA,NA,NA
86932,-2.31813,3.22115,-4.9765,NA,NA,-58.155,NA,NA
87178,-1.63039,3.46203,-4.78643,NA,NA,-30.619,NA,NA
87309,-1.61918,3.38527,-4.59059,-27.553,NA,NA,NA,NA
87510,-1.39396,4.33486,-4.73209,-32.801,NA,NA,NA,NA
87714,-2.11949,3.8547,-4.60845,-40.634,NA,NA,NA,NA
87975,-1.85118,4.3867,-4.78988,NA,NA,-49.771,NA,NA
88188,-1.84238,4.20103,-4.56122,-41.451,NA,NA,NA,NA
88355,-2.06489,4.34468,-4.40676,-58.398,NA,NA,NA,NA
88472,-1.59791,3.6179,-4.4364,-27.165,NA,NA,NA,NA
88694,-1.86643,3.96109,-4.82993,NA,-25.273,NA,NA,NA
88861,-1.50646,4.22897,-4.6199,-33.749,NA,NA,NA,NA
89055,-1.74988,4.28745,-4.71033,-46.662,NA,NA,NA,NA
89252,-1.45999,3.91779,-4.63194,NA,-24.17,NA,NA,NA
89445,-1.69778,4.3069,-4.57818,NA,-59.571,NA,NA,NA
89760,-1.42398,4.16892,-4.56149,-37.643,NA,NA,NA,NA
89802,-1.95174,3.71086,-4.6562,-32.834,NA,NA,NA,NA
90112,-2.4294,4.55678,-4.99884,-59.91,NA,NA,NA,NA
90243,-1.48973,3.40201,-4.53682,NA,-36.79,NA,NA,NA
90595,-2.18842,4.19752,-4.74723,-46.799,NA,NA,NA,NA
90719,-1.43278,4.04717,-4.89728,-20.047,NA,NA,NA,NA
90890,-1.6204,4.98384,-4.6924,NA,-84.633,NA,NA,NA
91141,-1.74198,3.31558,-4.73651,NA,NA,-35.964,NA,NA
91210,-1.67444,4.01639,-4.88015,NA,NA,-35.171,NA,NA
91596,-1.66548,4.22775,-4.3263,-33.897,NA,NA,NA,NA
91641,-0.725778,4.32643,-4.85097,-59.931,NA,NA,NA,NA
91958,-1.19189,3.82659,-4.78578,-15.321,NA,NA,NA,NA
92184,-1.78662,3.91588,-4.37678,NA,-43.927,NA,NA,NA
92205,-2.05612,4.16271,-4.36406,-64.754,NA,NA,NA,NA
92559,-2.06544,3.55539,-4.81405,-36.933,NA,NA,NA,NA
92767,-1.90819,4.10948,-4.9051,-32.454,NA,NA,NA,NA
92889,-2.38957,4.58928,-4.29319,NA,-73.978,NA,NA,NA
93111,-1.17467,4.47675,-4.99156,NA,-71.514,NA,NA,NA
93369,-1.72369,4.58939,-4.57761,-57.881,NA,NA,NA,NA
93555,-1.67512,4.05269,-4.95655,-26.823,NA,NA,NA,NA
93793,-2.04237,4.57631,-4.67458,NA,-62.91,NA,NA,NA
93946,-1.97267,4.00568,-4.48258,-41.897,NA,NA,NA,NA
94017,-1.4652,3.64065,-4.5949,NA,-20.811,NA,NA,NA
94307,-2.25375,3.47735,-4.90486,NA,-56.058,NA,NA,NA
94562,-2.02901,3.52615,-4.65351,-31.903,NA,NA,NA,NA
94667,-1.32159,4.11365,-4.95018,-24.598,NA,NA,NA,NA
94909,-1.7646,4.079,-4.84365,NA,NA,NA,-47.39,NA
95125,-1.17978,4.21623,-4.99222,-50.827,NA,NA,NA,NA
95322,-2.7671,3.8479,-4.82993,NA,NA,-63.655,NA,NA
95471,-1.35295,4.51723,-4.36807,-64.598,NA,NA,NA,NA
95639,-1.60219,4.13073,-4.62097,NA,NA,-43.864,NA,NA
95850,-1.53713,3.87164,-4.52479,-23.913,NA,NA,NA,NA
96191,-1.34791,3.79894,-4.9944,NA,-25.976,NA,NA,NA
96273,-2.6251,4.75671,-4.97677,-77.825,NA,NA,NA,NA
96496,-2.25677,3.69355,-4.89628,NA,NA,-54.93,NA,NA
96784,-2.06342,4.20102,-4.77277,-46,NA,NA,NA,NA
96904,-2.30194,4.209,-4.98065,-49.444,NA,NA,NA,NA
97009,-2.46162,4.16243,-4.87051,NA,NA,-57.039,NA,NA
97204,-2.7927,4.46219,-4.45032,NA,NA,-78.199,NA,NA
97566,-1.69328,4.55019,-4.87872,-45.452,NA,NA,NA,NA
97673,-1.68834,4.61478,-4.72894,-47.737,NA,NA,NA,NA
97938,-2.18311,4.17183,-4.89601,-44.341,NA,NA,NA,NA
98045,-1.5873,4.24306,-4.65167,-37.31,NA,NA,NA,NA
98208,-1.52483,4.53105,-4.55573,-60.472,NA,NA,NA,NA
98558,-1.43547,3.35699,-4.46472,-49.972,NA,NA,NA,NA
98779,-1.80932,3.75548,-4.89334,NA,-23.552,NA,NA,NA
98947,-1.03679,3.94278,-4.79298,-39.962,NA,NA,NA,NA
99193,-1.33477,3.56086,-4.77621,-23.694,NA,NA,NA,NA
99244,-2.08831,4.52664,-4.73718,-56.872,NA,NA,NA,NA
99503,-1.43748,4.41926,-4.99787,-41.445,NA,NA,NA,NA
99612,-1.16162,3.46865,-4.79468,-42.164,NA,NA,NA,NA
99931,-1.5739,4.29919,-4.55068,-40.949,NA,NA,NA,NA
100172,-1.29119,3.46717,-4.95882,NA,-21.307,NA,NA,NA
100262,-1.61769,3.59091,-4.6611,-10.959,NA,NA,NA,NA
100407,-2.01403,3.65207,-4.90459,NA,NA,-33.988,NA,NA
100670,-1.70609,3.62688,-4.69694,NA,NA,NA,-52.681,NA
100818,-1.48427,4.30876,-4.5552,-45.85,NA,NA,NA,NA
101108,-1.82787,3.89033,-4.72903,-16.683,NA,NA,NA,NA
101201,-1.67057,3.73188,-4.63666,NA,NA,-44.564,NA,NA
101439,-1.62235,3.58922,-4.98635,NA,NA,-39.09,NA,NA
101614,-1.16484,3.80672,-4.64179,-22.422,NA,NA,NA,NA
101913,-1.86432,4.31153,-4.49413,NA,-53.929,NA,NA,NA
102173,-1.43715,3.75801,-4.71473,NA,NA,-31.262,NA,NA
102365,-1.27185,3.37797,-4.92031,-21.993,NA,NA,NA,NA
102406,-1.45219,3.42662,-4.61206,NA,NA,-42.412,NA,NA
102734,-1.51327,3.21002,-4.6877,-35.722,NA,NA,NA,NA
102921,-1.74402,3.76426,-4.51374,NA,NA,-36.672,NA,NA
103136,-2.01578,4.18488,-4.88699,NA,-39.456,NA,NA,NA
103283,-2.48942,4.5414,-4.90488,-63.395,NA,NA,NA,NA
103408,-1.92645,4.37233,-4.32263,NA,NA,-54.189,NA,NA
103799,-1.51875,3.62394,-4.98322,NA,-7.748,NA,NA,NA
103919,-2.70718,4.53069,-4.74003,NA,NA,-72.406,NA,NA
104123,-2.3469,3.88583,-4.91459,-30.966,NA,NA,NA,NA
104297,-2.42083,3.86819,-4.97418,NA,-45.489,NA,NA,NA
104469,-2.27962,4.54478,-4.43635,-67.096,NA,NA,NA,NA
104672,-1.96728,3.79983,-4.73952,NA,-30.74,NA,NA,NA
104815,-2.16373,3.67338,-4.12702,-66.253,NA,NA,NA,NA
105199,-1.45797,3.73678,-4.52185,NA,NA,NA,-66.117,NA
105340,-2.05408,4.18357,-4.99356,-40.717,NA,NA,NA,NA
105516,-1.53033,3.77678,-4.8067,NA,NA,-30.822,NA,NA
105703,-1.86857,3.38882,-4.57177,-34.356,NA,NA,NA,NA
105865,-1.14183,3.86826,-4.30639,NA,NA,-50.301,NA,NA
106006,-2.24727,3.8019,-4.86808,NA,NA,-62.015,NA,NA
106388,-1.5845,3.3963,-4.55836,NA,NA,-45.322,NA,NA
106583,-2.24148,3.96382,-4.63412,-44.045,NA,NA,NA,NA
106752,-2.70122,4.00967,-4.67975,-64.72,NA,NA,NA,NA
106818,-1.93835,3.20667,-4.70069,-42.57,NA,NA,NA,NA
107108,-2.10399,4.35299,-4.62437,NA,NA,-54.658,NA,NA
107287,-1.73946,4.25629,-4.90945,-39.98,NA,NA,NA,NA
107539,-1.1872,4.29847,-4.36041,-56.098,NA,NA,NA,NA
107649,-1.46194,4.04666,-4.61936,NA,NA,-36.488,NA,NA
107969,-1.71688,3.92545,-4.58119,NA,NA,-33.215,NA,NA
108035,-1.41969,4.46241,-4.77228,NA,-67.928,NA,NA,NA
108393,-1.86423,3.44585,-4.55705,-31.716,NA,NA,NA,NA
108501,-1.74569,3.50759,-4.93974,NA,-16.375,NA,NA,NA
108662,-1.27497,3.73838,-4.52457,NA,-50.234,NA,NA,NA
108927,-1.75665,3.4761,-4.65015,NA,-24.989,NA,NA,NA
109126,-2.28191,3.35697,-4.85331,NA,-51.867,NA,NA,NA
109246,-1.79355,4.40816,-4.38421,NA,-51.574,NA,NA,NA
109425,-2.25083,3.23135,-4.72532,NA,NA,-58.615,NA,NA
109718,-2.13628,4.07241,-4.7479,NA,-45.682,NA,NA,NA
109990,-1.38046,3.97444,-4.80761,NA,-29.821,NA,NA,NA
110137,-1.33132,3.84406,-4.53402,NA,-50.76,NA,NA,NA
110379,-2.0392,4.00693,-4.80975,NA,-43.605,NA,NA,NA
110514,-1.79607,3.84995,-4.52513,-26.919,NA,NA,NA,NA
110660,-1.90863,3.60677,-4.38012,-41.198,NA,NA,NA,NA
110893,-1.87755,4.54702,-4.78959,-52.94,NA,NA,NA,NA
111136,-1.98482,4.19239,-4.95255,NA,NA,-54.894,NA,NA
111295,-1.96117,4.2727,-4.565,-46.597,NA,NA,NA,NA
111534,-1.39494,4.36529,-4.89618,NA,-32.842,NA,NA,NA
111673,-1.77891,3.59257,-4.5357,NA,NA,-50.779,NA,NA
111938,-1.68214,4.7244,-4.7197,-55.395,NA,NA,NA,NA
112160,-1.50845,4.24852,-4.7869,-27.238,NA,NA,NA,NA
112345,-1.45336,3.5923,-4.48802,NA,NA,-40.845,NA,NA
112557,-2.46823,4.44157,-4.98771,NA,NA,-62.539,NA,NA
112680,-1.50694,3.26919,-4.58724,NA,NA,-60.377,NA,NA
112981,-1.41898,3.52096,-4.96725,-28.941,NA,NA,NA,NA
113020,-2.0479,3.45024,-4.92147,NA,-24.618,NA,NA,NA
113380,-2.31685,3.18656,-4.97968,-64.221,NA,NA,NA,NA
113596,-2.04948,3.5973,-4.42147,NA,-51.862,NA,NA,NA
113602,-1.66252,3.45985,-4.03803,-74.586,NA,NA,NA,NA
113937,-1.91421,3.19797,-4.92135,-48.309,NA,NA,NA,NA
114156,-2.04493,3.28679,-4.27997,NA,NA,-51.209,NA,NA
114233,-2.61959,3.85992,-4.75114,NA,-54.98,NA,NA,NA
114408,-2.03517,4.21805,-4.32753,NA,NA,-48.326,NA,NA
114711,-1.77713,4.65132,-4.79722,NA,-46.949,NA,NA,NA
114879,-2.05586,4.37407,-4.81407,-35.082,NA,NA,NA,NA
115193,-2.1931,4.08949,-4.31324,NA,-56.041,NA,NA,NA
115354,-1.50138,4.52457,-4.55441,-57.883,NA,NA,NA,NA
115557,-1.41757,4.13995,-4.22243,NA,-61.933,NA,NA,NA
115643,-1.30292,4.09442,-4.52816,-39.094,NA,NA,NA,NA
115832,-2.86262,4.29792,-4.88397,NA,-72.484,NA,NA,NA
116140,-1.84989,4.09895,-4.73643,NA,-32.172,NA,NA,NA
116336,-1.64739,4.00388,-4.75032,NA,NA,-38.111,NA,NA
116511,-1.83537,4.61264,-4.44885,NA,NA,-63.394,NA,NA
116780,-1.88516,4.10715,-4.78258,NA,-29.569,NA,NA,NA
116891,-2.08437,4.43019,-4.57213,NA,NA,-58.168,NA,NA
117137,-1.76063,4.50856,-4.74829,NA,NA,-58.055,NA,NA
117217,-2.22367,4.42581,-4.83695,-53.926,NA,NA,NA,NA
117528,-1.7412,4.64115,-4.80206,-61.347,NA,NA,NA,NA
117617,-1.57617,4.04495,-4.69567,-22.114,NA,NA,NA,NA
117896,-1.83589,3.4038,-4.61384,NA,NA,-43.465,NA,NA
118192,-2.66823,3.43783,-4.64204,-63.991,NA,NA,NA,NA
118238,-2.39647,4.17274,-4.55607,-53.642,NA,NA,NA,NA
118406,-1.70952,4.06731,-4.60758,-26.435,NA,NA,NA,NA
118644,-1.49409,4.32053,-4.65772,NA,-64.527,NA,NA,NA
118972,-1.60092,4.17665,-4.77915,NA,NA,-34.585,NA,NA
119155,-1.31686,4.34503,-4.46059,-60.932,NA,NA,NA,NA
119365,-1.85883,4.34638,-4.89323,NA,-44.794,NA,NA,NA
119419,-1.22587,4.53756,-4.54212,NA,NA,-76.475,NA,NA
119676,-2.80408,4.00797,-4.06997,NA,NA,NA,-102.76,NA
119843,-2.33334,4.25481,-4.5402,-55.206,NA,NA,NA,NA
120134,-1.59018,3.17795,-4.3999,-57.618,NA,NA,NA,NA
120318,-1.62836,3.13959,-4.59534,-49.245,NA,NA,NA,NA
120528,-1.07826,2.89613,-4.77404,NA,-63.625,NA,NA,NA
120624,-1.22097,3.74468,-4.68034,-31.129,NA,NA,NA,NA
120817,-1.83015,4.84782,-4.14907,-83.613,NA,NA,NA,NA
121049,-2.43374,4.35417,-4.98586,-61.844,NA,NA,NA,NA
121286,-1.62829,3.69017,-4.42698,NA,NA,-38.598,NA,NA
121496,-1.63159,3.43319,-4.72382,-27.16,NA,NA,NA,NA
121694,-2.37554,4.20832,-4.30639,-46.214,NA,NA,NA,NA
121909,-2.22599,4.32575,-4.20524,-57.061,NA,NA,NA,NA
122007,-2.5092,4.34043,-4.58964,-61.13,NA,NA,NA,NA
122282,-1.88555,3.74212,-4.01852,-68.059,NA,NA,NA,NA
122439,-1.78697,3.83771,-4.90766,-9.616,NA,NA,NA,NA
122754,-2.09221,3.75307,-4.79883,NA,-38.908,NA,NA,NA
122968,-1.7081,3.29382,-4.90821,-37.901,NA,NA,NA,NA
123122,-1.83579,4.08065,-4.29803,-48.263,NA,NA,NA,NA
123312,-2.41178,4.57629,-4.95601,NA,NA,-66.105,NA,NA
123564,-1.96971,3.6065,-4.76397,-25.989,NA,NA,NA,NA
123683,-1.36195,3.72283,-4.37001,-51.384,NA,NA,NA,NA
123923,-1.27662,4.14153,-4.38914,-57.456,NA,NA,NA,NA
124123,-1.10354,3.46928,-4.90572,NA,-42.396,NA,NA,NA
124221,-1.86633,4.25156,-4.8563,-33.353,NA,NA,NA,NA
124578,-1.2467,4.08737,-4.92692,NA,-31.806,NA,NA,NA
124657,-1.33039,3.52819,-4.47951,-36.554,NA,NA,NA,NA
124848,-1.44353,4.45287,-4.80517,NA,-59.634,NA,NA,NA
125057,-1.55075,4.58424,-4.8358,-57.252,NA,NA,NA,NA
125310,-1.39911,4.31712,-4.49951,NA,NA,-50.802,NA,NA
125413,-2.25572,4.37032,-4.58425,-56.154,NA,NA,NA,NA
125609,-1.5657,4.53491,-4.69554,-52.822,NA,NA,NA,NA
125980,-2.25595,4.37957,-4.52194,NA,-57.021,NA,NA,NA
126038,-1.80337,3.77316,-4.55777,NA,-28.552,NA,NA,NA
126306,-1.84934,3.50875,-4.81226,NA,NA,-43.147,NA,NA
126473,-2.03659,3.14506,-4.59997,NA,NA,-63.85,NA,NA
126799,-1.43299,4.05728,-4.0739,-70.316,NA,NA,NA,NA
126910,-1.29371,4.1944,-4.73865,-27.12,NA,NA,NA,NA
127068,-1.69448,4.21392,-4.48436,NA,NA,-66.138,NA,NA
127378,-1.63272,4.24672,-4.54332,-44.104,NA,NA,NA,NA
127469,-1.65028,4.46389,-4.86931,-48.932,NA,NA,NA,NA
127712,-1.92242,4.00755,-4.88333,NA,NA,-35.314,NA,NA
127811,-1.771,4.26161,-4.84259,-37.907,NA,NA,NA,NA
128006,-2.40773,4.28682,-4.75616,NA,NA,-52.192,NA,NA
128268,-1.81858,3.78953,-4.82767,NA,NA,-42.552,NA,NA
128479,-2.11245,3.14175,-4.70056,NA,-70.07,NA,NA,NA
128741,-1.9531,3.71662,-4.85577,NA,-28.604,NA,NA,NA
128872,-1.42866,4.07667,-4.45402,-39.472,NA,NA,NA,NA
129144,-1.35395,3.83921,-4.57779,-17.771,NA,NA,NA,NA
129330,-1.63258,4.1886,-4.44608,NA,NA,-51.782,NA,NA
129410,-1.69993,3.86634,-4.50609,-28.892,NA,NA,NA,NA
129662,-2.06116,4.06895,-4.8385,-32.706,NA,NA,NA,NA
129822,-1.44984,3.74786,-4.76985,NA,NA,-21.646,NA,NA
130187,-1.47452,4.34793,-4.87596,-30.233,NA,NA,NA,NA
130267,-1.78577,3.33037,-4.51673,NA,NA,-63.484,NA,NA
130581,-1.80782,3.82858,-4.86343,NA,-16.888,NA,NA,NA
130616,-2.18547,3.87093,-4.81095,NA,-53.212,NA,NA,NA
130859,-1.66278,3.89618,-4.94428,NA,-46.73,NA,NA,NA
131022,-2.39446,3.65875,-4.84377,-46.622,NA,NA,NA,NA
131305,-1.72515,3.84912,-4.83331,-5.314,NA,NA,NA,NA
131524,-1.38152,4.16842,-4.92756,-38.044,NA,NA,NA,NA
131645,-1.43773,3.93882,-4.77686,-19.525,NA,NA,NA,NA
131891,-1.57202,3.88107,-4.88133,-11.033,NA,NA,NA,NA
132024,-2.33541,3.59601,-4.82668,NA,NA,-51.255,NA,NA
132236,-2.7328,3.20039,-4.86099,-73.044,NA,NA,NA,NA
132458,-1.53686,3.72366,-4.66525,-7.135,NA,NA,NA,NA
132668,-1.72896,4.38877,-4.76212,NA,NA,-42.57,NA,NA
132956,-1.66412,4.03118,-4.18655,-55.425,NA,NA,NA,NA
133105,-1.70011,4.23486,-4.84212,-44.989,NA,NA,NA,NA
133210,-0.988293,3.96171,-4.49654,-67.586,NA,NA,NA,NA
133554,-1.3573,4.28012,-4.97378,-25.358,NA,NA,NA,NA
133645,-1.46267,4.1112,-4.9087,-17.553,NA,NA,NA,NA
133940,-1.79711,4.59965,-4.75837,NA,-60.541,NA,NA,NA
134146,-2.01228,3.84593,-4.60767,-37.336,NA,NA,NA,NA
134376,-1.58288,4.00188,-4.71599,-17.645,NA,NA,NA,NA
134597,-1.74763,4.2319,-4.9219,-36.119,NA,NA,NA,NA
134692,-2.21709,3.67511,-4.74197,NA,NA,-52.835,NA,NA
134815,-2.64363,3.71407,-4.82184,-64.77,NA,NA,NA,NA
135124,-1.93375,4.17036,-4.3627,NA,NA,-45.791,NA,NA
135263,-1.9567,3.77754,-4.85667,-29.842,NA,NA,NA,NA
135526,-2.119,4.26752,-4.59656,-49.627,NA,NA,NA,NA
135697,-2.2904,4.73425,-4.55412,-68.216,NA,NA,NA,NA
135895,-1.06912,3.97843,-4.77748,NA,-31.376,NA,NA,NA
136138,-1.73037,2.92101,-4.71685,-49.932,NA,NA,NA,NA
136269,-2.67182,3.59862,-4.96787,-62.977,NA,NA,NA,NA
136432,-2.58545,4.43492,-4.7937,-59.563,NA,NA,NA,NA
136748,-2.85685,4.50601,-4.22372,-88.076,NA,NA,NA,NA
136998,-2.7999,4.30431,-4.83989,-68.737,NA,NA,NA,NA
137064,-2.90168,4.10771,-4.6565,-72.737,NA,NA,NA,NA
137216,-2.18251,3.28773,-4.98448,-52.624,NA,NA,NA,NA
137541,-1.73238,3.14577,-4.89499,-43.382,NA,NA,NA,NA
137761,-1.87631,3.99549,-4.21982,-50.987,NA,NA,NA,NA
137875,-1.20568,4.02556,-4.63353,-39.543,NA,NA,NA,NA
138177,-1.11592,4.21441,-4.91363,NA,NA,-41.398,NA,NA
138288,-1.23669,4.35336,-4.65983,-53.678,NA,NA,NA,NA
138589,-1.95168,4.09237,-4.7367,-38.156,NA,NA,NA,NA
138674,-1.9593,3.78231,-4.85884,NA,-29.409,NA,NA,NA
138871,-2.41817,3.7199,-4.43522,NA,NA,-56.877,NA,NA
139167,-1.85412,3.32386,-4.62288,NA,NA,-47.247,NA,NA
139205,-2.31834,4.58853,-4.70318,NA,NA,-67.432,NA,NA
139544,-2.65901,4.23879,-4.65355,NA,NA,-69.394,NA,NA
139712,-2.12326,3.92588,-4.64315,NA,NA,-42.801,NA,NA
139827,-1.54452,3.78902,-4.3815,-32.231,NA,NA,NA,NA
140177,-1.64519,3.10746,-4.61909,-51.4,NA,NA,NA,NA
140384,-1.90465,4.00689,-4.84654,NA,NA,-40.818,NA,NA
140528,-1.60732,3.33238,-4.54705,-32.165,NA,NA,NA,NA
140644,-1.8459,4.26228,-4.79258,-37.632,NA,NA,NA,NA
140811,-1.28513,3.65928,-4.52014,-22.731,NA,NA,NA,NA
141006,-1.59707,4.39272,-4.58443,-46.861,NA,NA,NA,NA
141313,-2.29184,4.23932,-4.77467,NA,NA,-42.774,NA,NA
141519,-1.76458,4.30477,-4.51801,NA,NA,-61.167,NA,NA
141660,-2.25803,3.79332,-4.83971,-39.727,NA,NA,NA,NA
142000,-1.99419,3.62268,-4.93509,NA,-40.608,NA,NA,NA
142100,-1.06017,3.87323,-4.72557,-24.941,NA,NA,NA,NA
142275,-1.73331,4.13924,-4.56314,-38.77,NA,NA,NA,NA
142560,-1.38434,3.31374,-4.91,NA,-51.915,NA,NA,NA
142606,-1.95511,3.57964,-4.41521,-42.594,NA,NA,NA,NA
142913,-1.03667,3.68954,-4.32706,-74.541,NA,NA,NA,NA
143057,-1.3692,3.88571,-4.68424,NA,NA,-28.694,NA,NA
143218,-2.08639,3.78704,-4.22766,NA,-54.833,NA,NA,NA
143589,-2.55735,3.43689,-4.88489,NA,NA,-78.111,NA,NA
143792,-1.96723,3.39123,-4.81696,-28.088,NA,NA,NA,NA
143910,-2.4921,4.21526,-4.93646,-56.365,NA,NA,NA,NA
144106,-1.50966,4.32486,-4.76296,-33.628,NA,NA,NA,NA
144237,-1.72096,4.0138,-4.81752,NA,-16.721,NA,NA,NA
144548,-1.82289,4.32909,-4.46423,NA,-56.192,NA,NA,NA
144610,-1.12605,3.67995,-4.90255,-42.885,NA,NA,NA,NA
144940,-2.09919,4.13997,-4.76118,-33.764,NA,NA,NA,NA
145071,-2.23862,4.59712,-4.74705,-53.797,NA,NA,NA,NA
145268,-1.92028,4.46508,-4.89996,-50.518,NA,NA,NA,NA
145484,-2.0862,4.10956,-4.78532,-42.571,NA,NA,NA,NA
145669,-1.88677,4.37169,-4.86949,NA,NA,-54.039,NA,NA
145904,-2.17604,3.78241,-4.77028,NA,-39.335,NA,NA,NA
146145,-1.92008,3.81994,-4.65315,NA,-27.897,NA,NA,NA
146351,-1.99176,3.67177,-4.51677,-31.486,NA,NA,NA,NA
146490,-2.73207,3.4166,-4.79331,-59.564,NA,NA,NA,NA
146699,-1.93676,2.61427,-4.61703,-112.777,NA,NA,NA,NA
146961,-1.28735,3.84934,-4.74098,-19.129,NA,NA,NA,NA
147041,-1.45438,3.89557,-4.9064,NA,NA,-26.382,NA,NA
147304,-1.87767,4.66902,-4.75377,-62.329,NA,NA,NA,NA
147569,-1.90358,4.41906,-4.4647,NA,NA,-56.567,NA,NA
147726,-1.70039,3.78972,-4.64891,-9.883,NA,NA,NA,NA
147986,-1.97292,3.89325,-4.91176,NA,NA,-30.964,NA,NA
148025,-1.22103,4.15308,-4.66663,-46.438,NA,NA,NA,NA
148280,-1.28424,3.72146,-4.82293,-14.373,NA,NA,NA,NA
148534,-1.90654,3.9812,-4.30769,-41.38,NA,NA,NA,NA
148718,-1.68379,3.40606,-4.83312,-26.235,NA,NA,NA,NA
148892,-1.27271,3.82559,-4.44196,NA,-30.302,NA,NA,NA
149176,-2.13017,4.23488,-4.61444,-48.823,NA,NA,NA,NA
149354,-1.6029,3.66723,-4.85237,-2.034,NA,NA,NA,NA
149537,-1.6182,3.509,-4.86473,NA,-9.977,NA,NA,NA
149694,-1.46309,3.27743,-4.40648,NA,-61.881,NA,NA,NA
149870,-1.60201,4.00513,-4.75303,-25.392,NA,NA,NA,NA
150003,-1.79882,4.01431,-4.87264,NA,-23.967,NA,NA,NA
150387,-1.69177,4.27574,-3.77169,NA,NA,NA,-65.977,NA
150415,-1.33334,3.80341,-4.67415,-13.559,NA,NA,NA,NA
