id,x0,x1,x2,fitness-1.5,fitness-1,fitness-2.5,fitness-2,fitness-3,fitness-3.5,fitness-4
67480,2.59649,1.5957,-5,NA,NA,-29.999,NA,NA,NA,NA
67615,1.69679,1.85622,-4.15791,NA,NA,-4.88,NA,NA,NA,NA
67953,1.49726,1.92994,-3.91793,NA,NA,-11.378,NA,NA,NA,NA
68073,2.06925,1.15935,-4.85214,NA,NA,NA,NA,-21.507,NA,NA
68388,1.7476,2.05733,-3.84287,NA,NA,-13.089,NA,NA,NA,NA
68598,1.50104,2.47697,-3.94058,NA,NA,NA,-25.717,NA,NA,NA
68666,1.08316,1.87618,-3.63911,NA,NA,NA,NA,-31.715,NA,NA
68860,1.60689,2.15457,-5,NA,NA,-20.485,NA,NA,NA,NA
69018,2.50452,1.88191,-4.53026,NA,NA,NA,NA,-21.194,NA,NA
69246,1.41652,1.67705,-4.00166,NA,NA,NA,NA,NA,-29.938,NA
69441,1.50062,1.99044,-4.30967,NA,NA,NA,NA,-10.229,NA,NA
69741,1.57191,1.73657,-5,NA,NA,-17.222,NA,NA,NA,NA
69916,2.01049,1.82384,-4.39749,NA,NA,NA,-8.214,NA,NA,NA
70181,2.10496,2.20659,-5,NA,NA,-22.396,NA,NA,NA,NA
70232,1.99603,1.91981,-5,NA,NA,-16.583,NA,NA,NA,NA
70502,2.0421,1.1437,-5,NA,NA,-28.302,NA,NA,NA,NA
70783,1.44095,1.62622,-5,-43.7,NA,NA,NA,NA,NA,NA
70920,1.89557,2.16888,-5,NA,NA,NA,NA,-21.988,NA,NA
71192,1.68938,1.59561,-4.04773,NA,NA,NA,NA,-8.734,NA,NA
71241,1.51326,1.50733,-4.28132,NA,NA,NA,NA,-5.626,NA,NA
71500,1.41975,1.95936,-4.76297,NA,NA,-12.904,NA,NA,NA,NA
71654,1.86576,1.77456,-4.54808,NA,NA,NA,-7.405,NA,NA,NA
71907,2.42091,2.2723,-4.36604,NA,NA,NA,-23.319,NA,NA,NA
72072,2.3956,1.36762,-5,NA,NA,NA,NA,-26.96,NA,NA
72216,2.06182,1.41049,-4.1042,NA,NA,NA,-8.883,NA,NA,NA
72592,1.57251,1.05774,-4.62736,NA,NA,-21.662,NA,NA,NA,NA
72766,1.38433,1.73319,-5,NA,NA,NA,-22.393,NA,NA,NA
72940,2.14247,2.35264,-4.23756,NA,NA,NA,NA,-20.152,NA,NA
73082,1.6639,1.19158,-5,NA,NA,NA,NA,-26.186,NA,NA
73231,1.78198,1.32143,-4.97994,NA,NA,NA,NA,-24.175,NA,NA
73488,1.48792,1.16608,-5,NA,NA,NA,NA,-35.157,NA,NA
73787,1.70058,1.59773,-5,NA,NA,NA,NA,-16.504,NA,NA
73888,1.67184,1.64097,-4.1917,NA,NA,NA,NA,-5.399,NA,NA
74196,1.22513,1.61931,-4.1134,NA,NA,NA,-17.977,NA,NA,NA
74218,1.73207,2.13861,-3.92629,NA,NA,NA,-17.875,NA,NA,NA
74456,1.67822,2.23831,-4.77652,NA,NA,-16.263,NA,NA,NA,NA
74714,2.02677,1.9334,-5,NA,NA,NA,NA,-28.585,NA,NA
74984,1.86515,1.35687,-4.07155,NA,NA,-4.94,NA,NA,NA,NA
75142,1.74686,2.00185,-3.8506,NA,NA,-10.959,NA,NA,NA,NA
75276,1.57497,1.78552,-5,NA,NA,-17.126,NA,NA,NA,NA
75403,1.44302,2.17559,-5,NA,NA,NA,NA,-24.121,NA,NA
75763,2.4498,2.0947,-3.86291,NA,NA,-24.216,NA,NA,NA,NA
75924,1.57719,1.97001,-3.61612,NA,NA,NA,-21.547,NA,NA,NA
76067,2.13325,2.09417,-3.77984,NA,NA,NA,NA,NA,-32.049,NA
76348,2.0934,2.4047,-4.71891,NA,NA,-21.979,NA,NA,NA,NA
76556,1.86608,2.09765,-4.40405,NA,NA,-7.744,NA,NA,NA,NA
76762,1.83118,1.44023,-4.46475,NA,NA,NA,NA,-6.226,NA,NA
76856,2.30057,1.24029,-5,NA,NA,NA,NA,NA,-42.785,NA
77179,2.33214,1.57417,-4.5413,NA,NA,NA,NA,-23.536,NA,NA
77227,1.87647,1.8188,-5,NA,NA,-15.032,NA,NA,NA,NA
77405,1.1844,2.13556,-4.18917,NA,NA,-17.24,NA,NA,NA,NA
77736,1.58107,1.48236,-4.31562,NA,NA,NA,NA,-15.744,NA,NA
77881,1.24131,1.47001,-4.76126,NA,NA,NA,NA,-20.702,NA,NA
78046,1.60434,1.39615,-4.2961,NA,NA,NA,NA,-6.171,NA,NA
78309,2.1893,1.80514,-4.61668,NA,NA,NA,-12.14,NA,NA,NA
78413,1.83982,2.00066,-5,NA,NA,-16.525,NA,NA,NA,NA
78730,2.92535,1.5336,-4.99455,NA,NA,NA,NA,-46.169,NA,NA
78933,2.04231,2.26224,-4.9368,NA,NA,NA,-30.049,NA,NA,NA
79195,2.1464,1.89762,-5,NA,NA,-17.956,NA,NA,NA,NA
79251,1.32731,1.64571,-5,NA,NA,NA,NA,-22.369,NA,NA
79461,1.21419,2.26741,-3.88122,NA,NA,-24.334,NA,NA,NA,NA
79624,1.54344,2.70268,-3.73869,NA,NA,-38.029,NA,NA,NA,NA
79928,0.970106,1.80273,-3.75445,NA,NA,-30.903,NA,NA,NA,NA
80013,1.7156,1.67614,-4.56686,NA,NA,NA,NA,-6.375,NA,NA
80224,1.64884,1.68676,-3.83557,NA,NA,-9.024,NA,NA,NA,NA
80584,2.12366,1.92824,-3.81798,NA,NA,-14.39,NA,NA,NA,NA
80637,1.6913,1.33113,-3.64888,NA,NA,NA,-27.808,NA,NA,NA
80829,1.74865,1.63213,-4.13345,NA,NA,NA,-13.803,NA,NA,NA
81072,1.2539,1.4608,-4.47327,NA,NA,NA,NA,-16.032,NA,NA
81356,2.28456,1.63923,-4.69118,NA,NA,NA,NA,NA,-33.046,NA
81455,1.53756,1.76936,-5,NA,NA,NA,NA,-22.592,NA,NA
81800,1.83896,2.34816,-4.86074,NA,NA,NA,-24.187,NA,NA,NA
81971,2.26187,2.51527,-4.75982,NA,NA,-28.6,NA,NA,NA,NA
82092,2.40703,1.93349,-4.18116,NA,NA,NA,-23.177,NA,NA,NA
82389,2.5432,1.86742,-3.86493,NA,NA,-25.091,NA,NA,NA,NA
82589,2.74876,1.97432,-4.98105,NA,NA,-36.044,NA,NA,NA,NA
82723,2.78228,2.20952,-4.91336,NA,NA,NA,-41.352,NA,NA,NA
82883,2.03363,2.64469,-3.65385,NA,NA,NA,-39.99,NA,NA,NA
83025,2.53878,1.9735,-4.4287,NA,NA,-19.54,NA,NA,NA,NA
83334,2.60647,2.18578,-4.26389,NA,NA,-25.847,NA,NA,NA,NA
83556,2.12125,2.0611,-4.47981,NA,NA,-10.109,NA,NA,NA,NA
83606,1.23207,1.67014,-3.88817,-42.084,NA,NA,NA,NA,NA,NA
83904,2.39145,1.44432,-4.24405,NA,NA,-13.507,NA,NA,NA,NA
84175,1.58013,2.20611,-4.20706,NA,NA,-12.348,NA,NA,NA,NA
84398,1.73512,1.88116,-4.57347,NA,NA,-4.704,NA,NA,NA,NA
84528,1.95682,1.75318,-5,NA,NA,-16.719,NA,NA,NA,NA
84631,2.78805,1.58015,-5,NA,NA,-37.49,NA,NA,NA,NA
84877,1.85086,1.93257,-5,NA,NA,NA,NA,NA,-28.438,NA
85153,1.71767,2.49887,-4.8458,NA,NA,NA,NA,-27.088,NA,NA
85265,1.92534,2.67816,-4.52102,NA,NA,-28.05,NA,NA,NA,NA
85537,0.802682,1.88304,-4.73117,NA,NA,-33.752,NA,NA,NA,NA
85732,1.63014,1.57626,-4.59579,NA,NA,NA,NA,NA,-22.862,NA
85943,1.25955,1.33495,-4.43818,NA,NA,NA,NA,NA,-38.061,NA
86063,1.52461,1.68616,-4.05778,NA,NA,NA,-9.986,NA,NA,NA
86349,1.79375,2.14849,-3.97997,NA,NA,NA,NA,-17.132,NA,NA
86473,1.69137,2.82783,-3.90789,NA,NA,NA,-41.832,NA,NA,NA
86714,1.79346,1.84767,-3.44346,NA,NA,-25.496,NA,NA,NA,NA
86802,1.88431,1.4468,-4.42449,NA,NA,NA,NA,NA,-31.962,NA
87179,2.28235,1.73264,-3.88405,NA,NA,NA,NA,-15.938,NA,NA
87270,1.6117,1.53083,-4.02335,NA,NA,-5.455,NA,NA,NA,NA
87530,1.77151,1.7069,-3.72651,NA,NA,-11.647,NA,NA,NA,NA
87797,2.55419,1.38829,-3.86037,NA,NA,-26.433,NA,NA,NA,NA
87955,2.07482,2.02836,-4.20644,NA,NA,-8.362,NA,NA,NA,NA
88008,1.72749,2.22988,-4.17011,NA,NA,NA,-14.35,NA,NA,NA
88357,1.99596,2.03261,-3.83523,NA,NA,NA,-20.473,NA,NA,NA
88455,1.42832,1.86434,-4.73366,NA,NA,-10.862,NA,NA,NA,NA
88665,1.81491,2.17312,-4.27416,NA,NA,NA,-10.588,NA,NA,NA
88835,1.78469,1.01668,-4.9306,NA,NA,-31.093,NA,NA,NA,NA
89041,2.11331,1.69365,-5,NA,NA,-16.562,NA,NA,NA,NA
89260,1.30176,1.91889,-4.21401,NA,NA,NA,-13.744,NA,NA,NA
89451,2.18935,1.35275,-4.89687,NA,NA,-17.595,NA,NA,NA,NA
89720,2.20716,1.63269,-5,NA,NA,NA,NA,NA,-33.175,NA
89919,2.28059,1.67805,-4.37207,NA,NA,NA,-12.749,NA,NA,NA
90087,1.48245,2.32594,-4.91186,NA,NA,NA,NA,-27.481,NA,NA
90332,2.01359,1.59661,-4.7972,NA,NA,NA,-15.303,NA,NA,NA
90489,1.88375,2.27138,-4.63773,NA,NA,-14.146,NA,NA,NA,NA
90680,2.3356,1.90995,-4.80578,NA,NA,-18.283,NA,NA,NA,NA
90928,1.38921,2.01932,-4.52182,NA,NA,-10.212,NA,NA,NA,NA
91021,1.53959,2.0019,-4.92713,NA,NA,-16.139,NA,NA,NA,NA
91329,1.47552,1.64796,-3.97433,NA,NA,-6.903,NA,NA,NA,NA
91544,1.84624,2.31379,-4.59546,NA,NA,-15.404,NA,NA,NA,NA
91711,2.25544,1.26664,-3.93006,NA,NA,NA,-30.609,NA,NA,NA
91811,2.07354,2.6573,-4.63329,NA,NA,-30.22,NA,NA,NA,NA
92101,2.44602,1.95552,-5,NA,NA,-25.768,NA,NA,NA,NA
92324,1.63738,2.30843,-5,NA,NA,NA,-35.534,NA,NA,NA
92510,2.50833,2.16247,-5,NA,NA,-30.89,NA,NA,NA,NA
92631,2.02113,1.42298,-4.45649,NA,NA,-5.217,NA,NA,NA,NA
92845,1.19703,1.96111,-5,NA,NA,-25.333,NA,NA,NA,NA
93113,1.1284,2.21689,-4.20351,NA,NA,-21.65,NA,NA,NA,NA
93377,1.25229,2.56749,-5,NA,NA,NA,-45.534,NA,NA,NA
93406,1.7121,1.91052,-5,NA,NA,NA,-17.606,NA,NA,NA
93617,1.48943,2.05685,-5,NA,NA,NA,-30.23,NA,NA,NA
93850,1.4782,1.12367,-3.78366,NA,NA,-25.911,NA,NA,NA,NA
94006,1.12386,1.6161,-4.30102,NA,NA,NA,NA,-27.006,NA,NA
94374,1.64233,1.88868,-4.25024,NA,NA,-3.292,NA,NA,NA,NA
94420,1.73528,2.17955,-5,NA,NA,-20.913,NA,NA,NA,NA
94634,1.73315,2.14909,-5,NA,NA,-19.776,NA,NA,NA,NA
94828,2.31951,1.43251,-4.00092,NA,NA,NA,NA,NA,-28.789,NA
95040,2.00693,2.01056,-4.0987,NA,NA,NA,NA,-12.002,NA,NA
95343,1.73,1.23558,-5,NA,NA,-24.478,NA,NA,NA,NA
95456,2.12465,1.99274,-4.88902,NA,NA,NA,-26.833,NA,NA,NA
95701,1.8133,1.50477,-4.15893,NA,NA,-2.412,NA,NA,NA,NA
95924,1.75965,1.38976,-4.52547,NA,NA,NA,NA,-15.458,NA,NA
96126,2.16775,1.60687,-4.32252,NA,NA,NA,NA,-14.204,NA,NA
96235,2.20002,2.30949,-4.91069,NA,NA,-24.366,NA,NA,NA,NA
96595,2.35722,2.38421,-5,NA,NA,-32.623,NA,NA,NA,NA
96780,1.75826,1.74875,-4.02846,NA,NA,NA,NA,NA,-29.047,NA
96856,2.02297,1.25692,-4.46016,NA,NA,NA,NA,-16.751,NA,NA
97086,2.68283,1.933,-4.23227,NA,NA,NA,-32.239,NA,NA,NA
97262,1.739,1.62821,-5,NA,NA,NA,-21.202,NA,NA,NA
97595,1.27314,1.70719,-5,NA,NA,NA,-25.126,NA,NA,NA
97769,1.69827,1.74955,-5,-40.716,NA,NA,NA,NA,NA,NA
97921,2.46973,1.89991,-5,NA,NA,NA,NA,-35.43,NA,NA
98092,1.43512,1.40899,-5,NA,NA,-23.226,NA,NA,NA,NA
98307,1.82089,1.36378,-4.5502,NA,NA,-5.883,NA,NA,NA,NA
98495,1.6649,1.37869,-3.59897,NA,NA,NA,-24.296,NA,NA,NA
98629,2.12273,1.83214,-4.01107,NA,NA,NA,-19.077,NA,NA,NA
98999,1.38097,2.05374,-4.47448,NA,NA,-10.68,NA,NA,NA,NA
99144,1.71769,1.95839,-5,NA,NA,NA,-18.2,NA,NA,NA
99278,2.25371,1.3827,-5,NA,NA,NA,-26.914,NA,NA,NA
99509,1.53757,1.19011,-4.2367,NA,NA,NA,-18.968,NA,NA,NA
99618,1.76645,1.20377,-4.16349,NA,NA,NA,NA,-14.434,NA,NA
99915,1.30557,1.52794,-4.33056,NA,NA,NA,NA,NA,-29.673,NA
100127,1.49675,1.85768,-4.6925,NA,NA,NA,NA,-17.671,NA,NA
100237,2.53377,2.18723,-5,NA,NA,NA,NA,-36.176,NA,NA
100512,1.92943,2.25569,-4.92976,NA,NA,NA,NA,-22.027,NA,NA
100729,1.21528,1.78903,-4.72388,NA,NA,-15.733,NA,NA,NA,NA
100907,2.0346,1.13588,-5,NA,NA,-27.815,NA,NA,NA,NA
101083,2.01585,1.70521,-5,NA,NA,-16.648,NA,NA,NA,NA
101309,1.54989,1.7137,-4.97128,NA,NA,-14.941,NA,NA,NA,NA
101427,1.35447,1.91617,-4.47048,NA,NA,NA,NA,-21.373,NA,NA
101611,1.80118,2.11479,-5,NA,NA,NA,-24.477,NA,NA,NA
101873,1.49067,2.13886,-4.66349,-28.907,NA,NA,NA,NA,NA,NA
102199,1.48347,2.00279,-5,NA,NA,NA,-21.93,NA,NA,NA
102206,2.33919,1.80025,-5,NA,NA,-22.761,NA,NA,NA,NA
102513,2.08675,1.57323,-5,NA,NA,NA,NA,-18.579,NA,NA
102657,1.35407,1.79739,-5,NA,NA,-19.866,NA,NA,NA,NA
102961,1.99344,1.80032,-4.52447,NA,NA,-4.696,NA,NA,NA,NA
103037,2.54416,1.73899,-5,NA,NA,-28.853,NA,NA,NA,NA
103247,2.19042,1.3623,-5,NA,NA,NA,NA,-22.486,NA,NA
103553,2.39814,1.79454,-4.97791,NA,NA,NA,NA,-25.752,NA,NA
103626,2.44561,2.00439,-4.42383,NA,NA,-16.386,NA,NA,NA,NA
103814,1.89526,1.84512,-5,NA,NA,NA,NA,-16.326,NA,NA
104092,2.06427,2.25866,-4.54114,NA,NA,NA,-15.729,NA,NA,NA
104252,2.55217,2.18615,-4.96896,NA,NA,-31.83,NA,NA,NA,NA
104424,1.73334,1.52458,-4.13067,NA,NA,NA,-18.199,NA,NA,NA
104664,2.14268,2.14293,-4.77502,NA,NA,-16.663,NA,NA,NA,NA
104960,2.32898,1.45928,-5,NA,NA,NA,NA,-26.359,NA,NA
105179,2.15024,1.46791,-4.36695,NA,NA,NA,NA,-14.201,NA,NA
105298,1.24504,1.84394,-4.82302,NA,NA,NA,NA,-18.594,NA,NA
105424,1.22624,1.96818,-4.36407,NA,NA,NA,-14.901,NA,NA,NA
105774,1.74282,1.47225,-3.94334,NA,NA,-7.084,NA,NA,NA,NA
105958,1.61886,1.39153,-4.66862,NA,NA,NA,NA,NA,-26.128,NA
106004,1.95343,1.83132,-4.20396,NA,NA,-3.399,NA,NA,NA,NA
106201,1.74144,1.10659,-4.36736,NA,NA,NA,NA,-13.709,NA,NA
106591,1.34131,1.79538,-3.8427,NA,NA,-14.671,NA,NA,NA,NA
106647,2.1497,1.92385,-4.81382,NA,NA,-14.239,NA,NA,NA,NA
106924,1.85845,1.83023,-4.89273,NA,NA,-11.751,NA,NA,NA,NA
107125,1.65131,1.63676,-4.02531,NA,NA,NA,NA,NA,-23.217,NA
107350,2.09315,1.16206,-4.50841,NA,NA,-14.229,NA,NA,NA,NA
107498,1.83394,1.32241,-5,NA,NA,-20.692,NA,NA,NA,NA
107667,1.45382,1.23213,-5,NA,NA,-27.283,NA,NA,NA,NA
107920,1.9202,1.26274,-4.55662,NA,NA,NA,NA,-23.556,NA,NA
108016,1.95311,2.10962,-4.85746,-28.249,NA,NA,NA,NA,NA,NA
108314,1.17319,2.19602,-4.34353,NA,NA,NA,-21.06,NA,NA,NA
108468,1.83631,1.78247,-5,NA,NA,-15.667,NA,NA,NA,NA
108656,2.10368,1.62078,-4.47991,NA,NA,-5.849,NA,NA,NA,NA
108801,2.23115,1.89171,-5,NA,NA,NA,-21.312,NA,NA,NA
109178,1.926,1.76084,-4.80003,NA,NA,-9.485,NA,NA,NA,NA
109341,2.28311,1.20298,-4.20005,NA,NA,NA,NA,-16.889,NA,NA
109569,2.33711,1.49308,-4.60249,NA,NA,-13.605,NA,NA,NA,NA
109693,1.72206,0.992611,-4.18602,NA,NA,-19.525,NA,NA,NA,NA
109915,2.25936,0.950818,-4.87454,NA,NA,NA,-37.46,NA,NA,NA
110074,1.5022,1.38324,-5,NA,NA,NA,-23.444,NA,NA,NA
110290,2.13711,1.79675,-5,NA,NA,NA,-19.3,NA,NA,NA
110415,1.88841,1.29637,-4.3442,NA,NA,NA,-6.725,NA,NA,NA
110605,1.44428,1.6461,-3.89427,NA,NA,-10.158,NA,NA,NA,NA
110974,1.81189,2.26857,-4.57814,NA,NA,-13.006,NA,NA,NA,NA
111163,2.45622,1.33059,-4.19741,NA,NA,-17.911,NA,NA,NA,NA
111331,1.91357,1.89634,-4.90477,NA,NA,NA,-15.935,NA,NA,NA
111486,1.79996,2.00976,-4.51841,-28.288,NA,NA,NA,NA,NA,NA
111778,1.68876,2.35114,-5,NA,NA,NA,-26.751,NA,NA,NA
111994,1.80624,1.09826,-5,NA,NA,-28.099,NA,NA,NA,NA
112144,1.5267,1.95486,-4.62435,NA,NA,-9.162,NA,NA,NA,NA
112265,1.95929,1.54644,-5,NA,NA,-16.438,NA,NA,NA,NA
112552,1.60803,2.26062,-4.37453,NA,NA,NA,-14.155,NA,NA,NA
112699,1.38425,2.10865,-4.3018,NA,NA,NA,-16.818,NA,NA,NA
112943,1.48807,1.85446,-4.4188,NA,NA,-5.083,NA,NA,NA,NA
113080,1.51399,1.4941,-4.91784,NA,NA,NA,NA,-16.71,NA,NA
113346,1.92086,1.84023,-5,NA,NA,NA,NA,-16.866,NA,NA
113470,1.50806,1.12413,-4.71146,NA,NA,-22.651,NA,NA,NA,NA
113729,1.86002,1.60094,-5,NA,NA,-14.682,NA,NA,NA,NA
113802,1.73922,1.31173,-4.51363,NA,NA,NA,NA,-12.622,NA,NA
114004,1.84499,2.51406,-4.57411,NA,NA,-21.177,NA,NA,NA,NA
114202,2.65532,1.72023,-4.62828,NA,NA,NA,-29.333,NA,NA,NA
114403,2.3089,1.96332,-4.92439,NA,NA,NA,-24.453,NA,NA,NA
114646,2.41758,1.52329,-4.28829,NA,NA,NA,NA,-17.205,NA,NA
114846,2.57954,1.91222,-4.49832,NA,NA,-20.769,NA,NA,NA,NA
115187,2.49029,2.57667,-4.61552,NA,NA,-35.226,NA,NA,NA,NA
115206,2.06804,1.675,-4.12063,NA,NA,NA,NA,-10.022,NA,NA
115574,2.16832,2.39876,-5,NA,NA,-29.393,NA,NA,NA,NA
115713,1.49778,1.10476,-4.6076,NA,NA,-18.273,NA,NA,NA,NA
115953,2.21249,1.81166,-4.01478,NA,NA,NA,NA,NA,-26.163,NA
116135,2.26039,1.79089,-3.69864,NA,NA,NA,NA,-28.235,NA,NA
116290,2.25503,1.61438,-4.00127,NA,NA,NA,NA,NA,-28.818,NA
116592,1.80836,1.78673,-3.88904,NA,NA,NA,NA,-15.773,NA,NA
116706,2.07094,1.85408,-3.907,NA,NA,NA,NA,-20.653,NA,NA
116833,2.19261,1.68251,-5,NA,NA,NA,NA,-19.11,NA,NA
117145,1.49844,2.32875,-5,NA,NA,NA,NA,-34.604,NA,NA
117301,1.19616,1.74342,-5,NA,NA,-25.113,NA,NA,NA,NA
117565,1.97632,1.88911,-3.82139,NA,NA,-10.955,NA,NA,NA,NA
117696,1.89183,2.08163,-4.2979,NA,NA,-7.255,NA,NA,NA,NA
117989,1.22885,1.84903,-4.14518,NA,NA,NA,-18.217,NA,NA,NA
118150,2.12697,1.9082,-5,NA,NA,NA,-19.595,NA,NA,NA
118233,1.52678,2.68829,-4.96393,NA,NA,-37.39,NA,NA,NA,NA
118566,1.93836,1.9943,-5,NA,NA,-16.861,NA,NA,NA,NA
118646,2.56332,2.25106,-4.756,NA,NA,NA,NA,NA,-47.727,NA
118834,1.71021,2.16341,-5,NA,NA,NA,NA,-28.185,NA,NA
119025,1.66856,1.96018,-3.64095,NA,NA,NA,NA,-21.048,NA,NA
119216,1.33126,1.86678,-3.83209,NA,NA,NA,-20.243,NA,NA,NA
119465,1.71884,1.47858,-4.19343,NA,NA,NA,NA,NA,-30.962,NA
119658,1.58946,2.12024,-3.77397,NA,NA,-16.381,NA,NA,NA,NA
119858,1.24057,2.00769,-4.87778,NA,NA,-19.969,NA,NA,NA,NA
120173,1.19199,1.08409,-4.17086,NA,NA,-29.386,NA,NA,NA,NA
120252,1.85114,1.50449,-4.08102,NA,NA,NA,-17.989,NA,NA,NA
120570,1.88246,2.27344,-4.1717,NA,NA,NA,NA,-17.586,NA,NA
120719,1.85279,1.4714,-4.03095,NA,NA,-3.853,NA,NA,NA,NA
120976,1.03869,2.17613,-4.79442,NA,NA,-27.267,NA,NA,NA,NA
121044,1.7425,1.0282,-4.4835,NA,NA,-16.975,NA,NA,NA,NA
121354,1.91842,1.68367,-4.73174,NA,NA,-6.976,NA,NA,NA,NA
121574,1.48715,2.38711,-5,NA,NA,NA,-29.447,NA,NA,NA
121708,1.14937,1.57442,-5,NA,NA,NA,-30.503,NA,NA,NA
121913,1.42438,1.79727,-4.0316,NA,NA,NA,-15.384,NA,NA,NA
122145,2.25384,1.82228,-3.76346,NA,NA,-17.956,NA,NA,NA,NA
122376,2.0077,1.79147,-4.45984,NA,NA,NA,NA,-8.417,NA,NA
122456,1.97675,1.31501,-3.7646,NA,NA,NA,NA,-18.223,NA,NA
122652,1.74141,1.63829,-4.946,NA,NA,NA,NA,-16.278,NA,NA
122915,1.61389,1.72288,-4.43889,NA,NA,NA,-6.079,NA,NA,NA
123145,2.054,2.74112,-4.81473,NA,NA,-35.508,NA,NA,NA,NA
123273,2.31143,1.96884,-5,NA,NA,NA,NA,-28.92,NA,NA
123585,1.70926,1.88643,-3.85506,NA,NA,-9.528,NA,NA,NA,NA
123741,1.03937,1.81694,-4.48265,NA,NA,NA,NA,-24.19,NA,NA
123905,1.55532,1.67462,-4.07157,NA,NA,NA,NA,-19.259,NA,NA
124081,1.79494,1.91614,-4.47507,NA,NA,NA,NA,NA,-21.847,NA
124225,1.71951,1.33175,-4.63129,NA,NA,NA,NA,-15.587,NA,NA
124588,1.95936,1.10814,-4.05675,NA,NA,NA,NA,-17.254,NA,NA
124769,1.78708,1.22805,-4.59287,NA,NA,NA,NA,-12.109,NA,NA
124984,2.17196,1.57524,-3.95679,NA,NA,NA,-13.857,NA,NA,NA
125166,2.26082,1.13424,-4.52592,NA,NA,NA,NA,NA,-31.991,NA
125343,2.10692,2.1117,-5,NA,NA,NA,NA,NA,-36.911,NA
125412,1.40942,1.46325,-4.31266,NA,NA,NA,-12.186,NA,NA,NA
125678,1.58772,1.90093,-3.6499,NA,NA,-16.964,NA,NA,NA,NA
125904,2.18719,1.50296,-4.66525,NA,NA,NA,NA,-14.905,NA,NA
126179,2.07165,2.41981,-4.45139,NA,NA,-18.835,NA,NA,NA,NA
126372,2.18924,2.47265,-4.22688,NA,NA,NA,NA,-24.831,NA,NA
126567,2.69975,1.92868,-4.67791,NA,NA,NA,NA,-37.317,NA,NA
126779,1.8457,2.21132,-4.01009,NA,NA,-12.338,NA,NA,NA,NA
126968,1.70028,1.83659,-4.89171,NA,NA,NA,-15.657,NA,NA,NA
127124,1.87203,1.12009,-4.68162,NA,NA,NA,NA,-20.713,NA,NA
127216,2.25243,1.14373,-4.58062,NA,NA,-18.256,NA,NA,NA,NA
127499,2.08991,1.28615,-3.87139,NA,NA,-14.457,NA,NA,NA,NA
127603,2.18636,1.77743,-4.60493,NA,NA,-9.439,NA,NA,NA,NA
127858,2.40651,2.06401,-4.45037,NA,NA,-17.081,NA,NA,NA,NA
128051,1.80693,1.86712,-3.82236,NA,NA,NA,NA,-18.316,NA,NA
128281,1.7763,1.98303,-4.04394,NA,NA,NA,NA,NA,-34.162,NA
128430,1.1542,1.90744,-4.79006,NA,NA,-21.633,NA,NA,NA,NA
128708,2.05613,1.44988,-4.29225,-25.084,NA,NA,NA,NA,NA,NA
128966,1.93443,1.40754,-4.27169,-25.173,NA,NA,NA,NA,NA,NA
129042,1.55679,1.82173,-4.23018,NA,NA,NA,NA,-14.781,NA,NA
129266,1.09231,2.11371,-4.04012,NA,NA,NA,NA,-25.254,NA,NA
129483,1.66743,1.88467,-4.02967,NA,NA,-5.252,NA,NA,NA,NA
129627,2.34314,2.36865,-4.10886,NA,NA,NA,NA,-34.958,NA,NA
129837,1.42575,1.98559,-4.75788,NA,NA,-13.151,NA,NA,NA,NA
130055,1.51006,1.92719,-4.25837,NA,NA,-6.823,NA,NA,NA,NA
130315,2.22044,1.00511,-4.47711,NA,NA,NA,NA,-35.782,NA,NA
130413,1.59886,1.6017,-4.09725,NA,NA,-2.736,NA,NA,NA,NA
130730,1.31445,2.04551,-4.0438,NA,NA,NA,-15.596,NA,NA,NA
130816,1.85718,1.63154,-4.48506,NA,NA,NA,-5.626,NA,NA,NA
131169,1.9066,0.921665,-4.26478,NA,NA,-22.37,NA,NA,NA,NA
131391,1.98384,1.89098,-5,NA,NA,NA,-24.869,NA,NA,NA
131464,1.37984,2.09161,-5,NA,NA,-22.665,NA,NA,NA,NA
131663,1.75646,2.14224,-5,NA,NA,NA,-26.019,NA,NA,NA
131920,1.4604,2.2232,-5,NA,NA,-23.387,NA,NA,NA,NA
132126,2.20803,1.57416,-4.73464,NA,NA,-12.248,NA,NA,NA,NA
132292,1.93279,1.84247,-4.21872,NA,NA,-3.763,NA,NA,NA,NA
132434,1.97514,1.75837,-5,NA,NA,NA,-26.063,NA,NA,NA
132658,2.21583,1.63306,-4.6233,NA,NA,-9.816,NA,NA,NA,NA
132959,1.78633,1.17514,-5,NA,NA,-25.209,NA,NA,NA,NA
133180,2.12415,1.10378,-5,NA,NA,NA,-35.868,NA,NA,NA
133366,1.42505,1.50311,-4.75056,NA,NA,-13.406,NA,NA,NA,NA
133425,1.90875,1.31753,-5,NA,NA,NA,-26.045,NA,NA,NA
133642,1.93027,2.15743,-5,NA,NA,-20.961,NA,NA,NA,NA
133953,1.95081,2.42063,-3.74132,NA,NA,NA,NA,-31.791,NA,NA
134017,1.94226,2.19018,-4.77666,NA,NA,NA,NA,-17.741,NA,NA
134314,1.85814,1.80909,-5,NA,NA,NA,NA,-16.216,NA,NA
134591,1.65711,2.14958,-5,NA,NA,-19.538,NA,NA,NA,NA
134687,1.8656,2.03268,-3.96581,NA,NA,NA,NA,-18.32,NA,NA
134965,2.00955,1.402,-5,NA,NA,NA,-22.894,NA,NA,NA
