id,x0,x1,x2,fitness-4.5,fitness-5,fitness-4,fitness-3.5
87451,-1.54727,3.68024,-5,NA,-30.294,NA,NA
87678,-1.74337,3.68469,-5,-14.498,NA,NA,NA
87993,-1.61156,3.73582,-5,-4.3,NA,NA,NA
88023,-1.95635,3.70765,-5,NA,NA,-28.081,NA
88354,-1.62148,3.49754,-5,NA,-39.78,NA,NA
88501,-1.20644,4.35304,-5,-56.612,NA,NA,NA
88648,-1.42173,4.34578,-5,-31.883,NA,NA,NA
88967,-1.43925,3.71482,-5,NA,NA,-16.472,NA
89098,-1.19227,3.83455,-5,-24.267,NA,NA,NA
89301,-1.69474,3.7747,-5,NA,-53.584,NA,NA
89563,-1.59472,3.33409,-5,NA,-45.932,NA,NA
89680,-1.62168,3.93944,-4.59543,NA,-47.741,NA,NA
89868,-1.58741,3.90848,-5,-17.328,NA,NA,NA
90021,-1.34004,3.73864,-5,NA,-35.603,NA,NA
90396,-2.03508,3.42025,-5,NA,NA,-38.552,NA
90564,-1.69765,3.48126,-5,NA,-36.346,NA,NA
90709,-2.45543,4.04946,-5,NA,-58.329,NA,NA
90971,-1.34438,4.22982,-5,NA,-59.711,NA,NA
91174,-2.02494,3.63822,-5,NA,NA,-31.343,NA
91278,-1.71077,3.48413,-5,-18.243,NA,NA,NA
91424,-1.37839,3.61986,-4.89052,NA,-29.562,NA,NA
91758,-1.18783,4.16935,-5,NA,-56.399,NA,NA
91817,-1.31994,4.08342,-5,NA,-54.705,NA,NA
92043,-1.55261,4.07513,-5,-20.856,NA,NA,NA
92276,-1.28951,4.29731,-5,NA,-68.091,NA,NA
92441,-1.62402,4.13264,-5,NA,-40.884,NA,NA
92760,-1.75517,4.09771,-5,NA,-41.43,NA,NA
92879,-1.69999,4.01421,-5,NA,-45.241,NA,NA
93007,-1.67165,3.23604,-4.64264,-39.926,NA,NA,NA
93295,-1.17037,4.14726,-5,-45.038,NA,NA,NA
93521,-2.46333,3.83254,-5,NA,-60.65,NA,NA
93666,-1.70641,4.12926,-5,NA,-38.843,NA,NA
93987,-2.17285,4.1365,-4.61391,NA,-54.604,NA,NA
94056,-1.13997,4.10675,-5,-48.294,NA,NA,NA
94292,-1.75766,4.33648,-5,NA,-41.723,NA,NA
94440,-1.27861,3.59087,-5,NA,-36.429,NA,NA
94645,-1.74037,4.0397,-4.60406,-30.626,NA,NA,NA
94947,-1.73357,3.63754,-5,NA,-46.746,NA,NA
95114,-1.34534,3.92423,-4.90173,-15.335,NA,NA,NA
95214,-2.38141,4.81605,-5,-63.72,NA,NA,NA
95407,-0.975563,4.06002,-5,-55.875,NA,NA,NA
95610,-1.54084,3.3817,-4.59336,-24.588,NA,NA,NA
95999,-1.24614,4.018,-5,NA,-54.627,NA,NA
96136,-1.44365,4.0648,-4.97694,-29.804,NA,NA,NA
96329,-1.52985,4.24747,-5,-34.457,NA,NA,NA
96514,-1.6075,3.98645,-5,NA,-46.513,NA,NA
96611,-1.64082,4.15254,-5,NA,-34.263,NA,NA
96936,-1.23944,4.14803,-4.79616,-33.986,NA,NA,NA
97070,-1.30378,3.54569,-4.93851,-20.362,NA,NA,NA
97387,-1.86614,4.77161,-4.82699,NA,-63.386,NA,NA
97548,-1.20596,3.56053,-5,NA,NA,-24.989,NA
97776,-2.36076,4.58318,-4.94875,-63.731,NA,NA,NA
97987,-1.64063,4.37315,-5,NA,NA,-47.787,NA
98178,-1.90502,3.95438,-5,NA,NA,-36.202,NA
98397,-1.73808,4.42626,-5,NA,NA,-49.388,NA
98514,-1.88484,4.03044,-5,NA,-41.63,NA,NA
98734,-1.65525,4.15793,-5,-31.69,NA,NA,NA
98836,-2.03424,4.06435,-5,-32.574,NA,NA,NA
99164,-2.45337,3.74084,-5,-48.072,NA,NA,NA
99243,-1.99615,4.18127,-5,-28.557,NA,NA,NA
99409,-1.9658,4.52805,-4.74707,NA,NA,-58.469,NA
99743,-2.16011,3.78347,-4.91078,NA,NA,NA,-57.585
99815,-1.5268,3.33996,-5,-32.459,NA,NA,NA
100180,-1.89236,3.94001,-5,NA,-41.438,NA,NA
100350,-2.37041,3.65423,-5,NA,-53.037,NA,NA
100472,-1.45483,3.49341,-5,NA,NA,-43.538,NA
100647,-2.04413,3.51564,-5,-28.104,NA,NA,NA
100930,-1.6953,3.57772,-5,NA,-42.464,NA,NA
101191,-2.01019,3.47566,-5,NA,NA,-47.226,NA
101269,-2.26059,3.77668,-4.2075,-74.176,NA,NA,NA
101471,-1.55272,3.94809,-4.72628,NA,NA,-13.062,NA
101699,-1.23733,4.00043,-5,-25.609,NA,NA,NA
101839,-1.51715,3.87553,-5,-8.286,NA,NA,NA
102156,-1.83892,4.45046,-4.73268,NA,-56.306,NA,NA
102243,-2.01788,3.13691,-5,-56.251,NA,NA,NA
102471,-1.6175,3.64327,-5,NA,NA,-24.513,NA
102757,-2.1215,3.84644,-5,NA,-43.033,NA,NA
102993,-1.74238,3.19445,-4.63762,NA,-63.52,NA,NA
103117,-1.49337,3.77916,-4.78162,NA,-34.443,NA,NA
103367,-1.63564,4.03429,-4.6805,NA,NA,-22.446,NA
103481,-2.31181,4.5422,-5,-55.389,NA,NA,NA
103753,-1.51625,4.44063,-4.72069,NA,-58.18,NA,NA
103917,-1.8165,4.20094,-5,NA,-44.189,NA,NA
104118,-0.962726,4.50618,-4.73991,-82.928,NA,NA,NA
104383,-1.10029,4.01437,-5,-36.762,NA,NA,NA
104528,-1.37845,3.90045,-5,NA,NA,NA,-41.35
104695,-1.71824,3.39292,-5,NA,-35.195,NA,NA
104922,-2.27978,3.85764,-5,-37.002,NA,NA,NA
105087,-2.40912,4.11434,-5,NA,-54.274,NA,NA
105241,-1.43396,4.24798,-5,-34.763,NA,NA,NA
105473,-2.21446,4.33259,-4.39097,-51.161,NA,NA,NA
105766,-2.44218,3.47048,-5,NA,NA,-62.72,NA
105976,-1.52018,3.66924,-5,NA,NA,-9.534,NA
106005,-1.60539,4.24949,-5,NA,NA,-39.149,NA
106231,-1.91588,4.01493,-5,NA,-42.253,NA,NA
106406,-2.01472,4.01559,-5,NA,-45.248,NA,NA
106748,-1.68712,3.86753,-4.36388,NA,-33.546,NA,NA
106906,-2.49512,4.0408,-4.44027,-61.013,NA,NA,NA
107112,-1.40497,3.11982,-5,NA,-71.358,NA,NA
107373,-1.45764,3.21987,-5,NA,NA,-34.544,NA
107557,-2.02281,3.82984,-5,-36.054,NA,NA,NA
107786,-2.55677,4.62168,-4.83512,NA,-65.908,NA,NA
107855,-2.93993,3.70846,-5,NA,NA,-71.002,NA
108038,-1.41965,3.97042,-5,NA,-40.326,NA,NA
108360,-2.17071,3.72674,-4.59178,-40.633,NA,NA,NA
108541,-1.61191,3.8814,-4.45498,NA,-42.581,NA,NA
108725,-1.86938,3.42588,-5,NA,-52.878,NA,NA
108861,-2.47059,4.921,-4.62481,NA,NA,-81.991,NA
109053,-1.69815,4.86617,-5,-64.098,NA,NA,NA
109292,-0.738886,3.88028,-5,NA,-68.076,NA,NA
109573,-2.0306,3.65324,-5,NA,-42.758,NA,NA
109800,-1.28588,3.748,-5,-11.259,NA,NA,NA
109980,-2.33857,4.54147,-5,NA,-68.044,NA,NA
110149,-1.99504,3.88763,-5,-32.779,NA,NA,NA
110326,-2.0572,4.3734,-4.88207,-44.339,NA,NA,NA
110555,-1.51306,4.07976,-4.919,NA,NA,-29.893,NA
110612,-1.61067,4.16718,-5,NA,-41.206,NA,NA
110855,-1.25095,3.75603,-5,-13.005,NA,NA,NA
111168,-1.66865,3.83539,-5,-6.454,NA,NA,NA
111292,-1.94286,3.82531,-4.84019,-29.623,NA,NA,NA
111466,-1.61834,3.9493,-5,NA,-33.768,NA,NA
111777,-1.74062,4.53315,-5,NA,-63.197,NA,NA
111835,-2.44,4.44591,-5,NA,-63.38,NA,NA
112017,-2.16188,4.01437,-4.47952,-46.281,NA,NA,NA
112243,-2.14282,4.46441,-5,-51.282,NA,NA,NA
112412,-1.50235,4.09887,-4.78362,NA,NA,-19.861,NA
112631,-1.64649,3.82371,-4.51052,NA,NA,-24.501,NA
112997,-1.3301,3.39421,-5,NA,NA,-18.933,NA
113116,-2.08658,3.54403,-5,-32.088,NA,NA,NA
113296,-2.09612,4.51259,-4.83232,-55.157,NA,NA,NA
113461,-1.22196,4.12747,-5,-36.811,NA,NA,NA
113657,-1.66924,4.56537,-5,NA,-59.437,NA,NA
113936,-1.74585,3.27853,-4.71043,NA,-45.253,NA,NA
114199,-2.16277,3.89472,-5,-38.045,NA,NA,NA
114349,-1.73747,3.88201,-5,-11.598,NA,NA,NA
114510,-1.3832,3.17975,-5,NA,NA,-44.109,NA
114680,-1.97356,3.81286,-5,-31.478,NA,NA,NA
114996,-1.61683,3.65636,-5,NA,NA,-17.506,NA
115033,-1.47831,4.80028,-4.82958,NA,NA,NA,-75.635
115264,-1.09442,3.55516,-5,NA,NA,-42.877,NA
115549,-1.04413,3.80734,-5,-21.126,NA,NA,NA
115713,-2.02089,3.96545,-5,-34.846,NA,NA,NA
115890,-1.99663,5,-5,-67.337,NA,NA,NA
116099,-2.0723,3.51547,-4.83528,-27.044,NA,NA,NA
116280,-1.17524,4.10096,-5,NA,-46.54,NA,NA
116455,-1.75281,3.44587,-5,NA,-37.417,NA,NA
116736,-1.74936,3.22086,-5,NA,-52.92,NA,NA
116818,-1.95846,3.1437,-4.97528,NA,NA,-54.404,NA
117055,-1.78515,3.51108,-5,NA,-41.506,NA,NA
117379,-2.00518,3.77693,-5,NA,-34.282,NA,NA
117538,-1.65867,4.69608,-5,-63.555,NA,NA,NA
117726,-1.68624,3.38106,-4.87815,NA,-26.29,NA,NA
117991,-1.48808,3.63891,-4.68522,-20.955,NA,NA,NA
118021,-1.11069,3.84674,-4.41743,NA,-47.066,NA,NA
118246,-1.8134,3.67574,-5,NA,-46.096,NA,NA
118423,-1.27046,3.59603,-5,NA,-54.303,NA,NA
118788,-0.944777,3.95436,-5,NA,-69.83,NA,NA
118941,-2.30718,3.99549,-5,-42.384,NA,NA,NA
119180,-1.50737,3.49118,-4.62318,NA,-54.227,NA,NA
119239,-1.9072,3.93127,-5,-29.869,NA,NA,NA
119546,-2.1296,3.5929,-5,NA,-48.378,NA,NA
119608,-2.06744,4.47176,-5,-50.027,NA,NA,NA
119959,-1.39647,3.82581,-5,NA,-27.068,NA,NA
120017,-2.11727,3.98152,-5,NA,-46.755,NA,NA
120353,-1.73951,3.27139,-5,-39.484,NA,NA,NA
120585,-1.45598,3.89029,-5,NA,-35.274,NA,NA
120616,-2.30322,3.97562,-5,NA,-58.36,NA,NA
120921,-1.76393,3.35659,-4.79032,-33.054,NA,NA,NA
121113,-1.63287,3.30909,-5,NA,-37.27,NA,NA
121224,-1.06431,3.98836,-5,NA,-74.9,NA,NA
121490,-1.54226,3.71551,-5,NA,-42.721,NA,NA
121741,-1.80082,4.06632,-5,NA,-43.951,NA,NA
121939,-1.28907,3.95629,-4.79784,NA,-43.768,NA,NA
122129,-1.47801,4.61354,-4.97925,NA,-58.168,NA,NA
122223,-1.1524,4.23924,-5,NA,-52.785,NA,NA
122452,-2.0841,3.6592,-4.85298,NA,NA,-45.896,NA
122628,-1.1994,3.98443,-4.51984,-46.774,NA,NA,NA
122802,-1.76672,3.59678,-5,-13.981,NA,NA,NA
123049,-1.43414,4.01888,-5,-20.435,NA,NA,NA
123307,-2.14247,4.09303,-5,NA,-48.696,NA,NA
123440,-2.33646,3.63957,-4.98711,NA,NA,-46.747,NA
123724,-2.07583,4.18052,-5,-33.128,NA,NA,NA
123896,-1.76047,4.11128,-5,NA,-41.047,NA,NA
124019,-1.82597,3.89111,-4.96395,NA,-46.241,NA,NA
124292,-1.77761,3.3397,-5,NA,NA,-36.835,NA
124525,-1.55521,3.85234,-5,NA,-40.51,NA,NA
124710,-1.52595,4.31366,-5,NA,-56.151,NA,NA
124882,-1.69463,3.68007,-5,NA,-40.252,NA,NA
125068,-2.41556,3.39593,-4.32887,-59.512,NA,NA,NA
125206,-2.01541,4.22307,-4.33911,NA,-41.752,NA,NA
125522,-2.04966,4.08188,-4.12344,-62.752,NA,NA,NA
125656,-1.79137,3.67441,-5,NA,-47.111,NA,NA
125903,-1.22281,3.56289,-5,-25.383,NA,NA,NA
126089,-1.7509,4.27744,-4.54457,-39.456,NA,NA,NA
126265,-1.57932,4.23717,-4.59859,NA,-53.445,NA,NA
126419,-1.27274,3.70102,-4.6569,NA,-51.365,NA,NA
126737,-2.1981,3.75848,-4.89077,NA,-55.474,NA,NA
126887,-2.14086,3.73808,-5,NA,-46.705,NA,NA
127085,-1.78014,3.31591,-4.81329,NA,-38.953,NA,NA
127272,-1.11793,3.87826,-5,-24.096,NA,NA,NA
127539,-2.05415,3.35113,-5,-28.264,NA,NA,NA
127769,-1.45899,3.88128,-5,-22.525,NA,NA,NA
127905,-1.38733,3.67093,-5,NA,-33.576,NA,NA
128134,-1.59838,4.08597,-4.8778,NA,-41.916,NA,NA
128327,-1.36907,3.98674,-4.98604,NA,-42.619,NA,NA
128436,-1.90186,3.61545,-5,NA,-44.851,NA,NA
128779,-1.44383,3.36066,-5,NA,-73.429,NA,NA
128878,-1.91251,3.38688,-4.92335,NA,-64.554,NA,NA
129146,-2.28869,4.12036,-4.41692,NA,NA,-51.653,NA
129315,-2.33853,4.08852,-5,NA,-48.794,NA,NA
129471,-1.62616,5,-5,-74.362,NA,NA,NA
129774,-1.87379,3.99448,-5,NA,-35.269,NA,NA
129806,-1.53869,3.56805,-5,-21.374,NA,NA,NA
130161,-1.1326,4.33681,-5,NA,-56.109,NA,NA
130346,-1.44008,3.64985,-5,NA,-40.758,NA,NA
130432,-1.56337,3.22559,-5,-36.882,NA,NA,NA
130694,-2.02612,3.93245,-5,-35.614,NA,NA,NA
130877,-2.17514,4.41799,-5,NA,-57.181,NA,NA
131098,-1.49856,3.96616,-5,NA,-41.921,NA,NA
131311,-1.74694,4.10741,-5,NA,-40.733,NA,NA
131414,-1.40251,3.73513,-5,NA,NA,-18.395,NA
131645,-1.72781,3.7316,-5,-17.307,NA,NA,NA
131818,-1.63726,4.41047,-5,NA,-50.098,NA,NA
132102,-1.63343,4.34265,-4.96628,NA,-40.162,NA,NA
132303,-2.07162,3.67366,-5,NA,NA,-35.766,NA
132560,-1.26801,3.95219,-4.8306,-27.085,NA,NA,NA
132663,-1.52394,4.1618,-5,NA,NA,-33.589,NA
132946,-1.08969,4.17852,-5,-57.915,NA,NA,NA
133042,-1.02584,3.71506,-5,NA,NA,-35.555,NA
133365,-1.6091,3.43076,-4.44266,-25.632,NA,NA,NA
133518,-1.39595,3.95649,-5,NA,NA,-22.053,NA
133622,-1.20142,3.71552,-4.86577,-17.945,NA,NA,NA
133943,-1.26419,3.52615,-5,-23.756,NA,NA,NA
134144,-1.19998,3.55719,-5,NA,-58.707,NA,NA
134399,-1.49412,3.94292,-5,NA,-40.487,NA,NA
134430,-1.9069,4.06137,-4.62959,-38.231,NA,NA,NA
134609,-2.66765,4.15768,-5,-62.263,NA,NA,NA
134858,-1.24268,3.93011,-4.69517,NA,-47.838,NA,NA
135082,-1.03846,3.67705,-5,-30.847,NA,NA,NA
135329,-1.85452,3.58586,-5,NA,NA,-30.075,NA
135444,-1.81928,3.17066,-4.48535,NA,NA,-59.742,NA
135705,-2.185,4.00843,-4.57779,-47.044,NA,NA,NA
135944,-1.83083,3.77562,-5,NA,-45.544,NA,NA
136199,-2.53705,3.95406,-5,NA,-57.749,NA,NA
136313,-2.51495,3.97776,-5,-54.388,NA,NA,NA
136460,-2.71682,4.42853,-4.56361,NA,-75.145,NA,NA
136720,-1.14983,4.58836,-4.7689,-76.497,NA,NA,NA
136816,-0.84016,4.15426,-4.84839,-54.914,NA,NA,NA
137080,-1.61436,3.4693,-4.77221,NA,-36.91,NA,NA
137262,-2.14285,3.94743,-4.90312,NA,NA,-41.51,NA
137458,-1.85656,3.32045,-5,-31.163,NA,NA,NA
137690,-1.93225,3.58808,-4.69952,-23.979,NA,NA,NA
137948,-1.98802,3.5312,-4.82256,NA,NA,-45.648,NA
138173,-1.72935,5,-5,-77.132,NA,NA,NA
138275,-2.09079,4.05385,-5,NA,NA,-56.831,NA
138503,-1.7905,3.95935,-5,-17.261,NA,NA,NA
138739,-1.85112,4.16242,-5,NA,-47.255,NA,NA
138869,-1.63393,3.33019,-5,NA,-40.893,NA,NA
139138,-1.58561,3.33892,-4.84119,NA,NA,-22.258,NA
139215,-1.26029,3.34054,-4.83473,-24.067,NA,NA,NA
139538,-1.926,4.00122,-4.69908,-32.513,NA,NA,NA
139751,-1.68225,3.72694,-5,-21.082,NA,NA,NA
139867,-1.27446,3.71615,-5,-11.385,NA,NA,NA
140021,-1.40853,3.77585,-5,-21.279,NA,NA,NA
140226,-1.64767,4.42204,-5,NA,-50.918,NA,NA
140526,-1.17286,4.20841,-5,NA,-54.792,NA,NA
140732,-1.73964,4.89679,-5,NA,-75.788,NA,NA
140808,-1.71743,3.90503,-5,NA,NA,-42.172,NA
141059,-1.44717,3.96423,-5,NA,-40.02,NA,NA
141333,-1.24512,4.55153,-5,-65.989,NA,NA,NA
141560,-1.14262,3.50118,-5,NA,-55.745,NA,NA
141611,-1.69517,3.61152,-5,-25.37,NA,NA,NA
141952,-1.7915,3.31743,-5,NA,-45.713,NA,NA
142124,-2.14418,3.70501,-5,NA,NA,-42.679,NA
142366,-2.27916,4.04572,-5,NA,-53.102,NA,NA
142496,-1.30846,4.08096,-5,NA,NA,-30.578,NA
142636,-1.7435,4.18091,-5,NA,-34.993,NA,NA
142875,-1.73819,4.26892,-5,NA,-38.479,NA,NA
143061,-1.1717,3.71523,-5,-16.705,NA,NA,NA
143349,-1.40159,3.80589,-5,NA,-26.033,NA,NA
143546,-1.61774,3.60296,-5,NA,-44.195,NA,NA
143764,-1.4972,3.62114,-5,-10.331,NA,NA,NA
143977,-1.98329,3.59826,-4.76425,-28.411,NA,NA,NA
144181,-1.15084,3.96271,-5,NA,NA,-49.761,NA
144285,-1.17385,3.74994,-5,NA,NA,-22.708,NA
144508,-2.6046,4.41178,-5,NA,NA,-60.881,NA
144685,-1.93125,4.75213,-5,-66.849,NA,NA,NA
144980,-2.29774,3.86602,-4.8423,-45.356,NA,NA,NA
145054,-2.31498,3.51948,-4.85586,NA,-47.78,NA,NA
145243,-1.52354,3.75237,-5,NA,NA,-39.473,NA
145432,-1.89966,3.27724,-4.78663,-33.13,NA,NA,NA
145737,-2.22657,4.15304,-4.99625,-46.8,NA,NA,NA
145914,-1.55713,3.17837,-5,NA,-52.996,NA,NA
146005,-2.44269,3.79731,-4.28885,NA,-61.103,NA,NA
146338,-1.60982,3.66779,-5,-22.843,NA,NA,NA
146548,-1.59777,3.4282,-5,-15.702,NA,NA,NA
146676,-1.72024,3.74974,-4.99562,NA,-36.443,NA,NA
146953,-1.51419,3.8704,-5,-18.986,NA,NA,NA
147028,-1.66976,4.26521,-5,-43.234,NA,NA,NA
147222,-1.15311,3.5101,-5,-29.722,NA,NA,NA
147467,-2.0144,3.76832,-5,NA,-31.822,NA,NA
147716,-1.72027,3.14608,-5,NA,-67.195,NA,NA
147970,-2.19393,3.47753,-4.93002,NA,-52.29,NA,NA
148106,-1.23143,3.66272,-4.79929,NA,-54.354,NA,NA
148220,-1.38627,3.76625,-5,NA,-31.739,NA,NA
148562,-2.00475,4.36337,-5,-35.905,NA,NA,NA
148662,-1.5366,3.81148,-4.793,NA,-41.388,NA,NA
148910,-1.34834,3.67987,-4.81144,NA,-35.184,NA,NA
149082,-2.35325,4.13597,-5,NA,-48.705,NA,NA
149356,-2.02676,3.21723,-5,NA,NA,-47.457,NA
149493,-1.61583,4.08212,-5,-24.898,NA,NA,NA
149656,-1.51159,4.10422,-5,NA,NA,-21.972,NA
149995,-2.04028,3.58924,-5,NA,-49.776,NA,NA
150067,-1.48146,3.67746,-5,NA,-39.627,NA,NA
150233,-1.23416,3.64449,-5,-34.25,NA,NA,NA
150421,-1.40869,3.60633,-4.9102,NA,-45.053,NA,NA
150774,-1.89913,4.75213,-4.91837,NA,-59.958,NA,NA
150901,-1.23891,4.29286,-5,NA,-65.695,NA,NA
151036,-1.32163,3.5349,-5,NA,-47.312,NA,NA
151306,-1.6698,3.201,-5,NA,-55.989,NA,NA
151491,-1.80649,4.07091,-5,NA,-44.018,NA,NA
151642,-2.7403,4.69484,-5,NA,-77.541,NA,NA
151818,-2.22545,4.03896,-5,NA,-48.688,NA,NA
152129,-2.11051,3.09519,-4.80106,-63.436,NA,NA,NA
152310,-2.55234,3.7885,-5,NA,-54.853,NA,NA
152566,-2.13266,4.08328,-5,NA,-51.666,NA,NA
152608,-2.56044,3.76529,-5,NA,-54.953,NA,NA
152952,-2.23653,4.42973,-4.9744,NA,-56.573,NA,NA
153122,-1.5969,4.017,-5,NA,-45.383,NA,NA
153254,-1.40364,3.57927,-4.38346,NA,NA,-37.473,NA
153581,-1.83742,3.39101,-4.63369,-33.211,NA,NA,NA
153664,-1.45809,3.56524,-5,-22.588,NA,NA,NA
153851,-1.58471,4.03551,-5,NA,-44.972,NA,NA
154037,-2.05233,4.3891,-5,NA,-61.74,NA,NA
154245,-2.49071,3.87879,-5,NA,-58.486,NA,NA
154568,-2.15708,3.67921,-3.9681,NA,-76.597,NA,NA
154749,-1.6839,3.91954,-4.81788,NA,-40,NA,NA
154934,-1.3973,3.69357,-5,NA,-36.412,NA,NA
155175,-2.80599,4.19626,-5,-67.617,NA,NA,NA
155254,-1.98361,4.01174,-5,-31.336,NA,NA,NA
155430,-1.8711,3.86855,-5,-20.861,NA,NA,NA
155644,-1.93654,3.705,-5,-26.102,NA,NA,NA
155845,-2.07637,3.70171,-5,NA,-41.419,NA,NA
156005,-2.58727,3.95101,-5,-59.965,NA,NA,NA
156257,-2.21452,3.25428,-4.35227,-71.525,NA,NA,NA
156434,-1.60619,3.23895,-5,NA,-53.795,NA,NA
156739,-2.3448,3.91458,-5,-36.829,NA,NA,NA
156905,-1.91291,3.39743,-4.67587,NA,NA,-55.187,NA
157161,-1.54752,4.06441,-5,NA,NA,-29.247,NA
157353,-1.33847,3.86269,-5,-14.889,NA,NA,NA
157409,-1.71727,3.82122,-5,NA,-53.819,NA,NA
157687,-1.69571,4.16871,-5,NA,-34.658,NA,NA
157827,-1.80714,4.07098,-5,-28.513,NA,NA,NA
158087,-1.50008,4.02248,-5,NA,NA,-16.859,NA
158369,-1.62621,3.67991,-5,NA,-26.112,NA,NA
158462,-2.57967,3.95589,-4.90971,NA,-55.434,NA,NA
158746,-1.44679,4.23081,-5,NA,NA,-33.812,NA
158919,-1.34038,3.78486,-5,NA,-25.929,NA,NA
159115,-2.07094,4.02267,-5,-36.298,NA,NA,NA
159354,-1.67574,3.87444,-5,NA,-53.024,NA,NA
159530,-1.24451,3.96565,-4.88566,NA,-51.318,NA,NA
159604,-1.94409,4.02378,-5,NA,NA,-31.973,NA
159889,-1.2857,3.45786,-5,-27.208,NA,NA,NA
160015,-1.53872,3.78899,-5,NA,-42.03,NA,NA
160385,-1.46367,3.67262,-5,-3.414,NA,NA,NA
160516,-1.65002,4.31591,-4.71179,NA,-41.565,NA,NA
160786,-1.33977,3.7345,-5,-21.663,NA,NA,NA
160824,-1.80458,3.95007,-5,NA,NA,-19.529,NA
161051,-1.20036,4.39128,-5,-58.951,NA,NA,NA
161304,-1.67044,3.53707,-5,NA,NA,NA,-57.282
161518,-2.37446,4.42212,-5,-59.107,NA,NA,NA
161635,-2.75923,3.5505,-4.64609,NA,-70.919,NA,NA
161826,-1.71783,3.57027,-4.79739,NA,NA,-14.075,NA
162111,-1.38427,3.43816,-4.63369,NA,NA,-19.391,NA
162303,-1.35104,3.98748,-5,-26.446,NA,NA,NA
162402,-2.30557,3.61457,-5,NA,-57.693,NA,NA
162742,-1.54548,3.93108,-4.91886,NA,-43.321,NA,NA
162984,-1.35973,3.55347,-5,-25.185,NA,NA,NA
163017,-1.44484,3.63454,-4.86367,NA,NA,-2.669,NA
163287,-1.49902,3.87541,-5,NA,-38.307,NA,NA
163468,-1.51621,3.54613,-5,NA,NA,-12.091,NA
163791,-1.82671,3.80702,-5,-22.595,NA,NA,NA
163903,-1.8662,3.70649,-5,NA,NA,-27.04,NA
164097,-2.68224,4.30257,-5,NA,-76.149,NA,NA
164285,-2.20344,3.81312,-4.78976,NA,NA,-43.566,NA
164535,-1.14358,4.11117,-4.94719,NA,-47.968,NA,NA
164784,-1.71113,3.99103,-4.46443,NA,-47.188,NA,NA
164851,-2.23482,3.42976,-5,NA,-50.411,NA,NA
165158,-2.16165,3.96175,-5,NA,-49.482,NA,NA
165295,-1.72986,4.40884,-5,NA,-48.554,NA,NA
165532,-2.47385,4.14444,-5,NA,-56.823,NA,NA
165771,-1.78488,3.85297,-5,NA,-48.147,NA,NA
165960,-1.0363,3.47807,-4.8256,NA,-47.489,NA,NA
166154,-1.15745,3.50337,-5,NA,-56.447,NA,NA
166202,-1.37234,4.35221,-5,NA,NA,-35.704,NA
166432,-1.58557,3.91277,-5,NA,-34.347,NA,NA
166692,-1.73982,4.06717,-4.94844,NA,NA,-23.573,NA
166951,-1.19527,3.63188,-5,NA,NA,-45.613,NA
167055,-1.69815,3.38411,-4.83408,NA,-24.787,NA,NA
167340,-1.52374,3.92661,-5,NA,-41.961,NA,NA
167543,-1.84029,4.2966,-4.83381,-41.076,NA,NA,NA
167750,-2.38732,4.28629,-5,-52.406,NA,NA,NA
167940,-2.3257,4.00439,-5,-44.163,NA,NA,NA
168104,-2.05119,3.58526,-5,-33.765,NA,NA,NA
168379,-1.71057,4.32703,-4.85569,NA,NA,-36.142,NA
168508,-2.1916,3.52615,-5,NA,-53.212,NA,NA
168783,-1.60735,4.20126,-4.90558,NA,-37.665,NA,NA
168979,-2.07895,4.04563,-5,NA,-49.224,NA,NA
169048,-1.61347,4.16066,-5,NA,-41.045,NA,NA
169213,-2.18779,4.69262,-5,NA,-68.24,NA,NA
169516,-1.16926,3.83907,-5,-31.399,NA,NA,NA
169605,-1.47135,3.85212,-5,-11.239,NA,NA,NA
169994,-1.29339,4.1807,-4.65962,-38.113,NA,NA,NA
170141,-2.23081,3.65589,-5,NA,-56.169,NA,NA
170369,-1.65006,3.63236,-5,NA,-46.076,NA,NA
170581,-0.932409,3.55832,-4.905,NA,-69.599,NA,NA
170734,-1.8423,4.00833,-5,NA,-35.111,NA,NA
170825,-2.06963,4.11164,-5,NA,-54.228,NA,NA
171184,-2.46549,4.52637,-5,-61.285,NA,NA,NA
171206,-1.84696,4.28149,-5,-37.891,NA,NA,NA
171425,-1.17589,4.30188,-4.68892,-60.624,NA,NA,NA
171620,-1.82402,4.46188,-5,NA,-55.717,NA,NA
171914,-1.26591,3.81625,-4.73301,NA,NA,-14.837,NA
172104,-1.79388,3.54575,-5,NA,-42.987,NA,NA
172373,-1.3552,3.3831,-5,-11.946,NA,NA,NA
172482,-1.34836,4.03156,-4.646,NA,NA,-28.064,NA
172779,-1.36721,3.674,-5,NA,-39.281,NA,NA
172842,-1.94781,3.71938,-5,-29.108,NA,NA,NA
173173,-1.96465,3.8532,-5,NA,-34.705,NA,NA
173288,-1.28492,3.82119,-4.65079,NA,-47.852,NA,NA
173472,-1.42589,3.77365,-4.57389,NA,-51.551,NA,NA
173609,-1.64839,3.37022,-5,-30.915,NA,NA,NA
173889,-1.54478,4.25222,-5,NA,-42.427,NA,NA
174030,-1.81549,3.82625,-4.43844,-36.43,NA,NA,NA
174347,-1.19529,4.53017,-5,NA,-71.081,NA,NA
174474,-1.67786,4.55038,-5,-45.741,NA,NA,NA
174781,-1.24186,4.24012,-5,-43.688,NA,NA,NA
174929,-1.6363,3.53814,-5,NA,-40.64,NA,NA
