id,x0,x1,x2,fitness-1.5,fitness-2.5,fitness-2,fitness-3,fitness-3.5,fitness-4
71350,1.33271,1.16574,-4.75452,NA,-23.947,NA,NA,NA,NA
71491,1.48853,1.63502,-4.12296,NA,NA,NA,-7.517,NA,NA
71704,1.52096,1.49897,-4.7313,NA,-8.948,NA,NA,NA,NA
71912,1.8844,2.14899,-4.73631,NA,NA,NA,-15.383,NA,NA
72132,2.02314,1.10447,-4.91429,NA,NA,NA,-26.918,NA,NA
72243,1.7312,1.33464,-3.636,NA,NA,-26.043,NA,NA,NA
72551,1.99807,1.66892,-4.90835,NA,-12.492,NA,NA,NA,NA
72671,1.71955,1.43616,-4.6544,NA,-5.421,NA,NA,NA,NA
72898,1.35141,1.3436,-4.20033,NA,NA,-25.239,NA,NA,NA
73161,1.76038,1.36157,-4.16175,-28.197,NA,NA,NA,NA,NA
73392,2.17333,1.57292,-4.75915,NA,NA,-18.887,NA,NA,NA
73489,2.14047,1.7601,-4.00273,NA,NA,-19.71,NA,NA,NA
73714,1.66936,1.29206,-4.48421,NA,-6.938,NA,NA,NA,NA
73839,1.50043,0.90895,-4.56655,NA,-31.451,NA,NA,NA,NA
74160,2.29065,1.47318,-4.9355,NA,NA,-22.622,NA,NA,NA
74266,2.51304,2.16783,-4.62217,NA,NA,NA,-25.403,NA,NA
74467,1.63025,1.7581,-4.57548,NA,NA,NA,-15.495,NA,NA
74622,0.850777,1.69192,-3.93318,NA,NA,-37.495,NA,NA,NA
74989,1.89642,1.65546,-4.1741,NA,NA,-13.273,NA,NA,NA
75136,1.21227,1.81064,-3.69755,NA,-23.486,NA,NA,NA,NA
75300,1.97474,2.28831,-3.76542,NA,-21.159,NA,NA,NA,NA
75474,1.68099,2.07265,-4.70514,NA,NA,NA,-16.536,NA,NA
75720,0.999279,1.54874,-4.20277,NA,NA,-32.79,NA,NA,NA
75927,1.87395,1.08056,-4.26829,NA,-12.369,NA,NA,NA,NA
76064,1.87643,1.77946,-4.18155,NA,-4.005,NA,NA,NA,NA
76276,1.843,2.38071,-4.14275,NA,NA,NA,-24.52,NA,NA
76542,1.97024,1.68814,-4.40898,NA,NA,-10.137,NA,NA,NA
76634,1.59837,1.60237,-4.48073,NA,-3.087,NA,NA,NA,NA
76941,1.76097,1.38757,-4.71625,NA,NA,-14.189,NA,NA,NA
77101,1.34191,1.76554,-4.65378,NA,NA,NA,-23.518,NA,NA
77396,1.63403,1.71607,-4.87355,NA,-11.107,NA,NA,NA,NA
77555,2.12356,1.46722,-4.76982,NA,-11.877,NA,NA,NA,NA
77683,1.67074,1.03353,-4.39266,NA,NA,-20.469,NA,NA,NA
77905,2.45712,2.18076,-4.6152,NA,-22.715,NA,NA,NA,NA
78128,2.52055,1.65465,-4.92817,NA,NA,NA,-29.213,NA,NA
78337,1.6295,1.25636,-4.98112,NA,-23.14,NA,NA,NA,NA
78450,1.39208,1.30235,-4.09577,NA,-13.001,NA,NA,NA,NA
78762,1.98781,2.43138,-4.62215,NA,-20.525,NA,NA,NA,NA
78848,1.53044,1.94066,-4.68402,NA,-9.214,NA,NA,NA,NA
79032,1.64923,1.94459,-4.89624,-29.723,NA,NA,NA,NA,NA
79352,1.01028,1.88055,-4.96965,NA,-31.429,NA,NA,NA,NA
79523,1.93856,1.88355,-4.87076,NA,NA,-15.76,NA,NA,NA
79651,1.25071,1.55665,-4.12001,NA,NA,NA,-15.849,NA,NA
79975,1.8478,1.92356,-4.42171,NA,NA,NA,-6.908,NA,NA
80069,1.83471,1.49393,-4.60513,NA,NA,NA,-16.966,NA,NA
80369,1.57264,1.24062,-4.22217,NA,NA,-18.678,NA,NA,NA
80574,1.5189,1.72734,-3.47275,NA,-25.165,NA,NA,NA,NA
80643,1.81141,1.56281,-4.75417,NA,NA,NA,-10.803,NA,NA
80861,2.19616,1.4065,-4.52937,NA,NA,NA,-14.063,NA,NA
81085,1.48753,1.31045,-4.89403,NA,-19.543,NA,NA,NA,NA
81351,2.41777,1.54759,-4.5231,NA,NA,-16.981,NA,NA,NA
81446,1.62244,2.08779,-4.69373,NA,NA,-12.553,NA,NA,NA
81774,0.814466,1.55502,-4.63158,NA,-35.163,NA,NA,NA,NA
81994,1.73641,2.88047,-4.6134,NA,-38.087,NA,NA,NA,NA
82092,1.91984,1.88434,-4.12002,NA,NA,-15.839,NA,NA,NA
82288,1.72225,1.89177,-4.8968,NA,NA,-22.462,NA,NA,NA
82481,2.30102,1.88387,-4.52147,NA,NA,NA,NA,-28.197,NA
82788,2.1381,1.48174,-4.28596,NA,NA,NA,NA,-26.389,NA
82824,2.69413,1.88204,-4.4831,NA,NA,-25.963,NA,NA,NA
83027,2.5442,1.36241,-4.22637,NA,NA,-24.236,NA,NA,NA
83333,2.47966,1.71502,-4.5197,NA,-16.532,NA,NA,NA,NA
83446,1.15831,1.44698,-4.4581,NA,NA,-26.322,NA,NA,NA
83771,1.89417,1.81575,-4.75795,NA,NA,-19.737,NA,NA,NA
83959,1.30292,2.4592,-4.87346,NA,NA,NA,-34.646,NA,NA
84071,2.69833,1.91429,-4.62297,NA,NA,-27.451,NA,NA,NA
84323,2.44732,1.82884,-4.50303,NA,NA,-24.977,NA,NA,NA
84563,2.15207,1.65017,-4.5789,NA,-6.722,NA,NA,NA,NA
84656,2.2237,2.52938,-3.97852,NA,NA,-32.328,NA,NA,NA
84930,1.57715,2.22556,-4.00565,NA,-13.982,NA,NA,NA,NA
85169,1.50815,2.20022,-4.06684,NA,NA,-17.554,NA,NA,NA
85230,1.93473,2.16134,-4.36913,NA,NA,-14.254,NA,NA,NA
85504,2.3015,2.13023,-4.85942,NA,NA,NA,-25.658,NA,NA
85742,1.88306,2.10313,-4.48848,NA,NA,NA,-12.097,NA,NA
85944,0.96245,1.70453,-4.39509,NA,-24.159,NA,NA,NA,NA
86022,1.35491,1.71937,-4.92742,NA,-16.903,NA,NA,NA,NA
86298,1.8083,2.50647,-4.38269,NA,-19.724,NA,NA,NA,NA
86488,2.52147,1.48499,-4.51466,NA,-18.742,NA,NA,NA,NA
86728,1.29199,1.46378,-4.83863,NA,NA,-22.992,NA,NA,NA
86907,1.52984,1.4554,-4.86204,NA,-13.6,NA,NA,NA,NA
87110,1.12665,2.3663,-4.75197,NA,-29.553,NA,NA,NA,NA
87289,1.5226,1.68744,-4.5146,NA,-4.16,NA,NA,NA,NA
87431,1.83896,2.21877,-3.99624,NA,NA,-14.637,NA,NA,NA
87706,1.6719,2.26455,-4.13159,NA,-12.597,NA,NA,NA,NA
87976,1.71844,2.45669,-4.03863,NA,-20.003,NA,NA,NA,NA
88086,1.76343,1.91886,-4.6267,NA,NA,-20.006,NA,NA,NA
88351,2.27003,2.31477,-3.92765,NA,NA,NA,-28.573,NA,NA
88593,2.59906,2.02434,-4.12099,NA,NA,NA,-25.097,NA,NA
88750,1.61638,2.65991,-4.33434,NA,-26.483,NA,NA,NA,NA
88875,2.2507,2.20305,-4.73249,NA,NA,NA,-21.534,NA,NA
89052,1.70139,1.8479,-4.25806,-27.178,NA,NA,NA,NA,NA
89284,1.8197,2.22613,-4.77806,NA,-16.382,NA,NA,NA,NA
89553,2.19434,2.1144,-4.7528,NA,NA,NA,-18.07,NA,NA
89669,1.62885,2.00137,-4.92419,NA,-15.221,NA,NA,NA,NA
89891,1.17645,1.26826,-4.32013,NA,-19.366,NA,NA,NA,NA
90143,1.9063,1.60984,-3.61274,NA,NA,-24.11,NA,NA,NA
90392,1.07912,2.18456,-4.57811,NA,-22.525,NA,NA,NA,NA
90559,2.18017,1.66341,-4.4981,NA,NA,-8.63,NA,NA,NA
90699,2.03502,1.88526,-4.37838,NA,-5.163,NA,NA,NA,NA
90873,1.60129,2.29324,-4.19061,NA,-14.819,NA,NA,NA,NA
91108,1.37564,1.45108,-4.42812,NA,-8.338,NA,NA,NA,NA
91388,2.26474,1.06245,-4.49523,NA,-21.752,NA,NA,NA,NA
91548,0.948529,1.81176,-4.11261,NA,-25.743,NA,NA,NA,NA
91765,1.46481,1.8531,-4.46232,NA,NA,-12.642,NA,NA,NA
91931,1.90701,1.45369,-3.76922,NA,NA,NA,-13.922,NA,NA
92058,1.27292,1.64777,-4.17968,NA,-10.377,NA,NA,NA,NA
92379,2.20539,1.70799,-4.13722,NA,NA,-10.484,NA,NA,NA
92414,1.71175,1.72671,-3.62084,NA,NA,-22.317,NA,NA,NA
92762,1.61353,1.80671,-4.42369,NA,-4.291,NA,NA,NA,NA
92992,1.60003,1.83089,-4.49305,NA,-3.64,NA,NA,NA,NA
93048,1.12688,1.093,-4.13077,NA,-33.8,NA,NA,NA,NA
93344,1.76725,1.17937,-4.74725,NA,-15.86,NA,NA,NA,NA
93507,1.62125,1.963,-4.40344,NA,-6.196,NA,NA,NA,NA
93794,1.80023,1.74301,-4.74185,NA,-7.014,NA,NA,NA,NA
93845,1.98907,2.02271,-4.36284,NA,NA,NA,-9.032,NA,NA
94104,2.27971,1.51036,-4.35242,-25.826,NA,NA,NA,NA,NA
94350,2.79134,1.57117,-4.43614,NA,NA,NA,-30.352,NA,NA
94413,1.62744,1.74125,-4.43466,NA,NA,-4.106,NA,NA,NA
94672,1.79646,2.04148,-4.41343,NA,-5.983,NA,NA,NA,NA
94859,2.2049,1.7917,-4.58034,NA,-9.073,NA,NA,NA,NA
95161,2.04214,2.01933,-4.41891,NA,-8.841,NA,NA,NA,NA
95319,2.36825,1.23116,-4.01831,NA,NA,NA,-22.025,NA,NA
95484,1.60744,1.34742,-4.32707,NA,NA,NA,-6.008,NA,NA
95784,1.79593,1.65289,-4.33745,NA,NA,-3.258,NA,NA,NA
95936,2.32262,1.32669,-4.63329,-32.199,NA,NA,NA,NA,NA
96197,2.46881,2.61049,-4.11062,NA,NA,-45.746,NA,NA,NA
96235,1.73515,1.91298,-4.52008,NA,-4.688,NA,NA,NA,NA
96480,0.839586,2.14442,-4.7524,NA,-34.483,NA,NA,NA,NA
96677,1.75194,2.28728,-4.19217,NA,NA,-14.838,NA,NA,NA
96852,1.82913,2.06545,-4.76622,NA,-12.255,NA,NA,NA,NA
97106,1.43984,1.9386,-4.3734,NA,NA,NA,-9.823,NA,NA
97304,1.49452,1.52136,-4.74492,NA,NA,NA,NA,-29.941,NA
97526,1.50893,2.22615,-3.95536,NA,-15.848,NA,NA,NA,NA
97792,1.68527,1.26819,-4.23529,NA,-5.915,NA,NA,NA,NA
97899,1.51722,1.81164,-4.05608,NA,NA,NA,-8.114,NA,NA
98184,1.73633,0.838105,-4.68293,NA,NA,NA,-44.709,NA,NA
98380,2.07193,2.30094,-4.7392,NA,-19.093,NA,NA,NA,NA
98528,1.82783,2.36444,-4.43397,NA,NA,NA,-20.083,NA,NA
98750,2.43831,1.80425,-4.32143,NA,NA,NA,-15.379,NA,NA
98897,1.70239,1.32817,-4.36309,NA,NA,NA,-15.409,NA,NA
99115,1.86052,1.89648,-4.21643,NA,-3.961,NA,NA,NA,NA
99312,2.03516,1.65191,-4.64501,NA,-6.275,NA,NA,NA,NA
99548,1.82396,1.27823,-4.5939,NA,NA,-17.146,NA,NA,NA
99724,2.20566,1.93311,-4.88248,NA,NA,-17.954,NA,NA,NA
99820,2.45397,1.90998,-4.81216,NA,NA,-21.789,NA,NA,NA
100142,1.87244,1.95322,-4.46119,NA,-5.534,NA,NA,NA,NA
100237,1.92539,2.05273,-4.68494,NA,-11.327,NA,NA,NA,NA
100532,1.83533,2.45653,-4.1353,NA,NA,-30.056,NA,NA,NA
100790,1.8588,1.29271,-4.74514,NA,-11.843,NA,NA,NA,NA
100907,2.30602,1.85375,-3.4814,NA,NA,-32.836,NA,NA,NA
101036,1.26027,1.71042,-3.89713,NA,NA,NA,-16.134,NA,NA
101233,2.10886,1.44717,-4.31746,NA,NA,NA,NA,-26.702,NA
101538,2.07222,1.45393,-3.79909,NA,NA,NA,-15.14,NA,NA
101630,2.2103,2.07485,-4.6541,NA,-13.583,NA,NA,NA,NA
101808,1.69599,2.21952,-4.07006,NA,NA,NA,NA,-28.858,NA
102035,1.41862,1.95492,-4.23698,NA,NA,NA,-14.683,NA,NA
102313,1.48844,1.91,-4.25843,NA,-6.399,NA,NA,NA,NA
102477,1.4033,1.42377,-4.1657,NA,-8.637,NA,NA,NA,NA
102728,1.96067,1.76368,-4.88762,NA,-11.747,NA,NA,NA,NA
102838,1.60347,2.05953,-4.60897,NA,-9.023,NA,NA,NA,NA
103043,1.8355,2.35777,-3.73163,NA,NA,NA,-25.912,NA,NA
103262,1.6807,1.83094,-4.31164,NA,-2.056,NA,NA,NA,NA
103449,2.51495,1.44108,-3.83689,NA,NA,-28.353,NA,NA,NA
103729,2.16191,1.61029,-4.60329,NA,NA,-11.229,NA,NA,NA
103819,1.80156,1.70233,-4.39342,NA,-0.754,NA,NA,NA,NA
104015,2.22284,1.53081,-4.20382,NA,NA,-16.421,NA,NA,NA
104375,1.84488,1.81938,-4.19205,NA,NA,-13.436,NA,NA,NA
104406,1.94848,2.51815,-4.68817,NA,-23.808,NA,NA,NA,NA
104614,2.20284,2.19111,-4.33252,NA,NA,NA,-16.472,NA,NA
104871,2.85472,1.4896,-4.80621,NA,NA,-40.612,NA,NA,NA
105034,1.76513,1.4939,-3.70906,NA,-13.407,NA,NA,NA,NA
105206,1.38459,1.6465,-4.0596,NA,NA,NA,-17.153,NA,NA
105415,2.19882,1.9714,-4.25935,NA,-9.238,NA,NA,NA,NA
105773,2.33346,2.48323,-3.83299,NA,-32.532,NA,NA,NA,NA
105901,2.02006,1.74682,-4.63433,NA,NA,-8.775,NA,NA,NA
106080,2.73598,2.21896,-4.86829,NA,-36.256,NA,NA,NA,NA
106345,1.77155,2.67644,-4.49766,NA,NA,NA,-28.653,NA,NA
106518,1.71748,1.64138,-4.0473,NA,NA,-8.14,NA,NA,NA
106746,1.51464,2.37105,-4.20462,NA,NA,NA,-23.068,NA,NA
106865,1.71316,1.47731,-4.54396,NA,NA,NA,-8.229,NA,NA
107114,1.90732,2.21393,-4.44422,NA,-10.688,NA,NA,NA,NA
107329,1.94003,1.24469,-4.57743,NA,NA,-12.635,NA,NA,NA
107505,2.29366,1.3544,-4.73521,NA,NA,NA,NA,-32.151,NA
107693,1.78484,1.90409,-4.95731,NA,-15.547,NA,NA,NA,NA
107982,2.2027,2.17583,-4.63543,NA,-15.784,NA,NA,NA,NA
108190,1.11789,1.67294,-4.47378,NA,NA,NA,-18.146,NA,NA
108351,1.70405,1.49673,-4.48162,-24.677,NA,NA,NA,NA,NA
108542,1.47028,1.29342,-4.38812,-39.719,NA,NA,NA,NA,NA
108632,1.37943,1.72265,-4.19203,-27.111,NA,NA,NA,NA,NA
108817,2.14054,1.08423,-4.65034,NA,NA,-21.77,NA,NA,NA
109009,2.39163,2.07285,-4.1603,NA,NA,-27.115,NA,NA,NA
109300,2.3007,2.05289,-4.08582,NA,NA,NA,-16.015,NA,NA
109539,2.08923,1.87046,-4.98979,NA,NA,-19.246,NA,NA,NA
109641,1.5067,2.2455,-4.28153,NA,NA,-23.905,NA,NA,NA
109963,2.49099,1.68484,-4.95884,NA,NA,NA,-25.634,NA,NA
110168,1.84752,1.57874,-3.96275,NA,NA,NA,NA,-20.305,NA
110318,2.11561,1.53309,-4.85013,NA,-12.354,NA,NA,NA,NA
110427,1.83585,2.40763,-4.64747,NA,NA,-21.292,NA,NA,NA
110640,1.15348,1.9169,-4.30191,NA,-14.235,NA,NA,NA,NA
110960,1.69206,1.54485,-3.49441,NA,NA,NA,-33.55,NA,NA
111118,1.6748,2.13933,-4.24619,NA,-8.345,NA,NA,NA,NA
111358,1.0383,1.69052,-4.73359,NA,-23.772,NA,NA,NA,NA
111590,2.42389,1.2571,-4.81751,NA,-24.536,NA,NA,NA,NA
111684,1.99401,1.6513,-4.12241,NA,NA,NA,NA,-20.907,NA
111984,1.4929,0.902153,-4.1048,NA,NA,NA,-39.857,NA,NA
112006,2.58688,1.95658,-4.92544,NA,NA,-33.195,NA,NA,NA
112293,2.09318,1.78661,-3.73985,NA,NA,NA,-15.902,NA,NA
112407,2.35948,1.99565,-3.20191,NA,NA,-52.306,NA,NA,NA
112755,1.9552,2.05464,-4.46559,NA,NA,-12.19,NA,NA,NA
112959,1.8897,2.35122,-4.58344,NA,NA,-26.839,NA,NA,NA
113186,1.2452,2.0343,-4.87671,NA,-21.786,NA,NA,NA,NA
113346,1.94017,2.02178,-4.54199,NA,NA,-12.05,NA,NA,NA
113567,1.55305,1.8002,-4.95577,NA,-15.939,NA,NA,NA,NA
113616,2.49547,1.64339,-4.42673,NA,NA,NA,NA,-40.602,NA
113887,1.96194,1.62971,-4.38809,NA,-3.223,NA,NA,NA,NA
114160,1.95497,2.02831,-4.21211,NA,-7.762,NA,NA,NA,NA
114374,1.92404,1.57135,-4.77578,NA,-7.774,NA,NA,NA,NA
114573,1.83769,1.89233,-4.7995,NA,-9.276,NA,NA,NA,NA
114607,1.79829,2.17928,-4.29061,NA,-9.066,NA,NA,NA,NA
114967,1.82181,1.59079,-4.06946,NA,NA,NA,-5.168,NA,NA
115169,1.36357,1.95449,-3.85476,NA,-14.742,NA,NA,NA,NA
115286,0.941762,1.78356,-4.28805,NA,NA,NA,-24.187,NA,NA
115498,1.64657,2.42083,-4.28322,NA,NA,NA,-24.305,NA,NA
115766,1.19447,1.59278,-4.23481,NA,-12.447,NA,NA,NA,NA
115822,2.34258,1.4309,-4.34874,NA,-11.703,NA,NA,NA,NA
116119,1.93058,1.62263,-4.98835,NA,NA,NA,-20.117,NA,NA
116262,1.60239,2.15711,-4.46858,NA,NA,NA,NA,-29.612,NA
116438,1.54205,2.80815,-4.45662,NA,NA,-40.369,NA,NA,NA
116660,1.26793,1.87914,-4.40041,NA,-10.273,NA,NA,NA,NA
116915,1.62469,1.30571,-4.31689,NA,NA,NA,-13.368,NA,NA
117009,2.04648,1.24017,-4.24278,NA,-8.086,NA,NA,NA,NA
117248,1.28296,1.15383,-4.24424,NA,-20.688,NA,NA,NA,NA
117526,1.03167,1.95186,-4.37789,NA,NA,-29.295,NA,NA,NA
117689,1.43259,1.66685,-4.86077,NA,NA,-21.875,NA,NA,NA
117943,1.53705,2.13056,-4.38979,NA,NA,NA,-12.277,NA,NA
118131,1.81293,2.19022,-4.25116,NA,-9.379,NA,NA,NA,NA
118201,1.80327,1.70446,-4.66472,NA,NA,-8.397,NA,NA,NA
118511,2.17367,1.67436,-4.58788,NA,NA,NA,-12.586,NA,NA
118794,2.78823,1.97298,-4.94689,NA,-37.146,NA,NA,NA,NA
118917,2.39813,1.93569,-4.66076,NA,-16.332,NA,NA,NA,NA
119060,1.8419,1.85203,-4.1597,NA,NA,-11.341,NA,NA,NA
119307,1.68597,2.14076,-4.85426,NA,NA,NA,-16.52,NA,NA
119464,2.24546,2.11064,-4.47742,NA,-13.456,NA,NA,NA,NA
119709,2.46198,1.3181,-4.28914,NA,NA,NA,-21.232,NA,NA
119912,1.97317,1.8253,-4.46508,NA,NA,-6.286,NA,NA,NA
120142,1.8838,1.26712,-4.23846,NA,NA,NA,-13.21,NA,NA
120230,2.28938,1.16545,-4.57655,NA,NA,NA,-30.735,NA,NA
120574,2.18781,1.76531,-3.83326,NA,NA,NA,-17.657,NA,NA
120778,1.28198,1.94254,-3.59794,NA,NA,NA,-26.04,NA,NA
120813,2.38705,1.48795,-4.62715,NA,NA,-17.217,NA,NA,NA
121065,1.51179,1.32535,-4.21139,NA,NA,-15.808,NA,NA,NA
121375,2.00364,1.88198,-4.82204,NA,-11.155,NA,NA,NA,NA
121460,1.84301,2.0322,-4.70063,NA,NA,NA,-21.908,NA,NA
121766,1.87353,1.78143,-4.10389,NA,NA,NA,-7.721,NA,NA
121990,1.68398,1.43556,-4.69046,NA,-6.773,NA,NA,NA,NA
122197,1.36952,1.67066,-4.46907,NA,NA,-16.969,NA,NA,NA
122377,1.47214,2.2884,-4.48013,NA,-14.92,NA,NA,NA,NA
122509,1.11705,1.96571,-4.28303,NA,NA,NA,-24.08,NA,NA
122683,2.10421,2.43038,-3.90096,NA,NA,NA,-26.693,NA,NA
122862,2.50961,1.65841,-3.9981,NA,-19.008,NA,NA,NA,NA
123118,1.39088,1.59238,-4.36713,NA,NA,-10.406,NA,NA,NA
123207,1.61912,1.73883,-4.49315,NA,NA,-7.493,NA,NA,NA
123468,1.89624,1.67358,-4.3427,NA,-1.186,NA,NA,NA,NA
123688,2.0712,1.63449,-4.90007,NA,-13.227,NA,NA,NA,NA
123961,2.15839,1.35143,-4.19773,NA,-8.767,NA,NA,NA,NA
124096,1.27331,1.45285,-4.19507,NA,-11.415,NA,NA,NA,NA
124364,1.66518,1.75488,-4.67781,NA,NA,-13.735,NA,NA,NA
124568,1.35649,1.77904,-4.69086,NA,-10.901,NA,NA,NA,NA
124625,2.23629,1.52549,-4.38451,NA,-7.543,NA,NA,NA,NA
124884,1.81474,1.73447,-3.8757,NA,NA,NA,-14.349,NA,NA
125167,1.39617,1.48968,-4.79599,NA,NA,-18.365,NA,NA,NA
125216,1.59384,1.84559,-4.3799,NA,-3.371,NA,NA,NA,NA
125411,2.41167,1.9637,-4.95552,NA,NA,NA,-32.878,NA,NA
125602,1.68116,1.80392,-3.82887,NA,NA,NA,-12.532,NA,NA
125838,1.7289,1.78777,-4.48231,NA,NA,NA,-11.703,NA,NA
126128,1.84083,2.06904,-4.87183,NA,-13.83,NA,NA,NA,NA
126217,1.84926,1.4362,-4.38325,NA,NA,NA,-10.202,NA,NA
126577,1.92404,1.55993,-4.72506,NA,NA,NA,-9.699,NA,NA
126679,2.47361,1.47182,-4.4259,NA,-16.188,NA,NA,NA,NA
126829,2.35385,2.12794,-4.68124,NA,NA,-21.399,NA,NA,NA
127042,1.90493,1.43537,-4.5973,NA,-6.223,NA,NA,NA,NA
127392,2.38098,1.52279,-4.70825,NA,-15.92,NA,NA,NA,NA
127594,1.63324,0.985737,-4.11572,NA,-23.68,NA,NA,NA,NA
127743,1.93359,2.43507,-4.98851,NA,NA,NA,-35.967,NA,NA
127897,2.01241,1.03544,-4.6902,NA,NA,NA,-32.194,NA,NA
128137,2.00768,1.18212,-4.42034,NA,-11.687,NA,NA,NA,NA
128370,1.75041,1.28074,-4.63967,NA,NA,NA,-20.333,NA,NA
128489,2.09155,2.24687,-4.28657,NA,NA,NA,-18.423,NA,NA
128605,1.18932,1.8971,-4.19748,NA,NA,NA,-20.333,NA,NA
128949,1.8371,1.54638,-4.66974,NA,NA,NA,-16.628,NA,NA
129094,1.39094,1.56057,-3.97033,NA,NA,NA,-16.363,NA,NA
129210,1.23273,1.33549,-4.77445,NA,-21.143,NA,NA,NA,NA
129510,1.45698,1.20032,-3.98169,NA,NA,NA,-20.947,NA,NA
129678,1.94015,2.03964,-4.49345,NA,-8.244,NA,NA,NA,NA
129817,1.74531,1.87918,-4.21161,NA,NA,NA,-8.473,NA,NA
130048,2.23296,1.98554,-4.41681,NA,NA,NA,NA,-37.891,NA
130307,1.55177,2.56466,-4.09922,NA,NA,NA,-28.306,NA,NA
130538,1.83514,1.57739,-4.03214,NA,-4.584,NA,NA,NA,NA
130662,0.939757,2.41605,-4.30478,NA,-32.754,NA,NA,NA,NA
130951,1.57081,2.53101,-4.9749,NA,NA,NA,-33.121,NA,NA
131098,1.90183,1.89123,-4.11545,NA,NA,NA,-6.611,NA,NA
131234,2.40262,1.92837,-3.93634,NA,NA,NA,-26.722,NA,NA
131587,1.80472,1.91004,-3.91684,NA,NA,NA,-15.681,NA,NA
131685,1.38588,2.37611,-3.85693,NA,-24.129,NA,NA,NA,NA
131898,1.55785,2.06265,-4.47144,NA,NA,NA,-15.445,NA,NA
132073,1.25964,1.35154,-4.48401,NA,-14.157,NA,NA,NA,NA
132271,1.43542,2.25863,-4.05267,NA,-15.897,NA,NA,NA,NA
132490,1.49575,1.7824,-4.01411,NA,NA,NA,-12.137,NA,NA
132658,1.99429,2.67387,-4.05357,NA,NA,NA,-39.86,NA,NA
132925,1.12229,2.0656,-4.89411,NA,-25.197,NA,NA,NA,NA
133065,1.46288,1.54064,-4.19985,NA,-4.246,NA,NA,NA,NA
133225,1.82477,1.93196,-4.64023,NA,NA,-13.011,NA,NA,NA
133481,2.22905,1.82775,-4.49922,NA,NA,NA,-10.275,NA,NA
133614,2.36406,1.13596,-4.32366,NA,NA,NA,-27.106,NA,NA
133954,1.91571,1.19941,-4.47707,NA,-8.71,NA,NA,NA,NA
134069,1.99875,1.95687,-4.55267,NA,-7.558,NA,NA,NA,NA
134375,1.97759,1.36397,-3.86104,NA,-11.459,NA,NA,NA,NA
134507,1.81916,1.47736,-4.46128,NA,NA,-6.679,NA,NA,NA
134721,1.34072,2.09429,-4.87181,-38.279,NA,NA,NA,NA,NA
134802,1.8591,1.44363,-4.7409,NA,NA,-14.333,NA,NA,NA
135053,1.83966,1.84941,-4.21949,NA,-3.588,NA,NA,NA,NA
135370,1.32876,1.95762,-3.54608,NA,-26.478,NA,NA,NA,NA
135482,1.59257,1.67954,-4.13691,NA,NA,NA,-13.696,NA,NA
135799,2.43892,1.30366,-4.58394,NA,NA,-21.758,NA,NA,NA
135969,2.16742,1.99113,-3.73327,NA,NA,NA,-25.107,NA,NA
136049,1.50888,1.81828,-4.55598,NA,NA,NA,NA,-23.754,NA
136231,2.4534,1.727,-4.05528,NA,-15.869,NA,NA,NA,NA
136486,1.13973,1.67503,-4.84834,NA,-23.125,NA,NA,NA,NA
136668,1.55183,1.18586,-4.04683,NA,-12.326,NA,NA,NA,NA
136989,2.03124,2.17867,-4.59369,NA,NA,NA,-18.647,NA,NA
137087,2.12568,1.62912,-4.79179,NA,-10.83,NA,NA,NA,NA
137263,2.40532,1.67442,-4.07267,NA,-14.71,NA,NA,NA,NA
137556,2.36564,2.1398,-4.01049,NA,-19.805,NA,NA,NA,NA
137766,2.43486,2.11795,-4.90984,NA,NA,-27.943,NA,NA,NA
137996,1.29955,1.85118,-4.91638,NA,-18.356,NA,NA,NA,NA
138148,1.24436,1.65192,-4.05608,NA,NA,-23.071,NA,NA,NA
138320,1.41094,1.35576,-4.02804,NA,NA,-24.726,NA,NA,NA
138416,2.03521,2.03456,-4.38373,NA,-7.478,NA,NA,NA,NA
138648,1.29559,1.65456,-4.48376,NA,-10.091,NA,NA,NA,NA
138943,1.26396,2.12574,-4.99094,NA,NA,NA,NA,-38.792,NA
139069,1.9222,1.86696,-4.70877,-23.832,NA,NA,NA,NA,NA
139273,1.81631,2.09623,-4.51179,NA,NA,-16.467,NA,NA,NA
139575,1.79172,1.68126,-4.96113,NA,NA,-16.837,NA,NA,NA
139794,2.2444,1.98857,-3.98095,-30.094,NA,NA,NA,NA,NA
139805,1.95922,1.18817,-4.22262,NA,NA,-12.975,NA,NA,NA
140059,1.78864,0.950694,-4.74131,NA,NA,-33.742,NA,NA,NA
140329,1.96242,1.43595,-4.28159,NA,-2.772,NA,NA,NA,NA
140541,1.6513,1.94424,-4.79116,NA,NA,-14.225,NA,NA,NA
140796,1.76051,1.29309,-4.65967,NA,-8.318,NA,NA,NA,NA
140836,2.24615,1.67777,-4.3125,NA,NA,-13.813,NA,NA,NA
141094,1.8241,1.10976,-4.36814,NA,NA,NA,-13.339,NA,NA
141328,1.36851,2.05877,-4.02464,NA,NA,NA,NA,-31.027,NA
141404,1.82392,2.60192,-4.22126,NA,NA,NA,NA,-38.449,NA
141786,1.35655,1.79558,-4.44145,NA,NA,NA,NA,-25.188,NA
141805,2.05897,1.75538,-4.0561,NA,-6.864,NA,NA,NA,NA
142026,1.47838,1.49409,-4.0888,NA,NA,-14.077,NA,NA,NA
142271,1.92353,2.35765,-3.83054,NA,NA,-24.668,NA,NA,NA
142587,1.9103,1.22064,-3.97044,NA,NA,-16.327,NA,NA,NA
