id,x0,x1,x2,fitness-4,fitness-4.5,fitness-5,fitness-3.5,fitness-3
79753,-1.53919,3.46755,-4.45228,-31.355,NA,NA,NA,NA
79873,-1.85421,3.55896,-4.33665,-73.445,NA,NA,NA,NA
80144,-1.26996,4.58893,-4.78606,NA,-68.614,NA,NA,NA
80393,-1.73241,2.85925,-5,NA,-68.061,NA,NA,NA
80489,-1.92363,4.4032,-5,NA,NA,-53.747,NA,NA
80750,-1.71794,5,-5,NA,NA,-71.489,NA,NA
80892,-2.31069,5,-4.90921,NA,-80.396,NA,NA,NA
81188,-1.93656,3.98753,-5,NA,NA,-42.39,NA,NA
81248,-2.75253,3.75797,-4.68676,NA,NA,-66.757,NA,NA
81557,-2.04065,4.26907,-4.72871,NA,NA,-65.868,NA,NA
81671,-2.62546,4.2318,-5,NA,NA,-74.31,NA,NA
81982,-1.23924,3.79412,-4.58103,NA,NA,-59.097,NA,NA
82084,-2.50978,4.37864,-5,NA,NA,-66.357,NA,NA
82208,-2.15697,4.82433,-5,-69.439,NA,NA,NA,NA
82504,-1.61777,5,-5,NA,NA,NA,-105.233,NA
82762,-1.58806,4.03712,-5,-38.002,NA,NA,NA,NA
82820,-1.34236,3.61894,-4.41078,NA,-38.493,NA,NA,NA
83011,-1.75571,4.54773,-4.85941,NA,-47.939,NA,NA,NA
83202,-1.70998,4.6819,-5,-56.226,NA,NA,NA,NA
83469,-2.56155,4.02449,-5,NA,NA,-59.274,NA,NA
83716,-1.92846,3.90645,-5,-28.105,NA,NA,NA,NA
83991,-2.169,3.21708,-5,NA,-56.699,NA,NA,NA
84072,-2.34873,3.25193,-4.43608,NA,-56.131,NA,NA,NA
84221,-1.3236,4.17227,-5,NA,NA,-66.814,NA,NA
84432,-1.75276,4.62526,-5,NA,NA,-71.689,NA,NA
84761,-1.6992,4.19192,-5,NA,NA,-36.727,NA,NA
84924,-1.99756,3.19912,-4.79917,NA,NA,-73.333,NA,NA
85091,-2.54646,3.66568,-5,NA,-59.08,NA,NA,NA
85393,-1.75656,3.79604,-5,-53.84,NA,NA,NA,NA
85415,-1.8884,4.95959,-4.58178,NA,NA,-74.707,NA,NA
85635,-1.82721,4.49334,-4.94329,NA,-48.255,NA,NA,NA
85912,-1.92579,3.73678,-4.84679,NA,NA,-33.864,NA,NA
86018,-1.59606,4.18105,-5,NA,NA,-36.793,NA,NA
86370,-2.32772,4.16854,-5,NA,NA,-48.049,NA,NA
86436,-1.84859,3.60513,-5,NA,-19.21,NA,NA,NA
86672,-1.07822,4.07358,-4.84236,-50.386,NA,NA,NA,NA
86808,-1.19861,4.13969,-5,NA,-39.254,NA,NA,NA
87131,-0.862901,4.79767,-4.97868,NA,NA,-92.418,NA,NA
87294,-1.16302,3.48998,-5,NA,-41.789,NA,NA,NA
87450,-1.9156,3.39915,-4.41826,NA,NA,-50.554,NA,NA
87614,-2.58153,4.14954,-5,NA,NA,-68.778,NA,NA
87969,-2.67626,4.62537,-4.73625,NA,-79.276,NA,NA,NA
88164,-1.22871,3.63345,-5,NA,-14.055,NA,NA,NA
88314,-1.48543,4.64443,-5,NA,NA,-60.094,NA,NA
88505,-1.84934,4.50392,-4.13134,NA,NA,-75.22,NA,NA
88702,-2.14642,4.34173,-4.5708,NA,NA,-58.681,NA,NA
88814,-1.5989,4.16056,-5,NA,-33.906,NA,NA,NA
89061,-1.62457,3.98375,-4.71821,NA,NA,-48.569,NA,NA
89337,-1.97042,4.75735,-5,NA,-65.982,NA,NA,NA
89504,-1.96905,5,-5,NA,-70.033,NA,NA,NA
89675,-2.07787,5,-5,NA,NA,-75.519,NA,NA
90000,-2.08039,4.2107,-4.19744,NA,NA,-54.685,NA,NA
90070,-1.62536,4.25271,-5,NA,NA,-40.339,NA,NA
90263,-1.78315,3.44289,-4.86052,NA,-29.35,NA,NA,NA
90490,-1.75617,4.32906,-5,NA,NA,-42.589,NA,NA
90797,-1.53544,4.3508,-5,NA,-39.276,NA,NA,NA
90995,-1.47731,3.80615,-5,NA,NA,-35.138,NA,NA
91008,-1.71128,3.75058,-4.68406,NA,NA,-53.462,NA,NA
91400,-1.52093,4.15783,-4.98424,NA,-26.469,NA,NA,NA
91478,-1.13179,4.03646,-4.62336,NA,NA,-66.905,NA,NA
91733,-1.7758,3.87473,-5,NA,-14.456,NA,NA,NA
91968,-2.09291,3.8931,-5,NA,NA,-40.991,NA,NA
92166,-2.2479,3.56144,-4.613,NA,NA,-57.695,NA,NA
92332,-1.3,3.68003,-5,NA,NA,-44.168,NA,NA
92424,-1.39306,4.25624,-4.2404,NA,NA,-46.339,NA,NA
92649,-2.09743,4.74431,-5,NA,NA,-60.862,NA,NA
92879,-2.02391,3.45677,-5,-28.827,NA,NA,NA,NA
93051,-1.37201,4.32692,-4.4861,NA,-60.658,NA,NA,NA
93337,-2.57547,4.0153,-5,-59.679,NA,NA,NA,NA
93504,-1.12181,3.8886,-5,NA,NA,-49.303,NA,NA
93717,-1.26801,3.5443,-5,NA,NA,-59.045,NA,NA
93855,-1.62353,4.45883,-4.8603,NA,NA,-54.839,NA,NA
94163,-1.92455,4.89418,-5,NA,NA,-70.655,NA,NA
94330,-1.82004,4.70826,-4.90096,NA,-58.829,NA,NA,NA
94539,-1.69833,4.49184,-5,NA,NA,-58.301,NA,NA
94716,-1.76675,4.20161,-5,NA,NA,-39.456,NA,NA
94959,-1.5703,4.2675,-4.84737,NA,-37.226,NA,NA,NA
95137,-2.45488,4.07987,-5,NA,NA,-57.949,NA,NA
95377,-2.55016,4.3673,-5,NA,NA,-69.7,NA,NA
95555,-1.50757,4.55664,-5,NA,-57.749,NA,NA,NA
95772,-1.51939,4.34698,-5,NA,NA,-58.048,NA,NA
95806,-1.45585,3.32499,-5,NA,NA,-73.47,NA,NA
96103,-0.977003,3.43164,-5,NA,-68.923,NA,NA,NA
96384,-1.49212,3.69396,-5,NA,NA,-39.34,NA,NA
96476,-1.31538,4.10252,-5,NA,NA,-59.469,NA,NA
96636,-2.187,5,-4.66773,NA,NA,-79.507,NA,NA
96942,-2.1362,3.61908,-5,-49.146,NA,NA,NA,NA
97144,-1.91877,4.04105,-5,-29.207,NA,NA,NA,NA
97277,-2.09721,4.82892,-5,NA,NA,-66.291,NA,NA
97414,-1.57657,5,-5,NA,-79.237,NA,NA,NA
97623,-2.17355,4.44146,-4.52785,NA,-56.111,NA,NA,NA
97982,-1.83725,4.30779,-5,NA,-40.075,NA,NA,NA
98057,-1.16394,3.8003,-4.88271,-14.066,NA,NA,NA,NA
98237,-1.7002,4.7338,-5,NA,-66.491,NA,NA,NA
98538,-1.64332,5,-5,NA,NA,-73.639,NA,NA
98611,-1.49242,3.94411,-4.49912,NA,NA,-56.02,NA,NA
98933,-1.92659,3.50829,-4.33502,NA,NA,-52.936,NA,NA
99133,-1.69542,3.71649,-5,NA,NA,-51.577,NA,NA
99363,-1.77841,3.53683,-5,-17.926,NA,NA,NA,NA
99434,-2.7091,3.88579,-5,NA,NA,-60.171,NA,NA
99691,-1.78336,4.30977,-5,-44.47,NA,NA,NA,NA
99894,-2.54315,4.28962,-5,NA,-56.519,NA,NA,NA
100099,-1.85877,3.56561,-5,NA,-30.391,NA,NA,NA
100286,-1.89558,2.81887,-5,NA,NA,-83.947,NA,NA
100426,-2.3083,4.24928,-5,NA,NA,NA,-57.902,NA
100780,-1.68027,4.40119,-5,NA,NA,-46.29,NA,NA
100853,-1.19485,5,-5,NA,NA,-89.313,NA,NA
101098,-1.40547,3.70772,-5,NA,-5.921,NA,NA,NA
101283,-1.44044,4.60812,-4.84894,NA,NA,-51.336,NA,NA
101450,-2.16578,4.00253,-4.13902,NA,-62.997,NA,NA,NA
101766,-2.4378,3.6362,-4.86959,-69.193,NA,NA,NA,NA
101835,-1.84694,4.06712,-5,NA,-28.398,NA,NA,NA
102046,-1.09138,3.35241,-5,NA,NA,-51.25,NA,NA
102384,-1.46747,4.53305,-5,NA,NA,-60.06,NA,NA
102477,-1.91494,4.46047,-5,NA,NA,-57.486,NA,NA
102611,-2.2151,5,-5,NA,-74.74,NA,NA,NA
102894,-1.65266,4.95042,-4.65782,NA,NA,-77.414,NA,NA
103148,-1.90466,4.03207,-5,NA,NA,-43.476,NA,NA
103316,-1.53532,3.54309,-5,NA,NA,-46.529,NA,NA
103573,-1.72535,4.68353,-4.9761,-56.555,NA,NA,NA,NA
103669,-1.62986,3.46218,-5,NA,NA,-38.258,NA,NA
103934,-1.95514,3.05549,-5,NA,NA,-61.454,NA,NA
104102,-1.60101,5,-5,NA,NA,-74.759,NA,NA
104220,-1.87553,4.06684,-5,NA,-34.261,NA,NA,NA
104420,-1.62008,3.49777,-4.4755,-37.494,NA,NA,NA,NA
104723,-1.7078,3.90395,-5,-21.051,NA,NA,NA,NA
104928,-1.57799,3.46785,-5,NA,NA,-43.84,NA,NA
105193,-1.62103,4.10838,-5,NA,-27.717,NA,NA,NA
105320,-2.64793,4.58479,-5,NA,-75.699,NA,NA,NA
105583,-2.14842,4.27157,-5,NA,-44.944,NA,NA,NA
105735,-2.91823,4.18417,-4.92778,NA,-74.281,NA,NA,NA
105830,-1.34465,2.98453,-4.82497,NA,NA,-50.379,NA,NA
106070,-1.93546,3.49767,-4.2278,NA,NA,-57.154,NA,NA
106210,-1.90551,4.73262,-5,NA,-65.676,NA,NA,NA
106427,-1.86603,4.62191,-5,NA,NA,-60.72,NA,NA
106675,-1.11699,3.57103,-5,NA,NA,-62.598,NA,NA
106916,-2.31949,4.14128,-5,NA,NA,-48.769,NA,NA
107098,-2.41111,4.61499,-5,NA,-60.871,NA,NA,NA
107253,-1.90761,3.71505,-4.46701,NA,NA,-57.798,NA,NA
107486,-1.65156,4.23942,-5,NA,NA,-38.017,NA,NA
107609,-1.25834,3.97361,-5,NA,NA,-38.061,NA,NA
107929,-1.37192,4.04409,-4.64769,NA,-27.752,NA,NA,NA
108069,-1.26198,4.09235,-5,NA,NA,-58.337,NA,NA
108367,-1.67244,3.94028,-4.50008,-31.935,NA,NA,NA,NA
108431,-1.76349,3.81337,-4.38026,-39.341,NA,NA,NA,NA
108763,-1.84994,3.61041,-4.82971,NA,-15.488,NA,NA,NA
108984,-2.16011,4.05257,-4.27774,NA,NA,-62.898,NA,NA
109049,-1.47469,4.03743,-4.14537,-66.238,NA,NA,NA,NA
109228,-1.58684,3.85435,-5,NA,-17.741,NA,NA,NA
109518,-2.22375,4.14594,-5,NA,-46.319,NA,NA,NA
109708,-2.17335,3.45917,-5,NA,-42.557,NA,NA,NA
109919,-1.44019,3.55142,-4.12228,NA,-70.311,NA,NA,NA
110151,-1.15781,4.30207,-4.71304,-61.684,NA,NA,NA,NA
110285,-1.72744,4.25894,-5,NA,-38.043,NA,NA,NA
110488,-2.09811,4.51225,-4.16887,NA,NA,-75.467,NA,NA
110718,-2.87627,4.60584,-4.94882,NA,-73.128,NA,NA,NA
110835,-2.94851,4.32554,-4.32075,NA,-84.364,NA,NA,NA
111200,-2.39452,4.16584,-4.62284,NA,-54.474,NA,NA,NA
111328,-1.15998,3.97739,-5,NA,NA,-46.4,NA,NA
111484,-1.65449,3.8049,-4.45583,NA,NA,-33.664,NA,NA
111636,-1.87335,4.07445,-5,NA,-26.913,NA,NA,NA
111880,-1.46688,4.48729,-5,NA,NA,-61.676,NA,NA
112073,-1.7785,4.45256,-5,-50.949,NA,NA,NA,NA
112396,-1.33895,3.56452,-5,NA,NA,-38.2,NA,NA
112478,-2.10649,5,-4.66648,NA,NA,-80.964,NA,NA
112799,-1.94214,5,-5,NA,-72.976,NA,NA,NA
112824,-1.7222,4.14855,-5,NA,-32.466,NA,NA,NA
113092,-1.64604,3.78762,-5,-8.72,NA,NA,NA,NA
113264,-1.77396,3.57246,-4.90005,NA,-13.411,NA,NA,NA
113563,-2.16571,3.30978,-5,NA,NA,-61.91,NA,NA
113698,-1.44727,3.92381,-4.96529,-28.62,NA,NA,NA,NA
113824,-2.09662,4.17217,-5,NA,-34.763,NA,NA,NA
114041,-1.53332,3.76961,-4.68247,NA,-7.382,NA,NA,NA
114338,-1.6132,4.1479,-4.77054,-31.405,NA,NA,NA,NA
114533,-1.48216,4.49994,-5,-60.364,NA,NA,NA,NA
114705,-1.49742,4.52034,-5,NA,NA,-60.755,NA,NA
114920,-2.35968,4.31743,-5,NA,NA,-51.036,NA,NA
115188,-1.02032,5,-5,NA,NA,-91.585,NA,NA
115342,-1.89194,5,-5,NA,-72.699,NA,NA,NA
115587,-1.96427,3.79868,-5,NA,NA,-34.318,NA,NA
115721,-1.9218,3.53954,-5,NA,NA,-51.161,NA,NA
115952,-2.1102,3.70974,-5,NA,NA,-44.05,NA,NA
116038,-1.43385,3.34079,-5,NA,NA,-76.225,NA,NA
116348,-1.9906,4.2503,-5,NA,NA,-62.306,NA,NA
116444,-1.28104,3.51105,-4.65168,NA,NA,-64.073,NA,NA
116616,-1.3779,4.2859,-4.89047,NA,NA,-80.986,NA,NA
116903,-2.1152,3.86959,-5,NA,NA,-42.81,NA,NA
117113,-1.67497,3.38178,-5,NA,-28.234,NA,NA,NA
117213,-2.00247,3.1106,-5,NA,-61.293,NA,NA,NA
117475,-1.82221,3.81663,-5,NA,NA,-46.491,NA,NA
117639,-2.65148,3.33459,-4.40539,NA,NA,-62.687,NA,NA
117978,-2.12668,3.93279,-5,NA,NA,-45.659,NA,NA
118111,-1.55866,4.77555,-4.98702,NA,NA,-73.506,NA,NA
118338,-1.33775,3.10566,-4.37454,NA,NA,-99.392,NA,NA
118554,-1.08572,3.6075,-5,-30.36,NA,NA,NA,NA
118679,-1.45591,3.27293,-5,NA,-22.253,NA,NA,NA
118978,-2.74461,4.10912,-5,NA,-61.627,NA,NA,NA
119119,-1.97972,4.21528,-3.99385,NA,-66.189,NA,NA,NA
119207,-1.665,3.71734,-5,NA,NA,-51.12,NA,NA
119405,-2.15103,4.11398,-5,NA,NA,-52.272,NA,NA
119738,-0.820438,3.67456,-5,NA,NA,-79.409,NA,NA
119856,-1.16785,3.61134,-5,NA,-30.283,NA,NA,NA
120166,-1.49987,4.3637,-4.5783,NA,-47.881,NA,NA,NA
120245,-2.49012,3.03281,-5,NA,-79.347,NA,NA,NA
120496,-2.2878,3.28303,-4.70432,NA,-58.944,NA,NA,NA
120711,-1.97807,4.23274,-4.61965,NA,NA,-57.027,NA,NA
120806,-1.6392,3.82271,-5,NA,NA,-52.149,NA,NA
121199,-2.51437,3.72812,-5,NA,NA,-58.083,NA,NA
121272,-2.19868,4.01979,-4.26584,NA,NA,-63.152,NA,NA
121594,-1.98306,3.2883,-4.95216,NA,NA,-75.838,NA,NA
121793,-2.31327,4.83068,-5,NA,-62.445,NA,NA,NA
121854,-1.3534,3.70733,-5,NA,-7.244,NA,NA,NA
122162,-1.29903,3.18897,-4.98861,NA,NA,-61.98,NA,NA
122324,-2.34403,4.07606,-5,NA,-49.045,NA,NA,NA
122582,-1.65499,3.54403,-5,NA,-10.5,NA,NA,NA
122753,-2.18433,4.34642,-5,NA,NA,-55.048,NA,NA
122883,-1.86515,3.8312,-5,NA,-19.497,NA,NA,NA
123128,-2.51737,3.87449,-5,NA,NA,-56.821,NA,NA
123399,-2.78709,3.87273,-5,-68.352,NA,NA,NA,NA
123524,-2.07149,3.70864,-4.63175,NA,NA,NA,-62.378,NA
123680,-1.99224,3.48992,-4.85459,-62.735,NA,NA,NA,NA
123818,-1.99635,3.73893,-4.09137,NA,-57.058,NA,NA,NA
124197,-1.77814,3.91536,-4.49845,NA,NA,-44.485,NA,NA
124324,-1.45245,4.24827,-4.43628,NA,-57.139,NA,NA,NA
124535,-1.75371,3.23685,-5,-41.52,NA,NA,NA,NA
124637,-1.2202,3.98113,-5,-28.801,NA,NA,NA,NA
124977,-1.74922,3.58411,-5,NA,-15.538,NA,NA,NA
125172,-1.18932,3.48372,-5,NA,-33.182,NA,NA,NA
125224,-2.19189,4.18086,-4.61039,NA,NA,-49.797,NA,NA
125433,-2.36527,3.452,-4.44215,NA,NA,-81.724,NA,NA
125750,-1.00273,4.61917,-4.36526,NA,NA,-74.757,NA,NA
125859,-1.37308,4.02553,-5,NA,-22.136,NA,NA,NA
126176,-1.85406,4.62816,-5,NA,NA,-60.38,NA,NA
126331,-1.67601,4.13859,-5,NA,NA,-38.567,NA,NA
126513,-1.81411,3.95451,-5,NA,NA,-43.589,NA,NA
126750,-2.33454,4.53604,-4.44895,NA,NA,-65.643,NA,NA
126977,-1.28609,3.62511,-4.74537,NA,NA,-42.778,NA,NA
127198,-1.74136,3.49226,-4.76015,NA,NA,-35.582,NA,NA
127263,-1.74534,4.25608,-4.59969,NA,-40.839,NA,NA,NA
127418,-0.956506,5,-5,NA,NA,-100.371,NA,NA
127613,-1.58987,5,-4.61595,NA,NA,-81.581,NA,NA
127947,-2.44335,4.18481,-4.41146,NA,NA,-69.868,NA,NA
128043,-1.42268,3.25367,-5,-31.791,NA,NA,NA,NA
128203,-1.45269,3.91935,-4.69142,NA,-25.113,NA,NA,NA
128600,-1.66864,3.69439,-4.94264,NA,-20.637,NA,NA,NA
128626,-2.32261,3.43192,-5,NA,-65.284,NA,NA,NA
128943,-1.94063,3.93215,-4.92701,-36.936,NA,NA,NA,NA
129192,-2.20398,3.36863,-5,-57.387,NA,NA,NA,NA
129387,-1.59312,3.7975,-5,-19.922,NA,NA,NA,NA
129429,-2.26007,3.91744,-5,-48.603,NA,NA,NA,NA
129668,-2.25764,3.72155,-5,NA,-34.865,NA,NA,NA
129879,-2.22411,3.43028,-4.66949,NA,-51.181,NA,NA,NA
130053,-2.41597,4.29942,-5,NA,NA,-54.9,NA,NA
130297,-2.41547,3.35747,-4.91335,NA,-73.483,NA,NA,NA
130531,-1.58986,4.42095,-5,NA,NA,-48.865,NA,NA
130759,-1.72671,3.65629,-5,NA,-18.983,NA,NA,NA
130890,-1.24918,3.49425,-5,NA,NA,-62.579,NA,NA
131057,-1.50541,4.22721,-5,NA,NA,-56.52,NA,NA
131232,-1.62756,3.81517,-5,NA,NA,-51.337,NA,NA
131430,-2.0223,4.40419,-4.25838,NA,NA,-56.467,NA,NA
131672,-1.225,3.67481,-4.85847,NA,-10.589,NA,NA,NA
131935,-1.88818,4.00629,-4.53255,NA,NA,-50.739,NA,NA
132067,-2.5001,3.88234,-4.99653,NA,NA,-57.857,NA,NA
132372,-1.7245,4.29202,-5,NA,NA,-38.809,NA,NA
132529,-2.28528,2.69981,-4.94977,NA,NA,-98.281,NA,NA
132623,-1.90209,3.24464,-4.85945,NA,NA,-67.713,NA,NA
132815,-2.26173,3.15668,-5,NA,-63.225,NA,NA,NA
133063,-2.1011,4.8943,-4.99322,-72.482,NA,NA,NA,NA
133256,-2.1722,4.07447,-4.98391,NA,NA,-51.049,NA,NA
133425,-2.01275,3.85898,-4.59653,NA,NA,-47.825,NA,NA
133632,-2.18359,5,-4.59669,NA,NA,-80.861,NA,NA
133836,-2.34847,4.67516,-4.82956,NA,NA,-81.581,NA,NA
134080,-2.07704,3.766,-5,NA,NA,-38.649,NA,NA
134207,-1.10759,4.04529,-4.47279,NA,NA,-75.449,NA,NA
134597,-1.76448,3.02222,-4.87943,-42.425,NA,NA,NA,NA
134728,-1.48121,3.77408,-4.58345,NA,-20.511,NA,NA,NA
134954,-1.60902,4.28531,-5,NA,NA,-43.165,NA,NA
135052,-1.237,3.76683,-5,NA,-23.499,NA,NA,NA
135241,-2.35008,3.95618,-5,-51.039,NA,NA,NA,NA
135460,-1.48162,3.69148,-5,-38.304,NA,NA,NA,NA
135752,-2.05551,3.89137,-5,-37.19,NA,NA,NA,NA
135934,-1.50838,4.01634,-5,NA,-15.953,NA,NA,NA
136044,-1.7345,4.51648,-4.29877,NA,-68.68,NA,NA,NA
136279,-2.74556,5,-4.89978,NA,-85.366,NA,NA,NA
136503,-1.4042,3.39941,-5,-11.178,NA,NA,NA,NA
136708,-1.29704,3.65905,-5,-9.732,NA,NA,NA,NA
136890,-1.57654,4.21354,-5,NA,-37.008,NA,NA,NA
137059,-2.00878,4.98733,-5,NA,-67.625,NA,NA,NA
137378,-2.06732,3.59847,-5,NA,-31.622,NA,NA,NA
137463,-1.96271,3.48805,-4.68204,-30.616,NA,NA,NA,NA
137679,-1.85148,4.12835,-4.76155,NA,-29.259,NA,NA,NA
137903,-1.90542,4.43265,-4.0347,NA,NA,-77.702,NA,NA
138161,-2.03232,3.00319,-3.773,NA,NA,-80.319,NA,NA
138255,-1.45961,4.03318,-4.45947,NA,NA,-57.267,NA,NA
138547,-1.53743,4.32407,-4.65985,NA,NA,-56.865,NA,NA
138647,-2.07459,3.77682,-5,NA,-37.347,NA,NA,NA
138917,-2.42935,3.55192,-5,NA,NA,-58.939,NA,NA
139030,-1.49694,3.86523,-5,NA,-8.27,NA,NA,NA
139311,-2.19699,3.17309,-5,NA,NA,-67.768,NA,NA
139491,-2.04098,4.146,-5,NA,NA,-57.117,NA,NA
139679,-2.1259,2.86111,-4.83204,NA,NA,-77.421,NA,NA
139858,-1.25901,3.23721,-5,-42.617,NA,NA,NA,NA
140036,-1.591,3.88048,-4.88974,-23.832,NA,NA,NA,NA
140222,-1.84247,3.88651,-4.60397,NA,NA,-46.948,NA,NA
140558,-1.58994,3.25658,-4.84968,NA,-34.249,NA,NA,NA
140679,-2.01489,3.04465,-5,NA,NA,-59.344,NA,NA
140896,-2.17723,4.04759,-5,NA,NA,-50.973,NA,NA
141078,-1.88729,4.16358,-5,NA,NA,-50.851,NA,NA
141202,-3.05777,3.29301,-5,NA,NA,-85.861,NA,NA
141429,-1.45367,3.9214,-5,NA,-14.568,NA,NA,NA
141706,-1.77625,3.76893,-5,-13.15,NA,NA,NA,NA
141801,-1.66066,4.28637,-5,NA,NA,-38.947,NA,NA
142198,-2.32123,4.58081,-5,NA,-58.281,NA,NA,NA
142317,-2.23926,3.65256,-4.37875,NA,NA,-57.605,NA,NA
142568,-2.25555,3.87254,-4.31165,NA,NA,-48.704,NA,NA
142699,-1.05787,3.82849,-5,NA,-20.041,NA,NA,NA
142882,-1.68608,3.66559,-4.76864,NA,-12.512,NA,NA,NA
143016,-2.05934,4.17634,-4.69411,-46.809,NA,NA,NA,NA
143361,-1.42708,4.01261,-5,NA,NA,-44.94,NA,NA
143559,-1.9848,3.33331,-4.25609,NA,NA,-47.475,NA,NA
143774,-1.30354,3.64927,-4.72633,NA,-23.113,NA,NA,NA
143826,-2.06706,4.06025,-5,NA,NA,-46.364,NA,NA
144163,-1.9252,3.49184,-4.18106,NA,NA,-62.105,NA,NA
144223,-1.99071,4.23435,-4.28761,NA,NA,-42.953,NA,NA
144500,-2.39092,5,-5,NA,NA,-79.439,NA,NA
144765,-2.41755,4.68549,-4.11255,NA,NA,-81.438,NA,NA
144988,-1.3889,3.43076,-4.25752,NA,NA,-43.656,NA,NA
145166,-2.31682,3.92795,-5,NA,NA,-57.209,NA,NA
145328,-2.23994,3.88639,-4.90645,NA,NA,-61.049,NA,NA
145534,-2.29163,4.46618,-4.98668,NA,NA,-60.122,NA,NA
145794,-2.1944,4.17399,-5,NA,NA,-46.343,NA,NA
145808,-1.51308,3.61229,-5,NA,NA,-44.198,NA,NA
146127,-1.98744,5,-5,NA,NA,-81.73,NA,NA
146259,-2.3076,3.98218,-5,NA,-41.632,NA,NA,NA
146451,-1.51515,3.96613,-5,NA,NA,-42.692,NA,NA
146786,-1.75926,3.28986,-5,NA,NA,-44.39,NA,NA
146872,-1.90794,3.58795,-5,NA,NA,-46.742,NA,NA
147105,-1.41376,3.15179,-5,NA,-47.068,NA,NA,NA
147247,-2.00194,3.4911,-5,NA,NA,-60.495,NA,NA
147524,-2.07863,3.9456,-5,NA,NA,-42.253,NA,NA
147610,-1.42089,3.3242,-5,-28.753,NA,NA,NA,NA
147885,-1.98531,3.92202,-5,NA,-33.236,NA,NA,NA
148010,-1.80644,4.53033,-5,NA,NA,-60.581,NA,NA
148389,-1.85701,4.6716,-4.9261,NA,NA,-63.217,NA,NA
148502,-2.08752,3.61925,-5,NA,-34.198,NA,NA,NA
148659,-1.98703,4.70444,-5,NA,NA,-54.409,NA,NA
148832,-1.98394,4.24567,-5,NA,NA,-61.92,NA,NA
149083,-1.83768,3.12801,-5,NA,NA,-67.967,NA,NA
149343,-1.88652,3.74935,-5,NA,NA,-34.953,NA,NA
149594,-2.51714,4.02339,-5,-56.795,NA,NA,NA,NA
149795,-1.8539,4.32216,-5,NA,-39.816,NA,NA,NA
149979,-1.38634,3.69011,-5,NA,NA,NA,-51.908,NA
150186,-1.93383,3.79403,-5,NA,-26.866,NA,NA,NA
150276,-2.24373,3.5465,-5,NA,NA,-52.512,NA,NA
150445,-1.48301,4.53127,-5,NA,NA,-56.537,NA,NA
150632,-2.15995,3.15019,-5,NA,NA,-69.105,NA,NA
150926,-1.9695,3.72215,-5,NA,NA,-36.661,NA,NA
151167,-2.53974,4.53448,-4.23053,NA,NA,-82.303,NA,NA
151254,-1.19086,3.50506,-4.89049,NA,NA,-55.303,NA,NA
151571,-1.65463,3.16526,-5,NA,NA,-63.745,NA,NA
151675,-2.35547,4.82305,-5,NA,NA,-76.056,NA,NA
151804,-2.76881,5,-4.58024,NA,NA,-96.536,NA,NA
152005,-2.0555,4.69314,-4.9998,NA,NA,-55.526,NA,NA
152219,-2.16403,4.74446,-4.78763,NA,NA,-67.69,NA,NA
152420,-1.05613,5,-4.91015,NA,NA,-84.495,NA,NA
152748,-1.65313,5,-4.92539,NA,NA,-70.972,NA,NA
152967,-1.85477,5,-5,NA,NA,-76.998,NA,NA
153048,-1.129,4.20162,-5,NA,-55.742,NA,NA,NA
153207,-2.06667,4.71589,-5,NA,NA,-56.918,NA,NA
153459,-0.996599,4.9039,-5,NA,NA,-101.338,NA,NA
153630,-1.54606,4.85219,-5,NA,NA,-74.877,NA,NA
153983,-2.12291,4.22889,-4.37401,NA,-57.456,NA,NA,NA
154090,-1.99104,4.00733,-3.71257,NA,NA,-85.208,NA,NA
154245,-1.80351,3.60695,-4.92493,NA,NA,-44.557,NA,NA
154453,-2.0242,3.62382,-4.68006,NA,NA,-47.705,NA,NA
154714,-2.59544,4.4774,-4.85332,-66.903,NA,NA,NA,NA
154906,-2.1039,3.65288,-4.79719,-36.878,NA,NA,NA,NA
155170,-2.2811,4.30225,-5,NA,NA,NA,-55.528,NA
155374,-2.07349,4.31712,-4.9614,NA,NA,NA,-87.113,NA
155523,-1.71039,3.69919,-4.905,NA,-14.76,NA,NA,NA
155601,-1.45599,3.98703,-4.40462,NA,-32.725,NA,NA,NA
155879,-1.60826,3.75822,-5,-14.055,NA,NA,NA,NA
156024,-1.87569,3.26576,-5,NA,-44.484,NA,NA,NA
156275,-1.91179,4.53733,-5,NA,-53.014,NA,NA,NA
156560,-1.43847,3.50815,-4.48926,NA,-28.133,NA,NA,NA
156791,-1.19116,4.1983,-4.61765,NA,NA,-59.76,NA,NA
156889,-1.7833,3.21778,-5,NA,-42.042,NA,NA,NA
157124,-1.05923,4.01643,-4.70644,-43.479,NA,NA,NA,NA
157375,-1.75862,3.6903,-4.79369,NA,-7.221,NA,NA,NA
157495,-1.7028,3.17577,-5,-45.356,NA,NA,NA,NA
157610,-1.32379,4.08379,-5,NA,-24.061,NA,NA,NA
157963,-1.00268,3.95638,-4.73541,NA,-38.533,NA,NA,NA
158100,-1.4049,4.08222,-5,NA,-19.626,NA,NA,NA
158390,-2.15173,4.61601,-5,NA,NA,-61.996,NA,NA
158478,-2.19221,4.46456,-4.51793,-70.162,NA,NA,NA,NA
158682,-1.52963,3.98927,-5,NA,-14.05,NA,NA,NA
158910,-1.04584,4.45436,-5,NA,NA,-75.636,NA,NA
159046,-1.741,4.02173,-4.90788,NA,-21.06,NA,NA,NA
159237,-1.58061,4.25361,-4.69395,NA,-38.423,NA,NA,NA
