id,x0,x1,x2,fitness-4,fitness-3.5,fitness-3,fitness-2.5,fitness-5,fitness-4.5
74053,-1.93961,4.24972,-5,NA,NA,NA,NA,-59.264,NA
74352,-1.21204,4.05926,-5,NA,NA,NA,NA,-55.269,NA
74553,-1.22401,3.59496,-5,NA,NA,NA,NA,NA,-15.911
74697,-1.09399,4.05008,-4.94275,NA,NA,NA,NA,NA,-40.019
74909,-1.87697,3.99271,-5,NA,NA,NA,NA,NA,-26.251
75144,-1.01028,3.99721,-4.14865,NA,NA,NA,NA,-93.368,NA
75329,-2.0209,5,-5,NA,NA,NA,NA,-81.88,NA
75445,-2.67789,3.78698,-5,NA,NA,NA,NA,-56.699,NA
75699,-1.60265,5,-4.91118,NA,NA,NA,NA,-74.271,NA
75974,-3.13501,4.59274,-5,NA,NA,NA,NA,-95.676,NA
76103,-2.86871,4.33113,-5,NA,NA,NA,NA,-72.849,NA
76288,-2.90796,5,-5,NA,NA,NA,NA,-97.959,NA
76600,-1.85454,5,-4.85108,NA,NA,NA,NA,-77.097,NA
76798,-2.30575,4.48067,-5,NA,NA,NA,NA,-61.855,NA
76839,-1.73055,3.76064,-5,NA,NA,NA,NA,-52.704,NA
77051,-2.01044,4.53416,-4.86586,NA,NA,NA,NA,-53.334,NA
77258,-1.2308,5,-5,NA,NA,NA,NA,-90.971,NA
77443,-3.95907,4.1064,-5,NA,NA,NA,NA,-148.245,NA
77759,-3.4648,3.00401,-5,NA,NA,NA,NA,-124.784,NA
77820,-2.68204,3.5193,-4.77671,NA,NA,NA,NA,-78.103,NA
78006,-2.51291,4.78507,-4.92411,NA,NA,NA,NA,-73.952,NA
78396,-2.82349,4.26014,-5,NA,NA,NA,NA,-71.881,NA
78539,-3.11221,4.65054,-5,NA,NA,NA,NA,-97.024,NA
78619,-2.79763,4.62168,-5,NA,NA,NA,NA,-81.037,NA
78935,-1.74387,4.96078,-5,NA,NA,NA,NA,-73.515,NA
79170,-1.23,5,-4.93299,NA,NA,NA,NA,-91.067,NA
79358,-1.13031,4.04457,-5,NA,NA,NA,NA,-62.272,NA
79545,-2.04138,4.97036,-5,NA,NA,NA,NA,-78.683,NA
79800,-1.71883,4.06152,-4.1861,NA,NA,NA,NA,-69.07,NA
79914,-2.00094,4.98691,-5,NA,NA,NA,NA,-80.467,NA
80174,-2.44365,5,-4.6885,NA,NA,NA,NA,-83.436,NA
80310,-3.28599,4.09833,-5,NA,NA,NA,NA,-97.813,NA
80499,-3.13925,4.54681,-4.52793,NA,NA,NA,NA,-98.584,NA
80722,-2.09866,2.77325,-5,NA,NA,NA,NA,-86.446,NA
80839,-3.0416,2.74281,-5,NA,NA,NA,NA,-114.57,NA
81196,-2.77637,2.66805,-4.71232,NA,NA,NA,NA,-110.854,NA
81298,-2.31825,4.15641,-3.55567,NA,NA,NA,NA,-95.74,NA
81442,-1.9065,5,-4.99698,NA,NA,NA,NA,-79.491,NA
81754,-2.55387,5,-4.50434,NA,NA,NA,NA,-88.789,NA
81998,-2.53945,4.40671,-4.41511,NA,NA,NA,NA,NA,-72.527
82166,-3.44947,5,-4.7892,NA,NA,NA,NA,-132.16,NA
82391,-2.78033,4.84975,-4.44519,-94.464,NA,NA,NA,NA,NA
82511,-2.66902,5,-4.8514,NA,NA,NA,NA,-92.735,NA
82682,-1.95372,4.70886,-5,NA,NA,NA,NA,NA,-69.85
82905,-2.00062,4.26187,-5,NA,NA,NA,NA,NA,-47.612
83126,-2.23268,4.57492,-5,-77.714,NA,NA,NA,NA,NA
83375,-1.94552,3.46118,-4.85367,NA,NA,NA,NA,-64.747,NA
83578,-1.30992,4.91445,-5,NA,NA,NA,NA,-82.776,NA
83703,-2.21489,4.52547,-5,-63.794,NA,NA,NA,NA,NA
83861,-1.44933,3.79578,-4.1467,NA,NA,NA,NA,-91.481,NA
84129,-1.57756,5,-4.99806,NA,NA,NA,NA,-77.77,NA
84309,-1.45842,4.7343,-5,-71.209,NA,NA,NA,NA,NA
84516,-0.899114,4.19931,-5,NA,NA,NA,NA,-85.327,NA
84765,-2.70335,3.93656,-4.73862,-69.271,NA,NA,NA,NA,NA
84821,-2.67709,2.97824,-5,-98.979,NA,NA,NA,NA,NA
85020,-0.845295,5,-4.59322,NA,NA,NA,NA,-116.255,NA
85371,-1.99089,5,-5,NA,NA,NA,NA,-81.768,NA
85555,-0.553989,5,-5,NA,NA,NA,NA,NA,-139.675
85627,-1.53174,5,-5,NA,NA,NA,NA,-78.983,NA
85942,-2.76839,5,-5,NA,NA,NA,NA,NA,-88.955
86086,-3.1562,5,-5,NA,NA,NA,NA,-113.318,NA
86342,-2.26099,3.25858,-5,NA,NA,NA,NA,-56.786,NA
86441,-1.75246,3.3047,-5,NA,NA,NA,NA,-42.321,NA
86787,-0.780995,3.28026,-5,-83.387,NA,NA,NA,NA,NA
86878,-1.08107,2.82765,-4.31602,-103.066,NA,NA,NA,NA,NA
87068,-1.87034,3.88953,-5,NA,NA,NA,NA,NA,-23.758
87282,-1.44408,3.65937,-5,-4.254,NA,NA,NA,NA,NA
87523,-1.32176,3.25046,-5,-76.335,NA,NA,NA,NA,NA
87716,-1.99636,4.35528,-4.18228,NA,NA,NA,NA,-56.689,NA
87904,-1.70528,4.9047,-4.73971,NA,NA,NA,NA,-77.567,NA
88118,-1.8118,5,-5,NA,NA,NA,NA,-74.89,NA
88292,-1.98328,5,-5,NA,NA,NA,NA,-81.677,NA
88470,-2.3122,4.43186,-4.86465,NA,NA,NA,NA,-55.684,NA
88794,-1.53023,3.82346,-5,NA,NA,NA,NA,-41.084,NA
88917,-1.50066,5,-5,NA,NA,NA,NA,-84.62,NA
89171,-1.3563,4.78173,-4.08227,NA,NA,NA,NA,-103.454,NA
89359,-1.3399,3.46337,-4.26076,NA,NA,NA,NA,-51.368,NA
89443,-1.44495,5,-4.49896,NA,NA,NA,NA,-83.806,NA
89712,-0.266359,5,-4.86182,NA,NA,NA,NA,-166.993,NA
89921,-2.29764,4.69235,-3.99762,NA,NA,NA,NA,-91.083,NA
90097,-2.06972,3.96489,-5,NA,NA,NA,NA,NA,-36.856
90319,-2.67348,2.82694,-4.82689,NA,NA,NA,NA,-77.811,NA
90458,-2.07452,4.45323,-4.77529,NA,NA,NA,NA,-60.582,NA
90604,-1.85916,3.4756,-5,NA,NA,NA,NA,-49.261,NA
90846,-1.31478,3.59447,-5,-52.326,NA,NA,NA,NA,NA
91100,-1.42273,3.35317,-5,-25.109,NA,NA,NA,NA,NA
91375,-2.55856,4.17005,-4.47557,NA,NA,NA,NA,-61.427,NA
91546,-2.01723,3.36205,-4.55139,NA,NA,NA,NA,NA,-48.372
91760,-1.26609,4.80225,-4.71028,NA,NA,NA,NA,-77.047,NA
91954,-2.46368,4.39612,-4.60838,NA,NA,NA,NA,-65.861,NA
92163,-1.90454,4.53543,-5,-54.804,NA,NA,NA,NA,NA
92354,-2.75665,4.40737,-5,NA,NA,NA,NA,-75.225,NA
92479,-3.24781,4.67901,-5,NA,NA,NA,NA,-101.591,NA
92678,-2.48176,5,-4.94748,NA,NA,NA,NA,-81.616,NA
92854,-2.16206,5,-5,NA,NA,NA,NA,-75.968,NA
93173,-2.53052,3.55792,-5,NA,NA,NA,NA,-63.866,NA
93281,-2.86502,4.5283,-5,NA,NA,NA,NA,NA,-74.997
93566,-1.50922,5,-4.2095,-103.482,NA,NA,NA,NA,NA
93700,-0.910553,4.48235,-4.42397,NA,NA,NA,NA,NA,-96.284
93909,-1.2579,2.86172,-4.55429,NA,NA,NA,NA,-123.737,NA
94002,-1.33659,3.62536,-5,NA,NA,NA,NA,-36.03,NA
94227,-1.63284,3.58187,-5,-7.721,NA,NA,NA,NA,NA
94439,-1.30588,4.05639,-5,NA,NA,NA,NA,NA,-28.633
94642,-0.975537,3.96495,-5,-47.445,NA,NA,NA,NA,NA
94981,-1.93615,3.42247,-3.92649,NA,NA,NA,NA,NA,-70.942
95093,-2.22373,3.57099,-5,NA,-77.607,NA,NA,NA,NA
95266,-2.17637,2.35895,-4.65639,NA,NA,NA,NA,NA,-138.769
95408,-2.51516,2.9592,-4.78884,NA,NA,NA,NA,NA,-91.323
95621,-3.0376,4.35036,-5,NA,NA,NA,NA,-81.867,NA
95852,-2.58182,5,-5,-96.225,NA,NA,NA,NA,NA
96126,-1.4573,4.98752,-5,-98.287,NA,NA,NA,NA,NA
96400,-0.872893,5,-4.65985,NA,NA,NA,NA,-115.537,NA
96515,-1.17278,5,-4.96539,NA,NA,NA,NA,-87.406,NA
96691,-2.43097,4.46284,-4.66115,NA,NA,NA,NA,-65.616,NA
96830,-1.63505,5,-4.35783,NA,NA,NA,NA,-95.503,NA
97015,-1.72613,5,-5,NA,NA,NA,NA,-71.316,NA
97348,-1.28373,5,-5,NA,NA,NA,NA,-93.053,NA
97512,-2.55219,5,-5,NA,NA,NA,NA,NA,-83.308
97786,-2.31453,5,-3.77279,NA,NA,NA,NA,-102.311,NA
97808,-2.95226,5,-4.07825,NA,NA,NA,NA,NA,-111.028
98193,-2.90627,5,-4.27512,-121.165,NA,NA,NA,NA,NA
98365,-1.15808,5,-3.92086,NA,NA,NA,NA,-113.267,NA
98501,-2.1108,5,-5,NA,-94.477,NA,NA,NA,NA
98776,-1.19457,5,-5,NA,NA,NA,NA,-88.821,NA
98805,-2.42336,4.94822,-5,NA,NA,NA,NA,-80.213,NA
99081,-2.37834,5,-5,NA,NA,NA,NA,-77.982,NA
99267,-1.56124,3.94833,-5,NA,NA,NA,NA,-45.005,NA
99503,-1.83346,4.10973,-5,NA,NA,NA,NA,-45.049,NA
99705,-3.03635,4.71082,-5,NA,NA,NA,NA,-98.588,NA
99870,-3.36519,4.47544,-5,NA,NA,NA,NA,-107.392,NA
100091,-1.48819,3.53714,-5,NA,NA,NA,NA,-50.586,NA
100313,-2.34937,3.37895,-5,NA,NA,NA,NA,-49.085,NA
100431,-2.34634,4.01892,-5,NA,NA,NA,NA,-56.655,NA
100698,-2.05748,4.61858,-5,NA,NA,NA,NA,-54.639,NA
100854,-1.66118,5,-4.80537,NA,NA,NA,NA,-70.537,NA
101051,-1.87463,5,-4.47481,NA,NA,NA,NA,-80.845,NA
101318,-2.10701,4.48249,-5,NA,NA,NA,NA,-58.771,NA
101533,-2.13218,4.67294,-5,NA,NA,NA,NA,-59.955,NA
101767,-2.76597,3.51157,-5,NA,NA,NA,NA,NA,-69.726
101992,-2.52207,3.57361,-4.89431,NA,NA,NA,NA,-64.365,NA
102015,-1.69564,2.3082,-5,NA,NA,NA,NA,-133.985,NA
102335,-0.444429,3.47769,-4.67376,NA,NA,NA,NA,-144.723,NA
102595,-1.08356,3.3104,-4.17206,NA,NA,NA,NA,NA,-82.038
102793,-1.21999,3.97491,-4.98046,NA,NA,NA,NA,-42.364,NA
102983,-2.01553,4.35696,-4.75917,NA,NA,NA,NA,NA,-47.727
103011,-2.00951,5,-5,NA,NA,NA,NA,NA,-67.24
103202,-1.65684,3.77203,-5,NA,NA,NA,NA,NA,-9.884
103499,-1.92744,3.57391,-5,-52.267,NA,NA,NA,NA,NA
103769,-2.06272,4.41757,-5,NA,NA,NA,NA,NA,-45.691
103882,-2.02642,4.04864,-5,-39.467,NA,NA,NA,NA,NA
104006,-2.26175,3.55688,-4.13019,NA,NA,NA,NA,NA,-68.825
104334,-2.3875,3.28685,-5,NA,NA,NA,NA,-57.335,NA
104517,-2.55292,4.47737,-5,NA,NA,NA,NA,NA,-63.356
104781,-2.88765,4.38363,-5,NA,NA,NA,NA,-75.307,NA
104846,-3.32764,3.73937,-5,NA,NA,NA,NA,-92.526,NA
105193,-2.65527,3.68432,-4.56754,NA,NA,NA,NA,-67.694,NA
105250,-1.96145,4.96309,-4.90104,-83.662,NA,NA,NA,NA,NA
105462,-1.37065,5,-4.6262,-107.065,NA,NA,NA,NA,NA
105771,-1.98937,5,-5,NA,NA,NA,NA,NA,-68.962
105929,-3.21712,4.43412,-5,NA,NA,NA,NA,NA,-89.447
106092,-2.82447,5,-4.28595,NA,NA,NA,NA,NA,-98.265
106333,-1.14259,4.57214,-5,NA,NA,NA,NA,-87.645,NA
106590,-1.31638,4.54298,-5,NA,NA,NA,NA,NA,-63.667
106621,-1.77821,4.20859,-4.76186,NA,NA,NA,NA,-38.178,NA
106972,-2.10502,4.84297,-4.89724,NA,NA,NA,NA,-66.163,NA
107147,-2.32882,3.71239,-4.64661,NA,NA,NA,NA,-62.674,NA
107338,-2.68463,3.88204,-4.93015,NA,NA,NA,NA,-54.855,NA
107569,-1.39394,4.48302,-5,NA,NA,NA,NA,NA,-55.493
107673,-2.0501,4.34137,-5,NA,NA,NA,NA,-62.876,NA
107955,-2.44706,4.44133,-4.83997,NA,NA,NA,NA,-63.083,NA
108108,-2.07394,3.54831,-5,NA,NA,NA,NA,-54.644,NA
108225,-1.9997,3.92811,-5,NA,NA,NA,NA,NA,-34.188
108553,-1.72574,3.78144,-5,NA,NA,NA,NA,-53.299,NA
108672,-1.19228,4.03186,-5,NA,NA,NA,NA,NA,-41.051
108984,-1.93814,3.19437,-5,-44.364,NA,NA,NA,NA,NA
109051,-1.40944,4.62534,-5,NA,-109.924,NA,NA,NA,NA
109321,-1.58057,5,-5,NA,NA,NA,NA,NA,-79.391
109546,-2.10841,4.52663,-5,NA,NA,NA,NA,-58.246,NA
109707,-2.04956,3.88938,-5,NA,NA,NA,NA,NA,-36.647
109981,-1.90954,3.60147,-4.45727,NA,NA,NA,NA,-55.363,NA
110038,-2.84739,5,-3.83221,NA,NA,NA,NA,-120.061,NA
110369,-2.22035,3.53158,-5,NA,NA,NA,NA,-52.395,NA
110465,-2.27856,2.71413,-4.52329,NA,NA,NA,NA,-103.547,NA
110607,-2.31188,4.29919,-4.93722,NA,NA,NA,NA,-43.986,NA
110830,-1.93793,3.2673,-5,NA,NA,NA,NA,-68.875,NA
111008,-1.34803,3.40583,-4.42936,NA,NA,NA,NA,-45.314,NA
111210,-1.49709,3.25593,-5,NA,NA,NA,NA,NA,-26.489
111409,-1.11056,4.62644,-4.41421,NA,NA,NA,NA,-68.057,NA
111757,-1.18508,4.10494,-4.85256,NA,NA,NA,NA,-55.079,NA
111967,-1.57986,5,-5,NA,NA,NA,NA,NA,-77.568
112185,-1.51223,4.46396,-5,NA,NA,NA,NA,NA,-48.581
112277,-1.48429,3.47045,-5,NA,NA,NA,NA,-41.274,NA
112542,-2.13524,5,-5,NA,NA,NA,NA,-79.491,NA
112652,-1.85515,5,-5,NA,NA,NA,NA,-77.017,NA
112930,-2.17245,4.07815,-4.69029,NA,NA,NA,NA,-52.568,NA
113168,-2.59295,3.95687,-4.92254,NA,NA,NA,NA,-55.66,NA
113395,-3.38319,3.26022,-4.57582,NA,NA,NA,NA,-110.993,NA
113405,-2.36973,3.50505,-4.03951,-84.05,NA,NA,NA,NA,NA
113611,-1.95145,3.977,-5,NA,NA,NA,NA,-34.523,NA
113932,-1.9899,4.28021,-4.45658,NA,NA,NA,NA,-45.872,NA
114070,-1.98169,3.58102,-5,NA,NA,NA,NA,-40.433,NA
114390,-1.77494,5,-5,NA,NA,NA,NA,-73.375,NA
114538,-2.19567,4.87965,-5,NA,NA,NA,NA,-74.403,NA
114763,-2.23547,4.18518,-5,NA,NA,NA,NA,NA,-46.51
114995,-1.42858,4.75012,-4.22691,NA,NA,NA,NA,NA,-60.565
115003,-1.41111,5,-5,-87.03,NA,NA,NA,NA,NA
115292,-0.964561,4.54952,-5,-96.648,NA,NA,NA,NA,NA
115435,-1.59306,4.9083,-4.95494,-88.91,NA,NA,NA,NA,NA
115800,-1.59555,4.98309,-5,NA,NA,NA,NA,-76.429,NA
115964,-1.99357,3.87174,-4.55246,NA,NA,NA,NA,-53.308,NA
116032,-3.25471,3.11665,-5,NA,NA,NA,NA,-103.306,NA
116235,-2.40129,3.19682,-4.45826,NA,NA,NA,NA,-76.098,NA
116482,-2.88545,3.65152,-4.40913,NA,NA,NA,NA,-76.197,NA
116616,-2.27285,4.38067,-4.81345,NA,NA,NA,NA,NA,-55.053
116969,-1.85917,3.72542,-5,NA,NA,NA,NA,-43.015,NA
117132,-2.22104,2.72497,-5,NA,NA,NA,NA,-99.238,NA
117364,-1.38367,4.13295,-5,NA,NA,NA,NA,-61.755,NA
117484,-3.09253,4.16977,-4.89952,NA,NA,NA,NA,-81.614,NA
117773,-1.81934,4.23888,-5,NA,NA,NA,NA,-39.43,NA
117938,-1.93592,2.99445,-4.92207,NA,NA,NA,NA,-56.158,NA
118113,-1.28127,3.51746,-5,NA,NA,NA,NA,-61.938,NA
118215,-2.15291,4.27611,-5,NA,NA,NA,NA,-55.951,NA
118434,-1.87883,5,-4.94864,NA,NA,NA,NA,-78.486,NA
118788,-2.30423,5,-5,NA,NA,NA,NA,-76.75,NA
118927,-0.92734,5,-4.91514,NA,NA,NA,NA,-103.965,NA
119059,-1.90332,4.0123,-4.76884,NA,NA,NA,NA,-44.213,NA
119352,-1.35168,3.46186,-5,NA,NA,NA,NA,-50.947,NA
119578,-1.02536,4.5479,-5,NA,NA,NA,NA,-94.006,NA
119792,-0.587547,3.95757,-5,NA,NA,NA,NA,-121.206,NA
119886,-1.34836,3.5424,-5,NA,NA,NA,NA,-42.463,NA
120118,-2.4601,4.47458,-5,NA,-78.152,NA,NA,NA,NA
120353,-1.6145,3.86214,-4.66003,-15.138,NA,NA,NA,NA,NA
120404,-1.30898,3.77634,-5,NA,NA,NA,NA,-28.016,NA
120648,-1.79972,3.98432,-5,NA,NA,NA,NA,-35.215,NA
120814,-2.15302,4.65014,-5,NA,NA,NA,NA,NA,-59.653
121069,-2.48139,4.4802,-3.70842,NA,NA,NA,NA,-99.331,NA
121239,-2.03096,5,-4.39234,NA,NA,NA,NA,NA,-88.089
121598,-2.52425,5,-4.53843,NA,NA,NA,NA,NA,-84.241
121753,-2.56752,3.7697,-5,NA,NA,NA,NA,-53.743,NA
121859,-2.77562,3.566,-5,NA,NA,NA,NA,-72.851,NA
122026,-2.6594,4.01014,-5,NA,NA,NA,NA,-63.186,NA
122263,-3.04951,4.155,-5,NA,NA,NA,NA,-79.982,NA
122540,-2.25922,5,-4.44728,NA,NA,NA,NA,-88.196,NA
122750,-2.92726,4.67841,-4.89891,NA,NA,NA,NA,-96.453,NA
122873,-2.741,4.78108,-5,NA,NA,NA,NA,-81.245,NA
123052,-1.91992,3.29963,-5,NA,NA,NA,NA,-66.389,NA
123225,-2.41966,3.75327,-4.08255,-79.828,NA,NA,NA,NA,NA
123520,-1.1941,3.66034,-5,NA,NA,NA,NA,NA,-18.544
123783,-2.18032,4.35704,-5,NA,NA,NA,NA,-55.622,NA
123875,-3.87677,4.01824,-5,NA,NA,NA,NA,-138.089,NA
124084,-2.3386,4.20532,-4.95072,NA,NA,NA,NA,-43.905,NA
124283,-2.04082,5,-4.44589,NA,NA,NA,NA,-77.261,NA
124454,-2.55689,5,-5,NA,NA,NA,NA,-88.939,NA
124744,-2.13546,5,-4.46299,-83.622,NA,NA,NA,NA,NA
124835,-2.06183,5,-4.74039,NA,NA,NA,NA,-83.21,NA
125093,-1.99394,5,-5,NA,NA,NA,NA,-81.797,NA
125229,-1.67222,4.40356,-4.89077,NA,NA,NA,NA,-44.459,NA
125517,-0.795203,4.45553,-4.98476,NA,NA,NA,NA,-105.753,NA
125726,-0.711558,3.9914,-5,NA,NA,NA,NA,-91.946,NA
125951,-1.56287,4.88809,-5,NA,NA,NA,NA,-72.987,NA
126131,-1.89168,3.99248,-4.40225,NA,NA,NA,NA,-46.704,NA
126284,-3.76306,4.39266,-4.28907,NA,NA,NA,NA,-141.636,NA
126591,-1.5312,4.50596,-5,NA,NA,NA,NA,-60.861,NA
126610,-1.17214,4.2032,-5,NA,NA,NA,NA,-54.708,NA
126896,-1.49124,5,-5,NA,NA,NA,NA,-85.472,NA
127100,-2.05773,3.31122,-4.79416,NA,NA,NA,NA,-63.945,NA
127250,-1.62569,4.58172,-5,-58.184,NA,NA,NA,NA,NA
127566,-2.41335,4.57724,-4.68289,NA,NA,NA,NA,-71.443,NA
127616,-2.69141,4.55012,-5,NA,NA,NA,NA,-71.987,NA
127923,-1.46388,4.11032,-5,NA,NA,NA,NA,-53.861,NA
128060,-1.61838,5,-5,NA,NA,NA,NA,-74.938,NA
128321,-1.47176,3.88345,-5,NA,NA,NA,NA,-36.11,NA
128485,-1.33645,3.67001,-4.24676,NA,NA,NA,NA,NA,-48.808
128685,-1.52624,4.4029,-4.24005,NA,NA,NA,NA,-71.431,NA
128802,-2.53939,3.93458,-5,NA,NA,NA,NA,-57.078,NA
129074,-1.74768,3.73613,-5,NA,NA,NA,NA,NA,-9.72
129201,-2.59995,5,-3.90663,-110.438,NA,NA,NA,NA,NA
129572,-2.2585,4.71619,-3.91852,NA,NA,NA,NA,-97.904,NA
129685,-1.05708,3.56256,-4.4509,NA,NA,NA,NA,-92.732,NA
129830,-1.43763,3.88319,-5,NA,NA,NA,NA,NA,-11.236
130124,-1.38823,3.04646,-4.52826,NA,NA,NA,NA,NA,-64.36
130259,-1.72162,2.64611,-4.31264,-144.934,NA,NA,NA,NA,NA
130497,-1.87362,3.73036,-5,NA,NA,NA,NA,-41.74,NA
130711,-1.45976,3.94086,-5,NA,NA,NA,NA,-38.554,NA
130840,-2.03618,3.9906,-5,NA,NA,NA,NA,NA,-34.751
131035,-1.78373,3.23893,-5,NA,NA,NA,NA,NA,-42.842
131317,-1.98714,4.44752,-5,NA,NA,NA,NA,-59.223,NA
131502,-1.90951,4.50205,-5,NA,NA,NA,NA,NA,-50.223
131689,-2.3747,3.9169,-4.57894,-61.863,NA,NA,NA,NA,NA
131939,-1.72758,4.85897,-5,NA,-104.534,NA,NA,NA,NA
132092,-2.75898,5,-5,NA,NA,NA,NA,NA,-87.733
132326,-1.37655,5,-5,NA,NA,NA,NA,-93.072,NA
132534,-2.07996,4.53172,-5,NA,NA,NA,NA,-57.097,NA
132792,-1.55268,4.38925,-4.02092,NA,NA,NA,NA,NA,-78.723
132978,-1.83958,4.31451,-5,NA,NA,NA,NA,NA,-40.77
133169,-1.63539,5,-3.7604,-114.911,NA,NA,NA,NA,NA
133252,-1.18459,4.51515,-5,NA,NA,NA,NA,-69.718,NA
133598,-2.20483,3.3902,-5,NA,NA,NA,NA,-53.943,NA
133637,-2.06493,4.03508,-5,-43.08,NA,NA,NA,NA,NA
133936,-2.32429,3.28954,-5,-59.474,NA,NA,NA,NA,NA
134137,-1.88296,3.28517,-5,NA,NA,NA,NA,-61.66,NA
134323,-3.01461,3.41438,-4.96715,NA,NA,NA,NA,-75.691,NA
134410,-2.07306,4.08139,-4.15729,-66.149,NA,NA,NA,NA,NA
134739,-2.02921,4.99776,-5,NA,NA,NA,NA,-80.931,NA
134820,-1.26069,5,-5,NA,NA,NA,NA,-92.259,NA
135080,-1.76563,3.38503,-4.45112,NA,NA,NA,NA,-77.741,NA
135313,-1.79447,3.90741,-4.66596,NA,NA,NA,NA,-48.963,NA
135519,-2.82229,3.08419,-4.48742,NA,NA,NA,NA,-91.79,NA
135798,-2.24777,4.7036,-5,NA,NA,NA,NA,-72.9,NA
135928,-1.88981,4.55051,-4.62123,NA,NA,NA,NA,NA,-54.951
136048,-1.89055,4.59166,-4.73095,-63.348,NA,NA,NA,NA,NA
136389,-2.04246,4.73896,-4.49886,NA,-102.744,NA,NA,NA,NA
136469,-2.31635,4.36321,-4.75611,-54.394,NA,NA,NA,NA,NA
136710,-2.43183,4.25613,-5,NA,-76.005,NA,NA,NA,NA
136846,-1.78475,4.01593,-5,NA,-65.859,NA,NA,NA,NA
137115,-1.87766,4.02833,-5,-38.788,NA,NA,NA,NA,NA
137234,-2.6488,4.68396,-5,NA,NA,NA,NA,-70.126,NA
137508,-2.55687,4.66457,-5,NA,NA,NA,NA,-68.899,NA
137628,-2.42204,4.23995,-5,NA,NA,NA,NA,-54.267,NA
137910,-3.38249,3.88033,-5,NA,NA,NA,NA,-98.117,NA
138060,-3.3371,3.97635,-4.09654,NA,NA,NA,NA,-112.76,NA
138268,-2.12559,4.02691,-5,NA,NA,NA,NA,NA,-37.545
138412,-1.54483,3.88255,-5,NA,NA,NA,NA,-43.207,NA
138612,-1.74255,3.46497,-4.13616,NA,NA,NA,NA,NA,-53.589
138884,-1.37466,3.81513,-4.95804,NA,NA,NA,NA,-27.116,NA
139159,-1.40621,4.58548,-5,NA,NA,NA,NA,-56.831,NA
139353,-1.30681,4.3492,-5,NA,NA,NA,NA,-72.701,NA
139562,-2.59145,5,-5,NA,NA,NA,NA,NA,-84.55
139687,-2.19774,4.94437,-5,NA,NA,NA,NA,NA,-72.462
139828,-2.13721,5,-5,NA,NA,NA,NA,NA,-73.53
140136,-1.79723,4.98744,-3.8966,NA,NA,NA,NA,-97.956,NA
140255,-0.89786,3.85623,-4.81817,NA,NA,NA,NA,-75.447,NA
140415,-2.00979,4.24936,-4.41077,NA,NA,NA,NA,-45.407,NA
140754,-2.74561,3.89962,-4.44012,NA,-94.756,NA,NA,NA,NA
140846,-2.00932,4.26527,-4.14795,NA,NA,NA,NA,NA,-79.662
141096,-1.47961,4.41228,-5,NA,NA,NA,NA,-63.089,NA
141370,-1.91101,4.6618,-5,NA,NA,NA,NA,-57.393,NA
141486,-1.30418,3.90532,-5,NA,NA,NA,NA,NA,-17.178
141772,-0.917713,5,-5,NA,NA,NA,NA,NA,-111.113
141913,-2.70631,4.09614,-5,NA,NA,NA,NA,NA,-63.516
142164,-1.81019,3.27082,-5,NA,NA,NA,NA,-52.073,NA
142290,-2.22831,3.89587,-5,NA,NA,NA,NA,-56.843,NA
142446,-1.89111,4.00569,-5,NA,NA,NA,NA,-44.03,NA
142662,-2.09616,3.86179,-4.9318,NA,NA,NA,NA,-37.495,NA
142941,-1.90995,4.27821,-5,-35.539,NA,NA,NA,NA,NA
143170,-1.3953,3.33859,-4.89032,NA,NA,NA,NA,NA,-39.95
143289,-2.30798,3.57945,-5,NA,NA,NA,NA,-55.301,NA
143502,-1.67927,5,-5,NA,NA,NA,NA,-72.473,NA
143647,-2.02871,4.43987,-5,NA,-76.73,NA,NA,NA,NA
143903,-1.74184,4.51448,-5,NA,NA,NA,NA,-60.996,NA
144180,-2.93102,4.97483,-4.75435,NA,NA,NA,NA,-98.677,NA
144287,-1.95379,5,-4.62554,NA,NA,NA,NA,-80.448,NA
144462,-2.22941,4.40697,-5,NA,NA,NA,NA,-55.681,NA
144635,-1.56838,4.4486,-5,NA,NA,NA,NA,NA,-49.607
144951,-2.50431,4.76178,-5,NA,NA,NA,NA,-74.101,NA
145185,-2.25129,5,-4.95645,NA,NA,NA,NA,-74.965,NA
145234,-1.89138,4.24558,-4.55175,NA,NA,NA,NA,-53.135,NA
145506,-1.59214,4.34404,-5,NA,NA,NA,NA,-48.216,NA
145723,-1.89945,2.77924,-5,NA,NA,NA,NA,-89.111,NA
145872,-2.14715,3.6074,-5,NA,NA,NA,NA,-51.371,NA
146016,-3.51978,3.59772,-5,NA,-126.574,NA,NA,NA,NA
146237,-2.52829,4.23704,-5,NA,NA,NA,NA,-66.737,NA
146490,-1.8543,4.54283,-5,-56.339,NA,NA,NA,NA,NA
146775,-1.28756,3.77733,-5,NA,NA,NA,NA,NA,-15.722
146917,-1.43256,3.99823,-5,NA,NA,NA,NA,-43.271,NA
147141,-0.954246,5,-5,NA,NA,NA,NA,-100.081,NA
147337,-2.79726,5,-5,NA,NA,NA,NA,NA,-90.876
147543,-1.58831,4.1071,-5,NA,NA,NA,NA,-43.726,NA
147622,-1.87007,3.00424,-5,NA,NA,NA,NA,-73.565,NA
147851,-2.41343,3.42296,-4.92186,NA,NA,NA,NA,NA,-69.325
148119,-1.23099,4.06128,-5,NA,NA,NA,NA,NA,-30.157
