id,x0,x1,x2,fitness-2.5,fitness-4,fitness-4.5,fitness-3,fitness-3.5,fitness-5,fitness-2,fitness-1.5,fitness-1
56679,0.49502,4.47958,-3.29385,NA,NA,NA,NA,NA,-343.586,NA,NA,NA
56841,-0.112307,4.27499,-3.22771,NA,NA,NA,NA,NA,-189.121,NA,NA,NA
57161,-2.16792,4.68767,-4.41906,NA,NA,-68.332,NA,NA,NA,NA,NA,NA
57369,-1.42322,4.08688,-4.48534,NA,NA,-41.156,NA,NA,NA,NA,NA,NA
57401,-1.6409,4.22263,-4.58794,NA,NA,NA,NA,-68.779,NA,NA,NA,NA
57747,-1.29381,4.65156,-4.65831,NA,NA,NA,NA,-120.295,NA,NA,NA,NA
57904,-0.830002,4.09027,-4.62209,NA,NA,NA,NA,NA,-89.489,NA,NA,NA
58006,-1.10766,3.4325,-4.44903,NA,NA,-39.717,NA,NA,NA,NA,NA,NA
58201,-2.47391,4.22805,-4.16031,NA,-76.059,NA,NA,NA,NA,NA,NA,NA
58513,-1.85964,4.95071,-3.52266,NA,NA,-118.036,NA,NA,NA,NA,NA,NA
58792,-2.68891,4.08328,-4.46882,NA,NA,NA,NA,-90.467,NA,NA,NA,NA
58865,-2.21708,4.11148,-4.60042,NA,NA,NA,NA,NA,-49.333,NA,NA,NA
59006,-1.50084,3.68925,-4.60729,NA,NA,-26.327,NA,NA,NA,NA,NA,NA
59295,-1.17656,3.93683,-4.79965,NA,NA,NA,NA,NA,-55.559,NA,NA,NA
59522,-2.24307,4.70066,-4.42977,NA,NA,-79.809,NA,NA,NA,NA,NA,NA
59718,-2.71736,4.72728,-4.85666,NA,-84.967,NA,NA,NA,NA,NA,NA,NA
59953,-1.64615,4.60215,-4.0551,NA,NA,-81.818,NA,NA,NA,NA,NA,NA
60086,-2.22428,3.11482,-4.72875,NA,NA,-63.677,NA,NA,NA,NA,NA,NA
60364,-2.07056,3.31593,-4.70664,NA,-93.13,NA,NA,NA,NA,NA,NA,NA
60553,-2.90761,4.33759,-4.10516,NA,NA,NA,NA,-115.658,NA,NA,NA,NA
60739,-2.42067,4.79955,-4.85151,NA,NA,NA,NA,NA,NA,NA,-234.512,NA
60953,-2.10098,4.30876,-4.64423,NA,NA,NA,NA,-96.005,NA,NA,NA,NA
61067,-1.22173,4.52996,-4.6051,NA,NA,NA,NA,-109.644,NA,NA,NA,NA
61205,-1.54826,4.89774,-4.31181,NA,NA,NA,NA,NA,-84.994,NA,NA,NA
61464,-2.16084,4.9335,-4.6667,NA,NA,-72.582,NA,NA,NA,NA,NA,NA
61684,-0.979616,4.60777,-4.65653,NA,-94.206,NA,NA,NA,NA,NA,NA,NA
61863,-2.02847,4.189,-3.80072,NA,NA,NA,NA,NA,-107.096,NA,NA,NA
62148,-3.33585,3.69993,-4.87814,NA,NA,NA,NA,-97.182,NA,NA,NA,NA
62334,-2.52514,4.55419,-4.24377,NA,NA,-73.045,NA,NA,NA,NA,NA,NA
62435,-2.10294,4.4307,-4.27076,NA,-74.092,NA,NA,NA,NA,NA,NA,NA
62695,-1.0084,4.13118,-4.41019,NA,NA,-59.552,NA,NA,NA,NA,NA,NA
62954,-0.746774,4.16866,-3.39166,NA,NA,NA,NA,NA,-161.335,NA,NA,NA
63023,-0.177338,3.70258,-4.25536,NA,NA,-226.481,NA,NA,NA,NA,NA,NA
63241,-1.46199,3.90373,-4.88691,NA,-22.86,NA,NA,NA,NA,NA,NA,NA
63560,-2.15964,4.67238,-4.22441,NA,NA,NA,-122.621,NA,NA,NA,NA,NA
63680,-1.56598,3.88961,-3.81304,NA,-88.194,NA,NA,NA,NA,NA,NA,NA
63913,-1.8476,3.97374,-4.09137,NA,-71.465,NA,NA,NA,NA,NA,NA,NA
64071,-3.36898,3.47308,-4.57198,NA,NA,-101.29,NA,NA,NA,NA,NA,NA
64373,-3.84229,1.75949,-3.97884,NA,NA,-244.808,NA,NA,NA,NA,NA,NA
64475,-2.36081,3.64422,-3.54079,NA,NA,NA,NA,NA,-108.085,NA,NA,NA
64652,-2.67306,3.67285,-4.17831,NA,NA,-74.98,NA,NA,NA,NA,NA,NA
64913,-2.05437,4.15812,-4.53109,NA,NA,-47.36,NA,NA,NA,NA,NA,NA
65133,-1.9512,4.81643,-4.85623,NA,NA,NA,NA,NA,-60.269,NA,NA,NA
65244,-1.61471,4.06807,-4.19683,NA,-55.741,NA,NA,NA,NA,NA,NA,NA
65451,-1.27373,3.7068,-4.62627,NA,-35.601,NA,NA,NA,NA,NA,NA,NA
65716,-1.77251,2.60902,-4.64457,NA,NA,NA,NA,-201.426,NA,NA,NA,NA
65902,-3.90312,4.83924,-4.93287,NA,NA,NA,NA,-182.49,NA,NA,NA,NA
66176,-2.85429,3.66604,-3.54072,NA,-120.175,NA,NA,NA,NA,NA,NA,NA
66233,-2.33404,3.01289,-3.41564,NA,NA,-143.491,NA,NA,NA,NA,NA,NA
66567,-2.75104,3.6823,-3.37105,NA,NA,NA,NA,NA,-125.05,NA,NA,NA
66695,-3.22453,4.61544,-4.66508,NA,NA,-98.963,NA,NA,NA,NA,NA,NA
66936,-2.71823,4.3267,-3.67421,NA,NA,NA,NA,NA,-107.077,NA,NA,NA
67053,-2.74709,2.57226,-4.18684,NA,NA,NA,NA,-139.874,NA,NA,NA,NA
67214,-2.54039,3.55802,-3.76972,NA,NA,-94.31,NA,NA,NA,NA,NA,NA
67439,-2.84895,4.35809,-4.05011,NA,NA,-88.158,NA,NA,NA,NA,NA,NA
67665,-1.65639,4.84585,-4.7069,NA,NA,-61.391,NA,NA,NA,NA,NA,NA
67819,-1.44235,4.03418,-4.46259,NA,-52.433,NA,NA,NA,NA,NA,NA,NA
68046,-1.56019,3.21432,-4.8195,NA,NA,NA,-201.98,NA,NA,NA,NA,NA
68327,-0.0451878,4.50741,-3.8027,NA,NA,NA,-365.781,NA,NA,NA,NA,NA
68587,0.0675037,4.78168,-4.57844,NA,NA,NA,NA,NA,-207.618,NA,NA,NA
68660,-0.516544,4.28721,-4.54582,NA,NA,-128.554,NA,NA,NA,NA,NA,NA
68830,-0.515378,4.69146,-4.28413,NA,NA,-188.785,NA,NA,NA,NA,NA,NA
69148,-1.72946,3.63422,-3.80467,NA,-96.228,NA,NA,NA,NA,NA,NA,NA
69313,-0.959163,4.05889,-3.79489,NA,NA,-136.177,NA,NA,NA,NA,NA,NA
69527,-0.541565,2.89642,-4.42592,NA,NA,NA,NA,NA,-153.798,NA,NA,NA
69768,-1.03518,3.78353,-4.86705,NA,-121.243,NA,NA,NA,NA,NA,NA,NA
69998,-2.37258,4.90578,-4.85482,NA,NA,NA,NA,-97.938,NA,NA,NA,NA
70195,-0.636852,3.64042,-4.38013,NA,NA,NA,NA,NA,-143.377,NA,NA,NA
70257,-2.67934,4.49132,-4.70046,NA,NA,-69.14,NA,NA,NA,NA,NA,NA
70450,-2.31282,3.63451,-4.4533,NA,NA,-56.524,NA,NA,NA,NA,NA,NA
70696,-2.81567,3.09079,-4.92367,NA,-103.406,NA,NA,NA,NA,NA,NA,NA
70972,-3.29191,2.11729,-4.44725,NA,-173.5,NA,NA,NA,NA,NA,NA,NA
71117,-3.26244,2.03275,-4.24952,-342.968,NA,NA,NA,NA,NA,NA,NA,NA
71307,-2.94458,1.72833,-4.75821,NA,NA,-199.822,NA,NA,NA,NA,NA,NA
71589,-1.99854,2.67646,-3.9818,NA,NA,NA,NA,NA,-134.226,NA,NA,NA
71772,-1.10037,4.90567,-4.61218,NA,NA,NA,NA,-128.788,NA,NA,NA,NA
71925,-1.05712,4.16313,-3.74891,NA,NA,NA,NA,-223.895,NA,NA,NA,NA
72070,-0.545642,4.56414,-4.14049,NA,-171.163,NA,NA,NA,NA,NA,NA,NA
72378,-2.33721,4.12801,-4.40452,NA,-63.678,NA,NA,NA,NA,NA,NA,NA
72508,-1.96435,3.51799,-4.66106,NA,NA,NA,NA,NA,-44.561,NA,NA,NA
72663,-1.82347,4.50602,-4.59541,NA,-56.332,NA,NA,NA,NA,NA,NA,NA
72923,-2.445,4.71979,-4.9671,NA,NA,-63.256,NA,NA,NA,NA,NA,NA
73089,-1.63142,3.53904,-4.77657,NA,NA,-10.656,NA,NA,NA,NA,NA,NA
73393,-2.19842,3.45793,-4.27903,NA,NA,NA,NA,NA,-73.924,NA,NA,NA
73567,-2.59449,4.25469,-4.51958,NA,NA,NA,-116.851,NA,NA,NA,NA,NA
73704,-2.3731,4.47569,-4.60205,NA,NA,-62.12,NA,NA,NA,NA,NA,NA
73966,-1.73633,4.60807,-4.74973,NA,NA,-58.049,NA,NA,NA,NA,NA,NA
74099,-1.93801,4.76698,-3.43198,NA,NA,-115.658,NA,NA,NA,NA,NA,NA
74312,-2.38196,4.61856,-4.75603,NA,NA,-63.981,NA,NA,NA,NA,NA,NA
74456,-2.58198,3.20449,-3.04021,NA,NA,NA,NA,-215.96,NA,NA,NA,NA
74618,-1.59715,3.2972,-3.28256,NA,NA,NA,NA,-225.154,NA,NA,NA,NA
74896,-0.203033,4.71872,-4.21396,NA,NA,NA,-192.864,NA,NA,NA,NA,NA
75164,-0.437462,4.03017,-4.58284,NA,NA,NA,NA,NA,-143.704,NA,NA,NA
75337,-1.34768,3.81969,-4.25917,NA,NA,-37.701,NA,NA,NA,NA,NA,NA
75468,-1.84456,4.99517,-4.83245,NA,NA,NA,NA,NA,-73.354,NA,NA,NA
75637,-0.210428,4.15055,-4.16208,NA,-194.412,NA,NA,NA,NA,NA,NA,NA
75976,-1.80458,4.53174,-4.47348,NA,-74.329,NA,NA,NA,NA,NA,NA,NA
76056,-2.40593,4.39434,-3.60777,NA,NA,-105.061,NA,NA,NA,NA,NA,NA
76213,-1.73552,4.92071,-3.79525,NA,NA,NA,NA,NA,-105.625,NA,NA,NA
76510,-2.32623,4.5909,-4.46642,NA,NA,-70.484,NA,NA,NA,NA,NA,NA
76795,-2.06628,4.28641,-4.67627,NA,NA,NA,-105.33,NA,NA,NA,NA,NA
76972,-3.21898,3.44689,-4.19348,NA,-111.264,NA,NA,NA,NA,NA,NA,NA
77077,-2.98635,3.01281,-4.81067,-197.885,NA,NA,NA,NA,NA,NA,NA,NA
77304,-1.36336,4.38176,-3.66451,NA,NA,NA,NA,-155.744,NA,NA,NA,NA
77510,-2.27843,3.73914,-4.48922,NA,NA,NA,NA,-64.449,NA,NA,NA,NA
77677,-2.95199,4.49071,-4.37564,NA,NA,NA,NA,NA,-87.24,NA,NA,NA
77821,-2.99215,4.07166,-4.98821,NA,NA,-74.818,NA,NA,NA,NA,NA,NA
78036,-2.43907,4.76168,-4.8704,NA,NA,NA,NA,NA,-77.999,NA,NA,NA
78362,-2.80452,4.14572,-4.47372,NA,NA,NA,NA,NA,-75.302,NA,NA,NA
78427,-3.22209,4.83969,-4.59645,NA,NA,NA,NA,NA,-108.851,NA,NA,NA
78700,-3.73381,4.4226,-4.94031,NA,NA,NA,NA,NA,-131.263,NA,NA,NA
78935,-3.46641,4.68559,-4.50087,NA,-119.614,NA,NA,NA,NA,NA,NA,NA
79133,-4.37361,3.84758,-3.90391,NA,-202.436,NA,NA,NA,NA,NA,NA,NA
79210,-3.59672,4.95511,-4.1448,-216.918,NA,NA,NA,NA,NA,NA,NA,NA
79488,-4.61341,4.14845,-4.01691,NA,NA,NA,NA,-252.314,NA,NA,NA,NA
79665,-2.34464,4.76187,-3.74452,NA,-140.286,NA,NA,NA,NA,NA,NA,NA
79857,-1.67725,3.83442,-3.79604,NA,NA,-64.877,NA,NA,NA,NA,NA,NA
80109,-2.66181,3.49123,-2.74342,NA,NA,NA,NA,NA,-195.108,NA,NA,NA
80248,-2.67306,4.38389,-4.10815,NA,NA,NA,NA,-123.617,NA,NA,NA,NA
80464,-2.2991,4.11105,-4.19973,NA,-73.13,NA,NA,NA,NA,NA,NA,NA
80683,-2.06503,4.4112,-4.70524,NA,-58.416,NA,NA,NA,NA,NA,NA,NA
80851,-2.34438,4.50563,-3.77765,NA,-101.22,NA,NA,NA,NA,NA,NA,NA
81080,-2.68534,4.9393,-4.29827,NA,NA,-91.961,NA,NA,NA,NA,NA,NA
81320,-2.00608,4.26283,-2.90194,NA,NA,-148.261,NA,NA,NA,NA,NA,NA
81483,-2.59131,4.29826,-4.23731,NA,-86.683,NA,NA,NA,NA,NA,NA,NA
81718,-2.33442,4.63999,-3.4832,NA,NA,NA,-183.732,NA,NA,NA,NA,NA
81942,-2.80122,3.61119,-4.95708,NA,NA,NA,NA,-87.901,NA,NA,NA,NA
82027,-2.56221,4.13869,-4.24178,NA,NA,NA,NA,-84.916,NA,NA,NA,NA
82235,-2.11357,4.47979,-3.80511,NA,NA,-89.527,NA,NA,NA,NA,NA,NA
82423,-1.50942,4.81646,-4.28641,NA,NA,NA,NA,-116.615,NA,NA,NA,NA
82749,-1.3642,4.27104,-4.78023,NA,NA,-20.393,NA,NA,NA,NA,NA,NA
82823,-2.30913,4.74892,-4.58168,NA,NA,NA,NA,-88.401,NA,NA,NA,NA
83113,-1.44889,4.26745,-4.25745,NA,-53.589,NA,NA,NA,NA,NA,NA,NA
83362,-1.91571,4.50441,-4.48991,NA,NA,NA,NA,-90.61,NA,NA,NA,NA
83471,-2.15155,3.97019,-4.07638,NA,NA,-65.812,NA,NA,NA,NA,NA,NA
83736,-3.75788,2.50197,-4.55596,NA,-169.316,NA,NA,NA,NA,NA,NA,NA
83838,-3.39578,2.63752,-4.92656,-241.897,NA,NA,NA,NA,NA,NA,NA,NA
84195,-3.50138,3.12131,-4.27311,NA,-130.516,NA,NA,NA,NA,NA,NA,NA
84211,-2.98524,2.51302,-4.63013,NA,NA,NA,NA,NA,-120.931,NA,NA,NA
84584,-1.98609,3.19624,-4.02224,NA,NA,-90.163,NA,NA,NA,NA,NA,NA
84740,-2.42786,2.86841,-4.10607,NA,NA,-114.703,NA,NA,NA,NA,NA,NA
84967,-2.66794,2.9336,-4.55702,NA,NA,-90.25,NA,NA,NA,NA,NA,NA
85129,-2.38235,2.79544,-4.60462,NA,NA,NA,NA,NA,-98.66,NA,NA,NA
85334,-2.38098,3.39522,-4.35999,NA,NA,-45.642,NA,NA,NA,NA,NA,NA
85424,-3.93596,3.92291,-4.57236,NA,NA,NA,NA,-151.996,NA,NA,NA,NA
85675,-3.27291,3.18373,-4.99558,NA,NA,NA,-138.854,NA,NA,NA,NA,NA
85966,-3.60419,3.22567,-3.88572,NA,NA,NA,-195.45,NA,NA,NA,NA,NA
86161,-2.47217,3.8337,-3.28187,-236.497,NA,NA,NA,NA,NA,NA,NA,NA
86228,-2.41601,3.89095,-3.35522,NA,NA,NA,NA,-144.017,NA,NA,NA,NA
86594,-2.34716,4.05436,-3.57823,NA,NA,-99.352,NA,NA,NA,NA,NA,NA
86786,-2.47599,4.74566,-3.28915,NA,NA,-131.361,NA,NA,NA,NA,NA,NA
86840,-2.51005,4.68871,-3.1549,NA,-161.014,NA,NA,NA,NA,NA,NA,NA
87042,-1.45881,4.18719,-3.34387,NA,NA,NA,NA,NA,-115.322,NA,NA,NA
87264,-1.10222,4.3931,-4.54798,NA,NA,NA,NA,-135.602,NA,NA,NA,NA
87548,-0.935923,4.74418,-4.17664,NA,NA,NA,-197.402,NA,NA,NA,NA,NA
87717,-1.80382,3.98795,-4.89891,NA,NA,-20.421,NA,NA,NA,NA,NA,NA
87801,-2.01326,3.93859,-4.21882,NA,NA,NA,-106.835,NA,NA,NA,NA,NA
88036,0.141995,4.86469,-4.35408,NA,NA,NA,NA,-232.088,NA,NA,NA,NA
88361,0.50224,4.14072,-4.88482,NA,-211.232,NA,NA,NA,NA,NA,NA,NA
88470,-0.703923,4.25359,-4.56414,NA,-120.393,NA,NA,NA,NA,NA,NA,NA
88792,-0.667071,4.93513,-4.89932,NA,NA,-124.693,NA,NA,NA,NA,NA,NA
88951,-0.910223,3.8136,-4.93354,NA,NA,NA,NA,-150.587,NA,NA,NA,NA
89132,-2.53099,3.43908,-3.97179,NA,NA,NA,NA,-123.453,NA,NA,NA,NA
89331,-1.94065,4.05417,-4.88055,NA,NA,-27.394,NA,NA,NA,NA,NA,NA
89507,-2.52043,4.19841,-4.73762,NA,NA,NA,NA,NA,-61.945,NA,NA,NA
89676,-3.03028,2.74105,-3.50613,NA,NA,NA,NA,-193.398,NA,NA,NA,NA
89818,-2.77366,2.89845,-4.14391,NA,NA,NA,NA,-156.478,NA,NA,NA,NA
90110,-2.61979,4.32266,-4.86881,NA,NA,-59.793,NA,NA,NA,NA,NA,NA
90210,-3.31419,4.36097,-4.7238,NA,-114.1,NA,NA,NA,NA,NA,NA,NA
90523,-4.19455,4.40481,-3.77899,NA,NA,-196.195,NA,NA,NA,NA,NA,NA
90637,-3.65675,4.70192,-2.5698,NA,NA,-254.092,NA,NA,NA,NA,NA,NA
90952,-3.56177,4.68982,-3.56288,NA,NA,NA,NA,-179.39,NA,NA,NA,NA
91080,-2.41572,4.63049,-3.98457,NA,NA,NA,NA,NA,-87.018,NA,NA,NA
91355,-3.07833,4.67172,-4.03384,NA,NA,NA,NA,NA,-108.046,NA,NA,NA
91503,-3.34015,4.68949,-4.4478,NA,NA,NA,NA,NA,-116.354,NA,NA,NA
91675,-2.83251,3.41242,-4.10715,NA,NA,-91.44,NA,NA,NA,NA,NA,NA
91828,-2.82368,3.44136,-3.30073,NA,-154.809,NA,NA,NA,NA,NA,NA,NA
92044,-3.10683,3.99296,-3.86305,NA,NA,-104.66,NA,NA,NA,NA,NA,NA
92231,-3.68864,3.53847,-3.2842,NA,NA,NA,NA,NA,-181.443,NA,NA,NA
92446,-2.71398,4.16082,-3.72481,NA,NA,NA,NA,NA,-108,NA,NA,NA
92792,-2.68962,4.45815,-3.79844,NA,NA,-94.726,NA,NA,NA,NA,NA,NA
92880,-3.66417,4.28683,-4.38052,NA,NA,NA,NA,-147.625,NA,NA,NA,NA
93044,-3.89498,4.73809,-4.25141,NA,-162.435,NA,NA,NA,NA,NA,NA,NA
93246,-2.78011,4.74922,-4.82298,NA,-82.741,NA,NA,NA,NA,NA,NA,NA
93438,-3.60882,4.80481,-4.8332,NA,-144.089,NA,NA,NA,NA,NA,NA,NA
93634,-3.62331,4.40376,-4.65043,NA,-121.193,NA,NA,NA,NA,NA,NA,NA
93924,-3.45725,4.96797,-3.14142,NA,NA,-193.473,NA,NA,NA,NA,NA,NA
94094,-3.17562,4.64037,-4.54651,NA,NA,-97.153,NA,NA,NA,NA,NA,NA
94343,-2.06077,4.17116,-4.87328,NA,NA,-26.534,NA,NA,NA,NA,NA,NA
94486,-3.25072,3.24009,-4.68374,NA,NA,NA,NA,-125.668,NA,NA,NA,NA
94681,-2.34609,3.10755,-4.44585,NA,-87.562,NA,NA,NA,NA,NA,NA,NA
94907,-1.98005,2.55754,-4.40399,NA,-132.9,NA,NA,NA,NA,NA,NA,NA
95145,-1.50946,1.94543,-4.25767,NA,NA,NA,NA,NA,-245.474,NA,NA,NA
95328,-1.59661,4.16993,-4.79279,NA,NA,NA,NA,NA,-37.181,NA,NA,NA
95542,-2.34061,4.41237,-4.61777,NA,NA,NA,NA,NA,-58.921,NA,NA,NA
95746,-2.42689,4.37647,-4.58759,NA,NA,-60.322,NA,NA,NA,NA,NA,NA
95810,-1.85175,3.05976,-4.66112,NA,NA,NA,NA,NA,-66.725,NA,NA,NA
96132,-1.16302,3.71338,-4.94345,NA,-18.665,NA,NA,NA,NA,NA,NA,NA
96201,-2.47463,3.11688,-4.60925,NA,NA,NA,NA,NA,-76.79,NA,NA,NA
96433,-2.53135,3.64902,-3.36522,NA,NA,-118.939,NA,NA,NA,NA,NA,NA
96702,-2.35252,3.67709,-4.24782,NA,NA,-70.796,NA,NA,NA,NA,NA,NA
96910,-1.69387,4.31077,-4.90278,NA,NA,-38.676,NA,NA,NA,NA,NA,NA
97110,-0.499663,3.35466,-4.8528,NA,NA,-209.93,NA,NA,NA,NA,NA,NA
97389,-1.04786,3.31347,-4.90413,NA,-59.421,NA,NA,NA,NA,NA,NA,NA
97474,-1.39915,4.15871,-4.21553,NA,NA,NA,-218.822,NA,NA,NA,NA,NA
97732,-2.23462,4.90391,-3.42436,NA,NA,NA,NA,NA,-123.728,NA,NA,NA
97806,-2.72104,4.55794,-3.64495,NA,NA,-107.557,NA,NA,NA,NA,NA,NA
98181,-2.66667,3.03434,-4.65176,NA,-94.917,NA,NA,NA,NA,NA,NA,NA
98262,-2.13655,3.39776,-4.95361,NA,NA,NA,-137.25,NA,NA,NA,NA,NA
98568,-2.03803,1.95288,-3.32965,NA,NA,-193.981,NA,NA,NA,NA,NA,NA
98780,-3.3538,3.685,-4.47579,NA,NA,-97.536,NA,NA,NA,NA,NA,NA
98999,-3.636,4.63136,-4.44548,NA,NA,NA,NA,NA,-131.757,NA,NA,NA
99144,-2.42288,4.97052,-4.08046,NA,NA,NA,NA,NA,-94.333,NA,NA,NA
99223,-2.09449,4.65714,-4.11033,NA,NA,NA,NA,-112.691,NA,NA,NA,NA
99411,-2.4476,3.6689,-3.33675,NA,NA,NA,NA,NA,-118.317,NA,NA,NA
99800,-1.99209,4.64749,-4.28066,NA,NA,-51.299,NA,NA,NA,NA,NA,NA
99886,-2.85446,4.56689,-3.45212,NA,NA,-124.149,NA,NA,NA,NA,NA,NA
100015,-1.35515,4.7787,-4.82271,NA,-86.618,NA,NA,NA,NA,NA,NA,NA
100309,-0.148123,4.63392,-4.63774,NA,NA,-203.667,NA,NA,NA,NA,NA,NA
100484,-0.532632,3.88454,-4.77243,NA,NA,NA,NA,-229.062,NA,NA,NA,NA
100785,-0.629491,3.95643,-3.48032,NA,NA,NA,NA,-279.546,NA,NA,NA,NA
100875,-1.11797,4.7201,-3.74659,NA,-190.887,NA,NA,NA,NA,NA,NA,NA
101173,-1.84205,3.63099,-4.95055,NA,NA,NA,NA,-98.16,NA,NA,NA,NA
101350,-1.91179,4.43492,-3.21099,NA,NA,-140.068,NA,NA,NA,NA,NA,NA
101470,-3.14682,4.23698,-3.95816,NA,-114.148,NA,NA,NA,NA,NA,NA,NA
101798,-2.71685,4.99949,-3.23825,NA,NA,NA,NA,-162.941,NA,NA,NA,NA
101942,-2.22023,4.73377,-3.44359,NA,NA,NA,NA,-149.661,NA,NA,NA,NA
102037,-1.80114,4.19149,-3.70773,NA,-96.845,NA,NA,NA,NA,NA,NA,NA
102216,-0.939427,3.73854,-4.83249,NA,NA,-52.725,NA,NA,NA,NA,NA,NA
102413,-2.51277,2.91742,-4.95744,NA,NA,NA,NA,NA,-80.601,NA,NA,NA
102653,-1.57669,3.36224,-4.81006,NA,-29.222,NA,NA,NA,NA,NA,NA,NA
102826,-1.79079,3.96775,-4.33216,NA,NA,NA,NA,-110.602,NA,NA,NA,NA
103170,-0.74585,4.20876,-4.80272,NA,NA,NA,-95.532,NA,NA,NA,NA,NA
103328,-1.84146,3.66413,-4.29869,NA,NA,NA,-155.589,NA,NA,NA,NA,NA
103590,-0.910949,3.57497,-3.77903,NA,NA,NA,-253.524,NA,NA,NA,NA,NA
103784,-0.555927,4.57009,-3.75296,NA,NA,NA,NA,-243.489,NA,NA,NA,NA
103897,-1.163,4.45648,-4.82764,NA,NA,NA,NA,NA,-65.284,NA,NA,NA
104188,-0.470676,4.46904,-3.92856,NA,NA,-176.446,NA,NA,NA,NA,NA,NA
104394,0.022992,3.704,-3.75816,NA,-308.338,NA,NA,NA,NA,NA,NA,NA
104433,-1.10688,4.03829,-4.91431,NA,NA,-36.255,NA,NA,NA,NA,NA,NA
104784,-1.74018,3.61851,-4.9353,NA,NA,-22.017,NA,NA,NA,NA,NA,NA
104801,-1.13666,4.40029,-4.35344,NA,NA,-61.586,NA,NA,NA,NA,NA,NA
105151,-0.9992,3.68829,-4.63858,NA,NA,NA,NA,NA,-79.611,NA,NA,NA
105343,-1.2166,3.49008,-3.86087,NA,NA,-124.708,NA,NA,NA,NA,NA,NA
105425,-1.6056,2.44375,-3.13244,NA,NA,NA,-256.696,NA,NA,NA,NA,NA
105619,-1.76209,2.63477,-2.39371,NA,NA,NA,NA,-375.904,NA,NA,NA,NA
105953,-2.22805,3.02921,-3.43649,NA,NA,-136.307,NA,NA,NA,NA,NA,NA
106155,-2.85231,4.25097,-4.90539,NA,NA,NA,NA,NA,-68.378,NA,NA,NA
106360,-2.57723,3.9728,-4.48551,NA,NA,-58.107,NA,NA,NA,NA,NA,NA
106599,-2.64017,4.94689,-4.35706,NA,-93.881,NA,NA,NA,NA,NA,NA,NA
106660,-3.21944,4.95617,-3.44776,NA,NA,-155.244,NA,NA,NA,NA,NA,NA
106807,-3.21617,4.06217,-3.58198,NA,NA,NA,-164.679,NA,NA,NA,NA,NA
107162,-1.66816,4.40678,-3.14992,-334.536,NA,NA,NA,NA,NA,NA,NA,NA
107370,-0.774065,4.52651,-4.71328,NA,NA,NA,NA,-188.428,NA,NA,NA,NA
107494,-2.01287,4.62686,-3.97512,NA,NA,NA,NA,-124.64,NA,NA,NA,NA
107760,-1.60013,4.66446,-4.80564,NA,-54.131,NA,NA,NA,NA,NA,NA,NA
107976,-1.82228,4.05681,-4.68021,NA,-45.174,NA,NA,NA,NA,NA,NA,NA
108187,-3.36013,4.64782,-4.73555,NA,NA,NA,-147.673,NA,NA,NA,NA,NA
108343,-3.40052,4.95196,-3.51526,NA,NA,NA,-203.632,NA,NA,NA,NA,NA
108574,-3.49299,4.06225,-4.82356,NA,-109.779,NA,NA,NA,NA,NA,NA,NA
108693,-0.680354,3.99536,-3.95557,NA,NA,-155.202,NA,NA,NA,NA,NA,NA
108843,-0.847188,4.71104,-4.73132,NA,NA,NA,-238.421,NA,NA,NA,NA,NA
109020,-0.936404,4.68688,-4.84168,NA,NA,NA,NA,-138.042,NA,NA,NA,NA
109225,-0.849253,4.70515,-4.96964,NA,-98.713,NA,NA,NA,NA,NA,NA,NA
109419,-0.994494,3.69946,-4.58149,NA,-53.163,NA,NA,NA,NA,NA,NA,NA
109791,-0.949473,4.48625,-4.92134,NA,NA,NA,NA,NA,-87.319,NA,NA,NA
109885,-1.40243,3.86596,-4.62805,NA,NA,-14.863,NA,NA,NA,NA,NA,NA
110001,-2.00437,4.03582,-4.58212,NA,NA,NA,NA,NA,NA,-255.116,NA,NA
110275,-1.5547,3.48956,-4.75133,-240.345,NA,NA,NA,NA,NA,NA,NA,NA
110476,-2.07717,4.2975,-4.4907,-154.227,NA,NA,NA,NA,NA,NA,NA,NA
110776,-1.39628,4.6245,-4.6263,NA,NA,NA,NA,NA,NA,-286.904,NA,NA
110851,-1.41429,4.86529,-4.87157,-165.449,NA,NA,NA,NA,NA,NA,NA,NA
111015,-2.3746,3.62596,-4.6132,NA,NA,-51.256,NA,NA,NA,NA,NA,NA
111362,-1.61716,3.50596,-4.95373,NA,-27.151,NA,NA,NA,NA,NA,NA,NA
111401,-2.27323,3.93785,-4.01665,NA,-77.04,NA,NA,NA,NA,NA,NA,NA
111725,-4.27123,4.37002,-4.54113,NA,NA,NA,NA,NA,-182.291,NA,NA,NA
111809,-4.55558,4.8093,-4.51716,NA,-224.011,NA,NA,NA,NA,NA,NA,NA
112078,-2.45205,4.28556,-3.6875,NA,NA,-102.742,NA,NA,NA,NA,NA,NA
112257,-3.08134,4.65809,-4.48242,NA,NA,NA,NA,-121.545,NA,NA,NA,NA
112449,-2.80726,4.8526,-4.00001,NA,-115.415,NA,NA,NA,NA,NA,NA,NA
112711,-3.59154,4.46525,-3.27993,NA,NA,NA,NA,NA,-177.282,NA,NA,NA
112972,-3.06116,3.08369,-3.00172,NA,-197.357,NA,NA,NA,NA,NA,NA,NA
113119,-3.42132,2.89697,-3.2665,NA,-191.674,NA,NA,NA,NA,NA,NA,NA
113212,-3.04727,3.32048,-3.45457,NA,NA,NA,NA,NA,-137.029,NA,NA,NA
