id,x0,x1,x2,fitness-4.5,fitness-5,fitness-4,fitness-3.5,fitness-3
75209,-2.42603,4.03692,-4.2828,NA,-63.888,NA,NA,NA
75512,-1.85073,3.63511,-4.699,-19.319,NA,NA,NA,NA
75767,-1.42186,3.30993,-4.47021,-55.512,NA,NA,NA,NA
75884,-1.99368,3.73585,-4.13568,-57.937,NA,NA,NA,NA
76181,-2.72849,4.00912,-4.22533,NA,-77.038,NA,NA,NA
76297,-2.40341,4.02644,-4.06548,-71.54,NA,NA,NA,NA
76485,-2.15675,4.37106,-4.95665,NA,-56.713,NA,NA,NA
76751,-1.43327,3.91677,-4.41441,NA,NA,-50.308,NA,NA
76866,-2.19209,4.77748,-4.4183,-71.424,NA,NA,NA,NA
77197,-2.39892,4.53889,-4.7704,NA,-64.356,NA,NA,NA
77350,-1.5744,4.30014,-4.77596,NA,-46.585,NA,NA,NA
77499,-1.82492,4.64379,-4.4224,-67.967,NA,NA,NA,NA
77742,-2.46784,4.79824,-4.49391,-75.691,NA,NA,NA,NA
77887,-2.78125,4.19699,-4.57027,-69.127,NA,NA,NA,NA
78187,-3.01179,3.71008,-4.82403,NA,-84.303,NA,NA,NA
78394,-2.31929,3.8224,-4.6386,-44.683,NA,NA,NA,NA
78408,-2.40985,4.21819,-4.66506,NA,NA,-62.555,NA,NA
78660,-2.89776,4.17524,-4.69211,NA,NA,NA,-78.577,NA
78970,-1.27898,4.17804,-4.39959,-58.6,NA,NA,NA,NA
79031,-0.74891,3.61201,-4.6259,NA,NA,-112.292,NA,NA
79307,-1.7791,3.3551,-4.90883,NA,-36.184,NA,NA,NA
79484,-1.00644,3.82441,-4.58122,NA,NA,-54.85,NA,NA
79734,-2.51301,4.43465,-4.5609,-65.771,NA,NA,NA,NA
79897,-0.964097,3.67736,-4.96421,-59.64,NA,NA,NA,NA
80024,-1.85476,3.93903,-4.38025,NA,NA,-44.122,NA,NA
80242,-1.62279,3.96315,-4.62284,-17.905,NA,NA,NA,NA
80547,-1.0023,3.94594,-4.41476,NA,-65.852,NA,NA,NA
80795,-2.05079,3.39565,-4.98819,-26.625,NA,NA,NA,NA
80949,-1.26254,4.38133,-4.94009,NA,-63.109,NA,NA,NA
81063,-0.544251,3.78404,-4.50727,NA,NA,-154.509,NA,NA
81330,-1.49548,3.47547,-4.35179,NA,-49.952,NA,NA,NA
81550,-2.17842,4.40617,-4.3791,-59.604,NA,NA,NA,NA
81625,-1.71549,4.6867,-4.97319,-41.867,NA,NA,NA,NA
81820,-1.50438,4.55732,-4.96303,NA,NA,-60.687,NA,NA
82077,-1.70968,4.67132,-4.8557,-53.119,NA,NA,NA,NA
82277,-2.67494,3.86798,-4.43898,-57.029,NA,NA,NA,NA
82455,-1.55063,3.80541,-4.29261,-41.001,NA,NA,NA,NA
82768,-1.60078,4.91227,-4.89248,-72.635,NA,NA,NA,NA
83000,-1.94559,2.97198,-4.7123,NA,NA,-76.28,NA,NA
83123,-1.92182,3.43464,-4.50901,NA,-50.119,NA,NA,NA
83363,-1.81299,2.9562,-4.74421,NA,-81.117,NA,NA,NA
83517,-3.23719,2.4302,-4.52371,-141.01,NA,NA,NA,NA
83751,-2.29227,3.36155,-4.23395,NA,NA,-53.258,NA,NA
83897,-1.76256,3.09591,-4.89408,NA,NA,-73.037,NA,NA
84166,-1.6525,4.2004,-4.74629,NA,NA,-36.176,NA,NA
84350,-2.68769,4.06426,-4.89824,NA,NA,-64.013,NA,NA
84556,-1.99147,4.4534,-4.47884,-57.804,NA,NA,NA,NA
84709,-1.40073,3.73168,-4.33016,-41.232,NA,NA,NA,NA
84903,-1.63648,4.3999,-4.7652,NA,-44.775,NA,NA,NA
85119,-1.80433,4.38639,-4.94425,NA,-47.48,NA,NA,NA
85387,-2.44662,3.99062,-4.37826,-61.023,NA,NA,NA,NA
85435,-3.32755,3.88542,-4.41721,-89.619,NA,NA,NA,NA
85796,-2.34506,3.7743,-4.79021,-37.919,NA,NA,NA,NA
85993,-1.83938,3.57218,-4.95534,-18.896,NA,NA,NA,NA
86089,-1.15893,4.28885,-4.77883,NA,NA,-57.456,NA,NA
86376,-0.997023,3.90691,-4.3402,NA,-61.504,NA,NA,NA
86432,-1.31524,4.17317,-4.93715,-21.918,NA,NA,NA,NA
86637,-0.651302,3.80176,-4.89447,NA,-81.223,NA,NA,NA
86934,-1.60681,4.4124,-4.3037,NA,NA,-87.895,NA,NA
87043,-2.31434,4.4227,-4.71997,-61.242,NA,NA,NA,NA
87206,-2.24394,4.13231,-4.12183,-62.2,NA,NA,NA,NA
87518,-1.80171,4.14583,-4.52702,NA,-45.367,NA,NA,NA
87703,-2.67309,3.93414,-4.51599,-61.747,NA,NA,NA,NA
87894,-1.94699,4.14084,-4.39951,NA,-45.865,NA,NA,NA
88088,-2.14538,4.71685,-4.54435,NA,NA,-70.951,NA,NA
88242,-1.69881,4.16978,-4.57919,-35.893,NA,NA,NA,NA
88600,-2.55702,4.23449,-4.20838,NA,NA,NA,-76.55,NA
88641,-2.84098,4.64592,-4.53822,-82.862,NA,NA,NA,NA
88928,-1.7497,4.96739,-4.41024,-75.879,NA,NA,NA,NA
89003,-2.14995,3.72361,-4.53503,NA,-52.223,NA,NA,NA
89371,-1.52492,4.09422,-4.42088,NA,-49.152,NA,NA,NA
89488,-1.45934,3.6244,-4.71756,NA,NA,-7.975,NA,NA
89699,-2.09965,3.74218,-3.62003,NA,NA,-115.2,NA,NA
89803,-0.843807,4.00058,-4.7024,NA,-78.507,NA,NA,NA
90077,-1.29274,4.97167,-4.80179,NA,NA,-86.31,NA,NA
90333,-1.65371,3.97873,-4.87576,-19.057,NA,NA,NA,NA
90474,-2.12368,4.42189,-4.66103,NA,NA,-56.958,NA,NA
90618,-2.64723,3.78823,-4.67098,-61.238,NA,NA,NA,NA
90818,-1.2231,3.84661,-4.67848,NA,-42.918,NA,NA,NA
91126,-0.958407,3.83822,-4.61152,-52.025,NA,NA,NA,NA
91347,-1.57737,3.32732,-4.90168,-33.979,NA,NA,NA,NA
91464,-2.70731,4.02813,-4.26886,-72.302,NA,NA,NA,NA
91665,-1.84238,3.62259,-4.05167,-67.623,NA,NA,NA,NA
91958,-1.11628,4.18716,-4.88241,NA,NA,-61.456,NA,NA
92105,-1.99163,3.71677,-4.762,NA,NA,NA,-45.807,NA
92383,-2.17652,4.56537,-4.97378,NA,NA,-58.964,NA,NA
92469,-2.21309,3.52014,-4.65234,-46.877,NA,NA,NA,NA
92713,-2.65062,3.63217,-4.56828,-66.694,NA,NA,NA,NA
92815,-1.81387,3.40014,-4.77317,-27.318,NA,NA,NA,NA
93136,-1.46732,3.84936,-4.58782,NA,-44.963,NA,NA,NA
93340,-1.41134,3.70437,-4.8203,NA,NA,-7.71,NA,NA
93560,-1.90994,3.95636,-4.59332,NA,NA,-30.274,NA,NA
93670,-1.542,3.9665,-4.50944,NA,NA,-29.132,NA,NA
93998,-1.3017,3.87535,-4.86106,NA,-33.552,NA,NA,NA
94039,-1.23999,4.26603,-4.55123,-57.753,NA,NA,NA,NA
94250,-1.49969,4.44341,-4.94927,NA,NA,-50.947,NA,NA
94564,-2.4085,3.8379,-4.24256,-70.686,NA,NA,NA,NA
94762,-1.7475,4.42695,-4.74331,NA,-49.936,NA,NA,NA
94814,-2.17595,4.38956,-4.81426,NA,-54.536,NA,NA,NA
95113,-2.92708,3.80186,-4.50038,-81.358,NA,NA,NA,NA
95364,-1.9919,4.53916,-4.14426,NA,-76.411,NA,NA,NA
95470,-1.60288,3.85202,-4.57281,-15.856,NA,NA,NA,NA
95663,-2.57599,4.6079,-4.22453,-71.712,NA,NA,NA,NA
95820,-1.70298,4.81983,-4.79946,NA,NA,-89.735,NA,NA
96076,-1.79541,3.4017,-4.4778,NA,NA,-32.661,NA,NA
96242,-1.52237,3.66797,-4.94081,-2.221,NA,NA,NA,NA
96588,-1.95237,3.3651,-4.56048,-43.509,NA,NA,NA,NA
96682,-2.02017,4.50548,-4.76894,NA,NA,-59.007,NA,NA
96840,-2.01134,4.66559,-4.62062,-61.151,NA,NA,NA,NA
97112,-2.1255,4.96525,-4.64759,NA,NA,-84.924,NA,NA
97324,-1.66223,4.7779,-4.62087,NA,-75.253,NA,NA,NA
97453,-1.4194,4.46446,-4.87364,NA,NA,-55.736,NA,NA
97750,-1.75874,4.62731,-4.90248,NA,-69.255,NA,NA,NA
97859,-2.76608,3.7152,-4.99944,NA,NA,-70.345,NA,NA
98110,-1.31146,4.3412,-4.94092,NA,NA,-35.524,NA,NA
98384,-1.57878,4.91329,-4.22258,NA,-86.45,NA,NA,NA
98458,-1.61065,4.23783,-4.45741,-35.233,NA,NA,NA,NA
98768,-1.65581,4.4497,-4.66576,-49.555,NA,NA,NA,NA
98817,-2.47221,3.91435,-4.62829,-53.574,NA,NA,NA,NA
99138,-1.15106,4.47486,-4.67031,NA,-73.977,NA,NA,NA
99330,-0.45041,4.37387,-4.76852,NA,-110.928,NA,NA,NA
99456,-2.40194,3.95972,-3.8714,NA,-90.967,NA,NA,NA
99607,-2.21227,4.4021,-4.99341,NA,-53.674,NA,NA,NA
99930,-1.77374,4.26167,-4.08511,NA,NA,-76.322,NA,NA
100114,-2.36654,4.23321,-4.84162,-63.521,NA,NA,NA,NA
100239,-1.70535,4.26912,-4.9376,NA,-31.457,NA,NA,NA
100471,-2.21397,3.79594,-4.60179,-41.853,NA,NA,NA,NA
100751,-1.44128,3.4915,-4.5733,NA,NA,-44.923,NA,NA
100879,-1.71042,3.61257,-4.84664,-18.973,NA,NA,NA,NA
101025,-0.995297,3.53407,-4.76114,NA,NA,-54.518,NA,NA
101367,-1.75093,4.27928,-4.73447,NA,-38.232,NA,NA,NA
101546,-2.06341,4.76465,-4.92219,-71.781,NA,NA,NA,NA
101607,-1.86552,4.85199,-4.57851,NA,NA,-74.347,NA,NA
101942,-1.78958,4.63713,-4.78209,NA,NA,-52.172,NA,NA
102146,-1.72455,4.65173,-4.78874,-49.502,NA,NA,NA,NA
102298,-1.66772,4.47979,-4.70182,-51.964,NA,NA,NA,NA
102535,-2.08617,3.69995,-4.71053,-37.41,NA,NA,NA,NA
102736,-2.10663,4.87135,-4.78048,-69.933,NA,NA,NA,NA
102846,-2.42846,4.10496,-4.55058,-54.703,NA,NA,NA,NA
103026,-2.55984,4.00079,-4.72,-57.631,NA,NA,NA,NA
103238,-2.14491,3.67905,-4.56493,-44.055,NA,NA,NA,NA
103422,-1.7262,4.57093,-4.26053,-66.288,NA,NA,NA,NA
103609,-1.39708,3.38354,-4.71203,-30.89,NA,NA,NA,NA
103946,-1.56962,4.80802,-4.88082,NA,NA,-76.111,NA,NA
104044,-2.25463,4.64823,-4.46055,-72.648,NA,NA,NA,NA
104331,-2.43762,4.34031,-4.57818,NA,NA,-63.563,NA,NA
104540,-1.89099,3.95082,-4.61303,-27.604,NA,NA,NA,NA
104686,-1.90221,4.28468,-4.77002,NA,NA,-69.286,NA,NA
104871,-1.96229,3.87252,-4.84659,-29.642,NA,NA,NA,NA
105070,-1.64277,4.39466,-4.17155,-60.445,NA,NA,NA,NA
105316,-1.78048,3.28544,-4.73454,NA,NA,-41.398,NA,NA
105507,-2.05721,4.32606,-4.02462,NA,-77.159,NA,NA,NA
105675,-2.13366,3.32328,-4.59682,-51.62,NA,NA,NA,NA
105996,-1.1849,4.45497,-4.75656,NA,-67.042,NA,NA,NA
106191,-1.86801,4.18783,-4.48738,-43.112,NA,NA,NA,NA
106253,-1.5326,3.72078,-4.46707,-27.455,NA,NA,NA,NA
106557,-1.75664,4.25139,-4.48301,NA,NA,-39.801,NA,NA
106642,-1.24106,3.19476,-4.73055,-63.16,NA,NA,NA,NA
106914,-1.44235,4.67275,-4.37466,-58.279,NA,NA,NA,NA
107135,-1.04772,4.25735,-4.79337,NA,-47.627,NA,NA,NA
107372,-0.985237,4.12746,-4.79405,NA,NA,-68.299,NA,NA
107514,-1.08748,3.5477,-4.50438,-44.118,NA,NA,NA,NA
107733,-1.90238,2.95022,-4.79857,NA,NA,-78.144,NA,NA
107965,-1.39538,3.42784,-4.81464,NA,-44.13,NA,NA,NA
108082,-2.01464,4.13353,-4.73151,NA,NA,-60.956,NA,NA
108392,-2.34619,4.11972,-4.34703,-48.556,NA,NA,NA,NA
108472,-1.85074,4.04326,-4.89078,NA,NA,-25.764,NA,NA
108778,-2.56544,4.74082,-4.83681,NA,NA,-72.503,NA,NA
108866,-3.1605,4.40635,-4.60839,-89.974,NA,NA,NA,NA
109148,-2.24897,3.18484,-4.75853,-63.287,NA,NA,NA,NA
109323,-1.52356,3.5567,-4.75633,NA,-38.23,NA,NA,NA
109570,-1.37402,4.05016,-4.44045,-46.989,NA,NA,NA,NA
109764,-1.03176,3.92766,-4.49232,-65.792,NA,NA,NA,NA
109858,-0.526999,3.9825,-4.90809,-124.693,NA,NA,NA,NA
110101,-1.05687,4.22313,-4.40472,-39.67,NA,NA,NA,NA
110387,-1.47438,4.68158,-4.91886,NA,-54.946,NA,NA,NA
110495,-1.28526,4.22421,-4.92256,-27.374,NA,NA,NA,NA
110679,-1.63167,3.69072,-4.19557,NA,-52.667,NA,NA,NA
110934,-2.42147,4.25734,-4.19097,-60.506,NA,NA,NA,NA
111056,-1.93049,3.89605,-4.32721,-39.454,NA,NA,NA,NA
111281,-1.20241,3.84836,-4.73525,NA,NA,NA,-70.419,NA
111589,-1.16551,3.87914,-4.94378,NA,NA,-45.928,NA,NA
111758,-1.34856,3.80546,-4.67599,-19.427,NA,NA,NA,NA
111996,-1.89864,4.37643,-4.85217,NA,NA,NA,-88,NA
112081,-1.37241,3.49848,-4.39547,-49.607,NA,NA,NA,NA
112211,-2.03044,2.88861,-4.90517,NA,NA,-59.405,NA,NA
112559,-1.66521,3.0864,-4.70439,NA,-70.16,NA,NA,NA
112650,-1.71994,3.92574,-4.19079,NA,NA,-63.017,NA,NA
112802,-1.21258,3.52858,-4.47696,NA,-68.639,NA,NA,NA
113071,-2.18368,3.99536,-4.83271,NA,-49.959,NA,NA,NA
113284,-2.6538,4.58106,-4.93901,NA,-67.833,NA,NA,NA
113484,-2.48415,4.0498,-4.80658,-54.046,NA,NA,NA,NA
113628,-2.97843,3.56591,-4.37824,-81.704,NA,NA,NA,NA
113837,-2.5049,4.10902,-4.77856,NA,-60.625,NA,NA,NA
114069,-1.24283,4.08968,-4.79607,NA,-51.814,NA,NA,NA
114290,-1.40131,4.19911,-4.26346,NA,NA,-55.864,NA,NA
114513,-1.64194,4.26198,-4.6657,NA,-41.027,NA,NA,NA
114644,-2.15344,3.65222,-4.6701,-38.569,NA,NA,NA,NA
114971,-1.61846,3.48837,-4.81519,NA,NA,-29.843,NA,NA
115189,-3.18005,3.71339,-4.99052,-84.354,NA,NA,NA,NA
115215,-2.98874,4.36529,-4.26507,-81.107,NA,NA,NA,NA
115416,-2.15327,3.09656,-4.84879,-64.269,NA,NA,NA,NA
115737,-1.84431,3.16154,-4.46448,NA,NA,-66.88,NA,NA
115857,-1.75897,4.77528,-4.85349,-47.373,NA,NA,NA,NA
116006,-2.01663,4.47146,-4.8381,NA,-54.362,NA,NA,NA
116338,-2.55551,4.69577,-4.25216,NA,-91.662,NA,NA,NA
116538,-2.04655,4.23984,-4.31205,NA,-44.471,NA,NA,NA
116737,-1.90337,4.93346,-4.83173,-70.216,NA,NA,NA,NA
116811,-1.95217,4.34044,-4.59127,-48.174,NA,NA,NA,NA
117155,-2.03488,4.73546,-4.37386,NA,NA,-66.676,NA,NA
117342,-1.87048,4.14483,-4.22841,NA,NA,NA,-96.023,NA
117583,-1.29208,4.89749,-4.3215,NA,NA,-99.628,NA,NA
117658,-1.0996,3.87459,-4.92322,NA,NA,-20.369,NA,NA
117931,-1.19583,4.66522,-4.63313,-76.358,NA,NA,NA,NA
118122,-1.86504,4.73867,-4.91461,NA,NA,-71.142,NA,NA
118270,-2.97907,3.75744,-4.58636,NA,-79.777,NA,NA,NA
118476,-2.42125,4.5104,-4.69061,NA,NA,NA,-82.827,NA
118731,-0.927773,3.77194,-4.80447,-51.636,NA,NA,NA,NA
118905,-1.30981,3.35824,-4.92042,-13.3,NA,NA,NA,NA
119191,-1.34184,4.31922,-4.62613,-47.391,NA,NA,NA,NA
119216,-2.44413,3.5679,-3.9052,-86.637,NA,NA,NA,NA
119593,-2.37223,4.00313,-3.93846,-76.901,NA,NA,NA,NA
119606,-2.81251,4.46722,-4.73112,-73.162,NA,NA,NA,NA
119963,-2.27926,4.18782,-4.68236,-56.818,NA,NA,NA,NA
120077,-1.51697,3.78906,-4.67427,NA,NA,NA,-63.709,NA
120316,-2.27854,3.79379,-4.3506,NA,NA,-63.834,NA,NA
120407,-2.72236,3.95181,-4.89653,NA,NA,NA,-71.024,NA
120668,-2.25465,4.18804,-4.67144,NA,-48.588,NA,NA,NA
120889,-2.02505,3.67349,-4.79699,NA,-33.796,NA,NA,NA
121104,-2.80161,3.35771,-4.50677,-79.022,NA,NA,NA,NA
121398,-1.77148,3.39889,-4.71827,NA,NA,-28.362,NA,NA
121450,-1.76247,4.78264,-4.51643,NA,-66.532,NA,NA,NA
121667,-0.597428,4.48821,-4.9535,-117.793,NA,NA,NA,NA
121949,-1.43739,3.42873,-4.81554,-6.166,NA,NA,NA,NA
122179,-2.22773,4.26367,-4.63965,-52.579,NA,NA,NA,NA
122218,-2.28573,4.52677,-4.13449,NA,-73.651,NA,NA,NA
122466,-1.67284,4.38912,-4.667,NA,-48.248,NA,NA,NA
122731,-1.64022,4.22172,-4.16606,-56.733,NA,NA,NA,NA
122830,-2.78634,3.64673,-4.9798,-66.999,NA,NA,NA,NA
123153,-2.34982,4.53708,-4.69704,-56.736,NA,NA,NA,NA
123237,-2.49309,4.27576,-4.85724,NA,NA,-68.617,NA,NA
123415,-3.49362,4.53712,-4.94081,NA,NA,-110.991,NA,NA
123669,-2.73829,4.21229,-4.99049,NA,-73.246,NA,NA,NA
123817,-1.74716,3.32216,-4.86486,-36.688,NA,NA,NA,NA
124196,-1.86886,3.70477,-4.81464,-19.169,NA,NA,NA,NA
124356,-2.08913,3.75314,-4.96059,NA,NA,-38.397,NA,NA
124483,-2.59543,3.50945,-3.83361,-93.75,NA,NA,NA,NA
124690,-1.09954,4.39163,-4.99112,-76.735,NA,NA,NA,NA
124860,-1.32172,4.64393,-4.89113,-87.444,NA,NA,NA,NA
125043,-1.68564,4.27582,-4.56733,NA,NA,-46.958,NA,NA
125377,-1.75367,4.1315,-4.94664,NA,NA,-32.836,NA,NA
125525,-1.32619,4.79525,-4.49609,NA,NA,-75.885,NA,NA
125698,-2.30108,4.88059,-4.5619,NA,-75.101,NA,NA,NA
125892,-1.87975,4.50159,-4.59067,-54.017,NA,NA,NA,NA
126064,-1.68779,4.15974,-4.52755,-35.317,NA,NA,NA,NA
126257,-2.18188,3.87389,-4.80769,NA,-51.65,NA,NA,NA
126532,-2.44594,4.53889,-4.84303,NA,NA,-77.593,NA,NA
126799,-3.03655,4.31832,-4.00722,NA,-100.244,NA,NA,NA
126854,-2.93862,3.64861,-4.65024,NA,NA,-75.455,NA,NA
127152,-2.43124,4.00412,-4.87007,-48.499,NA,NA,NA,NA
127377,-1.57504,3.5989,-4.42144,NA,-48.251,NA,NA,NA
127562,-1.69202,3.85,-4.88724,NA,NA,-7.319,NA,NA
127760,-2.21293,3.96976,-4.68348,NA,-51.531,NA,NA,NA
127824,-1.91447,3.8294,-4.34898,-30.987,NA,NA,NA,NA
128165,-1.34609,3.88597,-4.37379,-24.662,NA,NA,NA,NA
128365,-1.33251,4.90589,-4.8816,NA,-78.114,NA,NA,NA
128413,-1.49099,4.30015,-4.59628,NA,-52.629,NA,NA,NA
128615,-2.97057,3.97748,-3.969,-92.835,NA,NA,NA,NA
128961,-2.96158,3.55495,-4.85488,NA,-74.906,NA,NA,NA
129185,-2.72827,4.0356,-4.93545,NA,-65.027,NA,NA,NA
129331,-2.45,3.57182,-4.84528,NA,-56.601,NA,NA,NA
129591,-2.40488,4.92523,-4.42732,-80.483,NA,NA,NA,NA
129755,-2.536,4.80556,-4.87005,-75.289,NA,NA,NA,NA
129919,-1.57997,3.77334,-4.40424,NA,-41.533,NA,NA,NA
130101,-1.28131,4.02826,-4.35989,-50.318,NA,NA,NA,NA
130388,-1.85605,3.62379,-4.8984,NA,NA,-21.29,NA,NA
130532,-1.4148,4.27399,-4.87763,-19.345,NA,NA,NA,NA
130736,-2.16707,3.15689,-4.15337,NA,NA,-102.628,NA,NA
130857,-2.07606,3.46486,-4.66233,-44.907,NA,NA,NA,NA
131193,-2.21513,4.37197,-4.62674,-55.578,NA,NA,NA,NA
131294,-2.09785,3.98457,-4.87365,NA,NA,-47.035,NA,NA
131574,-1.88471,3.24239,-4.85003,NA,NA,-39.744,NA,NA
131800,-1.81287,4.03472,-4.19183,-53.686,NA,NA,NA,NA
131973,-1.36847,3.91596,-4.4819,-26.713,NA,NA,NA,NA
132108,-2.06082,4.5646,-4.62347,NA,-59.668,NA,NA,NA
132208,-2.38321,3.76026,-4.5753,-52.076,NA,NA,NA,NA
132439,-2.63654,4.14238,-4.82431,-50.021,NA,NA,NA,NA
132763,-2.546,4.92436,-4.83202,NA,-81.302,NA,NA,NA
132841,-1.53882,3.62831,-4.7669,-14.234,NA,NA,NA,NA
133186,-0.985639,4.00872,-4.05466,-103.565,NA,NA,NA,NA
133228,-1.34306,4.35024,-4.65749,NA,NA,-71.537,NA,NA
133446,-2.24219,4.15487,-4.61962,NA,-49.947,NA,NA,NA
133764,-1.64642,4.01945,-4.20039,-54.55,NA,NA,NA,NA
133988,-1.80127,3.02187,-4.87179,-47.678,NA,NA,NA,NA
134182,-1.44575,3.24331,-4.80214,NA,NA,-29.298,NA,NA
134397,-1.54626,4.18894,-4.9791,NA,-41.202,NA,NA,NA
134410,-1.44815,4.20704,-4.1685,NA,NA,-72.709,NA,NA
134743,-2.04837,4.55585,-4.34829,-64.06,NA,NA,NA,NA
134918,-2.15123,4.93913,-4.88502,-70.835,NA,NA,NA,NA
135182,-2.69535,3.82447,-4.41312,-65.334,NA,NA,NA,NA
135235,-3.16373,3.50886,-4.66707,NA,-89.603,NA,NA,NA
135584,-1.46085,3.65997,-4.54963,-19.848,NA,NA,NA,NA
135627,-1.34599,3.70307,-4.92844,NA,NA,-5.38,NA,NA
135830,-2.06895,4.46212,-4.89532,NA,NA,-54.176,NA,NA
136099,-1.55545,4.35462,-4.08716,-72.142,NA,NA,NA,NA
136235,-2.35761,4.11117,-4.75027,NA,NA,-56.321,NA,NA
136532,-3.02063,3.31878,-4.32621,NA,NA,-108.783,NA,NA
136648,-1.88229,3.94013,-4.82525,NA,-36.395,NA,NA,NA
136959,-1.26298,4.88381,-4.90799,NA,-80.833,NA,NA,NA
137022,-2.64002,4.26095,-4.32704,NA,NA,-65.675,NA,NA
137371,-1.22819,4.50415,-4.75521,-64.93,NA,NA,NA,NA
137598,-1.55065,3.67238,-4.78485,-4.368,NA,NA,NA,NA
137743,-2.70116,4.59611,-4.93965,NA,-69.388,NA,NA,NA
137843,-2.84114,4.11839,-4.27376,NA,-84.6,NA,NA,NA
138140,-3.54184,3.93462,-4.86235,-100.42,NA,NA,NA,NA
138211,-2.62187,4.30523,-4.77132,NA,-74.518,NA,NA,NA
138569,-2.96598,4.80663,-4.75837,-90.561,NA,NA,NA,NA
138722,-1.81124,4.85188,-4.25163,NA,NA,-86.98,NA,NA
138988,-1.71882,4.06645,-4.26043,-54.214,NA,NA,NA,NA
139195,-1.84594,4.09372,-3.92308,-75.386,NA,NA,NA,NA
139328,-2.18548,4.35212,-4.44668,-55.927,NA,NA,NA,NA
139561,-2.0477,4.59111,-4.4218,-54.334,NA,NA,NA,NA
139695,-1.42368,3.69568,-4.68581,-11.039,NA,NA,NA,NA
139908,-1.56848,4.48669,-4.08264,-78.137,NA,NA,NA,NA
140008,-1.30847,3.30098,-4.72032,-23.186,NA,NA,NA,NA
140376,-1.78345,4.7452,-4.94561,-63.246,NA,NA,NA,NA
140528,-1.88423,4.53998,-4.58383,-55.52,NA,NA,NA,NA
140678,-1.10957,3.79393,-4.3653,NA,-47.878,NA,NA,NA
140877,-1.10231,4.32394,-4.86487,NA,-53.36,NA,NA,NA
141138,-2.27471,3.78307,-4.85556,-46.987,NA,NA,NA,NA
141219,-1.58398,4.19231,-4.69115,-32.782,NA,NA,NA,NA
141501,-2.09945,4.94971,-4.06537,NA,-90.039,NA,NA,NA
141611,-2.91155,4.03584,-4.97574,NA,NA,-76.387,NA,NA
141876,-1.85189,4.41808,-4.25906,NA,-64.589,NA,NA,NA
142095,-1.89345,3.24129,-4.63825,-43.243,NA,NA,NA,NA
142251,-1.921,3.48699,-4.7018,NA,NA,-25.989,NA,NA
142411,-2.65021,4.51181,-4.98716,-69.04,NA,NA,NA,NA
142653,-1.37652,3.46997,-4.37481,-59.429,NA,NA,NA,NA
142904,-1.55228,3.77531,-4.83556,-22.293,NA,NA,NA,NA
143198,-1.4165,4.52831,-4.82416,NA,-57.846,NA,NA,NA
143352,-2.89512,4.58025,-4.07804,NA,NA,-98.546,NA,NA
143548,-2.45774,3.41627,-4.14918,-76.675,NA,NA,NA,NA
143789,-2.37223,3.55134,-4.15596,-71.224,NA,NA,NA,NA
143823,-1.99441,3.79807,-4.6043,NA,NA,-40.095,NA,NA
144190,-1.56812,4.25976,-4.61891,NA,-49.812,NA,NA,NA
144298,-1.46143,4.15579,-4.98734,NA,NA,-24.209,NA,NA
144410,-1.74812,3.055,-4.39381,NA,NA,-89.909,NA,NA
144618,-1.6523,3.87167,-4.61,-23.393,NA,NA,NA,NA
144905,-2.2437,4.7343,-4.88405,-59.261,NA,NA,NA,NA
145158,-1.75406,4.07295,-4.79387,NA,NA,NA,-58.226,NA
145288,-1.65542,4.89238,-4.92749,NA,NA,-83.469,NA,NA
145500,-1.38662,4.66997,-4.67215,NA,-59.855,NA,NA,NA
145791,-1.70991,4.4018,-4.0799,-73.546,NA,NA,NA,NA
145874,-1.41174,4.60715,-4.14572,NA,-98.474,NA,NA,NA
146184,-1.20972,3.78398,-4.64818,-19.638,NA,NA,NA,NA
146375,-1.04951,4.10308,-4.40752,NA,NA,-65.685,NA,NA
146508,-1.36318,4.36581,-4.88332,-34.325,NA,NA,NA,NA
146727,-2.86584,4.35932,-4.79398,-76.94,NA,NA,NA,NA
146908,-2.96859,4.01961,-4.27959,NA,-84.041,NA,NA,NA
147034,-2.27165,4.07729,-4.51427,-49.829,NA,NA,NA,NA
147355,-1.2319,4.66374,-4.66205,NA,-76.151,NA,NA,NA
147494,-1.04015,3.64574,-4.6391,-44.949,NA,NA,NA,NA
147756,-1.21297,3.7032,-4.53403,NA,-50.488,NA,NA,NA
147947,-1.97542,3.30804,-3.6208,-89.78,NA,NA,NA,NA
148016,-1.73838,3.47694,-4.97114,-20.944,NA,NA,NA,NA
148290,-1.65375,4.62629,-4.87336,NA,NA,-58.559,NA,NA
148472,-2.63255,3.98502,-4.44171,NA,-67.593,NA,NA,NA
148702,-1.53457,4.64418,-4.30431,-71.735,NA,NA,NA,NA
148950,-2.2018,4.3971,-4.79117,-53.357,NA,NA,NA,NA
149026,-2.16399,4.02342,-4.89679,NA,NA,-45.404,NA,NA
149220,-2.7845,4.13801,-4.50424,NA,-70.712,NA,NA,NA
149596,-1.37498,3.85579,-4.56212,-29.971,NA,NA,NA,NA
149721,-1.65746,4.24798,-4.54648,NA,-55.805,NA,NA,NA
149953,-1.37647,4.12139,-4.58437,NA,NA,-58.427,NA,NA
150019,-1.3656,3.35231,-4.37385,NA,-45.316,NA,NA,NA
150331,-1.14171,4.41529,-4.86873,-72.456,NA,NA,NA,NA
150461,-1.50953,4.69072,-4.37764,NA,-77.734,NA,NA,NA
