id,x0,x1,x2,fitness-4.5,fitness-3.5,fitness-3,fitness-4,fitness-5,fitness-1.5,fitness-2.5,fitness-2
63847,-1.75085,4.96861,-4.87775,NA,-123.372,NA,NA,NA,NA,NA,NA
64076,-1.53229,5,-4.2526,NA,NA,NA,NA,-90.204,NA,NA,NA
64259,-1.56765,5,-4.48078,NA,-116.886,NA,NA,NA,NA,NA,NA
64540,-0.511892,5,-4.48002,NA,NA,NA,NA,-152.243,NA,NA,NA
64743,-0.356546,5,-3.78564,NA,NA,NA,NA,-167.331,NA,NA,NA
64916,-0.39756,3.73876,-4.37767,NA,NA,NA,NA,-98.444,NA,NA,NA
65088,-0.414172,3.87979,-4.87839,NA,NA,NA,-133.523,NA,NA,NA,NA
65273,-1.61997,3.78294,-4.70479,-5.194,NA,NA,NA,NA,NA,NA,NA
65519,-1.86579,2.49689,-5,NA,NA,NA,NA,-126.345,NA,NA,NA
65706,-2.96389,2.77708,-3.9053,NA,NA,NA,NA,-139.897,NA,NA,NA
65826,-3.33398,3.21144,-4.04044,NA,-159.476,NA,NA,NA,NA,NA,NA
66118,-3.67622,4.77876,-4.45864,NA,NA,-173.15,NA,NA,NA,NA,NA
66321,-3.759,3.37128,-5,NA,NA,NA,NA,-130.933,NA,NA,NA
66471,-4.07192,3.80398,-4.94891,-147.911,NA,NA,NA,NA,NA,NA,NA
66703,-1.88863,4.50483,-4.99866,-50.646,NA,NA,NA,NA,NA,NA,NA
66822,-1.3102,4.14276,-5,NA,NA,NA,-60.984,NA,NA,NA,NA
67046,-0.25871,5,-5,NA,NA,NA,-194.296,NA,NA,NA,NA
67238,0.3277,5,-5,NA,-304.457,NA,NA,NA,NA,NA,NA
67403,-0.829888,4.89941,-4.89497,NA,NA,-205.906,NA,NA,NA,NA,NA
67799,-0.27364,4.5842,-5,NA,NA,NA,-179.362,NA,NA,NA,NA
67809,-1.1726,3.8262,-5,-26.877,NA,NA,NA,NA,NA,NA,NA
68195,0.124156,5,-4.97768,-221.141,NA,NA,NA,NA,NA,NA,NA
68358,-0.333052,4.32681,-5,NA,NA,NA,NA,-127.849,NA,NA,NA
68564,-1.48393,4.57231,-4.90542,NA,NA,NA,NA,-57.462,NA,NA,NA
68605,-0.863749,4.48848,-4.94705,NA,NA,NA,NA,-94.165,NA,NA,NA
68912,-2.76185,5,-5,NA,NA,NA,NA,-95.041,NA,NA,NA
69031,-1.52678,4.93601,-5,NA,NA,NA,NA,-78.074,NA,NA,NA
69377,-1.79702,4.91553,-5,NA,NA,NA,NA,-70.747,NA,NA,NA
69501,-1.02564,5,-5,-104.841,NA,NA,NA,NA,NA,NA,NA
69628,-1.94432,5,-5,-70.694,NA,NA,NA,NA,NA,NA,NA
69898,-2.70009,4.24451,-5,NA,NA,NA,-59.617,NA,NA,NA,NA
70152,-0.612894,3.54451,-5,NA,-191.128,NA,NA,NA,NA,NA,NA
70296,-1.79047,4.95594,-3.76109,-106.862,NA,NA,NA,NA,NA,NA,NA
70491,-1.52147,5,-4.84733,-78.825,NA,NA,NA,NA,NA,NA,NA
70653,-2.29639,4.99816,-4.94423,-82.461,NA,NA,NA,NA,NA,NA,NA
70868,-1.1021,5,-4.55546,NA,NA,NA,NA,-103.009,NA,NA,NA
71062,-1.33794,5,-4.28806,NA,NA,NA,NA,-85.371,NA,NA,NA
71320,-2.09345,5,-4.69261,NA,NA,NA,NA,-79.103,NA,NA,NA
71483,-1.97605,5,-3.75586,NA,NA,NA,-135.085,NA,NA,NA,NA
71701,-1.2426,4.78967,-4.57693,-81.988,NA,NA,NA,NA,NA,NA,NA
71879,-1.90464,4.57988,-5,-56.055,NA,NA,NA,NA,NA,NA,NA
72080,-1.05721,4.97124,-4.4118,NA,NA,NA,NA,-114.098,NA,NA,NA
72325,-1.12264,4.50604,-5,NA,NA,NA,NA,-80.174,NA,NA,NA
72518,-1.90334,5,-5,NA,NA,NA,NA,-79.312,NA,NA,NA
72620,-1.6841,4.45323,-5,-48.066,NA,NA,NA,NA,NA,NA,NA
72856,-1.9984,4.46753,-4.4492,NA,NA,NA,NA,-61.825,NA,NA,NA
73037,-3.55972,5,-5,-135.405,NA,NA,NA,NA,NA,NA,NA
73311,-3.51744,5,-5,NA,-138.766,NA,NA,NA,NA,NA,NA
73549,-3.02027,4.80739,-4.71868,NA,NA,-136.1,NA,NA,NA,NA,NA
73790,-2.18945,5,-5,NA,-99.012,NA,NA,NA,NA,NA,NA
73905,-2.67452,5,-5,-82.596,NA,NA,NA,NA,NA,NA,NA
74003,-1.82149,5,-4.12551,NA,NA,NA,NA,-93.731,NA,NA,NA
74384,-2.21874,4.8576,-5,NA,NA,NA,NA,-75.079,NA,NA,NA
74418,-2.66716,3.17178,-5,NA,NA,NA,NA,-81.845,NA,NA,NA
74757,-1.46797,3.09731,-5,NA,NA,NA,NA,-69.857,NA,NA,NA
74928,-2.72058,4.45096,-5,NA,NA,NA,NA,-74.61,NA,NA,NA
75154,-2.26825,4.18883,-5,NA,NA,NA,NA,-47.4,NA,NA,NA
75256,-2.05214,3.96616,-5,NA,NA,NA,-47.33,NA,NA,NA,NA
75598,-3.72589,3.23859,-4.0356,NA,NA,NA,-149.184,NA,NA,NA,NA
75612,-3.15433,3.17315,-3.98259,NA,NA,NA,NA,-118.303,NA,NA,NA
75993,-3.41797,4.03235,-5,-99.025,NA,NA,NA,NA,NA,NA,NA
76110,-3.66417,3.92664,-4.96213,NA,NA,NA,NA,-123.255,NA,NA,NA
76261,-3.13068,4.05788,-4.49495,NA,NA,NA,NA,-89.784,NA,NA,NA
76506,-2.89748,4.98521,-4.86007,NA,NA,NA,-100.133,NA,NA,NA,NA
76736,-2.02521,5,-5,NA,-104.839,NA,NA,NA,NA,NA,NA
76854,-1.86232,3.88778,-4.93452,NA,-49.051,NA,NA,NA,NA,NA,NA
77053,-1.40991,3.3207,-4.7237,NA,NA,NA,-37.281,NA,NA,NA,NA
77376,-1.15648,3.88398,-3.73393,-88.864,NA,NA,NA,NA,NA,NA,NA
77538,-2.57512,4.29446,-4.521,-68.669,NA,NA,NA,NA,NA,NA,NA
77628,-2.95998,5,-4.42564,NA,NA,NA,NA,-106.661,NA,NA,NA
77855,-2.47705,5,-4.1551,NA,NA,NA,NA,-97.082,NA,NA,NA
78105,-3.44699,4.096,-4.47578,NA,NA,NA,NA,-109.987,NA,NA,NA
78379,-1.54813,5,-4.57229,NA,NA,NA,NA,-84.223,NA,NA,NA
78574,-2.14487,4.53795,-5,NA,NA,NA,-59.318,NA,NA,NA,NA
78696,-1.80244,3.92069,-5,NA,NA,NA,NA,-31.41,NA,NA,NA
78971,-3.03138,3.49299,-4.09953,NA,-124.794,NA,NA,NA,NA,NA,NA
79112,-3.96033,3.81943,-4.72933,NA,-164.326,NA,NA,NA,NA,NA,NA
79294,-3.97003,4.08541,-4.8768,NA,NA,NA,-143.958,NA,NA,NA,NA
79518,-3.14263,4.28483,-5,NA,NA,-121.96,NA,NA,NA,NA,NA
79699,-2.53115,4.9914,-4.99817,NA,NA,NA,-84.244,NA,NA,NA,NA
79857,-2.19773,3.15095,-5,NA,NA,NA,NA,-69.705,NA,NA,NA
80006,-1.87453,2.77084,-4.82615,-91.976,NA,NA,NA,NA,NA,NA,NA
80356,-2.32643,3.4271,-4.85695,-72.613,NA,NA,NA,NA,NA,NA,NA
80447,-3.37002,3.64498,-3.94372,NA,NA,NA,NA,-117.125,NA,NA,NA
80695,-2.30688,2.82437,-3.79159,NA,NA,NA,NA,-140.958,NA,NA,NA
80905,-2.77756,4.28437,-4.38822,-78.018,NA,NA,NA,NA,NA,NA,NA
81007,-0.946876,3.57402,-3.99081,NA,NA,NA,NA,-127.833,NA,NA,NA
81282,-0.384228,3.88587,-3.71127,NA,NA,NA,NA,-275.805,NA,NA,NA
81570,-0.956288,5,-5,-107.168,NA,NA,NA,NA,NA,NA,NA
81693,-2.59397,3.36955,-4.03955,NA,NA,NA,NA,-90.212,NA,NA,NA
81867,-1.22016,2.28953,-5,NA,NA,NA,NA,-183.311,NA,NA,NA
82179,-1.96556,4.67908,-4.44112,NA,NA,NA,NA,-81.738,NA,NA,NA
82393,-2.63722,4.60637,-3.46348,NA,NA,NA,-118.745,NA,NA,NA,NA
82537,-1.33966,4.36489,-4.02564,NA,NA,NA,NA,-88.859,NA,NA,NA
82643,0.481585,4.44221,-4.80385,NA,NA,NA,NA,-301.124,NA,NA,NA
82950,-0.235754,2.76235,-5,NA,-377.061,NA,NA,NA,NA,NA,NA
83005,-0.848791,2.6031,-5,-162.235,NA,NA,NA,NA,NA,NA,NA
83226,-0.150129,2.28959,-4.7995,NA,NA,NA,-323.355,NA,NA,NA,NA
83510,-1.37014,4.14718,-4.3111,NA,-138.196,NA,NA,NA,NA,NA,NA
83609,-1.90058,5,-5,NA,-94.318,NA,NA,NA,NA,NA,NA
83970,-2.08569,3.17553,-4.47328,NA,NA,NA,NA,-68.178,NA,NA,NA
84017,-2.13564,2.09599,-5,-160.38,NA,NA,NA,NA,NA,NA,NA
84357,-2.50728,2.79857,-5,NA,NA,NA,NA,-92.096,NA,NA,NA
84476,-3.17411,4.14847,-4.07858,-101.527,NA,NA,NA,NA,NA,NA,NA
84703,-2.63717,4.09436,-4.22022,-76.42,NA,NA,NA,NA,NA,NA,NA
84892,-1.43255,3.77165,-4.94207,-20.76,NA,NA,NA,NA,NA,NA,NA
85180,-1.68104,2.70164,-5,NA,NA,NA,NA,-106.627,NA,NA,NA
85363,-1.24273,3.31332,-5,NA,NA,NA,NA,-74.385,NA,NA,NA
85594,-2.04718,2.89329,-4.50143,NA,NA,NA,NA,-107.829,NA,NA,NA
85670,-2.41624,3.68173,-3.92082,NA,NA,NA,NA,-90.406,NA,NA,NA
85973,-1.92002,5,-4.50147,NA,NA,NA,NA,-77.008,NA,NA,NA
86173,-2.31177,5,-4.77303,-84.232,NA,NA,NA,NA,NA,NA,NA
86369,-2.10436,5,-5,NA,NA,NA,NA,-76.559,NA,NA,NA
86503,-2.3334,5,-3.7548,NA,NA,NA,NA,-102.634,NA,NA,NA
86642,-1.53554,4.82835,-4.1721,NA,NA,NA,NA,-89.476,NA,NA,NA
86895,0.230644,4.57724,-4.64121,NA,NA,NA,NA,-247.287,NA,NA,NA
87173,0.421873,5,-5,-238.059,NA,NA,NA,NA,NA,NA,NA
87326,-2.24909,3.97251,-4.34168,NA,NA,NA,NA,-55.686,NA,NA,NA
87411,-2.11972,3.14069,-5,NA,NA,NA,NA,-68.373,NA,NA,NA
87707,-0.82152,3.64201,-5,NA,NA,NA,NA,-86.063,NA,NA,NA
87949,-1.54921,2.55253,-5,NA,NA,NA,NA,-126.353,NA,NA,NA
88007,-0.706598,3.78336,-5,-123.313,NA,NA,NA,NA,NA,NA,NA
88353,-2.43473,3.88483,-5,NA,NA,NA,NA,-59.126,NA,NA,NA
88413,-2.42592,3.78657,-5,NA,NA,NA,NA,-63.594,NA,NA,NA
88700,-2.80019,5,-5,NA,NA,NA,NA,-95.595,NA,NA,NA
88910,-1.89179,4.83793,-4.55269,-70.384,NA,NA,NA,NA,NA,NA,NA
89151,-1.86564,3.56664,-4.10528,NA,NA,NA,NA,-73.866,NA,NA,NA
89204,-1.83054,2.97017,-3.90591,NA,NA,NA,NA,-120.479,NA,NA,NA
89470,-2.04973,3.29384,-5,-52.702,NA,NA,NA,NA,NA,NA,NA
89654,-2.6501,4.0419,-5,NA,NA,NA,NA,-65.056,NA,NA,NA
89846,-2.44872,3.98641,-4.37834,NA,NA,NA,NA,-60.75,NA,NA,NA
90147,-1.99772,3.03684,-4.92101,-83.771,NA,NA,NA,NA,NA,NA,NA
90384,-1.92287,4.28544,-4.23071,NA,NA,NA,NA,-53.92,NA,NA,NA
90521,-1.73641,5,-4.48789,-77.569,NA,NA,NA,NA,NA,NA,NA
90679,-1.93534,4.50511,-4.88294,NA,NA,NA,-65.141,NA,NA,NA,NA
90855,-1.48974,4.57134,-4.62939,-61.848,NA,NA,NA,NA,NA,NA,NA
91058,-2.38118,3.77223,-5,NA,NA,NA,-65.713,NA,NA,NA,NA
91339,-1.91092,4.89236,-4.99622,NA,NA,NA,NA,-68.234,NA,NA,NA
91580,-3.27495,4.61402,-5,-101.121,NA,NA,NA,NA,NA,NA,NA
91797,-3.41049,4.23796,-4.06625,NA,NA,NA,NA,-119.624,NA,NA,NA
91923,-1.33426,3.3807,-3.68979,NA,NA,NA,NA,-181.714,NA,NA,NA
92010,-1.10034,5,-3.21043,NA,NA,NA,NA,-179.068,NA,NA,NA
92212,-1.12709,5,-3.59957,NA,NA,NA,NA,-130.37,NA,NA,NA
92556,-3.34213,4.4554,-4.02518,NA,NA,NA,NA,-121.312,NA,NA,NA
92749,-2.74113,5,-4.30409,NA,NA,NA,NA,-98.415,NA,NA,NA
92935,-2.50168,5,-4.22389,NA,NA,NA,-96.87,NA,NA,NA,NA
93064,-2.01068,5,-4.36809,NA,-84.98,NA,NA,NA,NA,NA,NA
93396,-2.69267,4.57756,-4.58048,NA,-99.095,NA,NA,NA,NA,NA,NA
93495,-2.43927,4.45687,-5,NA,NA,NA,-63.853,NA,NA,NA,NA
93673,-1.328,5,-4.75802,NA,NA,NA,NA,-93.484,NA,NA,NA
93838,-1.28225,5,-3.37212,-152.19,NA,NA,NA,NA,NA,NA,NA
94099,-1.6038,4.38597,-5,NA,NA,NA,NA,-50.017,NA,NA,NA
94291,-3.02211,4.24422,-4.40629,NA,NA,NA,NA,-95.228,NA,NA,NA
94463,-3.28453,2.8341,-4.79145,-132.145,NA,NA,NA,NA,NA,NA,NA
94710,-4.59106,3.8092,-4.3735,-206.189,NA,NA,NA,NA,NA,NA,NA
94821,-3.48225,5,-5,NA,NA,NA,NA,-133.149,NA,NA,NA
95149,-3.78923,4.8435,-5,-146.243,NA,NA,NA,NA,NA,NA,NA
95324,-2.07411,4.84866,-4.11074,NA,NA,NA,-98.737,NA,NA,NA,NA
95587,-1.77472,5,-4.18841,NA,NA,NA,-97.688,NA,NA,NA,NA
95706,-2.45215,5,-4.76088,-81.047,NA,NA,NA,NA,NA,NA,NA
95985,-2.17474,5,-3.85829,NA,NA,NA,NA,NA,NA,-208.934,NA
96020,-0.817791,5,-4.21042,NA,-194.98,NA,NA,NA,NA,NA,NA
96297,-3.03331,3.50453,-4.12868,NA,NA,NA,NA,-96.848,NA,NA,NA
96501,-3.22805,3.9003,-4.28688,-84.207,NA,NA,NA,NA,NA,NA,NA
96766,-2.71679,4.798,-3.22585,NA,NA,NA,NA,-152.504,NA,NA,NA
96992,-1.97409,5,-3.84621,NA,NA,NA,NA,-110.546,NA,NA,NA
97151,-1.45187,5,-5,NA,NA,NA,NA,-84.557,NA,NA,NA
97366,-1.86755,3.36709,-5,NA,NA,NA,NA,-55.405,NA,NA,NA
97544,-1.98026,3.57635,-5,NA,NA,NA,NA,-49.837,NA,NA,NA
97766,-1.94705,4.64792,-5,NA,NA,NA,NA,-54.536,NA,NA,NA
97851,-2.9357,5,-5,NA,NA,NA,NA,-98.026,NA,NA,NA
98021,-2.46508,5,-4.04195,NA,NA,NA,NA,-97.305,NA,NA,NA
98356,-2.76384,4.37682,-4.10902,NA,-112.878,NA,NA,NA,NA,NA,NA
98536,-2.47192,5,-4.68194,-81.297,NA,NA,NA,NA,NA,NA,NA
98607,-1.85275,5,-4.9279,-73.165,NA,NA,NA,NA,NA,NA,NA
98976,-1.24766,5,-5,NA,NA,NA,NA,-91.724,NA,NA,NA
99151,-1.58915,4.21373,-4.62001,-34.958,NA,NA,NA,NA,NA,NA,NA
99201,-2.18709,4.62313,-5,NA,NA,NA,NA,-60.613,NA,NA,NA
99587,-1.92495,5,-4.46717,-80.858,NA,NA,NA,NA,NA,NA,NA
99747,-2.61196,5,-5,NA,NA,NA,-86.329,NA,NA,NA,NA
99921,-3.22555,5,-4.93933,NA,NA,NA,NA,-119.866,NA,NA,NA
100015,-4.4774,4.24096,-4.74526,-192.773,NA,NA,NA,NA,NA,NA,NA
100335,-2.79095,4.22192,-5,NA,NA,NA,NA,-72.441,NA,NA,NA
100404,-2.52918,3.59554,-5,NA,-81.043,NA,NA,NA,NA,NA,NA
100617,-2.96765,4.80106,-5,NA,NA,NA,NA,NA,NA,-174.831,NA
100803,-2.6526,4.13438,-5,NA,NA,-126.116,NA,NA,NA,NA,NA
101053,-1.22164,4.09769,-5,NA,NA,-181.195,NA,NA,NA,NA,NA
101307,-0.105936,4.50011,-5,-183.51,NA,NA,NA,NA,NA,NA,NA
101486,-1.68443,3.42087,-4.58614,-23.821,NA,NA,NA,NA,NA,NA,NA
101711,-1.61103,4.26542,-4.39459,-38.399,NA,NA,NA,NA,NA,NA,NA
101871,-2.10219,4.2182,-5,-35.388,NA,NA,NA,NA,NA,NA,NA
102001,-2.75596,4.44462,-3.74981,NA,NA,NA,NA,-105.414,NA,NA,NA
102322,-1.28565,5,-3.57076,NA,NA,NA,NA,-137.23,NA,NA,NA
102448,-1.16522,4.76754,-4.08413,NA,NA,NA,NA,-99.919,NA,NA,NA
102797,-1.19194,5,-5,NA,NA,NA,NA,-89.184,NA,NA,NA
102858,-2.10242,5,-5,NA,NA,NA,NA,-80.487,NA,NA,NA
103149,-2.23161,4.61614,-4.53898,NA,NA,NA,NA,-66.352,NA,NA,NA
103317,-1.79996,4.11852,-5,NA,NA,NA,NA,-42.868,NA,NA,NA
103512,-1.0379,5,-5,NA,NA,NA,NA,-90.049,NA,NA,NA
103629,-1.75795,4.99219,-3.8104,-102.67,NA,NA,NA,NA,NA,NA,NA
103991,-3.18483,4.34075,-5,NA,NA,NA,-96.526,NA,NA,NA,NA
104165,-1.59807,5,-5,NA,NA,-147.46,NA,NA,NA,NA,NA
104389,-1.22816,4.91114,-4.43142,NA,-147.096,NA,NA,NA,NA,NA,NA
104491,-1.26217,4.61488,-5,-67.098,NA,NA,NA,NA,NA,NA,NA
104688,-1.97508,5,-5,NA,NA,NA,-87.47,NA,NA,NA,NA
104907,-2.37719,5,-5,NA,NA,NA,NA,-78.825,NA,NA,NA
105103,-2.15302,5,-5,NA,NA,NA,NA,-78.926,NA,NA,NA
105397,-2.17727,4.95004,-3.48617,NA,NA,NA,-134.685,NA,NA,NA,NA
105459,-2.48639,5,-4.60225,NA,-111.445,NA,NA,NA,NA,NA,NA
105771,-1.07264,5,-5,NA,NA,NA,NA,-87.997,NA,NA,NA
105893,-2.18752,1.94218,-4.43605,-185.21,NA,NA,NA,NA,NA,NA,NA
106002,-1.7502,3.22421,-5,NA,NA,NA,-42.313,NA,NA,NA,NA
106370,-0.942121,3.69482,-4.98922,NA,NA,NA,NA,-85.334,NA,NA,NA
106479,-0.428959,3.72359,-5,NA,NA,NA,NA,-190.672,NA,NA,NA
106642,-2.98372,5,-4.7137,NA,NA,NA,NA,-102.383,NA,NA,NA
106929,-3.1196,5,-4.9458,NA,NA,NA,NA,-111.514,NA,NA,NA
107195,-1.36923,5,-5,NA,NA,NA,NA,-93.288,NA,NA,NA
107382,-1.58615,5,-4.91003,NA,NA,NA,NA,-75.852,NA,NA,NA
107417,-0.768983,5,-4.60237,NA,NA,NA,NA,-123.121,NA,NA,NA
107787,-0.741577,4.47617,-3.48544,NA,NA,NA,NA,-166.18,NA,NA,NA
107871,-2.2745,5,-5,NA,NA,NA,NA,-76.551,NA,NA,NA
108049,-2.66038,4.9055,-5,NA,NA,NA,NA,-85.104,NA,NA,NA
108213,-3.90637,4.49495,-4.42755,NA,NA,NA,NA,-154.769,NA,NA,NA
108444,-2.73009,4.87887,-3.93178,NA,NA,NA,NA,-106.607,NA,NA,NA
108635,-1.24379,4.30704,-4.2996,NA,NA,NA,-77.736,NA,NA,NA,NA
108979,-2.10777,4.88747,-3.92476,NA,NA,NA,-98.216,NA,NA,NA,NA
109148,-2.60322,5,-4.76214,NA,NA,NA,NA,-92.548,NA,NA,NA
109217,-3.52382,3.93872,-5,NA,NA,NA,NA,-112.976,NA,NA,NA
109520,-2.47268,3.63827,-3.56328,NA,NA,NA,NA,-107.064,NA,NA,NA
109639,-2.14847,4.08544,-4.80636,NA,NA,NA,NA,-52.068,NA,NA,NA
109925,-1.94468,5,-5,NA,NA,NA,NA,-80.836,NA,NA,NA
110047,-2.96,4.84978,-5,NA,NA,NA,NA,-99.122,NA,NA,NA
110289,-2.59335,4.66943,-5,NA,NA,NA,NA,-68.702,NA,NA,NA
110490,-2.54208,4.50113,-4.31589,NA,NA,NA,NA,-77.689,NA,NA,NA
110615,-3.18388,4.37371,-4.56605,NA,NA,NA,-98.134,NA,NA,NA,NA
110812,-1.98475,3.12552,-3.96443,NA,-136.173,NA,NA,NA,NA,NA,NA
111054,-2.81983,4.3467,-4.22105,NA,NA,NA,NA,NA,NA,-191.04,NA
111365,-2.10549,5,-3.79336,NA,NA,NA,NA,NA,NA,-207.751,NA
111555,-3.80271,5,-3.90968,NA,NA,NA,NA,-181.397,NA,NA,NA
111770,-2.50242,2.34565,-3.60534,NA,NA,NA,NA,-173.769,NA,NA,NA
111831,-1.44636,2.59127,-3.90337,NA,NA,NA,NA,-205.019,NA,NA,NA
112084,-1.65579,3.8572,-5,NA,NA,NA,NA,-52.743,NA,NA,NA
112396,-1.08885,4.68938,-5,NA,NA,NA,-113.093,NA,NA,NA,NA
112496,-2.90019,4.96751,-4.22085,NA,NA,NA,-117.452,NA,NA,NA,NA
112713,-2.12032,3.79045,-3.6952,NA,NA,NA,NA,-81.977,NA,NA,NA
112914,-0.829099,3.68156,-3.92589,NA,NA,NA,NA,-125.317,NA,NA,NA
113091,-1.77366,3.43743,-4.69304,NA,NA,NA,NA,-33.281,NA,NA,NA
113301,-2.08367,2.90478,-5,NA,NA,NA,-96.277,NA,NA,NA,NA
113579,-2.66523,3.4879,-5,NA,NA,NA,NA,-77.957,NA,NA,NA
113709,-2.73946,4.30716,-5,NA,NA,NA,NA,-71.365,NA,NA,NA
113910,-1.95071,4.89917,-4.94565,-68.05,NA,NA,NA,NA,NA,NA,NA
114168,-2.53539,5,-3.86808,NA,NA,NA,-108.772,NA,NA,NA,NA
114291,-2.72901,5,-4.54796,NA,NA,NA,NA,-94.915,NA,NA,NA
114464,-1.94761,5,-4.37481,NA,NA,NA,NA,-77.74,NA,NA,NA
114666,-2.46065,4.31646,-3.64066,NA,NA,NA,NA,-95.594,NA,NA,NA
114831,-4.04006,4.39503,-4.62438,-154.069,NA,NA,NA,NA,NA,NA,NA
115061,-4.02512,4.11819,-4.52203,NA,NA,NA,-152.275,NA,NA,NA,NA
115369,-2.79048,3.81436,-4.39708,-71.81,NA,NA,NA,NA,NA,NA,NA
115436,-2.42744,4.84916,-4.19568,NA,NA,NA,NA,-85.285,NA,NA,NA
115677,-2.09144,5,-3.79279,-96.898,NA,NA,NA,NA,NA,NA,NA
115858,-1.82457,4.45079,-4.66898,NA,NA,NA,NA,-57.095,NA,NA,NA
116097,-1.45536,5,-5,NA,-118.922,NA,NA,NA,NA,NA,NA
116274,-2.98798,5,-5,NA,-114.677,NA,NA,NA,NA,NA,NA
116511,-3.89524,5,-3.94013,NA,NA,NA,-183.6,NA,NA,NA,NA
116617,-5,5,-3.79837,-313.072,NA,NA,NA,NA,NA,NA,NA
116925,-3.55412,5,-3.42347,NA,NA,NA,NA,-187.174,NA,NA,NA
117003,-3.10987,5,-3.95727,NA,NA,NA,NA,-129.412,NA,NA,NA
117295,-2.73172,4.10151,-5,NA,NA,NA,NA,-70.556,NA,NA,NA
117505,-2.7235,3.88945,-5,NA,NA,NA,NA,-61.685,NA,NA,NA
117768,-2.51258,3.09058,-4.10113,NA,NA,NA,NA,-98.59,NA,NA,NA
117913,-1.48453,3.7686,-4.08899,NA,NA,NA,NA,-83.565,NA,NA,NA
118039,-1.83517,4.26594,-4.98654,NA,NA,NA,NA,-47.532,NA,NA,NA
118378,-1.57548,4.54891,-4.65593,NA,NA,NA,-61.407,NA,NA,NA,NA
118518,-0.55824,4.50863,-5,NA,NA,NA,NA,-125.948,NA,NA,NA
118765,-0.99629,5,-4.92324,NA,NA,NA,NA,-91.162,NA,NA,NA
118917,-0.513393,5,-5,NA,NA,NA,NA,-125.283,NA,NA,NA
119027,-1.05288,5,-4.4806,NA,NA,NA,NA,-112.654,NA,NA,NA
119333,-1.2672,4.45021,-4.0707,NA,NA,NA,NA,-89.921,NA,NA,NA
119419,-0.00557133,5,-3.47616,NA,NA,NA,NA,-247.655,NA,NA,NA
119753,-0.961999,4.99902,-3.55804,NA,NA,NA,NA,-147.756,NA,NA,NA
119987,-2.03141,5,-5,NA,NA,NA,NA,-81.83,NA,NA,NA
120125,-1.85432,4.9639,-4.18634,NA,-105.56,NA,NA,NA,NA,NA,NA
120326,-2.32784,5,-4.0227,NA,-117.32,NA,NA,NA,NA,NA,NA
120544,-3.75515,5,-4.94662,NA,NA,NA,-151.154,NA,NA,NA,NA
120687,-2.76926,3.8124,-5,NA,-85.584,NA,NA,NA,NA,NA,NA
120842,-2.11483,3.44447,-4.76308,-31.951,NA,NA,NA,NA,NA,NA,NA
121121,-2.99942,2.95591,-4.69377,-102.082,NA,NA,NA,NA,NA,NA,NA
121314,-2.80086,4.27462,-5,NA,NA,NA,-70.864,NA,NA,NA,NA
121555,-1.17297,3.38402,-5,NA,NA,-228.085,NA,NA,NA,NA,NA
121665,-0.957555,2.52977,-5,NA,-202.408,NA,NA,NA,NA,NA,NA
121818,-2.15636,4.00813,-5,NA,NA,NA,NA,-45.684,NA,NA,NA
122047,-3.46226,3.80989,-5,-101.214,NA,NA,NA,NA,NA,NA,NA
122283,-2.85038,4.67493,-5,-76.038,NA,NA,NA,NA,NA,NA,NA
122489,-2.14383,4.49399,-5,NA,NA,NA,NA,-59.361,NA,NA,NA
122606,-2.28357,5,-5,NA,NA,NA,NA,-76.572,NA,NA,NA
122990,-0.77975,5,-5,NA,NA,NA,NA,-128.184,NA,NA,NA
123141,-1.5352,5,-5,NA,NA,NA,NA,-81.454,NA,NA,NA
123359,-2.16568,4.32684,-5,NA,NA,NA,-49.577,NA,NA,NA,NA
123564,-0.923714,5,-4.45358,NA,NA,NA,NA,-114.736,NA,NA,NA
123747,-1.18806,5,-5,-89.016,NA,NA,NA,NA,NA,NA,NA
123877,-2.46888,5,-4.89147,NA,NA,NA,NA,-83.43,NA,NA,NA
124093,-2.16332,5,-4.43774,NA,NA,NA,NA,-81.225,NA,NA,NA
124392,-3.01478,5,-4.87194,NA,NA,NA,NA,-102.781,NA,NA,NA
124569,-2.19403,5,-5,NA,NA,NA,NA,-77.711,NA,NA,NA
124704,-1.72934,5,-4.21035,-79.306,NA,NA,NA,NA,NA,NA,NA
124977,-1.80208,4.5369,-3.92512,NA,-116.485,NA,NA,NA,NA,NA,NA
125128,-1.95482,5,-3.75548,NA,-143.188,NA,NA,NA,NA,NA,NA
125314,-2.66919,4.46962,-4.3499,NA,NA,NA,NA,-77.754,NA,NA,NA
125425,-1.52528,4.86754,-5,-71.94,NA,NA,NA,NA,NA,NA,NA
125662,-1.74692,5,-5,NA,NA,NA,NA,-72.575,NA,NA,NA
125960,-2.05895,4.06193,-5,-33.759,NA,NA,NA,NA,NA,NA,NA
126015,-3.03508,4.23395,-4.80747,-83.105,NA,NA,NA,NA,NA,NA,NA
126292,-3.21245,3.89161,-5,NA,NA,NA,NA,-84.476,NA,NA,NA
126511,-2.58746,3.72142,-5,NA,NA,NA,-66.022,NA,NA,NA,NA
126612,-3.7235,4.26865,-4.55956,NA,-137.179,NA,NA,NA,NA,NA,NA
126929,-2.8815,4.60639,-5,NA,-104.159,NA,NA,NA,NA,NA,NA
127135,-1.79059,3.59567,-4.57044,NA,NA,NA,-24.881,NA,NA,NA,NA
127372,-1.42523,3.84915,-4.61164,NA,NA,-135.685,NA,NA,NA,NA,NA
