id,x0,x1,x2,fitness-3.5,fitness-5,fitness-4.5,fitness-4,fitness-3,fitness-2.5,fitness-2
68211,-3.58645,5,-4.85073,NA,-140.531,NA,NA,NA,NA,NA
68567,-2.26622,4.02401,-5,-66.735,NA,NA,NA,NA,NA,NA
68698,-2.06006,3.51981,-4.60716,NA,NA,-36.151,NA,NA,NA,NA
68944,-2.30434,3.09873,-5,NA,-80.759,NA,NA,NA,NA,NA
69103,-2.3245,4.47944,-5,NA,NA,-57.349,NA,NA,NA,NA
69345,-1.483,3.21474,-4.26728,NA,NA,NA,-84.429,NA,NA,NA
69526,-1.61153,3.93948,-4.26511,NA,-50.866,NA,NA,NA,NA,NA
69642,-1.5091,3.71186,-4.08614,NA,-80.824,NA,NA,NA,NA,NA
69846,-1.90524,3.62292,-3.58872,NA,-104.716,NA,NA,NA,NA,NA
70161,-2.08099,4.38752,-4.43516,NA,NA,-55.37,NA,NA,NA,NA
70316,-2.37437,5,-4.24078,NA,NA,NA,-97.885,NA,NA,NA
70493,-2.41488,4.22569,-5,NA,NA,NA,-57.299,NA,NA,NA
70689,-2.09511,3.81326,-5,NA,NA,NA,-43.13,NA,NA,NA
70915,-1.49871,5,-2.729,NA,NA,-194.582,NA,NA,NA,NA
71008,-1.93409,5,-4.05917,NA,NA,-93.64,NA,NA,NA,NA
71318,-2.9117,4.989,-3.75913,NA,-124.447,NA,NA,NA,NA,NA
71452,-2.65862,4.2234,-4.99069,NA,-75.516,NA,NA,NA,NA,NA
71690,-1.67882,4.14859,-4.63881,NA,-43.117,NA,NA,NA,NA,NA
71893,-0.910019,4.90608,-4.50799,NA,-109.866,NA,NA,NA,NA,NA
72144,-1.63499,4.67118,-4.09956,NA,-77.209,NA,NA,NA,NA,NA
72301,-1.01248,4.4069,-4.20949,NA,NA,-79.672,NA,NA,NA,NA
72473,-2.13244,2.97348,-3.20862,NA,-169.438,NA,NA,NA,NA,NA
72642,-1.8108,3.21236,-4.4906,NA,NA,-48.386,NA,NA,NA,NA
72987,-3.19726,3.12679,-5,NA,NA,NA,-109.897,NA,NA,NA
73037,-2.78431,4.71104,-5,NA,-79.698,NA,NA,NA,NA,NA
73223,-1.05169,5,-4.94958,NA,-86.215,NA,NA,NA,NA,NA
73575,-2.53017,3.86931,-4.83555,NA,NA,NA,NA,-133.629,NA,NA
73650,-2.63179,3.30687,-5,NA,NA,NA,-75.493,NA,NA,NA
73844,-3.69113,3.06795,-5,-148.931,NA,NA,NA,NA,NA,NA
74025,-3.99496,4.08863,-4.50877,-165.067,NA,NA,NA,NA,NA,NA
74396,-3.20364,3.1689,-4.89977,NA,NA,NA,-104.204,NA,NA,NA
74559,-3.02411,2.43246,-5,NA,NA,-128.696,NA,NA,NA,NA
74706,-2.34316,3.50702,-5,NA,-50.277,NA,NA,NA,NA,NA
74802,-1.07782,3.49144,-5,NA,NA,NA,-46.564,NA,NA,NA
75050,-1.84618,3.04929,-5,NA,NA,NA,-62.874,NA,NA,NA
75342,-2.37003,3.36522,-5,NA,NA,NA,-60.955,NA,NA,NA
75516,-2.10473,3.15103,-4.87412,NA,NA,NA,-69.288,NA,NA,NA
75737,-2.61941,4.48521,-5,NA,-70.586,NA,NA,NA,NA,NA
75916,-2.21965,5,-4.91633,NA,NA,-76.162,NA,NA,NA,NA
76180,-1.73103,4.05015,-4.49116,NA,NA,-38.355,NA,NA,NA,NA
76369,-3.09483,3.36137,-5,NA,-86.862,NA,NA,NA,NA,NA
76461,-3.44909,4.38582,-5,NA,NA,-105.417,NA,NA,NA,NA
76795,-2.97928,5,-5,NA,-99.128,NA,NA,NA,NA,NA
76819,-1.71793,5,-3.9067,NA,-95.224,NA,NA,NA,NA,NA
77087,-1.37957,4.72986,-4.44096,NA,-101.356,NA,NA,NA,NA,NA
77320,-0.86758,4.88271,-4.82323,NA,-101.515,NA,NA,NA,NA,NA
77490,-1.31691,4.5535,-5,NA,-62.84,NA,NA,NA,NA,NA
77716,-0.854239,5,-5,NA,-117.357,NA,NA,NA,NA,NA
77909,-1.26632,4.40005,-4.18544,NA,-80.178,NA,NA,NA,NA,NA
78119,-2.1321,4.40631,-4.71573,NA,NA,NA,-70.131,NA,NA,NA
78309,-1.9945,5,-4.31363,NA,-77.535,NA,NA,NA,NA,NA
78541,-1.19791,3.5178,-5,NA,-58.637,NA,NA,NA,NA,NA
78775,-1.09801,3.6065,-3.89932,NA,-124.3,NA,NA,NA,NA,NA
78826,-0.941563,2.85986,-5,NA,-157.614,NA,NA,NA,NA,NA
79054,-1.87719,3.77316,-4.30093,NA,-64.359,NA,NA,NA,NA,NA
79273,-0.980393,3.03669,-4.55461,NA,NA,NA,-129.913,NA,NA,NA
79591,-1.62257,3.9506,-3.80198,NA,-107.609,NA,NA,NA,NA,NA
79605,-3.47654,3.55002,-4.12472,NA,NA,-116.497,NA,NA,NA,NA
79978,-2.96377,3.42374,-4.65591,NA,-78.129,NA,NA,NA,NA,NA
80185,-2.35458,2.81945,-4.83413,NA,-114.973,NA,NA,NA,NA,NA
80394,-2.66588,3.31851,-4.03141,NA,-94.715,NA,NA,NA,NA,NA
80578,-3.01118,4.29333,-3.71534,NA,-104.075,NA,NA,NA,NA,NA
80688,-2.80543,3.98116,-3.22812,NA,-132.857,NA,NA,NA,NA,NA
80831,-1.86806,4.05893,-3.6658,NA,NA,NA,-98.292,NA,NA,NA
81025,-1.87727,4.18123,-3.24497,NA,NA,-133.771,NA,NA,NA,NA
81315,-2.95931,4.75424,-5,NA,-97.802,NA,NA,NA,NA,NA
81506,-1.52535,3.19703,-4.82712,NA,-67.608,NA,NA,NA,NA,NA
81607,-1.16326,4.90644,-5,NA,-91.559,NA,NA,NA,NA,NA
81869,-1.69173,2.27388,-5,NA,-148.946,NA,NA,NA,NA,NA
82029,-2.10816,2.88709,-4.24579,NA,-122.468,NA,NA,NA,NA,NA
82240,-2.82772,4.03247,-4.84663,NA,NA,-66.491,NA,NA,NA,NA
82401,-2.75397,5,-3.9939,NA,NA,-106.077,NA,NA,NA,NA
82795,-2.39677,5,-3.97577,NA,NA,-101.655,NA,NA,NA,NA
82977,-2.43131,4.59678,-4.49022,NA,-69.9,NA,NA,NA,NA,NA
83135,-1.60517,3.76319,-4.71887,NA,-50.897,NA,NA,NA,NA,NA
83218,-1.33811,2.82591,-5,NA,NA,-126.699,NA,NA,NA,NA
83568,-2.1177,4.29134,-5,NA,-59.178,NA,NA,NA,NA,NA
83680,-1.63178,4.08633,-5,NA,NA,NA,NA,-126.294,NA,NA
83816,-1.63839,5,-5,NA,NA,NA,-82.914,NA,NA,NA
84116,-2.24761,4.02216,-5,NA,NA,-43.618,NA,NA,NA,NA
84319,-3.06072,3.26117,-4.65636,-103.888,NA,NA,NA,NA,NA,NA
84440,-2.78152,4.22956,-5,NA,NA,-66.456,NA,NA,NA,NA
84640,-2.11569,4.72123,-4.59063,NA,NA,NA,-74.099,NA,NA,NA
84820,-1.77383,4.17457,-5,-48.31,NA,NA,NA,NA,NA,NA
85066,-2.34654,2.49154,-4.17765,NA,NA,-99.52,NA,NA,NA,NA
85282,-2.10652,4.08946,-4.82944,NA,NA,-38.241,NA,NA,NA,NA
85529,-2.83886,3.68274,-5,NA,NA,NA,NA,-128.451,NA,NA
85744,-3.03708,4.17667,-5,-105.764,NA,NA,NA,NA,NA,NA
85884,-2.75367,4.46269,-4.86976,NA,-71.999,NA,NA,NA,NA,NA
86101,-1.76609,5,-4.43237,NA,NA,-79.562,NA,NA,NA,NA
86295,-2.39827,5,-5,NA,-79.792,NA,NA,NA,NA,NA
86470,-2.31917,5,-4.73928,NA,-76.742,NA,NA,NA,NA,NA
86613,-2.04511,3.65744,-5,NA,NA,-32.993,NA,NA,NA,NA
86857,-3.64356,4.89023,-4.1368,NA,-153.388,NA,NA,NA,NA,NA
87149,-3.60686,3.38127,-4.12135,NA,-137.012,NA,NA,NA,NA,NA
87347,-2.98204,3.55352,-5,NA,-78.456,NA,NA,NA,NA,NA
87496,-2.86842,3.0831,-4.40287,NA,NA,-102.788,NA,NA,NA,NA
87631,-1.66191,3.73769,-5,NA,NA,NA,-46.505,NA,NA,NA
87985,-2.77963,3.64319,-5,NA,NA,-67.428,NA,NA,NA,NA
88157,-3.05283,5,-5,NA,NA,NA,-107.599,NA,NA,NA
88239,-2.81621,5,-5,NA,NA,NA,-97.847,NA,NA,NA
88419,-2.99611,4.44102,-3.67902,NA,-114.737,NA,NA,NA,NA,NA
88639,-1.13334,5,-3.69323,NA,-120.146,NA,NA,NA,NA,NA
88966,-0.989934,3.82597,-5,NA,-90.799,NA,NA,NA,NA,NA
89117,-2.99355,4.41125,-3.81903,NA,NA,-112.641,NA,NA,NA,NA
89377,-2.11942,3.10194,-4.57654,NA,-75.879,NA,NA,NA,NA,NA
89455,-2.43483,4.0585,-5,NA,NA,-51.54,NA,NA,NA,NA
89601,-1.60856,4.13917,-5,NA,NA,-31.692,NA,NA,NA,NA
89832,-2.53458,5,-4.60159,-106.56,NA,NA,NA,NA,NA,NA
90019,-2.07427,5,-5,NA,NA,-68.984,NA,NA,NA,NA
90362,0.219456,5,-5,NA,-193.225,NA,NA,NA,NA,NA
90585,-1.20803,3.22843,-4.36009,NA,-103.767,NA,NA,NA,NA,NA
90686,-0.95893,4.13588,-5,NA,NA,-65.357,NA,NA,NA,NA
90970,-1.19494,4.80607,-5,-116.274,NA,NA,NA,NA,NA,NA
91069,-1.21763,4.61917,-5,-102.961,NA,NA,NA,NA,NA,NA
91273,-1.74829,3.02102,-5,NA,NA,-45.869,NA,NA,NA,NA
91449,-1.59076,3.49254,-5,NA,-42.31,NA,NA,NA,NA,NA
91712,-0.771443,3.51923,-5,NA,-127.643,NA,NA,NA,NA,NA
91967,-0.801667,5,-4.63964,NA,-123.469,NA,NA,NA,NA,NA
92000,-1.14785,5,-4.70416,NA,-89.26,NA,NA,NA,NA,NA
92351,-1.55737,5,-5,NA,-79.484,NA,NA,NA,NA,NA
92578,-1.91441,4.23096,-5,NA,-56.276,NA,NA,NA,NA,NA
92752,-1.23097,4.60808,-5,-109.722,NA,NA,NA,NA,NA,NA
92978,-1.65444,5,-5,NA,NA,NA,NA,-134.306,NA,NA
93194,-0.319145,3.98508,-5,NA,NA,-152.387,NA,NA,NA,NA
93237,-1.08981,3.59996,-4.76922,NA,-69.339,NA,NA,NA,NA,NA
93591,-1.1663,2.97886,-4.97699,NA,-131.974,NA,NA,NA,NA,NA
93604,-2.3129,3.38808,-5,NA,NA,NA,-53.683,NA,NA,NA
93890,-2.64729,3.26106,-5,NA,NA,NA,-64.691,NA,NA,NA
94030,-2.74167,2.75443,-5,-121.399,NA,NA,NA,NA,NA,NA
94333,-3.28543,4.14589,-4.94758,NA,NA,NA,NA,-117.349,NA,NA
94502,-2.34569,4.58473,-4.85256,NA,NA,-50.368,NA,NA,NA,NA
94720,-3.15881,4.89859,-4.39815,NA,NA,-108.63,NA,NA,NA,NA
94969,-2.49929,4.79777,-4.39812,NA,-82.608,NA,NA,NA,NA,NA
95177,-2.05149,3.32761,-4.5551,NA,-54.555,NA,NA,NA,NA,NA
95252,-2.00861,4.44769,-5,NA,NA,NA,-48.378,NA,NA,NA
95436,-1.6636,5,-5,-99.435,NA,NA,NA,NA,NA,NA
95671,-0.619404,4.93583,-4.97032,NA,NA,NA,NA,NA,NA,-340.841
95810,-1.14897,4.65505,-5,NA,NA,NA,-95.252,NA,NA,NA
96051,-1.65283,4.59359,-4.34132,NA,NA,-63.795,NA,NA,NA,NA
96346,-1.79793,5,-3.54652,NA,-119.018,NA,NA,NA,NA,NA
96558,-1.00473,5,-3.84023,NA,-118.525,NA,NA,NA,NA,NA
96783,-0.464685,4.66927,-4.70499,NA,-175.003,NA,NA,NA,NA,NA
96951,-1.83192,5,-5,NA,-75.855,NA,NA,NA,NA,NA
97094,-3.32063,5,-5,NA,-125.318,NA,NA,NA,NA,NA
97353,-3.10592,5,-5,NA,NA,NA,-109.22,NA,NA,NA
97406,-2.13766,4.37904,-5,NA,NA,NA,-70.88,NA,NA,NA
97766,-1.8562,3.54418,-5,-72.736,NA,NA,NA,NA,NA,NA
97926,-1.64187,4.08156,-5,NA,NA,NA,-36.564,NA,NA,NA
98023,-2.22722,3.90411,-5,NA,NA,-44.493,NA,NA,NA,NA
98293,-2.58365,4.76629,-5,-80.601,NA,NA,NA,NA,NA,NA
98471,-1.94454,4.75088,-3.89554,NA,-82.432,NA,NA,NA,NA,NA
98621,-2.09359,5,-2.91777,NA,NA,-166.425,NA,NA,NA,NA
98967,-2.28814,5,-4.17669,NA,NA,NA,-87.406,NA,NA,NA
99156,-3.98192,3.36331,-4.95764,NA,-154.634,NA,NA,NA,NA,NA
99254,-4.16625,1.79118,-4.4138,NA,-259.072,NA,NA,NA,NA,NA
99452,-3.50611,2.21731,-5,NA,-170.931,NA,NA,NA,NA,NA
99671,-1.69967,2.96799,-4.80616,NA,-120.265,NA,NA,NA,NA,NA
99822,-1.31952,3.11837,-4.98898,NA,-76.118,NA,NA,NA,NA,NA
100130,-1.47737,3.73526,-4.98061,NA,-35.432,NA,NA,NA,NA,NA
100309,-2.08305,2.05496,-4.49983,-224.893,NA,NA,NA,NA,NA,NA
100571,-1.61681,2.59272,-4.93862,NA,NA,NA,-121.259,NA,NA,NA
100665,-1.8794,2.62268,-4.90373,NA,-110.695,NA,NA,NA,NA,NA
100905,-1.92826,2.94665,-4.81531,NA,NA,NA,-83.406,NA,NA,NA
101015,-2.26271,3.7058,-4.56313,NA,NA,NA,-58.46,NA,NA,NA
101285,-2.38731,2.3879,-3.32298,NA,NA,NA,NA,-226.353,NA,NA
101556,-1.54607,2.03972,-4.44862,-303.625,NA,NA,NA,NA,NA,NA
101775,-2.58461,2.61251,-5,NA,NA,NA,NA,-148.869,NA,NA
101918,-2.12063,4.04396,-5,NA,-49.868,NA,NA,NA,NA,NA
102196,-2.28083,5,-3.29624,NA,-144.033,NA,NA,NA,NA,NA
102217,-1.774,5,-3.87903,NA,-96.988,NA,NA,NA,NA,NA
102577,-1.43912,4.4725,-4.76602,NA,-64.38,NA,NA,NA,NA,NA
102779,-2.16168,5,-5,NA,-78.653,NA,NA,NA,NA,NA
102935,-1.36677,5,-5,NA,-93.353,NA,NA,NA,NA,NA
103101,-1.9145,4.07215,-4.48068,-74.272,NA,NA,NA,NA,NA,NA
103331,-1.79956,5,-4.77492,NA,-72.837,NA,NA,NA,NA,NA
103413,-0.630162,5,-4.81041,NA,-132.252,NA,NA,NA,NA,NA
103765,-2.20806,4.6118,-5,NA,-66.987,NA,NA,NA,NA,NA
103922,-2.33318,5,-4.859,NA,-74.343,NA,NA,NA,NA,NA
104161,-1.93068,5,-4.49642,NA,-78.56,NA,NA,NA,NA,NA
104324,-0.667324,5,-4.24597,NA,NA,-157.571,NA,NA,NA,NA
104480,-1.87159,4.68181,-5,NA,-62.068,NA,NA,NA,NA,NA
104796,-1.8759,5,-5,NA,-78.046,NA,NA,NA,NA,NA
104994,-2.38504,5,-5,NA,-79.169,NA,NA,NA,NA,NA
105053,-2.86219,4.20744,-4.62783,NA,-74.709,NA,NA,NA,NA,NA
105344,-0.726936,4.54428,-5,NA,NA,-101.053,NA,NA,NA,NA
105406,-0.944448,3.15389,-5,NA,-111.866,NA,NA,NA,NA,NA
105616,-0.826434,3.94614,-3.99988,NA,-122.23,NA,NA,NA,NA,NA
105983,-0.528653,2.56451,-5,NA,-179.861,NA,NA,NA,NA,NA
106178,-1.67058,4.73084,-5,NA,NA,-50.959,NA,NA,NA,NA
106369,-2.30089,4.23477,-3.50159,NA,NA,-102.952,NA,NA,NA,NA
106535,-3.74351,4.19517,-3.71235,NA,-159.022,NA,NA,NA,NA,NA
106612,-2.53171,4.47484,-3.89626,-114.616,NA,NA,NA,NA,NA,NA
106813,-2.80383,3.39616,-4.46061,NA,NA,-79.132,NA,NA,NA,NA
107073,-1.92072,5,-4.02255,NA,-95.96,NA,NA,NA,NA,NA
107247,-0.61268,5,-5,NA,-130.031,NA,NA,NA,NA,NA
107525,-1.20315,5,-4.03653,NA,-112.422,NA,NA,NA,NA,NA
107781,-1.91257,5,-5,NA,-79.699,NA,NA,NA,NA,NA
107832,-1.92461,5,-4.77371,NA,-82.023,NA,NA,NA,NA,NA
108187,-2.70937,3.24861,-4.07589,NA,-93.23,NA,NA,NA,NA,NA
108349,-3.5377,2.84073,-4.27128,NA,-131.4,NA,NA,NA,NA,NA
108539,-1.32356,4.30117,-5,NA,NA,-48.445,NA,NA,NA,NA
108731,-2.14933,4.70256,-4.76898,NA,NA,NA,-67.249,NA,NA,NA
108882,-1.74266,4.15176,-4.09371,NA,-77.301,NA,NA,NA,NA,NA
109150,-1.62416,4.19216,-3.81416,NA,-70.13,NA,NA,NA,NA,NA
109312,-1.26167,4.6337,-4.12861,NA,-99.833,NA,NA,NA,NA,NA
109470,-2.18862,5,-5,NA,-77.857,NA,NA,NA,NA,NA
109615,-1.59747,5,-4.9596,NA,NA,-75.531,NA,NA,NA,NA
109808,-1.56182,3.73101,-4.29027,NA,NA,-42.443,NA,NA,NA,NA
110036,-1.87449,2.90898,-5,NA,-79.357,NA,NA,NA,NA,NA
110248,-1.8058,3.8136,-3.61354,NA,NA,NA,-105.623,NA,NA,NA
110474,-2.60183,3.78561,-4.62823,NA,NA,NA,-67.152,NA,NA,NA
110740,-1.15674,3.92721,-4.89044,NA,-60.333,NA,NA,NA,NA,NA
110833,-1.51532,3.75534,-4.54356,NA,-50.791,NA,NA,NA,NA,NA
111032,-2.7017,4.8211,-5,-85.703,NA,NA,NA,NA,NA,NA
111388,-1.2319,5,-5,NA,NA,NA,NA,-184.252,NA,NA
111573,-1.71134,4.48726,-5,NA,NA,NA,NA,-115.336,NA,NA
111735,-1.64758,3.09027,-4.91405,NA,-78.636,NA,NA,NA,NA,NA
111892,-1.51771,2.72824,-4.81837,NA,-110.715,NA,NA,NA,NA,NA
112083,-2.48751,2.82174,-4.71864,NA,NA,-93.405,NA,NA,NA,NA
112263,-2.06417,3.74,-4.9356,NA,-34.995,NA,NA,NA,NA,NA
112582,-3.22847,4.55589,-4.55774,NA,-103.693,NA,NA,NA,NA,NA
112601,-2.53564,5,-5,NA,-87.773,NA,NA,NA,NA,NA
112964,-3.16187,4.20626,-4.59698,NA,-88.111,NA,NA,NA,NA,NA
113193,-3.53956,5,-3.89081,NA,-158.417,NA,NA,NA,NA,NA
113270,-3.95005,5,-3.66411,NA,-206.683,NA,NA,NA,NA,NA
113439,-3.17743,3.52502,-4.2429,NA,-96.186,NA,NA,NA,NA,NA
113731,-3.06619,5,-4.99215,NA,NA,-103.326,NA,NA,NA,NA
113959,-4.06031,5,-5,NA,NA,-178.106,NA,NA,NA,NA
114169,-3.01146,5,-4.52041,-126.569,NA,NA,NA,NA,NA,NA
114224,-2.80909,4.36697,-4.71365,NA,-73.104,NA,NA,NA,NA,NA
114542,-1.80498,4.93844,-5,NA,-74.136,NA,NA,NA,NA,NA
114727,-2.54385,5,-5,NA,-88.233,NA,NA,NA,NA,NA
114943,-2.33543,3.05101,-3.49724,NA,NA,-131.151,NA,NA,NA,NA
115137,-2.54589,5,-5,NA,-88.346,NA,NA,NA,NA,NA
115295,-1.83143,5,-5,NA,-74.458,NA,NA,NA,NA,NA
115588,-1.41032,5,-5,NA,-91.587,NA,NA,NA,NA,NA
115671,-0.845318,5,-5,NA,NA,-106.093,NA,NA,NA,NA
115868,-2.46318,5,-5,-107.432,NA,NA,NA,NA,NA,NA
116097,-2.57412,3.68389,-4.44492,NA,NA,NA,-79.783,NA,NA,NA
116210,-2.59137,4.74382,-5,NA,-70.022,NA,NA,NA,NA,NA
116548,-2.55127,5,-5,NA,-88.639,NA,NA,NA,NA,NA
116729,-2.81874,3.12437,-3.1039,NA,-160.491,NA,NA,NA,NA,NA
116835,-0.85515,4.79814,-5,NA,-92.869,NA,NA,NA,NA,NA
117040,-1.1942,5,-5,NA,-89.284,NA,NA,NA,NA,NA
117201,-1.33154,5,-4.26788,NA,-86.804,NA,NA,NA,NA,NA
117472,-2.23328,5,-5,NA,-76.874,NA,NA,NA,NA,NA
117705,-2.67758,5,-4.56375,NA,-89.358,NA,NA,NA,NA,NA
117933,-1.9767,5,-4.13556,NA,NA,-92.931,NA,NA,NA,NA
118110,-2.15304,3.77282,-4.58241,NA,NA,NA,NA,-126.512,NA,NA
118352,-2.64559,3.66022,-5,NA,NA,NA,-67.799,NA,NA,NA
118475,-2.07071,2.76596,-5,NA,-85.771,NA,NA,NA,NA,NA
118654,-3.34129,4.09233,-5,NA,NA,-93.608,NA,NA,NA,NA
118894,-2.92949,3.59209,-5,NA,-78.002,NA,NA,NA,NA,NA
119056,-1.44005,3.76351,-5,NA,-32.92,NA,NA,NA,NA,NA
119240,-2.36924,4.90023,-5,NA,-78.93,NA,NA,NA,NA,NA
119465,-2.43254,4.56484,-5,NA,-69.576,NA,NA,NA,NA,NA
119649,-1.12535,5,-5,NA,-87.221,NA,NA,NA,NA,NA
119863,-1.93581,3.52852,-5,NA,-53.032,NA,NA,NA,NA,NA
120184,-1.00583,3.86018,-5,NA,NA,-28.677,NA,NA,NA,NA
120250,0.160914,3.41125,-5,NA,NA,NA,NA,-509.53,NA,NA
120584,-1.08709,2.50371,-5,-217.967,NA,NA,NA,NA,NA,NA
120681,-0.735108,3.19298,-4.36487,NA,NA,-150.702,NA,NA,NA,NA
120837,-0.761388,2.88949,-4.90254,NA,NA,-265.597,NA,NA,NA,NA
121122,-2.68979,3.19511,-5,NA,-83.39,NA,NA,NA,NA,NA
121394,-3.71933,4.25578,-5,NA,NA,-122.95,NA,NA,NA,NA
121551,-2.58749,3.10801,-5,NA,-76.187,NA,NA,NA,NA,NA
121704,-1.81613,2.80582,-3.99596,NA,NA,-126.115,NA,NA,NA,NA
121882,-1.56227,3.7119,-5,NA,NA,-7.496,NA,NA,NA,NA
122175,-0.969281,3.91073,-5,NA,NA,NA,-61.155,NA,NA,NA
122199,-2.04288,3.90393,-5,NA,NA,-36.931,NA,NA,NA,NA
122480,-3.51283,4.05001,-5,-120.406,NA,NA,NA,NA,NA,NA
122791,-3.01655,4.13498,-5,NA,NA,NA,-80.993,NA,NA,NA
122986,-4.47393,4.28706,-3.79056,NA,NA,-217.052,NA,NA,NA,NA
123113,-3.47899,3.72937,-4.84124,NA,NA,-101.088,NA,NA,NA,NA
123363,-3.38897,4.70412,-4.96828,NA,-111.008,NA,NA,NA,NA,NA
123508,-4.20752,4.1812,-4.24561,NA,NA,NA,NA,-212.881,NA,NA
123608,-3.561,4.07031,-4.92395,-127.19,NA,NA,NA,NA,NA,NA
123930,-2.49123,4.66642,-4.31257,NA,-81.07,NA,NA,NA,NA,NA
124018,-1.41219,4.70321,-4.72026,NA,NA,-71.489,NA,NA,NA,NA
124270,-2.04549,4.29117,-5,NA,-63.188,NA,NA,NA,NA,NA
124529,-1.38719,4.34616,-3.87731,NA,-121.089,NA,NA,NA,NA,NA
124616,-1.03558,4.68597,-4.26763,NA,-66.698,NA,NA,NA,NA,NA
124974,-0.663739,5,-5,NA,-127.797,NA,NA,NA,NA,NA
125107,-1.79212,5,-4.38641,NA,-89.377,NA,NA,NA,NA,NA
125260,-2.11609,5,-4.02389,NA,-93.438,NA,NA,NA,NA,NA
125425,-3.03642,5,-3.45594,NA,-152.024,NA,NA,NA,NA,NA
125763,-3.03888,3.99862,-4.07936,NA,-95.562,NA,NA,NA,NA,NA
125970,-2.07089,2.91284,-4.02955,NA,-108.414,NA,NA,NA,NA,NA
126015,-2.67988,2.52513,-4.02018,-185.43,NA,NA,NA,NA,NA,NA
126298,-3.83089,3.34724,-4.37408,NA,NA,-143.048,NA,NA,NA,NA
126475,-3.61173,5,-4.45312,NA,-150.144,NA,NA,NA,NA,NA
126626,-2.97885,3.86046,-5,NA,NA,-64.097,NA,NA,NA,NA
126963,-3.06699,4.89524,-4.15586,NA,-112.048,NA,NA,NA,NA,NA
127176,-2.21187,5,-5,NA,-77.278,NA,NA,NA,NA,NA
127280,-1.95393,3.7758,-4.87066,NA,-29.718,NA,NA,NA,NA,NA
127481,-2.03866,3.07644,-4.65618,NA,-68.091,NA,NA,NA,NA,NA
127681,-2.38554,4.02306,-5,NA,-57.292,NA,NA,NA,NA,NA
127968,-2.78806,4.87684,-3.9606,NA,-108.689,NA,NA,NA,NA,NA
128149,-2.98343,3.85274,-5,NA,-86.007,NA,NA,NA,NA,NA
128243,-2.50188,3.1542,-5,-98.946,NA,NA,NA,NA,NA,NA
128550,-2.50113,3.10605,-4.90649,NA,NA,-74.05,NA,NA,NA,NA
128671,-0.938187,2.7371,-4.9516,NA,NA,-155.767,NA,NA,NA,NA
128902,-2.44796,3.55757,-5,NA,-60.22,NA,NA,NA,NA,NA
129083,-1.42486,4.09821,-5,NA,NA,NA,-45.031,NA,NA,NA
129225,-0.841271,4.30752,-5,NA,NA,-83.166,NA,NA,NA,NA
129516,-1.18253,5,-5,NA,NA,-92.898,NA,NA,NA,NA
129631,-0.598539,4.84034,-4.22029,NA,NA,-145.967,NA,NA,NA,NA
129912,-0.783923,5,-4.07614,NA,NA,-140.424,NA,NA,NA,NA
130161,-1.11249,4.88323,-4.64889,NA,-97.659,NA,NA,NA,NA,NA
130229,-1.16501,3.4917,-5,NA,-56.386,NA,NA,NA,NA,NA
130551,-1.29635,4.0972,-5,NA,-58.923,NA,NA,NA,NA,NA
130613,-1.36744,5,-4.86888,NA,-97.636,NA,NA,NA,NA,NA
130931,0.163634,5,-3.60539,NA,-234.413,NA,NA,NA,NA,NA
131141,-0.499005,5,-4.15869,NA,NA,-152.937,NA,NA,NA,NA
131231,-1.07445,5,-4.31662,NA,-125.068,NA,NA,NA,NA,NA
131485,-0.531557,3.60971,-4.66495,NA,-143.77,NA,NA,NA,NA,NA
131698,-1.24519,3.9161,-5,NA,-50.984,NA,NA,NA,NA,NA
131904,0.130582,3.96997,-4.86165,NA,-273.985,NA,NA,NA,NA,NA
132064,-0.851916,3.58696,-5,NA,-94.682,NA,NA,NA,NA,NA
132306,-2.36208,3.49385,-5,NA,NA,-60.321,NA,NA,NA,NA
132565,-2.59622,4.02818,-5,NA,-62.251,NA,NA,NA,NA,NA
132741,-3.27514,4.01966,-4.73153,NA,-93.767,NA,NA,NA,NA,NA
132995,-2.79587,3.48042,-4.70916,NA,-76.121,NA,NA,NA,NA,NA
133170,-2.44098,2.56485,-5,NA,-101.85,NA,NA,NA,NA,NA
133353,-1.74988,3.18427,-5,NA,-52.5,NA,NA,NA,NA,NA
133464,-1.16753,3.86826,-5,NA,NA,-18.725,NA,NA,NA,NA
133751,-2.63413,3.17056,-5,NA,-80.914,NA,NA,NA,NA,NA
133893,-1.68487,3.23149,-4.91346,NA,-45.038,NA,NA,NA,NA,NA
134099,-2.19361,4.20058,-5,NA,NA,-46.694,NA,NA,NA,NA
134258,-1.90246,3.80895,-5,NA,-38.254,NA,NA,NA,NA,NA
134562,-1.61926,4.77173,-5,NA,-78.16,NA,NA,NA,NA,NA
134651,-2.38325,5,-4.98827,NA,NA,NA,-84.223,NA,NA,NA
134983,-2.94552,5,-4.91262,NA,-98.706,NA,NA,NA,NA,NA
135018,-2.897,5,-4.18868,NA,-113.311,NA,NA,NA,NA,NA
135258,-2.09629,4.85949,-3.998,NA,-90.006,NA,NA,NA,NA,NA
135520,-2.5136,5,-4.19039,NA,-95.396,NA,NA,NA,NA,NA
135725,-3.48663,5,-4.14534,NA,-147.71,NA,NA,NA,NA,NA
135940,-2.8636,3.83508,-5,NA,-78.545,NA,NA,NA,NA,NA
136064,-2.45784,4.47602,-5,NA,-65.465,NA,NA,NA,NA,NA
136384,-1.16467,3.57645,-4.02254,NA,-106.345,NA,NA,NA,NA,NA
