id,x0,x1,x2,fitness8.5,fitness8,fitness7.5,fitness9,fitness7,fitness6.5
75290,7.16285,8.70923,8.00274,0.693,NA,NA,NA,NA,NA
75587,8.19775,7.92526,7.27728,NA,NA,0.894,NA,NA,NA
75698,8.19362,7.55944,8.03761,NA,NA,NA,NA,0.819,NA
75985,8.36235,7.08731,7.63367,NA,0.816,NA,NA,NA,NA
76066,8.08208,8.08403,7.7093,0.884,NA,NA,NA,NA,NA
76383,7.85284,7.94458,7.87219,NA,NA,0.978,NA,NA,NA
76486,7.37187,7.64395,8.78226,NA,NA,0.761,NA,NA,NA
76604,7.67078,8.02524,7.13024,NA,NA,NA,NA,0.857,NA
76812,7.87725,7.9577,8.39075,NA,NA,0.884,NA,NA,NA
77017,7.90582,8.32869,8.37699,NA,NA,NA,NA,0.781,NA
77279,8.00054,7.30838,7.78604,NA,NA,NA,NA,0.848,NA
77482,7.08236,7.98685,8.04025,NA,NA,NA,NA,0.803,NA
77740,8.10775,7.77856,8.40749,NA,0.826,NA,NA,NA,NA
77905,7.61839,8.04074,7.06724,NA,NA,0.888,NA,NA,NA
78067,7.82503,8.02618,8.08374,NA,NA,NA,NA,0.871,NA
78307,7.39442,8.16224,7.94169,NA,0.92,NA,NA,NA,NA
78529,6.99349,7.84692,7.91627,NA,NA,0.878,NA,NA,NA
78642,7.88416,7.29009,7.46736,NA,0.938,NA,NA,NA,NA
78806,7.64362,7.30688,7.90965,NA,NA,0.918,NA,NA,NA
79114,7.97187,8.60526,7.77251,NA,0.847,NA,NA,NA,NA
79283,7.31116,7.78503,8.6785,NA,0.776,NA,NA,NA,NA
79458,7.10726,8.44519,7.96529,NA,0.801,NA,NA,NA,NA
79795,7.52954,7.0106,6.92655,NA,0.741,NA,NA,NA,NA
79979,7.16432,7.29574,8.34861,NA,NA,0.793,NA,NA,NA
80164,8.79703,7.57169,7.79542,NA,0.788,NA,NA,NA,NA
80207,7.70573,7.34509,7.80716,NA,NA,0.964,NA,NA,NA
80437,7.77826,8.00395,7.77815,NA,NA,0.98,NA,NA,NA
80635,7.24081,7.74747,7.13532,NA,NA,0.851,NA,NA,NA
80877,7.12043,7.83248,7.66325,NA,0.893,NA,NA,NA,NA
81153,8.06665,7.11925,7.91086,NA,NA,0.891,NA,NA,NA
81343,8.21508,7.3156,7.35739,NA,0.883,NA,NA,NA,NA
81515,7.72805,8.53202,8.61488,NA,NA,0.719,NA,NA,NA
81741,6.84973,8.00207,7.81267,NA,NA,0.817,NA,NA,NA
81931,7.93085,8.50618,8.22246,NA,0.823,NA,NA,NA,NA
82012,7.70077,7.95961,7.93695,NA,NA,NA,NA,0.929,NA
82363,8.29068,7.94847,7.37491,NA,NA,0.867,NA,NA,NA
82532,7.21356,7.71353,8.02544,NA,NA,NA,NA,0.858,NA
82710,7.88632,8.49389,8.17791,NA,0.795,NA,NA,NA,NA
82802,7.90659,8.45457,7.47289,NA,NA,0.875,NA,NA,NA
83158,7.65031,8.22334,8.26105,NA,NA,NA,NA,NA,0.682
83387,8.11379,8.68587,7.78057,NA,0.802,NA,NA,NA,NA
83525,7.46828,8.29762,8.67266,NA,NA,0.759,NA,NA,NA
83636,7.75712,7.75238,7.69117,NA,0.977,NA,NA,NA,NA
83894,7.87162,7.90575,8.11311,NA,NA,0.921,NA,NA,NA
84019,8.21199,7.38687,9.09314,NA,NA,0.631,NA,NA,NA
84397,8.39591,7.10621,7.94065,NA,NA,0.8,NA,NA,NA
84490,7.95121,8.30042,7.53308,NA,NA,0.871,NA,NA,NA
84726,8.19897,7.67947,7.62474,NA,0.936,NA,NA,NA,NA
84862,8.49176,7.3923,7.71288,NA,NA,0.87,NA,NA,NA
85038,7.2073,7.42068,7.79789,NA,NA,0.926,NA,NA,NA
85270,7.97619,8.25974,6.89684,NA,NA,0.749,NA,NA,NA
85474,7.22091,8.06724,7.22063,NA,NA,0.87,NA,NA,NA
85619,6.76728,7.68395,7.81867,NA,0.777,NA,NA,NA,NA
85953,7.69483,7.9169,7.87012,0.826,NA,NA,NA,NA,NA
86058,8.57978,7.30486,8.17332,NA,0.771,NA,NA,NA,NA
86252,7.99189,7.28845,7.16875,0.816,NA,NA,NA,NA,NA
86492,8.09772,7.29576,7.1524,NA,NA,0.867,NA,NA,NA
86724,7.70303,7.55507,7.60672,0.871,NA,NA,NA,NA,NA
86960,7.43182,7.15917,7.40025,NA,0.89,NA,NA,NA,NA
87106,7.78654,7.72113,7.82692,0.937,NA,NA,NA,NA,NA
87299,7.73438,7.59187,7.8863,NA,0.981,NA,NA,NA,NA
87455,7.71769,7.41356,7.50668,NA,NA,0.973,NA,NA,NA
87601,7.64894,7.39693,6.91837,NA,0.84,NA,NA,NA,NA
87885,7.31206,7.88935,7.49593,NA,0.896,NA,NA,NA,NA
88181,7.09348,7.67555,8.37353,0.765,NA,NA,NA,NA,NA
88299,8.34762,7.46191,7.26928,0.813,NA,NA,NA,NA,NA
88453,7.86744,8.1889,7.31213,NA,0.893,NA,NA,NA,NA
88676,8.22035,8.31921,7.80926,NA,0.873,NA,NA,NA,NA
88860,8.06843,8.36878,8.70199,NA,NA,0.728,NA,NA,NA
89113,8.04229,8.46179,8.32687,NA,NA,0.77,NA,NA,NA
89350,8.88196,7.40462,7.57896,NA,NA,0.761,NA,NA,NA
89475,7.62882,6.95676,7.29168,NA,NA,0.827,NA,NA,NA
89628,7.37332,7.85484,7.70199,0.87,NA,NA,NA,NA,NA
89956,7.6762,8.11332,8.21585,0.797,NA,NA,NA,NA,NA
90119,8.09081,7.68616,8.5392,0.712,NA,NA,NA,NA,NA
90326,7.79679,8.02395,7.10727,NA,0.897,NA,NA,NA,NA
90454,7.79917,8.0507,7.18394,NA,NA,0.916,NA,NA,NA
90726,7.78554,7.71751,6.74793,NA,0.808,NA,NA,NA,NA
90903,7.60816,8.31924,7.21608,0.811,NA,NA,NA,NA,NA
91015,7.64264,7.43236,7.16741,0.759,NA,NA,NA,NA,NA
91317,7.92663,7.27717,7.27796,NA,0.903,NA,NA,NA,NA
91552,8.00285,7.8689,8.46986,NA,NA,0.87,NA,NA,NA
91677,8.60407,7.63309,7.94597,NA,0.848,NA,NA,NA,NA
91848,7.39059,6.84675,7.68111,NA,NA,0.816,NA,NA,NA
92096,7.94317,7.88248,8.64802,NA,NA,NA,NA,0.758,NA
92249,7.80413,8.14426,7.9267,NA,NA,NA,NA,0.857,NA
92442,7.23652,7.95441,7.89225,NA,NA,0.929,NA,NA,NA
92696,8.05942,6.83579,7.09669,NA,0.721,NA,NA,NA,NA
92897,8.05794,6.9616,7.76994,NA,0.848,NA,NA,NA,NA
93029,8.11585,7.52491,7.12943,NA,NA,0.861,NA,NA,NA
93274,8.5567,8.33759,7.51082,NA,NA,NA,NA,0.721,NA
93415,8.24065,7.87526,7.2184,NA,0.866,NA,NA,NA,NA
93621,7.78534,8.00504,8.03334,NA,0.906,NA,NA,NA,NA
93971,7.43241,8.60574,8.24707,NA,NA,NA,NA,0.731,NA
94161,8.38608,7.91772,8.50419,NA,NA,0.779,NA,NA,NA
94263,7.49238,8.39721,7.93741,NA,NA,0.893,NA,NA,NA
94532,7.65392,8.24128,8.77864,NA,0.761,NA,NA,NA,NA
94693,7.85755,8.40926,7.59771,NA,0.891,NA,NA,NA,NA
94893,8.68463,8.01069,8.14145,NA,NA,NA,NA,0.702,NA
95160,7.8734,8.93447,7.52705,NA,0.724,NA,NA,NA,NA
95297,7.25528,7.29532,7.7503,NA,0.89,NA,NA,NA,NA
95490,8.13253,7.86265,8.12623,NA,0.924,NA,NA,NA,NA
95618,8.34098,7.11534,7.61204,NA,NA,0.848,NA,NA,NA
95930,7.03578,8.2269,7.59388,NA,NA,0.837,NA,NA,NA
96172,7.71157,7.01459,7.73861,NA,NA,0.895,NA,NA,NA
96272,7.37189,6.72416,7.63902,NA,NA,0.77,NA,NA,NA
96561,7.09302,7.9127,7.81537,NA,0.893,NA,NA,NA,NA
96758,8.26987,7.06726,7.56702,NA,0.846,NA,NA,NA,NA
96868,7.68665,7.28262,8.00616,0.862,NA,NA,NA,NA,NA
97199,7.62098,7.19856,7.68797,0.8,NA,NA,NA,NA,NA
97209,7.7995,6.98228,7.8227,NA,NA,0.857,NA,NA,NA
97593,7.48651,8.04915,7.34351,0.808,NA,NA,NA,NA,NA
97782,7.56394,7.41391,7.80607,NA,0.974,NA,NA,NA,NA
97955,7.77266,6.83598,7.42194,NA,NA,NA,NA,0.759,NA
98119,7.46293,6.90282,7.95025,NA,NA,0.819,NA,NA,NA
98325,7.35298,7.00419,7.83323,NA,NA,0.825,NA,NA,NA
98461,8.29036,7.4542,7.80084,NA,0.919,NA,NA,NA,NA
98601,7.95154,8.1646,7.63068,NA,NA,0.924,NA,NA,NA
98901,7.2104,8.01586,8.13268,0.808,NA,NA,NA,NA,NA
99148,7.23457,7.67756,7.6259,NA,NA,0.934,NA,NA,NA
99229,7.32976,8.19104,7.07695,NA,0.838,NA,NA,NA,NA
99426,8.02068,7.39788,7.88897,NA,0.948,NA,NA,NA,NA
99777,7.84202,8.4801,8.37677,NA,0.804,NA,NA,NA,NA
99950,8.00916,8.02372,7.93253,NA,0.914,NA,NA,NA,NA
100165,7.81629,8.35688,7.45449,NA,NA,NA,NA,0.748,NA
100203,6.52957,8.14369,7.5317,NA,NA,NA,NA,0.628,NA
100560,7.66474,7.62831,7.99586,NA,NA,NA,NA,0.815,NA
100776,7.5807,7.25522,8.14876,NA,NA,NA,NA,0.798,NA
100947,8.41594,7.4217,8.27335,NA,0.824,NA,NA,NA,NA
101009,8.41986,8.03607,8.3316,NA,0.813,NA,NA,NA,NA
101390,7.40365,8.05964,8.0308,NA,0.927,NA,NA,NA,NA
101414,7.61499,7.73907,7.29637,NA,NA,0.956,NA,NA,NA
101764,8.01663,7.16799,7.70214,NA,0.899,NA,NA,NA,NA
101937,7.98732,8.003,7.68891,NA,NA,0.961,NA,NA,NA
102107,7.61955,8.12912,7.70647,NA,NA,NA,NA,0.889,NA
102283,6.95138,7.84179,7.91991,NA,NA,0.863,NA,NA,NA
102507,7.49729,7.34597,7.60714,NA,NA,0.946,NA,NA,NA
102646,7.01179,7.67969,7.82817,NA,NA,0.866,NA,NA,NA
102889,7.54623,7.08036,8.45563,NA,NA,0.807,NA,NA,NA
103109,7.43833,8.13563,8.18581,0.776,NA,NA,NA,NA,NA
103226,7.05336,7.59612,8.63501,NA,NA,0.757,NA,NA,NA
103574,7.69341,7.50789,8.79215,NA,0.788,NA,NA,NA,NA
103615,7.44185,7.64871,8.1048,NA,0.92,NA,NA,NA,NA
103955,7.78868,7.62219,7.31594,NA,NA,0.937,NA,NA,NA
104070,7.69722,7.39593,7.31725,0.813,NA,NA,NA,NA,NA
104351,8.33743,7.06441,7.66621,NA,0.798,NA,NA,NA,NA
104544,7.75011,7.81881,8.41218,NA,0.898,NA,NA,NA,NA
104742,8.11695,7.83295,7.7698,NA,0.961,NA,NA,NA,NA
104856,8.34294,7.39826,7.40663,NA,NA,0.861,NA,NA,NA
105172,8.3591,7.70022,7.58307,NA,NA,0.919,NA,NA,NA
105379,8.55801,7.40997,7.67494,NA,0.854,NA,NA,NA,NA
105417,8.57718,7.81262,7.38957,0.728,NA,NA,NA,NA,NA
105604,7.70252,7.55937,7.4298,NA,0.958,NA,NA,NA,NA
105801,6.99329,7.65346,7.71251,NA,0.886,NA,NA,NA,NA
106078,8.02071,8.03924,7.60569,NA,NA,0.954,NA,NA,NA
106371,7.42595,7.57958,7.0558,0.807,NA,NA,NA,NA,NA
106543,7.45409,7.05376,7.14803,NA,NA,0.826,NA,NA,NA
106732,7.6445,7.71749,8.44327,NA,NA,NA,NA,0.833,NA
106970,7.77138,8.29722,9.03588,NA,NA,0.672,NA,NA,NA
107004,7.79839,8.36189,7.47846,NA,0.869,NA,NA,NA,NA
107328,8.74871,7.73702,7.77874,NA,NA,0.823,NA,NA,NA
107595,7.73877,7.56577,7.83092,NA,NA,NA,NA,0.914,NA
107719,7.72274,7.42079,7.33393,NA,NA,0.946,NA,NA,NA
107965,7.65257,7.42632,8.32615,NA,NA,0.911,NA,NA,NA
108143,7.52644,6.74009,7.78401,NA,0.797,NA,NA,NA,NA
108247,7.50135,6.93351,8.08761,NA,NA,0.835,NA,NA,NA
108472,8.13312,7.03791,8.22874,NA,0.816,NA,NA,NA,NA
108736,7.53286,7.42795,8.40596,NA,0.86,NA,NA,NA,NA
108981,7.69927,7.45664,7.93273,0.861,NA,NA,NA,NA,NA
109023,8.19408,8.01749,7.36329,0.822,NA,NA,NA,NA,NA
109277,7.22026,8.4742,7.41647,0.753,NA,NA,NA,NA,NA
109417,7.27107,7.92172,7.49607,NA,0.932,NA,NA,NA,NA
109668,7.73226,8.72393,6.76226,NA,0.645,NA,NA,NA,NA
109856,8.14738,7.09833,7.32213,NA,0.84,NA,NA,NA,NA
110009,8.62496,7.26172,7.19481,0.685,NA,NA,NA,NA,NA
110218,8.16291,7.56544,7.25405,NA,0.896,NA,NA,NA,NA
110464,7.76803,7.36471,7.29717,NA,0.918,NA,NA,NA,NA
110673,8.0044,7.4274,8.52439,NA,0.842,NA,NA,NA,NA
110803,7.67989,7.89934,7.3367,NA,0.947,NA,NA,NA,NA
111152,6.86084,7.95288,7.65652,NA,NA,NA,NA,0.78,NA
111227,7.14708,7.72583,7.76868,NA,0.915,NA,NA,NA,NA
111412,8.75853,7.74275,7.68122,NA,0.802,NA,NA,NA,NA
111696,8.49956,6.93817,7.62159,NA,NA,0.762,NA,NA,NA
111892,8.44732,7.49889,7.23366,NA,NA,0.843,NA,NA,NA
112180,8.31914,7.63253,7.63978,NA,NA,NA,NA,0.847,NA
112338,7.47178,7.7452,7.49106,0.92,NA,NA,NA,NA,NA
112403,7.52863,7.22081,7.52253,NA,NA,0.932,NA,NA,NA
112676,7.25943,7.58389,7.6888,NA,0.953,NA,NA,NA,NA
112857,7.97524,7.86088,7.25347,NA,0.89,NA,NA,NA,NA
113109,7.49044,7.83925,7.89315,NA,NA,0.977,NA,NA,NA
113398,7.91485,7.07868,7.57123,NA,0.896,NA,NA,NA,NA
113496,7.70836,7.96289,8.38371,NA,NA,0.873,NA,NA,NA
113778,7.91266,7.57892,7.5723,NA,NA,NA,NA,0.898,NA
113980,7.95556,7.34109,6.7627,NA,0.773,NA,NA,NA,NA
114143,7.4822,7.09017,7.03087,NA,NA,0.809,NA,NA,NA
114254,7.4161,8.02591,7.49745,NA,NA,NA,0.724,NA,NA
114564,8.09643,7.19761,7.2308,NA,0.839,NA,NA,NA,NA
114602,7.18872,7.65784,7.16853,NA,0.852,NA,NA,NA,NA
114811,8.27695,7.50912,7.87421,NA,0.894,NA,NA,NA,NA
115082,8.23187,8.37942,8.17333,NA,NA,0.82,NA,NA,NA
115375,7.34302,8.38414,7.45647,NA,0.866,NA,NA,NA,NA
115580,7.50751,7.99914,7.38258,NA,NA,0.93,NA,NA,NA
115742,8.02609,8.74355,7.43965,NA,0.79,NA,NA,NA,NA
115925,7.85454,7.61358,8.03929,NA,NA,NA,NA,0.877,NA
116116,8.22745,8.09907,7.93936,NA,0.907,NA,NA,NA,NA
116270,7.74881,8.01682,8.91051,NA,NA,0.76,NA,NA,NA
116473,7.43917,7.63729,8.21252,NA,0.925,NA,NA,NA,NA
116615,7.92013,8.31072,7.82315,NA,0.911,NA,NA,NA,NA
116950,8.34917,8.33381,7.49262,NA,0.812,NA,NA,NA,NA
117196,8.15867,8.25351,7.92542,NA,NA,0.872,NA,NA,NA
117291,7.06487,8.15672,7.97539,NA,NA,0.832,NA,NA,NA
117428,7.71652,7.22816,7.22764,NA,0.899,NA,NA,NA,NA
117714,7.83353,8.08287,7.47772,NA,NA,0.955,NA,NA,NA
117853,8.21968,7.30807,7.66357,NA,0.914,NA,NA,NA,NA
118139,8.51342,8.02682,7.56136,NA,0.855,NA,NA,NA,NA
118339,7.90596,7.70647,8.22204,NA,0.893,NA,NA,NA,NA
118409,7.52753,8.15626,7.79201,0.878,NA,NA,NA,NA,NA
118770,7.23335,7.30268,7.09849,NA,0.812,NA,NA,NA,NA
118928,7.7206,8.1136,8.08741,NA,NA,0.899,NA,NA,NA
119198,7.744,7.68663,7.74328,NA,NA,0.981,NA,NA,NA
119201,7.907,8.44474,7.43639,NA,NA,0.835,NA,NA,NA
119409,7.84544,8.61107,7.2779,0.66,NA,NA,NA,NA,NA
119627,7.57844,7.46851,7.4598,NA,0.965,NA,NA,NA,NA
119862,8.30916,7.92451,7.57328,0.863,NA,NA,NA,NA,NA
120094,8.93366,7.89628,7.84133,NA,NA,0.761,NA,NA,NA
120352,7.52893,7.05245,7.62394,NA,NA,0.898,NA,NA,NA
120471,8.32708,6.90339,7.61128,0.676,NA,NA,NA,NA,NA
120610,7.30079,7.37445,7.19709,NA,0.847,NA,NA,NA,NA
120857,7.29227,7.78904,6.65104,NA,NA,0.727,NA,NA,NA
121065,7.77471,8.08563,7.96414,0.899,NA,NA,NA,NA,NA
121268,7.43646,8.62966,7.67836,NA,NA,NA,NA,0.793,NA
121513,7.32133,8.49669,8.57704,NA,NA,0.722,NA,NA,NA
121620,7.23087,7.9832,7.83628,NA,NA,NA,NA,0.868,NA
121818,7.66625,7.18753,8.37855,NA,0.852,NA,NA,NA,NA
122079,8.28965,8.1023,8.43253,NA,0.779,NA,NA,NA,NA
122276,8.22729,7.91098,7.28959,0.772,NA,NA,NA,NA,NA
122558,8.52999,7.95349,7.59505,0.743,NA,NA,NA,NA,NA
122772,8.73399,7.90388,7.42566,NA,0.793,NA,NA,NA,NA
122848,7.56438,7.57456,7.3691,NA,NA,0.967,NA,NA,NA
123001,8.58204,7.98599,7.70093,NA,0.834,NA,NA,NA,NA
123267,7.40929,7.52915,7.6248,NA,NA,0.97,NA,NA,NA
123559,7.68571,7.83115,7.48994,NA,0.986,NA,NA,NA,NA
123708,8.63823,8.46935,7.98375,NA,NA,0.735,NA,NA,NA
123812,6.99764,8.12253,7.65095,NA,0.854,NA,NA,NA,NA
124116,8.12179,6.62049,8.38438,NA,0.634,NA,NA,NA,NA
124396,7.74198,7.95735,7.77683,0.924,NA,NA,NA,NA,NA
124416,7.31989,7.43192,7.90763,0.853,NA,NA,NA,NA,NA
124767,8.08022,7.7788,7.25489,NA,0.915,NA,NA,NA,NA
124998,7.0235,7.83913,7.94292,NA,0.866,NA,NA,NA,NA
125007,8.46144,7.74004,7.77658,NA,0.896,NA,NA,NA,NA
125212,7.64324,7.05114,8.34942,NA,NA,0.818,NA,NA,NA
125572,7.2632,7.17093,7.48163,NA,NA,0.885,NA,NA,NA
125635,7.8244,8.40072,7.46981,NA,0.843,NA,NA,NA,NA
125808,7.57186,7.14363,7.81386,NA,NA,0.915,NA,NA,NA
126087,7.29227,7.36004,8.83378,NA,NA,0.725,NA,NA,NA
126338,7.96989,8.05971,8.2105,NA,NA,0.869,NA,NA,NA
126522,8.10377,8.3026,7.8942,NA,NA,0.881,NA,NA,NA
126606,8.03792,7.61469,7.95172,NA,NA,0.934,NA,NA,NA
126801,7.53341,7.40321,6.97284,0.733,NA,NA,NA,NA,NA
127141,8.3283,7.62354,7.7884,NA,NA,0.925,NA,NA,NA
127250,7.43357,7.57787,8.03704,NA,0.93,NA,NA,NA,NA
127523,7.94414,7.73066,8.28956,NA,0.906,NA,NA,NA,NA
127613,7.67306,8.52458,8.49859,0.637,NA,NA,NA,NA,NA
127934,8.21601,7.96847,7.24163,NA,0.841,NA,NA,NA,NA
128132,7.95138,7.39373,7.45349,0.81,NA,NA,NA,NA,NA
128394,8.29315,8.13338,7.49838,NA,0.851,NA,NA,NA,NA
128523,8.52749,8.41451,7.97208,NA,NA,0.777,NA,NA,NA
128699,6.93768,7.32522,7.68696,NA,0.788,NA,NA,NA,NA
128902,7.79944,7.79228,7.90924,0.915,NA,NA,NA,NA,NA
129062,7.94557,7.83538,8.34265,0.853,NA,NA,NA,NA,NA
129371,8.47212,7.93397,7.06145,0.684,NA,NA,NA,NA,NA
129553,7.9797,7.41813,7.69136,0.832,NA,NA,NA,NA,NA
129741,8.61028,7.55348,6.88755,NA,0.679,NA,NA,NA,NA
129928,7.67541,8.28576,7.07117,0.712,NA,NA,NA,NA,NA
130076,7.49638,7.73775,7.88485,NA,0.981,NA,NA,NA,NA
130209,7.21131,8.3017,7.84415,NA,NA,NA,NA,0.78,NA
130481,7.65689,8.55047,8.04182,NA,0.84,NA,NA,NA,NA
130726,8.37609,7.95895,7.82668,NA,0.884,NA,NA,NA,NA
130912,8.39397,7.43918,7.50492,NA,NA,0.88,NA,NA,NA
131126,7.40532,7.42778,7.36204,NA,0.937,NA,NA,NA,NA
131228,8.26015,7.50148,7.51349,NA,0.924,NA,NA,NA,NA
131501,8.28474,8.67656,7.84765,NA,NA,0.777,NA,NA,NA
131715,7.28655,7.55078,8.32786,NA,NA,0.885,NA,NA,NA
131952,7.25013,7.61196,8.42977,NA,0.857,NA,NA,NA,NA
132086,7.78721,8.05619,8.44238,NA,NA,0.877,NA,NA,NA
132257,7.66905,7.67291,7.55632,NA,NA,0.987,NA,NA,NA
132500,8.59207,7.75208,7.92148,NA,NA,NA,NA,0.744,NA
132783,6.99563,7.84036,7.64747,NA,0.884,NA,NA,NA,NA
132984,6.92453,7.91801,7.04261,NA,NA,0.757,NA,NA,NA
133038,7.03198,8.26599,7.41726,NA,NA,0.823,NA,NA,NA
133223,7.75832,8.40746,7.5915,0.773,NA,NA,NA,NA,NA
133491,8.4096,7.274,8.27735,0.73,NA,NA,NA,NA,NA
133796,7.82576,8.1611,7.46894,NA,0.943,NA,NA,NA,NA
133921,8.25101,7.5407,8.00372,0.804,NA,NA,NA,NA,NA
134094,7.69466,7.62777,7.84302,NA,0.945,NA,NA,NA,NA
134384,8.55799,8.3005,7.56007,NA,NA,0.796,NA,NA,NA
134446,7.93539,8.01994,7.72223,NA,NA,NA,NA,0.803,NA
134676,8.2259,7.96435,7.93504,NA,0.902,NA,NA,NA,NA
134923,7.74868,7.63613,7.48419,0.922,NA,NA,NA,NA,NA
135138,8.00907,8.35417,7.45747,NA,NA,0.891,NA,NA,NA
135353,7.43178,8.3269,7.4378,NA,0.881,NA,NA,NA,NA
135453,7.87165,7.55539,6.81813,NA,NA,0.807,NA,NA,NA
135697,6.81663,8.15379,7.48319,NA,0.782,NA,NA,NA,NA
135979,7.28071,7.43579,7.34534,NA,0.865,NA,NA,NA,NA
136054,7.7944,8.131,8.13717,NA,0.924,NA,NA,NA,NA
136285,7.86723,8.03487,7.39652,NA,NA,0.948,NA,NA,NA
136472,7.47289,7.61699,7.68375,0.896,NA,NA,NA,NA,NA
136650,7.54978,7.82816,8.29858,NA,0.91,NA,NA,NA,NA
136849,7.96255,7.98411,7.23166,NA,NA,0.881,NA,NA,NA
137162,7.69211,6.94424,8.64923,NA,0.72,NA,NA,NA,NA
137225,7.74491,7.7675,8.51664,NA,NA,0.882,NA,NA,NA
137430,8.08185,7.99421,8.0645,NA,NA,0.907,NA,NA,NA
137674,8.70388,7.86738,6.93811,NA,0.695,NA,NA,NA,NA
137847,8.11616,7.9228,8.27184,NA,0.896,NA,NA,NA,NA
138085,7.8613,8.3723,7.93254,NA,0.885,NA,NA,NA,NA
138301,8.07774,7.27484,8.10515,NA,0.87,NA,NA,NA,NA
138533,7.5563,8.52615,8.28287,NA,0.811,NA,NA,NA,NA
138705,7.35438,8.15423,8.16943,0.794,NA,NA,NA,NA,NA
138865,7.61203,7.29285,7.39212,0.879,NA,NA,NA,NA,NA
139065,7.76237,8.24411,7.53825,NA,0.892,NA,NA,NA,NA
139376,7.55929,8.91913,7.5976,NA,NA,0.77,NA,NA,NA
139426,7.55444,7.36179,8.45133,NA,NA,0.868,NA,NA,NA
139722,7.77139,7.80012,8.44999,NA,NA,NA,NA,0.836,NA
139894,7.04059,8.56738,7.68961,NA,NA,0.777,NA,NA,NA
140155,7.50115,8.38254,6.96108,NA,0.755,NA,NA,NA,NA
140311,7.44497,8.2418,7.39823,NA,NA,0.909,NA,NA,NA
140522,6.71508,7.92444,7.03024,NA,0.689,NA,NA,NA,NA
140631,7.64377,7.37133,8.0681,NA,NA,NA,NA,0.901,NA
140898,8.01756,8.01848,8.29776,NA,NA,0.879,NA,NA,NA
141183,8.33448,7.99841,8.25836,NA,0.85,NA,NA,NA,NA
141360,8.43718,7.17289,7.67156,NA,NA,0.821,NA,NA,NA
141494,7.6561,8.41,7.67615,NA,NA,NA,NA,0.78,NA
141726,8.44889,7.8054,7.75625,NA,NA,NA,NA,NA,0.672
141943,7.63443,8.11211,7.20596,NA,NA,NA,NA,NA,0.659
142011,7.59307,7.3574,7.81359,NA,NA,NA,NA,0.829,NA
142355,7.04249,7.71014,7.93397,NA,NA,NA,NA,0.827,NA
142430,7.49427,7.55951,7.84171,NA,0.981,NA,NA,NA,NA
142684,8.14131,7.94696,8.0738,NA,NA,0.923,NA,NA,NA
142845,6.80681,6.68411,7.63392,NA,NA,0.595,NA,NA,NA
143049,6.94638,7.45385,7.6008,NA,NA,0.861,NA,NA,NA
143357,7.7213,7.86447,7.91771,0.902,NA,NA,NA,NA,NA
143582,8.30277,7.83085,8.5055,NA,NA,0.804,NA,NA,NA
143629,7.95415,8.15762,8.16069,NA,NA,0.906,NA,NA,NA
143848,8.58407,8.05417,7.9266,NA,NA,0.805,NA,NA,NA
144138,6.93377,7.98563,7.85669,NA,NA,NA,NA,0.691,NA
144304,7.70942,7.79735,7.8771,NA,0.974,NA,NA,NA,NA
144593,7.76269,7.14662,7.68412,0.87,NA,NA,NA,NA,NA
144655,8.28902,7.33547,7.80325,NA,NA,0.904,NA,NA,NA
144978,7.68737,7.8129,7.28962,NA,NA,0.957,NA,NA,NA
145178,7.4025,7.99314,8.5492,NA,NA,0.811,NA,NA,NA
145232,7.54082,8.45965,6.89803,0.668,NA,NA,NA,NA,NA
145533,7.94049,8.15022,7.64171,NA,NA,NA,NA,0.803,NA
145726,7.63679,8.13249,7.0811,NA,NA,0.879,NA,NA,NA
145918,7.28724,8.5793,7.9001,NA,NA,0.823,NA,NA,NA
146021,8.82181,7.52257,6.81115,NA,0.625,NA,NA,NA,NA
146341,7.51265,7.64533,7.89858,NA,NA,0.979,NA,NA,NA
146490,7.90373,7.31847,8.44946,NA,0.851,NA,NA,NA,NA
146693,7.9005,7.59132,7.41964,NA,NA,0.971,NA,NA,NA
146925,8.15776,7.91555,8.10469,NA,0.918,NA,NA,NA,NA
147049,7.72162,7.71001,8.2606,NA,NA,NA,NA,0.879,NA
147359,7.80685,7.27353,7.97236,NA,NA,0.943,NA,NA,NA
147458,8.25884,7.71112,7.87009,NA,NA,0.937,NA,NA,NA
147775,7.96041,7.22831,7.25275,NA,NA,0.857,NA,NA,NA
147958,7.7895,7.57502,7.23728,0.853,NA,NA,NA,NA,NA
148101,8.60147,7.15959,7.21929,NA,NA,NA,NA,0.62,NA
148234,8.1079,8.07295,8.59727,NA,NA,NA,NA,0.719,NA
148553,7.41804,7.83882,7.75831,NA,NA,0.977,NA,NA,NA
148686,7.37084,7.12211,7.68537,NA,0.893,NA,NA,NA,NA
148873,7.66198,7.30242,7.76136,NA,NA,NA,NA,0.864,NA
149044,8.01866,7.12356,7.98988,NA,NA,0.888,NA,NA,NA
149212,7.21158,8.12649,7.83457,NA,0.864,NA,NA,NA,NA
149595,7.83803,7.50642,7.91136,NA,0.975,NA,NA,NA,NA
149706,6.97967,7.46534,7.88564,NA,NA,0.863,NA,NA,NA
149832,7.00923,6.65752,7.82174,NA,0.66,NA,NA,NA,NA
150163,7.3748,6.91893,7.81472,NA,0.83,NA,NA,NA,NA
150212,7.64778,7.45536,8.68329,NA,0.823,NA,NA,NA,NA
150549,8.04966,8.41344,7.96771,NA,NA,0.846,NA,NA,NA
