id,x0,x1,x2,fitness-3.5,fitness-4,fitness-4.5,fitness-5,fitness-3
80375,-2.13158,3.06528,-4.90393,NA,NA,NA,-67.484,NA
80492,-1.40233,3.99032,-4.85744,NA,NA,NA,-39.618,NA
80668,-1.14452,4.4326,-4.85423,NA,NA,NA,-65.213,NA
80951,-0.591074,4.42589,-5,NA,NA,-116.653,NA,NA
81150,-1.45821,5,-4.61678,NA,NA,NA,-87.443,NA
81397,-1.34291,4.17202,-5,NA,NA,NA,-67.037,NA
81531,-1.95772,3.62174,-5,NA,NA,NA,-44.596,NA
81646,-1.45705,3.52832,-5,NA,NA,NA,-54.101,NA
81888,-1.61649,3.627,-5,NA,NA,NA,-45.269,NA
82019,-2.28755,3.95316,-5,NA,NA,NA,-59.064,NA
82220,-2.74393,2.8072,-4.48019,NA,NA,NA,-109.611,NA
82513,-2.92868,4.25048,-5,NA,NA,NA,-71.465,NA
82721,-2.40608,3.99319,-4.15533,NA,NA,NA,-67.521,NA
82954,-2.16415,3.36796,-4.55703,NA,NA,NA,-63.47,NA
83071,-2.24359,4.09845,-5,NA,NA,-46.495,NA,NA
83271,-2.20323,4.0673,-5,NA,-48.473,NA,NA,NA
83437,-1.68399,2.92845,-4.18658,NA,NA,NA,-68.933,NA
83784,-2.53894,2.9433,-3.75489,NA,NA,NA,-104.033,NA
83979,-2.44452,3.80321,-4.19891,-95.098,NA,NA,NA,NA
84181,-3.97627,3.9534,-4.81081,NA,NA,-143.788,NA,NA
84360,-2.64127,4.05786,-4.46551,NA,NA,NA,-68.324,NA
84410,-3.3448,3.54415,-3.97295,NA,NA,NA,-117.699,NA
84705,-2.73086,4.0613,-3.75236,NA,NA,-94.052,NA,NA
84947,-1.39195,3.74902,-5,NA,NA,NA,-32.431,NA
85010,-0.984662,5,-5,NA,NA,NA,-95.671,NA
85324,-1.45252,4.16514,-5,NA,NA,NA,-46.398,NA
85490,-2.2896,4.38328,-4.69426,NA,NA,NA,-53.263,NA
85753,-1.26673,4.13079,-5,NA,NA,-43.295,NA,NA
85804,-2.15358,4.95257,-3.60323,NA,NA,NA,-114.942,NA
86045,-1.44925,4.9333,-4.34366,NA,NA,NA,-88.634,NA
86336,-1.58171,5,-4.32806,NA,NA,NA,-93.527,NA
86545,-1.79888,3.0265,-4.22266,NA,-95.65,NA,NA,NA
86697,-1.26565,4.38721,-5,NA,NA,NA,-69.955,NA
86984,-0.850081,3.99814,-5,NA,NA,-72.775,NA,NA
87196,-1.44807,4.03184,-4.57752,NA,NA,NA,-52.361,NA
87260,-1.93545,3.69328,-5,NA,-31.943,NA,NA,NA
87587,-1.3465,3.30141,-4.27748,NA,-80.367,NA,NA,NA
87663,-2.50481,4.66768,-3.78003,NA,NA,-102.181,NA,NA
87862,-1.65414,3.68681,-5,NA,NA,NA,-33.988,NA
88079,-2.19482,4.49569,-4.39752,NA,NA,NA,-66.989,NA
88298,-0.431579,5,-4.04475,NA,NA,NA,-168.739,NA
88540,-1.09093,3.92723,-5,NA,-78.88,NA,NA,NA
88654,-1.1455,4.29847,-5,-74.462,NA,NA,NA,NA
88835,-1.90881,4.85082,-5,NA,NA,NA,NA,-137.049
89057,-2.33388,5,-5,NA,NA,-82.265,NA,NA
89219,-2.06876,4.08855,-5,NA,NA,-33.664,NA,NA
89446,-2.18891,4.20447,-5,NA,NA,-46.073,NA,NA
89606,-1.46939,4.85273,-5,NA,-80.814,NA,NA,NA
89957,-1.6638,4.19723,-5,NA,-35.409,NA,NA,NA
90143,-1.90076,4.78844,-4.98383,-76.839,NA,NA,NA,NA
90327,-1.56489,4.17813,-5,NA,NA,NA,-46.176,NA
90457,-0.839126,4.43428,-4.40188,NA,NA,-116.315,NA,NA
90663,-1.53793,4.54409,-5,NA,-57.587,NA,NA,NA
90808,-1.12797,3.9815,-4.4927,NA,NA,-53.845,NA,NA
91084,-1.23503,3.26401,-5,NA,-54.682,NA,NA,NA
91243,-1.46397,4.58796,-5,NA,-65.129,NA,NA,NA
91522,-2.17192,5,-5,NA,NA,-74.238,NA,NA
91688,-2.22885,4.67275,-5,NA,NA,NA,-71.569,NA
91838,-2.14729,3.68757,-5,NA,NA,-40.688,NA,NA
92102,-2.06186,4.85753,-5,NA,NA,NA,-67.128,NA
92244,-3.50669,3.87353,-4.94193,NA,NA,-96.915,NA,NA
92473,-1.87516,5,-4.64414,NA,NA,NA,-79.492,NA
92660,-1.92658,4.87319,-4.74349,NA,NA,-68.419,NA,NA
92903,-1.75911,4.61843,-4.64909,NA,NA,NA,-69.493,NA
93030,-1.54945,5,-3.97197,NA,NA,NA,-102.58,NA
93215,-2.21903,4.96692,-4.93944,-85.847,NA,NA,NA,NA
93505,-2.89076,3.79798,-5,NA,NA,-65.466,NA,NA
93757,-2.66863,3.83766,-4.76438,NA,NA,-76.731,NA,NA
93945,-2.81215,3.9553,-5,NA,NA,NA,-71.5,NA
94039,-2.33762,5,-4.60023,NA,NA,NA,-82.698,NA
94296,-1.21211,4.89139,-4.39262,NA,NA,NA,-94.387,NA
94595,-1.37016,3.89046,-5,NA,NA,-24.123,NA,NA
94735,-1.76069,5,-5,NA,-80.695,NA,NA,NA
94998,-1.74803,4.44921,-4.32473,NA,NA,-58.177,NA,NA
95066,-2.0227,3.33647,-5,NA,NA,NA,-72.883,NA
95309,-1.80575,2.79551,-4.2632,NA,NA,-114.452,NA,NA
95539,-1.71058,5,-5,NA,-80.361,NA,NA,NA
95727,-2.70204,4.7447,-4.55565,NA,NA,NA,-81.253,NA
95888,-2.15701,4.32949,-4.91478,NA,NA,NA,-56.954,NA
96037,-1.47692,3.41944,-4.88445,NA,NA,NA,-52.855,NA
96253,-2.00801,3.86737,-4.44061,NA,NA,NA,-68.542,NA
96571,-3.94476,4.87084,-5,NA,NA,NA,-166.715,NA
96787,-2.16632,5,-4.23512,NA,NA,NA,-88.615,NA
96905,-1.46413,5,-4.52901,NA,-91.894,NA,NA,NA
97048,-1.36074,5,-5,NA,NA,NA,-93.491,NA
97271,-2.42446,5,-5,NA,NA,NA,-80.297,NA
97531,-1.38502,5,-5,NA,NA,NA,-92.773,NA
97698,-2.59148,4.07526,-5,NA,NA,NA,-65.156,NA
97864,-1.62182,3.72502,-3.60259,NA,NA,NA,-125.641,NA
98181,-1.80592,3.44946,-4.65194,NA,NA,NA,-47.938,NA
98208,-2.15187,3.90359,-4.94878,NA,NA,NA,-47.103,NA
98433,-2.23905,2.5364,-4.87606,NA,NA,NA,-87.369,NA
98752,-1.36383,3.5088,-5,NA,NA,NA,-62.977,NA
98909,-1.43136,3.5416,-5,NA,NA,NA,-40.418,NA
99009,-2.28119,4.84016,-5,NA,NA,-68.156,NA,NA
99361,-2.59949,4.97462,-5,NA,NA,NA,-88.913,NA
99569,-2.0601,4.26441,-5,NA,NA,NA,-62.321,NA
99679,-1.25412,3.59934,-5,NA,-28.982,NA,NA,NA
99801,-1.24607,4.61286,-4.90283,NA,NA,-70.994,NA,NA
100127,-0.89431,5,-4.29366,NA,NA,NA,-116.409,NA
100284,-1.22254,5,-5,NA,NA,-88.368,NA,NA
100463,-1.61167,4.50306,-4.51246,NA,NA,NA,-64.076,NA
100656,-1.59354,4.24272,-4.4185,NA,NA,NA,-68.28,NA
100912,-1.9353,4.00067,-4.37491,NA,NA,-45.575,NA,NA
101196,-2.25717,5,-5,NA,NA,-79.906,NA,NA
101314,-2.30782,5,-5,NA,NA,-78.946,NA,NA
101585,-2.48086,5,-5,NA,NA,-80.194,NA,NA
101666,-1.51134,4.92866,-5,NA,NA,NA,-78.529,NA
101908,-1.91397,4.49831,-4.03485,NA,NA,-74.994,NA,NA
102200,-1.7223,4.99336,-4.46158,NA,-107.553,NA,NA,NA
102232,-2.16142,5,-3.17127,NA,-151.926,NA,NA,NA
102455,-1.845,3.45004,-3.76479,NA,NA,NA,-97.511,NA
102641,-2.51485,4.30748,-5,NA,NA,NA,-66.208,NA
102918,-1.7191,5,-5,NA,NA,-73.03,NA,NA
103089,-1.95051,4.7893,-5,NA,NA,NA,-60.646,NA
103352,-1.48814,3.76435,-5,NA,NA,NA,-23.283,NA
103406,-1.91676,4.11727,-4.66756,NA,NA,NA,-51.879,NA
103718,-2.83961,3.5286,-5,NA,NA,NA,-73.563,NA
103816,-2.91171,4.56842,-5,NA,NA,NA,-87.57,NA
104098,-1.71492,3.43807,-5,NA,NA,NA,-35.183,NA
104359,-1.31251,3.80982,-4.78554,NA,NA,NA,-31.532,NA
104505,-1.31038,3.32503,-5,NA,NA,-20.102,NA,NA
104709,-2.15007,2.9726,-5,NA,NA,NA,-73.371,NA
104952,-2.81873,3.43225,-5,NA,NA,NA,-74.593,NA
105171,-2.40506,5,-4.67032,NA,NA,NA,-80.242,NA
105297,-2.45105,4.50082,-5,NA,NA,NA,-66.37,NA
105484,-1.198,4.73887,-5,NA,NA,NA,-87.178,NA
105686,-1.71371,5,-5,NA,NA,NA,-72.167,NA
105840,-1.66347,3.46962,-5,NA,NA,NA,-36.43,NA
106194,-1.21402,2.73974,-5,NA,NA,NA,-132.044,NA
106272,-1.19569,3.98859,-5,NA,NA,NA,-59.56,NA
106494,-1.22028,4.31103,-5,NA,NA,-49.5,NA,NA
106725,-3.12995,3.50017,-5,NA,NA,-85.109,NA,NA
106999,-1.96319,2.97572,-4.72677,NA,NA,NA,-57.646,NA
107084,-1.13645,3.92058,-4.83293,NA,NA,-45.223,NA,NA
107249,-1.25854,4.12714,-4.96378,NA,-38.887,NA,NA,NA
107410,-1.53796,4.36716,-5,NA,NA,NA,-56.094,NA
107749,-1.77453,3.90012,-5,NA,NA,NA,-49.762,NA
107849,-1.22988,4.54818,-5,NA,NA,NA,-72.853,NA
108021,-2.25196,5,-4.77265,NA,NA,NA,-74.372,NA
108266,-2.71122,5,-5,NA,NA,NA,-94.263,NA
108513,-1.88615,5,-5,NA,NA,NA,-78.536,NA
108685,-1.65124,3.85619,-4.94402,NA,-11.757,NA,NA,NA
108824,-0.535524,3.52771,-5,NA,NA,-150.984,NA,NA
109162,-1.48747,3.71092,-4.67643,NA,NA,NA,-41.311,NA
109324,-1.36131,5,-3.91521,NA,NA,NA,-120.344,NA
109537,-1.18863,5,-4.50743,NA,NA,NA,-99.925,NA
109728,-1.77616,4.75426,-4.76601,NA,NA,-51.156,NA,NA
109901,-1.84053,5,-4.992,NA,NA,NA,-76.224,NA
110179,-0.832888,5,-4.37969,NA,NA,NA,-108.276,NA
110222,-1.11614,5,-5,NA,NA,-103.331,NA,NA
110551,-1.75857,3.85666,-4.85507,NA,NA,NA,-56.137,NA
110792,-0.813283,3.89173,-4.84805,NA,-63.173,NA,NA,NA
110972,-1.75605,3.39608,-5,NA,NA,NA,-37.727,NA
111103,-1.69551,4.0647,-5,NA,NA,NA,-42.559,NA
111314,-1.92303,4.96879,-5,NA,NA,-69.321,NA,NA
111577,-0.702628,4.72697,-5,NA,NA,NA,-87.963,NA
111741,-1.07004,4.25062,-5,NA,-54.17,NA,NA,NA
111965,-1.23692,4.01609,-4.86501,NA,NA,NA,-54.682,NA
112129,-1.3992,4.4363,-4.37059,NA,NA,NA,-64.064,NA
112363,-0.828943,5,-3.48992,NA,NA,NA,-164.561,NA
112435,-1.51946,4.37164,-4.15581,NA,NA,NA,NA,-178.178
112667,-2.03218,5,-5,NA,-93.43,NA,NA,NA
112892,-2.66448,3.08082,-5,-95.478,NA,NA,NA,NA
113033,-1.69832,3.6248,-5,NA,NA,-8.07,NA,NA
113251,-1.8345,4.40955,-5,NA,NA,-44.879,NA,NA
113432,-1.4279,5,-5,NA,NA,NA,-90.522,NA
113643,-1.77964,3.97945,-4.47855,NA,NA,NA,-47.726,NA
113975,-1.32036,3.55918,-4.66418,NA,NA,NA,-58.569,NA
114166,-2.24361,4.15263,-4.99002,NA,NA,NA,-48.345,NA
114372,-3.12225,4.38325,-5,NA,NA,NA,-90.801,NA
114585,-2.02257,5,-5,NA,NA,-67.786,NA,NA
114745,-1.47523,4.60304,-4.65742,NA,NA,NA,-63.627,NA
114986,-1.47714,5,-4.48272,NA,NA,NA,-83.982,NA
115016,-2.18566,3.59456,-5,NA,NA,-39.096,NA,NA
115351,-2.40558,4.26927,-4.26596,NA,-97.899,NA,NA,NA
115566,-1.82142,3.8384,-4.77826,NA,-44.266,NA,NA,NA
115630,-1.34264,3.12356,-5,NA,NA,-62.499,NA,NA
115997,-1.87753,4.24642,-5,NA,-51.299,NA,NA,NA
116094,-2.75506,4.44029,-3.93673,NA,NA,NA,-96.089,NA
116389,-2.36946,4.58202,-4.06727,NA,NA,NA,-81.313,NA
116460,-1.39676,4.16307,-3.78679,NA,NA,NA,-131.603,NA
116608,-1.71931,4.92445,-4.77882,NA,NA,-72.184,NA,NA
116872,-0.249544,5,-5,NA,NA,NA,-169.165,NA
117124,-2.01287,3.57328,-4.9289,NA,NA,NA,-51.423,NA
117348,-3.52193,3.95035,-5,NA,-106.191,NA,NA,NA
117517,-2.17153,2.89505,-5,NA,NA,-79.571,NA,NA
117649,-1.50755,3.85797,-5,NA,NA,-7.663,NA,NA
117905,-1.04961,3.36996,-5,NA,-61.232,NA,NA,NA
118018,-0.87186,2.90457,-5,NA,NA,-143.194,NA,NA
118249,-2.11244,4.61103,-5,NA,NA,-61.604,NA,NA
118519,-1.69542,3.7929,-5,NA,-33.269,NA,NA,NA
118620,-1.72229,3.43829,-4.9261,NA,NA,-23.288,NA,NA
118828,-2.13392,3.68772,-4.55053,NA,NA,-44.707,NA,NA
119091,-2.56281,3.76979,-5,NA,NA,-63.359,NA,NA
119357,-2.20639,3.77757,-5,NA,NA,-42.208,NA,NA
119587,-2.09874,4.0021,-5,NA,-52.069,NA,NA,NA
119648,-2.17861,5,-5,NA,-79.424,NA,NA,NA
119861,-2.82659,4.68329,-5,NA,-85.924,NA,NA,NA
120194,-1.21836,3.65368,-5,NA,NA,NA,-56.047,NA
120270,-1.85534,2.77653,-4.63904,NA,NA,NA,-99.889,NA
120408,-1.76852,3.86839,-5,NA,NA,NA,-50.86,NA
120774,-1.80195,3.49549,-5,NA,NA,-25.475,NA,NA
120971,-2.45951,3.75718,-5,NA,NA,NA,-61.295,NA
121185,-2.71803,3.55682,-5,NA,NA,NA,-72.541,NA
121357,-3.22433,4.25683,-5,NA,NA,NA,-98.94,NA
121522,-2.91735,2.71232,-4.53926,NA,NA,NA,-113.322,NA
121665,-1.57514,3.62121,-4.5516,NA,NA,-21.797,NA,NA
121955,-1.47102,3.74525,-4.50348,NA,NA,-21.486,NA,NA
122082,-1.97023,3.88188,-4.78063,NA,NA,NA,-31.71,NA
122376,-1.96705,3.57116,-4.9453,NA,NA,-35.27,NA,NA
122434,-1.01298,3.48936,-4.52127,NA,NA,NA,-99.27,NA
122688,-1.98409,3.8065,-4.02597,NA,-71.544,NA,NA,NA
122937,-2.49475,3.67461,-4.98187,NA,NA,-56.089,NA,NA
123130,-2.07751,3.9753,-5,NA,NA,NA,-44.06,NA
123288,-1.38659,4.67777,-5,NA,-62.374,NA,NA,NA
123438,-1.85353,4.92944,-5,NA,-82.963,NA,NA,NA
123710,-1.57786,5,-5,NA,NA,-79.874,NA,NA
123838,-1.61013,4.54642,-5,NA,NA,NA,-59.451,NA
124106,-1.27325,4.23842,-5,NA,NA,NA,-67.934,NA
124267,-1.32676,4.64263,-3.88311,NA,NA,NA,-83.521,NA
124485,-1.77021,4.22784,-5,NA,NA,NA,-39.864,NA
124796,-0.857349,3.97739,-4.84159,NA,NA,NA,-71.514,NA
124823,-1.55258,3.64825,-5,NA,NA,NA,-43.934,NA
125115,-1.35278,4.36597,-4.40868,NA,NA,NA,-53.373,NA
125365,-1.32208,4.48857,-4.29054,NA,-90.459,NA,NA,NA
125472,-2.36154,4.7915,-3.9883,NA,-98.089,NA,NA,NA
125692,-2.6795,4.53177,-4.58576,NA,NA,-71.918,NA,NA
125992,-2.34287,3.51601,-5,NA,NA,NA,-50.026,NA
126178,-2.07754,3.65436,-5,NA,NA,NA,-44.817,NA
126348,-2.69391,3.35661,-5,NA,NA,-68.175,NA,NA
126448,-2.60621,3.93281,-4.44437,NA,NA,-55.375,NA,NA
126629,-2.24038,4.58324,-4.98586,NA,-58.499,NA,NA,NA
126850,-1.4169,3.73567,-5,-66.941,NA,NA,NA,NA
127027,-1.06678,4.45105,-5,NA,NA,-73.061,NA,NA
127365,-2.91559,4.18263,-5,NA,NA,NA,-70.989,NA
127533,-2.29415,3.91071,-4.44696,NA,NA,NA,-49.743,NA
127618,-1.41614,4.38516,-4.92627,NA,NA,NA,-73.007,NA
127826,-2.40481,3.07611,-5,NA,NA,NA,-83.769,NA
128086,-3.10547,3.88777,-5,NA,NA,NA,-84.722,NA
128244,-2.40878,5,-4.63374,NA,NA,NA,-83.038,NA
128529,-1.99585,5,-5,NA,NA,NA,-78.462,NA
128782,-2.75659,4.50351,-5,NA,NA,NA,-75.685,NA
128986,-1.58896,5,-5,NA,NA,-77.089,NA,NA
129152,-1.00812,4.06356,-4.83505,NA,NA,NA,-67.635,NA
129373,-1.61819,3.86755,-4.57302,NA,-28.968,NA,NA,NA
129578,-1.48949,3.07094,-4.71488,NA,-63.512,NA,NA,NA
129684,-2.01127,4.76561,-4.89557,NA,-56.199,NA,NA,NA
129879,-2.93875,4.96757,-5,NA,-98.493,NA,NA,NA
130020,-1.74366,5,-5,NA,-80.852,NA,NA,NA
130313,-2.63552,5,-5,NA,-85.054,NA,NA,NA
130533,-2.23434,5,-4.19915,NA,-104.76,NA,NA,NA
130752,-2.14903,5,-5,NA,NA,NA,-79.052,NA
130803,-1.56147,4.20209,-4.64105,NA,NA,NA,-51.025,NA
131133,-2.0738,4.0423,-5,NA,NA,NA,-48.874,NA
131321,-1.89557,5,-3.7106,NA,NA,NA,-113.958,NA
131590,-2.58683,4.77057,-4.41663,NA,NA,NA,-85.931,NA
131625,-2.5151,5,-4.59674,NA,NA,NA,-84.906,NA
131900,-3.37126,5,-4.9728,NA,NA,NA,-125.422,NA
132085,-1.86462,4.49761,-4.65443,NA,NA,NA,-54.94,NA
132333,-1.75544,3.28755,-5,NA,-38.227,NA,NA,NA
132442,-1.38882,4.02168,-5,NA,NA,NA,-41.351,NA
132641,-1.01949,2.86926,-5,NA,NA,-113.167,NA,NA
132887,-2.17583,4.19326,-4.17789,-85.264,NA,NA,NA,NA
133127,-1.9548,4.24924,-3.98737,-111.493,NA,NA,NA,NA
133385,-1.96879,4.12964,-5,NA,-32.562,NA,NA,NA
133514,-1.14084,3.7507,-4.53679,NA,NA,-42.186,NA,NA
133616,-1.54212,4.85972,-5,NA,NA,NA,-74.319,NA
133949,-1.55393,3.56089,-5,NA,NA,-13.556,NA,NA
134013,-1.08292,3.46567,-5,NA,NA,-49.921,NA,NA
134292,-1.46264,3.70556,-5,NA,NA,NA,-36.954,NA
134466,-2.9853,3.75734,-4.51705,NA,NA,NA,-78.092,NA
134733,-2.42556,4.95527,-5,NA,-87.098,NA,NA,NA
134857,-2.53307,4.197,-5,NA,-64.051,NA,NA,NA
135100,-2.10411,4.66262,-5,NA,NA,NA,-58.477,NA
135266,-1.10038,4.38633,-5,NA,NA,NA,-61.206,NA
135493,-2.98246,4.67154,-4.88828,NA,NA,-75.307,NA,NA
135720,-1.39834,4.65601,-4.96052,-94.884,NA,NA,NA,NA
135894,-1.95441,4.05089,-5,NA,-41.881,NA,NA,NA
136185,-1.49305,5,-4.9089,NA,NA,NA,-81.507,NA
136279,-1.32067,5,-4.54613,NA,NA,NA,-89.29,NA
136556,-1.01161,4.05786,-5,NA,NA,-55.607,NA,NA
136616,-1.03222,3.96279,-5,NA,-50.314,NA,NA,NA
136912,-1.6988,3.76682,-4.22443,NA,NA,-57.701,NA,NA
137004,-2.1159,4.02047,-5,NA,NA,NA,-48.569,NA
137322,-1.58946,3.84713,-4.6046,NA,-13.308,NA,NA,NA
137455,-1.09088,4.36642,-3.80127,NA,NA,NA,-86.552,NA
137637,-1.59569,4.56569,-4.34144,NA,NA,NA,-65.491,NA
137999,-1.2606,3.87122,-5,NA,NA,-20.932,NA,NA
138180,-1.39956,4.97967,-5,NA,-107.915,NA,NA,NA
138232,-1.52102,3.47049,-3.69405,NA,NA,NA,-123.448,NA
138495,-0.897811,3.18493,-4.40521,NA,NA,NA,-128.525,NA
138607,-1.5805,2.98668,-5,NA,NA,NA,-87.957,NA
138973,-1.85153,4.6478,-5,NA,NA,NA,-60.552,NA
139040,-1.20417,4.83543,-4.45111,NA,NA,NA,-89.209,NA
139382,-1.80016,4.79108,-4.50548,NA,NA,NA,-69.473,NA
139557,-1.60718,5,-3.95138,NA,NA,-99.903,NA,NA
139799,-1.63868,4.88051,-4.46357,NA,NA,NA,-75.816,NA
139968,-1.86388,5,-5,NA,NA,NA,-77.454,NA
140036,-1.01729,3.39274,-5,NA,NA,NA,-58.969,NA
140311,-1.66619,4.37298,-4.93896,NA,NA,NA,-41.78,NA
140574,-2.33692,3.99346,-5,-76.494,NA,NA,NA,NA
140603,-2.03701,4.72832,-5,NA,NA,NA,-55.055,NA
140944,-2.39333,4.33619,-5,NA,NA,NA,-54.303,NA
141143,-2.07017,3.22534,-4.57235,NA,NA,-56.681,NA,NA
141277,-1.87841,3.95639,-5,NA,NA,NA,-42.683,NA
141511,-2.21356,3.36098,-5,NA,NA,NA,-53.883,NA
141744,-1.92178,4.63976,-4.64627,NA,-70.178,NA,NA,NA
141882,-2.08251,4.38869,-5,NA,-44.67,NA,NA,NA
142182,-2.59579,3.92715,-5,NA,NA,NA,-56.213,NA
142349,-1.48092,4.66714,-5,NA,NA,NA,-60.063,NA
142405,-1.09127,5,-4.69675,NA,NA,NA,-89.641,NA
142711,-2.70146,4.52419,-4.24272,NA,NA,NA,-87.038,NA
142821,-2.54818,5,-5,NA,NA,-81.429,NA,NA
143004,-2.38436,2.79076,-4.55493,NA,NA,NA,NA,-176.648
143235,-2.18733,3.10654,-4.49923,-123.056,NA,NA,NA,NA
143503,-3.00769,3.71992,-4.47445,NA,-86.797,NA,NA,NA
143736,-2.6185,5,-2.98375,NA,NA,NA,-169.475,NA
143900,-2.26358,4.73338,-4.51128,NA,NA,NA,-68.374,NA
144134,-2.45687,4.79285,-4.36798,NA,NA,NA,-79.466,NA
144386,-2.45749,4.6072,-4.9825,NA,NA,NA,-70.959,NA
144460,-3.15327,4.73195,-5,NA,-99.427,NA,NA,NA
144762,-2.43082,4.04017,-4.97237,-89.002,NA,NA,NA,NA
144955,-1.25573,3.60051,-5,NA,-43.949,NA,NA,NA
145140,-1.30883,5,-5,NA,-88.21,NA,NA,NA
145312,-2.34116,4.98584,-5,NA,-81.578,NA,NA,NA
145470,-2.82497,4.51857,-5,NA,NA,-74.084,NA,NA
145672,-1.47966,3.49269,-5,NA,NA,-18.77,NA,NA
145831,-2.15478,4.19203,-4.48552,NA,NA,NA,-56.788,NA
146036,-1.63512,5,-4.61961,NA,NA,NA,-79.868,NA
146286,-1.41524,4.06533,-4.81172,NA,NA,-26.709,NA,NA
146513,-1.92096,4.69545,-4.40589,NA,NA,NA,-81.363,NA
146788,-2.68252,4.25207,-4.84186,NA,NA,NA,-79.931,NA
146989,-2.17311,3.52562,-5,NA,NA,NA,-53.904,NA
147181,-1.92524,3.81193,-4.89431,NA,NA,NA,-32.278,NA
147210,-2.08552,3.83235,-5,NA,-37.801,NA,NA,NA
147486,-2.35615,4.35566,-4.55995,NA,NA,-56.633,NA,NA
147662,-1.74078,4.8968,-4.25604,NA,NA,NA,-80.447,NA
147920,-1.26823,4.5808,-5,NA,NA,NA,-67.803,NA
148153,-1.14659,4.87322,-5,NA,NA,NA,-94.726,NA
148232,-0.485565,4.70462,-4.30813,NA,-162.27,NA,NA,NA
148546,-2.05972,4.35671,-4.9063,NA,-46.137,NA,NA,NA
148638,-1.45874,4.53098,-5,NA,NA,-58.117,NA,NA
148964,-1.61501,4.23615,-5,NA,-37.877,NA,NA,NA
149032,-1.96001,5,-4.96782,NA,NA,NA,-82.036,NA
149348,-2.61697,5,-5,NA,NA,NA,-91.701,NA
149540,-1.98548,4.40546,-5,NA,NA,NA,-60.969,NA
149660,-2.56754,4.2549,-5,NA,NA,-53.325,NA,NA
149950,-2.22508,4.23985,-4.81329,NA,NA,NA,-46.807,NA
150063,-1.10593,3.62322,-5,NA,NA,-36.144,NA,NA
150387,-0.860612,4.70795,-4.74188,NA,NA,NA,-86.213,NA
150518,-1.7652,3.50533,-4.93887,NA,NA,NA,-37.283,NA
150704,-2.8492,4.13149,-5,NA,NA,-71.642,NA,NA
150926,-2.16084,5,-4.40638,NA,NA,NA,-82.922,NA
151058,-2.11404,3.85261,-5,NA,-38.55,NA,NA,NA
151399,-1.58815,3.77878,-5,-67.634,NA,NA,NA,NA
151533,-1.97375,4.60923,-4.41233,NA,NA,-66.987,NA,NA
151771,-1.63509,4.48533,-5,NA,-53.189,NA,NA,NA
151960,-1.23222,3.4291,-4.13235,NA,-90.488,NA,NA,NA
152058,-1.73044,4.19395,-4.84076,NA,NA,-33.698,NA,NA
152310,-1.11534,3.45927,-5,NA,NA,NA,-52.063,NA
152554,-1.37566,5,-5,NA,NA,NA,-93.1,NA
152707,-1.20938,4.62403,-5,NA,NA,NA,-79.776,NA
152972,-1.9706,5,-5,NA,NA,NA,-81.47,NA
153045,-1.05222,3.99192,-5,NA,-37.761,NA,NA,NA
153323,-1.51833,4.58513,-4.98645,NA,NA,-57.921,NA,NA
153596,-1.59914,4.39406,-4.97356,NA,NA,-45.553,NA,NA
153680,-1.95916,4.51092,-5,NA,NA,-51.726,NA,NA
153852,-1.27242,3.61835,-4.9605,NA,NA,-23.282,NA,NA
154120,-2.16576,3.72183,-5,NA,NA,NA,-50.119,NA
154397,-2.48522,4.39242,-5,NA,NA,NA,-64.488,NA
154527,-2.94664,5,-5,NA,NA,NA,-99.962,NA
154796,-2.01986,4.50935,-5,-94.63,NA,NA,NA,NA
154913,-1.86935,3.37607,-5,NA,-29.618,NA,NA,NA
155149,-2.01865,3.74615,-4.25928,NA,NA,NA,-83.243,NA
155377,-2.42421,3.56332,-5,NA,NA,NA,-58.941,NA
155590,-1.66709,3.07701,-4.93479,NA,NA,NA,-87.757,NA
155687,-1.16465,4.21415,-3.68869,-185.331,NA,NA,NA,NA
155932,-2.78407,3.73441,-5,NA,-69.19,NA,NA,NA
156184,-2.93833,4.27172,-4.5836,NA,NA,NA,-81.189,NA
156315,-1.66423,4.53346,-5,NA,NA,NA,-64.34,NA
156585,-1.39538,4.61905,-3.65652,NA,NA,NA,-90.73,NA
156788,-2.01347,5,-4.0883,NA,NA,NA,-90.419,NA
156992,-2.63385,4.39015,-3.08308,NA,NA,NA,-136.617,NA
157002,-1.84935,3.93091,-3.79258,NA,NA,NA,-89.228,NA
157371,-2.49288,4.89719,-4.45348,NA,NA,NA,-82.625,NA
157491,-1.67611,4.64978,-4.11359,NA,NA,NA,-71.964,NA
157765,-1.37895,4.08211,-5,NA,NA,NA,-55.427,NA
157922,-2.16091,4.02459,-5,NA,NA,NA,-50.312,NA
158114,-2.09723,5,-5,NA,NA,NA,-80.631,NA
158305,-1.51605,5,-5,NA,NA,NA,-83.209,NA
158550,-2.8495,4.98756,-4.05405,NA,NA,NA,-112.629,NA
158746,-3.40679,4.41068,-4.75378,NA,NA,NA,-106.355,NA
158806,-2.67501,3.69711,-5,NA,NA,-65.543,NA,NA
159155,-2.49445,4.8563,-5,NA,-78.121,NA,NA,NA
159367,-1.15815,4.23299,-5,NA,NA,NA,-53.317,NA
159414,-1.57074,5,-4.66231,NA,NA,NA,-80.874,NA
159641,-1.13428,3.77904,-5,NA,NA,NA,-76.739,NA
159914,-1.53656,4.25656,-5,NA,NA,NA,-52.551,NA
160067,-1.8869,4.18973,-5,NA,NA,NA,-51.821,NA
