id,x0,x1,x2,fitness-4,fitness-4.5,fitness-3,fitness-5,fitness-3.5
80460,-1.25443,5,-4.99829,-91.757,NA,NA,NA,NA
80612,-1.65665,5,-3.89416,NA,NA,NA,-96.498,NA
80839,-0.989339,5,-4.6591,NA,NA,NA,-100.034,NA
81135,-2.00952,4.89531,-4.57741,NA,NA,NA,-75.496,NA
81287,-3.37183,4.45253,-4.79259,NA,NA,NA,NA,-114.486
81431,-2.92467,3.70532,-5,-80.192,NA,NA,NA,NA
81617,-2.09907,3.26511,-5,NA,-53.905,NA,NA,NA
81834,-2.58864,3.66766,-5,NA,NA,NA,-59.235,NA
82177,-2.99142,3.92878,-5,NA,-69.323,NA,NA,NA
82238,-2.40574,4.50352,-5,NA,NA,NA,-62.296,NA
82545,-1.63369,3.18601,-5,-42.55,NA,NA,NA,NA
82786,-2.55243,3.60738,-4.73882,NA,NA,NA,-60.873,NA
82999,-2.04064,4.47174,-5,NA,NA,NA,-58.212,NA
83194,-2.44935,3.05928,-4.89817,NA,NA,NA,-80.936,NA
83259,-2.04512,3.77222,-5,NA,NA,NA,-35.505,NA
83589,-2.35815,4.43425,-5,NA,NA,NA,-58.991,NA
83714,-2.68776,4.08519,-5,NA,NA,NA,-65.581,NA
83818,-3.18806,5,-5,NA,-108.647,NA,NA,NA
84019,-2.32432,5,-4.869,NA,NA,NA,-75.049,NA
84301,-2.92955,5,-4.004,NA,NA,NA,-117.703,NA
84456,-2.70603,4.44442,-4.78637,NA,NA,NA,-75.386,NA
84602,-2.37599,4.18903,-5,NA,NA,NA,-50.065,NA
84931,-1.99292,5,-4.97668,NA,NA,NA,-82.439,NA
85089,-1.40157,4.70729,-4.60012,NA,NA,NA,-72.554,NA
85209,-1.67229,3.87435,-5,NA,-7.801,NA,NA,NA
85583,-2.24554,4.40801,-4.528,NA,NA,NA,-64.644,NA
85657,-2.06576,4.29623,-4.49748,-58.073,NA,NA,NA,NA
85990,-1.20654,2.9854,-5,NA,-91.095,NA,NA,NA
86152,-1.15006,3.38263,-5,NA,NA,NA,-54.317,NA
86345,-1.42945,3.3691,-5,NA,-25.331,NA,NA,NA
86600,-2.64795,4.11107,-5,NA,NA,NA,-69.673,NA
86766,-1.99868,3.36244,-5,NA,NA,NA,-71.412,NA
86844,-1.75095,4.32053,-4.98496,NA,NA,NA,-39.551,NA
87186,-2.09099,4.32775,-4.33704,NA,NA,NA,-53.183,NA
87280,-1.80875,4.63329,-5,NA,-50.465,NA,NA,NA
87487,-1.40703,3.65681,-5,-6.105,NA,NA,NA,NA
87703,-0.689614,3.50145,-5,NA,-104.295,NA,NA,NA
87869,-1.28516,2.87054,-5,-110.067,NA,NA,NA,NA
88036,-1.24834,3.15997,-5,NA,NA,NA,-83.291,NA
88271,-2.69558,4.14087,-5,-79.813,NA,NA,NA,NA
88442,-1.40603,3.69847,-5,NA,NA,NA,-35.911,NA
88786,-2.03184,4.57707,-4.74068,NA,NA,NA,-53.492,NA
88828,-2.24034,4.2431,-4.11573,NA,NA,-128.84,NA,NA
89051,-2.28764,4.39298,-5,NA,NA,NA,NA,-65.535
89375,-1.65211,5,-5,NA,NA,NA,-73.274,NA
89486,-2.82713,5,-5,NA,NA,NA,-95.054,NA
89683,-2.28983,4.80888,-5,NA,-61.272,NA,NA,NA
89933,-3.15225,5,-5,NA,-106.953,NA,NA,NA
90055,-2.20077,4.19468,-5,-48.596,NA,NA,NA,NA
90396,-2.69484,3.60624,-5,NA,-64.234,NA,NA,NA
90417,-2.66141,5,-5,NA,NA,NA,NA,-110.324
90606,-2.19701,3.6056,-4.24264,NA,-60.438,NA,NA,NA
90841,-0.98866,4.21759,-5,NA,NA,NA,-61.286,NA
91066,-1.06631,5,-4.9621,NA,NA,NA,-86.01,NA
91242,-1.13788,5,-4.53356,NA,NA,NA,-101.914,NA
91489,-1.4228,4.74131,-5,NA,NA,NA,-58.588,NA
91762,-2.47007,4.32312,-5,NA,NA,NA,-61.452,NA
91906,-2.61313,4.05028,-4.7291,NA,NA,NA,-65.297,NA
92150,-1.27047,4.03133,-5,-26.06,NA,NA,NA,NA
92300,-1.54308,4.7043,-5,NA,NA,NA,-68.877,NA
92417,-1.16395,4.43246,-5,NA,NA,NA,-68.027,NA
92653,-1.35865,4.11329,-4.85167,NA,NA,NA,-63.849,NA
92919,-2.02622,4.0704,-5,NA,NA,NA,-50.615,NA
93151,-1.78238,3.30582,-4.78498,NA,NA,NA,-38.778,NA
93368,-1.6841,3.84792,-4.54272,NA,-23.645,NA,NA,NA
93548,-2.29926,4.4253,-4.43787,NA,NA,NA,-70.879,NA
93742,-1.82409,3.62131,-4.62723,NA,NA,NA,-47.881,NA
93983,-2.15448,3.67996,-4.44089,NA,NA,NA,-59.789,NA
94153,-1.88282,3.21563,-4.33873,NA,NA,NA,-72.27,NA
94318,-2.10753,3.85387,-5,NA,NA,NA,-41.637,NA
94426,-2.16976,3.41127,-4.854,NA,NA,NA,-57.336,NA
94756,-1.18655,3.15017,-4.48222,NA,NA,NA,-100.007,NA
94962,-2.10015,3.99305,-5,NA,NA,NA,-43.754,NA
95196,-2.98908,3.38144,-4.57244,NA,NA,NA,-88.646,NA
95230,-2.59154,3.69576,-5,NA,NA,NA,-57.377,NA
95530,-0.861406,3.61777,-5,NA,NA,NA,-88.51,NA
95746,-1.03787,4.19058,-5,NA,NA,NA,-53.534,NA
95887,-0.96432,4.32277,-5,NA,NA,NA,-69.859,NA
96161,-1.19873,4.90838,-5,NA,NA,NA,-88.984,NA
96225,-2.28131,3.97402,-5,NA,NA,NA,-57.533,NA
96533,-1.61584,2.7575,-5,NA,NA,NA,-110.457,NA
96624,-2.72072,3.21481,-5,NA,NA,NA,-83.968,NA
96844,-2.19631,2.39668,-5,NA,NA,NA,-117.981,NA
97026,-2.57149,2.94443,-5,NA,NA,NA,-74.365,NA
97320,-2.23695,3.64671,-5,NA,NA,NA,-56.282,NA
97541,-2.83176,3.92611,-5,NA,NA,NA,-70.588,NA
97622,-1.78665,4.79569,-5,NA,NA,NA,-72.585,NA
97812,-2.87925,5,-5,NA,-94.825,NA,NA,NA
98153,-2.02049,5,-5,NA,-67.908,NA,NA,NA
98269,-2.15216,5,-5,NA,-74.195,NA,NA,NA
98454,-1.24837,4.46481,-5,NA,-57.374,NA,NA,NA
98727,-2.80607,4.51977,-5,NA,NA,NA,-77.191,NA
98892,-2.57479,4.80619,-4.83953,NA,NA,NA,NA,-91.596
99140,-2.24248,3.6859,-4.48044,-55.701,NA,NA,NA,NA
99333,-2.32192,3.02837,-4.51615,NA,NA,NA,-75.375,NA
99496,-2.81464,4.22705,-4.9367,NA,NA,NA,-71.141,NA
99688,-2.42848,4.65612,-5,NA,NA,NA,-74.048,NA
99985,-2.93185,4.54768,-5,NA,-77.506,NA,NA,NA
100189,-2.41784,3.22211,-5,NA,NA,NA,-66.355,NA
100384,-2.30068,4.18639,-4.67781,NA,-54.225,NA,NA,NA
100594,-2.07435,3.78121,-4.34877,NA,-31.442,NA,NA,NA
100701,-1.76046,4.61291,-4.55574,NA,NA,NA,-61.181,NA
100980,-1.68273,3.45869,-4.87754,NA,NA,NA,-28.712,NA
101188,-1.52239,3.86212,-4.28211,NA,NA,NA,-68.125,NA
101377,-1.65433,4.64128,-4.76124,NA,NA,NA,-79.908,NA
101553,-1.78352,4.15007,-5,NA,NA,NA,-41.243,NA
101673,-2.04883,2.95878,-5,NA,NA,NA,-59.355,NA
101993,-2.02129,3.34169,-5,NA,-26.219,NA,NA,NA
102174,-2.64204,4.93999,-5,NA,-81.182,NA,NA,NA
102388,-1.85935,3.9433,-5,NA,NA,NA,-39.503,NA
102581,-1.62228,3.89273,-4.65571,-46.653,NA,NA,NA,NA
102666,-1.95965,3.85799,-5,NA,-30.74,NA,NA,NA
102925,-1.20803,4.22459,-5,NA,NA,NA,-59.365,NA
103140,-1.78306,3.53079,-4.80907,NA,NA,NA,-39.811,NA
103377,-1.79715,4.5438,-5,NA,NA,NA,-62.036,NA
103553,-1.38517,3.91016,-5,NA,-14.463,NA,NA,NA
103601,-2.38802,5,-3.98578,NA,NA,NA,-99.442,NA
103985,-1.37697,3.97963,-4.49633,NA,NA,NA,-62.359,NA
104134,-1.44717,4.75246,-5,NA,NA,NA,-60.088,NA
104313,-1.05574,5,-5,NA,NA,NA,-88.832,NA
104590,-1.54178,5,-4.78966,NA,NA,NA,-81.452,NA
104627,-1.79797,4.82488,-4.75581,NA,-59.568,NA,NA,NA
104899,-1.92024,3.88067,-4.60112,NA,-32.066,NA,NA,NA
105077,-2.00766,4.4973,-5,NA,-51.797,NA,NA,NA
105322,-1.95156,4.36365,-4.44725,NA,-55.13,NA,NA,NA
105485,-2.63335,2.51566,-4.52326,NA,NA,NA,-109.503,NA
105706,-2.28178,4.42496,-5,NA,NA,NA,-56.555,NA
105984,-2.33832,4.41099,-5,NA,NA,NA,-54.514,NA
106155,-1.37421,4.1291,-4.42751,NA,NA,NA,-49.801,NA
106396,-1.13769,5,-4.42828,NA,NA,NA,-111.316,NA
106478,-1.67626,5,-5,NA,NA,NA,NA,-93.864
106731,-2.30928,4.82594,-5,NA,NA,NA,-78.862,NA
106867,-1.40648,4.92018,-4.91544,NA,-78.313,NA,NA,NA
107182,-1.96969,4.86515,-5,NA,NA,NA,-67.008,NA
107228,-2.56439,2.83565,-5,NA,NA,NA,-82.928,NA
107569,-1.66209,4.41775,-5,NA,NA,NA,-49.956,NA
107748,-2.05394,3.70891,-5,NA,NA,NA,-39.406,NA
107873,-1.94033,3.01103,-4.90648,NA,NA,NA,-55.166,NA
108053,-2.54823,3.6398,-4.73576,NA,NA,NA,-59.752,NA
108205,-2.00135,4.21714,-5,NA,NA,NA,-61.33,NA
108478,-2.67429,4.05126,-5,-62.463,NA,NA,NA,NA
108649,-1.5123,4.27208,-5,NA,-32.357,NA,NA,NA
108804,-1.82776,5,-4.60778,NA,NA,NA,-79.276,NA
109035,-1.64933,3.74083,-5,-21.109,NA,NA,NA,NA
109318,-3.50464,3.58226,-5,-114.461,NA,NA,NA,NA
109593,-1.74984,4.77554,-4.82713,-67.056,NA,NA,NA,NA
109764,-1.25333,5,-4.0863,NA,-110.337,NA,NA,NA
109853,-2.45053,5,-4.76394,NA,-79.855,NA,NA,NA
110160,-1.89926,3.54156,-5,NA,NA,NA,-47.86,NA
110400,-1.02568,4.46612,-5,NA,NA,NA,-79.36,NA
110593,-2.23826,3.71083,-5,NA,NA,NA,NA,-87.165
110688,-1.85447,3.74281,-5,NA,NA,NA,-43.284,NA
110897,-1.97444,3.27636,-4.39796,NA,NA,NA,-51.018,NA
111085,-1.91771,3.17834,-5,NA,NA,NA,-65.214,NA
111321,-2.25485,3.64537,-5,-45,NA,NA,NA,NA
111408,-2.56591,4.52668,-5,-69.345,NA,NA,NA,NA
111663,-2.41351,4.88326,-5,NA,NA,NA,-79.386,NA
111937,-0.809981,5,-4.87063,NA,NA,NA,-130.409,NA
112069,-0.682027,5,-5,NA,-123.398,NA,NA,NA
112372,-1.81357,4.68561,-5,NA,NA,NA,-69.215,NA
112478,-1.46642,3.06664,-5,NA,NA,NA,-68.755,NA
112602,-2.346,3.3727,-4.85231,NA,NA,NA,-41.383,NA
112836,-2.04279,3.2223,-5,NA,NA,NA,-71.569,NA
113011,-1.86896,3.22149,-5,NA,NA,NA,-62.559,NA
113400,-1.34881,3.95796,-5,NA,-17.965,NA,NA,NA
113401,-2.44369,3.6582,-4.22765,NA,-69.54,NA,NA,NA
113773,-2.12516,3.81509,-4.75741,NA,-39.296,NA,NA,NA
113822,-2.72173,3.52244,-4.45609,NA,NA,NA,NA,-109.028
114126,-1.95595,3.42157,-4.81838,-41.562,NA,NA,NA,NA
114350,-2.39493,3.87172,-5,-51.385,NA,NA,NA,NA
114597,-2.66409,3.69769,-5,NA,NA,NA,-59.378,NA
114667,-1.78407,2.87759,-4.93344,NA,NA,-124.017,NA,NA
114899,-1.52919,4.44679,-5,-62.987,NA,NA,NA,NA
115156,-1.56768,5,-5,NA,NA,NA,-78.61,NA
115271,-1.90038,4.19619,-5,-35.436,NA,NA,NA,NA
115449,-0.707384,3.42792,-5,NA,-84.373,NA,NA,NA
115701,-1.86583,3.46465,-5,NA,NA,NA,-50.57,NA
115812,-2.01947,3.02998,-4.73353,NA,NA,NA,-56.8,NA
116096,-1.71352,3.00224,-4.39205,NA,NA,NA,-66.523,NA
116305,-2.7238,3.41623,-5,NA,NA,NA,NA,-104.238
116521,-1.78308,5,-4.88924,NA,-75.297,NA,NA,NA
116762,-1.78142,4.12687,-4.89224,NA,NA,NA,-35.634,NA
116905,-1.58364,4.83633,-4.97237,NA,NA,NA,-77.156,NA
117144,-1.94818,5,-4.19177,NA,NA,NA,-83.847,NA
117295,-1.90261,4.43986,-4.59523,NA,-51.615,NA,NA,NA
117444,-1.91547,4.76373,-5,NA,NA,NA,-61.163,NA
117626,-2.582,3.55222,-5,NA,NA,NA,-68.776,NA
117861,-2.32019,3.46406,-5,NA,NA,NA,-48.741,NA
118059,-2.49652,3.0508,-4.83209,NA,-76.949,NA,NA,NA
118391,-1.70431,3.97581,-5,NA,NA,NA,-34.891,NA
118595,-2.16546,5,-5,NA,NA,NA,-78.536,NA
118608,-1.39934,5,-5,NA,NA,NA,-92.154,NA
118829,-2.46457,5,-5,NA,NA,NA,-83.51,NA
119043,-2.26113,5,-5,NA,NA,NA,-76.219,NA
119289,-1.87459,5,-5,NA,NA,NA,-77.982,NA
119510,-1.54772,5,-5,NA,NA,NA,-80.33,NA
119631,-2.08449,3.96769,-5,NA,NA,NA,NA,-50.837
119901,-1.42596,4.13748,-5,NA,NA,NA,-59.689,NA
120183,-2.44304,5,-5,NA,NA,NA,-81.055,NA
120387,-1.88789,4.92297,-4.90684,NA,NA,NA,-70.874,NA
120463,-2.96076,5,-4.80342,NA,NA,NA,-99.605,NA
120667,-1.63657,4.70731,-3.9039,NA,NA,NA,-109.623,NA
120960,-1.4739,4.54514,-5,-64.948,NA,NA,NA,NA
121002,-1.42485,4.70403,-5,NA,-74.706,NA,NA,NA
121304,-1.85976,5,-5,NA,-72.786,NA,NA,NA
121526,-1.91882,5,-5,-85.21,NA,NA,NA,NA
121704,-2.3341,4.04546,-4.89048,NA,NA,NA,-49.208,NA
121963,-2.43707,3.58482,-4.82526,-68.842,NA,NA,NA,NA
122193,-1.84654,3.62016,-4.70059,NA,-17.702,NA,NA,NA
122373,-2.56654,3.05774,-5,NA,-89.938,NA,NA,NA
122433,-2.08817,4.20417,-5,NA,NA,NA,-58.995,NA
122689,-1.46567,4.54146,-4.62454,NA,NA,NA,-65.324,NA
122880,-1.87061,3.81681,-3.97934,NA,NA,NA,-75.476,NA
123069,-1.34322,4.26389,-5,-58.486,NA,NA,NA,NA
123379,-2.10732,3.78215,-4.80887,NA,NA,NA,-38.362,NA
123475,-2.72286,4.93285,-4.39472,NA,NA,NA,-94.886,NA
123641,-2.21221,3.55992,-5,NA,NA,NA,-53.022,NA
123905,-2.56428,3.55764,-5,NA,-59.228,NA,NA,NA
124181,-2.22195,4.32459,-5,NA,NA,NA,-51.874,NA
124288,-2.36323,3.98644,-5,-45.367,NA,NA,NA,NA
124490,-1.57523,4.09328,-5,NA,-25.831,NA,NA,NA
124670,-2.48017,4.24925,-4.41271,-66.146,NA,NA,NA,NA
124987,-1.59401,5,-3.19921,-149.918,NA,NA,NA,NA
125183,-1.16464,5,-4.0913,NA,NA,NA,-114.868,NA
125358,-0.489745,3.91657,-5,NA,-95.827,NA,NA,NA
125470,-1.72984,3.19091,-5,NA,NA,NA,-54.115,NA
125610,-1.53134,3.64049,-5,NA,NA,NA,-43.346,NA
125805,-2.13306,4.79279,-3.9589,NA,-92.828,NA,NA,NA
126083,-2.36209,3.88769,-5,NA,NA,NA,-64.374,NA
126396,-1.29918,4.86173,-4.76126,NA,NA,NA,-76.193,NA
126524,-2.4743,3.32461,-5,NA,-63.365,NA,NA,NA
126683,-2.32849,3.79612,-4.93761,-65.003,NA,NA,NA,NA
126954,-1.73009,2.934,-5,NA,NA,NA,-109.908,NA
127006,-1.38687,2.97457,-5,NA,NA,NA,-60.959,NA
127313,-1.68299,3.24322,-4.74716,NA,-41.321,NA,NA,NA
127552,-2.21398,3.79138,-5,NA,NA,NA,-56.325,NA
127602,-2.36954,4.25625,-4.7133,NA,NA,NA,-49.928,NA
127898,-3.30607,4.34318,-4.30486,NA,-105.01,NA,NA,NA
128192,-2.52341,3.94224,-4.65029,NA,NA,NA,-60.49,NA
128213,-2.84637,3.83668,-5,NA,NA,NA,-76.559,NA
128531,-2.57273,4.15056,-5,NA,NA,NA,-68.221,NA
128792,-1.95465,4.08202,-5,NA,NA,NA,-50.044,NA
128921,-2.14127,3.5658,-4.6781,-40.487,NA,NA,NA,NA
129124,-1.58662,4.16664,-5,NA,-32.072,NA,NA,NA
129389,-0.997602,4.18866,-3.72524,NA,NA,NA,-93.748,NA
129407,-1.98301,3.74828,-3.91126,NA,NA,NA,-64.637,NA
129742,-1.60301,4.67727,-4.64538,NA,-59.018,NA,NA,NA
129894,-1.31366,5,-4.57003,NA,-88.946,NA,NA,NA
130003,-1.29018,5,-4.82546,NA,NA,NA,-96.316,NA
130338,-2.27034,5,-5,NA,NA,NA,-76.553,NA
130462,-1.20953,4.10969,-5,NA,NA,NA,-57.841,NA
130774,-1.6442,4.60282,-5,NA,NA,NA,-71.668,NA
130911,-1.95707,3.54223,-5,NA,-23.05,NA,NA,NA
131033,-1.41357,4.36407,-5,NA,-39.288,NA,NA,NA
131345,-1.27471,3.03259,-5,NA,-80.039,NA,NA,NA
131506,-1.83006,4.1786,-4.61516,NA,NA,NA,-50.075,NA
131640,-2.16771,3.31647,-5,NA,NA,NA,-61.381,NA
131961,-1.61503,4.82105,-5,NA,NA,NA,-78.273,NA
132078,-1.16833,4.13009,-5,NA,NA,NA,-55.816,NA
132278,-2.4299,4.68778,-5,NA,-61.942,NA,NA,NA
132544,-2.40101,3.42239,-5,NA,NA,NA,-53.732,NA
132737,-1.73807,2.71262,-5,NA,NA,NA,-106.235,NA
132961,-2.23613,4.18578,-5,NA,-49.221,NA,NA,NA
133029,-2.2376,3.6478,-5,NA,NA,NA,-56.362,NA
133290,-2.41699,4.42926,-4.96139,-62.601,NA,NA,NA,NA
133576,-2.86594,3.96771,-5,NA,NA,NA,-75.644,NA
133750,-2.13457,3.40612,-5,NA,NA,NA,-57.716,NA
133823,-2.8323,3.18137,-5,NA,-83.286,NA,NA,NA
134090,-1.28329,2.97008,-5,NA,NA,NA,-78.845,NA
134237,-2.18074,4.12105,-4.60368,NA,-45.113,NA,NA,NA
134517,-2.91813,5,-5,NA,NA,NA,-98.688,NA
134717,-1.25786,4.46825,-4.76601,NA,NA,NA,-66.041,NA
134985,-1.75068,4.21276,-3.97045,NA,-72.835,NA,NA,NA
135031,-1.33299,3.67086,-4.71836,NA,-15.351,NA,NA,NA
135233,-1.70497,3.99897,-5,NA,NA,NA,-46.968,NA
135443,-2.33939,4.60172,-4.33294,NA,NA,NA,-63.152,NA
135613,-2.39739,5,-4.86044,NA,-83.869,NA,NA,NA
135837,-1.6302,5,-4.31583,NA,NA,NA,NA,-125.992
136098,-2.84972,5,-4.22701,NA,NA,-158.109,NA,NA
136223,-2.62928,5,-4.92291,-83.832,NA,NA,NA,NA
136418,-1.65035,4.96292,-4.57593,-82.082,NA,NA,NA,NA
136739,-1.81706,4.97561,-5,NA,NA,NA,-72.488,NA
136833,-2.0133,5,-4.25267,NA,NA,NA,-79.644,NA
137127,-2.78524,4.81251,-4.35129,NA,-89.94,NA,NA,NA
137317,-2.30375,4.37454,-5,NA,-59.479,NA,NA,NA
137539,-1.85424,5,-5,NA,NA,NA,-76.972,NA
137631,-1.83107,4.73417,-5,NA,NA,NA,-68.889,NA
137913,-1.97413,4.35618,-5,NA,NA,NA,-62.07,NA
138010,-1.91703,3.70999,-5,NA,NA,NA,-39.294,NA
138277,-2.56253,3.86021,-4.65357,NA,NA,-125.937,NA,NA
138599,-2.82492,3.65662,-3.61558,NA,NA,NA,-112.619,NA
138798,-2.23137,3.73332,-4.75406,NA,NA,NA,-60.54,NA
138982,-1.73515,3.45531,-4.40126,NA,NA,NA,-55.583,NA
139139,-1.77873,5,-5,NA,NA,NA,-73.51,NA
139397,-1.23467,5,-5,NA,NA,NA,-88.445,NA
139434,-2.09552,4.78572,-4.5849,NA,-66.934,NA,NA,NA
139785,-1.67969,5,-5,NA,NA,NA,-72.465,NA
139835,-2.26808,5,-5,NA,NA,NA,-76.557,NA
140130,-1.54921,4.27642,-5,NA,-38.198,NA,NA,NA
140390,-2.94345,3.19746,-4.25475,NA,-97.257,NA,NA,NA
140475,-2.16872,4.22573,-5,-56.484,NA,NA,NA,NA
140610,-2.11084,4.90456,-4.23851,NA,NA,NA,-85.629,NA
140930,-1.73722,5,-5,NA,NA,NA,-72.39,NA
141018,-1.41358,5,-4.46908,NA,NA,NA,-82.788,NA
141219,-1.00856,5,-5,NA,NA,NA,-92.795,NA
141484,-3.11018,4.96622,-5,NA,NA,NA,-109.321,NA
141705,-1.95164,5,-5,NA,NA,NA,-81.033,NA
141834,-2.38745,5,-5,-83.104,NA,NA,NA,NA
142021,-2.24341,3.97275,-5,NA,NA,NA,-55.5,NA
142254,-1.53703,3.94354,-5,-28.038,NA,NA,NA,NA
142541,-1.13313,3.99181,-5,-37.829,NA,NA,NA,NA
142630,-2.23545,4.70752,-5,NA,NA,NA,NA,-92.419
142952,-3.04437,4.47791,-5,NA,NA,NA,NA,-106.427
143050,-2.10228,3.58037,-5,-35.254,NA,NA,NA,NA
143332,-2.38195,4.66381,-3.56294,NA,NA,NA,-115.327,NA
143529,-2.34911,4.42292,-4.33873,NA,-59.056,NA,NA,NA
143793,-2.03733,4.46532,-5,-63.425,NA,NA,NA,NA
143963,-1.34431,5,-5,NA,NA,NA,-93.735,NA
144002,-2.81323,3.36752,-4.72827,NA,-75.279,NA,NA,NA
144264,-1.64939,4.41642,-4.81044,NA,NA,NA,-47.68,NA
144477,-1.99348,5,-5,NA,NA,NA,-81.793,NA
144636,-1.29696,5,-4.29417,NA,NA,NA,-89.811,NA
144929,-1.61772,3.41478,-4.77788,-18.575,NA,NA,NA,NA
145120,-3.40327,3.8752,-5,NA,NA,NA,-100.531,NA
145280,-1.94488,3.25357,-5,NA,NA,NA,-69.455,NA
145452,-1.78674,3.61186,-5,NA,NA,NA,-45.04,NA
145768,-2.70917,4.04733,-5,NA,NA,NA,NA,-78.515
145997,-2.07937,3.6577,-4.10651,NA,NA,NA,NA,-99.002
146198,-2.37693,3.78618,-3.86731,NA,-73.298,NA,NA,NA
146300,-2.28802,3.45167,-5,NA,NA,NA,-48.177,NA
146561,-1.52653,4.2439,-5,NA,NA,NA,-53.753,NA
146652,-1.04911,4.80187,-4.65112,NA,NA,NA,-105.187,NA
146848,-2.22066,5,-5,NA,-77.49,NA,NA,NA
147114,-2.07898,5,-5,-74.422,NA,NA,NA,NA
147338,-2.22448,3.60237,-4.54299,NA,-48.055,NA,NA,NA
147548,-3.42436,3.73291,-4.71917,NA,NA,NA,-104.111,NA
147613,-2.96388,4.61409,-4.86528,-76.21,NA,NA,NA,NA
147868,-1.93843,5,-5,NA,-68.633,NA,NA,NA
148131,-2.07565,4.40943,-5,-61.925,NA,NA,NA,NA
148370,-1.51008,3.83549,-5,NA,NA,NA,NA,-61.473
148567,-1.49201,4.17526,-5,-30.258,NA,NA,NA,NA
148613,-1.97908,3.9413,-5,NA,-33.12,NA,NA,NA
148999,-2.96263,3.79583,-5,NA,NA,NA,-86.09,NA
149188,-2.86941,3.94916,-5,NA,NA,NA,-76.501,NA
149257,-3.25905,4.91217,-5,NA,NA,NA,-115.328,NA
149584,-1.72372,4.07659,-5,NA,NA,NA,-41.924,NA
149698,-2.295,5,-5,NA,NA,NA,-76.648,NA
149819,-2.41306,5,-4.58088,NA,NA,NA,-85.264,NA
150161,-1.47081,5,-5,NA,NA,NA,-87.258,NA
150228,-1.6429,4.418,-5,NA,NA,NA,NA,-72.051
150480,-2.69511,5,-4.83311,-100.086,NA,NA,NA,NA
150704,-2.00594,5,-5,-72.818,NA,NA,NA,NA
150961,-2.0958,4.48985,-5,-56.799,NA,NA,NA,NA
151144,-2.21454,3.36792,-5,NA,-52.469,NA,NA,NA
151360,-2.16485,4.27692,-5,NA,NA,NA,-54.915,NA
151579,-1.47285,3.15115,-5,NA,NA,NA,-71.56,NA
151607,-1.49648,3.32131,-4.93431,NA,-15.397,NA,NA,NA
151972,-1.09963,5,-3.28384,NA,NA,NA,-178.595,NA
152195,-2.05261,4.61517,-5,NA,NA,NA,-54.417,NA
152400,-1.36743,4.3163,-5,NA,NA,NA,-68.447,NA
152579,-0.864583,4.34372,-4.7524,NA,NA,NA,-106.953,NA
152701,-1.7139,3.52679,-4.52442,NA,NA,NA,-56.741,NA
152860,-0.587989,5,-4.4456,NA,NA,NA,-140.403,NA
153128,-1.34832,4.45735,-4.66154,NA,NA,NA,-61.625,NA
153296,-2.0396,4.14802,-4.47129,NA,NA,NA,-48.24,NA
153577,-1.69445,5,-5,-80.583,NA,NA,NA,NA
153775,-2.23869,3.97712,-4.9725,NA,-41.177,NA,NA,NA
153817,-2.29548,4.69778,-5,NA,-53.752,NA,NA,NA
154010,-1.8526,3.86315,-5,NA,-20.58,NA,NA,NA
154270,-1.42123,3.76405,-4.19936,NA,NA,NA,-83.398,NA
154445,-1.55318,4.01002,-4.1717,NA,-56.442,NA,NA,NA
154678,-1.17811,4.26062,-4.55586,-55.153,NA,NA,NA,NA
154949,-1.63888,4.73578,-4.93881,-65.544,NA,NA,NA,NA
155186,-1.09097,4.43316,-5,-76.684,NA,NA,NA,NA
155390,-2.43997,4.16999,-4.6389,NA,NA,NA,-59.487,NA
155423,-2.82772,4.74532,-5,-80.95,NA,NA,NA,NA
155634,-1.57523,3.30368,-4.72569,NA,-26.76,NA,NA,NA
155862,-1.32598,3.50094,-4.95452,-12.93,NA,NA,NA,NA
156155,-1.75839,2.88478,-4.93757,NA,NA,NA,-90.343,NA
156221,-1.03297,3.48486,-5,NA,NA,NA,-54.366,NA
156430,-2.80023,3.38321,-5,NA,NA,NA,-77,NA
156760,-2.16848,3.99983,-5,NA,NA,NA,-48.858,NA
156891,-1.67569,3.93523,-4.95438,NA,NA,NA,-32.283,NA
157185,-2.11118,4.08727,-4.89331,NA,-34.578,NA,NA,NA
157223,-2.48695,3.66388,-4.13995,NA,NA,NA,-77.192,NA
157551,-2.21057,5,-4.94624,NA,NA,NA,-76.704,NA
157625,-2.01546,3.57588,-4.26623,NA,NA,NA,-61.936,NA
157855,-1.77559,4.29784,-5,NA,-44.064,NA,NA,NA
158102,-2.00708,3.37577,-5,NA,-26.115,NA,NA,NA
158355,-1.96133,4.5751,-5,-60.032,NA,NA,NA,NA
158532,-2.33131,5,-4.63374,NA,NA,-139.405,NA,NA
158643,-2.52977,3.89992,-4.55298,-64.743,NA,NA,NA,NA
158811,-1.81802,3.18634,-4.45185,NA,-54.602,NA,NA,NA
159196,-1.57364,2.88609,-4.99817,NA,NA,NA,-88.968,NA
159289,-2.28699,4.48022,-5,-62.386,NA,NA,NA,NA
159458,-1.54216,5,-4.5226,NA,NA,NA,-84.428,NA
159633,-1.70466,4.38831,-5,-49.038,NA,NA,NA,NA
159891,-1.76842,3.57398,-5,NA,-13.779,NA,NA,NA
160053,-2.98662,4.96207,-5,NA,NA,NA,NA,-106.1
160385,-1.87029,5,-5,NA,NA,NA,NA,-106.689
160446,-0.580496,5,-5,-150.129,NA,NA,NA,NA
160733,-1.1324,4.07446,-4.74117,NA,NA,NA,-59.397,NA
160845,-2.24789,4.72648,-5,-68.672,NA,NA,NA,NA
