id,x0,x1,x2,fitness1.5,fitness3,fitness3.5,fitness5,fitness4.5,fitness4,fitness2.5,fitness0.5,fitness-0.5,fitness-1,fitness-1.5,fitness0,fitness-2,fitness-2.5,fitness2,fitness1
42179,4.9989,4.73029,-0.599601,NA,NA,NA,8226.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42404,3.26223,5,-0.112572,NA,NA,NA,2570.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42690,4.14833,5,-0.180789,NA,NA,NA,3587.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42817,5,5,-0.35563,NA,NA,NA,NA,2936.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43154,4.28538,4.61534,0.0940276,NA,NA,NA,NA,314.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43197,4.54334,5,-0.609469,NA,NA,NA,1302.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43375,4.15522,5,-0.234939,NA,NA,NA,3633.881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43765,5,5,-1.00458,NA,NA,NA,7049.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43914,5,5,-1.42578,NA,NA,NA,NA,7371.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44020,5,5,-0.731129,NA,NA,3740.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44191,4.59998,5,-0.283711,NA,NA,NA,NA,NA,NA,876.205,NA,NA,NA,NA,NA,NA,NA,NA,NA
44401,4.68871,5,-0.666338,NA,NA,NA,NA,6161.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44768,4.32873,5,-1.58289,NA,NA,NA,5060.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44864,5,5,-0.752195,NA,NA,NA,12704.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45064,5,5,0.312399,NA,NA,NA,3423.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45212,4.63396,4.78957,-1.1779,NA,NA,NA,NA,1734.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45399,5,5,-0.553529,NA,NA,NA,6862.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45731,5,4.6498,-1.91221,NA,NA,NA,3333.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45797,5,5,-1.94485,NA,NA,NA,NA,5089.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45973,5,5,-1.59021,NA,NA,NA,NA,NA,4796.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46192,4.22964,4.25519,-1.37261,NA,NA,NA,NA,NA,944.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46533,5,5,-1.53325,NA,NA,2142.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46733,5,5,-1.56727,NA,NA,NA,NA,NA,2662.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46809,5,5,-0.739468,NA,NA,1438.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47066,5,5,0.36696,NA,NA,NA,NA,2819.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47286,4.74888,5,0.782943,NA,1362.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47437,4.33679,5,-0.622956,NA,NA,NA,NA,NA,2023.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47678,5,5,-2.08403,NA,NA,NA,4986.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47886,5,5,-2.60845,NA,NA,NA,NA,NA,1603.719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47999,5,5,-1.83021,NA,NA,NA,2305.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48324,5,5,-0.732971,NA,NA,NA,12371.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48472,4.95406,5,-0.842927,NA,NA,NA,15060.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48767,5,5,0.519626,NA,NA,NA,1164.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48824,5,5,-0.888248,NA,NA,NA,15361.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49015,5,5,-0.933081,NA,NA,NA,NA,8347.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49273,5,5,-1.0955,NA,NA,NA,1670.819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49467,5,5,-0.676593,NA,NA,NA,10817.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49589,5,4.96633,-1.01914,NA,NA,NA,NA,8058.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49884,5,5,-0.862529,NA,NA,NA,12460.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50026,4.75427,4.22035,-1.55615,NA,NA,NA,6537.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50190,4.84347,5,-0.923412,NA,NA,NA,NA,NA,4067.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50559,4.88298,5,-0.379588,NA,NA,NA,NA,NA,2684.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50619,5,5,0.32244,NA,NA,NA,3548.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50941,5,5,0.295176,NA,NA,NA,4403.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51148,5,4.74186,-0.595158,NA,NA,NA,8253.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51246,5,4.99638,-1.81031,NA,NA,NA,1902.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51511,4.66553,5,-1.86201,NA,NA,NA,2682.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51604,4.6199,5,-2.02161,NA,NA,NA,3151.881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51818,5,5,-2.14132,NA,NA,NA,4717.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52010,5,5,-0.887128,NA,NA,NA,NA,10320.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52277,5,5,-0.758798,NA,NA,NA,NA,13008.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52414,5,5,0.420125,NA,NA,NA,2899.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52712,3.97666,5,0.126851,NA,NA,NA,3.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52819,5,5,-0.986782,NA,NA,NA,7979.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53163,5,4.45731,-0.976369,NA,NA,NA,NA,NA,1250.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53248,5,3.15161,-0.435658,NA,NA,12.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53527,5,4.39787,-0.153572,NA,NA,NA,3428.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53765,4.74923,4.16178,-0.03005,NA,NA,NA,2833.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53799,5,4.667,-1.89023,NA,NA,NA,NA,3258.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54059,5,4.2575,-1.72761,NA,NA,NA,NA,1365.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54216,4.36282,4.32594,-0.0654992,NA,NA,NA,NA,878.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54384,3.9021,5,-0.823597,NA,NA,NA,2987.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54729,4.338,4.83805,-0.178519,NA,NA,NA,6000.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54928,5,4.23629,-1.2995,NA,NA,NA,NA,5596.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54994,5,4.38869,-0.0053049,NA,NA,NA,2386.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55252,5,4.91939,-0.834374,NA,NA,NA,16354.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55532,4.76787,5,-0.757584,NA,NA,NA,15385.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55768,5,4.55441,-1.04716,NA,NA,NA,1019.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55883,5,4.75985,-0.842576,NA,NA,NA,15094.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56015,5,5,0.241126,NA,NA,NA,NA,NA,1019.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56306,3.49163,5,-0.235578,NA,NA,NA,710.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56387,3.23683,5,-2.53106,NA,NA,NA,1156.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56683,4.64298,5,-4.95891,NA,NA,NA,NA,1190.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56960,4.98483,5,-5,NA,NA,NA,2945.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57016,4.18765,5,-3.58106,NA,NA,NA,1113.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57353,4.92624,5,-4.06294,NA,NA,NA,2910.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57466,5,5,-5,NA,NA,NA,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57684,4.88312,5,-4.96032,NA,NA,NA,3484.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57771,4.94919,5,-5,NA,NA,NA,NA,3500.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58051,5,5,-3.83801,NA,NA,NA,2123.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58292,5,4.79595,-1.55038,NA,NA,NA,NA,NA,5097.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58417,5,5,-1.80784,NA,NA,NA,1477.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58721,5,5,0.404487,NA,NA,NA,3080.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58813,4.16148,5,-1.31541,NA,NA,NA,NA,4732.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59048,4.2341,5,-0.334453,NA,NA,NA,NA,3060.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59163,5,4.66661,-0.635855,NA,NA,NA,NA,5030.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59385,5,5,0.321212,NA,NA,NA,3448.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59581,4.97856,4.15642,-1.17578,NA,NA,NA,1742.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59854,5,4.83012,-2.00099,NA,NA,NA,7326.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60064,5,4.93726,-0.936436,NA,NA,NA,NA,NA,2661.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60280,4.53455,5,-0.587666,NA,NA,NA,NA,118.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60362,2.23434,5,-1.39159,NA,NA,NA,3180.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60565,3.07516,5,-1.24748,NA,NA,NA,925.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60884,3.87554,5,-1.29512,NA,NA,NA,NA,1569.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61058,3.24982,5,-0.0778371,NA,NA,NA,2849.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61318,4.2438,5,-0.0236414,NA,NA,NA,NA,2428.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61429,5,4.90251,-0.686973,NA,NA,NA,14511.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61632,5,5,0.348708,NA,NA,NA,3445.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61937,5,5,-2.12472,NA,NA,NA,4287.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62008,5,4.93461,-0.69144,NA,NA,NA,13957.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62350,4.42384,5,-1.36115,NA,NA,NA,NA,NA,739.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62544,5,4.75701,-2.17586,NA,NA,NA,3667.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62577,4.94833,4.85443,-2.23254,NA,NA,NA,2599.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62765,5,5,-1.05636,NA,NA,NA,4079.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63156,5,5,-0.806817,NA,NA,NA,17026.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63219,4.96783,4.35178,-0.372125,NA,NA,NA,2549.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63373,5,5,-0.564722,NA,NA,NA,5800.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63599,4.75415,5,-1.05041,NA,NA,NA,5162.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63817,5,4.12391,-1.21025,NA,NA,NA,2123.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64033,5,4.33724,-1.37529,NA,NA,NA,6663.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64262,3.88235,4.145,-2.64219,NA,NA,NA,258.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64549,4.92659,5,-3.87634,NA,NA,NA,3404.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64656,4.8752,5,-5,NA,NA,NA,3399.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64771,5,5,-5,NA,NA,NA,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64985,4.72,5,-5,NA,NA,NA,2668.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65261,5,5,-5,NA,NA,NA,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65510,3.87785,5,-5,NA,NA,NA,879.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65578,5,5,-5,NA,NA,NA,NA,2685.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65900,5,5,-4.96085,NA,NA,NA,2634.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66103,4.67915,5,-5,NA,NA,NA,2218.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66297,4.62553,5,-5,NA,NA,NA,1533.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66434,5,5,-4.91473,NA,NA,NA,2506.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66633,5,5,-5,NA,NA,NA,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66820,4.67506,5,-4.08318,NA,NA,NA,1816.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67110,5,5,-1.44251,NA,NA,NA,NA,NA,6311.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67159,4.36508,5,-1.39269,NA,NA,NA,NA,NA,2305.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67385,4.07169,5,-1.3332,NA,NA,NA,3366.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67562,4.98652,5,-2.22026,NA,NA,NA,2080.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67887,5,5,-2.10759,NA,NA,NA,4610.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67950,5,5,-0.658572,NA,NA,NA,10158.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68311,5,5,-1.96153,NA,NA,NA,5335.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68387,5,5,-0.591721,NA,NA,NA,7178.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68746,4.99596,4.76233,-0.795399,NA,NA,NA,NA,5297.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68869,5,4.33091,-0.903,NA,NA,NA,NA,NA,1865.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68979,5,4.81572,-0.716532,NA,NA,NA,20859.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69319,5,5,-0.692833,NA,NA,NA,11347.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69370,4.73425,5,-1.01118,NA,NA,NA,9622.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69637,5,5,-0.719969,NA,NA,NA,12086.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69796,4.26343,5,-0.348333,NA,NA,NA,3098.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70084,4.73851,5,-0.765857,NA,NA,NA,17331.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70149,5,4.97619,-0.617953,NA,NA,NA,9282.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70373,5,5,-1.03641,NA,NA,NA,5262.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70633,4.92201,4.87775,-0.985722,NA,NA,NA,14370.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70947,4.84666,5,0.467326,NA,NA,NA,2904.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71064,5,4.81302,-0.651587,NA,NA,NA,12848.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71188,4.95049,5,-1.91304,NA,NA,NA,5997.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71505,5,5,-1.46081,NA,NA,NA,NA,NA,3845.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71555,4.76851,5,-2.12331,NA,NA,NA,5203.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71880,5,5,-1.89391,NA,NA,NA,4202.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71969,3.48429,5,-1.36152,NA,NA,NA,1228.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72303,2.87153,5,-0.963368,NA,NA,NA,2082.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72434,4.64557,5,-1.93942,NA,NA,NA,3563.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72689,4.86312,4.19734,-0.623208,NA,NA,NA,NA,2631.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72943,3.72866,5,-0.562571,NA,NA,NA,2023.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73009,4.43312,4.83467,-1.21823,NA,NA,NA,2562.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73169,5,5,-1.98866,NA,NA,NA,5517.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73394,5,5,-2.16821,NA,NA,NA,4184.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73589,5,5,-2.0779,NA,NA,NA,5070.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73822,5,4.32774,-1.5384,NA,NA,NA,NA,4576.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74138,5,5,-2.53599,NA,NA,NA,NA,NA,1271.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74313,4.90576,5,-0.873797,NA,NA,NA,15830.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74450,5,4.82853,1.13234,NA,NA,NA,1094.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74649,4.9127,5,0.202244,NA,NA,NA,2602.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74783,5,4.61143,-0.485923,NA,NA,NA,839.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75029,3.80264,5,-1.01689,NA,NA,NA,2651.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75166,3.45523,5,-1.27587,NA,NA,NA,1716.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75491,4.82935,5,-2.14528,NA,NA,NA,5083.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75744,5,4.34128,-1.37402,NA,NA,NA,6582.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75895,5,4.88953,-0.703174,NA,NA,NA,15339.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75991,5,5,-0.799146,NA,NA,NA,13057.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76321,5,5,-1.24287,NA,NA,2148.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76517,5,5,-1.53108,NA,NA,NA,NA,NA,5975.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76627,5,5,-0.930493,NA,NA,NA,10495.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76878,5,4.19978,-1.64139,NA,NA,NA,3414.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77121,5,4.37065,-1.34829,NA,NA,NA,5688.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77274,4.74068,4.40635,0.602338,NA,NA,NA,305.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77393,4.62359,3.39261,-0.198841,NA,NA,NA,1299.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77578,5,4.74283,-0.500133,NA,NA,NA,2622.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77808,5,3.36576,-0.951395,NA,NA,NA,NA,NA,1928.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78028,4.73004,4.66234,-2.20918,NA,NA,NA,1923.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78276,4.88157,5,-4.9229,NA,NA,NA,4485.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78445,5,5,-5,NA,NA,NA,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78872,4.74816,4.84852,-4.86373,NA,NA,NA,3215.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78975,5,5,-5,NA,NA,NA,NA,2610.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79172,5,5,-5,NA,NA,NA,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79560,4.94161,5,-4.74922,NA,NA,NA,642.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79829,4.83275,5,-5,NA,NA,NA,3384.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79957,5,5,-4.9813,NA,NA,NA,2616.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80216,5,5,-3.98502,NA,NA,NA,2633.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80392,4.373,4.98627,-4.29378,NA,NA,NA,501.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80571,3.48933,4.23996,-4.17321,NA,NA,NA,62.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80823,5,5,-3.77664,NA,NA,NA,NA,NA,268.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81089,5,4.93864,-4.45442,NA,NA,NA,NA,NA,1522.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81162,3.98436,5,-5,NA,NA,NA,44.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81353,5,4.8503,-5,NA,NA,NA,4516.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81705,4.80227,4.63567,-3.95571,NA,NA,NA,NA,NA,777.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81839,5,5,-3.21859,NA,NA,NA,942.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82077,5,4.06029,-2.63234,NA,NA,NA,638.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82308,4.29518,4.57944,-1.59645,NA,NA,NA,1758.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82455,4.47341,5,-1.4383,NA,NA,NA,2065.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82614,4.69003,5,-0.701234,NA,NA,NA,NA,9423.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82899,4.23632,5,-1.55336,NA,NA,NA,5830.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83066,5,5,-0.830992,NA,NA,NA,12912.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83315,4.95646,5,-0.743579,NA,NA,NA,14717.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83449,5,5,-0.818393,NA,NA,NA,13007.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83631,5,5,-0.649586,NA,NA,NA,10789.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83868,5,4.66704,-0.836755,NA,NA,NA,10400.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84093,5,4.13049,-1.12944,NA,NA,NA,190.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84214,5,5,-1.41117,NA,NA,NA,NA,4982.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84420,4.72522,4.07191,-1.25928,NA,NA,NA,2071.923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84579,5,3.71037,-1.01234,NA,NA,NA,2956.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84846,5,5,-0.902534,NA,NA,NA,11459.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84953,5,4.64837,-0.77228,NA,NA,NA,9275.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85277,5,5,-0.334106,NA,NA,NA,NA,NA,2353.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
