id,x0,x1,x2,fitness-3.5,fitness-3,fitness-4,fitness-4.5,fitness-5,fitness-2.5
69472,-2.58985,3.82678,-4.06161,NA,NA,NA,NA,-83.091,NA
69705,-1.82289,4.10213,-4.72769,-58.444,NA,NA,NA,NA,NA
69900,-0.965671,4.15163,-4.53836,-131.036,NA,NA,NA,NA,NA
70023,-1.04784,4.37805,-4.25164,NA,NA,-91.497,NA,NA,NA
70357,-1.64807,4.43056,-4.90994,-97.181,NA,NA,NA,NA,NA
70535,-1.07114,3.64833,-4.99932,NA,NA,NA,-42.86,NA,NA
70674,-2.39922,4.57356,-4.77773,NA,NA,-66.478,NA,NA,NA
70999,-3.21372,4.83895,-4.0376,NA,NA,NA,-119.698,NA,NA
71062,-3.05373,4.32518,-4.87666,NA,NA,NA,-82.159,NA,NA
71289,-1.99963,4.65307,-4.6881,NA,NA,NA,NA,-54.548,NA
71499,-2.23311,4.03529,-4.56563,NA,NA,-48.846,NA,NA,NA
71798,-1.40029,3.721,-4.93345,-64.7,NA,NA,NA,NA,NA
71987,-1.79255,4.48837,-4.93026,NA,NA,NA,-48.258,NA,NA
72040,-2.38027,4.70776,-4.43503,NA,NA,-72.38,NA,NA,NA
72395,-2.54358,4.39339,-4.44557,NA,NA,NA,-71.503,NA,NA
72419,-2.78717,3.93182,-4.72995,NA,NA,-69.058,NA,NA,NA
72780,-2.88029,3.62485,-4.07024,NA,NA,NA,-90.383,NA,NA
72866,-3.38618,3.73907,-4.94354,NA,NA,NA,-95.986,NA,NA
73146,-2.42426,4.90111,-4.2823,NA,NA,NA,-83.457,NA,NA
73213,-3.35949,4.65415,-3.97112,NA,NA,-127.866,NA,NA,NA
73520,-3.43976,4.99142,-4.3719,NA,NA,-132.78,NA,NA,NA
73703,-2.91143,4.72416,-3.91291,NA,NA,-118.844,NA,NA,NA
73977,-3.026,4.34002,-4.76096,NA,NA,NA,-87.391,NA,NA
74143,-3.06001,4.51887,-4.69017,NA,-127.13,NA,NA,NA,NA
74232,-2.06595,4.66222,-4.68722,-70.168,NA,NA,NA,NA,NA
74408,-2.56656,3.3144,-3.98963,NA,NA,NA,-88.853,NA,NA
74651,-2.58092,4.39207,-4.5105,NA,NA,NA,-70.335,NA,NA
74843,-1.83441,3.18786,-4.79969,NA,NA,NA,NA,-56.535,NA
75005,-1.34188,2.54116,-4.88706,NA,NA,NA,-77.415,NA,NA
75364,-1.23422,3.80978,-4.86175,NA,NA,NA,NA,-34.661,NA
75403,-2.75368,4.84933,-4.40205,NA,NA,NA,-85.641,NA,NA
75746,-2.61866,4.43879,-4.40616,NA,NA,NA,-76.346,NA,NA
75984,-3.17611,4.41344,-4.69011,NA,NA,NA,-90.118,NA,NA
76056,-3.36168,3.36661,-4.9604,NA,NA,NA,-95.7,NA,NA
76332,-1.69751,3.29283,-3.84392,-97.789,NA,NA,NA,NA,NA
76554,-1.82143,3.0551,-3.75103,NA,NA,NA,-116.306,NA,NA
76727,-1.795,3.07382,-3.87774,NA,NA,NA,-109.683,NA,NA
76862,-1.88601,3.18154,-4.77529,NA,NA,NA,NA,-54.965,NA
77042,-1.33048,2.93972,-4.52066,NA,NA,NA,-98.605,NA,NA
77231,-1.71503,3.29866,-4.42741,NA,NA,NA,-28.762,NA,NA
77470,-1.42106,4.34455,-4.20971,-103.15,NA,NA,NA,NA,NA
77757,-2.5092,3.55994,-4.78164,NA,NA,-67.906,NA,NA,NA
77906,-2.95551,3.96877,-4.17013,NA,NA,NA,-91.03,NA,NA
78037,-2.34655,2.66078,-3.04458,NA,NA,NA,-190.975,NA,NA
78229,-2.25577,4.11204,-3.86954,NA,NA,NA,NA,-76.762,NA
78568,-1.41234,4.47349,-4.74336,NA,NA,NA,NA,-62.734,NA
78640,-0.97552,3.38203,-4.05753,NA,NA,NA,-126.112,NA,NA
78860,-0.893104,3.21879,-4.46366,NA,NA,NA,-114.737,NA,NA
79149,-1.02582,4.17323,-4.96637,NA,NA,NA,-70.804,NA,NA
79244,-1.84064,4.46288,-4.80392,NA,-115.256,NA,NA,NA,NA
79478,-2.37168,3.514,-4.87433,NA,NA,NA,NA,NA,-145.342
79680,-2.81276,4.34785,-4.47826,NA,NA,NA,NA,NA,-156.277
79937,-2.86493,4.1082,-4.82352,NA,NA,NA,-74.253,NA,NA
80102,-2.52813,4.05742,-4.88357,NA,NA,NA,-54.331,NA,NA
80269,-2.14505,4.41405,-4.11017,-93.875,NA,NA,NA,NA,NA
80478,-1.82949,4.45806,-4.63082,NA,NA,-68.694,NA,NA,NA
80670,-2.01041,3.79126,-4.60166,NA,NA,NA,NA,-39.493,NA
80857,-2.49099,2.97058,-4.42758,-126.8,NA,NA,NA,NA,NA
81089,-2.27163,4.37809,-4.66932,NA,NA,-59.919,NA,NA,NA
81310,-2.57938,4.63095,-3.82759,NA,NA,-98.243,NA,NA,NA
81403,-1.74597,4.08049,-4.65175,NA,NA,-30.708,NA,NA,NA
81631,-1.69784,4.34667,-4.67959,NA,NA,NA,NA,-44.047,NA
81861,-1.96079,4.0179,-3.92558,NA,NA,NA,-76.152,NA,NA
82103,-2.07201,4.35744,-4.89825,NA,NA,NA,NA,-63.711,NA
82240,-1.63211,3.83638,-4.51092,NA,NA,NA,-29.359,NA,NA
82465,-1.49317,4.41295,-4.62234,-79.56,NA,NA,NA,NA,NA
82748,-2.95851,4.1889,-4.64207,NA,NA,NA,-80.918,NA,NA
82910,-3.44313,4.15351,-3.78218,NA,NA,-131.036,NA,NA,NA
83107,-2.35593,4.57519,-4.91777,NA,NA,NA,NA,-71.607,NA
83358,-2.35449,4.00372,-4.99834,NA,-96.147,NA,NA,NA,NA
83405,-2.11853,3.36388,-4.94414,NA,NA,NA,-36.124,NA,NA
83626,-1.89897,3.71255,-4.64567,-66.547,NA,NA,NA,NA,NA
83842,-1.55368,3.98163,-3.65031,NA,NA,NA,-102.286,NA,NA
84104,-0.684116,3.76389,-4.79221,NA,NA,NA,NA,-68.581,NA
84306,-1.63608,4.7851,-4.82654,NA,NA,NA,-48.571,NA,NA
84428,-1.62092,4.37309,-4.84576,NA,NA,NA,NA,-41.817,NA
84622,-0.716054,4.85874,-4.46928,NA,NA,NA,-124.152,NA,NA
84875,-2.45201,4.02546,-3.89945,NA,NA,NA,-81.017,NA,NA
85057,-2.34842,4.27549,-4.66343,NA,NA,NA,NA,-51.691,NA
85312,-1.31034,3.88817,-4.46675,NA,NA,NA,NA,-62.375,NA
85450,-1.56229,4.09487,-4.91447,NA,NA,-22.95,NA,NA,NA
85677,-1.86451,3.35305,-4.77692,-86.866,NA,NA,NA,NA,NA
85864,-1.97709,3.40252,-4.6656,NA,NA,NA,-39.715,NA,NA
86103,-0.539015,3.71095,-4.56623,NA,NA,NA,-133.231,NA,NA
86237,-0.651911,4.92643,-4.63894,NA,NA,NA,NA,-126.503,NA
86462,-1.00452,4.24935,-4.25776,NA,NA,-62.625,NA,NA,NA
86735,-1.74692,3.8273,-4.92967,NA,NA,NA,-7.055,NA,NA
86920,-1.3757,4.39519,-3.32517,NA,NA,NA,NA,-117.723,NA
87077,-2.32299,4.87343,-4.9597,NA,NA,-69.478,NA,NA,NA
87283,-3.27036,4.90152,-4.98463,NA,NA,NA,NA,-114.591,NA
87544,-2.22438,4.35115,-4.59447,NA,NA,-61.197,NA,NA,NA
87669,-3.22912,4.66932,-4.21737,NA,NA,NA,-103.037,NA,NA
87961,-3.29494,4.10937,-3.3883,NA,NA,-147.359,NA,NA,NA
88141,-3.00703,4.40693,-3.90154,NA,NA,NA,NA,-101.213,NA
88256,-2.24379,4.58131,-4.18069,NA,NA,NA,-81.157,NA,NA
88585,-2.22298,3.18489,-4.99358,NA,NA,NA,-60.668,NA,NA
88676,-1.96382,3.46873,-4.82083,NA,NA,-62.725,NA,NA,NA
88838,-1.29826,3.56099,-4.72732,-118.041,NA,NA,NA,NA,NA
89025,-2.18072,3.30824,-4.64638,NA,NA,-57.01,NA,NA,NA
89315,-2.4862,4.62201,-4.49703,NA,NA,NA,-70.144,NA,NA
89481,-2.28576,4.86727,-4.79875,NA,NA,-91.374,NA,NA,NA
89721,-2.19578,3.88267,-4.73695,NA,NA,-43.85,NA,NA,NA
89971,-0.959409,4.0385,-4.55437,NA,NA,-82.66,NA,NA,NA
90110,-1.083,4.75932,-4.54396,NA,NA,NA,-101.43,NA,NA
90275,-1.40888,4.36762,-4.71849,NA,NA,NA,-40.147,NA,NA
90472,-1.58893,4.34339,-4.73555,NA,NA,NA,NA,-46.403,NA
90719,-1.30792,4.04667,-4.45466,NA,NA,NA,-40.452,NA,NA
90845,-2.59384,2.80987,-4.73205,NA,NA,NA,-113.388,NA,NA
91048,-2.75098,3.3826,-4.89085,NA,NA,-76.285,NA,NA,NA
91270,-2.0465,2.98751,-4.21569,NA,NA,NA,-99.105,NA,NA
91550,-2.58464,3.55221,-4.26272,NA,NA,NA,-75.623,NA,NA
91657,-2.48734,4.47488,-4.30098,-112.504,NA,NA,NA,NA,NA
91887,-2.75335,3.59232,-4.83378,NA,-119.875,NA,NA,NA,NA
92040,-2.1942,3.22445,-4.84505,-85.938,NA,NA,NA,NA,NA
92219,-1.43349,3.49838,-4.93929,NA,NA,NA,-4.431,NA,NA
92477,-2.71278,4.72973,-4.89931,NA,NA,NA,-85.612,NA,NA
92675,-3.67019,4.31678,-4.92468,NA,-173.92,NA,NA,NA,NA
92877,-2.29301,4.5843,-4.72278,NA,NA,NA,-53.389,NA,NA
93171,-1.75576,3.23683,-4.48617,NA,NA,NA,NA,-60.516,NA
93223,-2.61471,3.70364,-4.90767,NA,NA,NA,-56.855,NA,NA
93534,-3.22515,3.95735,-3.90125,NA,NA,NA,NA,-107.156,NA
93602,-2.13306,3.6464,-4.92318,NA,NA,NA,-35.797,NA,NA
93889,-2.1611,4.93083,-4.34275,-115.534,NA,NA,NA,NA,NA
94138,-2.85742,4.00282,-4.47323,NA,NA,NA,-75.473,NA,NA
94339,-1.21457,4.55094,-4.33717,NA,NA,NA,-86.238,NA,NA
94513,-2.35888,4.05028,-4.15806,-89.241,NA,NA,NA,NA,NA
94610,-1.32687,4.58925,-4.29062,-141.776,NA,NA,NA,NA,NA
94978,-1.47289,4.23941,-4.684,-89.546,NA,NA,NA,NA,NA
95160,-1.65334,4.11803,-4.29135,NA,NA,NA,NA,-57.66,NA
95202,-1.94446,4.55546,-4.23567,NA,NA,NA,-62.793,NA,NA
95560,-2.39089,3.7129,-4.59609,NA,NA,NA,NA,-58.546,NA
95699,-1.89928,4.55021,-3.85778,NA,NA,NA,NA,-83.879,NA
95869,-1.73826,3.73149,-4.30311,NA,NA,NA,-53.444,NA,NA
96186,-2.40727,4.63246,-4.95793,NA,NA,NA,NA,-68.181,NA
96347,-2.50433,4.85527,-3.71111,NA,NA,NA,NA,-107.501,NA
96528,-1.7385,4.05054,-4.97442,-95.302,NA,NA,NA,NA,NA
96638,-1.3651,3.40445,-4.78511,NA,NA,NA,NA,-84.4,NA
96832,-2.30676,3.45883,-4.4097,NA,NA,NA,NA,-76.702,NA
97166,-2.63035,4.41431,-4.13428,NA,NA,NA,NA,-77.982,NA
97211,-2.18452,3.95289,-4.49251,NA,NA,NA,-46.197,NA,NA
97522,-2.09002,4.35312,-4.77729,NA,NA,-61.538,NA,NA,NA
97699,-1.04417,4.30423,-4.56785,NA,NA,NA,-71.81,NA,NA
97883,-2.04706,4.64708,-4.72218,NA,NA,NA,NA,-53.137,NA
98019,-1.87892,3.65989,-4.99233,-55.708,NA,NA,NA,NA,NA
98301,-1.61041,4.77675,-4.39531,NA,NA,-79.299,NA,NA,NA
98409,-1.82798,4.07936,-4.27962,NA,NA,NA,-46.565,NA,NA
98779,-0.959239,4.51649,-3.72471,NA,NA,NA,NA,-137.454,NA
98886,-1.40875,4.64958,-4.8584,NA,NA,NA,NA,-51.647,NA
99080,-0.808976,4.5403,-4.38907,NA,NA,NA,NA,-120.091,NA
99281,-2.34199,3.11947,-4.46973,NA,NA,NA,NA,-75.022,NA
99505,-1.8368,4.86707,-4.18877,NA,NA,NA,-82.556,NA,NA
99617,-2.79866,3.55443,-4.9418,NA,NA,-71.648,NA,NA,NA
99938,-2.84178,3.91554,-4.55958,NA,NA,NA,-71.997,NA,NA
100176,-1.75906,4.50144,-4.55837,NA,NA,-64.567,NA,NA,NA
100240,-1.91816,3.49252,-4.12247,NA,NA,NA,NA,-66.458,NA
100590,-2.36922,3.90876,-4.41851,NA,NA,-62.598,NA,NA,NA
100760,-1.51355,3.98284,-3.57314,NA,NA,NA,NA,-109.716,NA
100895,-2.11267,4.33254,-3.72164,NA,NA,-85.698,NA,NA,NA
101030,-2.53881,3.64312,-4.27764,NA,-118.048,NA,NA,NA,NA
101340,-2.13605,4.84945,-4.20579,NA,NA,-82.799,NA,NA,NA
101503,-2.39633,4.51276,-4.03794,NA,NA,-84.865,NA,NA,NA
101669,-1.9268,3.98783,-4.54013,NA,NA,NA,-32.04,NA,NA
101917,-2.68208,2.40741,-4.53467,NA,NA,NA,-143.309,NA,NA
102148,-2.65697,3.52517,-4.25783,NA,NA,-89.174,NA,NA,NA
102234,-2.03909,4.68319,-4.80085,NA,NA,NA,-77.904,NA,NA
102501,-1.08916,4.96812,-4.61287,NA,NA,NA,NA,-96.411,NA
102616,-1.09855,4.53203,-4.98936,NA,NA,NA,NA,-86.68,NA
102923,-1.66294,4.1643,-4.41076,NA,NA,NA,-37.09,NA,NA
103090,-2.26618,3.59396,-3.8996,NA,NA,NA,-87.101,NA,NA
103376,-1.63978,3.77593,-4.68993,-70.127,NA,NA,NA,NA,NA
103469,-1.0093,3.91313,-4.81591,NA,NA,NA,-25.67,NA,NA
103697,-1.19423,3.80682,-4.93996,NA,NA,-53.713,NA,NA,NA
103993,-2.49185,4.75508,-4.7152,NA,NA,NA,-71.751,NA,NA
104174,-2.14078,3.80611,-4.94064,NA,NA,NA,-37.469,NA,NA
104285,-2.44446,4.79385,-4.55934,NA,NA,NA,NA,-75.885,NA
104561,-2.67063,4.65136,-4.47881,NA,NA,NA,-70.119,NA,NA
104693,-2.17221,4.59498,-4.47101,NA,NA,NA,-63.125,NA,NA
104825,-2.2928,4.42625,-4.84464,-82.352,NA,NA,NA,NA,NA
105181,-1.40834,4.6675,-4.34108,NA,NA,NA,-46.909,NA,NA
105372,-2.14036,4.83667,-4.27592,NA,NA,NA,-76.177,NA,NA
105539,-1.39044,3.90926,-4.56782,-70.648,NA,NA,NA,NA,NA
105681,-1.42766,4.47132,-4.27668,NA,NA,NA,-74.951,NA,NA
105843,-1.91298,4.24977,-4.02193,NA,NA,-73.703,NA,NA,NA
106187,-1.76633,3.93438,-3.93392,-128.437,NA,NA,NA,NA,NA
106366,-1.86143,4.85524,-4.23161,NA,NA,NA,-78.764,NA,NA
106538,-2.45452,4.93103,-4.42443,NA,NA,NA,-82.241,NA,NA
106790,-2.55066,4.70914,-4.31979,NA,NA,NA,-70.475,NA,NA
106849,-2.94591,4.33413,-4.82852,NA,NA,NA,NA,-71.113,NA
107004,-2.71734,4.21846,-3.77704,NA,NA,-101.926,NA,NA,NA
107286,-1.75971,3.75788,-4.82711,-85.091,NA,NA,NA,NA,NA
107406,-2.48784,3.41114,-4.86174,NA,NA,NA,NA,-62.404,NA
107702,-1.64217,4.24157,-4.79694,NA,NA,NA,NA,-34.537,NA
107928,-1.6458,3.8076,-4.37692,NA,NA,NA,NA,-34.619,NA
108057,-1.53898,4.59483,-3.58673,NA,NA,NA,NA,-111.629,NA
108353,-2.37531,4.99081,-3.52787,-141.019,NA,NA,NA,NA,NA
108423,-3.56702,4.16237,-4.71113,NA,NA,NA,NA,-110.105,NA
108635,-2.68021,3.63911,-4.63978,NA,NA,NA,-68.615,NA,NA
108946,-1.8048,3.43283,-4.68695,NA,NA,-27.405,NA,NA,NA
109021,-1.55278,4.75731,-4.40161,NA,NA,-84.605,NA,NA,NA
109328,-1.06351,4.27704,-3.84391,NA,NA,NA,-148.671,NA,NA
109461,-2.26889,4.43809,-3.84646,-105.228,NA,NA,NA,NA,NA
109672,-2.76327,4.0752,-4.15414,NA,NA,NA,-78.754,NA,NA
109810,-2.55279,4.78264,-4.16745,NA,NA,-89.821,NA,NA,NA
110121,-1.04651,4.1928,-3.98896,NA,NA,NA,-122.683,NA,NA
110209,-1.19341,4.26834,-4.45506,NA,NA,-64.204,NA,NA,NA
110501,-1.47775,4.37654,-3.95374,NA,NA,NA,-80.201,NA,NA
110658,-1.47411,4.77982,-4.81316,NA,NA,NA,NA,-60.297,NA
110920,-1.7741,4.03737,-4.54391,NA,NA,-51.571,NA,NA,NA
111187,-2.7816,2.99362,-4.42304,NA,NA,-106.615,NA,NA,NA
111337,-1.53965,4.30511,-4.19309,NA,NA,NA,-65.306,NA,NA
111491,-2.2744,4.21494,-4.99014,NA,NA,NA,NA,-45.943,NA
111636,-2.03228,4.94731,-4.92536,NA,NA,-70.494,NA,NA,NA
111865,-1.68426,4.57967,-3.84357,NA,NA,NA,NA,-106.324,NA
112017,-1.93206,3.68402,-4.73467,NA,NA,-40.536,NA,NA,NA
112303,-1.81293,4.73425,-4.90961,NA,NA,NA,-53.006,NA,NA
112552,-2.0929,4.48804,-4.95658,NA,NA,NA,-53.362,NA,NA
112740,-3.03762,4.99852,-4.56737,NA,NA,-105.832,NA,NA,NA
112818,-2.32073,4.76008,-4.55003,NA,NA,-75.623,NA,NA,NA
113149,-1.93749,4.79328,-4.76592,NA,NA,NA,NA,-61.268,NA
113374,-1.78174,4.75242,-4.79192,NA,NA,NA,-49.821,NA,NA
113485,-2.49655,3.46271,-4.35154,NA,NA,NA,-72.491,NA,NA
113715,-2.79405,3.67434,-4.26679,-106.884,NA,NA,NA,NA,NA
113987,-1.92155,3.51332,-4.88362,NA,NA,NA,-18.946,NA,NA
114150,-2.73664,3.82332,-3.92858,NA,NA,NA,-86.364,NA,NA
114297,-2.38792,4.96667,-3.95659,NA,NA,NA,-97.461,NA,NA
114442,-2.71067,4.54227,-4.1805,NA,NA,NA,-80.024,NA,NA
114706,-1.92071,4.48109,-4.39264,NA,NA,NA,-59.536,NA,NA
114818,-2.3682,4.56886,-4.22791,NA,NA,NA,-72.171,NA,NA
115046,-3.37842,3.59836,-3.89287,NA,NA,NA,-120.335,NA,NA
115385,-1.51394,2.60565,-4.0666,NA,NA,NA,-169.328,NA,NA
115494,-2.01544,3.44597,-4.81761,NA,NA,-22.005,NA,NA,NA
115795,-3.26486,3.8307,-4.653,NA,NA,-93.703,NA,NA,NA
115962,-3.10023,2.76287,-4.95063,NA,NA,NA,-111.276,NA,NA
116192,-2.24425,4.04303,-4.95381,NA,NA,NA,-42.749,NA,NA
116204,-2.29958,4.27719,-4.91224,NA,NA,NA,NA,-42.215,NA
116595,-1.81166,4.24973,-4.8416,NA,NA,NA,-38.336,NA,NA
116786,-2.26049,3.77009,-4.24013,NA,NA,-59.494,NA,NA,NA
116930,-2.43261,4.57852,-4.49707,NA,NA,NA,NA,NA,-171.203
117158,-2.12036,4.23003,-4.86753,NA,NA,NA,-36.623,NA,NA
117370,-2.13498,3.50517,-4.99294,NA,NA,NA,-44.14,NA,NA
117520,-2.34509,4.37036,-4.82289,NA,NA,NA,-62.013,NA,NA
117709,-1.94926,4.74894,-4.52769,NA,NA,NA,-63.977,NA,NA
117909,-1.26719,4.57161,-4.97294,NA,NA,NA,-66.701,NA,NA
118183,-2.19258,4.80326,-4.54966,NA,NA,NA,-69.701,NA,NA
118365,-0.894026,4.51852,-4.63194,NA,NA,NA,NA,-93.742,NA
118490,-1.65892,2.98247,-4.59346,NA,NA,NA,-70.475,NA,NA
118778,-2.98883,3.24361,-4.66697,NA,NA,NA,-89.281,NA,NA
118974,-2.23802,2.96734,-4.89867,NA,NA,NA,-67.22,NA,NA
119187,-3.14699,4.25563,-4.66085,NA,NA,NA,NA,-91.895,NA
119268,-1.93254,4.58639,-4.49073,NA,NA,NA,-54.809,NA,NA
119481,-1.45954,4.53358,-4.73145,NA,NA,-66.702,NA,NA,NA
119655,-1.11955,3.64794,-4.8887,NA,NA,NA,NA,-61.867,NA
119918,-1.85384,3.65108,-4.81111,NA,NA,NA,-25.746,NA,NA
120153,-1.69092,4.45398,-4.43318,NA,NA,NA,NA,-65.166,NA
120271,-1.38791,4.1287,-4.29026,NA,NA,NA,-66.511,NA,NA
120534,-1.14211,4.10519,-4.79548,NA,NA,-47.67,NA,NA,NA
120701,-1.40752,4.86458,-4.18321,NA,NA,NA,-86.986,NA,NA
120978,-1.348,4.61341,-4.9292,-82.086,NA,NA,NA,NA,NA
121032,-0.849435,4.90924,-4.48435,-163.127,NA,NA,NA,NA,NA
121308,-2.36816,4.97051,-4.57626,NA,NA,NA,-78.406,NA,NA
121525,-1.75299,4.29801,-3.6803,NA,NA,NA,-97.247,NA,NA
121629,-2.64031,4.48797,-4.98472,NA,NA,NA,NA,-70.437,NA
121982,-2.87805,3.41526,-4.61862,NA,NA,NA,-83.269,NA,NA
122110,-3.04782,3.80282,-4.72303,NA,NA,NA,-73.77,NA,NA
122309,-1.50677,4.28887,-4.88191,NA,NA,NA,NA,-56.034,NA
122407,-1.43717,4.40863,-4.35242,NA,NA,-70.094,NA,NA,NA
122662,-2.00494,4.28366,-4.71287,NA,NA,NA,-42.988,NA,NA
122826,-1.54304,3.74663,-4.46433,NA,NA,NA,NA,-43.198,NA
123106,-2.0001,4.82267,-4.2057,NA,NA,-82.234,NA,NA,NA
123261,-2.43122,4.89068,-4.50033,NA,NA,NA,NA,-80.248,NA
123500,-2.08428,4.03454,-4.85754,NA,NA,-39.658,NA,NA,NA
123734,-1.98834,2.82361,-4.97033,NA,NA,NA,NA,-68.891,NA
123850,-1.92842,4.37503,-4.35524,NA,NA,NA,-62.966,NA,NA
124126,-2.336,4.91762,-4.48169,NA,NA,NA,-77.588,NA,NA
124373,-2.08162,4.40637,-4.76123,NA,NA,NA,-42.832,NA,NA
124406,-1.41274,4.08602,-4.83248,NA,NA,NA,-23.657,NA,NA
124611,-1.34924,4.79801,-4.89693,NA,NA,-70.113,NA,NA,NA
124844,-1.3592,4.47803,-4.44134,NA,NA,-76.706,NA,NA,NA
125169,-2.15437,4.21833,-4.89357,NA,NA,NA,-45.88,NA,NA
125394,-2.7977,4.84764,-4.26283,NA,NA,NA,-93.254,NA,NA
125570,-2.4683,3.76165,-4.534,NA,NA,NA,NA,-59.618,NA
125662,-2.94928,3.94836,-4.7571,NA,NA,NA,-68.886,NA,NA
125870,-1.44818,4.1733,-4.90654,NA,NA,NA,-30.548,NA,NA
126184,-1.54143,3.58276,-3.71478,NA,NA,-116.07,NA,NA,NA
126293,-1.41205,4.08922,-4.09645,NA,NA,NA,-72.295,NA,NA
126518,-2.26569,3.95527,-4.74338,NA,NA,NA,NA,-52.752,NA
126674,-2.46461,4.31076,-4.70232,NA,NA,-61.363,NA,NA,NA
126892,-1.24257,4.73394,-4.7922,NA,NA,NA,NA,-74.367,NA
127014,-1.96073,4.5885,-4.58864,NA,NA,-60.03,NA,NA,NA
127400,-1.88728,4.79208,-3.64576,NA,NA,-113.914,NA,NA,NA
127442,-2.06951,4.88801,-4.45407,NA,NA,-82.385,NA,NA,NA
127660,-1.86252,4.06279,-4.62011,NA,NA,NA,-29.882,NA,NA
127968,-2.79665,4.34929,-4.84871,NA,NA,NA,-70.07,NA,NA
128081,-2.38536,4.21889,-4.98765,NA,NA,NA,NA,-49.614,NA
128305,-2.22409,4.37006,-4.38543,NA,NA,NA,-53.414,NA,NA
128498,-0.967992,4.46665,-4.97903,NA,NA,NA,-81.674,NA,NA
128797,-2.55151,4.05793,-4.80946,NA,NA,NA,-55.923,NA,NA
128958,-1.52795,4.87424,-4.68405,NA,NA,NA,-74.291,NA,NA
129084,-1.34431,3.54262,-4.44949,NA,NA,NA,-40.633,NA,NA
129365,-1.31479,3.27525,-4.65335,NA,NA,NA,NA,-59.627,NA
129590,-1.13418,2.95231,-3.88045,NA,NA,NA,NA,-215.986,NA
129607,-2.10057,4.00934,-4.45824,NA,NA,NA,NA,-52.433,NA
129817,-1.94192,3.8337,-4.79262,NA,NA,NA,NA,-28.645,NA
130013,-1.94546,4.31295,-4.37344,NA,NA,-62.515,NA,NA,NA
130266,-2.43305,4.48371,-4.75064,NA,NA,-68.868,NA,NA,NA
130471,-1.9864,4.15656,-4.82567,NA,NA,-51.456,NA,NA,NA
130667,-1.89165,4.83719,-4.67238,NA,-129.564,NA,NA,NA,NA
130808,-2.55413,4.87905,-4.26006,NA,NA,NA,-87.323,NA,NA
131064,-2.40161,4.03968,-4.19277,NA,NA,-80.287,NA,NA,NA
131213,-2.85119,2.52699,-4.85735,NA,NA,-118.931,NA,NA,NA
131499,-2.63768,3.82966,-4.06659,NA,NA,-80.407,NA,NA,NA
131641,-2.07701,3.49885,-4.17418,NA,NA,-76.141,NA,NA,NA
131814,-3.00802,4.18893,-4.41999,NA,NA,NA,NA,-89.488,NA
132062,-1.87882,4.49437,-4.5196,NA,NA,NA,NA,-61.159,NA
132279,-2.02173,3.36333,-4.43919,NA,NA,NA,NA,-43.737,NA
132531,-1.9745,3.0068,-4.98331,NA,NA,NA,-62.947,NA,NA
132605,-1.98015,3.46256,-4.7703,NA,NA,NA,NA,-46.251,NA
132966,-2.30561,3.61452,-4.56999,NA,NA,NA,NA,-55.802,NA
133056,-3.02855,3.48224,-4.30162,NA,NA,NA,-80.51,NA,NA
133213,-4.05067,3.93963,-4.5045,NA,NA,NA,-150.41,NA,NA
133427,-3.01755,3.18928,-4.86674,NA,NA,NA,NA,-87.087,NA
133739,-1.06247,4.87602,-3.60034,NA,NA,NA,-134.27,NA,NA
133988,-1.89835,3.41107,-4.87489,NA,NA,NA,-26.54,NA,NA
134066,-1.91782,4.74891,-4.5203,NA,NA,NA,-62.867,NA,NA
134244,-2.52853,4.51218,-4.72917,NA,NA,-67.331,NA,NA,NA
134425,-2.47869,4.81194,-4.94245,NA,NA,-74.549,NA,NA,NA
134799,-1.74868,3.93254,-4.9064,NA,NA,NA,-10.336,NA,NA
134811,-2.19108,3.34763,-4.53225,NA,NA,NA,-53.371,NA,NA
135174,-1.8428,3.89969,-4.18933,NA,NA,NA,-53.859,NA,NA
135388,-2.14622,3.62655,-4.741,NA,NA,NA,-37.717,NA,NA
135473,-1.08248,4.27763,-4.91279,NA,NA,-81.249,NA,NA,NA
135724,-1.79305,3.98002,-4.99805,NA,NA,NA,-28.195,NA,NA
135946,-1.46151,4.00904,-4.86038,NA,NA,-17.088,NA,NA,NA
136151,-0.748928,3.31084,-4.90735,NA,NA,-85.232,NA,NA,NA
136373,-1.06075,3.84766,-4.40563,NA,NA,NA,NA,-56.876,NA
136426,-1.67059,4.41721,-3.09344,NA,NA,NA,NA,-154.034,NA
136772,-1.78537,4.11187,-4.82757,NA,NA,-41.854,NA,NA,NA
136854,-3.20836,3.41898,-4.65858,-123.618,NA,NA,NA,NA,NA
137111,-3.37496,4.25487,-4.77938,NA,-133.339,NA,NA,NA,NA
137202,-3.07613,4.34154,-3.76502,-139.014,NA,NA,NA,NA,NA
137500,-2.34033,3.93887,-4.63118,NA,NA,NA,-45.972,NA,NA
137735,-1.38969,4.02443,-4.70637,NA,NA,NA,-19.819,NA,NA
137942,-2.73987,3.22459,-4.13899,NA,NA,-102.259,NA,NA,NA
138151,-1.62795,3.12464,-4.7699,NA,NA,NA,-40.905,NA,NA
138250,-1.37681,4.7564,-4.91479,NA,NA,NA,NA,-54.252,NA
138506,-1.32167,4.7272,-4.62133,NA,NA,NA,NA,-72.364,NA
138769,-1.5252,4.52908,-4.40035,NA,NA,NA,-62.485,NA,NA
138835,-2.40758,4.69701,-4.32419,NA,NA,NA,-87.678,NA,NA
