id,x0,x1,x2,fitness5,fitness3,fitness4.5,fitness3.5,fitness4
85518,5,5,-0.712888,11912.472,NA,NA,NA,NA
85710,5,4.89597,0.42866,4165.569,NA,NA,NA,NA
85918,4.35536,5,-1.51155,7742.105,NA,NA,NA,NA
86039,4.94026,5,-2.09228,7593.354,NA,NA,NA,NA
86263,4.24455,5,-1.94668,NA,NA,NA,NA,1086.269
86498,5,5,-2.01303,NA,NA,5239.095,NA,NA
86747,5,5,-0.76245,16339.365,NA,NA,NA,NA
86927,5,4.63689,-0.742961,8267.615,NA,NA,NA,NA
87091,5,4.18151,-0.944913,NA,NA,NA,NA,2018.504
87329,4.90745,5,-0.750481,21801.291,NA,NA,NA,NA
87551,5,5,-1.01571,6441.554,NA,NA,NA,NA
87617,5,4.62424,-0.953621,5657.908,NA,NA,NA,NA
87854,4.9126,4.94582,-0.879893,NA,NA,14088.14,NA,NA
88138,4.70304,5,-1.07692,3533.864,NA,NA,NA,NA
88265,5,4.80791,0.390071,4157.974,NA,NA,NA,NA
88571,5,4.64457,-0.792689,10463.224,NA,NA,NA,NA
88659,5,5,-0.872854,NA,NA,4220.988,NA,NA
88887,4.72815,4.83413,-1.04328,8703.814,NA,NA,NA,NA
89133,5,5,-0.838312,12834.521,NA,NA,NA,NA
89322,5,5,-1.93651,5028.699,NA,NA,NA,NA
89483,5,5,-1.45906,NA,NA,6285.777,NA,NA
89614,5,5,-0.833748,12884.971,NA,NA,NA,NA
89960,5,5,-0.871702,12272.125,NA,NA,NA,NA
90156,5,5,-0.261748,NA,NA,2662.365,NA,NA
90315,5,5,-0.64842,11143.059,NA,NA,NA,NA
90469,5,5,-0.942287,10028.72,NA,NA,NA,NA
90774,4.94847,4.6577,-1.04748,5565.014,NA,NA,NA,NA
90833,4.83308,5,-1.00648,12245.795,NA,NA,NA,NA
91018,4.25383,4.65792,-1.35693,5281.614,NA,NA,NA,NA
91376,3.27088,5,-0.745318,NA,NA,1429.523,NA,NA
91486,5,4.89671,-0.819065,17008.831,NA,NA,NA,NA
91650,5,5,-0.749928,15571.042,NA,NA,NA,NA
91907,5,4.64645,-0.788485,NA,NA,5676.082,NA,NA
92091,5,5,-0.586766,8755.279,NA,NA,NA,NA
92197,4.79427,5,0.466956,2936.806,NA,NA,NA,NA
92541,5,4.98247,-0.506102,2852.031,NA,NA,NA,NA
92764,5,4.84237,-0.926178,16734.292,NA,NA,NA,NA
92802,5,4.5914,-0.715809,5008.698,NA,NA,NA,NA
93042,5,4.96442,-0.547669,5604.212,NA,NA,NA,NA
93234,4.94243,5,-0.886221,14471.361,NA,NA,NA,NA
93397,5,4.91503,-0.881626,15394.642,NA,NA,NA,NA
93752,4.93057,5,-0.693874,14165.063,NA,NA,NA,NA
93824,5,5,-0.600776,7622.642,NA,NA,NA,NA
94114,4.77963,5,-0.514645,3846.44,NA,NA,NA,NA
94378,5,5,-0.95436,9515.836,NA,NA,NA,NA
94532,5,5,-0.890901,11798.405,NA,NA,NA,NA
94687,5,3.39656,-1.23101,1780.287,NA,NA,NA,NA
94940,4.61585,4.68671,-0.914759,5469.359,NA,NA,NA,NA
95051,5,4.97903,-1.33702,NA,NA,5963.264,NA,NA
95268,5,5,-0.772226,12936.749,NA,NA,NA,NA
95520,5,5,-1.96706,5385.455,NA,NA,NA,NA
95691,5,5,-0.752895,NA,NA,10894.126,NA,NA
95807,4.87531,4.88359,-1.06704,6024.961,NA,NA,NA,NA
96133,4.7413,5,-0.978562,9407.415,NA,NA,NA,NA
96220,5,5,-1.0446,4782.006,NA,NA,NA,NA
96424,5,4.88531,-0.646652,12789.407,NA,NA,NA,NA
96688,5,5,-0.885837,NA,NA,5574.958,NA,NA
96882,5,5,-0.864636,12419.201,NA,NA,NA,NA
97051,5,3.64778,-0.774226,3265.939,NA,NA,NA,NA
97282,5,4.72367,0.42697,2970.869,NA,NA,NA,NA
97399,4.56776,5,-0.757624,3721.437,NA,NA,NA,NA
97680,5,5,-0.784678,13020.299,NA,NA,NA,NA
97949,4.17948,4.85658,-1.57918,6095.471,NA,NA,NA,NA
98146,5,4.80854,-2.06082,6815.976,NA,NA,NA,NA
98364,5,5,-0.543324,4666.277,NA,NA,NA,NA
98490,5,5,-0.641671,9478.032,NA,NA,NA,NA
98726,5,5,-0.862011,12470.041,NA,NA,NA,NA
98896,5,5,-0.899414,11554.478,NA,NA,NA,NA
98994,5,5,-0.577076,6440.02,NA,NA,NA,NA
99318,4.79555,4.54025,-0.656281,1866.652,NA,NA,NA,NA
99530,4.33441,5,-1.29829,5537.109,NA,NA,NA,NA
99659,3.89996,5,-0.629303,2099.821,NA,NA,NA,NA
99836,4.41769,5,-1.58368,3304.014,NA,NA,NA,NA
100096,4.75539,5,-0.92544,12473.77,NA,NA,NA,NA
100212,5,5,-0.655388,NA,NA,9028.329,NA,NA
100436,5,4.45171,-1.46275,3078.869,NA,NA,NA,NA
100755,4.75721,5,-0.754034,14932.761,NA,NA,NA,NA
100933,5,5,-0.650391,9836.016,NA,NA,NA,NA
101081,5,5,-0.800026,13057.994,NA,NA,NA,NA
101268,5,4.22439,-1.59619,4777.121,NA,NA,NA,NA
101574,5,5,-0.677565,10850.839,NA,NA,NA,NA
101706,5,3.75177,-0.539399,2036.574,NA,NA,NA,NA
101829,4.72018,3.62687,-0.679147,2421.074,NA,NA,NA,NA
102026,4.86444,3.82278,-0.855249,7653.141,NA,NA,NA,NA
102350,4.34525,5,-0.350437,3253.943,NA,NA,NA,NA
102562,5,4.89431,-0.858663,16429.661,NA,NA,NA,NA
102760,5,5,-0.589062,7046.199,NA,NA,NA,NA
102915,5,5,-0.914059,NA,NA,NA,NA,4071.235
103030,5,4.58882,-0.858986,5061.031,NA,NA,NA,NA
103282,5,5,-0.591054,7145.406,NA,NA,NA,NA
103548,5,3.70236,-0.684074,NA,NA,3722.925,NA,NA
103596,4.32498,4.92386,0.862777,2513.895,NA,NA,NA,NA
103905,5,4.93343,1.3025,3240.153,NA,NA,NA,NA
104081,5,4.94672,0.305756,4079.445,NA,NA,NA,NA
104220,5,3.90361,-0.924505,3118.942,NA,NA,NA,NA
104569,5,4.74555,-0.780972,14764.67,NA,NA,NA,NA
104604,4.65837,5,0.256366,2269.293,NA,NA,NA,NA
104879,5,5,0.391833,3202.665,NA,NA,NA,NA
105081,5,5,-0.295664,NA,NA,NA,NA,2979.23
105198,4.4012,5,-0.92426,NA,NA,2515.802,NA,NA
105457,5,4.43304,-1.5731,2986.306,NA,NA,NA,NA
105685,5,5,-0.864832,12415.323,NA,NA,NA,NA
105884,5,5,-2.17246,3212.375,NA,NA,NA,NA
106132,5,4.86913,-0.953874,16898.175,NA,NA,NA,NA
106279,5,5,-1.04952,4489.704,NA,NA,NA,NA
106413,5,5,-0.638625,9349.567,NA,NA,NA,NA
106704,5,5,-0.614931,8294.768,NA,NA,NA,NA
106797,5,5,-0.953705,9544.531,NA,NA,NA,NA
107043,5,5,-0.686858,11159.912,NA,NA,NA,NA
107245,5,5,-1.33514,NA,NA,4632.295,NA,NA
107411,4.30845,5,-0.156043,5743.719,NA,NA,NA,NA
107630,5,4.88832,-0.658977,13406.124,NA,NA,NA,NA
107970,4.42942,5,-1.30821,3417.66,NA,NA,NA,NA
108033,4.66851,5,-0.879708,11173.786,NA,NA,NA,NA
108247,5,5,-0.824645,12966.388,NA,NA,NA,NA
108416,4.64703,4.99935,-0.646268,6886.743,NA,NA,NA,NA
108690,4.60799,5,-0.847907,6437.728,NA,NA,NA,NA
108922,5,5,-0.900759,11514.076,NA,NA,NA,NA
109118,5,5,-0.873993,12221.257,NA,NA,NA,NA
109323,5,5,-0.638134,9328.698,NA,NA,NA,NA
109529,5,5,-0.764136,12857.343,NA,NA,NA,NA
109763,5,5,-1.05081,NA,NA,5053.804,NA,NA
109980,5,5,-0.824742,12965.656,NA,NA,NA,NA
110115,5,4.96427,0.434618,3903.37,NA,NA,NA,NA
110355,5,5,-0.668412,10526.931,NA,NA,NA,NA
110479,5,4.98066,-0.794181,14134.287,NA,NA,NA,NA
110637,5,5,-1.28562,NA,NA,5563.659,NA,NA
110959,4.33052,5,-1.58534,NA,NA,3739.333,NA,NA
111066,4.86455,4.69933,-1.79112,1038.041,NA,NA,NA,NA
111194,5,5,-2.10876,4589.447,NA,NA,NA,NA
111506,5,5,-0.971983,NA,NA,3853.657,NA,NA
111781,5,5,-0.719991,15470.318,NA,NA,NA,NA
111795,5,5,0.314974,3432.301,NA,NA,NA,NA
112182,4.44475,4.65088,-1.39479,2968.765,NA,NA,NA,NA
112312,5,5,-1.40813,NA,NA,4328.96,NA,NA
112584,4.27283,5,-1.55479,5968.266,NA,NA,NA,NA
112642,3.60835,5,-0.711118,2073.575,NA,NA,NA,NA
112888,4.37376,4.73553,-0.196849,5819.311,NA,NA,NA,NA
113032,5,5,-1.0603,3841.358,NA,NA,NA,NA
113191,4.69577,5,-0.597745,7041.349,NA,NA,NA,NA
113417,5,5,-0.627244,8854.741,NA,NA,NA,NA
113671,5,5,-0.508181,2764.425,NA,NA,NA,NA
113975,4.94777,5,-1.05764,4795.351,NA,NA,NA,NA
114101,5,5,-0.6929,14757.665,NA,NA,NA,NA
114284,5,5,-0.567221,6638.451,NA,NA,NA,NA
114515,5,4.96236,-0.757788,14713.474,NA,NA,NA,NA
114590,5,5,-0.621845,8612.214,NA,NA,NA,NA
114976,5,3.76362,-0.818075,4825.767,NA,NA,NA,NA
115022,5,4.90753,-0.647657,12564.946,NA,NA,NA,NA
115271,5,5,-1.03584,5296.091,NA,NA,NA,NA
115552,5,4.81252,-1.00043,9447.473,NA,NA,NA,NA
115640,5,5,-0.923724,10748.164,NA,NA,NA,NA
115965,5,5,-0.726623,12238.187,NA,NA,NA,NA
116064,5,5,-0.847229,12717.477,NA,NA,NA,NA
116351,5,5,-0.848337,NA,NA,7048.621,NA,NA
116568,4.96223,5,-1.57743,NA,NA,NA,NA,4461.123
116624,4.92521,4.2386,-1.59513,NA,NA,3377.741,NA,NA
116964,5,5,-0.933255,10389.548,NA,NA,NA,NA
117071,5,5,-0.614221,10518.932,NA,NA,NA,NA
117236,4.67355,5,-0.955104,7969.677,NA,NA,NA,NA
117485,5,4.83732,-0.741868,16625.818,NA,NA,NA,NA
117727,4.81975,5,-0.535178,5534.635,NA,NA,NA,NA
117898,4.19583,5,-0.296801,3650.9,NA,NA,NA,NA
118035,4.90552,5,0.423064,4668.306,NA,NA,NA,NA
118338,4.7443,5,-0.0439041,NA,NA,3727.133,NA,NA
118432,5,5,-0.734429,NA,NA,NA,3739.475,NA
118590,5,5,-0.788549,NA,NA,NA,NA,4831.609
118941,4.91673,5,-0.823125,19463.399,NA,NA,NA,NA
118989,5,3.61795,-0.90963,2894.519,NA,NA,NA,NA
119302,4.87221,5,-0.644536,12761.697,NA,NA,NA,NA
119575,5,5,-0.577824,6478.286,NA,NA,NA,NA
119710,5,5,-0.629861,11872.764,NA,NA,NA,NA
119851,5,5,-1.03557,5311.798,NA,NA,NA,NA
120045,5,5,-0.695064,11415.579,NA,NA,NA,NA
120279,4.7705,5,-0.662393,12479.441,NA,NA,NA,NA
120396,4.66668,5,-1.97596,4402.481,NA,NA,NA,NA
120763,5,5,-0.70189,11615.506,NA,NA,NA,NA
120975,4.29283,5,-1.24114,4336.778,NA,NA,NA,NA
121141,4.73856,5,-0.656778,11216.377,NA,NA,NA,NA
121376,5,5,-0.935668,10295.116,NA,NA,NA,NA
121407,4.5812,5,-0.692629,5256.827,NA,NA,NA,NA
121773,5,5,-0.911861,11161.542,NA,NA,NA,NA
121823,5,5,-0.80604,16723.01,NA,NA,NA,NA
122151,5,5,-0.799785,13057.963,NA,NA,NA,NA
122213,5,5,-0.664618,10387.198,NA,NA,NA,NA
122544,5,4.13418,-0.0881383,2787.304,NA,NA,NA,NA
122597,5,4.1421,-1.22267,2672.85,NA,NA,NA,NA
122888,4.72048,4.87036,-0.924702,14890.019,NA,NA,NA,NA
123173,4.1747,5,-1.48911,7316.988,NA,NA,NA,NA
123357,4.72575,4.92546,-0.736789,NA,NA,11840.244,NA,NA
123469,5,5,-0.879841,12084.407,NA,NA,NA,NA
123592,5,5,-0.991906,7717.942,NA,NA,NA,NA
123938,5,4.96024,-1.82647,3346.882,NA,NA,NA,NA
124025,4.91212,5,-0.986853,10241.465,NA,NA,NA,NA
124321,5,5,-0.135767,NA,NA,NA,NA,3330.863
124488,5,5,-0.699335,15314.344,NA,NA,NA,NA
124773,5,5,-0.788974,13272.551,NA,NA,NA,NA
124875,5,4.90663,-0.700599,14976.453,NA,NA,NA,NA
125130,5,5,-1.55255,NA,NA,NA,NA,3688.299
125293,4.81389,4.82878,-0.269951,NA,NA,NA,3363.447,NA
125559,5,5,-0.976549,8488.08,NA,NA,NA,NA
125724,5,5,-0.951352,9646.805,NA,NA,NA,NA
125983,5,5,-0.767187,12889.597,NA,NA,NA,NA
126026,5,5,0.36598,3382.237,NA,NA,NA,NA
126213,5,5,0.265044,3065.176,NA,NA,NA,NA
126546,5,5,-0.668859,12130.528,NA,NA,NA,NA
126591,5,5,-0.890856,14764.296,NA,NA,NA,NA
126797,5,5,-0.697473,15161.386,NA,NA,NA,NA
127142,5,4.79583,-0.9032,14533.094,NA,NA,NA,NA
127266,4.33335,4.1966,-0.810812,4452.288,NA,NA,NA,NA
127581,4.63166,4.94748,-0.485879,1179.422,NA,NA,NA,NA
127724,5,4.61086,-0.740425,6530.247,NA,NA,NA,NA
127832,4.86853,4.25196,-1.68358,3378.513,NA,NA,NA,NA
128164,4.29709,5,-1.39687,7267.764,NA,NA,NA,NA
128220,4.72264,5,-0.718909,12701.592,NA,NA,NA,NA
128500,4.82169,5,-2.12726,5555.566,NA,NA,NA,NA
128775,5,5,-0.633819,11221.843,NA,NA,NA,NA
128845,5,5,-0.531006,4002.739,NA,NA,NA,NA
128994,5,4.30908,-0.0814773,5217.481,NA,NA,NA,NA
129245,5,5,-0.765458,NA,NA,14293.291,NA,NA
129578,5,4.96883,-1.52363,NA,NA,6894.3,NA,NA
129713,4.74952,5,-1.85059,3436.963,NA,NA,NA,NA
129892,4.90879,4.89431,-0.657297,17094.382,NA,NA,NA,NA
130050,5,5,-0.805067,13054.525,NA,NA,NA,NA
130226,5,5,-1.92744,4884.511,NA,NA,NA,NA
130557,5,5,-0.939442,10144.535,NA,NA,NA,NA
130726,5,5,-0.85999,12507.772,NA,NA,NA,NA
130880,5,5,-1.01452,6507.512,NA,NA,NA,NA
130994,5,5,-1.04498,4759.517,NA,NA,NA,NA
131368,5,5,-0.771928,12934.173,NA,NA,NA,NA
131498,5,4.37889,-0.0656307,3012.644,NA,NA,NA,NA
131603,4.25429,5,0.655043,1072.986,NA,NA,NA,NA
131846,5,4.21409,-0.107618,NA,NA,NA,1472.977,NA
132151,5,5,-0.974864,11405.698,NA,NA,NA,NA
132377,5,5,-0.677192,10838.011,NA,NA,NA,NA
132422,4.38914,4.84491,-0.0634106,3761.195,NA,NA,NA,NA
132688,5,4.06955,-1.3179,2445.452,NA,NA,NA,NA
132921,4.86689,5,-0.778814,17295.411,NA,NA,NA,NA
133042,4.29409,4.77963,-0.28717,5213.931,NA,NA,NA,NA
133294,5,5,-0.977967,8418.888,NA,NA,NA,NA
133565,5,4.63987,-0.832896,8686.383,NA,NA,NA,NA
133764,5,4.63503,-0.665166,6752.131,NA,NA,NA,NA
133987,4.55865,5,-0.754735,3092.322,NA,NA,NA,NA
133995,5,5,-0.86914,12327.169,NA,NA,NA,NA
134297,5,5,-0.843323,12771.748,NA,NA,NA,NA
134456,4.72244,5,-0.740467,13168.168,NA,NA,NA,NA
134631,5,5,-1.09834,1493.553,NA,NA,NA,NA
134812,5,5,-1.92017,4756.405,NA,NA,NA,NA
135083,5,5,-1.87746,3784.614,NA,NA,NA,NA
135198,5,4.25163,-1.33547,6583.049,NA,NA,NA,NA
135523,5,5,-0.915441,12858.5,NA,NA,NA,NA
135603,5,4.60436,-2.05314,2604.173,NA,NA,NA,NA
135791,5,5,-0.63993,9404.817,NA,NA,NA,NA
136154,5,4.99245,-0.908463,11652.251,NA,NA,NA,NA
136211,5,4.80329,-0.840972,16442.301,NA,NA,NA,NA
136466,5,4.87959,0.408515,4024.346,NA,NA,NA,NA
136770,4.32224,5,-0.135139,4450.917,NA,NA,NA,NA
136987,4.77585,5,-0.245454,NA,NA,5195.163,NA,NA
137163,5,5,-0.701133,11593.915,NA,NA,NA,NA
137237,5,4.78107,-1.0611,4695.943,NA,NA,NA,NA
137400,5,5,-0.710949,11862.412,NA,NA,NA,NA
137741,5,5,-0.737202,12453.661,NA,NA,NA,NA
137939,4.55514,5,-0.691853,2536.477,NA,NA,NA,NA
138179,5,5,-0.661283,10261.797,NA,NA,NA,NA
138233,5,5,-1.4617,NA,NA,7234.102,NA,NA
138483,5,5,-0.808128,13048.58,NA,NA,NA,NA
138776,5,5,-2.18662,3548.625,NA,NA,NA,NA
138827,5,4.90498,-2.10234,6093.244,NA,NA,NA,NA
139000,5,4.93691,-1.06238,NA,NA,5235.992,NA,NA
139374,5,5,-0.765093,12867.76,NA,NA,NA,NA
139572,5,5,-2.07811,6181.752,NA,NA,NA,NA
139627,4.84391,5,-3.09515,3674.106,NA,NA,NA,NA
139963,5,5,-1.97985,5475.694,NA,NA,NA,NA
140109,5,5,-0.688058,14917.239,NA,NA,NA,NA
140202,5,4.73692,-0.904863,13410.75,NA,NA,NA,NA
140474,5,5,-0.992479,NA,NA,7729.257,NA,NA
140655,5,5,-1.94731,5177.588,NA,NA,NA,NA
140980,5,5,-0.730825,12327.521,NA,NA,NA,NA
141186,5,4.85684,0.354935,NA,NA,5144.959,NA,NA
141208,5,5,-0.891314,11787.045,NA,NA,NA,NA
141467,5,5,-0.827682,12942.074,NA,NA,NA,NA
141610,5,5,-1.05163,4363.621,NA,NA,NA,NA
141931,4.36059,5,-1.54231,5375.637,NA,NA,NA,NA
142086,5,5,-1.4829,NA,NA,7070.596,NA,NA
142267,4.75235,4.86406,-0.704515,NA,NA,8548.236,NA,NA
142507,5,5,-0.804649,13055.112,NA,NA,NA,NA
142760,5,4.34432,-0.0971728,3855.093,NA,NA,NA,NA
142800,5,5,-0.238614,NA,NA,4747.657,NA,NA
143104,5,4.77675,-1.03583,7704.851,NA,NA,NA,NA
143253,5,5,-0.942325,10027.16,NA,NA,NA,NA
143415,4.86211,5,-0.895316,15559.635,NA,NA,NA,NA
143597,5,4.65389,-0.824524,9656.188,NA,NA,NA,NA
143905,4.73756,4.94431,-0.79114,NA,NA,7220.224,NA,NA
144125,4.44249,4.92625,-0.0538415,2154.86,NA,NA,NA,NA
144262,4.71237,4.96018,-0.94525,11618.202,NA,NA,NA,NA
144401,5,4.85902,-1.02027,8247.445,NA,NA,NA,NA
144667,5,3.78557,-1.55288,NA,NA,NA,1246.301,NA
144859,5,4.21827,-1.30383,5687.993,NA,NA,NA,NA
145042,5,5,-0.798946,15224.16,NA,NA,NA,NA
145255,4.74682,5,-1.00638,7925.825,NA,NA,NA,NA
145441,5,5,-1.4377,NA,NA,NA,NA,5706.819
145772,5,5,-1.04935,5377.181,NA,NA,NA,NA
145793,5,5,-0.81074,13041.212,NA,NA,NA,NA
146157,5,5,-1.00051,7267.468,NA,NA,NA,NA
146353,5,5,-0.855764,12582.689,NA,NA,NA,NA
146414,5,5,0.300265,3367.497,NA,NA,NA,NA
146702,4.91225,5,0.827526,NA,NA,2720.824,NA,NA
146850,5,4.91126,-0.675568,18347.838,NA,NA,NA,NA
147054,5,4.31545,-0.901738,NA,NA,2041.48,NA,NA
147246,5,4.21736,-1.28013,5143.962,NA,NA,NA,NA
147460,4.34257,5,-1.45998,6681.488,NA,NA,NA,NA
147636,4.85739,4.73623,-0.710071,17416.892,NA,NA,NA,NA
147946,5,5,-2.11255,4520.796,NA,NA,NA,NA
148180,5,4.95762,-1.33739,NA,NA,NA,NA,7692.927
148369,5,5,-0.949661,NA,NA,7134.658,NA,NA
148464,5,5,-0.741174,12526.412,NA,NA,NA,NA
148664,5,5,-2.11371,4499.395,NA,NA,NA,NA
148983,5,5,-0.819968,12998.245,NA,NA,NA,NA
149034,5,5,-0.786336,13027.859,NA,NA,NA,NA
149300,5,5,-0.864309,12425.647,NA,NA,NA,NA
149538,5,5,-0.892591,11751.611,NA,NA,NA,NA
149723,5,5,-2.08144,5022.671,NA,NA,NA,NA
149826,5,4.20974,-0.9991,NA,NA,NA,NA,1991.113
150163,5,5,-0.952929,9578.401,NA,NA,NA,NA
150261,5,4.7719,-0.718157,14631.552,NA,NA,NA,NA
150442,5,3.62487,-0.650964,2058.449,NA,NA,NA,NA
150775,5,4.79437,0.292876,4209.777,NA,NA,NA,NA
150941,5,5,-0.735944,12429.685,NA,NA,NA,NA
151048,3.8666,5,-0.949369,2880.63,NA,NA,NA,NA
151362,4.80158,5,-0.715408,19456.736,NA,NA,NA,NA
151527,5,5,-1.94936,6932.794,NA,NA,NA,NA
151623,5,5,-3.09545,2759.919,NA,NA,NA,NA
151832,5,5,-3.98486,2633.23,NA,NA,NA,NA
152059,5,5,-2.09148,4876.565,NA,NA,NA,NA
152195,5,5,-2.00163,5549.988,NA,NA,NA,NA
152576,5,4.65934,-2.0579,4090.074,NA,NA,NA,NA
152724,4.63182,4.80186,-0.804568,10578.315,NA,NA,NA,NA
152810,4.38165,5,-0.218786,3829.327,NA,NA,NA,NA
153120,5,4.99746,0.377889,3349.79,NA,NA,NA,NA
153266,4.93572,5,0.347392,4248.373,NA,NA,NA,NA
153478,5,5,-0.718611,12054.39,NA,NA,NA,NA
153688,5,4.47257,-0.146793,1348.897,NA,NA,NA,NA
153863,4.83586,5,0.266843,4088.247,NA,NA,NA,NA
154145,4.75596,5,-0.874316,14279.767,NA,NA,NA,NA
154362,4.69821,5,-0.782486,12392.695,NA,NA,NA,NA
154396,5,5,-0.730169,16398.312,NA,NA,NA,NA
154743,5,5,-0.945541,9893.865,NA,NA,NA,NA
154961,3.76182,4.84476,-0.824184,6394.497,NA,NA,NA,NA
155005,4.19178,5,-0.137324,4089.203,NA,NA,NA,NA
155229,4.8614,5,-0.855184,NA,NA,12914.106,NA,NA
155393,5,5,-0.561367,7047.541,NA,NA,NA,NA
155610,5,4.86544,-0.600317,10124.912,NA,NA,NA,NA
155868,5,5,-0.0908346,NA,NA,3454.246,NA,NA
156108,5,5,-1.04599,4699.672,NA,NA,NA,NA
156307,5,4.83279,-0.692294,NA,NA,14688.915,NA,NA
156465,5,5,-0.897858,11600.586,NA,NA,NA,NA
156766,5,5,-1.97909,5471.302,NA,NA,NA,NA
156900,5,5,-1.99031,5523.761,NA,NA,NA,NA
157097,4.35163,5,-1.40189,7956.479,NA,NA,NA,NA
157236,4.6406,4.33683,-1.40362,5922.081,NA,NA,NA,NA
157510,5,5,-0.888408,11865.947,NA,NA,NA,NA
157634,5,5,-2.01556,NA,NA,5718.533,NA,NA
157918,4.65662,5,-2.13252,3130.194,NA,NA,NA,NA
158077,5,5,-2.11342,4504.762,NA,NA,NA,NA
158351,5,5,-1.04709,4634.376,NA,NA,NA,NA
158501,5,4.63236,-0.976473,5391.777,NA,NA,NA,NA
158769,5,4.67433,-0.595432,6214.077,NA,NA,NA,NA
158872,5,5,-0.791637,13046.371,NA,NA,NA,NA
158999,5,5,-0.536535,4301.255,NA,NA,NA,NA
159356,5,5,-0.55056,5052.979,NA,NA,NA,NA
159503,5,3.82445,-0.842656,4452.196,NA,NA,NA,NA
159764,5,5,-1.00454,7052.104,NA,NA,NA,NA
159918,5,4.7595,0.210367,2591.677,NA,NA,NA,NA
160016,5,5,0.417295,2934.327,NA,NA,NA,NA
160243,4.8262,5,-0.812095,17161.118,NA,NA,NA,NA
160553,4.23977,5,-1.35695,6805.347,NA,NA,NA,NA
160770,4.62053,5,-0.713224,8963.458,NA,NA,NA,NA
160933,5,4.73559,-1.05714,5916.214,NA,NA,NA,NA
161109,5,5,-0.683928,11064.668,NA,NA,NA,NA
161317,4.71572,5,-1.00343,7295.332,NA,NA,NA,NA
161558,5,4.59868,-0.989498,3582.75,NA,NA,NA,NA
161721,5,5,-0.570457,6099.105,NA,NA,NA,NA
161843,4.99038,5,-0.823496,NA,NA,10504.669,NA,NA
162100,4.831,5,-1.92037,8347.777,NA,NA,NA,NA
162324,5,5,-2.04046,5442.741,NA,NA,NA,NA
162529,4.68117,5,-0.66704,NA,NA,4281.58,NA,NA
162749,4.75699,5,-0.812877,20367.747,NA,NA,NA,NA
162942,4.39933,4.90998,-1.37585,6579.222,NA,NA,NA,NA
163039,5,4.84766,-0.283244,NA,NA,2137.096,NA,NA
163291,5,5,-0.807206,13050.676,NA,NA,NA,NA
163456,5,5,-2.23374,1597.542,NA,NA,NA,NA
163763,5,5,-0.924784,10709.429,NA,NA,NA,NA
163817,5,5,-0.887002,11903.253,NA,NA,NA,NA
164077,4.64353,5,-0.769986,8943.592,NA,NA,NA,NA
164367,5,5,-0.675437,10777.228,NA,NA,NA,NA
164476,5,5,-2.00791,5553.118,NA,NA,NA,NA
164673,5,5,-0.968963,8851.279,NA,NA,NA,NA
164962,5,5,-1.01369,8297.435,NA,NA,NA,NA
165174,4.72555,5,-0.883754,12757.067,NA,NA,NA,NA
165207,5,4.95367,-0.782454,15349.986,NA,NA,NA,NA
165434,4.6337,5,-1.03886,3286.36,NA,NA,NA,NA
165684,4.98079,5,-0.91067,12123.759,NA,NA,NA,NA
165906,4.22513,5,-1.37679,6855.686,NA,NA,NA,NA
166068,4.45949,5,-0.962037,NA,NA,922.634,NA,NA
166287,4.44597,5,-1.46702,3325.437,NA,NA,NA,NA
166520,5,5,-0.680569,10952.97,NA,NA,NA,NA
166698,5,5,-0.716474,12002.423,NA,NA,NA,NA
166878,5,5,-0.8612,12485.33,NA,NA,NA,NA
167079,4.47045,5,-0.203403,1467.756,NA,NA,NA,NA
167284,5,4.72681,-0.892796,12556.24,NA,NA,NA,NA
167558,5,4.90555,-2.03886,7062.734,NA,NA,NA,NA
167663,5,4.77511,-0.861255,NA,NA,12039.738,NA,NA
167974,5,4.6266,-0.687291,6759.326,NA,NA,NA,NA
168017,4.83212,4.29912,-1.62511,6672.932,NA,NA,NA,NA
168336,5,5,-0.825784,12957.604,NA,NA,NA,NA
168583,4.12094,5,-1.45971,4545.387,NA,NA,NA,NA
168666,4.21925,4.67074,-0.417611,967.613,NA,NA,NA,NA
168875,5,4.79243,-0.565467,7378.533,NA,NA,NA,NA
169072,4.80403,5,-0.475366,NA,NA,955.622,NA,NA
169203,5,5,-0.823642,12973.791,NA,NA,NA,NA
169503,5,4.46186,-0.307403,1405.882,NA,NA,NA,NA
169629,4.93752,4.13492,-0.259529,3833.565,NA,NA,NA,NA
169850,4.7239,4.61943,-0.807573,7831.404,NA,NA,NA,NA
170075,4.40194,5,-1.66123,2255.729,NA,NA,NA,NA
170274,5,5,-2.79682,930.15,NA,NA,NA,NA
170402,5,5,-2.9858,3234.229,NA,NA,NA,NA
170734,5,4.09544,-1.16713,895.824,NA,NA,NA,NA
170862,5,4.6933,-0.956096,8788.731,NA,NA,NA,NA
171181,5,4.17723,-1.60348,4032.726,NA,NA,NA,NA
171239,5,4.13717,-1.22991,3635.218,NA,NA,NA,NA
171512,5,4.16265,-1.52897,5085.323,NA,NA,NA,NA
171592,5,5,-1.99664,5541.708,NA,NA,NA,NA
171839,5,5,-0.869934,12310.319,NA,NA,NA,NA
172174,5,5,-0.814447,13027.124,NA,NA,NA,NA
172206,4.37287,5,-0.165478,3973.108,NA,NA,NA,NA
172499,5,5,-0.537811,4370.001,NA,NA,NA,NA
172777,5,4.73672,-0.94949,NA,NA,9332.187,NA,NA
172960,5,5,-0.762804,15439.025,NA,NA,NA,NA
