id,x0,x1,x2,fitness-5,fitness-4.5,fitness-4,fitness-3,fitness-3.5
80496,-1.65588,4.00021,-4.4158,-49.527,NA,NA,NA,NA
80603,-1.56857,4.22953,-4.60244,-46.245,NA,NA,NA,NA
80931,-0.473015,4.76381,-4.10255,-136.729,NA,NA,NA,NA
81075,-0.672604,4.285,-4.46081,-93.434,NA,NA,NA,NA
81290,-1.26728,3.82337,-5,-44.693,NA,NA,NA,NA
81493,-1.06293,4.12159,-5,-56.6,NA,NA,NA,NA
81708,-1.79676,4.45304,-4.46997,-63.761,NA,NA,NA,NA
81813,-1.84486,5,-5,NA,-74.128,NA,NA,NA
82194,-1.89186,5,-4.06531,-93.405,NA,NA,NA,NA
82391,-2.43318,4.65152,-5,-73.648,NA,NA,NA,NA
82422,-2.42998,5,-4.97879,-80.811,NA,NA,NA,NA
82708,-2.60577,5,-5,NA,NA,-87.759,NA,NA
82845,-1.37784,4.67558,-5,-55.589,NA,NA,NA,NA
83019,-1.28215,3.53571,-4.8089,-61.686,NA,NA,NA,NA
83344,-2.33734,4.45003,-5,NA,-57.624,NA,NA,NA
83580,-2.25154,5,-5,NA,-77.106,NA,NA,NA
83641,-2.83517,5,-4.81656,NA,NA,-96.962,NA,NA
83967,-2.13833,5,-4.78575,NA,-74.511,NA,NA,NA
84139,-1.11342,4.53975,-5,NA,-64.518,NA,NA,NA
84285,-1.553,4.60908,-5,-65.985,NA,NA,NA,NA
84442,-2.17454,5,-4.61741,-80.474,NA,NA,NA,NA
84748,-2.72618,4.81833,-5,-82.123,NA,NA,NA,NA
84835,-2.28609,5,-5,-76.15,NA,NA,NA,NA
85102,-2.11773,4.64926,-4.90432,-57.245,NA,NA,NA,NA
85288,-1.27466,4.18366,-5,-65.122,NA,NA,NA,NA
85514,-1.65933,5,-5,-72.714,NA,NA,NA,NA
85700,-1.41746,5,-5,-91.177,NA,NA,NA,NA
85930,-2.76375,4.30731,-4.62338,NA,-68.957,NA,NA,NA
86188,-2.53452,3.6696,-5,-57.043,NA,NA,NA,NA
86358,-2.16528,2.5947,-4.9163,-109.43,NA,NA,NA,NA
86407,-1.76622,5,-5,-73.087,NA,NA,NA,NA
86626,-2.36696,4.40909,-5,-55.314,NA,NA,NA,NA
86961,-2.15851,5,-5,NA,-73.995,NA,NA,NA
87064,-2.14732,4.59423,-3.73183,-93.141,NA,NA,NA,NA
87327,-1.78662,4.45203,-4.5357,-61.336,NA,NA,NA,NA
87531,-1.83707,4.09991,-4.99713,-45.169,NA,NA,NA,NA
87645,-1.30061,3.99368,-5,NA,-21.985,NA,NA,NA
87909,-2.07689,3.89854,-5,NA,NA,-38.416,NA,NA
88086,-2.4725,5,-5,NA,NA,NA,NA,-97.249
88358,-2.73423,5,-5,NA,-86.057,NA,NA,NA
88475,-1.04844,3.78645,-5,NA,NA,-24.36,NA,NA
88670,-0.851341,3.4434,-5,NA,-63.17,NA,NA,NA
88810,-2.39543,4.07271,-5,-55.088,NA,NA,NA,NA
89089,-1.53469,5,-5,NA,-77.81,NA,NA,NA
89320,-0.841029,4.1608,-5,-102.272,NA,NA,NA,NA
89415,-1.83579,5,-5,-76.047,NA,NA,NA,NA
89622,-1.38765,5,-4.67823,-93.365,NA,NA,NA,NA
89965,-2.6406,3.86939,-4.71673,-54.89,NA,NA,NA,NA
90019,-2.35227,3.8925,-4.18985,-55.652,NA,NA,NA,NA
90315,-2.5746,4.73864,-5,NA,NA,-77.792,NA,NA
90480,-2.08973,3.66554,-4.93985,NA,NA,-35.837,NA,NA
90645,-1.73396,3.54786,-4.39854,-65.528,NA,NA,NA,NA
90824,-1.87409,4.34351,-4.28474,NA,NA,-64.243,NA,NA
91024,-1.7221,4.26489,-5,NA,-39.266,NA,NA,NA
91307,-2.54972,5,-5,NA,NA,-81.807,NA,NA
91550,-2.56301,5,-5,-86.11,NA,NA,NA,NA
91732,-2.99341,4.45324,-5,NA,-82.562,NA,NA,NA
91876,-1.14904,3.25016,-4.24321,NA,-71.574,NA,NA,NA
92114,-1.40548,4.31193,-4.10859,-69.684,NA,NA,NA,NA
92237,-1.75595,5,-5,-72.792,NA,NA,NA,NA
92446,-1.18438,4.69412,-4.62918,NA,-80.873,NA,NA,NA
92780,-1.62357,4.67689,-5,NA,-56.391,NA,NA,NA
92925,-1.63125,4.84666,-4.76179,-81.276,NA,NA,NA,NA
93041,-2.25031,3.91847,-3.80597,-99.487,NA,NA,NA,NA
93209,-1.98706,3.61011,-4.8554,NA,-34.522,NA,NA,NA
93481,-0.805706,4.04066,-4.98564,-92.403,NA,NA,NA,NA
93755,-2.10665,3.81394,-4.13423,NA,NA,NA,NA,-103.326
93838,-1.64299,4.17189,-4.60631,-49.169,NA,NA,NA,NA
94167,-1.45324,2.88265,-5,-73.153,NA,NA,NA,NA
94329,-1.26939,3.48556,-5,-64.674,NA,NA,NA,NA
94510,-1.19265,3.22871,-5,-68.855,NA,NA,NA,NA
94780,-1.53118,3.23977,-5,NA,NA,-30.996,NA,NA
94964,-1.59464,3.24426,-4.02609,-93.959,NA,NA,NA,NA
95045,-1.62301,3.27262,-5,NA,-34.551,NA,NA,NA
95376,-1.36277,4.36517,-4.2715,-54.427,NA,NA,NA,NA
95472,-2.45784,4.29414,-5,NA,NA,NA,NA,-69.756
95791,-1.96449,3.0406,-5,NA,NA,-68.108,NA,NA
95990,-1.07877,4.10095,-5,-58.489,NA,NA,NA,NA
96007,-1.82983,4.42788,-5,-53.985,NA,NA,NA,NA
96354,-1.95857,3.74228,-5,NA,NA,-29.38,NA,NA
96421,-1.85367,3.71095,-4.62026,NA,-22.115,NA,NA,NA
96758,-2.12004,4.69801,-5,NA,-61.368,NA,NA,NA
96893,-2.34481,5,-5,-77.638,NA,NA,NA,NA
97126,-1.45134,4.35417,-4.90815,-58.019,NA,NA,NA,NA
97312,-2.34727,4.33076,-4.60944,-57.625,NA,NA,NA,NA
97561,-1.60591,4.42266,-4.90306,-51.166,NA,NA,NA,NA
97677,-0.839299,4.68815,-4.98289,-81.961,NA,NA,NA,NA
97923,-2.29698,4.14355,-4.95788,-46.535,NA,NA,NA,NA
98023,-1.40728,5,-4.29297,NA,-111.423,NA,NA,NA
98345,-2.03653,4.07154,-5,NA,-32.095,NA,NA,NA
98577,-2.57492,3.86263,-5,NA,NA,-58.739,NA,NA
98690,-2.36206,3.44131,-5,-50.104,NA,NA,NA,NA
98949,-1.94722,4.12131,-5,NA,-32.316,NA,NA,NA
99146,-2.24965,3.71647,-5,-59.558,NA,NA,NA,NA
99399,-2.68814,3.52229,-5,-72.133,NA,NA,NA,NA
99412,-2.05604,3.20348,-5,NA,-44.864,NA,NA,NA
99603,-0.796834,3.24252,-5,NA,NA,-109.17,NA,NA
99841,-1.6128,4.28421,-4.83056,NA,NA,-39.337,NA,NA
100120,-2.88023,2.87619,-5,-109.742,NA,NA,NA,NA
100221,-2.0723,4.45252,-4.82527,-60.537,NA,NA,NA,NA
100584,-0.851637,5,-5,NA,-109.021,NA,NA,NA
100685,-1.25152,4.379,-5,-68.99,NA,NA,NA,NA
100989,-1.90899,4.22759,-5,-55.593,NA,NA,NA,NA
101023,-2.00103,4.65799,-5,-53.142,NA,NA,NA,NA
101326,-3.2595,3.93852,-5,NA,NA,NA,NA,-116.767
101504,-2.45445,5,-4.39321,NA,NA,-90.04,NA,NA
101769,-2.20664,2.74376,-5,-98.574,NA,NA,NA,NA
101922,-1.32577,2.88595,-4.51402,-133.946,NA,NA,NA,NA
102175,-1.60699,3.09405,-3.28322,-149.791,NA,NA,NA,NA
102315,-2.06944,3.21091,-4.13589,-79.996,NA,NA,NA,NA
102450,-1.51272,3.50094,-4.98071,NA,-20.201,NA,NA,NA
102628,-1.66175,3.14317,-5,NA,NA,-46.342,NA,NA
102880,-2.4759,4.32321,-4.27361,NA,-67.265,NA,NA,NA
103167,-1.85942,4.63605,-5,-61.867,NA,NA,NA,NA
103292,-2.78369,4.01949,-4.96302,-68.491,NA,NA,NA,NA
103444,-2.29163,3.38412,-5,-47.705,NA,NA,NA,NA
103646,-2.44379,3.97663,-4.91357,NA,-51.476,NA,NA,NA
103940,-2.88161,4.83677,-4.89659,-95.741,NA,NA,NA,NA
104068,-2.44809,3.55284,-4.54595,-65.942,NA,NA,NA,NA
104378,-2.63485,2.86005,-4.87865,-70.199,NA,NA,NA,NA
104564,-2.20789,3.34753,-4.79458,-52.835,NA,NA,NA,NA
104662,-1.34677,3.82142,-4.86391,NA,-12.593,NA,NA,NA
104962,-1.51581,3.81122,-5,NA,-6.679,NA,NA,NA
105023,-1.95089,4.3197,-4.81098,NA,NA,-72.774,NA,NA
105379,-1.44797,5,-4.59983,NA,NA,-90.08,NA,NA
105494,-2.13747,4.16576,-5,NA,-38.53,NA,NA,NA
105622,-1.27881,3.64643,-4.76298,-48.657,NA,NA,NA,NA
105953,-1.37318,3.78473,-4.78611,NA,NA,-16.434,NA,NA
106001,-2.85355,4.12783,-5,-71.01,NA,NA,NA,NA
106350,-2.58381,3.69215,-5,-57.003,NA,NA,NA,NA
106600,-2.95458,3.45266,-5,-73.117,NA,NA,NA,NA
106695,-2.0626,2.99522,-4.79339,NA,-72.885,NA,NA,NA
106899,-1.67372,3.31886,-5,-38.883,NA,NA,NA,NA
107074,-2.44512,3.19335,-5,-71.144,NA,NA,NA,NA
107282,-1.24085,4.09514,-5,-58.251,NA,NA,NA,NA
107471,-1.60989,3.66928,-5,-45.987,NA,NA,NA,NA
107748,-1.82489,3.56562,-5,-44.738,NA,NA,NA,NA
107940,-2.04104,3.1657,-5,NA,-51.63,NA,NA,NA
108056,-2.31566,4.61052,-4.66941,-72.915,NA,NA,NA,NA
108387,-1.36098,4.67766,-5,NA,-64.796,NA,NA,NA
108416,-1.72041,3.73627,-4.96804,-53.812,NA,NA,NA,NA
108668,-1.67895,4.28301,-4.6294,-48.03,NA,NA,NA,NA
108817,-1.75747,5,-5,NA,-81.48,NA,NA,NA
109004,-2.3093,4.64251,-4.95623,NA,NA,-54.24,NA,NA
109392,-2.06905,5,-5,NA,-70.449,NA,NA,NA
109519,-1.75371,5,-4.52281,NA,NA,NA,-132.82,NA
109623,-2.02975,4.31869,-5,NA,-33.188,NA,NA,NA
109869,-1.26903,4.31173,-5,NA,NA,-41.754,NA,NA
110163,-1.22809,3.8721,-5,NA,NA,NA,NA,-98.514
110361,-1.41809,4.04073,-4.57319,NA,NA,-29.418,NA,NA
110518,-1.75671,4.3219,-5,NA,NA,-45.603,NA,NA
110648,-2.22552,3.93387,-4.7922,-57.664,NA,NA,NA,NA
110871,-3.01998,4.42691,-5,-84.113,NA,NA,NA,NA
111041,-1.82503,4.0863,-4.94366,-43.879,NA,NA,NA,NA
111259,-1.17223,3.57422,-5,-59.965,NA,NA,NA,NA
111584,-2.33743,4.76628,-5,NA,-57.518,NA,NA,NA
111668,-1.65988,4.44877,-4.19085,-75.408,NA,NA,NA,NA
111857,-3.53683,4.308,-5,-111.712,NA,NA,NA,NA
112129,-3.08358,4.91275,-5,-105.599,NA,NA,NA,NA
112213,-1.30842,5,-5,-93.61,NA,NA,NA,NA
112569,-2.13001,4.2475,-4.8367,NA,NA,-39.447,NA,NA
112667,-1.6795,4.1588,-5,-33.468,NA,NA,NA,NA
112859,-2.82046,4.07802,-4.50776,-75.74,NA,NA,NA,NA
113045,-2.89704,3.92107,-5,-79.609,NA,NA,NA,NA
113386,-1.96214,3.66563,-3.9224,-74.383,NA,NA,NA,NA
113531,-1.43848,4.98158,-5,-81.797,NA,NA,NA,NA
113751,-0.345531,4.15748,-4.54994,NA,-156.57,NA,NA,NA
113888,-0.786418,4.12319,-4.55578,-97.65,NA,NA,NA,NA
114007,-1.57278,4.38106,-5,-52.632,NA,NA,NA,NA
114224,-1.96328,3.62103,-5,NA,-27.056,NA,NA,NA
114506,-2.32043,4.90597,-5,NA,-73.037,NA,NA,NA
114744,-2.76609,4.91835,-4.40158,-96.145,NA,NA,NA,NA
114999,-1.96142,5,-4.62423,NA,-75.471,NA,NA,NA
115101,-1.6396,4.24826,-5,NA,-36.807,NA,NA,NA
115216,-2.00843,4.47385,-5,-58.185,NA,NA,NA,NA
115414,-1.34079,4.65751,-4.12997,NA,-77.655,NA,NA,NA
115634,-1.09962,3.98551,-4.88487,NA,-45.795,NA,NA,NA
115811,-1.51207,3.85681,-4.11969,NA,-56.673,NA,NA,NA
116003,-2.06817,3.4857,-5,NA,-38.405,NA,NA,NA
116364,-3.16458,3.57785,-4.39524,NA,-92.157,NA,NA,NA
116487,-2.98462,4.12325,-4.28205,-94.355,NA,NA,NA,NA
116641,-2.28996,3.73048,-5,-63.148,NA,NA,NA,NA
116848,-3.8408,3.88939,-5,-131.674,NA,NA,NA,NA
117149,-2.43294,3.2654,-4.54211,-71.567,NA,NA,NA,NA
117392,-1.39233,4.00199,-4.59253,NA,-31.776,NA,NA,NA
117402,-1.34744,4.08914,-5,NA,NA,NA,NA,-88.736
117747,-1.38606,4.42959,-5,NA,NA,-56.455,NA,NA
118000,-1.77939,3.43661,-4.68839,-42.481,NA,NA,NA,NA
118146,-2.67651,3.93762,-4.33262,-83.587,NA,NA,NA,NA
118313,-2.09636,3.25819,-4.58451,-62.719,NA,NA,NA,NA
118488,-2.31331,3.3025,-5,-50.982,NA,NA,NA,NA
118701,-1.51683,3.56916,-4.79411,-38.813,NA,NA,NA,NA
118829,-1.74849,4.13026,-5,NA,NA,-31.341,NA,NA
119026,-2.16552,5,-4.29151,NA,-85.739,NA,NA,NA
119305,-1.65221,4.48077,-4.34692,NA,-62.397,NA,NA,NA
119483,-1.70289,4.57668,-4.39151,-56.966,NA,NA,NA,NA
119606,-2.09936,5,-4.63527,-80.978,NA,NA,NA,NA
119910,-1.56392,5,-4.42949,NA,NA,-85.515,NA,NA
120019,-1.93984,5,-5,NA,-68.483,NA,NA,NA
120317,-1.75308,5,-4.87274,-70.181,NA,NA,NA,NA
120428,-1.23512,4.53944,-4.71411,-73.526,NA,NA,NA,NA
120630,-2.15813,5,-4.12127,-92.065,NA,NA,NA,NA
120874,-2.00638,4.76279,-4.05586,-87.195,NA,NA,NA,NA
121160,-2.46791,5,-5,NA,NA,-88.742,NA,NA
121217,-2.1213,5,-3.50932,-122.344,NA,NA,NA,NA
121556,-1.71443,4.44656,-4.37295,-71.325,NA,NA,NA,NA
121798,-1.80636,5,-5,-72.789,NA,NA,NA,NA
121945,-1.972,4.15165,-5,-54.93,NA,NA,NA,NA
122151,-2.27343,4.55009,-4.48466,-64.696,NA,NA,NA,NA
122216,-1.19934,4.41595,-4.3463,-86.811,NA,NA,NA,NA
122512,-2.71127,4.67442,-4.6755,-76.355,NA,NA,NA,NA
122744,-1.45055,4.40426,-5,-65.889,NA,NA,NA,NA
122821,-1.3986,4.1813,-5,-66.189,NA,NA,NA,NA
123118,-1.46082,3.68172,-4.37266,NA,NA,-74.281,NA,NA
123358,-1.53655,4.54444,-3.7266,NA,-103.764,NA,NA,NA
123460,-1.08936,4.25674,-3.96236,NA,NA,-106.376,NA,NA
123790,-1.86187,4.54484,-5,NA,-51.361,NA,NA,NA
123818,-1.53377,4.31538,-4.92254,NA,-43.61,NA,NA,NA
124034,-1.1484,4.76746,-4.83182,NA,NA,-72.515,NA,NA
124371,-2.21021,5,-5,-77.315,NA,NA,NA,NA
124409,-0.858101,5,-5,NA,-107.335,NA,NA,NA
124631,-1.74159,4.66162,-4.59498,-68.395,NA,NA,NA,NA
124957,-2.3943,5,-5,-79.6,NA,NA,NA,NA
125013,-2.51926,4.53329,-5,-67.799,NA,NA,NA,NA
125273,-2.0968,3.98427,-5,NA,-38.426,NA,NA,NA
125412,-2.01653,5,-5,-81.888,NA,NA,NA,NA
125704,-2.91307,5,-4.47625,-103.59,NA,NA,NA,NA
125854,-1.93281,5,-4.37909,-77.65,NA,NA,NA,NA
126059,-1.55307,5,-5,NA,NA,-85.911,NA,NA
126235,-3.06804,4.38117,-4.23461,NA,-90.251,NA,NA,NA
126435,-2.24283,3.52712,-4.92338,-47.735,NA,NA,NA,NA
126697,-2.04878,3.93011,-3.93748,-68.748,NA,NA,NA,NA
126877,-1.37588,3.54165,-4.79534,-60.049,NA,NA,NA,NA
127129,-1.76947,3.13492,-4.29702,-81.452,NA,NA,NA,NA
127220,-1.76875,3.74441,-5,NA,NA,-30.533,NA,NA
127507,-1.80855,3.41824,-5,NA,-27.397,NA,NA,NA
127792,-2.35987,3.39491,-5,-49.614,NA,NA,NA,NA
127831,-1.65742,2.63837,-5,-99.131,NA,NA,NA,NA
128107,-1.40579,2.86027,-5,-71.532,NA,NA,NA,NA
128234,-2.2415,4.94546,-4.13674,-91.224,NA,NA,NA,NA
128529,-1.8652,4.25323,-5,NA,-35.58,NA,NA,NA
128667,-1.64698,3.86954,-5,NA,-9.512,NA,NA,NA
128801,-1.69575,3.4207,-5,-34.636,NA,NA,NA,NA
129180,-2.12465,4.75021,-5,NA,NA,-68.552,NA,NA
129380,-1.92086,5,-5,NA,NA,-73.054,NA,NA
129575,-1.35437,4.4329,-5,-69.291,NA,NA,NA,NA
129660,-1.80084,5,-4.66805,-76.003,NA,NA,NA,NA
129958,-2.11882,4.73067,-4.62633,NA,NA,NA,-132.598,NA
130025,-1.74115,3.36876,-4.86526,NA,NA,NA,NA,-33.283
130242,-2.42956,3.93078,-4.28355,NA,-62.742,NA,NA,NA
130515,-2.87474,4.08798,-4.72618,-70.513,NA,NA,NA,NA
130763,-2.66045,4.37152,-5,-69.915,NA,NA,NA,NA
130951,-2.57538,4.12207,-5,-67.02,NA,NA,NA,NA
131189,-0.902821,3.57715,-5,-72.839,NA,NA,NA,NA
131239,-2.4638,3.51615,-5,NA,-56.998,NA,NA,NA
131558,-2.02751,3.71803,-5,NA,NA,-39.984,NA,NA
131671,-1.89418,4.14506,-4.87555,-51.955,NA,NA,NA,NA
131853,-2.53807,3.88998,-5,-54.383,NA,NA,NA,NA
132113,-1.73294,5,-5,-72.325,NA,NA,NA,NA
132251,-2.22512,3.84529,-4.23465,-55.404,NA,NA,NA,NA
132558,-2.3577,3.77973,-5,-66.196,NA,NA,NA,NA
132773,-2.23506,3.9719,-5,-54.996,NA,NA,NA,NA
132843,-1.41054,3.87198,-5,-32.435,NA,NA,NA,NA
133045,-2.15718,3.71608,-3.70068,-92.174,NA,NA,NA,NA
133212,-2.10482,4.0193,-4.24717,-65.042,NA,NA,NA,NA
133498,-1.66357,5,-5,-72.876,NA,NA,NA,NA
133717,-2.61744,4.15527,-5,-71.083,NA,NA,NA,NA
133899,-2.16937,4.97522,-3.60886,NA,-112.598,NA,NA,NA
134092,-1.54496,5,-5,-78.138,NA,NA,NA,NA
134339,-2.33268,3.2519,-5,-57.206,NA,NA,NA,NA
134411,-1.53345,4.02648,-5,NA,NA,-30.871,NA,NA
134764,-1.17888,4.87156,-4.89313,-92.149,NA,NA,NA,NA
134859,-1.69467,3.92448,-5,-48.829,NA,NA,NA,NA
135191,-1.61763,4.14567,-4.58222,-51.49,NA,NA,NA,NA
135271,-2.0575,4.59875,-5,NA,NA,NA,NA,-66.377
135529,-2.04773,4.8646,-5,-67.423,NA,NA,NA,NA
135702,-2.99348,5,-5,NA,-100.758,NA,NA,NA
135803,-2.00647,4.93636,-5,-74.872,NA,NA,NA,NA
136090,-0.862615,5,-5,-115.913,NA,NA,NA,NA
136226,-1.82743,5,-5,-75.635,NA,NA,NA,NA
136487,-2.13053,4.39944,-5,NA,-47.33,NA,NA,NA
136739,-2.47549,4.17937,-5,-59.788,NA,NA,NA,NA
136892,-1.47252,3.89192,-5,-36.519,NA,NA,NA,NA
137148,-2.4721,3.7492,-5,NA,-51.403,NA,NA,NA
137328,-2.40675,4.50501,-5,NA,-60.816,NA,NA,NA
137576,-2.43845,5,-5,-81.958,NA,NA,NA,NA
137645,-2.88563,4.21142,-5,-70.427,NA,NA,NA,NA
137918,-3.08902,3.99267,-5,-84.173,NA,NA,NA,NA
138126,-1.8229,3.65307,-5,-45.384,NA,NA,NA,NA
138278,-2.73409,4.01206,-5,-66.835,NA,NA,NA,NA
138458,-2.42084,4.66493,-5,NA,-66.228,NA,NA,NA
138619,-2.98055,4.02297,-5,NA,NA,-76.571,NA,NA
138824,-3.64482,4.08661,-5,NA,NA,-122.67,NA,NA
139124,-2.36486,5,-5,NA,NA,-82.493,NA,NA
139205,-1.57214,3.73729,-4.42242,NA,NA,-37.874,NA,NA
139578,-1.94498,3.69992,-4.69924,NA,-31.349,NA,NA,NA
139679,-1.979,3.6809,-4.92344,-36.305,NA,NA,NA,NA
139831,-2.96744,3.78352,-4.7815,NA,NA,NA,NA,-112.594
140032,-2.32322,3.68162,-4.54297,NA,-52.296,NA,NA,NA
140353,-1.34771,3.62477,-4.68713,NA,NA,-44.785,NA,NA
140528,-1.37721,4.34986,-5,-73.098,NA,NA,NA,NA
140652,-2.17741,3.46248,-5,-55.101,NA,NA,NA,NA
140969,-2.46856,3.2904,-5,NA,-64.83,NA,NA,NA
141198,-3.07168,4.13287,-5,-82.148,NA,NA,NA,NA
141378,-2.76494,4.19521,-5,-72.876,NA,NA,NA,NA
141570,-1.80699,3.04287,-5,-71.596,NA,NA,NA,NA
141726,-2.08183,3.06783,-5,-63.462,NA,NA,NA,NA
141951,-2.08897,3.72407,-5,-41.323,NA,NA,NA,NA
142041,-2.75228,4.31585,-5,NA,NA,-84.553,NA,NA
142226,-2.01931,4.10144,-5,NA,NA,-33.97,NA,NA
142459,-2.09546,4.70529,-5,-58.954,NA,NA,NA,NA
142728,-2.26387,5,-5,-76.57,NA,NA,NA,NA
142905,-2.79911,3.63586,-5,-72.228,NA,NA,NA,NA
143129,-2.81237,3.87232,-5,-72.069,NA,NA,NA,NA
143344,-1.9663,4.47693,-4.88557,NA,-47.806,NA,NA,NA
143422,-1.64579,4.30669,-5,-40.875,NA,NA,NA,NA
143699,-1.86119,5,-5,-77.32,NA,NA,NA,NA
143906,-1.44027,5,-5,-89.668,NA,NA,NA,NA
144193,-1.04574,5,-5,-89.472,NA,NA,NA,NA
144392,-1.88679,5,-5,-78.566,NA,NA,NA,NA
144523,-2.17385,5,-5,-78.282,NA,NA,NA,NA
144623,-2.34639,3.43607,-5,-48.956,NA,NA,NA,NA
144947,-2.14136,5,-5,-79.296,NA,NA,NA,NA
145171,-2.76539,5,-5,NA,-89.072,NA,NA,NA
145344,-2.85102,5,-4.66926,NA,-95.393,NA,NA,NA
145561,-3.08269,4.99209,-5,-107.184,NA,NA,NA,NA
145688,-2.00007,3.51082,-5,-58.164,NA,NA,NA,NA
145936,-1.81372,3.15892,-5,-64.729,NA,NA,NA,NA
146049,-1.00063,2.85129,-5,NA,-118.469,NA,NA,NA
146288,-1.37327,3.21987,-5,-81.811,NA,NA,NA,NA
146447,-1.65083,3.34103,-4.95898,-34.574,NA,NA,NA,NA
146685,-2.82521,3.14067,-5,-86.327,NA,NA,NA,NA
146894,-1.84679,3.70905,-5,-44.132,NA,NA,NA,NA
147094,-1.4808,3.60494,-5,NA,NA,NA,NA,-73.28
147246,-3.01051,4.1601,-4.85505,NA,-83.894,NA,NA,NA
147494,-3.78434,3.64786,-5,-129.822,NA,NA,NA,NA
147730,-2.79764,4.84389,-4.68567,-87.798,NA,NA,NA,NA
147871,-2.43423,3.54456,-5,NA,-55.91,NA,NA,NA
148170,-2.00519,3.93165,-5,NA,-34.365,NA,NA,NA
148327,-1.43912,4.10924,-4.46848,-51.992,NA,NA,NA,NA
148521,-2.48429,3.86159,-4.36589,-67.299,NA,NA,NA,NA
148614,-1.78228,4.43758,-5,NA,-47.05,NA,NA,NA
148968,-2.03172,4.33627,-5,NA,NA,-48.214,NA,NA
149026,-2.6364,4.58294,-5,NA,-73.289,NA,NA,NA
149348,-1.68815,5,-5,-72.319,NA,NA,NA,NA
149483,-2.50276,5,-4.53469,-87.98,NA,NA,NA,NA
149697,-1.50552,4.76364,-4.88487,NA,NA,-73.915,NA,NA
149865,-2.47609,4.79115,-5,NA,NA,NA,NA,-88.465
150187,-2.33195,5,-5,NA,-81.693,NA,NA,NA
150264,-1.60138,4.71786,-4.32669,-64.215,NA,NA,NA,NA
150440,-2.65701,4.15982,-4.21571,-67.797,NA,NA,NA,NA
150774,-2.90066,4.32561,-4.70128,NA,NA,-81.494,NA,NA
150874,-2.74459,3.40061,-4.45199,NA,-81.251,NA,NA,NA
151008,-2.1343,4.28092,-5,NA,-43.487,NA,NA,NA
151349,-2.61327,3.51568,-4.65859,NA,-60.277,NA,NA,NA
151420,-1.47104,3.35818,-5,NA,-14.835,NA,NA,NA
151664,-1.3814,3.7813,-4.7221,-30.399,NA,NA,NA,NA
151840,-2.42998,4.39478,-3.40358,-117.855,NA,NA,NA,NA
152129,-1.79053,3.58231,-5,-44.003,NA,NA,NA,NA
152313,-1.72241,3.61844,-5,-45.507,NA,NA,NA,NA
152492,-1.45808,5,-5,-88.309,NA,NA,NA,NA
152655,-2.33961,3.76838,-5,-54.59,NA,NA,NA,NA
152837,-2.10388,3.7135,-5,NA,-36.651,NA,NA,NA
153038,-3.263,3.73372,-4.56489,NA,-90.791,NA,NA,NA
153303,-2.31041,5,-5,-76.84,NA,NA,NA,NA
153523,-2.68567,4.4667,-4.73133,NA,NA,NA,NA,-87.785
153739,-2.4689,4.05911,-5,NA,-53.656,NA,NA,NA
153927,-3.29209,3.96957,-5,-92.107,NA,NA,NA,NA
154139,-2.58924,4.38516,-4.46008,-67.223,NA,NA,NA,NA
154287,-2.64575,4.68375,-5,NA,NA,-81.498,NA,NA
154437,-2.17374,5,-5,NA,-74.138,NA,NA,NA
154760,-1.82683,5,-5,NA,-73.336,NA,NA,NA
154978,-2.68461,4.18786,-5,-74.125,NA,NA,NA,NA
155027,-1.86917,4.46745,-5,-56.691,NA,NA,NA,NA
155249,-0.646389,2.8533,-5,-152.753,NA,NA,NA,NA
155495,-0.880676,3.78999,-5,-75.158,NA,NA,NA,NA
155683,-1.81713,3.42956,-5,-44.789,NA,NA,NA,NA
155883,-1.93949,3.93501,-4.92116,-36.29,NA,NA,NA,NA
156077,-1.88571,3.42633,-5,-55.349,NA,NA,NA,NA
156384,-2.37458,5,-5,NA,NA,-84.554,NA,NA
156411,-2.6672,5,-5,NA,NA,NA,NA,-110.187
156654,-2.36536,3.93451,-5,NA,NA,NA,NA,-87.11
156882,-0.832529,4.0615,-5,NA,NA,-77.307,NA,NA
157054,-2.39773,4.93458,-4.79593,NA,NA,-86.054,NA,NA
157230,-2.25081,5,-4.73802,NA,NA,NA,NA,-85.903
157405,-2.35456,3.59347,-4.47369,NA,NA,-59.312,NA,NA
157759,-1.5303,5,-5,NA,NA,NA,NA,-99.432
157984,-2.18489,4.59057,-5,NA,NA,-67.823,NA,NA
158178,-3.33468,3.82271,-5,NA,-99.708,NA,NA,NA
158258,-2.20772,3.35056,-5,NA,NA,NA,NA,-68.479
158518,-2.06099,2.68572,-5,NA,-96.337,NA,NA,NA
158800,-2.44821,3.07343,-4.57274,NA,-78.734,NA,NA,NA
158999,-2.60591,4.30948,-5,-74.043,NA,NA,NA,NA
159086,-2.73176,4.52373,-4.98167,-74.231,NA,NA,NA,NA
159237,-2.3087,5,-5,-76.813,NA,NA,NA,NA
159552,-2.18921,4.22805,-4.5661,NA,-51.075,NA,NA,NA
159658,-2.24841,4.85999,-4.46481,NA,NA,-80.112,NA,NA
159938,-1.35771,3.85795,-4.5746,NA,NA,-20.297,NA,NA
160085,-2.60675,3.01929,-4.29519,-116.278,NA,NA,NA,NA
160216,-2.30181,4.75521,-5,-78.537,NA,NA,NA,NA
160582,-2.05962,3.46219,-5,-63.622,NA,NA,NA,NA
160679,-2.05292,4.16782,-4.41404,-46.414,NA,NA,NA,NA
