id,x0,x1,x2,fitness7.5,fitness9,fitness8.5,fitness8,fitness7,fitness6.5
75228,6.38078,7.43815,7.93268,0.646,NA,NA,NA,NA,NA
75565,7.78761,7.47623,8.23814,0.903,NA,NA,NA,NA,NA
75614,7.65659,7.18781,8.5129,0.816,NA,NA,NA,NA,NA
75860,7.73358,7.67405,8.08223,NA,NA,NA,NA,0.909,NA
76063,7.84724,7.94008,8.54521,NA,NA,NA,0.862,NA,NA
76236,7.46334,7.07329,7.8358,0.878,NA,NA,NA,NA,NA
76460,7.23448,8.25279,7.71035,0.891,NA,NA,NA,NA,NA
76691,7.43395,7.1204,8.45306,NA,NA,NA,NA,0.751,NA
76895,7.8414,6.99655,8.58776,NA,NA,NA,0.754,NA,NA
77028,7.56484,8.19441,7.93023,NA,NA,NA,0.939,NA,NA
77345,8.22511,8.01486,8.22335,NA,NA,NA,NA,NA,0.63
77573,8.12899,8.17298,7.45775,0.875,NA,NA,NA,NA,NA
77691,7.40861,8.05676,7.43444,NA,NA,0.868,NA,NA,NA
77955,7.51522,7.52117,8.48547,NA,NA,NA,0.858,NA,NA
78141,7.43842,7.14187,8.11963,NA,NA,NA,0.834,NA,NA
78240,7.67894,7.28884,8.39632,NA,NA,NA,0.871,NA,NA
78556,7.91365,8.21664,7.97345,0.926,NA,NA,NA,NA,NA
78759,7.87921,7.65126,7.59827,0.99,NA,NA,NA,NA,NA
78917,7.25408,7.61295,6.72904,NA,NA,NA,0.752,NA,NA
79057,7.7207,8.32163,7.29675,0.888,NA,NA,NA,NA,NA
79302,8.09193,7.50759,7.86461,0.951,NA,NA,NA,NA,NA
79483,7.66125,7.81366,7.29465,NA,NA,0.901,NA,NA,NA
79696,7.49926,8.45905,7.78273,NA,NA,NA,NA,0.741,NA
79802,8.79223,8.03619,7.95315,0.766,NA,NA,NA,NA,NA
80155,7.85479,7.79393,8.23925,0.932,NA,NA,NA,NA,NA
80356,7.19372,6.95981,7.25924,NA,NA,NA,NA,0.714,NA
80567,7.54079,7.30994,8.04257,0.937,NA,NA,NA,NA,NA
80628,7.27387,7.89283,7.20535,NA,NA,NA,NA,0.818,NA
80917,8.97054,7.86214,7.40077,NA,NA,NA,NA,0.624,NA
81032,8.045,7.89086,7.92519,NA,NA,NA,0.948,NA,NA
81326,7.46403,7.76818,7.72947,NA,NA,0.91,NA,NA,NA
81535,7.24435,7.69257,8.43822,NA,NA,NA,0.841,NA,NA
81701,7.75763,8.29968,7.82661,0.927,NA,NA,NA,NA,NA
81835,7.26483,8.16632,7.19989,NA,NA,NA,NA,0.771,NA
82156,8.26381,8.61385,7.56126,NA,NA,NA,NA,0.656,NA
82202,6.9867,7.88179,6.84772,NA,NA,NA,NA,0.671,NA
82431,7.05913,7.36241,7.30511,0.849,NA,NA,NA,NA,NA
82643,7.60124,7.34993,7.86261,0.953,NA,NA,NA,NA,NA
82882,7.41413,7.58772,8.26078,NA,NA,0.85,NA,NA,NA
83169,7.37038,7.35381,7.9467,0.935,NA,NA,NA,NA,NA
83261,7.67442,7.57572,7.21469,NA,NA,NA,0.894,NA,NA
83477,8.59498,7.18914,7.60529,NA,NA,NA,NA,0.756,NA
83685,8.44506,7.31546,7.97882,NA,NA,NA,NA,0.806,NA
83866,8.56735,8.20763,7.71562,NA,NA,NA,0.821,NA,NA
84117,7.50669,7.84575,7.32496,NA,NA,NA,0.907,NA,NA
84384,7.06445,8.2494,7.75552,NA,NA,0.751,NA,NA,NA
84467,7.3679,7.63537,7.82663,NA,NA,0.872,NA,NA,NA
84663,7.79083,7.34029,8.60097,0.83,NA,NA,NA,NA,NA
84971,7.78151,8.69877,7.50036,0.827,NA,NA,NA,NA,NA
85160,8.2271,8.2492,7.43766,0.875,NA,NA,NA,NA,NA
85264,8.02516,8.14785,8.33206,NA,NA,NA,0.861,NA,NA
85515,8.49152,7.98938,8.35937,NA,NA,NA,0.796,NA,NA
85644,7.64457,7.84903,8.1594,NA,NA,0.861,NA,NA,NA
85950,8.01364,7.71743,7.65287,NA,NA,NA,NA,0.869,NA
86055,7.29222,7.60768,7.68869,0.925,NA,NA,NA,NA,NA
86292,8.03235,6.78441,8.21013,NA,NA,NA,0.72,NA,NA
86422,7.52744,8.179,8.52323,NA,NA,NA,0.813,NA,NA
86656,7.11543,8.08133,7.36195,NA,NA,NA,NA,0.82,NA
86911,8.02622,8.87099,7.72629,NA,NA,NA,NA,0.709,NA
87081,7.97916,7.47941,7.83107,NA,NA,NA,0.967,NA,NA
87201,7.32315,7.28082,8.45539,0.818,NA,NA,NA,NA,NA
87596,6.86221,8.14672,7.17928,NA,NA,NA,0.746,NA,NA
87656,7.63822,7.28038,8.22973,0.906,NA,NA,NA,NA,NA
87923,7.74555,7.31421,7.31116,NA,NA,NA,0.92,NA,NA
88171,7.13638,8.16321,7.20665,0.83,NA,NA,NA,NA,NA
88365,7.81155,8.73943,7.447,0.795,NA,NA,NA,NA,NA
88455,8.44669,7.19267,7.16167,NA,NA,0.725,NA,NA,NA
88684,7.10498,8.20817,7.49714,NA,NA,0.76,NA,NA,NA
88915,7.57634,7.63313,6.944,NA,NA,NA,0.828,NA,NA
89060,7.32404,8.09055,8.80122,NA,NA,NA,NA,0.704,NA
89207,8.07616,7.80146,8.41517,NA,NA,NA,0.878,NA,NA
89558,8.41998,7.9681,8.07301,NA,NA,NA,NA,0.798,NA
89766,7.81736,8.46338,7.43579,NA,NA,NA,0.877,NA,NA
89869,7.68623,7.99845,7.41591,0.964,NA,NA,NA,NA,NA
90178,6.94877,8.7431,7.92463,0.694,NA,NA,NA,NA,NA
90289,7.37568,7.72423,7.37385,NA,NA,NA,0.933,NA,NA
90504,7.95746,7.59594,8.31238,0.897,NA,NA,NA,NA,NA
90715,8.13638,8.49955,7.50066,NA,NA,NA,0.836,NA,NA
90844,7.73308,7.03924,7.04553,0.81,NA,NA,NA,NA,NA
91118,7.56531,7.64433,7.04122,NA,NA,NA,0.87,NA,NA
91311,7.22061,8.12948,7.37049,NA,NA,NA,0.855,NA,NA
91418,7.67717,7.74662,7.25052,NA,NA,NA,0.927,NA,NA
91711,8.21248,8.15536,7.63981,NA,NA,NA,0.898,NA,NA
91929,7.53258,7.62687,7.1885,NA,NA,NA,NA,0.85,NA
92174,7.74316,7.98215,7.47688,0.941,NA,NA,NA,NA,NA
92292,7.69465,7.46893,8.31166,0.92,NA,NA,NA,NA,NA
92582,7.24298,8.3481,7.3446,NA,NA,NA,0.842,NA,NA
92646,7.43594,8.45578,7.01434,NA,NA,NA,0.755,NA,NA
92976,8.14326,7.68583,7.84216,NA,NA,NA,0.958,NA,NA
93001,7.29938,7.36634,7.56282,NA,NA,NA,0.91,NA,NA
93286,7.08339,7.64778,7.7687,0.905,NA,NA,NA,NA,NA
93472,7.49871,8.49652,7.01404,NA,NA,NA,0.76,NA,NA
93649,8.57387,7.30224,7.57476,NA,NA,NA,NA,0.748,NA
93903,7.13555,7.92223,7.82097,0.883,NA,NA,NA,NA,NA
94177,7.6738,7.98908,7.11436,NA,NA,NA,NA,0.758,NA
94219,7.27931,7.53065,7.12817,0.856,NA,NA,NA,NA,NA
94403,7.52267,8.50782,8.30695,NA,NA,NA,NA,0.723,NA
94667,7.60823,7.16275,7.91089,0.924,NA,NA,NA,NA,NA
94932,7.84746,7.52853,8.00952,0.937,NA,NA,NA,NA,NA
95049,7.99194,7.41843,8.0428,NA,NA,NA,0.917,NA,NA
95386,7.00449,7.94767,7.82622,NA,NA,0.719,NA,NA,NA
95494,8.08147,6.94846,7.29553,NA,NA,NA,0.805,NA,NA
95735,7.83941,7.37032,7.33718,0.942,NA,NA,NA,NA,NA
95834,7.50882,8.21475,8.3419,0.833,NA,NA,NA,NA,NA
96066,7.86387,8.20035,7.96424,NA,NA,0.794,NA,NA,NA
96288,7.7449,7.74757,7.2594,NA,NA,0.887,NA,NA,NA
96558,8.19265,7.7155,8.12085,NA,NA,NA,NA,0.872,NA
96765,8.74544,7.17034,7.9341,0.747,NA,NA,NA,NA,NA
96922,8.46048,7.32353,7.93531,0.853,NA,NA,NA,NA,NA
97197,6.94871,8.53339,7.49131,NA,NA,NA,0.723,NA,NA
97316,7.35528,7.91114,7.47592,0.946,NA,NA,NA,NA,NA
97498,7.17829,7.77302,6.97531,0.824,NA,NA,NA,NA,NA
97798,8.02648,8.38984,7.57049,0.868,NA,NA,NA,NA,NA
97848,7.15713,8.64096,7.42071,NA,NA,NA,0.756,NA,NA
98159,7.34183,7.45004,7.77747,NA,NA,NA,NA,0.884,NA
98353,7.58937,7.38605,7.26983,0.899,NA,NA,NA,NA,NA
98582,6.90219,7.88532,7.45375,NA,NA,NA,0.828,NA,NA
98778,7.84695,7.9333,8.16997,0.929,NA,NA,NA,NA,NA
98939,7.285,8.03003,7.80822,NA,NA,NA,0.915,NA,NA
99081,8.32818,8.52162,7.80506,0.81,NA,NA,NA,NA,NA
99255,6.8662,7.5957,7.43285,NA,NA,NA,0.797,NA,NA
99526,7.84304,7.39463,8.18136,0.93,NA,NA,NA,NA,NA
99774,8.1869,7.26834,7.88176,0.878,NA,NA,NA,NA,NA
99925,7.4221,7.07637,7.4193,NA,NA,NA,0.879,NA,NA
100185,7.16677,7.73666,8.03631,NA,NA,NA,0.915,NA,NA
100230,7.7618,7.8378,8.1997,NA,NA,NA,0.94,NA,NA
100576,7.63683,7.05012,7.7573,0.901,NA,NA,NA,NA,NA
100670,7.50671,7.19578,9.08276,NA,NA,NA,0.656,NA,NA
100910,7.92718,7.87789,7.84598,0.976,NA,NA,NA,NA,NA
101146,7.81307,6.96095,7.29442,NA,NA,0.766,NA,NA,NA
101356,7.34167,8.30589,6.86484,NA,NA,NA,0.75,NA,NA
101518,7.64377,8.32921,8.14765,NA,NA,NA,0.869,NA,NA
101674,7.52746,7.58556,7.39538,NA,NA,0.851,NA,NA,NA
101978,7.61793,8.09733,7.91833,NA,NA,NA,0.934,NA,NA
102144,7.25098,7.55582,7.66165,NA,NA,NA,0.935,NA,NA
102392,8.15713,7.47839,8.34965,0.872,NA,NA,NA,NA,NA
102448,8.11863,7.85384,8.75788,0.761,NA,NA,NA,NA,NA
102658,7.63782,7.09579,7.32396,0.858,NA,NA,NA,NA,NA
102876,7.68424,7.49063,7.79485,NA,NA,NA,NA,0.887,NA
103131,7.47265,7.84958,7.24899,NA,NA,NA,NA,0.869,NA
103345,8.34485,8.27034,8.63584,NA,NA,NA,0.718,NA,NA
103467,7.47273,7.67106,8.17133,NA,NA,NA,0.927,NA,NA
103716,7.61334,8.44732,7.70974,NA,NA,0.815,NA,NA,NA
103894,8.67471,7.38568,7.35423,0.795,NA,NA,NA,NA,NA
104056,7.91763,7.97609,7.70024,NA,NA,NA,0.962,NA,NA
104277,7.33052,8.23729,7.3524,0.889,NA,NA,NA,NA,NA
104467,7.35957,8.19077,7.72894,NA,NA,NA,0.921,NA,NA
104730,7.37455,6.92293,7.80797,NA,NA,0.785,NA,NA,NA
104996,7.97071,7.48645,7.67638,0.931,NA,NA,NA,NA,NA
105160,7.43224,7.27384,8.76883,0.758,NA,NA,NA,NA,NA
105204,8.67269,7.15201,7.60558,0.776,NA,NA,NA,NA,NA
105591,8.58909,7.48266,7.49834,NA,NA,NA,0.809,NA,NA
105621,7.62972,7.67106,6.9975,NA,NA,0.733,NA,NA,NA
105816,7.78991,7.4591,7.27032,NA,NA,0.828,NA,NA,NA
106148,7.81445,8.01016,7.72916,0.972,NA,NA,NA,NA,NA
106284,7.45979,7.72088,7.78938,NA,NA,NA,0.947,NA,NA
106441,7.74075,7.34466,8.29016,0.867,NA,NA,NA,NA,NA
106792,8.07388,7.77021,8.03745,0.937,NA,NA,NA,NA,NA
106815,7.71617,7.94941,6.97536,0.85,NA,NA,NA,NA,NA
107017,7.09926,8.82749,7.43751,0.679,NA,NA,NA,NA,NA
107368,7.78117,7.41813,7.33833,0.917,NA,NA,NA,NA,NA
107586,7.35118,7.35503,6.87024,0.786,NA,NA,NA,NA,NA
107614,7.74362,8.50321,7.57561,NA,NA,NA,0.86,NA,NA
107892,7.80062,7.73062,7.84946,0.962,NA,NA,NA,NA,NA
108161,7.80219,8.04114,7.24139,NA,NA,NA,0.925,NA,NA
108272,8.39324,8.45424,7.6053,0.789,NA,NA,NA,NA,NA
108593,7.66813,7.51302,7.63998,NA,NA,NA,NA,0.927,NA
108611,7.48849,8.20675,7.14915,0.875,NA,NA,NA,NA,NA
108928,8.18375,7.86642,7.66513,0.906,NA,NA,NA,NA,NA
109053,7.35012,6.54294,7.54021,0.7,NA,NA,NA,NA,NA
109359,8.02021,7.71861,7.76197,NA,NA,NA,NA,0.822,NA
109409,7.76629,7.69639,7.79412,NA,NA,NA,NA,0.879,NA
109716,7.14962,7.61515,7.16069,0.842,NA,NA,NA,NA,NA
109945,7.34958,8.12784,8.17525,NA,NA,NA,0.863,NA,NA
110149,6.96764,7.72788,8.17601,NA,NA,NA,0.826,NA,NA
110275,8.48356,7.57852,7.43139,NA,NA,NA,0.856,NA,NA
110419,8.18163,6.56244,8.41673,0.599,NA,NA,NA,NA,NA
110789,7.69575,6.94774,7.8572,NA,NA,NA,0.844,NA,NA
110892,7.87944,7.75072,7.51746,NA,NA,0.917,NA,NA,NA
111008,8.12082,7.6209,7.6737,0.958,NA,NA,NA,NA,NA
111237,7.10813,7.76698,7.6124,0.895,NA,NA,NA,NA,NA
111518,7.61501,7.46479,8.45852,NA,NA,NA,0.829,NA,NA
111783,7.50996,7.5954,7.83296,NA,NA,0.92,NA,NA,NA
111835,6.81078,8.29249,8.18797,0.723,NA,NA,NA,NA,NA
112066,8.77612,8.40887,7.59443,NA,NA,NA,0.699,NA,NA
112209,6.66591,8.23118,7.95012,NA,NA,NA,NA,0.637,NA
112596,6.66215,7.89205,7.34389,NA,NA,NA,0.735,NA,NA
112731,7.42743,7.27042,8.08349,NA,NA,0.84,NA,NA,NA
112812,7.37639,7.99495,6.90982,NA,NA,NA,0.821,NA,NA
113117,7.12201,8.25556,7.94732,0.857,NA,NA,NA,NA,NA
113222,8.69116,8.038,7.84798,0.814,NA,NA,NA,NA,NA
113500,7.85869,8.14598,9.4534,NA,NA,NA,0.585,NA,NA
113796,7.32982,7.82498,7.50373,NA,NA,NA,0.944,NA,NA
113985,8.12467,7.73526,7.5854,NA,NA,NA,0.929,NA,NA
114135,7.62633,7.46963,7.95773,NA,NA,0.895,NA,NA,NA
114298,8.45249,8.39692,7.44375,NA,NA,NA,0.762,NA,NA
114594,7.74724,8.23803,8.04825,NA,NA,0.791,NA,NA,NA
114703,7.98255,7.8615,7.38397,NA,NA,NA,0.953,NA,NA
114920,8.03532,7.9997,7.62833,NA,NA,0.867,NA,NA,NA
115185,7.46525,7.38835,8.08186,NA,NA,NA,0.895,NA,NA
115317,8.93692,7.21813,8.02352,NA,NA,NA,0.698,NA,NA
115411,7.4733,7.61138,7.8275,NA,NA,NA,0.982,NA,NA
115669,8.53733,7.77353,8.0014,NA,NA,NA,0.861,NA,NA
115965,8.50381,7.43355,7.80791,NA,NA,NA,0.86,NA,NA
116021,8.24038,6.92517,8.27304,0.734,NA,NA,NA,NA,NA
116344,7.90041,7.81191,8.2543,NA,NA,0.837,NA,NA,NA
116561,7.12394,7.98528,7.53752,0.903,NA,NA,NA,NA,NA
116623,7.24367,7.48605,7.33101,NA,NA,NA,0.9,NA,NA
117000,6.79649,7.7815,8.16616,NA,NA,NA,0.763,NA,NA
117030,7.57058,7.75842,7.33771,NA,NA,NA,0.959,NA,NA
117213,7.54729,7.52301,7.43617,NA,0.707,NA,NA,NA,NA
117511,7.44491,7.9397,7.208,NA,NA,0.863,NA,NA,NA
117657,7.98682,7.30777,7.74429,0.941,NA,NA,NA,NA,NA
117838,8.14949,7.42297,7.15659,0.843,NA,NA,NA,NA,NA
118060,7.08442,7.94672,7.67397,NA,NA,NA,NA,0.803,NA
118320,7.56055,7.49876,7.97878,0.965,NA,NA,NA,NA,NA
118586,6.85617,7.65732,7.48382,NA,NA,NA,NA,0.788,NA
118692,7.19869,8.23419,7.2366,NA,NA,NA,0.843,NA,NA
118847,7.1969,8.27856,7.46429,0.869,NA,NA,NA,NA,NA
119141,8.00308,8.20531,6.92586,NA,NA,0.748,NA,NA,NA
119202,8.18554,7.96174,7.67101,0.942,NA,NA,NA,NA,NA
119597,8.51598,8.00048,8.03543,0.84,NA,NA,NA,NA,NA
119764,8.67607,7.22985,8.82496,0.598,NA,NA,NA,NA,NA
119979,8.03436,7.39284,8.45628,NA,NA,NA,NA,0.786,NA
120020,7.58305,7.88258,8.05799,NA,NA,NA,NA,0.902,NA
120301,7.67697,7.74454,7.29457,0.938,NA,NA,NA,NA,NA
120417,7.6165,7.76516,6.79569,NA,NA,0.733,NA,NA,NA
120667,7.2612,8.978,7.73426,NA,NA,NA,0.716,NA,NA
120986,8.44968,8.70086,7.8996,NA,NA,NA,NA,0.602,NA
121164,7.26445,8.40345,8.04711,0.847,NA,NA,NA,NA,NA
121273,7.50207,7.87066,7.87174,NA,NA,NA,0.978,NA,NA
121511,7.83443,6.78834,7.65212,0.82,NA,NA,NA,NA,NA
121618,7.67224,6.85986,7.95813,NA,NA,NA,0.832,NA,NA
121938,8.10869,7.41293,7.57267,0.945,NA,NA,NA,NA,NA
122107,7.73765,8.07912,8.35046,0.892,NA,NA,NA,NA,NA
122212,7.21114,8.40461,8.20186,NA,NA,NA,0.786,NA,NA
122441,7.75195,8.83837,7.60102,NA,NA,NA,NA,0.697,NA
122637,7.93555,8.34822,8.18771,0.868,NA,NA,NA,NA,NA
122837,7.67931,7.93933,8.54094,NA,NA,NA,0.861,NA,NA
123178,8.16173,8.33381,7.83238,NA,NA,0.814,NA,NA,NA
123379,8.36733,7.89504,8.67704,0.754,NA,NA,NA,NA,NA
123462,7.45922,7.84597,7.62137,0.942,NA,NA,NA,NA,NA
123711,7.07161,7.07939,7.62546,NA,NA,0.713,NA,NA,NA
123937,7.36667,6.5756,7.70058,0.721,NA,NA,NA,NA,NA
124188,7.47265,7.38732,8.03028,NA,NA,NA,0.927,NA,NA
124246,7.55231,7.7594,7.85039,0.988,NA,NA,NA,NA,NA
124476,7.55983,8.44751,7.56061,0.873,NA,NA,NA,NA,NA
124650,7.12393,8.26889,7.32419,NA,NA,NA,0.827,NA,NA
124941,7.28774,7.81301,7.54707,NA,NA,0.875,NA,NA,NA
125035,8.12977,7.59968,8.70907,NA,NA,NA,0.758,NA,NA
125331,7.56758,7.70692,8.80804,NA,NA,NA,0.8,NA,NA
125414,7.80404,6.79243,8.45562,NA,NA,NA,NA,0.606,NA
125673,7.32765,7.20581,8.05975,NA,NA,NA,NA,0.814,NA
125845,7.41324,7.35677,7.89603,NA,NA,NA,NA,0.876,NA
126187,7.29377,7.3249,8.11695,NA,NA,NA,0.895,NA,NA
126306,7.94518,7.65406,7.88863,NA,NA,NA,0.958,NA,NA
126425,8.40356,7.44934,7.41112,NA,NA,NA,NA,0.718,NA
126699,8.41369,8.05755,8.07356,0.849,NA,NA,NA,NA,NA
126900,7.7761,7.64404,7.87437,NA,NA,NA,0.974,NA,NA
127145,8.16004,8.24794,7.73838,0.904,NA,NA,NA,NA,NA
127259,7.18305,7.5626,7.51898,NA,NA,0.798,NA,NA,NA
127563,8.22596,8.16208,7.97475,0.853,NA,NA,NA,NA,NA
127744,7.89674,7.92247,7.87134,0.958,NA,NA,NA,NA,NA
127871,7.32196,7.77148,7.87207,NA,NA,NA,0.916,NA,NA
128105,7.16976,6.74546,7.67541,NA,NA,NA,0.714,NA,NA
128352,7.58846,7.66781,8.31397,NA,NA,NA,0.907,NA,NA
128527,7.7874,7.83182,9.23113,0.687,NA,NA,NA,NA,NA
128637,7.63053,8.16301,8.33124,0.881,NA,NA,NA,NA,NA
128896,7.98942,8.27862,8.01575,NA,NA,NA,0.897,NA,NA
129192,8.12202,7.75907,7.64492,0.943,NA,NA,NA,NA,NA
129252,7.59784,7.89623,8.20359,0.932,NA,NA,NA,NA,NA
129511,7.84317,7.63379,8.24625,0.931,NA,NA,NA,NA,NA
129642,8.14235,7.13164,7.98819,NA,NA,NA,0.829,NA,NA
129997,8.06445,7.67554,7.59598,NA,NA,0.844,NA,NA,NA
130096,8.38574,8.41822,7.91586,0.816,NA,NA,NA,NA,NA
130279,7.43058,8.07526,8.03233,0.892,NA,NA,NA,NA,NA
130492,7.22063,7.9705,7.23571,NA,NA,0.772,NA,NA,NA
130769,6.37423,7.09077,7.67623,0.584,NA,NA,NA,NA,NA
130962,7.86552,7.32676,7.80577,NA,NA,NA,0.931,NA,NA
131191,7.57824,7.36991,8.31394,0.903,NA,NA,NA,NA,NA
131338,7.8701,7.43833,7.28088,NA,NA,NA,0.914,NA,NA
131401,7.45274,7.35186,7.86965,NA,NA,NA,0.946,NA,NA
131721,8.47304,8.32874,7.43726,0.804,NA,NA,NA,NA,NA
131806,8.67876,7.82998,8.26614,NA,NA,NA,0.771,NA,NA
132131,7.19712,7.76433,8.23163,0.868,NA,NA,NA,NA,NA
132380,8.08291,7.98232,7.70537,NA,NA,NA,NA,0.847,NA
132523,7.74429,7.9209,7.82047,0.975,NA,NA,NA,NA,NA
132787,7.38075,7.78899,7.38697,NA,NA,NA,NA,0.895,NA
132950,7.44148,7.78251,7.34912,0.934,NA,NA,NA,NA,NA
133059,7.49518,7.64974,7.81064,NA,NA,NA,NA,0.831,NA
133252,7.87272,7.48483,6.87873,NA,NA,NA,0.838,NA,NA
133421,7.73455,7.91709,7.13838,NA,NA,NA,0.898,NA,NA
133787,8.56399,7.78504,7.65051,0.87,NA,NA,NA,NA,NA
133874,7.43358,7.57703,8.44781,0.87,NA,NA,NA,NA,NA
134057,7.37303,7.45221,8.14049,NA,NA,NA,0.908,NA,NA
134380,8.02222,7.69992,7.56967,0.976,NA,NA,NA,NA,NA
134423,8.07156,7.57598,6.97075,NA,NA,NA,0.846,NA,NA
134690,7.52801,7.54901,7.38995,0.959,NA,NA,NA,NA,NA
134916,7.56891,7.6206,6.78548,0.778,NA,NA,NA,NA,NA
135041,7.77304,7.70723,7.8773,NA,NA,0.879,NA,NA,NA
135377,6.8873,7.4774,8.25747,NA,NA,0.651,NA,NA,NA
135522,7.55365,7.72544,8.18285,NA,NA,0.798,NA,NA,NA
135672,7.69374,7.85162,7.33514,NA,NA,NA,0.911,NA,NA
135980,7.65272,7.24199,7.33108,0.904,NA,NA,NA,NA,NA
136056,7.26525,6.87571,8.25353,NA,NA,NA,0.754,NA,NA
136399,8.29762,7.18389,8.05202,0.852,NA,NA,NA,NA,NA
136533,7.05101,8.12263,8.36912,0.778,NA,NA,NA,NA,NA
136667,7.39195,8.53642,7.3627,0.823,NA,NA,NA,NA,NA
136853,8.5361,8.30334,8.05374,NA,NA,NA,0.735,NA,NA
137156,7.60865,7.93742,7.69841,NA,NA,NA,NA,0.863,NA
137373,8.55589,7.50551,7.73984,0.866,NA,NA,NA,NA,NA
137525,8.11234,7.74318,7.91023,NA,NA,NA,NA,0.887,NA
137757,7.73242,7.98757,7.39007,NA,NA,NA,NA,0.913,NA
137977,7.56885,8.12807,7.4007,0.935,NA,NA,NA,NA,NA
138036,7.24044,7.90457,7.70123,NA,NA,NA,0.94,NA,NA
138326,7.78091,6.87484,7.09755,0.771,NA,NA,NA,NA,NA
138470,6.53082,7.84454,7.02272,0.604,NA,NA,NA,NA,NA
138602,7.20784,7.79242,7.78723,NA,NA,0.887,NA,NA,NA
138925,6.8217,7.68979,7.69636,NA,NA,0.779,NA,NA,NA
139085,8.12211,7.23899,6.76127,0.733,NA,NA,NA,NA,NA
139306,7.91598,8.3144,6.74645,0.732,NA,NA,NA,NA,NA
139526,7.84481,7.70579,7.29215,NA,NA,0.858,NA,NA,NA
139642,7.53722,8.39734,7.14442,NA,NA,NA,0.81,NA,NA
139864,7.73257,7.9,7.31657,NA,NA,NA,0.923,NA,NA
140147,7.70443,8.70925,7.98076,NA,NA,0.665,NA,NA,NA
140349,7.69849,7.64383,7.06353,NA,NA,NA,0.885,NA,NA
140462,8.48051,8.26437,7.76742,0.825,NA,NA,NA,NA,NA
140724,8.16089,7.68749,8.33316,0.881,NA,NA,NA,NA,NA
140934,8.02885,7.21864,7.66488,NA,NA,NA,0.924,NA,NA
141096,7.69788,8.13274,8.82241,NA,NA,NA,NA,0.72,NA
141246,7.90913,7.84104,8.07638,0.955,NA,NA,NA,NA,NA
141457,7.64003,7.68513,8.53624,0.871,NA,NA,NA,NA,NA
141659,8.12327,8.23831,7.59608,0.904,NA,NA,NA,NA,NA
141824,8.31637,7.71815,7.91585,NA,NA,NA,NA,0.757,NA
142025,9.13903,7.521,8.01691,0.683,NA,NA,NA,NA,NA
142309,8.02049,7.27511,7.40366,0.92,NA,NA,NA,NA,NA
142462,8.41093,7.92911,7.69165,0.88,NA,NA,NA,NA,NA
142710,7.13348,7.15399,7.19717,0.806,NA,NA,NA,NA,NA
142810,8.37942,7.67226,7.50166,0.875,NA,NA,NA,NA,NA
143169,8.5711,7.37452,8.0124,NA,NA,NA,0.824,NA,NA
143334,8.21552,7.71695,8.07003,0.901,NA,NA,NA,NA,NA
143559,7.61446,7.45119,7.77081,NA,NA,NA,0.953,NA,NA
143624,7.52276,6.95356,8.32221,0.759,NA,NA,NA,NA,NA
143899,8.7116,7.9855,7.62008,0.817,NA,NA,NA,NA,NA
144094,7.96678,6.94502,7.99726,0.846,NA,NA,NA,NA,NA
144345,8.18518,7.75278,7.86821,NA,NA,NA,0.943,NA,NA
144481,7.39859,8.34554,8.42089,NA,NA,0.742,NA,NA,NA
144698,7.58953,8.13659,7.59569,0.953,NA,NA,NA,NA,NA
144868,7.99069,7.47926,8.08671,NA,NA,NA,0.922,NA,NA
145193,7.50207,8.01597,7.79495,NA,0.785,NA,NA,NA,NA
145283,8.01742,7.48986,7.47327,NA,NA,0.784,NA,NA,NA
145549,7.57454,8.35553,7.9205,NA,0.713,NA,NA,NA,NA
145651,7.53239,7.53845,8.20496,NA,0.723,NA,NA,NA,NA
145923,7.63276,8.47282,7.92253,0.879,NA,NA,NA,NA,NA
146124,7.83524,8.23179,8.40046,0.855,NA,NA,NA,NA,NA
146214,7.74075,7.70604,7.11676,NA,NA,NA,NA,0.875,NA
146562,7.75461,7.33856,7.9564,NA,NA,NA,NA,0.846,NA
146647,7.9978,7.47935,7.2546,NA,NA,NA,NA,NA,0.674
146853,7.99066,7.06919,7.17391,NA,NA,NA,NA,0.769,NA
147076,7.02112,7.71415,7.23182,NA,NA,NA,NA,0.793,NA
147377,7.52279,7.77382,7.68129,0.96,NA,NA,NA,NA,NA
147511,7.46144,7.6039,7.83531,NA,NA,NA,NA,NA,0.68
147749,8.06131,7.2034,7.06176,NA,NA,NA,0.818,NA,NA
147903,8.23555,7.6093,7.51613,0.934,NA,NA,NA,NA,NA
148134,8.6629,7.12611,7.49152,0.746,NA,NA,NA,NA,NA
148385,7.7471,7.69556,7.92337,NA,NA,0.929,NA,NA,NA
148542,7.66201,8.14074,7.53491,NA,NA,NA,0.949,NA,NA
148716,7.50971,8.28673,7.32349,0.883,NA,NA,NA,NA,NA
148853,7.20803,7.59599,7.35937,NA,NA,NA,0.917,NA,NA
149093,7.40419,7.41292,8.25166,0.905,NA,NA,NA,NA,NA
149287,7.85452,7.20235,6.75509,NA,NA,NA,0.722,NA,NA
149492,7.40608,7.60402,6.78635,NA,NA,0.639,NA,NA,NA
149765,7.92845,7.1582,7.82644,NA,NA,NA,0.902,NA,NA
149841,7.99289,7.11239,8.17378,NA,NA,NA,0.83,NA,NA
150058,8.12579,7.79489,7.56845,NA,NA,NA,0.959,NA,NA
150219,8.18884,7.26894,7.82971,NA,NA,NA,NA,0.845,NA
150525,7.43172,7.98829,7.93348,NA,NA,NA,NA,0.821,NA
