id,x0,x1,x2,fitness-3,fitness-3.5,fitness-2,fitness-2.5,fitness-1.5,fitness-1
73034,1.96019,2.27309,-4.29059,NA,NA,NA,-13.087,NA,NA
73276,2.55769,1.92521,-4.65373,NA,NA,-23.176,NA,NA,NA
73476,2.3489,2.07473,-5,-28.153,NA,NA,NA,NA,NA
73711,1.29491,2.0818,-4.55944,-18.075,NA,NA,NA,NA,NA
73873,1.34406,1.5414,-4.40172,-8.975,NA,NA,NA,NA,NA
74175,2.14259,1.92429,-5,NA,NA,NA,-18.181,NA,NA
74397,1.98089,1.84871,-4.71569,NA,NA,NA,-8.277,NA,NA
74480,1.75908,2.45581,-4.23685,NA,NA,-20.318,NA,NA,NA
74680,1.11152,1.38001,-4.60219,-23.435,NA,NA,NA,NA,NA
74944,1.91891,1.30795,-5,NA,-32.678,NA,NA,NA,NA
75016,1.5068,1.72111,-4.10912,-13.565,NA,NA,NA,NA,NA
75329,1.75501,1.94458,-4.85378,NA,NA,NA,-12.341,NA,NA
75578,1.83982,1.34489,-5,NA,NA,NA,-19.547,NA,NA
75783,1.81941,1.37377,-5,NA,NA,NA,-18.414,NA,NA
75812,1.87039,2.19042,-4.44997,NA,NA,NA,-9.871,NA,NA
76154,2.20352,1.41455,-4.51829,NA,NA,NA,-8.941,NA,NA
76379,2.41017,1.84623,-4.70344,-20.595,NA,NA,NA,NA,NA
76505,1.92984,2.03811,-4.65925,NA,NA,-22.383,NA,NA,NA
76771,2.39288,1.55323,-4.65507,-16.311,NA,NA,NA,NA,NA
76998,1.87596,2.30959,-3.596,NA,NA,NA,-27.58,NA,NA
77081,0.997816,2.41888,-4.042,NA,NA,NA,-33.601,NA,NA
77277,1.3712,2.42057,-4.0403,NA,NA,NA,-22.593,NA,NA
77472,2.03063,1.43283,-4.33409,NA,NA,NA,-3.6,NA,NA
77698,1.27535,1.44921,-4.2529,NA,NA,-13.748,NA,NA,NA
77992,1.68864,1.24158,-5,NA,NA,NA,-24.161,NA,NA
78064,1.41031,1.71881,-5,NA,NA,NA,-20.042,NA,NA
78258,2.23648,2.41055,-4.06865,NA,NA,-27.091,NA,NA,NA
78495,1.71039,1.27191,-3.95499,-21.782,NA,NA,NA,NA,NA
78627,1.92278,2.1496,-4.68318,NA,NA,NA,-12.711,NA,NA
78980,1.77234,1.69203,-4.68299,NA,NA,NA,NA,-25.275,NA
79147,1.68622,1.11989,-4.21458,NA,NA,-15.04,NA,NA,NA
79263,1.77555,1.38555,-3.97012,NA,NA,-9.191,NA,NA,NA
79536,1.55981,1.37029,-4.74916,NA,NA,-18.675,NA,NA,NA
79663,2.00297,1.44299,-5,NA,-35.041,NA,NA,NA,NA
79913,1.11806,1.31719,-4.71494,-30.09,NA,NA,NA,NA,NA
80143,1.82756,2.23624,-4.00787,NA,NA,NA,-13.876,NA,NA
80296,1.02275,1.76195,-3.9997,NA,NA,-27.341,NA,NA,NA
80517,2.75026,1.66167,-4.35029,NA,NA,NA,-26.872,NA,NA
80685,1.95188,1.37954,-4.14254,NA,NA,NA,-5.184,NA,NA
80959,1.71116,1.28674,-4.04864,-9.415,NA,NA,NA,NA,NA
81108,1.67287,1.90517,-4.58545,NA,NA,NA,-6.743,NA,NA
81219,1.6009,1.14591,-5,NA,NA,NA,-27.818,NA,NA
81568,1.82902,1.6256,-4.84146,NA,NA,-12.487,NA,NA,NA
81771,1.81334,2.44789,-5,NA,NA,NA,-27.464,NA,NA
81949,1.72048,2.13209,-5,NA,NA,NA,-19.273,NA,NA
82184,2.71303,1.51787,-4.3569,NA,NA,-27.906,NA,NA,NA
82379,2.12433,1.50679,-4.30612,-9.839,NA,NA,NA,NA,NA
82530,1.2351,1.40705,-4.28437,-19.521,NA,NA,NA,NA,NA
82604,1.06102,1.56978,-4.8748,-34.341,NA,NA,NA,NA,NA
82833,2.09547,1.25368,-4.22466,-10.776,NA,NA,NA,NA,NA
83073,2.28277,1.77953,-4.49262,-17.742,NA,NA,NA,NA,NA
83250,1.89078,1.5955,-5,NA,NA,NA,-16.348,NA,NA
83440,1.43603,1.77628,-4.92669,NA,NA,-22.208,NA,NA,NA
83624,1.40662,1.02581,-5,-39.842,NA,NA,NA,NA,NA
83948,2.38247,1.57483,-4.59227,NA,NA,NA,-13.506,NA,NA
84196,1.39915,1.03036,-4.92965,NA,NA,NA,-35.56,NA,NA
84239,1.75676,1.28625,-4.36682,NA,NA,-13.229,NA,NA,NA
84539,1.34765,1.62781,-4.74904,NA,NA,NA,NA,-38.576,NA
84693,1.96598,1.50686,-5,NA,NA,NA,-17.892,NA,NA
84860,1.84287,2.63405,-4.1603,NA,NA,NA,-26.779,NA,NA
85200,1.83173,1.87108,-4.20763,NA,NA,NA,-3.581,NA,NA
85313,1.75151,1.20453,-4.0472,NA,NA,-13.598,NA,NA,NA
85502,1.607,1.96542,-4.84381,NA,NA,-17.081,NA,NA,NA
85663,2.10688,1.03323,-4.98408,NA,NA,-44.348,NA,NA,NA
85939,1.17284,1.69453,-5,NA,NA,NA,-25.401,NA,NA
86019,1.72086,1.70125,-5,-16.684,NA,NA,NA,NA,NA
86394,1.66437,1.9992,-4.95605,NA,NA,NA,-15.503,NA,NA
86418,2.36419,2.37486,-4.76943,-27.778,NA,NA,NA,NA,NA
86603,2.78187,1.89983,-5,NA,NA,-38.688,NA,NA,NA
86952,1.93583,1.64765,-5,NA,NA,NA,-16.583,NA,NA
87145,2.27185,1.98535,-4.35979,NA,-27.612,NA,NA,NA,NA
87287,1.75467,1.69939,-3.9152,NA,NA,NA,-6.57,NA,NA
87415,2.51066,2.32904,-4.29641,NA,NA,-30.743,NA,NA,NA
87636,2.32642,1.79202,-4.63806,NA,NA,NA,-13.934,NA,NA
87996,1.91178,1.92827,-5,NA,NA,NA,-16.054,NA,NA
88158,1.85605,1.76169,-4.28613,NA,NA,NA,-1.392,NA,NA
88310,1.56348,1.64622,-4.11269,-4.921,NA,NA,NA,NA,NA
88488,2.20788,2.39898,-4.27647,-21.976,NA,NA,NA,NA,NA
88660,2.23227,1.47052,-4.6661,-12.727,NA,NA,NA,NA,NA
88986,3.01139,1.51211,-3.85665,NA,NA,NA,-47.595,NA,NA
89067,1.9729,1.77633,-4.91537,NA,NA,-15.788,NA,NA,NA
89348,1.72785,2.20225,-4.27719,NA,NA,NA,-10.166,NA,NA
89579,2.19997,1.84785,-4.66841,-17.431,NA,NA,NA,NA,NA
89770,1.85358,1.16027,-4.81893,NA,NA,NA,-18.06,NA,NA
89853,2.30662,1.60539,-4.79162,NA,-29.661,NA,NA,NA,NA
90042,1.65103,1.84408,-3.44863,NA,-43.786,NA,NA,NA,NA
90351,1.53891,1.66612,-4.27492,NA,-25.478,NA,NA,NA,NA
90578,2.3599,1.66682,-4.34804,-13.087,NA,NA,NA,NA,NA
90687,1.47384,1.54505,-5,NA,NA,-27.825,NA,NA,NA
90943,1.49241,1.31223,-5,-25.069,NA,NA,NA,NA,NA
91003,1.37114,1.31465,-4.30969,NA,NA,NA,-9.864,NA,NA
91272,1.17612,2.29187,-4.45703,NA,NA,-23.633,NA,NA,NA
91441,1.32794,1.6482,-5,NA,NA,NA,-20.608,NA,NA
91678,2.02804,1.48054,-4.79978,NA,NA,NA,-10.667,NA,NA
91983,2.01157,1.63818,-5,NA,NA,NA,-16.341,NA,NA
92056,2.2649,1.36499,-4.53631,NA,NA,NA,-11.428,NA,NA
92374,0.919595,1.76517,-4.5113,NA,NA,NA,-27.315,NA,NA
92506,2.14951,1.44272,-5,-22.416,NA,NA,NA,NA,NA
92693,2.43801,2.00206,-4.24111,NA,NA,NA,-16.174,NA,NA
92923,2.42102,1.51454,-4.28176,NA,NA,NA,-13.413,NA,NA
93002,1.66931,1.23646,-4.31976,NA,NA,NA,-7.088,NA,NA
93243,2.11601,1.32322,-4.49618,NA,NA,NA,-9.116,NA,NA
93537,1.44598,2.22434,-4.75162,-26.304,NA,NA,NA,NA,NA
93752,1.86495,1.80374,-3.65257,-17.853,NA,NA,NA,NA,NA
93969,1.53143,1.79389,-4.52282,NA,NA,NA,-4.588,NA,NA
94025,1.48235,1.58925,-5,-19.826,NA,NA,NA,NA,NA
94243,1.89779,2.2743,-5,-27.228,NA,NA,NA,NA,NA
94567,1.6095,1.87049,-5,NA,-30.812,NA,NA,NA,NA
94643,1.7892,1.37882,-4.59506,-14.118,NA,NA,NA,NA,NA
94822,1.75261,1.54869,-4.08368,NA,NA,NA,-2.418,NA,NA
95001,1.73633,1.2163,-5,NA,NA,NA,-23.394,NA,NA
95240,1.38864,1.4297,-5,NA,NA,NA,-23.3,NA,NA
95564,1.54566,1.60258,-5,NA,NA,-27.441,NA,NA,NA
95695,1.59366,1.49873,-4.5685,NA,NA,-13.467,NA,NA,NA
95963,2.32879,1.63247,-4.67346,-14.278,NA,NA,NA,NA,NA
96056,1.65664,1.52578,-4.08404,NA,NA,NA,-2.765,NA,NA
96397,1.39723,1.19225,-4.24609,NA,NA,NA,-14.271,NA,NA
96513,1.47486,1.37817,-4.585,-17.03,NA,NA,NA,NA,NA
96620,1.79556,1.36105,-3.89922,NA,NA,NA,-10.699,NA,NA
96926,2.22551,1.32205,-4.80925,NA,NA,-18.501,NA,NA,NA
97011,1.65751,1.87057,-5,NA,NA,NA,-15.651,NA,NA
97314,1.93394,1.43821,-4.74653,NA,NA,-10.45,NA,NA,NA
97468,1.50987,2.16441,-4.36727,NA,NA,-12.754,NA,NA,NA
97695,1.84707,2.27258,-4.79213,NA,NA,NA,-16.637,NA,NA
97965,1.40128,2.35448,-4.41841,NA,NA,NA,-17.944,NA,NA
98117,1.80932,2.29459,-4.30435,NA,NA,-16.767,NA,NA,NA
98385,1.9062,1.2337,-5,NA,NA,NA,-23.274,NA,NA
98590,1.75394,1.28938,-4.58702,NA,NA,NA,-6.783,NA,NA
98749,1.66518,1.38956,-4.26466,NA,NA,NA,-2.572,NA,NA
98829,0.919506,1.85706,-4.23071,-28.187,NA,NA,NA,NA,NA
99010,1.77862,2.1946,-3.69362,-21.378,NA,NA,NA,NA,NA
99390,1.65833,2.28894,-4.63895,NA,NA,NA,-15.303,NA,NA
99586,1.94324,1.99897,-5,NA,NA,NA,-17.171,NA,NA
99671,1.69385,1.39732,-5,NA,NA,NA,-17.801,NA,NA
99811,2.12046,1.39871,-3.58853,-25.3,NA,NA,NA,NA,NA
100052,1.58409,2.13647,-4.91732,-20.733,NA,NA,NA,NA,NA
100272,1.4351,2.04887,-5,-21.959,NA,NA,NA,NA,NA
100460,1.33949,1.58192,-4.49807,NA,NA,NA,-7.586,NA,NA
100694,1.8035,1.24572,-5,NA,NA,-24.613,NA,NA,NA
100888,2.37697,1.80533,-3.97993,NA,NA,NA,-15.974,NA,NA
101187,2.26099,1.55497,-5,NA,NA,NA,-20.851,NA,NA
101217,1.73142,1.46103,-4.43734,-12.11,NA,NA,NA,NA,NA
101596,2.08564,2.07213,-4.36376,-12.994,NA,NA,NA,NA,NA
101674,1.97195,1.50919,-3.86465,NA,NA,NA,-9.165,NA,NA
101956,1.13774,1.94206,-4.6703,-25.162,NA,NA,NA,NA,NA
102081,1.97157,1.94273,-5,-18.922,NA,NA,NA,NA,NA
102247,1.49801,2.11289,-5,-21.688,NA,NA,NA,NA,NA
102427,0.895793,1.49686,-5,NA,NA,-53.468,NA,NA,NA
102773,1.26365,1.24851,-4.67789,NA,NA,NA,-20.119,NA,NA
102951,1.39864,2.31439,-5,NA,NA,NA,-27.573,NA,NA
103091,2.42715,1.43511,-5,NA,NA,NA,-26.442,NA,NA
103232,2.5909,1.74149,-4.85202,NA,NA,NA,-25.084,NA,NA
103531,1.97874,1.8028,-4.65433,-14.83,NA,NA,NA,NA,NA
103695,1.2524,1.72651,-4.74816,NA,NA,-20.893,NA,NA,NA
103988,1.48906,1.42018,-4.94977,NA,NA,NA,-17.634,NA,NA
104037,1.4136,1.6716,-5,-19.751,NA,NA,NA,NA,NA
104252,1.46168,1.24083,-5,NA,NA,-29.323,NA,NA,NA
104507,1.42935,1.96737,-4.50876,NA,NA,NA,-8.495,NA,NA
104653,1.5766,1.33583,-5,NA,NA,NA,-19.935,NA,NA
104824,2.33527,1.43648,-4.14139,NA,NA,NA,-12.684,NA,NA
105045,1.51316,1.04085,-3.88685,NA,NA,NA,-25.866,NA,NA
105238,1.74141,1.34506,-4.09347,NA,NA,NA,-6.218,NA,NA
105553,1.0069,1.87613,-4.33729,NA,NA,-30.232,NA,NA,NA
105642,1.98045,2.03867,-5,-24.629,NA,NA,NA,NA,NA
105828,2.07236,1.21402,-4.67925,NA,NA,NA,-14.079,NA,NA
106198,2.45982,1.74467,-4.20382,NA,NA,NA,-15.028,NA,NA
106366,2.16787,1.85114,-4.76556,NA,NA,NA,-12.38,NA,NA
106592,1.9632,1.49675,-5,-18.135,NA,NA,NA,NA,NA
106699,1.3481,1.93735,-5,NA,NA,NA,-22.261,NA,NA
106885,1.88142,1.57355,-5,-16.733,NA,NA,NA,NA,NA
107194,1.51801,1.51181,-4.38039,NA,NA,-10.976,NA,NA,NA
107208,1.47521,2.2634,-4.69083,-22.655,NA,NA,NA,NA,NA
107418,1.81842,1.96079,-5,NA,NA,NA,-17.327,NA,NA
107655,1.86047,2.14419,-4.23347,-12.078,NA,NA,NA,NA,NA
107829,1.57033,1.6654,-4.22749,-14.793,NA,NA,NA,NA,NA
108140,1.75089,2.43033,-4.53466,NA,NA,-19.632,NA,NA,NA
108279,1.81596,1.29313,-3.539,NA,NA,NA,-25.99,NA,NA
108486,2.57476,1.32112,-4.10882,NA,NA,NA,-24.068,NA,NA
108616,1.90841,2.32474,-4.01609,NA,NA,NA,-16.722,NA,NA
108898,1.4229,1.94748,-4.39605,NA,NA,NA,-8.473,NA,NA
109015,1.41857,1.89733,-4.6772,-13.679,NA,NA,NA,NA,NA
109241,1.5823,1.00274,-4.69882,NA,NA,NA,-24.948,NA,NA
109466,1.59621,2.07402,-4.98203,NA,NA,NA,-18.533,NA,NA
109747,1.25677,1.5786,-5,NA,NA,NA,-23.111,NA,NA
109830,1.33229,2.13748,-4.81966,NA,NA,-23.865,NA,NA,NA
110135,1.34708,2.1009,-5,-33.235,NA,NA,NA,NA,NA
110206,2.37097,2.23406,-3.76425,-29.899,NA,NA,NA,NA,NA
110519,2.21558,1.51766,-4.00478,-12.952,NA,NA,NA,NA,NA
110678,2.00686,2.23958,-4.68288,NA,NA,NA,-14.714,NA,NA
110860,1.3779,2.50735,-3.9368,NA,NA,-29.699,NA,NA,NA
111200,1.57876,1.85146,-3.63488,NA,NA,NA,-17.892,NA,NA
111212,2.13661,1.7379,-4.24081,-14.358,NA,NA,NA,NA,NA
111515,1.32905,1.60807,-3.81188,NA,NA,NA,-15.35,NA,NA
111748,1.54633,1.86311,-3.96082,NA,NA,NA,-8.892,NA,NA
111868,1.3665,1.94846,-4.14359,NA,NA,NA,-9.28,NA,NA
112039,1.89374,1.14459,-3.60902,NA,NA,NA,-29.299,NA,NA
112242,1.20079,2.02218,-3.97833,NA,NA,-22.845,NA,NA,NA
112576,1.01732,2.08983,-4.54364,-25.721,NA,NA,NA,NA,NA
112728,1.21696,2.2655,-4.30819,NA,NA,NA,-20.258,NA,NA
112982,2.00527,2.34076,-3.18051,NA,NA,NA,-50.377,NA,NA
113078,2.16626,1.72232,-5,NA,NA,-21.761,NA,NA,NA
113206,1.19344,1.0311,-4.76524,NA,NA,NA,-38.051,NA,NA
113441,1.78134,1.87254,-5,NA,NA,NA,-15.395,NA,NA
113665,2.49896,1.62844,-4.27959,-17.307,NA,NA,NA,NA,NA
113917,2.20886,1.34419,-4.85749,NA,NA,-22.489,NA,NA,NA
114121,1.73019,1.56367,-3.96315,-9.642,NA,NA,NA,NA,NA
114263,1.60777,1.78663,-5,NA,NA,-21.745,NA,NA,NA
114587,2.28987,1.62538,-4.73594,-17.954,NA,NA,NA,NA,NA
114676,2.1445,1.81324,-5,-18.761,NA,NA,NA,NA,NA
114902,2.07858,1.51666,-5,NA,-35.281,NA,NA,NA,NA
115145,1.71788,1.85092,-4.32239,NA,-24.711,NA,NA,NA,NA
115320,1.00777,2.08467,-4.46129,NA,NA,NA,-23.648,NA,NA
115471,2.07245,1.62388,-5,NA,NA,NA,-15.999,NA,NA
115705,1.50357,1.9671,-4.8186,NA,NA,NA,-12.983,NA,NA
115989,2.41433,2.33231,-4.46218,NA,-39.18,NA,NA,NA,NA
116128,2.04153,1.24452,-4.09827,NA,NA,NA,-10.797,NA,NA
116345,1.7139,1.42215,-3.92641,NA,NA,NA,-7.614,NA,NA
116497,1.39186,1.51262,-4.65822,NA,NA,NA,-9.587,NA,NA
116631,2.28133,1.47441,-4.2884,NA,NA,NA,-9.72,NA,NA
116849,2.3587,1.82648,-4.36318,NA,NA,NA,-11.68,NA,NA
117009,2.36743,2.02627,-4.76667,-23.651,NA,NA,NA,NA,NA
117226,1.73274,2.4788,-3.81962,-26.453,NA,NA,NA,NA,NA
117402,1.42528,1.76142,-4.0171,-13.92,NA,NA,NA,NA,NA
117623,1.21191,1.53216,-4.36236,NA,NA,NA,-11.681,NA,NA
117918,2.03616,1.43956,-4.48062,-12.031,NA,NA,NA,NA,NA
118108,1.84883,1.66905,-4.30596,NA,NA,NA,-1.756,NA,NA
118247,2.01034,1.91248,-4.87406,NA,NA,NA,-12.79,NA,NA
118503,2.12643,2.13447,-4.40239,-15.472,NA,NA,NA,NA,NA
118716,2.23428,2.68814,-4.19089,NA,NA,NA,-32.65,NA,NA
118853,2.29437,1.96261,-4.63187,-16.746,NA,NA,NA,NA,NA
119119,1.89252,2.09882,-5,NA,NA,-20.003,NA,NA,NA
119335,1.99396,1.92178,-4.19045,NA,NA,-14.744,NA,NA,NA
119520,1.98422,1.89764,-4.97944,NA,NA,NA,-15.901,NA,NA
119699,1.97585,1.83014,-4.13809,NA,NA,-9.919,NA,NA,NA
119912,1.47484,2.25343,-3.83397,NA,NA,NA,-20.946,NA,NA
120068,1.84099,2.00344,-4.70676,NA,NA,NA,-9.769,NA,NA
120280,2.36296,1.51749,-4.78034,-19.391,NA,NA,NA,NA,NA
120595,2.2965,1.39013,-5,NA,NA,NA,-24.584,NA,NA
120650,2.40673,2.0149,-5,NA,NA,NA,NA,-43.697,NA
120825,1.5083,1.59305,-4.22407,NA,NA,NA,-2.8,NA,NA
121001,1.93976,2.20494,-4.23985,NA,NA,NA,-11.496,NA,NA
121278,1.65233,1.95924,-5,NA,NA,-18.863,NA,NA,NA
121488,1.60112,1.59846,-5,NA,NA,-24.451,NA,NA,NA
121740,2.36729,2.39548,-3.96907,NA,NA,NA,-26.92,NA,NA
121978,1.66006,1.77799,-4.1205,NA,NA,NA,-2.738,NA,NA
122119,2.12483,1.71474,-3.7655,NA,NA,NA,-14.296,NA,NA
122237,2.26674,1.75068,-4.3055,NA,NA,NA,-8.17,NA,NA
122587,1.62327,1.24736,-4.52161,NA,NA,NA,-9.547,NA,NA
122611,1.49058,2.06293,-3.69339,NA,NA,NA,-19.376,NA,NA
122817,1.62495,1.36182,-4.50129,-14.792,NA,NA,NA,NA,NA
123110,1.59019,1.99532,-4.14468,NA,-31.086,NA,NA,NA,NA
123220,1.76855,1.36097,-4.22009,-16.547,NA,NA,NA,NA,NA
123437,1.89456,1.64198,-3.60972,-21.624,NA,NA,NA,NA,NA
123734,2.14511,1.36003,-4.3745,NA,NA,-13.553,NA,NA,NA
123959,2.15474,2.28859,-4.60488,NA,NA,NA,-16.946,NA,NA
124075,2.06762,1.67281,-4.99976,NA,NA,NA,-16.55,NA,NA
124375,1.62427,1.51081,-4.40617,NA,-18.956,NA,NA,NA,NA
124480,1.74597,1.88276,-3.26232,NA,NA,NA,-34.175,NA,NA
124786,1.57926,1.70519,-4.12786,NA,NA,NA,-3.967,NA,NA
124838,2.12451,1.34861,-4.36102,NA,NA,-9.304,NA,NA,NA
125039,1.592,1.68579,-4.59439,NA,NA,NA,-5.552,NA,NA
125212,2.41779,1.75337,-3.75785,NA,NA,-26.033,NA,NA,NA
125514,1.81518,1.18202,-4.24712,NA,NA,NA,-7.892,NA,NA
125648,2.05479,1.73424,-4.78922,NA,NA,-22.849,NA,NA,NA
125910,1.64717,2.41631,-4.32639,NA,NA,NA,-16.962,NA,NA
126114,2.84318,1.35982,-4.89461,NA,NA,NA,-39.537,NA,NA
126211,2.54481,1.78524,-4.68629,NA,NA,-29.838,NA,NA,NA
126459,1.59708,1.51389,-4.31416,NA,NA,NA,-2.825,NA,NA
126683,1.10698,1.75714,-4.48159,NA,NA,NA,-16.506,NA,NA
126826,1.88666,1.46835,-5,NA,NA,NA,-16.097,NA,NA
127081,1.7802,1.75217,-5,-19.671,NA,NA,NA,NA,NA
127258,1.56571,2.02347,-4.26493,NA,NA,NA,-6.376,NA,NA
127495,1.45679,2.151,-5,NA,NA,NA,-21.927,NA,NA
127768,2.05039,1.58584,-5,-17.313,NA,NA,NA,NA,NA
127989,1.95163,2.53522,-4.13299,NA,NA,-25.091,NA,NA,NA
128159,1.50096,2.29504,-3.88606,NA,NA,-32.169,NA,NA,NA
128381,1.34606,2.09321,-4.05992,NA,NA,-19.804,NA,NA,NA
128468,0.877198,1.50626,-4.3398,NA,NA,NA,-29.541,NA,NA
128707,1.71938,2.08564,-5,-19.898,NA,NA,NA,NA,NA
128918,1.46056,0.944644,-4.88847,-40.944,NA,NA,NA,NA,NA
129128,1.62405,1.53266,-5,-17.86,NA,NA,NA,NA,NA
129216,2.14721,1.87603,-5,-23.737,NA,NA,NA,NA,NA
129600,1.87142,1.85792,-5,NA,-34.26,NA,NA,NA,NA
129750,1.81836,2.31096,-4.73177,-27.994,NA,NA,NA,NA,NA
129857,1.89639,2.33683,-4.66017,-23.509,NA,NA,NA,NA,NA
130028,1.81134,1.44892,-5,NA,NA,NA,-16.893,NA,NA
130322,2.08052,1.85284,-4.69816,-11.947,NA,NA,NA,NA,NA
130451,2.01464,1.97408,-4.11062,-12.174,NA,NA,NA,NA,NA
130685,1.67602,1.94732,-4.78376,-11.59,NA,NA,NA,NA,NA
130952,1.73859,2.34954,-3.98473,NA,NA,NA,-17.497,NA,NA
131006,2.2978,1.75873,-4.35859,-13.24,NA,NA,NA,NA,NA
131379,1.47477,1.44619,-4.05142,NA,-29.79,NA,NA,NA,NA
131533,1.78572,1.35418,-4.34223,-10.808,NA,NA,NA,NA,NA
131730,1.79157,1.56332,-4.29319,-8.975,NA,NA,NA,NA,NA
131839,1.84866,2.08283,-5,-19.044,NA,NA,NA,NA,NA
132033,2.2215,2.9705,-4.06083,NA,NA,NA,-47.482,NA,NA
132400,2.24436,1.97055,-4.10265,NA,NA,NA,-11.736,NA,NA
132439,2.05736,1.97248,-4.20464,NA,-25.109,NA,NA,NA,NA
132657,2.08048,1.48657,-4.04909,NA,-21.87,NA,NA,NA,NA
132806,2.49847,2.14927,-4.08092,NA,NA,-28.316,NA,NA,NA
133129,2.24465,1.54664,-4.31221,NA,NA,-12.562,NA,NA,NA
133314,1.55112,1.44829,-4.89954,NA,NA,NA,-14.487,NA,NA
133405,1.00776,1.43453,-5,NA,NA,NA,-38.164,NA,NA
133712,1.77309,2.20136,-4.84816,NA,NA,NA,NA,-32.824,NA
133816,1.71806,1.53035,-5,NA,NA,NA,-16.721,NA,NA
134025,1.47663,1.54387,-4.43476,NA,NA,NA,-3.711,NA,NA
134210,2.10348,1.98885,-4.62077,NA,-38.837,NA,NA,NA,NA
134525,1.52278,2.03463,-4.49131,NA,NA,NA,-8.765,NA,NA
134624,2.12738,1.73053,-4.74121,NA,NA,NA,-10.948,NA,NA
134954,2.4184,1.78315,-4.50637,-23.983,NA,NA,NA,NA,NA
135133,2.09318,1.84264,-4.20318,NA,NA,-11.888,NA,NA,NA
135332,1.42439,1.60686,-5,NA,NA,-22.04,NA,NA,NA
135417,2.10606,2.05672,-4.12627,-18.498,NA,NA,NA,NA,NA
135604,1.99668,1.90793,-4.27628,NA,NA,-6.231,NA,NA,NA
135981,1.65992,2.43145,-4.39979,NA,NA,NA,-17.367,NA,NA
136052,1.32094,3.00843,-4.70557,NA,NA,-51.168,NA,NA,NA
136224,1.82106,1.73913,-4.51879,NA,NA,NA,-3.293,NA,NA
136477,1.5458,1.67839,-4.39523,-4.976,NA,NA,NA,NA,NA
136674,2.4493,2.29114,-4.80163,NA,NA,NA,-27.164,NA,NA
136834,2.28329,1.76652,-4.35565,NA,NA,-15.599,NA,NA,NA
137136,2.18211,2.11309,-4.75447,NA,NA,NA,-16.425,NA,NA
137205,2.66186,2.01466,-4.34374,-27.034,NA,NA,NA,NA,NA
137554,2.36079,2.01702,-4.50334,NA,NA,NA,-15.419,NA,NA
137704,2.5805,2.15861,-3.99637,-28.477,NA,NA,NA,NA,NA
137956,2.31319,1.35286,-3.83972,NA,NA,NA,-21.157,NA,NA
138169,2.51499,1.71193,-4.30189,NA,NA,NA,-16.485,NA,NA
138338,2.18374,2.1562,-5,NA,NA,NA,-23.282,NA,NA
138421,1.77063,2.38112,-5,NA,NA,-27.118,NA,NA,NA
138617,0.975186,1.95972,-4.7726,NA,NA,NA,-26.627,NA,NA
138846,1.92563,1.09984,-4.53321,-15.609,NA,NA,NA,NA,NA
139032,2.04131,1.09064,-4.64769,NA,NA,NA,-17.787,NA,NA
139277,1.51446,1.58271,-4.94538,-18.085,NA,NA,NA,NA,NA
139595,1.82509,2.31807,-4.57696,NA,NA,-17.998,NA,NA,NA
139635,1.92507,1.70196,-4.48845,NA,NA,-13.472,NA,NA,NA
139802,1.68591,1.94957,-4.22958,NA,NA,-11.01,NA,NA,NA
140092,2.01687,1.94666,-5,-27.573,NA,NA,NA,NA,NA
140370,1.81953,1.67607,-5,NA,NA,-17.187,NA,NA,NA
140473,1.92958,2.2257,-5,NA,NA,NA,NA,-34.555,NA
140782,2.34368,1.70161,-4.62763,-14.178,NA,NA,NA,NA,NA
140951,1.21831,1.88491,-5,-31.519,NA,NA,NA,NA,NA
141142,1.57361,2.69248,-4.3528,NA,NA,NA,-29.174,NA,NA
141257,2.14631,2.00667,-3.86807,NA,NA,-22.576,NA,NA,NA
141563,1.86835,2.34532,-4.14122,NA,NA,NA,-15.698,NA,NA
141672,1.77765,2.6944,-5,NA,NA,NA,-36.589,NA,NA
141841,1.6496,1.58717,-4.95371,NA,NA,NA,-14.419,NA,NA
142185,2.12725,2.1473,-5,-23.044,NA,NA,NA,NA,NA
142226,1.82541,1.92911,-5,NA,NA,-19.557,NA,NA,NA
142437,1.17707,2.57924,-4.72593,-35.581,NA,NA,NA,NA,NA
142602,1.64316,1.68749,-4.71266,-9.405,NA,NA,NA,NA,NA
142971,1.65672,2.23029,-5,NA,NA,NA,-21.279,NA,NA
143133,1.81469,2.08767,-4.6899,NA,NA,-18.899,NA,NA,NA
143229,2.34277,2.19176,-3.68515,NA,NA,NA,-29.304,NA,NA
143438,1.85596,2.35799,-4.08355,NA,NA,NA,-16.166,NA,NA
143605,1.00667,2.49809,-4.56564,NA,-45.119,NA,NA,NA,NA
143855,1.56185,1.93205,-4.23045,-8.275,NA,NA,NA,NA,NA
144109,1.72576,1.54742,-4.39299,NA,NA,-4.168,NA,NA,NA
144259,1.52102,1.13424,-4.42665,NA,NA,-23.057,NA,NA,NA
144444,2.533,1.65762,-4.64673,-21.999,NA,NA,NA,NA,NA
144720,2.47271,1.09226,-3.92734,NA,NA,-33.047,NA,NA,NA
144817,2.05516,1.00138,-4.44291,NA,NA,NA,-19.711,NA,NA
145064,1.85454,1.06862,-4.34367,NA,NA,NA,-13.077,NA,NA
145294,2.02655,1.67401,-4.73313,NA,-21.806,NA,NA,NA,NA
145495,2.33107,2.08962,-5,-31.266,NA,NA,NA,NA,NA
145780,2.18934,1.48411,-5,-22.308,NA,NA,NA,NA,NA
