id,x0,x1,x2,fitness-4,fitness-5,fitness-4.5,fitness-3.5
87501,-1.42889,4.29446,-5,NA,NA,-34.679,NA
87789,-1.91939,4.2889,-5,-46.469,NA,NA,NA
87981,-2.55643,3.69223,-5,-63.127,NA,NA,NA
88169,-2.32558,3.92212,-5,NA,NA,-38.747,NA
88258,-1.5774,3.93289,-4.37897,NA,-45.597,NA,NA
88466,-2.57009,3.91742,-4.47653,-59.039,NA,NA,NA
88633,-1.64341,3.22593,-5,NA,-52.603,NA,NA
88892,-1.74775,3.84925,-5,NA,-52.426,NA,NA
89068,-1.83361,3.99384,-5,NA,NA,-21.933,NA
89260,-1.78343,3.92147,-5,-15.322,NA,NA,NA
89451,-1.3387,3.63099,-5,NA,NA,-7.031,NA
89629,-1.68188,4.05578,-5,NA,-43.182,NA,NA
89888,-1.37504,3.92042,-4.63909,-18.702,NA,NA,NA
90161,-1.73818,4.41203,-5,NA,-49.072,NA,NA
90354,-1.25969,3.71378,-5,-28.4,NA,NA,NA
90431,-1.81988,4.09746,-5,-30.049,NA,NA,NA
90777,-2.07631,3.74785,-5,-38.051,NA,NA,NA
90866,-2.11896,4.36338,-5,-56.289,NA,NA,NA
91005,-1.99044,3.80514,-5,NA,-31.068,NA,NA
91276,-1.85973,4.03719,-5,NA,-45.113,NA,NA
91433,-0.737814,3.79789,-5,NA,-73.022,NA,NA
91640,-1.4948,3.72587,-5,-16.276,NA,NA,NA
91997,-2.38208,4.06563,-5,NA,-53.123,NA,NA
92065,-1.92816,3.58117,-4.87243,NA,-47.837,NA,NA
92365,-2.02574,3.73994,-5,NA,-36.209,NA,NA
92499,-1.46426,3.5111,-5,NA,NA,-5.94,NA
92794,-1.45903,3.99374,-5,-20.007,NA,NA,NA
92850,-1.51997,3.97709,-5,-14.243,NA,NA,NA
93197,-2.13963,3.32086,-5,NA,-64.727,NA,NA
93320,-2.0896,3.93996,-5,NA,-42.729,NA,NA
93589,-1.98367,4.31034,-4.69946,-37.959,NA,NA,NA
93763,-1.47688,3.50848,-5,NA,NA,-6.402,NA
93802,-1.68955,3.6775,-5,-19.665,NA,NA,NA
94140,-1.44899,3.96815,-5,NA,-31.449,NA,NA
94330,-1.84954,4.07459,-5,NA,-45.536,NA,NA
94426,-1.83883,3.84965,-4.80634,NA,NA,-14.961,NA
94661,-2.04775,3.88856,-4.84125,NA,NA,-39.67,NA
94931,-2.20352,3.93427,-5,NA,-53.447,NA,NA
95191,-1.80518,4.03068,-3.84963,NA,-85.341,NA,NA
95232,-1.70124,3.25244,-4.53225,-51.434,NA,NA,NA
95597,-1.32581,4.31195,-5,-51.513,NA,NA,NA
95631,-1.68324,3.64168,-4.97612,NA,-30.793,NA,NA
95850,-1.62521,3.36613,-5,-30.208,NA,NA,NA
96133,-1.28787,3.77175,-4.54889,NA,NA,-20.001,NA
96329,-1.2241,3.52304,-4.57743,-29.084,NA,NA,NA
96472,-1.2576,3.80401,-4.80125,NA,-44.126,NA,NA
96740,-1.7926,4.37338,-5,NA,NA,-44.911,NA
96991,-1.47098,3.31038,-4.59564,NA,NA,-30.834,NA
97053,-1.19268,3.93865,-5,NA,-61.104,NA,NA
97221,-1.34909,3.9985,-5,NA,-45.606,NA,NA
97521,-2.11279,3.76596,-5,NA,NA,-37.444,NA
97740,-2.35556,4.00467,-5,NA,-53.097,NA,NA
97894,-2.02164,3.9733,-5,NA,-38.388,NA,NA
98097,-1.81798,4.09573,-4.94877,NA,NA,-28.312,NA
98289,-1.93802,4.19472,-5,NA,-44.319,NA,NA
98557,-2.04574,3.80059,-4.85413,NA,-29.324,NA,NA
98648,-2.54885,3.34585,-5,NA,-70.642,NA,NA
98891,-2.20374,3.36201,-5,NA,NA,-51.113,NA
99121,-1.18555,3.89271,-5,NA,NA,-19.099,NA
99265,-2.20292,3.86975,-5,-41.728,NA,NA,NA
99555,-2.24762,4.14149,-5,NA,-48.857,NA,NA
99603,-1.30229,3.86623,-4.90147,NA,-33.767,NA,NA
99953,-1.61991,4.11939,-5,NA,-41.514,NA,NA
100009,-1.76504,4.41472,-4.82712,NA,NA,-49.805,NA
100210,-2.19092,4.28269,-5,NA,-52.007,NA,NA
100480,-1.82335,3.44869,-5,-23.785,NA,NA,NA
100684,-2.2431,3.50744,-5,NA,-51.139,NA,NA
100802,-1.12019,3.946,-4.32122,NA,NA,-64.428,NA
101015,-1.21561,3.77662,-5,NA,NA,-16.882,NA
101302,-1.619,3.46527,-5,NA,NA,-16.735,NA
101459,-1.67065,3.58732,-5,-41.681,NA,NA,NA
101753,-1.39555,3.96186,-5,NA,NA,-18.737,NA
101827,-1.75085,3.54115,-4.63967,-27.571,NA,NA,NA
102189,-1.34907,4.50769,-5,NA,-63.751,NA,NA
102319,-1.81003,3.20291,-4.74588,-47.602,NA,NA,NA
102563,-1.62647,3.53661,-5,NA,-40.949,NA,NA
102622,-1.59101,3.25969,-5,NA,-53.131,NA,NA
102905,-2.12694,3.89961,-5,NA,-44.807,NA,NA
103006,-1.60815,3.90874,-4.54344,NA,NA,-20.603,NA
103343,-2.71756,3.89856,-5,NA,NA,-62.624,NA
103456,-1.94904,3.09834,-5,NA,-60.582,NA,NA
103686,-1.46119,3.85806,-5,NA,-34.396,NA,NA
103896,-2.50571,3.66365,-4.79389,NA,-59.989,NA,NA
104149,-2.03165,2.99989,-5,NA,-58.123,NA,NA
104338,-2.37065,4.0147,-5,NA,-57.471,NA,NA
104577,-1.73227,4.7396,-5,NA,NA,-49.348,NA
104611,-1.74473,4.11414,-4.71,NA,-41.191,NA,NA
104867,-1.62712,3.81761,-4.52214,NA,-42.899,NA,NA
105087,-1.61601,3.34433,-5,NA,-42.105,NA,NA
105360,-1.23481,4.05062,-5,NA,NA,-27.522,NA
105461,-1.96019,3.36436,-4.64205,NA,NA,-31.956,NA
105667,-1.26169,3.56802,-5,NA,NA,-12.596,NA
105944,-2.16848,3.43221,-4.85785,-45.742,NA,NA,NA
106007,-1.71291,3.2741,-5,-39.86,NA,NA,NA
106397,-1.50427,3.38605,-4.46247,NA,NA,-44.816,NA
106541,-1.35091,4.04157,-4.83318,NA,-50.809,NA,NA
106716,-2.13576,3.17355,-4.80909,NA,NA,-56.893,NA
106909,-1.38137,3.29403,-5,-21.349,NA,NA,NA
107106,-1.90763,3.76322,-4.69293,NA,-40.047,NA,NA
107215,-1.45933,3.61576,-5,-17.426,NA,NA,NA
107524,-1.26194,3.94168,-5,-32.025,NA,NA,NA
107751,-2.14427,3.43209,-4.63845,-51.399,NA,NA,NA
107827,-2.08412,4.29245,-5,NA,NA,-38.332,NA
108034,-1.95677,4.48868,-5,-67.113,NA,NA,NA
108336,-1.39844,4.13742,-4.82271,-22.904,NA,NA,NA
108588,-2.46625,4.17806,-5,-62.037,NA,NA,NA
108777,-1.42887,3.88093,-5,-13.065,NA,NA,NA
108895,-1.69299,4.34398,-5,NA,-41.812,NA,NA
109147,-2.22382,3.68059,-4.73802,NA,-54.831,NA,NA
109308,-1.88707,4.35948,-4.92862,-47.415,NA,NA,NA
109432,-2.58671,3.77947,-5,NA,NA,-59.65,NA
109620,-2.12015,3.63049,-4.5975,-41.082,NA,NA,NA
109855,-1.689,4.16089,-4.71836,-34.558,NA,NA,NA
110045,-1.77253,4.02547,-5,-25.972,NA,NA,NA
110277,-1.91043,3.25123,-4.66579,NA,NA,-38.764,NA
110424,-1.10291,3.99466,-5,NA,NA,-31.316,NA
110770,-1.63613,4.67595,-4.68286,NA,NA,-52.981,NA
110838,-1.81097,4.0492,-5,NA,-44.518,NA,NA
111083,-1.42636,3.73331,-4.79556,NA,-28.507,NA,NA
111276,-1.23181,3.74118,-5,-14.434,NA,NA,NA
111486,-1.55181,3.71584,-4.87909,NA,-43.335,NA,NA
111656,-1.88582,3.886,-5,NA,-40.504,NA,NA
111845,-1.71627,3.59261,-4.2523,-54.703,NA,NA,NA
112033,-1.5973,3.92354,-5,NA,-47.707,NA,NA
112300,-1.58866,4.12817,-5,NA,-43.481,NA,NA
112543,-2.329,4.06444,-5,NA,NA,-48.859,NA
112648,-1.56701,3.85798,-4.97267,NA,-45.716,NA,NA
112971,-1.57906,3.51791,-5,NA,-43.485,NA,NA
113128,-1.95198,3.34625,-5,NA,NA,-31.507,NA
113240,-1.48678,3.83522,-5,-7.731,NA,NA,NA
113534,-1.96268,3.66024,-5,-29.225,NA,NA,NA
113735,-1.44242,3.77289,-5,NA,NA,-21.417,NA
113915,-1.37926,3.42774,-5,NA,NA,-9.69,NA
114112,-1.37942,3.40973,-5,-32.845,NA,NA,NA
114260,-2.058,3.7091,-5,NA,NA,-35.376,NA
114416,-2.11497,4.03868,-4.9295,NA,-49.014,NA,NA
114664,-1.39152,3.83343,-5,NA,-31.034,NA,NA
114846,-2.36186,4.34184,-5,NA,NA,-56.024,NA
115138,-1.29768,3.65095,-5,NA,NA,-27.135,NA
115340,-1.54828,4.37738,-4.46096,NA,NA,-50.927,NA
115518,-1.61638,3.79161,-5,-43.364,NA,NA,NA
115751,-2.07968,4.01788,-4.45229,NA,NA,-42.421,NA
115962,-2.03787,3.46596,-4.81177,NA,NA,-20.735,NA
116088,-1.5688,3.50904,-5,NA,-44.449,NA,NA
116301,-2.5586,3.92869,-4.85385,NA,-53.865,NA,NA
116499,-2.61398,3.96359,-5,NA,-58.507,NA,NA
116766,-1.838,3.81034,-4.67925,-21.927,NA,NA,NA
116952,-1.84911,3.96911,-5,NA,NA,-22.164,NA
117030,-1.6965,3.31823,-4.70048,NA,-40.197,NA,NA
117396,-1.75672,3.40088,-4.81767,NA,NA,-27.348,NA
117505,-1.63109,4.43001,-5,NA,-48.56,NA,NA
117640,-2.25291,5,-5,NA,-76.638,NA,NA
117845,-2.22116,3.75436,-5,NA,NA,-34.728,NA
118006,-1.51345,3.844,-5,NA,-39.279,NA,NA
118293,-1.96701,3.54767,-5,NA,-52.642,NA,NA
118509,-2.05425,3.85242,-5,NA,-36.446,NA,NA
118735,-2.15447,3.76065,-5,NA,-48.159,NA,NA
118946,-1.35865,4.05414,-5,NA,-52.391,NA,NA
119060,-1.39826,3.93348,-4.83572,NA,NA,-23.869,NA
119398,-1.55716,4.73391,-5,NA,NA,-63.091,NA
119438,-1.019,3.70141,-5,NA,NA,-36.078,NA
119689,-1.44509,3.9086,-5,-25.224,NA,NA,NA
119822,-1.5645,4.08042,-4.43222,NA,-52.983,NA,NA
120182,-1.54428,3.622,-5,NA,NA,-15.31,NA
120318,-1.87078,4.42381,-5,NA,-55.869,NA,NA
120566,-1.68693,3.26963,-5,NA,-40.054,NA,NA
120745,-1.73895,3.29138,-5,NA,-42.622,NA,NA
120845,-2.2857,3.4488,-5,NA,-48.598,NA,NA
121182,-1.30946,3.96884,-5,-38.206,NA,NA,NA
121373,-1.55685,4.50859,-5,NA,NA,-49.957,NA
121457,-2.32326,3.74404,-5,NA,NA,-41.784,NA
121776,-1.531,4.23362,-5,-40.414,NA,NA,NA
121953,-1.94173,3.40223,-4.71326,NA,-50.891,NA,NA
122003,-1.47029,3.90899,-5,-11.695,NA,NA,NA
122282,-1.58983,4.03139,-5,NA,NA,-24.256,NA
122453,-1.85992,3.68096,-5,NA,-43.552,NA,NA
122731,-1.71392,3.80469,-4.62239,NA,-30.725,NA,NA
122840,-1.6519,4.1308,-4.62167,-41.541,NA,NA,NA
123073,-1.92031,3.61444,-4.63741,NA,-48.346,NA,NA
123345,-1.85823,3.41367,-5,-26.391,NA,NA,NA
123484,-1.53138,3.83426,-4.45033,NA,NA,-22.934,NA
123717,-2.00212,3.8665,-5,NA,-34.69,NA,NA
123929,-2.30939,4.17817,-4.4809,NA,-68.689,NA,NA
124125,-2.17924,3.42599,-5,NA,-55.895,NA,NA
124313,-1.51901,4.12019,-5,NA,-49.652,NA,NA
124494,-1.70542,3.57655,-4.86059,NA,NA,-13.529,NA
124763,-1.70006,3.39745,-4.37045,NA,NA,-21.418,NA
124915,-1.70741,3.90837,-4.2876,NA,-39.075,NA,NA
125016,-1.30834,3.79395,-4.89725,NA,-27.123,NA,NA
125245,-1.28656,3.6267,-4.29403,NA,NA,-47.127,NA
125520,-2.02663,3.89035,-5,NA,NA,-36.299,NA
125722,-1.29694,4.14073,-5,-29.081,NA,NA,NA
125984,-1.11427,4.20774,-5,NA,-50.093,NA,NA
126029,-1.72675,4.30538,-5,-40.509,NA,NA,NA
126265,-1.37298,3.82318,-5,NA,-31.317,NA,NA
126402,-0.739182,4.1531,-5,NA,NA,-69.611,NA
126699,-1.6529,3.71095,-5,NA,NA,-4.993,NA
126973,-1.09421,3.78062,-5,-20.734,NA,NA,NA
127134,-1.03387,3.79058,-5,-25.866,NA,NA,NA
127298,-1.38333,4.10467,-5,NA,-58.229,NA,NA
127468,-1.72551,3.25899,-5,NA,NA,-40.142,NA
127732,-1.92652,3.7976,-4.89797,-26.357,NA,NA,NA
127898,-1.29177,3.54161,-5,-25.76,NA,NA,NA
128150,-1.86877,3.61345,-5,-25.494,NA,NA,NA
128366,-2.07473,4.53377,-5,NA,NA,-56.068,NA
128411,-1.89978,3.17702,-5,NA,NA,-44.435,NA
128700,-2.0284,3.64408,-4.58422,-34.348,NA,NA,NA
128829,-1.83519,3.88252,-4.34301,NA,NA,-43.513,NA
129019,-2.56642,3.77213,-5,NA,-54.197,NA,NA
129279,-1.6608,4.25399,-4.96061,NA,NA,-43.204,NA
129535,-1.5463,3.99817,-5,NA,NA,-16.99,NA
129798,-2.13293,3.90457,-5,NA,NA,-37.681,NA
129885,-1.75896,4.01372,-5,NA,NA,-19.059,NA
130099,-1.37479,3.99589,-5,NA,NA,-28.897,NA
130320,-1.58795,3.88529,-4.18875,-67.785,NA,NA,NA
130539,-1.48771,4.09188,-5,NA,-50.501,NA,NA
130748,-1.72109,4.0642,-4.78581,-25.221,NA,NA,NA
130881,-1.80627,3.25196,-5,-47.466,NA,NA,NA
131162,-1.58216,3.95122,-4.8005,-19.246,NA,NA,NA
131240,-2.38371,3.76736,-5,NA,-65.553,NA,NA
131572,-1.90667,3.75397,-5,NA,-38.549,NA,NA
131792,-2.07566,4.69416,-5,NA,-56.922,NA,NA
131887,-2.08186,4.50905,-4.93696,NA,NA,-53.377,NA
132167,-2.17031,3.06911,-4.49205,NA,NA,-74.849,NA
132370,-2.27915,4.12402,-5,NA,-46.701,NA,NA
132595,-1.71801,4.38662,-5,NA,-45.978,NA,NA
132694,-1.86279,5,-5,NA,-77.4,NA,NA
132862,-1.83398,4.19922,-4.65746,NA,-48.945,NA,NA
133174,-2.27284,3.94231,-5,-41.836,NA,NA,NA
133269,-2.6265,3.67769,-5,NA,-58.192,NA,NA
133466,-1.49868,4.15084,-4.87729,NA,NA,-31.162,NA
133638,-2.58054,3.39631,-5,-72.53,NA,NA,NA
133840,-1.46624,3.49625,-4.60719,-20.14,NA,NA,NA
134072,-1.97977,3.27681,-4.97717,-33.188,NA,NA,NA
134300,-1.80189,4.62023,-5,NA,-67.139,NA,NA
134594,-2.01515,4.4164,-5,NA,-56.185,NA,NA
134751,-1.84047,4.13564,-5,NA,NA,-32.887,NA
134941,-1.29639,3.82198,-5,-29.848,NA,NA,NA
135182,-1.30136,3.52041,-5,-24.919,NA,NA,NA
135353,-1.01374,3.61254,-5,NA,NA,-38.074,NA
135489,-1.13193,3.65882,-5,NA,-57.427,NA,NA
135797,-1.57153,4.23669,-5,NA,NA,-36.361,NA
135828,-1.88875,3.98586,-4.51669,NA,-51.489,NA,NA
136197,-2.5511,4.63649,-4.73164,NA,-68.313,NA,NA
136278,-2.18698,4.7412,-5,NA,-68.095,NA,NA
136451,-2.17677,3.83162,-4.65416,NA,NA,-38.355,NA
136729,-1.83218,4.09665,-5,NA,-44.916,NA,NA
136983,-2.47922,3.54194,-4.61235,NA,-65.324,NA,NA
137175,-2.34775,3.20257,-5,NA,-62.58,NA,NA
137264,-2.13207,4.03732,-4.72256,NA,-50.783,NA,NA
137471,-2.26368,4.07609,-4.26707,NA,NA,-54.869,NA
137649,-1.86245,3.94356,-5,-43.465,NA,NA,NA
137948,-2.13065,3.42968,-5,NA,NA,-36.606,NA
138173,-1.7637,4.45874,-5,-55.211,NA,NA,NA
138256,-1.90931,3.77515,-5,NA,-30.299,NA,NA
138576,-1.59371,3.85977,-5,NA,-28.545,NA,NA
138710,-1.94977,3.85802,-5,NA,-35.409,NA,NA
138960,-2.10848,3.22571,-4.87686,NA,-71.75,NA,NA
139030,-1.40664,3.71927,-5,NA,NA,-10.56,NA
139239,-1.59787,3.81522,-4.86743,NA,NA,-4.525,NA
139468,-1.20219,3.41879,-4.76486,NA,NA,-32.707,NA
139639,-1.60515,3.06221,-5,NA,NA,-48.77,NA
139889,-1.8959,3.81496,-5,NA,-38.853,NA,NA
140042,-2.29061,4.03263,-5,NA,NA,-43.955,NA
140218,-2.06866,3.8535,-5,NA,-37.606,NA,NA
140538,-2.3114,4.222,-5,NA,-46.893,NA,NA
140613,-1.94201,3.81583,-5,-28.559,NA,NA,NA
140843,-2.31422,4.22594,-4.63926,NA,NA,NA,-69.662
141081,-1.45342,3.63851,-4.38761,NA,-54.342,NA,NA
141343,-2.3842,4.35845,-4.62137,-62.223,NA,NA,NA
141579,-2.42561,4.31282,-5,NA,-56.323,NA,NA
141669,-1.84955,4.5252,-5,NA,NA,-49.679,NA
141936,-1.981,3.04249,-5,NA,-59.544,NA,NA
142032,-1.5112,3.28254,-4.84564,-30.729,NA,NA,NA
142241,-2.22308,3.48305,-5,NA,NA,-47.657,NA
142579,-1.78216,3.69418,-5,NA,-48.175,NA,NA
142714,-1.61251,4.20398,-5,NA,NA,NA,-47.895
142820,-1.87301,4.57739,-5,NA,NA,-54.076,NA
143041,-1.92485,4.3881,-5,NA,-58.956,NA,NA
143282,-2.61306,3.74528,-5,NA,NA,-67.323,NA
143538,-1.76124,3.5078,-5,NA,-39.815,NA,NA
143773,-1.53243,4.07731,-5,NA,-46.893,NA,NA
143982,-1.21159,3.84919,-5,-21.139,NA,NA,NA
144181,-1.79062,4.23362,-5,NA,NA,-38.075,NA
144375,-1.79459,3.85813,-5,NA,NA,-24.82,NA
144486,-1.47516,4.04127,-5,NA,-46.972,NA,NA
144654,-1.78033,4.50445,-5,NA,-59.141,NA,NA
144839,-1.69985,3.18641,-5,NA,-58.498,NA,NA
145016,-2.65029,3.79896,-5,NA,NA,-57.837,NA
145264,-2.23099,4.05338,-4.58414,NA,-55.542,NA,NA
145559,-2.27209,4.70153,-4.34201,-65.856,NA,NA,NA
145648,-2.19559,4.37871,-5,NA,-51.669,NA,NA
145869,-2.19562,3.41718,-5,NA,-54.307,NA,NA
146133,-1.23079,3.88794,-5,NA,-53.382,NA,NA
146206,-1.87187,3.38461,-5,-63.468,NA,NA,NA
146549,-1.7743,3.89456,-4.34997,-43.234,NA,NA,NA
146757,-1.96769,5,-5,-71.162,NA,NA,NA
146955,-2.11283,4.24156,-5,NA,NA,-38.738,NA
147199,-2.40388,3.48519,-5,NA,NA,-59.948,NA
147379,-1.73879,4.00195,-5,NA,-46.551,NA,NA
147552,-1.46106,3.47932,-4.56243,NA,NA,-34.556,NA
147612,-2.35129,3.36766,-5,NA,-52.59,NA,NA
147991,-1.50755,3.23878,-5,NA,NA,-28.163,NA
148126,-1.02698,3.53893,-4.83878,NA,NA,-47.418,NA
148251,-1.54768,3.62528,-5,NA,NA,-5.673,NA
148567,-1.83419,4.48922,-4.96675,-52.864,NA,NA,NA
148647,-2.27498,3.28367,-4.85052,NA,NA,NA,-59.966
148940,-1.80873,4.55779,-5,-51.109,NA,NA,NA
149182,-1.24907,4.07085,-5,NA,-57.088,NA,NA
149386,-1.35278,3.87381,-5,NA,-34.001,NA,NA
149445,-1.2844,4.16999,-4.91438,-31.762,NA,NA,NA
149625,-1.48709,3.45705,-4.92429,-8.617,NA,NA,NA
149894,-1.57082,3.85739,-5,-27.655,NA,NA,NA
150054,-1.61677,4.05473,-5,-23.207,NA,NA,NA
150380,-1.7929,3.7142,-5,NA,-48.1,NA,NA
150451,-2.50187,3.82417,-5,NA,-57.742,NA,NA
150652,-2.10882,3.41286,-4.43722,NA,-54.021,NA,NA
150873,-1.60385,3.33594,-5,NA,NA,-33.173,NA
151139,-1.57003,3.37958,-5,NA,NA,-24.501,NA
151343,-1.96997,4.23589,-5,NA,NA,-37.416,NA
151493,-1.99042,3.78531,-5,NA,-34.012,NA,NA
151645,-1.55806,3.97703,-5,NA,-44.911,NA,NA
151812,-1.74663,3.25652,-5,NA,-47.401,NA,NA
152081,-1.89585,4.17938,-4.74274,NA,NA,-35.802,NA
152361,-1.33509,4.23869,-5,NA,NA,-35.927,NA
152563,-1.88139,3.64203,-4.76043,NA,-43.797,NA,NA
152694,-2.71732,3.85264,-5,NA,NA,NA,-73.483
152929,-1.45274,4.28583,-4.84412,NA,-65.972,NA,NA
153114,-1.97348,3.88244,-4.86468,-31.609,NA,NA,NA
153318,-2.15268,3.39678,-4.80404,NA,NA,-40.088,NA
153410,-1.84921,3.40225,-4.7976,NA,NA,-35.392,NA
153730,-1.83098,4.24612,-4.95898,-41.007,NA,NA,NA
153832,-2.04816,5,-5,-73.225,NA,NA,NA
154109,-1.24282,3.66361,-5,NA,-52.936,NA,NA
154347,-1.29706,3.89594,-5,NA,-31.541,NA,NA
154499,-2.43269,3.47852,-4.83649,NA,-55.588,NA,NA
154631,-1.97636,3.68438,-5,NA,-38.355,NA,NA
154892,-1.50764,3.93932,-5,NA,NA,-12.997,NA
155195,-1.60543,3.97436,-4.65997,NA,NA,-24.079,NA
155251,-1.92123,3.2573,-5,NA,-67.205,NA,NA
155600,-1.80292,3.94584,-5,NA,-46.883,NA,NA
155756,-2.24043,5,-5,NA,-74.685,NA,NA
155845,-2.01118,3.55341,-5,-29.32,NA,NA,NA
156145,-1.93539,3.58694,-4.64847,-32.616,NA,NA,NA
156368,-1.6647,3.04591,-5,NA,NA,-41.65,NA
156481,-1.32316,3.31835,-5,-23.642,NA,NA,NA
156710,-2.28169,5,-5,NA,NA,-79.672,NA
156842,-1.51835,3.73461,-5,NA,NA,-6.02,NA
157164,-1.96836,3.98404,-4.93923,-32.477,NA,NA,NA
157380,-2.72319,4.59591,-4.59851,NA,NA,-75.103,NA
157434,-1.86188,3.97766,-5,NA,-43.904,NA,NA
157710,-1.70768,3.57936,-5,NA,-42.638,NA,NA
157847,-1.64326,4.38507,-5,NA,NA,-44.411,NA
158089,-2.55515,3.85032,-5,NA,-54.646,NA,NA
158287,-1.66968,3.98758,-4.6816,NA,NA,-22.341,NA
158569,-1.34868,3.72869,-4.5568,NA,NA,-22.208,NA
158740,-1.08718,4.13706,-5,-55.987,NA,NA,NA
158833,-1.26446,3.17954,-4.91633,NA,NA,-46.802,NA
159134,-2.03076,3.96835,-4.9865,-38.99,NA,NA,NA
159322,-1.48228,3.6594,-4.73173,NA,-40.975,NA,NA
159592,-2.2524,3.86336,-5,NA,NA,-33.057,NA
159627,-1.74929,3.45263,-5,NA,NA,-24.308,NA
159976,-1.95433,4.09804,-5,-31.701,NA,NA,NA
160005,-2.00134,4.85383,-5,NA,NA,-69.856,NA
160300,-1.2261,4.22697,-5,NA,-61.815,NA,NA
160409,-2.1507,4.1962,-5,NA,NA,-41.798,NA
160791,-1.78677,4.6775,-5,NA,NA,-51.723,NA
160890,-1.638,4.13657,-4.95273,NA,NA,-28.72,NA
161099,-2.26949,3.8898,-4.43597,NA,-48.847,NA,NA
161397,-1.93651,2.96853,-4.75562,NA,-58.623,NA,NA
161476,-1.45933,3.24569,-5,NA,NA,-33.97,NA
161689,-1.60947,3.69297,-4.63245,NA,NA,-23.08,NA
161894,-1.37033,4.22467,-5,NA,NA,-34.26,NA
162162,-1.64116,3.72304,-4.70049,NA,-51.926,NA,NA
162254,-1.68118,3.65144,-4.5627,NA,-47.345,NA,NA
162426,-2.38862,3.68197,-4.18735,NA,-64.685,NA,NA
162762,-2.24456,4.11248,-5,NA,-46.518,NA,NA
162809,-2.33946,3.51106,-4.79374,NA,-48.665,NA,NA
163190,-2.12293,3.85356,-5,NA,-43.537,NA,NA
163386,-1.89458,4.01385,-5,NA,-44.364,NA,NA
163531,-1.79388,3.55601,-5,NA,NA,-18.509,NA
163649,-1.07052,3.55556,-5,NA,-63.788,NA,NA
163909,-1.40266,3.63676,-5,-9.73,NA,NA,NA
164056,-2.06032,3.78394,-4.57625,-37.129,NA,NA,NA
164381,-1.33945,3.67484,-5,-36.277,NA,NA,NA
164555,-2.02854,4.592,-5,NA,-52.453,NA,NA
164659,-1.1388,4.31094,-5,-60.282,NA,NA,NA
164830,-1.4731,4.07874,-5,-33.257,NA,NA,NA
165167,-1.54242,3.39395,-4.69787,NA,-54.119,NA,NA
165356,-1.69156,3.64185,-5,NA,-47.118,NA,NA
165496,-1.06208,4.26221,-4.8258,NA,-38.967,NA,NA
165663,-1.55261,3.99402,-4.92632,NA,NA,-12.6,NA
165806,-1.48956,3.51182,-5,NA,-52.721,NA,NA
166158,-2.25545,4.53315,-5,NA,NA,-58.234,NA
166213,-2.58639,4.14279,-4.95175,-55.384,NA,NA,NA
166485,-2.2807,4.29229,-4.79279,NA,-44.49,NA,NA
166682,-2.52932,4.22416,-5,NA,-66.6,NA,NA
166948,-2.29526,3.97192,-5,NA,NA,-42.007,NA
167049,-1.83942,3.9135,-5,NA,NA,NA,-73.678
167355,-2.53874,4.05889,-5,NA,NA,-55.486,NA
167600,-2.36905,3.81612,-5,NA,-66.032,NA,NA
167649,-2.2307,3.97571,-5,NA,-52.138,NA,NA
167995,-2.64408,4.11755,-4.72402,NA,NA,-56.035,NA
168145,-1.22737,4.12647,-5,NA,NA,-36.457,NA
168325,-1.68422,3.96851,-5,NA,-48.898,NA,NA
168404,-2.13088,3.5566,-5,NA,-46.991,NA,NA
168708,-1.73654,3.70003,-4.31949,-47.932,NA,NA,NA
168887,-1.39221,4.5473,-5,NA,NA,-62.776,NA
169136,-2.14407,3.55633,-5,NA,NA,-37.932,NA
169384,-1.58889,4.35937,-4.97471,NA,-48.626,NA,NA
169541,-1.76395,3.43194,-5,NA,NA,-29.441,NA
169661,-1.49075,4.06387,-4.6628,-33.421,NA,NA,NA
169968,-1.96421,4.45825,-4.67264,NA,-59.73,NA,NA
170158,-1.37109,3.72173,-5,NA,-34.72,NA,NA
170248,-1.97131,3.31279,-5,NA,-71.482,NA,NA
170546,-1.50728,3.86811,-5,NA,-38.985,NA,NA
170787,-1.70434,4.15276,-4.52389,NA,NA,-38.311,NA
170802,-1.93154,3.68283,-5,-33.557,NA,NA,NA
171096,-1.11263,3.63815,-4.98429,NA,-48.512,NA,NA
171379,-1.97802,4.05875,-5,-36.842,NA,NA,NA
171456,-1.52052,3.87688,-5,-15.828,NA,NA,NA
171786,-1.70611,3.79416,-4.37727,NA,-30.894,NA,NA
171983,-1.42338,4.01601,-5,-42.081,NA,NA,NA
172130,-1.8767,4.29927,-5,-49.459,NA,NA,NA
172278,-1.15505,4.04315,-5,NA,NA,-33.765,NA
172596,-2.0413,3.91061,-5,NA,NA,NA,-45.39
172614,-1.94988,3.94504,-5,NA,-34.702,NA,NA
172893,-2.24898,4.21823,-5,NA,NA,-47.161,NA
173112,-2.05303,4.08864,-5,NA,-52.48,NA,NA
173273,-2.15645,4.43497,-5,-53.234,NA,NA,NA
173433,-1.54815,3.48214,-5,-32.149,NA,NA,NA
173730,-2.31316,2.93074,-5,NA,NA,-75.469,NA
173901,-1.73119,4.12526,-5,NA,-36.281,NA,NA
174011,-1.41032,3.60877,-5,-15.164,NA,NA,NA
174273,-1.8164,3.73867,-4.91028,NA,NA,-12.828,NA
174404,-2.16204,3.92955,-5,-38.431,NA,NA,NA
174766,-1.90199,3.18738,-5,NA,-65.901,NA,NA
