id,x0,x1,x2,fitness4.5,fitness5,fitness4,fitness3.5
97182,-0.587533,5,4.66709,NA,5641.939,NA,NA
97330,-0.884809,4.97638,5,NA,13153.692,NA,NA
97390,-1.07758,5,4.72346,NA,2940.233,NA,NA
97779,-0.67544,5,4.67928,NA,9347.555,NA,NA
97897,-0.936059,5,5,NA,10279.679,NA,NA
98158,-1.04821,5,5,NA,4567.768,NA,NA
98242,-2.09618,4.71468,4.76763,NA,5904.309,NA,NA
98507,-1.89314,4.74202,5,NA,4701.883,NA,NA
98613,-1.62259,5,4.16715,NA,3466.086,NA,NA
98930,-2.12139,4.9531,4.79909,NA,6568.091,NA,NA
99180,-1.01987,4.65658,4.75937,NA,5551.749,NA,NA
99351,-0.661715,5,4.75404,13032.535,NA,NA,NA
99508,-1.49314,4.81225,4.64795,6442.022,NA,NA,NA
99752,-2.02015,5,4.79532,NA,7027.764,NA,NA
99971,0.25853,5,4.74144,NA,3350.404,NA,NA
100159,0.277964,5,5,NA,3200.124,NA,NA
100213,-0.587169,5,5,NA,6951.499,NA,NA
100511,-1.52867,4.19729,5,NA,6710.896,NA,NA
100695,-0.710393,4.58172,5,NA,4335.723,NA,NA
100953,-0.906464,4.90523,5,NA,14689.685,NA,NA
101079,-0.981357,5,5,8855.917,NA,NA,NA
101214,-0.680141,4.96156,5,NA,12622.186,NA,NA
101534,-0.518905,4.90323,4.70435,NA,4255.47,NA,NA
101769,-0.938278,4.78952,4.94186,NA,20758.568,NA,NA
101969,-1.00199,4.9717,4.79321,NA,NA,3614.253,NA
102166,-1.68306,4.26502,4.78224,NA,3194.626,NA,NA
102256,-1.28954,5,4.34767,NA,5156.236,NA,NA
102557,-0.69344,5,5,NA,11366.295,NA,NA
102669,-1.04903,5,5,NA,4518.923,NA,NA
102914,-0.971473,5,5,NA,8732.423,NA,NA
103088,-0.726983,5,5,NA,14897.778,NA,NA
103244,-0.712737,4.98821,4.84459,NA,16660.028,NA,NA
103455,-0.953281,4.61582,5,NA,5242.321,NA,NA
103752,-1.30582,3.23722,5,NA,3444.705,NA,NA
103820,-1.48076,3.24014,5,NA,4050.385,NA,NA
104010,-1.34365,3.77197,4.27825,NA,3235.264,NA,NA
104195,-0.660576,5,4.88352,NA,13532.73,NA,NA
104545,-0.200229,4.94927,4.35097,NA,5223.93,NA,NA
104643,-0.979871,5,5,NA,8325.35,NA,NA
104797,-1.33679,4.20605,5,NA,7672.823,NA,NA
105097,-1.94887,5,5,NA,5197.039,NA,NA
105322,-0.833046,3.80008,5,NA,4705.799,NA,NA
105467,-0.925681,5,4.74358,NA,12054.601,NA,NA
105679,-0.766981,4.84749,4.72461,NA,18196.329,NA,NA
105939,-1.37957,4.86707,4.93979,NA,NA,8525.157,NA
105992,0.193533,5,5,NA,1838.409,NA,NA
106193,-0.527165,4.85377,5,NA,6492.282,NA,NA
106451,-0.668289,5,5,NA,14021.441,NA,NA
106742,-0.796987,3.68811,5,NA,4108.468,NA,NA
106919,-0.75108,4.82557,5,NA,16694.018,NA,NA
106999,-0.570247,4.85594,5,NA,10137.175,NA,NA
107267,-1.05223,5,4.78301,NA,6610.572,NA,NA
107458,-0.923921,5,5,NA,10740.987,NA,NA
107723,-1.06418,5,5,NA,3605.644,NA,NA
107858,-0.649317,5,4.90049,NA,12758.504,NA,NA
108015,-0.709355,5,5,NA,11820.516,NA,NA
108274,-0.995613,5,5,NA,7525.452,NA,NA
108552,-1.46938,4.34871,5,NA,6502.584,NA,NA
108670,-0.688294,4.72786,5,NA,12023.205,NA,NA
108793,-0.671732,5,5,NA,10646.602,NA,NA
109025,-0.884209,5,5,NA,11975.675,NA,NA
109358,-2.08516,4.94029,5,NA,6061.96,NA,NA
109446,-1.98512,5,4.98692,NA,7749.982,NA,NA
109756,-1.82837,5,4.99077,NA,2947.433,NA,NA
109833,-0.384256,4.92589,4.25116,NA,2738.081,NA,NA
110012,0.247134,5,5,NA,2832.709,NA,NA
110377,-0.836539,4.61898,5,NA,9428.882,NA,NA
110402,-0.943906,5,4.84533,12380.813,NA,NA,NA
110745,-0.845799,5,5,NA,12737.887,NA,NA
110850,-0.621564,5,5,NA,8599.46,NA,NA
110992,-0.996159,5,5,NA,7496.894,NA,NA
111251,-0.651235,5,5,6542.779,NA,NA,NA
111564,-0.721597,5,5,NA,12124.937,NA,NA
111589,-0.843132,5,5,NA,12774.282,NA,NA
111836,-0.709621,4.92647,3.7351,NA,5342.59,NA,NA
112013,0.404148,4.64849,4.8362,NA,2932.215,NA,NA
112229,-0.588183,5,5,NA,7002.277,NA,NA
112548,-1.01191,5,5,NA,6651.432,NA,NA
112634,-1.86895,5,5,NA,3547.968,NA,NA
112858,-0.718658,4.8677,5,NA,NA,3377.427,NA
113027,-0.873152,4.94839,5,NA,14642.815,NA,NA
113315,-0.866559,5,5,NA,12380.649,NA,NA
113497,-0.496659,5,4.80774,NA,2764.115,NA,NA
113642,-1.38914,5,4.32924,NA,8661.261,NA,NA
113923,-0.636846,5,4.81452,NA,14173.964,NA,NA
114090,-0.634084,5,5,NA,9154.887,NA,NA
114249,-0.79907,5,4.61281,NA,6949.759,NA,NA
114562,-0.69252,4.83387,5,NA,NA,NA,3750.254
114768,-1.00236,5,5,NA,9258.283,NA,NA
114801,-0.741777,5,4.73599,NA,13824.51,NA,NA
115047,-0.875153,5,4.70165,NA,11798.117,NA,NA
115244,-1.09997,5,5,NA,1391.747,NA,NA
115451,-2.02087,5,5,NA,5534.255,NA,NA
115642,-0.658058,5,5,NA,10138.285,NA,NA
115844,-0.743971,4.77178,5,NA,17364.231,NA,NA
115989,-0.875615,5,4.88234,NA,16122.249,NA,NA
116358,0.341586,5,5,NA,3458.435,NA,NA
116489,-0.69657,5,4.73068,NA,12416.856,NA,NA
116736,-0.817633,5,4.60707,NA,6527.976,NA,NA
116804,-0.836653,5,5,NA,12853.602,NA,NA
117184,-0.593489,4.82472,5,NA,9553.463,NA,NA
117214,-0.96911,4.80879,4.6353,NA,7438.089,NA,NA
117447,-1.9233,5,4.78533,NA,6006.911,NA,NA
117751,-0.815174,4.98156,5,NA,14056.501,NA,NA
117839,-0.494786,5,5,NA,2038.38,NA,NA
118088,-0.79146,5,4.87042,NA,NA,4300.953,NA
118342,-1.955,5,4.89457,NA,NA,2541.005,NA
118503,-1.9729,5,5,NA,5430.972,NA,NA
118612,-0.792633,4.75505,5,NA,20282.145,NA,NA
118912,-0.591456,5,4.87915,NA,9498.595,NA,NA
119122,-1.92676,4.66589,5,NA,4553.884,NA,NA
119276,-0.847833,5,5,NA,12708.668,NA,NA
119391,-0.922157,5,5,NA,10804.891,NA,NA
119652,-0.635628,4.95943,5,NA,10707.474,NA,NA
119840,0.367457,4.85358,4.98839,NA,4727.162,NA,NA
120142,-0.499962,5,4.26452,NA,NA,829.304,NA
120353,0.311215,5,4.80399,NA,4395.549,NA,NA
120438,-1.52584,4.87834,4.10466,NA,4763.487,NA,NA
120692,-0.683068,5,4.78865,NA,13856.052,NA,NA
120842,-0.202287,4.0347,5,NA,1052.837,NA,NA
121123,-0.864056,4.92289,5,NA,15693.352,NA,NA
121301,-0.750853,5,5,9638.122,NA,NA,NA
121585,-0.565883,5,5,NA,6950.939,NA,NA
121753,-0.654531,5,4.87442,NA,13286.892,NA,NA
121902,-0.773932,5,5,NA,12950.978,NA,NA
122130,-0.586515,5,5,NA,6918.687,NA,NA
122347,-0.603628,4.71509,4.99176,NA,8232.004,NA,NA
122529,-1.91165,4.81312,5,NA,5970.25,NA,NA
122661,-0.96981,4.92683,5,NA,11046.252,NA,NA
122836,-0.621769,5,4.52916,NA,996.57,NA,NA
123066,-0.947371,5,4.87026,NA,13062.204,NA,NA
123350,-0.674016,5,5,NA,10727.496,NA,NA
123413,-0.175313,5,4.35086,NA,4678.395,NA,NA
123711,-1.04297,5,4.68707,NA,5866.424,NA,NA
123911,-1.35672,4.77363,4.38844,NA,6458.997,NA,NA
124054,-0.594998,5,5,NA,7340.433,NA,NA
124328,-0.308406,4.78881,4.19659,NA,4380.863,NA,NA
124511,-2.14079,5,5,NA,3951.713,NA,NA
124626,-1.36052,5,5,NA,NA,5094.924,NA
124862,-1.50332,4.34551,5,NA,6232.711,NA,NA
125067,-1.43127,4.10024,4.8693,NA,6805.116,NA,NA
125303,-0.599745,4.62721,4.787,NA,5764.788,NA,NA
125470,-1.04271,5,5,NA,6375.206,NA,NA
125633,-0.727413,5,5,NA,12255.356,NA,NA
125952,-2.02463,5,5,NA,5522.494,NA,NA
126031,-2.00799,4.70363,5,NA,5419.303,NA,NA
126221,-0.824958,5,5,NA,12964.014,NA,NA
126533,-0.494048,5,4.7566,NA,2340.433,NA,NA
126671,-0.837122,5,5,NA,12848.294,NA,NA
126936,-0.812912,5,5,NA,13033.475,NA,NA
126997,-0.947295,4.71697,5,NA,10122.756,NA,NA
127383,-0.948134,4.80777,5,NA,12640.54,NA,NA
127517,-2.1203,5,4.91885,NA,5559.906,NA,NA
127646,-2.94181,5,5,NA,3024.804,NA,NA
127908,-2.04286,5,5,NA,5426.466,NA,NA
128145,-1.37708,4.47122,5,NA,2117.641,NA,NA
128234,-0.982059,5,5,NA,8216.979,NA,NA
128541,-0.827505,5,5,NA,12943.57,NA,NA
128686,-0.857731,5,4.90618,NA,16240.151,NA,NA
128946,-0.258078,4.29747,5,NA,4557.338,NA,NA
129050,-0.77156,4.62897,5,NA,7982.332,NA,NA
129253,-1.45726,5,5,NA,NA,6488.104,NA
129432,-1.58007,4.89419,5,7068.239,NA,NA,NA
129760,-1.38581,5,4.87005,9642.278,NA,NA,NA
129795,-0.960969,5,5,NA,9220.878,NA,NA
130139,-0.764025,5,4.68557,NA,11523.249,NA,NA
130240,-0.648008,4.9367,5,NA,11972.672,NA,NA
130408,-0.724499,5,5,NA,12191.173,NA,NA
130613,-0.561751,5,5,NA,5644.928,NA,NA
130951,-1.03058,5,5,NA,5600.505,NA,NA
131157,-1.32295,5,5,6411.65,NA,NA,NA
131238,-0.942062,5,5,NA,10037.951,NA,NA
131453,-0.788609,5,5,NA,13036.853,NA,NA
131749,-0.906854,5,4.72871,NA,12186.764,NA,NA
131821,-0.803287,5,4.86076,NA,17403.801,NA,NA
132073,-0.963803,5,5,NA,9091.429,NA,NA
132283,-0.621527,4.91429,4.83919,NA,14605.455,NA,NA
132463,-0.665107,5,5,NA,10405.384,NA,NA
132751,-1.35168,5,4.93413,NA,NA,NA,4931.289
132939,-2.08713,5,5,NA,6518.231,NA,NA
133023,-1.45621,5,4.20022,NA,6587.88,NA,NA
133317,-1.3745,4.78101,5,NA,NA,6204.782,NA
133488,-0.528056,5,4.9377,NA,NA,1743.591,NA
133703,-2.02537,4.90915,4.75003,NA,8186.897,NA,NA
133911,-0.937093,5,5,NA,10238.671,NA,NA
134069,-0.878579,5,5,NA,12114.787,NA,NA
134200,-0.957261,5,5,NA,9387.571,NA,NA
134525,-1.43157,4.32273,5,NA,7095.201,NA,NA
134602,-0.537601,4.8787,5,NA,5779.363,NA,NA
134953,-1.95319,5,4.9093,NA,6764.805,NA,NA
135156,-1.80711,4.92115,5,NA,1835.628,NA,NA
135362,-1.02863,4.90975,5,NA,7358.828,NA,NA
135431,-1.5909,4.97044,5,NA,NA,4782.742,NA
135760,-0.858212,4.89922,5,NA,16360.12,NA,NA
135902,-0.828552,5,5,NA,12934.583,NA,NA
135997,-0.233139,5,4.35188,NA,4268.225,NA,NA
136342,-0.848291,5,4.71271,NA,12875.474,NA,NA
136483,-0.644413,5,4.80194,NA,12296.657,NA,NA
136605,-0.994957,5,4.65633,6069.378,NA,NA,NA
136881,-0.832059,5,5,NA,12902.013,NA,NA
137003,-1.07144,5,5,NA,3161.709,NA,NA
137213,-0.110834,5,4.33812,NA,4074.687,NA,NA
137409,0.252246,5,5,NA,2904.38,NA,NA
137619,-0.578365,5,5,NA,8667.167,NA,NA
137897,-1.03196,5,5,NA,5520.967,NA,NA
138067,-0.849686,5,5,NA,12680.948,NA,NA
138332,-0.581121,5,5,NA,8366.235,NA,NA
138531,0.257923,5,4.6735,NA,2502.874,NA,NA
138668,-0.780702,5,5,NA,12998.748,NA,NA
138918,-0.60553,5,5,NA,7851.536,NA,NA
139144,-0.694789,5,5,NA,13550.734,NA,NA
139371,-0.69082,4.6809,4.85693,NA,13161.363,NA,NA
139527,-1.43347,3.28508,5,NA,4330.005,NA,NA
139716,-0.748451,5,5,NA,15231.996,NA,NA
139926,-1.27099,5,4.15796,NA,5031.287,NA,NA
140177,-0.577901,5,5,NA,6482.222,NA,NA
140228,-0.833027,5,5,NA,12892.354,NA,NA
140437,-0.767284,5,5,NA,16550.397,NA,NA
140670,-0.979965,5,5,8666.969,NA,NA,NA
140853,-0.785416,5,4.8781,NA,NA,3686.357,NA
141042,-1.43141,4.14021,5,NA,5201.478,NA,NA
141298,-1.44148,5,5,7056.622,NA,NA,NA
141578,-1.82596,5,5,NA,2154.421,NA,NA
141594,-0.73832,4.64419,5,NA,8840.05,NA,NA
141840,-2.05825,4.65802,4.59679,NA,1810.719,NA,NA
142048,-0.538876,5,5,NA,4427.333,NA,NA
142333,-0.91686,5,5,NA,10991.89,NA,NA
142405,-1.45434,4.83152,5,8544.125,NA,NA,NA
142711,-1.93062,5,5,NA,4937.047,NA,NA
142949,-0.700504,4.74971,5,NA,13305.211,NA,NA
143118,-0.909904,5,4.89815,14996.326,NA,NA,NA
143345,-1.5106,5,5,6742.355,NA,NA,NA
143412,-0.86612,5,5,NA,12389.547,NA,NA
143784,-1.50937,4.35115,5,NA,6050.569,NA,NA
143833,-0.871565,5,4.92915,NA,15321.831,NA,NA
144078,-0.810057,5,5,NA,13043.343,NA,NA
144206,-0.613128,5,4.90712,NA,10613.697,NA,NA
144559,-0.844262,5,5,10348.719,NA,NA,NA
144646,-2.00024,5,5,NA,7276.942,NA,NA
144813,-0.946303,5,3.95362,NA,1036.119,NA,NA
145079,-1.01204,5,5,NA,6644.288,NA,NA
145368,-0.619942,4.64628,5,NA,6022.305,NA,NA
145394,-0.939683,5,5,NA,10134.801,NA,NA
145589,-1.08935,5,5,2320.774,NA,NA,NA
145932,-0.724839,5,4.82029,NA,15976.568,NA,NA
146143,-1.48481,4.82126,4.36969,NA,8379.014,NA,NA
146371,-0.881797,5,4.91436,8856.918,NA,NA,NA
146567,-0.602124,4.73601,5,NA,8477.88,NA,NA
146723,-1.29879,4.21552,3.83935,NA,1848.776,NA,NA
146962,-0.610141,5,4.75888,NA,11918.252,NA,NA
147155,-0.973408,5,5,NA,8639.901,NA,NA
147288,-2.18265,4.58049,5,NA,1062.543,NA,NA
147453,-1.81135,3.6692,5,NA,464.071,NA,NA
147656,-1.90076,4.94968,5,NA,5199.406,NA,NA
147917,-0.850089,5,5,NA,16819.485,NA,NA
147985,-0.606446,5,5,NA,7895.283,NA,NA
148269,-0.590309,4.82975,4.85922,NA,12506.81,NA,NA
148571,-0.993008,5,5,NA,7660.977,NA,NA
148768,-0.815188,5,4.7524,NA,15081.691,NA,NA
148898,-1.56579,5,4.25688,NA,5695.689,NA,NA
149184,-0.382036,4.33144,5,NA,2133.903,NA,NA
149354,-0.986676,5,5,NA,7985.263,NA,NA
149538,-0.824482,5,5,NA,12967.612,NA,NA
149614,-1.57038,5,4.39135,NA,4972.583,NA,NA
149939,-1.92412,4.68736,5,NA,4366.177,NA,NA
150101,-0.744897,5,5,NA,12590.504,NA,NA
150343,0.478109,5,5,NA,1988.123,NA,NA
150478,-0.507851,5,4.7126,NA,2782.805,NA,NA
150779,-0.919133,5,5,7535.866,NA,NA,NA
150908,-0.413295,4.78295,4.32098,NA,2184.734,NA,NA
151028,0.30712,5,5,NA,3402.199,NA,NA
151338,0.332849,5,5,3814.034,NA,NA,NA
151436,-0.643056,5,5,NA,9535.868,NA,NA
151749,-0.788826,4.85562,5,4568.986,NA,NA,NA
151956,-0.98717,5,5,NA,9864.933,NA,NA
152106,-0.790733,5,5,13033.06,NA,NA,NA
152191,-1.41771,5,5,4437.835,NA,NA,NA
152469,-0.881791,4.79955,5,NA,15377.606,NA,NA
152690,-0.712719,5,5,NA,11908.148,NA,NA
152898,-1.0502,5,5,NA,4449.117,NA,NA
153114,-0.678117,5,5,NA,10869.763,NA,NA
153310,-2.05079,4.74822,5,NA,6140.529,NA,NA
153452,-0.722718,4.90815,5,NA,19962.654,NA,NA
153586,-0.761617,4.56664,5,NA,3659.14,NA,NA
153814,-0.615752,4.78332,5,NA,10361.38,NA,NA
154051,-0.821714,5,5,NA,12987.145,NA,NA
154236,-0.750577,4.36591,4.19313,NA,3867.593,NA,NA
154444,-0.875696,4.95727,5,NA,14233.033,NA,NA
154729,-2.00492,5,5,NA,5552.636,NA,NA
154846,-0.826008,5,4.82018,NA,16966.311,NA,NA
155135,-1.4252,5,4.3799,NA,5887.339,NA,NA
155359,-1.06095,4.97777,5,NA,4160.699,NA,NA
155456,-0.992733,5,5,NA,7675.213,NA,NA
155672,-1.47542,4.26666,4.84394,NA,9524.578,NA,NA
155879,-1.53643,5,4.31579,NA,7738.318,NA,NA
156173,-0.7771,5,5,4880.463,NA,NA,NA
156292,-0.663673,5,4.84475,NA,13769.424,NA,NA
156533,-1.01988,4.81098,5,NA,8052.231,NA,NA
156728,-0.787791,5,5,NA,13033.798,NA,NA
156911,-1.96801,5,5,NA,5393.354,NA,NA
156988,-0.958214,5,5,NA,9345.022,NA,NA
157208,-0.982404,5,5,NA,8199.806,NA,NA
157545,-0.647495,5,4.59494,2748.127,NA,NA,NA
157733,-0.624684,4.73171,5,NA,9502.643,NA,NA
157891,-0.791578,5,5,NA,13046.212,NA,NA
158125,-1.04088,5,4.78984,NA,6292.079,NA,NA
158290,-0.569268,4.96544,4.73779,NA,7636.054,NA,NA
158452,-0.616254,5,5,NA,8356.089,NA,NA
158772,-0.93025,4.76924,5,NA,12687.348,NA,NA
158831,-0.593483,5,4.70738,NA,7205.381,NA,NA
159056,-0.509975,4.89617,4.92789,NA,4686.058,NA,NA
159244,-0.588719,5,5,NA,7029.071,NA,NA
159553,-1.03642,5,5,NA,5262.321,NA,NA
159649,-0.542527,5,5,NA,4623.526,NA,NA
159897,-0.983902,5,4.7969,NA,10339.276,NA,NA
160003,-1.47067,4.34794,5,NA,6508.531,NA,NA
160311,-0.999623,5,4.65193,NA,5375.112,NA,NA
160468,-0.707249,4.71405,5,13694.163,NA,NA,NA
160650,-0.925793,5,5,NA,10672.289,NA,NA
160876,-1.25354,4.20452,5,NA,4316.68,NA,NA
160995,-0.857709,5,5,NA,12548.879,NA,NA
161291,-0.87504,4.89724,5,NA,16400.94,NA,NA
161526,-0.290313,4.86489,5,3493.581,NA,NA,NA
161615,-0.776056,5,5,NA,12967.463,NA,NA
161802,-0.742164,5,5,NA,14923.181,NA,NA
162152,0.030572,5,4.72693,NA,NA,1525.195,NA
162297,-0.67351,4.72736,5,NA,15236.56,NA,NA
162565,-0.629655,5,5,NA,8961.464,NA,NA
162633,-2.01794,3.82023,4.88075,NA,2583.235,NA,NA
162823,-1.27727,4.41718,5,NA,3367.805,NA,NA
163047,-0.848732,4.82521,5,NA,16698.694,NA,NA
163329,-0.605867,4.7059,5,NA,7753.513,NA,NA
163533,-0.534991,5,5,NA,4217.992,NA,NA
163685,-0.824917,5,4.71656,NA,NA,NA,4585.683
163856,-0.975723,4.98201,5,NA,12244.584,NA,NA
164064,-0.888254,5,5,NA,11870.06,NA,NA
164239,-1.08105,5,4.87517,3245.496,NA,NA,NA
164498,-0.914621,5,5,NA,11068.702,NA,NA
164780,-2.16417,5,4.9522,NA,4044.889,NA,NA
164790,-1.9545,5,4.64488,NA,3680.214,NA,NA
165115,-0.741365,5,5,NA,12529.797,NA,NA
165372,-0.780382,5,5,NA,12996.804,NA,NA
165481,-0.821683,5,4.8938,NA,17034.813,NA,NA
165719,-0.811147,5,5,NA,13039.874,NA,NA
165961,-0.559991,5,5,NA,5552.395,NA,NA
166014,-0.74162,5,5,NA,12534.3,NA,NA
166374,-0.87229,4.74251,4.99528,NA,14089.871,NA,NA
166555,-0.93145,5,5,NA,10459.233,NA,NA
166591,-1.51881,5,4.27958,NA,6629.642,NA,NA
166874,-1.00311,5,5,NA,8500.345,NA,NA
167047,-3.04293,5,5,NA,3157.971,NA,NA
167311,-1.94723,5,5,NA,5176.577,NA,NA
167401,-1.29818,4.09251,5,NA,2930.199,NA,NA
167678,-0.0292285,4.14188,5,NA,2709.56,NA,NA
167938,-0.848579,4.62389,5,NA,7500.822,NA,NA
168171,-0.813062,4.88743,5,NA,17185.351,NA,NA
168367,-0.850526,4.62427,5,NA,7508.598,NA,NA
168425,-0.79334,5,4.82824,NA,17206.268,NA,NA
168676,-1.02321,5,5,NA,6021.134,NA,NA
168846,-0.872456,4.94923,5,NA,NA,951.694,NA
169150,-1.41341,4.71204,3.74571,2731.596,NA,NA,NA
169341,-1.02835,5,5,NA,5728.526,NA,NA
169462,-0.749999,5,4.79878,NA,16170.926,NA,NA
169749,-2.16895,5,5,NA,3298.646,NA,NA
169972,-1.86769,5,5,NA,3511.77,NA,NA
170064,-1.46452,4.66451,5,NA,NA,5115.077,NA
170205,-1.45299,4.35102,5,NA,6550.989,NA,NA
170486,-0.56764,5,4.60548,NA,2936.089,NA,NA
170638,-3.03087,5,5,NA,3206.385,NA,NA
170825,-1.85046,5,5,NA,2987.693,NA,NA
171134,-1.91575,5,5,NA,4673.106,NA,NA
171303,-2.08104,5,5,NA,5028.16,NA,NA
171387,-2.0148,5,5,NA,5547.302,NA,NA
171748,-0.739638,5,5,NA,12498.812,NA,NA
171842,-0.970481,5,5,NA,8779.555,NA,NA
172127,-0.536918,5,5,NA,4321.896,NA,NA
172310,-0.706587,5,5,NA,11746.183,NA,NA
172501,-0.636826,5,5,NA,9272.889,NA,NA
172727,-0.529291,5,5,NA,3909.963,NA,NA
172952,-0.865219,5,5,NA,12407.63,NA,NA
173000,-0.72126,5,4.84883,NA,19880.637,NA,NA
173231,-0.730748,4.73435,5,NA,13519.214,NA,NA
173536,-0.873062,4.78973,5,NA,15398.605,NA,NA
173743,-0.825833,5,5,NA,12957.217,NA,NA
173938,-0.87735,4.7052,5,NA,11931.979,NA,NA
174058,-0.817212,5,5,NA,16636.189,NA,NA
174375,-0.6121,5,5,NA,8162.658,NA,NA
174394,-0.843118,5,5,NA,12774.467,NA,NA
174772,-0.222659,4.9592,4.44584,NA,2587.654,NA,NA
174844,-0.880787,5,4.72479,NA,12800.973,NA,NA
174984,-0.893578,4.88477,5,NA,15488.673,NA,NA
175198,-1.44323,4.22231,4.95003,NA,8335.958,NA,NA
175430,-0.924439,5,5,NA,13900.181,NA,NA
175677,-0.650764,5,5,NA,9850.997,NA,NA
175914,-0.660102,5,5,NA,10216.821,NA,NA
176135,-0.54827,5,5,NA,4930.895,NA,NA
176309,-0.580715,5,5,NA,6625.657,NA,NA
176461,-0.879155,5,5,NA,12100.979,NA,NA
176652,-0.758511,5,5,NA,12790.603,NA,NA
176939,-0.991515,5,5,NA,7738.101,NA,NA
177038,0.395732,5,4.83854,NA,4202.198,NA,NA
177341,-0.637118,5,5,NA,9285.375,NA,NA
177459,-0.738151,5,5,NA,12471.451,NA,NA
177637,-0.724594,5,5,NA,14902.125,NA,NA
177941,-1.25292,5,4.35108,NA,4215.485,NA,NA
178173,-0.703555,5,4.8975,NA,19681.636,NA,NA
178370,-1.50913,4.42679,5,NA,4726.429,NA,NA
178415,-1.59099,4.99673,5,NA,NA,4602.343,NA
178649,-0.903324,5,5,NA,13583.471,NA,NA
178973,-0.742075,5,5,NA,16503.225,NA,NA
179138,-0.754066,4.57428,4.83073,NA,5482.91,NA,NA
179246,-0.878395,4.6878,5,NA,10985.447,NA,NA
179510,-1.87461,4.83899,5,NA,4919.261,NA,NA
179628,-2.16312,4.86931,4.90183,NA,5955.795,NA,NA
179863,-3.10753,5,5,NA,3132.835,NA,NA
180112,-1.89447,5,5,NA,4215.66,NA,NA
180196,-1.23861,5,4.3027,4393.622,NA,NA,NA
180571,-1.38673,5,5,6388.722,NA,NA,NA
180736,-0.603157,5,4.87159,NA,10291.163,NA,NA
180912,-0.579629,5,5,NA,6570.396,NA,NA
181085,-2.03891,5,5,NA,5452.675,NA,NA
181321,-2.06832,4.79202,5,NA,6552.125,NA,NA
181557,-0.620449,4.81418,4.82336,NA,14613.209,NA,NA
181754,-0.700108,5,4.67988,NA,10062.532,NA,NA
181904,-0.660167,5,5,NA,10219.304,NA,NA
182002,-1.94745,4.68714,5,NA,4679.354,NA,NA
182287,-0.693127,5,5,NA,11356.721,NA,NA
182468,-0.68494,5,5,NA,11097.796,NA,NA
182763,-0.566606,5,5,NA,5898.964,NA,NA
182818,-0.760044,4.77272,4.58894,NA,6309.14,NA,NA
183114,-0.54014,5,5,NA,4495.32,NA,NA
183305,-0.765977,5,5,NA,12877.139,NA,NA
183384,-0.65389,5,5,NA,9975.449,NA,NA
183697,-0.664467,5,5,NA,10381.572,NA,NA
183976,-0.844061,4.84568,5,NA,21599.523,NA,NA
184154,-0.782429,4.5849,5,4126.819,NA,NA,NA
184351,-2.0371,5,4.81774,NA,7138.074,NA,NA
184554,-1.30751,4.18533,5,NA,5265.259,NA,NA
184748,-2.03538,5,4.80181,NA,8418.091,NA,NA
184971,0.200197,5,4.98331,NA,2128.232,NA,NA
185165,-0.0755669,5,5,3912.145,NA,NA,NA
185324,-1.09958,5,5,1567.318,NA,NA,NA
185475,-1.84925,5,4.71989,NA,3073.815,NA,NA
185681,-0.596383,4.53132,5,NA,739.716,NA,NA
185913,-0.68286,5,5,NA,11029.442,NA,NA
186096,-2.02371,4.82445,4.88583,NA,9588.944,NA,NA
186299,-0.997878,4.67612,5,NA,6316.789,NA,NA
186438,0.239984,5,4.90114,NA,3548.304,NA,NA
186615,-1.03944,4.38461,5,1557.691,NA,NA,NA
186866,-1.58968,4.68139,5,NA,NA,4454.801,NA
187100,-2.15162,3.76564,5,1270.57,NA,NA,NA
187202,-1.43393,4.27956,4.99554,NA,7542.235,NA,NA
187434,-0.830027,5,4.59868,NA,5903.599,NA,NA
187652,-0.654948,4.60533,5,NA,6321.901,NA,NA
187830,-0.318308,5,5,2033.856,NA,NA,NA
188179,-0.719674,4.90952,4.75673,NA,18235.545,NA,NA
188246,-1.54565,5,3.35558,NA,3223.057,NA,NA
188403,-2.04208,4.92956,4.64586,NA,4771.12,NA,NA
188617,-1.15613,3.33651,5,NA,736.247,NA,NA
188811,-0.743406,2.73103,5,NA,3204.28,NA,NA
189084,-0.26366,4.18996,4.91621,NA,5060.39,NA,NA
189223,-0.736035,4.93093,5,NA,15463.555,NA,NA
189499,-0.860051,4.78221,5,10510.421,NA,NA,NA
189642,-0.941701,3.84923,5,NA,3228.007,NA,NA
189949,-0.623439,4.6002,5,NA,4038.383,NA,NA
190171,-0.803348,5,5,NA,13056.591,NA,NA
190194,-0.740814,5,5,NA,12520.004,NA,NA
190516,-1.02127,5,4.96423,NA,7017.519,NA,NA
190703,-1.92219,4.85086,4.92531,NA,8027.189,NA,NA
190813,-0.903647,5,5,NA,11425.628,NA,NA
191043,-0.989707,5,5,NA,7830.955,NA,NA
191360,-0.339438,4.33089,5,NA,3118.488,NA,NA
191464,-0.825729,5,5,NA,16189.029,NA,NA
191733,-2.01081,5,5,NA,7382.195,NA,NA
191803,-0.592648,5,3.8071,NA,2609.89,NA,NA
192183,0.245982,5,5,NA,3265.563,NA,NA
192185,-0.766724,5,5,NA,12884.882,NA,NA
192518,-1.53202,4.22414,5,NA,6103.831,NA,NA
192596,-0.626284,4.99014,5,NA,9196.263,NA,NA
192943,-0.648813,5,4.66852,NA,7977.967,NA,NA
193001,-0.934257,5,3.6156,NA,1965.955,NA,NA
193340,-0.679756,5,5,NA,10925.537,NA,NA
