id,x0,x1,x2,fitness-4,fitness-5,fitness-4.5,fitness-3.5
87323,-2.22668,3.37854,-4.6891,NA,-52.074,NA,NA
87443,-1.7057,3.32417,-5,NA,-38.084,NA,NA
87795,-1.13881,3.44049,-5,NA,-52.702,NA,NA
87842,-1.96188,3.21675,-5,NA,NA,-41.239,NA
88105,-1.62564,3.48011,-5,-34.244,NA,NA,NA
88229,-1.87287,3.97525,-4.92756,NA,NA,-24.203,NA
88469,-1.67739,3.50617,-4.8842,NA,NA,-19.162,NA
88717,-1.73951,3.84606,-4.23469,NA,-40.284,NA,NA
88803,-2.40533,3.8858,-5,NA,-53.891,NA,NA
89013,-2.12142,3.86338,-5,NA,NA,-38.267,NA
89285,-1.78395,4.15424,-5,NA,NA,-34.078,NA
89556,-1.91217,3.52933,-5,NA,NA,-27.966,NA
89604,-2.03436,4.29226,-4.95383,-35.29,NA,NA,NA
89885,-1.59488,4.0216,-4.9066,NA,NA,-18.226,NA
90125,-2.29599,4.26463,-5,NA,-48.449,NA,NA
90332,-1.36211,3.53641,-4.44229,NA,-55.188,NA,NA
90568,-1.63913,4.3025,-5,-41.901,NA,NA,NA
90800,-1.60038,4.4471,-4.9214,NA,NA,-48.05,NA
90806,-1.63613,3.62939,-5,NA,NA,-6.41,NA
91079,-1.56529,3.44942,-5,NA,NA,-12.939,NA
91354,-1.34126,3.85298,-5,-13.939,NA,NA,NA
91498,-1.47635,3.62751,-5,-5.74,NA,NA,NA
91715,-1.34378,4.15157,-5,-32.468,NA,NA,NA
91927,-2.72758,3.73236,-4.70456,NA,-62.65,NA,NA
92111,-1.7694,3.29946,-5,NA,-44.209,NA,NA
92372,-1.50204,3.68262,-5,NA,-40.465,NA,NA
92506,-1.68561,4.42738,-5,NA,-50.626,NA,NA
92659,-2.17737,4.27083,-5,NA,-53.694,NA,NA
92913,-2.0991,3.57659,-5,NA,-52.12,NA,NA
93009,-1.53683,3.5704,-5,NA,-45.465,NA,NA
93382,-1.33346,3.7906,-5,-11.694,NA,NA,NA
93401,-0.992315,3.83044,-4.90571,-48.028,NA,NA,NA
93702,-1.88864,3.88842,-5,-26.87,NA,NA,NA
93921,-1.54424,4.09464,-5,NA,NA,-24.845,NA
94088,-2.06427,3.65656,-5,NA,-38.265,NA,NA
94301,-1.67856,3.23416,-4.56211,NA,NA,-46.198,NA
94539,-1.96871,4.18907,-5,-48.664,NA,NA,NA
94747,-1.72229,4.01848,-4.1375,NA,NA,-58.857,NA
94822,-1.92208,3.67623,-5,NA,-40.786,NA,NA
95141,-1.47734,3.57698,-4.71819,-22.599,NA,NA,NA
95298,-1.15999,3.72653,-4.47595,NA,-59.673,NA,NA
95490,-1.06054,4.43115,-5,NA,-70.279,NA,NA
95605,-2.59861,3.42333,-4.90588,NA,NA,-55.087,NA
95809,-1.50517,3.78514,-5,NA,NA,-22.027,NA
96155,-1.57436,3.62731,-4.61466,-26.54,NA,NA,NA
96364,-1.27833,4.14095,-4.813,-48.009,NA,NA,NA
96419,-1.13366,3.39511,-5,-49.643,NA,NA,NA
96760,-1.48345,3.37791,-5,-35.026,NA,NA,NA
96925,-2.22284,3.7946,-5,NA,-55.512,NA,NA
97043,-1.50742,3.90656,-4.83908,NA,NA,-8.437,NA
97358,-1.49553,4.42398,-4.68762,NA,NA,-47.98,NA
97474,-1.99807,5,-5,NA,NA,-72.174,NA
97639,-1.87573,4.48419,-5,NA,-57.048,NA,NA
97877,-1.3843,3.73965,-5,NA,-33.083,NA,NA
98110,-2.01216,3.87098,-5,NA,-35.017,NA,NA
98381,-2.19006,3.32534,-5,NA,-58.198,NA,NA
98530,-1.30295,4.04106,-5,NA,NA,-22.917,NA
98765,-1.27997,4.3648,-5,NA,NA,-42.936,NA
98945,-1.57025,3.94506,-4.59572,-21.9,NA,NA,NA
99121,-2.07534,3.56538,-5,NA,NA,-34.195,NA
99375,-1.5928,3.23311,-5,-34.804,NA,NA,NA
99478,-2.29881,4.22593,-4.78615,-57.828,NA,NA,NA
99760,-1.83023,3.35729,-5,NA,NA,-29.686,NA
99952,-1.51682,3.59392,-4.32757,NA,NA,-46.266,NA
100177,-2.51608,3.38856,-4.37555,NA,NA,-77.003,NA
100223,-1.71119,3.77198,-4.60614,NA,NA,-18.311,NA
100583,-1.72842,3.24875,-4.6889,NA,-50.604,NA,NA
100629,-1.66007,3.83701,-5,NA,-53.181,NA,NA
100875,-2.20662,4.05107,-5,NA,-48.638,NA,NA
101091,-1.63562,3.52549,-4.74811,NA,-39.067,NA,NA
101274,-2.37847,4.03267,-4.55607,NA,-59.577,NA,NA
101583,-2.04476,3.67664,-5,NA,-36.19,NA,NA
101789,-1.22724,3.75691,-5,NA,-34.87,NA,NA
101998,-1.67707,3.05244,-4.89637,NA,NA,-52.344,NA
102073,-1.567,3.96138,-5,NA,-45.333,NA,NA
102220,-1.2513,3.45539,-4.56934,NA,NA,-39.873,NA
102462,-2.13098,3.20013,-5,NA,NA,-54.322,NA
102712,-2.4469,4.48127,-5,NA,NA,-60.182,NA
102860,-1.96788,3.52435,-4.63851,-33.409,NA,NA,NA
103147,-1.7044,3.63839,-5,-11.791,NA,NA,NA
103361,-1.64522,3.84474,-5,-13.455,NA,NA,NA
103411,-1.60023,4.07507,-5,NA,NA,-23.486,NA
103677,-1.9639,4.01371,-5,-32.48,NA,NA,NA
103893,-1.56519,3.62566,-4.66509,NA,-46.658,NA,NA
104067,-1.07041,4.76999,-5,NA,-94.515,NA,NA
104289,-1.70558,3.6156,-5,-33.928,NA,NA,NA
104403,-1.63427,4.2341,-5,NA,-36.119,NA,NA
104725,-1.1296,3.43612,-5,NA,-51.844,NA,NA
104966,-1.64964,3.47586,-5,NA,-37.287,NA,NA
105185,-2.03996,3.41356,-4.61049,NA,NA,-37.556,NA
105388,-1.93502,3.76806,-5,NA,-31.104,NA,NA
105500,-1.12442,4.05335,-5,-42.047,NA,NA,NA
105762,-1.38268,3.67649,-5,NA,-38.427,NA,NA
105948,-1.85288,4.05909,-5,NA,-45.401,NA,NA
106025,-1.95839,3.41548,-4.92799,-38.31,NA,NA,NA
106322,-2.09169,3.8957,-5,NA,NA,-37.391,NA
106521,-2.02749,3.91417,-4.92211,-34.095,NA,NA,NA
106613,-1.83875,3.32622,-5,NA,NA,-39.113,NA
106936,-2.79426,4.12832,-5,NA,-71.165,NA,NA
107009,-1.41141,3.9116,-5,NA,-34.906,NA,NA
107208,-1.72472,4.10875,-5,-29.617,NA,NA,NA
107551,-2.48392,3.77874,-5,NA,NA,-53.951,NA
107641,-2.23088,4.29291,-5,-54.34,NA,NA,NA
107932,-1.81232,3.95562,-5,NA,-42.395,NA,NA
108153,-1.31523,3.76026,-5,NA,-37.293,NA,NA
108371,-1.52769,3.66727,-5,NA,NA,-6.442,NA
108410,-1.25407,3.66909,-4.97764,NA,NA,-11.768,NA
108624,-1.37344,3.24704,-5,NA,NA,-36.286,NA
108938,-1.98629,4.23581,-5,NA,-61.669,NA,NA
109083,-1.93526,3.87155,-5,NA,-36.529,NA,NA
109354,-1.43257,4.05162,-5,NA,-45.055,NA,NA
109569,-1.31444,3.90873,-5,NA,-39.776,NA,NA
109636,-1.40056,3.92869,-5,NA,-30.889,NA,NA
109974,-1.95942,3.89816,-5,NA,-36.455,NA,NA
110096,-2.47158,3.55734,-5,NA,NA,-55.252,NA
110327,-2.41156,3.52423,-5,-59.266,NA,NA,NA
110504,-1.24682,3.13599,-4.99485,NA,NA,-60.489,NA
110763,-1.82183,3.14685,-4.67306,-56.417,NA,NA,NA
110886,-2.44083,4.40701,-5,NA,-58.478,NA,NA
111160,-1.65943,3.44544,-4.92587,NA,-30.57,NA,NA
111296,-2.10611,3.86001,-4.97653,NA,-40.476,NA,NA
111532,-1.86749,3.82606,-4.58445,NA,-34.884,NA,NA
111770,-1.44607,4.14533,-5,NA,NA,-21.626,NA
111888,-2.01028,3.62657,-5,NA,NA,-29.109,NA
112008,-1.21567,3.32526,-5,-49.197,NA,NA,NA
112272,-1.46647,3.67184,-5,NA,NA,-6.647,NA
112567,-2.01082,4.6375,-5,-61.969,NA,NA,NA
112734,-1.88858,5,-5,NA,NA,-72.401,NA
112869,-1.43201,3.96281,-5,NA,-39.634,NA,NA
113008,-1.85023,3.59408,-5,NA,-35.104,NA,NA
113338,-1.87595,3.72019,-5,NA,-41.736,NA,NA
113546,-1.57706,3.51408,-5,NA,NA,-17.652,NA
113652,-1.49027,3.71606,-5,-4.465,NA,NA,NA
113810,-1.31617,3.78773,-5,NA,NA,-14.422,NA
114075,-1.756,3.39392,-4.95476,NA,NA,-30.998,NA
114362,-1.82436,4.15932,-5,NA,-39.534,NA,NA
114482,-2.00874,3.71333,-4.5558,NA,NA,-33.948,NA
114619,-1.84698,3.80891,-5,NA,-29.687,NA,NA
114855,-2.04633,3.60955,-5,-37.039,NA,NA,NA
115138,-1.93488,3.21821,-4.89522,NA,NA,-44.71,NA
115208,-1.51211,3.43814,-5,NA,NA,-18.841,NA
115573,-1.44112,3.61788,-4.49365,-20.575,NA,NA,NA
115755,-1.82013,3.78305,-4.9151,NA,-47.781,NA,NA
115872,-1.84043,3.8791,-5,NA,NA,-17.74,NA
116001,-1.53712,3.58529,-5,NA,NA,-10.37,NA
116345,-1.67435,3.91436,-5,-11.451,NA,NA,NA
116497,-2.06805,4.7521,-5,NA,-59.046,NA,NA
116668,-2.47136,4.34325,-5,NA,-62.067,NA,NA
116836,-1.98416,3.88734,-5,-32.77,NA,NA,NA
117174,-2.12506,4.87802,-5,NA,-71.302,NA,NA
117208,-1.81006,5,-5,NA,-74.81,NA,NA
117578,-2.00191,4.59882,-5,NA,-53.366,NA,NA
117635,-1.8211,3.74592,-5,NA,-46.35,NA,NA
117912,-2.75478,3.72055,-5,NA,-66.188,NA,NA
118047,-1.63243,3.91104,-4.6791,NA,NA,-23.458,NA
118383,-1.74469,3.85637,-5,NA,-52.472,NA,NA
118595,-2.1074,4.2847,-5,NA,-59.651,NA,NA
118677,-2.78371,4.24558,-4.64456,NA,NA,-69.191,NA
118836,-2.02812,3.97627,-5,NA,-42.078,NA,NA
119033,-1.26065,3.92708,-5,NA,-48.624,NA,NA
119297,-1.78086,3.60927,-4.52851,NA,-50.246,NA,NA
119491,-1.78433,3.98105,-4.22485,NA,NA,-54.623,NA
119745,-2.05325,3.86838,-4.65923,NA,-37.968,NA,NA
119919,-1.89253,5,-5,NA,NA,-70.799,NA
120082,-1.72445,4.25421,-4.83506,-30.796,NA,NA,NA
120219,-1.99976,3.89159,-4.81648,-30.108,NA,NA,NA
120441,-1.48876,4.0806,-5,NA,NA,-31.386,NA
120621,-1.78051,3.9093,-5,NA,NA,-13.989,NA
120949,-1.82793,4.17137,-5,NA,-45.064,NA,NA
121190,-2.15967,4.70047,-5,NA,-65.431,NA,NA
121340,-1.27898,3.93398,-5,NA,-46.116,NA,NA
121506,-1.73571,4.23296,-5,NA,-37.562,NA,NA
121784,-1.44077,4.47882,-5,NA,NA,-53.749,NA
121964,-1.20908,4.21786,-5,NA,-56.715,NA,NA
122095,-1.14934,4.40538,-5,NA,-64.517,NA,NA
122213,-1.17594,4.01985,-5,NA,-60.656,NA,NA
122487,-1.70696,4.51753,-5,NA,-59.685,NA,NA
122627,-1.35136,4.57773,-4.90168,NA,-54.117,NA,NA
122831,-1.58233,3.75892,-5,NA,NA,-4.478,NA
123157,-1.39477,3.76657,-5,NA,-31.628,NA,NA
123214,-1.30192,3.8348,-5,-16.64,NA,NA,NA
123483,-2.11639,3.85806,-5,NA,NA,-38.262,NA
123795,-1.75463,4.10879,-5,NA,-33.411,NA,NA
123984,-1.39066,3.81105,-4.51017,NA,NA,-15.776,NA
124063,-1.14933,3.49057,-5,NA,NA,-33.858,NA
124202,-1.98141,3.57464,-5,NA,-50.065,NA,NA
124550,-2.66581,3.62231,-4.89434,NA,NA,-66.06,NA
124610,-2.39278,3.64719,-5,NA,-61.545,NA,NA
124959,-1.73025,3.80243,-4.42191,NA,NA,NA,-36.084
125134,-1.8609,3.39757,-4.86212,NA,NA,-28.024,NA
125231,-2.36411,3.41028,-4.54602,NA,-70.403,NA,NA
125513,-1.63696,3.78295,-5,NA,NA,-5.841,NA
125733,-1.57629,3.27475,-5,NA,-53.795,NA,NA
125965,-2.49128,3.98276,-4.38597,NA,NA,-60.579,NA
126198,-2.42256,4.46564,-4.68238,NA,NA,-61.265,NA
126300,-2.02851,3.95906,-5,NA,NA,-35.227,NA
126554,-1.34651,3.35471,-5,NA,-49.952,NA,NA
126675,-1.28675,3.23786,-5,NA,NA,-34.808,NA
126875,-1.67972,3.51221,-5,-35.445,NA,NA,NA
127006,-2.06784,4.22454,-5,NA,NA,-32.348,NA
127341,-1.73464,4.49039,-5,-56.341,NA,NA,NA
127462,-1.52305,3.79216,-5,-6.626,NA,NA,NA
127715,-2.04689,3.90485,-5,NA,-37.046,NA,NA
127921,-2.03081,4.01678,-5,NA,NA,-36.947,NA
128011,-2.18756,4.12555,-5,-44.554,NA,NA,NA
128379,-1.60205,3.90862,-4.4726,-38.277,NA,NA,NA
128493,-1.79929,3.72077,-4.61148,NA,-47.751,NA,NA
128612,-1.51674,3.03487,-4.71154,NA,-77.282,NA,NA
128973,-1.73408,4.14775,-5,NA,NA,NA,-52.113
129174,-1.68389,4.49823,-5,NA,-59.733,NA,NA
129264,-2.0218,3.99271,-5,NA,-43.324,NA,NA
129536,-1.74044,4.0711,-5,NA,NA,-24.384,NA
129672,-2.00945,3.78973,-4.78016,NA,-29.485,NA,NA
129838,-1.58671,2.94688,-5,NA,NA,-57.627,NA
130091,-2.26281,3.64812,-4.31448,NA,-59,NA,NA
130277,-1.72281,4.03803,-4.92157,NA,-43.94,NA,NA
130586,-1.43466,3.51796,-5,-39.131,NA,NA,NA
130795,-1.68237,3.28334,-5,NA,-37.899,NA,NA
130978,-1.6146,3.60098,-5,NA,-44.109,NA,NA
131135,-1.76562,4.47519,-5,NA,NA,-48.477,NA
131319,-1.54271,3.57174,-5,NA,NA,-23.438,NA
131447,-1.68137,3.51103,-4.71889,NA,-38.15,NA,NA
131635,-1.97333,4.32747,-4.09233,NA,-66.939,NA,NA
131820,-1.86124,4.00948,-5,NA,-44.537,NA,NA
132037,-1.53113,4.45991,-5,NA,NA,-47.129,NA
132324,-1.66524,3.38725,-5,NA,NA,-23.788,NA
132413,-1.34553,4.15965,-4.95338,NA,NA,-22.133,NA
132774,-2.04683,4.43985,-5,-49.307,NA,NA,NA
132803,-1.46104,3.81581,-4.71176,NA,-34.156,NA,NA
133046,-1.67462,4.13734,-5,NA,NA,-29.982,NA
133334,-1.4406,3.42634,-4.64111,NA,NA,-14.493,NA
133585,-1.79998,3.79727,-5,-36.063,NA,NA,NA
133787,-1.60963,3.40597,-5,NA,-39.885,NA,NA
133977,-1.5272,3.5838,-4.93148,NA,-27.091,NA,NA
134073,-1.26818,3.81811,-4.75149,NA,-43.078,NA,NA
134311,-1.52235,4.02261,-5,NA,NA,-19.957,NA
134536,-1.15954,4.24079,-5,NA,-53.577,NA,NA
134669,-1.199,3.97272,-4.67613,-39.407,NA,NA,NA
134893,-2.03557,3.57026,-5,NA,-47.29,NA,NA
135148,-1.66812,3.5409,-5,NA,NA,-16.723,NA
135383,-1.64201,3.74269,-5,NA,NA,-21.528,NA
135543,-1.49205,3.81734,-4.95796,-11.247,NA,NA,NA
135681,-1.2854,3.39992,-5,NA,NA,-36.477,NA
135808,-1.70001,4.35421,-5,NA,-42.678,NA,NA
136160,-1.73663,3.89186,-4.53572,NA,-43.7,NA,NA
136274,-1.33999,3.79331,-5,NA,-33.591,NA,NA
136496,-1.28245,4.07379,-4.81092,NA,NA,-23.746,NA
136797,-1.87639,3.31289,-4.51121,-65.914,NA,NA,NA
136821,-1.61778,4.23826,-5,NA,NA,-36.936,NA
137119,-1.67472,3.44223,-4.96201,NA,NA,-18.641,NA
137312,-2.12808,3.76528,-5,NA,-44.525,NA,NA
137446,-1.61436,3.98306,-5,NA,NA,-26.684,NA
137722,-1.98539,3.73452,-4.79139,NA,NA,-33.214,NA
137901,-1.45099,4.25327,-5,NA,-65.82,NA,NA
138008,-1.86388,4.07576,-4.56882,-34.874,NA,NA,NA
138359,-1.44476,4.48883,-5,NA,-56.305,NA,NA
138577,-1.7871,4.02487,-5,NA,NA,-26.313,NA
138636,-2.23565,4.07943,-4.93693,NA,NA,-44.759,NA
138970,-1.38209,3.95971,-4.64354,NA,NA,-19.614,NA
139107,-2.0602,3.62025,-4.85638,NA,NA,-31.726,NA
139346,-1.51996,3.80647,-5,-10.097,NA,NA,NA
139442,-1.66147,3.58252,-5,-12.071,NA,NA,NA
139782,-1.55421,3.3702,-5,NA,NA,-17.538,NA
139859,-1.66547,4.28513,-5,NA,NA,-40.992,NA
140111,-1.81336,3.24404,-5,-40.72,NA,NA,NA
140361,-1.11701,3.47022,-4.78873,NA,NA,-44.309,NA
140494,-1.85262,3.72773,-4.71324,NA,-38.248,NA,NA
140751,-2.0061,3.68454,-4.63224,NA,-46.045,NA,NA
140832,-2.04682,3.80944,-4.47705,NA,-64.871,NA,NA
141166,-1.48398,3.548,-4.69718,-16.546,NA,NA,NA
141305,-1.74924,3.30749,-4.32401,NA,NA,-41.037,NA
141504,-1.77377,4.32723,-4.42902,NA,NA,-46.002,NA
141791,-1.27069,4.30597,-4.75684,NA,NA,-42.555,NA
141891,-1.162,3.874,-4.94905,NA,NA,-23.944,NA
142160,-2.36447,4.03099,-4.39908,-60.412,NA,NA,NA
142273,-1.9706,3.76345,-4.57789,NA,-41.83,NA,NA
142532,-1.734,3.51917,-5,NA,NA,-22.907,NA
142721,-1.36687,4.15119,-4.6837,NA,-50.984,NA,NA
142908,-1.9968,3.41798,-5,NA,NA,-29.087,NA
143054,-1.71162,3.7598,-5,NA,NA,-6.276,NA
143320,-1.81772,3.78193,-5,-15.49,NA,NA,NA
143482,-1.43963,3.71259,-5,NA,NA,-17.294,NA
143650,-1.5733,3.77471,-5,-7.762,NA,NA,NA
143924,-1.8036,3.89693,-4.74892,NA,NA,-23.291,NA
144142,-1.80974,3.05105,-4.70591,NA,NA,-51.989,NA
144371,-1.56715,3.56352,-4.76524,-12.693,NA,NA,NA
144427,-1.95764,4.04455,-5,-31.76,NA,NA,NA
144675,-1.88865,4.96041,-4.98859,NA,NA,-72.155,NA
144809,-1.35037,4.21584,-5,-30.257,NA,NA,NA
145157,-1.43223,3.95708,-5,NA,NA,-14.909,NA
145397,-1.53454,4.16413,-5,NA,NA,-31.569,NA
145540,-2.22683,3.39272,-5,NA,-51.548,NA,NA
145672,-1.73283,4.27522,-5,NA,-38.432,NA,NA
145880,-1.99742,3.66857,-5,NA,-40.326,NA,NA
146135,-1.84875,3.94644,-4.25097,NA,-60.232,NA,NA
146391,-1.74406,3.9169,-4.78777,NA,NA,-9.408,NA
146530,-1.30921,3.9557,-5,NA,-39.072,NA,NA
146789,-1.07166,4.25966,-4.60587,NA,NA,-65.486,NA
146838,-1.40052,3.41258,-4.44016,NA,-43.785,NA,NA
147013,-1.57833,4.68756,-5,-64.633,NA,NA,NA
147234,-1.07784,4.00622,-5,NA,NA,-36.857,NA
147584,-2.72188,4.37698,-5,NA,NA,-62.615,NA
147611,-1.9635,3.24626,-4.77297,NA,NA,-33.12,NA
147889,-2.1026,3.86,-5,NA,NA,-38.478,NA
148108,-1.37981,3.33793,-5,NA,NA,-14.247,NA
148384,-2.05407,3.26523,-5,-50.196,NA,NA,NA
148526,-1.63485,3.47384,-5,NA,-38.145,NA,NA
148786,-1.50402,4.03827,-5,NA,NA,-17.219,NA
148906,-1.47952,3.68928,-4.59034,NA,-48.7,NA,NA
149021,-2.4426,4.38976,-5,NA,-60.931,NA,NA
149220,-1.2881,4.1385,-5,-33.036,NA,NA,NA
149593,-1.6957,3.94844,-5,NA,NA,-12.364,NA
149746,-1.56173,3.82913,-5,NA,-44.848,NA,NA
149985,-1.78503,3.69725,-5,NA,-48.119,NA,NA
150139,-2.26387,4.45129,-4.82912,NA,-57.779,NA,NA
150389,-1.64546,3.50962,-5,NA,-38.878,NA,NA
150571,-2.52342,3.73926,-5,NA,-57.332,NA,NA
150764,-1.96338,3.99177,-5,NA,NA,-33.112,NA
150947,-1.74057,4.08296,-5,NA,-32.61,NA,NA
151096,-1.79239,3.89904,-5,-32.697,NA,NA,NA
151257,-1.60058,4.23846,-5,NA,-42.686,NA,NA
151444,-1.59358,4.40768,-5,NA,-52.578,NA,NA
151735,-1.66122,4.22561,-5,NA,-37.344,NA,NA
151987,-1.84879,4.29438,-5,NA,NA,-38.397,NA
152052,-1.96012,4.13379,-5,NA,NA,-27.882,NA
152275,-1.89095,3.97179,-5,NA,-38.326,NA,NA
152512,-1.92132,3.4144,-5,NA,NA,-39.005,NA
152687,-1.67788,3.13115,-5,NA,-58.809,NA,NA
152924,-1.7486,3.36879,-5,NA,-37.793,NA,NA
153180,-1.30546,3.24883,-5,-42.415,NA,NA,NA
153283,-2.13932,3.95578,-5,NA,-44.625,NA,NA
153468,-1.57477,3.69952,-5,-5.717,NA,NA,NA
153668,-1.87503,4.11593,-5,NA,NA,-33.11,NA
153893,-2.1153,3.88859,-5,NA,-43.225,NA,NA
154049,-1.80785,3.8666,-4.78809,NA,NA,-12.229,NA
154376,-0.911362,4.08239,-5,NA,NA,-65.718,NA
154586,-1.49664,4.13494,-5,NA,-43.425,NA,NA
154719,-1.69533,3.33265,-5,NA,-37.351,NA,NA
154899,-1.71738,4.58505,-5,NA,-69.752,NA,NA
155131,-1.98609,4.00982,-4.91156,NA,-42.918,NA,NA
155327,-2.28356,3.0047,-4.40684,NA,-66.195,NA,NA
155518,-1.85893,3.4816,-4.88727,NA,NA,NA,-61.239
155751,-1.80089,3.70122,-5,NA,-29.07,NA,NA
155922,-1.60184,3.46647,-5,NA,NA,-13.38,NA
156125,-1.51116,3.73803,-4.80561,-22.787,NA,NA,NA
156202,-0.997415,4.20609,-4.75005,NA,-55.904,NA,NA
156473,-1.43421,3.5495,-5,-12.493,NA,NA,NA
156747,-1.74398,4.68421,-5,NA,NA,-46.014,NA
156860,-1.63054,3.59813,-4.76157,NA,NA,-18.191,NA
157106,-1.80454,3.76965,-4.83173,NA,-35.005,NA,NA
157238,-1.6449,3.3258,-5,-33.418,NA,NA,NA
157442,-1.8337,3.2751,-5,NA,NA,-36.585,NA
157756,-2.04957,3.98853,-5,-37.53,NA,NA,NA
157886,-1.93374,3.8876,-5,NA,NA,NA,-42.656
158183,-2.14083,3.83851,-5,-38.913,NA,NA,NA
158311,-2.3233,3.42385,-5,-55.121,NA,NA,NA
158452,-1.74606,3.308,-5,NA,-41.481,NA,NA
158704,-1.83078,3.25565,-4.55773,NA,NA,-44.865,NA
158922,-1.65008,3.77259,-5,-8.779,NA,NA,NA
159143,-2.44263,4.3826,-5,-66.518,NA,NA,NA
159292,-1.95643,3.76655,-5,NA,NA,-30.159,NA
159484,-1.42441,3.34412,-5,NA,NA,-17.879,NA
159787,-1.34984,4.32971,-5,NA,-58.915,NA,NA
159928,-1.99,3.98807,-5,NA,-42.364,NA,NA
160113,-1.87701,3.6892,-4.46837,NA,NA,-39.837,NA
160334,-2.17621,4.0161,-5,NA,-50.822,NA,NA
160496,-1.18198,3.88181,-5,NA,NA,-21.542,NA
160723,-2.08889,3.64536,-5,NA,NA,NA,-64.435
160917,-1.96864,4.27523,-5,NA,NA,-32.102,NA
161029,-1.27896,4.03512,-5,NA,NA,-37.68,NA
161362,-2.9434,4.30316,-5,NA,-72.432,NA,NA
161425,-2.13788,4.52819,-5,NA,NA,-55.37,NA
161626,-1.90958,3.93415,-5,NA,-37.707,NA,NA
161811,-2.22223,3.76407,-4.91104,NA,NA,-31.329,NA
162118,-1.13811,4.13309,-5,-50.231,NA,NA,NA
162390,-1.31404,3.95958,-5,-25.162,NA,NA,NA
162592,-1.62787,3.35943,-5,-25.919,NA,NA,NA
162714,-1.5462,3.63311,-5,NA,-43.9,NA,NA
162832,-1.93432,3.88216,-5,NA,-36.906,NA,NA
163048,-2.00194,4.37068,-3.84474,NA,NA,-70.094,NA
163300,-1.7215,3.57676,-5,NA,NA,-11.319,NA
163457,-1.79447,3.82207,-5,NA,-49.197,NA,NA
163615,-1.22294,3.84017,-5,NA,-54.903,NA,NA
163857,-1.47153,3.52969,-4.35513,-47.926,NA,NA,NA
164040,-2.1856,4.27408,-5,NA,-53.061,NA,NA
164219,-1.32159,4.10485,-5,-27.42,NA,NA,NA
164452,-1.69966,3.48644,-5,NA,-28.257,NA,NA
164722,-1.29715,4.06643,-5,NA,-46.324,NA,NA
164820,-2.51432,4.07728,-4.75396,NA,NA,-56.263,NA
165066,-1.70345,3.21153,-4.98445,NA,NA,-42.633,NA
165369,-2.30535,3.56668,-4.52672,NA,NA,-52.685,NA
165496,-1.29232,4.29977,-4.58516,NA,NA,-49.022,NA
165742,-1.48261,3.43753,-5,NA,-35.574,NA,NA
165828,-2.02213,3.83742,-5,NA,NA,-35.859,NA
166105,-1.84351,4.1402,-5,-40.58,NA,NA,NA
166220,-1.62184,4.54855,-5,NA,-59.749,NA,NA
166469,-2.07074,4.91266,-5,NA,-72.776,NA,NA
166789,-1.70887,4.07763,-4.98799,NA,NA,-23.807,NA
166833,-1.4958,3.65061,-5,NA,NA,-3.228,NA
167126,-1.36733,3.83475,-4.95433,NA,-27.401,NA,NA
167390,-1.5519,3.73585,-5,NA,-36.252,NA,NA
167440,-2.33697,3.1757,-5,NA,-66.268,NA,NA
167687,-2.51,3.80799,-4.69912,NA,-58.496,NA,NA
167889,-1.51775,3.84462,-5,NA,-39.777,NA,NA
168098,-1.94652,3.57331,-5,NA,-49.144,NA,NA
168332,-1.00068,3.34365,-5,NA,-64.245,NA,NA
168423,-1.28069,3.3756,-5,NA,NA,-19.803,NA
168737,-2.28389,3.94248,-5,NA,NA,-38.485,NA
168957,-1.71853,4.04515,-4.7697,NA,-31.9,NA,NA
169147,-2.00031,4.12964,-5,-31.228,NA,NA,NA
169242,-2.3055,4.08403,-5,NA,NA,-48.034,NA
169450,-1.82479,4.28939,-5,NA,NA,-39.976,NA
169604,-1.58487,3.6041,-5,NA,NA,-4.801,NA
169848,-1.66089,4.38371,-5,NA,-46.282,NA,NA
170134,-1.96492,3.56133,-4.708,NA,-50.109,NA,NA
170268,-1.672,3.55804,-4.47246,-24.503,NA,NA,NA
170506,-1.45709,3.94217,-5,NA,-33.841,NA,NA
170795,-1.45981,3.96862,-5,NA,-28.169,NA,NA
170843,-1.52702,4.0129,-5,NA,-44.788,NA,NA
171148,-1.524,4.54574,-4.72906,NA,-59.663,NA,NA
171349,-2.48018,3.64106,-4.30483,NA,NA,-66.598,NA
171417,-1.72597,3.88537,-4.71911,-11.355,NA,NA,NA
171773,-1.57113,3.76629,-4.78238,-15.499,NA,NA,NA
171969,-1.70008,3.77277,-5,NA,-31.465,NA,NA
172103,-1.97159,3.86862,-5,NA,-34.948,NA,NA
172341,-2.21972,3.41495,-5,NA,-51.851,NA,NA
172521,-1.74072,3.39055,-4.61843,NA,NA,-29.763,NA
172622,-1.3901,3.92073,-5,NA,-35.706,NA,NA
172867,-1.87454,4.20967,-4.73933,NA,-52.413,NA,NA
173028,-1.66285,3.78872,-5,NA,-53.158,NA,NA
173389,-1.78314,3.96441,-5,-18.556,NA,NA,NA
173499,-1.76134,3.46816,-5,NA,-38.537,NA,NA
173739,-1.75683,4.27756,-5,NA,NA,-43.961,NA
173829,-1.23078,3.92315,-4.98093,NA,NA,-24.071,NA
174172,-1.37265,3.69083,-5,NA,-37.315,NA,NA
174373,-1.84082,3.75823,-5,-17.11,NA,NA,NA
174421,-1.3654,4.12006,-5,NA,NA,-34.574,NA
