id,x0,x1,x2,fitness-3.5,fitness-4,fitness-4.5,fitness-5,fitness-3
80591,-3.08439,4.442,-5,NA,NA,NA,-89.232,NA
80661,-2.07026,4.4092,-5,NA,NA,NA,-54.043,NA
80992,-2.54284,4.13791,-4.6443,NA,NA,NA,-63.455,NA
81064,-3.56031,4.46231,-5,NA,NA,NA,-120.084,NA
81377,-2.44865,4.19066,-5,NA,NA,NA,-54.426,NA
81508,-1.56869,3.91774,-4.88651,NA,-8.125,NA,NA,NA
81601,-1.09534,3.31202,-4.97176,-68.971,NA,NA,NA,NA
81817,-2.39729,4.45286,-5,NA,NA,NA,-60.864,NA
82106,-1.40225,3.60711,-5,NA,-14.795,NA,NA,NA
82308,-1.54956,3.17037,-5,NA,-56.464,NA,NA,NA
82433,-2.05453,3.29564,-4.64232,NA,-46.572,NA,NA,NA
82655,-1.59355,4.18772,-5,NA,-34.691,NA,NA,NA
82927,-1.9617,4.38029,-4.64539,NA,-48.99,NA,NA,NA
83027,-2.10394,4.62674,-5,NA,NA,NA,-56.167,NA
83356,-2.97951,3.24303,-4.9611,NA,NA,NA,-80.153,NA
83475,-2.4026,5,-5,NA,NA,NA,-77.797,NA
83733,-1.84001,4.46965,-5,NA,-62.696,NA,NA,NA
83961,-2.76067,3.21033,-5,NA,NA,NA,-79.309,NA
84141,-2.85442,3.92511,-4.70682,NA,NA,-65.002,NA,NA
84324,-1.70302,4.31239,-4.0415,NA,NA,-71.363,NA,NA
84524,-1.59793,4.34836,-5,-58.585,NA,NA,NA,NA
84637,-0.80224,5,-5,NA,NA,-105.109,NA,NA
84892,-2.09067,4.34582,-4.73771,NA,NA,NA,-63.484,NA
85165,-2.1659,3.81785,-5,NA,-37.782,NA,NA,NA
85278,-1.95682,3.5128,-5,NA,NA,NA,-55.934,NA
85539,-2.40821,4.27686,-5,NA,NA,NA,-53.482,NA
85670,-1.94333,3.30127,-4.88775,NA,NA,-40.109,NA,NA
85981,-2.90936,3.34376,-4.68817,NA,NA,NA,-74.923,NA
86035,-1.71702,4.54411,-5,NA,NA,NA,-65.105,NA
86258,-2.03264,4.79964,-5,NA,NA,NA,-60.84,NA
86431,-1.20967,4.87491,-4.12872,NA,NA,NA,-103.081,NA
86671,-2.00531,4.8383,-3.23873,NA,NA,NA,-147.542,NA
86876,-1.8375,5,-4.59534,NA,NA,NA,-79.65,NA
87076,-1.41396,5,-4.9588,NA,NA,NA,-93.121,NA
87271,-1.05812,5,-5,NA,NA,NA,-88.696,NA
87563,-1.13365,5,-5,NA,NA,NA,-86.699,NA
87618,-0.509351,5,-4.70298,NA,NA,NA,-127.64,NA
87886,-1.08599,5,-4.66178,NA,NA,-106.03,NA,NA
88167,-2.26202,4.90085,-4.99357,NA,-74.75,NA,NA,NA
88332,-1.46586,5,-4.97562,NA,NA,NA,-88.398,NA
88545,-0.983804,4.88991,-5,NA,NA,NA,-102.723,NA
88717,-1.70656,4.65174,-5,NA,NA,NA,-76.115,NA
88844,-2.10602,3.71707,-5,NA,NA,NA,-43.313,NA
89171,-2.33176,4.0766,-5,NA,NA,NA,-52.472,NA
89334,-1.76585,4.94672,-5,NA,NA,NA,-73.968,NA
89565,-2.55259,4.20042,-5,NA,NA,NA,-68.38,NA
89677,-1.76447,3.33846,-4.93989,NA,NA,NA,-36.265,NA
89832,-2.84214,4.32059,-4.69037,NA,NA,NA,-73.978,NA
90153,-3.05989,4.21763,-4.6305,NA,NA,NA,-84.428,NA
90211,-2.61196,3.45627,-5,NA,NA,NA,-78.933,NA
90578,-1.92855,3.30101,-4.84856,NA,NA,NA,-72.487,NA
90677,-2.39326,4.72418,-5,NA,NA,NA,NA,-101.699
90886,-1.87686,4.23957,-5,NA,NA,-33.961,NA,NA
91194,-2.65104,4.30883,-4.86047,NA,-57.251,NA,NA,NA
91250,-1.95442,4.09834,-4.55608,NA,NA,-38.896,NA,NA
91491,-1.68894,5,-5,NA,NA,NA,-72.308,NA
91686,-1.75903,5,-5,NA,NA,NA,-72.875,NA
91861,-2.1794,5,-5,NA,NA,NA,-76.533,NA
92008,-2.18301,4.88923,-5,NA,NA,NA,-74.173,NA
92235,-1.78222,4.67459,-5,NA,NA,NA,-72.236,NA
92595,-1.40791,4.16108,-5,NA,NA,NA,-63.548,NA
92721,-1.37966,4.71912,-4.54622,NA,NA,NA,-83.68,NA
92831,-0.866494,4.12766,-5,NA,NA,NA,-94.367,NA
93109,-2.25431,3.72186,-5,NA,NA,NA,-60.129,NA
93311,-2.64629,4.03368,-5,NA,NA,NA,-64.336,NA
93419,-2.87756,3.90109,-5,NA,NA,-62.736,NA,NA
93622,-1.99617,3.43489,-4.5868,NA,NA,NA,-57.168,NA
93875,-2.4445,3.07541,-5,NA,NA,-71.689,NA,NA
94076,-2.91385,3.29812,-4.98259,NA,NA,NA,-73.902,NA
94349,-2.05079,3.81155,-5,NA,NA,NA,-33.276,NA
94530,-1.97856,3.86299,-4.68233,NA,NA,NA,-37.584,NA
94689,-3.1972,2.84702,-4.63053,NA,NA,NA,-112.499,NA
94980,-3.25437,3.26462,-4.84432,NA,NA,-86.645,NA,NA
95141,-2.4203,4.69009,-4.87986,NA,NA,NA,-72.3,NA
95282,-2.4795,4.6461,-4.93598,NA,NA,NA,-69.252,NA
95460,-3.03272,4.5971,-4.17878,NA,NA,NA,-98.743,NA
95795,-2.38759,5,-4.60509,NA,NA,NA,-83.682,NA
95873,-1.44332,3.72204,-4.82986,NA,NA,NA,-21.772,NA
96174,-0.785254,3.8608,-4.73551,NA,NA,NA,-58.937,NA
96286,-1.74058,3.09081,-5,NA,NA,NA,-79.136,NA
96410,-2.308,3.66989,-4.36537,NA,NA,NA,-53.017,NA
96704,-1.31643,3.1453,-5,NA,NA,NA,-68.07,NA
96971,-1.35205,3.78279,-5,NA,-13.34,NA,NA,NA
97004,-0.679728,4.28443,-5,NA,NA,NA,-120.352,NA
97369,-1.23524,5,-4.6012,NA,NA,NA,-93.883,NA
97505,-1.20952,5,-5,NA,NA,NA,-88.477,NA
97749,-2.26848,5,-4.52629,NA,NA,-78.848,NA,NA
97815,-2.91572,5,-4.26372,NA,NA,-101.889,NA,NA
98074,-1.46386,5,-5,NA,NA,-77.381,NA,NA
98254,-2.07839,4.0272,-5,NA,NA,NA,-47.824,NA
98482,-1.37248,3.68481,-5,NA,-6.45,NA,NA,NA
98644,-1.47225,3.93204,-5,NA,NA,NA,-38.593,NA
98876,-1.11037,4.55207,-5,NA,NA,NA,-88.837,NA
99073,-1.67103,5,-5,NA,NA,NA,-71.891,NA
99373,-2.27979,4.95787,-5,NA,NA,NA,-76.673,NA
99406,-2.24038,4.16675,-4.88618,NA,NA,NA,-45.735,NA
99617,-1.50486,4.30427,-5,NA,NA,NA,-46.655,NA
99965,-1.61707,3.95029,-4.86446,NA,NA,NA,-50.187,NA
100014,-1.32765,5,-5,NA,NA,NA,-93.786,NA
100310,-1.3936,4.74272,-5,NA,NA,NA,-58.125,NA
100505,-1.18867,4.02529,-4.91172,NA,NA,NA,-59.148,NA
100632,-1.02228,4.36148,-5,NA,NA,NA,-62.84,NA
100816,-1.46687,5,-5,NA,-88.095,NA,NA,NA
101153,-1.82266,4.77044,-5,NA,NA,-58.763,NA,NA
101341,-0.990021,5,-4.69997,NA,NA,NA,-97.062,NA
101549,-2.43496,4.22428,-3.79956,NA,-91.919,NA,NA,NA
101647,-1.72873,3.98996,-3.44144,NA,NA,NA,-111.008,NA
101889,-1.29668,5,-3.88671,NA,NA,NA,-122.626,NA
102086,-2.34351,4.99715,-5,NA,NA,NA,-77.6,NA
102338,-1.56825,4.44384,-5,NA,NA,NA,-56.913,NA
102544,-1.20538,3.65891,-5,NA,NA,-26.717,NA,NA
102715,-1.50083,3.29211,-5,NA,-75.998,NA,NA,NA
102890,-2.3099,3.68127,-5,NA,NA,-37.737,NA,NA
103148,-2.3297,3.42263,-5,NA,NA,NA,-47.954,NA
103317,-1.62595,4.02488,-4.88221,NA,NA,NA,-45.158,NA
103595,-1.49497,3.93409,-5,NA,NA,NA,-40.111,NA
103636,-1.50545,3.57888,-3.74224,NA,NA,NA,-110.709,NA
103938,-2.8856,3.27854,-4.20845,NA,-86.459,NA,NA,NA
104123,-1.24089,4.62906,-4.9984,NA,-82.413,NA,NA,NA
104281,-1.37561,4.00522,-4.87375,NA,NA,-23.709,NA,NA
104460,-2.05182,4.21763,-4.20797,NA,NA,NA,-50.781,NA
104702,-2.55867,4.73304,-5,NA,NA,NA,-71.175,NA
104960,-2.11289,3.66209,-5,NA,NA,NA,-46.658,NA
105023,-2.37987,4.16586,-5,NA,-54.504,NA,NA,NA
105211,-2.0486,5,-5,NA,NA,NA,-79.474,NA
105453,-2.47338,4.72787,-5,NA,NA,-69.414,NA,NA
105646,-1.47025,3.20938,-5,NA,-38.025,NA,NA,NA
105865,-1.97496,3.33004,-5,NA,-37.005,NA,NA,NA
106180,-1.5172,3.40342,-5,NA,-25.556,NA,NA,NA
106342,-1.11347,4.2252,-5,NA,NA,NA,-49.79,NA
106474,-1.52951,4.88075,-5,NA,-90.713,NA,NA,NA
106713,-1.63781,4.29843,-4.79845,NA,NA,-46.538,NA,NA
106845,-2.13645,3.66187,-4.5087,NA,NA,NA,-57.493,NA
107097,-1.60333,4.6932,-4.53255,NA,-73.227,NA,NA,NA
107230,-1.32225,4.14626,-4.58327,NA,NA,-40.32,NA,NA
107455,-1.78844,4.2053,-5,NA,NA,-36.896,NA,NA
107637,-1.71045,3.84323,-5,NA,-49.834,NA,NA,NA
107916,-1.32715,5,-5,NA,NA,NA,-89.537,NA
108151,-0.993345,4.02921,-5,NA,NA,NA,-63.927,NA
108327,-1.27178,5,-5,NA,NA,NA,-92.669,NA
108436,-2.53303,5,-5,NA,NA,-81.212,NA,NA
108709,-1.0454,3.61982,-5,NA,NA,NA,-75.44,NA
108990,-1.50636,3.69267,-5,NA,NA,-3.105,NA,NA
109152,-1.41649,4.53855,-5,NA,NA,NA,-59.48,NA
109395,-2.5968,4.75178,-4.34826,NA,NA,NA,-94.83,NA
109562,-2.19834,4.97595,-5,NA,NA,NA,-76.903,NA
109793,-1.62224,5,-5,NA,NA,NA,-74.712,NA
109955,-0.387406,4.34076,-5,NA,NA,NA,-108.058,NA
110125,-2.45675,4.37789,-5,NA,NA,-58.829,NA,NA
110304,-2.7296,3.51484,-4.95627,NA,NA,-61.607,NA,NA
110458,-2.51998,3.71255,-5,NA,NA,NA,-58.216,NA
110692,-3.05771,3.43439,-5,NA,-89.031,NA,NA,NA
110996,-2.44929,3.91086,-4.84743,NA,-72.993,NA,NA,NA
111156,-1.69302,4.54259,-5,NA,NA,NA,-65.328,NA
111321,-2.50558,3.67459,-5,NA,-63.734,NA,NA,NA
111426,-3.10328,3.63042,-4.55583,NA,NA,NA,-88.671,NA
111679,-3.58061,4.549,-3.85404,NA,NA,NA,-149.766,NA
111956,-2.86118,4.43744,-5,NA,NA,-76.138,NA,NA
112066,-3.20739,4.33306,-5,NA,NA,NA,NA,-117.374
112330,-2.55195,3.57933,-5,NA,NA,NA,-64.73,NA
112464,-2.55202,3.49504,-5,NA,-83.522,NA,NA,NA
112632,-2.08859,4.47437,-5,NA,NA,NA,-58.763,NA
112950,-1.503,5,-5,NA,NA,-76.98,NA,NA
113061,-1.64372,5,-4.29498,NA,NA,-82.716,NA,NA
113386,-1.77809,4.23513,-4.7751,NA,NA,NA,-37.695,NA
113566,-2.04637,4.77032,-4.7624,NA,NA,NA,-56.566,NA
113666,-1.43148,4.71743,-4.56505,NA,NA,-68.883,NA,NA
113872,-1.77725,4.59495,-5,NA,NA,NA,-61.424,NA
114188,-1.30221,2.53516,-5,NA,NA,-118.06,NA,NA
114275,-1.25591,3.6213,-4.86988,NA,NA,-20.727,NA,NA
114575,-1.98051,4.12735,-4.2973,NA,NA,NA,-48.449,NA
114765,-1.71039,5,-4.72441,NA,NA,NA,-72.345,NA
114823,-2.08905,4.59121,-5,NA,NA,NA,-56.647,NA
115033,-2.08167,3.45477,-5,NA,NA,NA,-63.317,NA
115287,-1.66113,4.03044,-4.13472,NA,NA,NA,-68.537,NA
115544,-1.60212,4.10026,-5,NA,NA,NA,-43.025,NA
115766,-2.25443,4.34449,-5,NA,NA,NA,-51.309,NA
115973,-1.03051,3.91885,-4.32672,NA,NA,NA,-56.27,NA
116188,-2.2249,4.26207,-5,NA,NA,NA,-47.845,NA
116239,-2.10429,3.79823,-5,NA,NA,NA,-41.057,NA
116431,-2.39499,4.20403,-5,NA,NA,NA,-51.446,NA
116682,-2.65842,4.31883,-5,NA,-61.839,NA,NA,NA
116993,-1.84696,5,-5,NA,NA,-73.041,NA,NA
117016,-2.05129,3.87023,-5,NA,NA,NA,-36.737,NA
117315,-2.20942,4.02805,-4.84135,NA,NA,-40.379,NA,NA
117465,-2.05766,3.56527,-5,NA,NA,NA,-52.756,NA
117730,-1.79954,3.56777,-5,NA,NA,NA,-43.815,NA
117825,-1.7565,2.85547,-5,NA,-73.752,NA,NA,NA
118141,-2.15933,3.66825,-5,-76.881,NA,NA,NA,NA
118310,-2.89776,3.69895,-5,NA,NA,-68.324,NA,NA
118579,-0.964378,4.61726,-4.27593,NA,NA,NA,-88.424,NA
118744,-1.20312,5,-5,NA,NA,-89.128,NA,NA
118859,-2.05961,5,-5,NA,NA,-75.109,NA,NA
119191,-0.865176,5,-5,NA,NA,-105.89,NA,NA
119379,-0.900391,5,-4.85209,NA,NA,NA,-110.515,NA
119544,-1.41507,5,-5,NA,NA,NA,-91.318,NA
119778,-1.31136,4.65509,-4.10628,NA,NA,NA,-103.036,NA
119865,-2.1046,5,-5,NA,NA,NA,-80.425,NA
120197,-1.22633,5,-4.51988,NA,NA,NA,-95.748,NA
120247,-1.92888,4.58857,-5,NA,NA,NA,-54.966,NA
120458,-2.0055,4.3122,-4.58487,NA,NA,NA,-56.474,NA
120744,-2.20974,4.5435,-3.68654,NA,-100.454,NA,NA,NA
120940,-1.24824,3.90881,-5,-71.649,NA,NA,NA,NA
121010,-3.28018,4.86168,-4.98924,NA,NA,-109.684,NA,NA
121337,-1.94451,5,-5,NA,NA,-68.603,NA,NA
121521,-2.1216,4.60326,-5,NA,NA,NA,-59.085,NA
121789,-1.75738,4.66169,-5,NA,NA,-52.302,NA,NA
121973,-1.1663,5,-5,NA,NA,-97.44,NA,NA
122173,-0.740924,4.2325,-5,NA,NA,-67.707,NA,NA
122335,-1.91746,4.67607,-5,NA,NA,NA,-57.197,NA
122466,-2.85487,4.31404,-4.94216,NA,NA,NA,-71.071,NA
122702,-2.9242,4.75193,-5,NA,NA,-86.827,NA,NA
122983,-2.49541,3.30406,-4.58321,NA,NA,NA,-73.341,NA
123049,-2.29276,3.88128,-5,NA,NA,NA,-62.855,NA
123297,-1.20259,4.28891,-5,NA,NA,NA,-60.633,NA
123514,-1.97688,4.0978,-5,NA,NA,NA,-52.118,NA
123636,-1.61719,3.85089,-5,NA,NA,-16.851,NA,NA
123907,-1.80613,3.60478,-5,NA,NA,NA,-29.924,NA
124018,-2.54314,3.50056,-5,NA,NA,NA,-70.024,NA
124344,-2.98899,3.75989,-5,NA,NA,NA,-86.494,NA
124464,-2.90094,4.29523,-5,NA,NA,NA,-71.836,NA
124715,-2.17441,5,-5,NA,NA,NA,-77.733,NA
124835,-1.96831,4.83678,-5,NA,NA,NA,-64.182,NA
125046,-2.43947,4.3005,-4.97795,NA,NA,-58.09,NA,NA
125271,-1.74958,5,-5,NA,NA,NA,-72.635,NA
125557,-1.71937,5,-4.50135,NA,-94.725,NA,NA,NA
125720,-0.814892,4.47292,-5,NA,NA,-92.592,NA,NA
125973,-1.50712,4.25772,-4.90939,NA,NA,-38.824,NA,NA
126073,-1.93043,4.08458,-5,NA,NA,NA,-49.357,NA
126340,-3.18202,3.26063,-5,NA,NA,NA,-96.67,NA
126560,-3.15316,3.1028,-5,NA,NA,NA,-99.531,NA
126663,-3.13352,2.90333,-4.52218,NA,NA,-108.641,NA,NA
126981,-1.35426,3.34782,-4.46189,NA,-50.842,NA,NA,NA
127189,-2.04477,4.48408,-5,NA,NA,-50.448,NA,NA
127219,-1.79298,3.70873,-4.86654,NA,NA,NA,-30.951,NA
127428,-1.53508,3.73125,-5,NA,-4.085,NA,NA,NA
127644,-1.69163,4.03399,-4.9191,-55.84,NA,NA,NA,NA
127807,-1.74597,3.00299,-5,NA,NA,NA,-79.47,NA
128196,-0.991002,4.0756,-5,NA,-59.435,NA,NA,NA
128332,-1.46026,4.51659,-5,-82.332,NA,NA,NA,NA
128573,-1.70369,4.79212,-5,NA,-80.706,NA,NA,NA
128632,-1.7131,5,-5,NA,-80.326,NA,NA,NA
128863,-1.20261,5,-5,NA,NA,NA,-88.354,NA
129096,-1.06543,4.57986,-5,NA,NA,NA,-97.398,NA
129260,-2.0853,3.36841,-4.27981,NA,NA,NA,-50.824,NA
129514,-1.97899,3.73312,-5,NA,NA,NA,-35.935,NA
129648,-2.6368,3.98432,-4.37598,NA,NA,NA,-76.909,NA
129956,-1.20233,4.7457,-5,NA,NA,NA,-86.354,NA
130162,-2.10676,3.73802,-5,NA,NA,NA,-42.608,NA
130338,-2.05401,5,-3.60534,NA,NA,NA,-120.78,NA
130493,-0.799933,4.62493,-5,NA,-103.95,NA,NA,NA
130702,-1.75394,3.27689,-5,NA,-38.769,NA,NA,NA
130935,-1.79015,4.59634,-4.48533,NA,NA,NA,-61.81,NA
131074,-1.23936,5,-4.55475,NA,NA,NA,-94.182,NA
131314,-1.89472,5,-4.47761,NA,NA,NA,-79.83,NA
131451,-2.48655,4.32386,-4.04573,NA,NA,NA,-80.822,NA
131716,-2.91702,2.75981,-5,NA,NA,-102.384,NA,NA
131992,-2.75023,2.58467,-4.40866,NA,NA,NA,-111.139,NA
132102,-2.45297,4.00535,-4.29398,NA,NA,NA,-67.063,NA
132315,-1.99002,4.66746,-5,NA,-68.109,NA,NA,NA
132448,-1.64349,4.65798,-5,NA,NA,NA,-76.079,NA
132669,-2.02783,4.85368,-4.3642,NA,NA,NA,-86.381,NA
132847,-3.06193,3.41654,-5,NA,NA,NA,-83.036,NA
133148,-2.10462,3.21173,-4.4393,NA,NA,NA,-67.894,NA
133222,-1.62564,3.50443,-5,NA,NA,-13.855,NA,NA
133474,-2.42657,3.43359,-5,NA,NA,NA,-57.045,NA
133647,-1.93509,3.35148,-5,NA,NA,NA,-66.596,NA
133985,-1.721,5,-4.807,-84.656,NA,NA,NA,NA
134068,-1.99333,3.89927,-5,NA,NA,-34.06,NA,NA
134220,-2.67048,4.38292,-4.9961,NA,NA,NA,NA,-97.344
134465,-3.24522,5,-5,NA,NA,-111.006,NA,NA
134785,-2.20578,4.33555,-4.56665,NA,NA,-53.008,NA,NA
134922,-2.52262,5,-4.73474,NA,NA,-80.176,NA,NA
135069,-2.15372,3.77404,-4.84912,NA,NA,NA,-41.552,NA
135262,-2.19931,2.6688,-5,NA,NA,NA,-99.907,NA
135423,-2.15692,2.83959,-4.83268,NA,NA,NA,-85.976,NA
135693,-2.08489,3.96183,-5,-52.016,NA,NA,NA,NA
135886,-1.01175,4.76527,-4.81806,NA,-96.945,NA,NA,NA
136067,-0.677468,4.6734,-5,NA,-138.927,NA,NA,NA
136389,-1.53982,3.82862,-5,NA,-37.733,NA,NA,NA
136473,-1.47406,3.58222,-4.6053,NA,NA,NA,-31.882,NA
136763,-1.91338,4.33555,-4.67672,NA,NA,-39.943,NA,NA
136816,-1.37699,4.06517,-5,-61.661,NA,NA,NA,NA
137165,-1.72725,4.08316,-4.84204,NA,-30.24,NA,NA,NA
137380,-2.00292,4.52365,-5,NA,NA,-54.097,NA,NA
137409,-2.1153,4.25046,-5,NA,NA,NA,-58.61,NA
137728,-1.96304,5,-5,NA,NA,-68.853,NA,NA
137920,-1.21894,4.25642,-5,NA,NA,-51.915,NA,NA
138038,-1.10167,3.92086,-5,NA,NA,-31.802,NA,NA
138299,-2.27825,3.89458,-5,NA,NA,NA,-61.391,NA
138464,-1.98154,4.80966,-4.88665,NA,NA,NA,-56.806,NA
138667,-2.47941,4.4414,-5,NA,NA,-59.847,NA,NA
138819,-2.59708,4.86116,-5,NA,-82.312,NA,NA,NA
139075,-3.03504,5,-5,NA,NA,-101.732,NA,NA
139377,-2.81404,3.02501,-4.8352,NA,NA,NA,-93.558,NA
139435,-2.88874,3.63863,-4.9215,NA,NA,NA,-79.019,NA
139634,-1.8955,3.94475,-4.17445,NA,NA,NA,-69.474,NA
139887,-2.09002,4.74802,-4.0751,NA,NA,NA,-86.925,NA
140171,-1.60754,5,-5,NA,NA,NA,-74.45,NA
140398,-1.35788,3.44214,-5,NA,NA,NA,-72.831,NA
140413,-1.64767,3.72702,-5,NA,-6.964,NA,NA,NA
140601,-1.01474,4.10229,-4.74077,NA,NA,-59.992,NA,NA
140996,-1.52616,3.61212,-5,NA,NA,NA,-26.266,NA
141179,-1.23982,4.04027,-4.08101,NA,NA,NA,-88.799,NA
141347,-1.60632,4.51542,-5,NA,NA,NA,-61.955,NA
141430,-2.60967,4.01256,-5,NA,-66.509,NA,NA,NA
141694,-2.24872,4.15145,-5,NA,NA,NA,-48.594,NA
141892,-1.60642,3.46268,-5,NA,NA,NA,-40.493,NA
142032,-1.07826,3.20922,-4.90299,NA,NA,NA,-72.081,NA
142219,-1.67968,4.42703,-5,NA,NA,-48.856,NA,NA
142512,-1.624,4.26565,-5,NA,NA,NA,-40.847,NA
142686,-1.70589,3.95511,-5,NA,NA,NA,-49.691,NA
142824,-1.29328,4.77421,-5,NA,-85.488,NA,NA,NA
143100,-1.84463,5,-4.99765,NA,NA,NA,-73.901,NA
143310,-1.59314,4.55893,-5,NA,NA,-50.148,NA,NA
143520,-1.7456,5,-4.32609,NA,NA,-74.071,NA,NA
143745,-1.39246,4.77351,-4.63497,NA,NA,NA,-70.937,NA
143832,-2.23234,5,-5,NA,-79.396,NA,NA,NA
144093,-2.84271,5,-5,NA,NA,NA,-96.376,NA
144269,-2.66929,5,-5,NA,NA,NA,-93.365,NA
144406,-2.28337,4.06457,-5,NA,NA,NA,-52.085,NA
144683,-1.84785,3.80736,-5,NA,NA,NA,-43.778,NA
144913,-1.53927,4.2254,-3.96706,NA,-89.005,NA,NA,NA
145148,-2.13089,3.56278,-5,NA,-38.04,NA,NA,NA
145275,-1.77381,4.33802,-5,NA,NA,NA,-41.552,NA
145590,-1.88144,4.95693,-5,NA,NA,NA,-71.773,NA
145664,-2.3891,5,-4.93148,NA,NA,-77.269,NA,NA
145811,-2.33349,3.38601,-5,NA,-52.419,NA,NA,NA
146101,-1.52056,3.8584,-5,NA,NA,NA,-40.267,NA
146355,-2.36548,4.23517,-5,NA,NA,-54.465,NA,NA
146429,-1.7449,4.47486,-5,NA,NA,-47.441,NA,NA
146796,-2.90937,3.7969,-5,NA,NA,NA,-83.147,NA
146997,-1.78857,2.67095,-5,NA,NA,-111.598,NA,NA
147025,-0.997489,4.07808,-4.80562,NA,NA,-58.114,NA,NA
147331,-1.9811,4.21203,-4.97831,NA,NA,NA,-61.71,NA
147423,-2.69371,3.27589,-4.92666,NA,-81.287,NA,NA,NA
147756,-1.13266,3.81727,-5,NA,NA,-27.876,NA,NA
147833,-0.651243,4.04486,-5,NA,NA,NA,-110.762,NA
148117,-1.97167,3.47946,-5,NA,NA,-25.513,NA,NA
148270,-2.89525,3.56182,-5,NA,NA,NA,-75.266,NA
148499,-2.37875,3.3903,-5,NA,NA,NA,-51.385,NA
148677,-2.47586,4.34441,-5,NA,NA,NA,-62.563,NA
148826,-1.8828,5,-4.24625,NA,-90.898,NA,NA,NA
149054,-1.80908,5,-5,NA,NA,-73.289,NA,NA
149381,-1.65492,5,-4.87481,NA,NA,NA,-70.278,NA
149556,-3.19019,5,-4.92115,NA,NA,NA,-117.336,NA
149754,-1.8967,4.82064,-4.54915,NA,NA,NA,-73.801,NA
149970,-1.93154,4.12191,-5,-70.282,NA,NA,NA,NA
150199,-2.7655,3.6169,-4.66689,NA,NA,-70.947,NA,NA
150376,-2.13254,4.86003,-5,NA,-74.547,NA,NA,NA
150547,-2.73322,3.79808,-5,NA,-69.397,NA,NA,NA
150745,-1.93196,2.81247,-5,NA,NA,NA,-78.929,NA
150920,-1.66807,4.16903,-4.56962,NA,NA,NA,-47.718,NA
151134,-2.01892,4.16948,-4.76713,NA,-38.559,NA,NA,NA
151317,-2.98373,5,-5,NA,NA,NA,-101.961,NA
151462,-1.36034,4.17254,-5,NA,NA,NA,-66.934,NA
151609,-2.18628,4.08653,-4.74384,-75.382,NA,NA,NA,NA
151933,-1.95663,3.9662,-5,NA,NA,NA,-40.622,NA
152148,-1.17136,4.76502,-3.90566,NA,NA,-101.92,NA,NA
152320,-1.64098,4.85389,-5,NA,NA,NA,-73.472,NA
152544,-1.09796,4.66261,-4.65693,NA,NA,-77.941,NA,NA
152621,-2.28182,4.74316,-4.24533,NA,NA,NA,-67.496,NA
152835,-2.46343,4.99784,-4.21145,NA,NA,-90.212,NA,NA
153104,-1.14117,4.28031,-5,NA,NA,NA,-52.863,NA
153227,-1.52132,5,-5,NA,NA,NA,-82.724,NA
153557,-1.84654,5,-5,NA,NA,NA,-76.482,NA
153693,-2.30676,5,-5,NA,NA,NA,-76.785,NA
153860,-1.82472,5,-5,NA,NA,NA,-75.503,NA
154049,-2.04327,3.84538,-5,NA,NA,NA,-35.577,NA
154275,-2.0736,5,-5,-99.956,NA,NA,NA,NA
154565,-1.45498,4.69127,-5,NA,NA,NA,-58.22,NA
154633,-1.56393,4.87616,-4.85935,NA,NA,-69.671,NA,NA
154984,-3.21852,4.30487,-4.69714,NA,NA,NA,-99.686,NA
155101,-3.36076,4.544,-4.93994,NA,NA,NA,-107.206,NA
155253,-2.35205,4.7776,-5,NA,NA,NA,-79.466,NA
155521,-2.21665,4.19446,-5,NA,NA,NA,-49.61,NA
155687,-1.60424,5,-4.94325,NA,NA,-82.164,NA,NA
155862,-2.52333,5,-4.77712,NA,NA,NA,-87.907,NA
156061,-2.75772,4.74721,-5,NA,NA,-81.865,NA,NA
156273,-1.55926,5,-5,NA,NA,-77.322,NA,NA
156435,-2.23199,4.23167,-5,-56.039,NA,NA,NA,NA
156710,-1.92341,4.15151,-4.2161,NA,-64.216,NA,NA,NA
156837,-1.95642,3.46158,-5,NA,NA,NA,-61.085,NA
157035,-2.39795,3.56593,-5,NA,NA,NA,-57.69,NA
157307,-1.65527,3.03152,-5,NA,NA,-42.058,NA,NA
157439,-1.70337,3.44946,-3.56538,NA,NA,-133.977,NA,NA
157782,-1.13705,3.72124,-4.79223,NA,NA,NA,-79.728,NA
157899,-1.86735,2.66281,-5,NA,NA,NA,-107.583,NA
158149,-1.30633,3.57027,-5,NA,NA,NA,-54.163,NA
158279,-1.16758,3.3233,-5,NA,NA,-48.954,NA,NA
158429,-2.31483,3.5733,-5,NA,-52.041,NA,NA,NA
158629,-1.54945,4.23068,-5,NA,NA,-34.027,NA,NA
158986,-1.64997,3.96304,-4.74623,NA,NA,-17.44,NA,NA
159001,-2.33458,3.20165,-4.43923,NA,NA,NA,-84.551,NA
159354,-1.43117,3.21571,-4.76699,NA,-31.54,NA,NA,NA
159431,-2.65683,3.50362,-5,NA,NA,NA,-76.423,NA
159637,-2.20486,4.23906,-4.91313,NA,NA,-47.258,NA,NA
159872,-2.48094,4.55233,-5,NA,-67.266,NA,NA,NA
160189,-3.10775,5,-5,NA,-111.704,NA,NA,NA
160303,-3.48929,3.44874,-5,NA,NA,NA,-105.991,NA
160533,-2.3669,3.28444,-4.73739,NA,NA,NA,-54.142,NA
160688,-1.09007,4.51673,-5,NA,NA,-66.52,NA,NA
160912,-1.7611,5,-5,NA,NA,NA,-72.934,NA
161011,-0.963764,5,-5,NA,NA,NA,-98.626,NA
