x,y,z,fitness
1.3,0.78,6.57,-0.05
1.3,0.78,7.09,0.19
1.3,0.78,7.62,0.29
1.3,0.78,8.14,0.25
1.3,0.78,8.67,0.09
1.3,0.78,9.2,-0.11
1.3,0.78,9.72,-0.27
1.3,0.78,10.25,-0.36
1.3,1.3,0.25,0.01
1.3,1.3,0.78,0.13
1.3,1.3,1.3,0.5
1.3,1.3,1.83,0.25
1.3,1.3,2.36,0.58
1.3,1.3,2.88,0.03
1.3,1.3,3.41,0.23
1.3,1.3,3.93,0.63
1.3,1.3,4.46,0.56
1.3,1.3,4.99,0.21
1.3,1.3,5.51,0.0
1.3,1.3,6.04,0.08
1.3,1.3,6.57,0.32
1.3,1.3,7.09,0.55
1.3,1.3,7.62,0.66
1.3,1.3,8.14,0.61
1.3,1.3,8.67,0.46
1.3,1.3,9.2,0.26
1.3,1.3,9.72,0.1
1.3,1.3,10.25,0.01
1.3,1.83,0.25,-0.24
1.3,1.83,0.78,-0.12
1.3,1.83,1.3,0.25
1.3,1.83,1.83,0.01
1.3,1.83,2.36,0.33
1.3,1.83,2.88,-0.22
1.3,1.83,3.41,-0.01
1.3,1.83,3.93,0.39
1.3,1.83,4.46,0.31
1.3,1.83,4.99,-0.03
1.3,1.83,5.51,-0.24
1.3,1.83,6.04,-0.17
1.3,1.83,6.57,0.08
1.3,1.83,7.09,0.31
1.3,1.83,7.62,0.42
1.3,1.83,8.14,0.37
1.3,1.83,8.67,0.21
1.3,1.83,9.2,0.02
1.3,1.83,9.72,-0.14
1.3,1.83,10.25,-0.23
1.3,2.36,0.25,0.09
1.3,2.36,0.78,0.21
1.3,2.36,1.3,0.58
1.3,2.36,1.83,0.33
1.3,2.36,2.36,0.66
1.3,2.36,2.88,0.11
1.3,2.36,3.41,0.31
1.3,2.36,3.93,0.71
1.3,2.36,4.46,0.64
1.3,2.36,4.99,0.29
1.3,2.36,5.51,0.09
1.3,2.36,6.04,0.16
1.3,2.36,6.57,0.4
1.3,2.36,7.09,0.64
1.3,2.36,7.62,0.74
1.3,2.36,8.14,0.7
1.3,2.36,8.67,0.54
1.3,2.36,9.2,0.35
1.3,2.36,9.72,0.19
1.3,2.36,10.25,0.09
1.3,2.88,0.25,-0.46
1.3,2.88,0.78,-0.34
1.3,2.88,1.3,0.03
1.3,2.88,1.83,-0.22
1.3,2.88,2.36,0.11
1.3,2.88,2.88,-0.44
1.3,2.88,3.41,-0.24
1.3,2.88,3.93,0.16
1.3,2.88,4.46,0.09
1.3,2.88,4.99,-0.26
1.3,2.88,5.51,-0.47
1.3,2.88,6.04,-0.39
1.3,2.88,6.57,-0.15
1.3,2.88,7.09,0.08
1.3,2.88,7.62,0.19
1.3,2.88,8.14,0.14
1.3,2.88,8.67,-0.01
1.3,2.88,9.2,-0.21
1.3,2.88,9.72,-0.37
1.3,2.88,10.25,-0.46
1.3,3.41,0.25,-0.25
1.3,3.41,0.78,-0.14
1.3,3.41,1.3,0.23
1.3,3.41,1.83,-0.01
1.3,3.41,2.36,0.31
1.3,3.41,2.88,-0.24
1.3,3.41,3.41,-0.03
1.3,3.41,3.93,0.37
1.3,3.41,4.46,0.3
1.3,3.41,4.99,-0.05
1.3,3.41,5.51,-0.26
1.3,3.41,6.04,-0.19
1.3,3.41,6.57,0.06
1.3,3.41,7.09,0.29
1.3,3.41,7.62,0.4
1.3,3.41,8.14,0.35
1.3,3.41,8.67,0.19
1.3,3.41,9.2,0.0
1.3,3.41,9.72,-0.16
1.3,3.41,10.25,-0.25
1.3,3.93,0.25,0.14
1.3,3.93,0.78,0.26
1.3,3.93,1.3,0.63
1.3,3.93,1.83,0.39
1.3,3.93,2.36,0.71
1.3,3.93,2.88,0.16
1.3,3.93,3.41,0.37
1.3,3.93,3.93,0.77
1.3,3.93,4.46,0.69
1.3,3.93,4.99,0.35
1.3,3.93,5.51,0.14
1.3,3.93,6.04,0.21
1.3,3.93,6.57,0.46
1.3,3.93,7.09,0.69
1.3,3.93,7.62,0.8
1.3,3.93,8.14,0.75
1.3,3.93,8.67,0.59
1.3,3.93,9.2,0.4
1.3,3.93,9.72,0.24
1.3,3.93,10.25,0.15
1.3,4.46,0.25,0.07
1.3,4.46,0.78,0.19
1.3,4.46,1.3,0.56
1.3,4.46,1.83,0.31
1.3,4.46,2.36,0.64
1.3,4.46,2.88,0.09
1.3,4.46,3.41,0.3
1.3,4.46,3.93,0.69
1.3,4.46,4.46,0.62
1.3,4.46,4.99,0.27
1.3,4.46,5.51,0.07
1.3,4.46,6.04,0.14
1.3,4.46,6.57,0.39
1.3,4.46,7.09,0.62
1.3,4.46,7.62,0.73
1.3,4.46,8.14,0.68
1.3,4.46,8.67,0.52
1.3,4.46,9.2,0.33
1.3,4.46,9.72,0.17
1.3,4.46,10.25,0.07
1.3,4.99,0.25,-0.28
1.3,4.99,0.78,-0.16
1.3,4.99,1.3,0.21
1.3,4.99,1.83,-0.03
1.3,4.99,2.36,0.29
1.3,4.99,2.88,-0.26
1.3,4.99,3.41,-0.05
1.3,4.99,3.93,0.35
1.3,4.99,4.46,0.27
1.3,4.99,4.99,-0.07
1.3,4.99,5.51,-0.28
1.3,4.99,6.04,-0.21
1.3,4.99,6.57,0.04
1.3,4.99,7.09,0.27
1.3,4.99,7.62,0.38
1.3,4.99,8.14,0.33
1.3,4.99,8.67,0.17
1.3,4.99,9.2,-0.02
1.3,4.99,9.72,-0.18
1.3,4.99,10.25,-0.27
1.3,5.51,0.25,-0.48
1.3,5.51,0.78,-0.36
1.3,5.51,1.3,0.0
1.3,5.51,1.83,-0.24
1.3,5.51,2.36,0.09
1.3,5.51,2.88,-0.47
1.3,5.51,3.41,-0.26
1.3,5.51,3.93,0.14
1.3,5.51,4.46,0.07
1.3,5.51,4.99,-0.28
1.3,5.51,5.51,-0.49
1.3,5.51,6.04,-0.41
1.3,5.51,6.57,-0.17
1.3,5.51,7.09,0.06
1.3,5.51,7.62,0.17
1.3,5.51,8.14,0.12
1.3,5.51,8.67,-0.03
1.3,5.51,9.2,-0.23
1.3,5.51,9.72,-0.39
1.3,5.51,10.25,-0.48
1.3,6.04,0.25,-0.41
1.3,6.04,0.78,-0.29
1.3,6.04,1.3,0.08
1.3,6.04,1.83,-0.17
1.3,6.04,2.36,0.16
1.3,6.04,2.88,-0.39
1.3,6.04,3.41,-0.19
1.3,6.04,3.93,0.21
1.3,6.04,4.46,0.14
1.3,6.04,4.99,-0.21
1.3,6.04,5.51,-0.41
1.3,6.04,6.04,-0.34
1.3,6.04,6.57,-0.1
1.3,6.04,7.09,0.14
1.3,6.04,7.62,0.24
1.3,6.04,8.14,0.2
1.3,6.04,8.67,0.04
1.3,6.04,9.2,-0.16
1.3,6.04,9.72,-0.32
1.3,6.04,10.25,-0.41
1.3,6.57,0.25,-0.16
1.3,6.57,0.78,-0.05
1.3,6.57,1.3,0.32
1.3,6.57,1.83,0.08
1.3,6.57,2.36,0.4
1.3,6.57,2.88,-0.15
1.3,6.57,3.41,0.06
1.3,6.57,3.93,0.46
1.3,6.57,4.46,0.39
1.3,6.57,4.99,0.04
1.3,6.57,5.51,-0.17
1.3,6.57,6.04,-0.1
1.3,6.57,6.57,0.15
1.3,6.57,7.09,0.38
1.3,6.57,7.62,0.49
1.3,6.57,8.14,0.44
1.3,6.57,8.67,0.28
1.3,6.57,9.2,0.09
1.3,6.57,9.72,-0.07
1.3,6.57,10.25,-0.16
1.3,7.09,0.25,0.07
1.3,7.09,0.78,0.19
1.3,7.09,1.3,0.55
1.3,7.09,1.83,0.31
1.3,7.09,2.36,0.64
1.3,7.09,2.88,0.08
1.3,7.09,3.41,0.29
1.3,7.09,3.93,0.69
1.3,7.09,4.46,0.62
1.3,7.09,4.99,0.27
1.3,7.09,5.51,0.06
1.3,7.09,6.04,0.14
1.3,7.09,6.57,0.38
1.3,7.09,7.09,0.61
1.3,7.09,7.62,0.72
1.3,7.09,8.14,0.67
1.3,7.09,8.67,0.52
1.3,7.09,9.2,0.32
1.3,7.09,9.72,0.16
1.3,7.09,10.25,0.07
1.3,7.62,0.25,0.18
1.3,7.62,0.78,0.29
1.3,7.62,1.3,0.66
1.3,7.62,1.83,0.42
1.3,7.62,2.36,0.74
1.3,7.62,2.88,0.19
1.3,7.62,3.41,0.4
1.3,7.62,3.93,0.8
1.3,7.62,4.46,0.73
1.3,7.62,4.99,0.38
1.3,7.62,5.51,0.17
1.3,7.62,6.04,0.24
1.3,7.62,6.57,0.49
1.3,7.62,7.09,0.72
1.3,7.62,7.62,0.83
1.3,7.62,8.14,0.78
1.3,7.62,8.67,0.62
1.3,7.62,9.2,0.43
1.3,7.62,9.72,0.27
1.3,7.62,10.25,0.18
1.3,8.14,0.25,0.13
1.3,8.14,0.78,0.25
1.3,8.14,1.3,0.61
1.3,8.14,1.83,0.37
1.3,8.14,2.36,0.7
1.3,8.14,2.88,0.14
1.3,8.14,3.41,0.35
1.3,8.14,3.93,0.75
1.3,8.14,4.46,0.68
1.3,8.14,4.99,0.33
1.3,8.14,5.51,0.12
1.3,8.14,6.04,0.2
1.3,8.14,6.57,0.44
1.3,8.14,7.09,0.67
1.3,8.14,7.62,0.78
1.3,8.14,8.14,0.73
1.3,8.14,8.67,0.58
1.3,8.14,9.2,0.38
1.3,8.14,9.72,0.22
1.3,8.14,10.25,0.13
1.3,8.67,0.25,-0.03
1.3,8.67,0.78,0.09
1.3,8.67,1.3,0.46
1.3,8.67,1.83,0.21
1.3,8.67,2.36,0.54
1.3,8.67,2.88,-0.01
1.3,8.67,3.41,0.19
1.3,8.67,3.93,0.59
1.3,8.67,4.46,0.52
1.3,8.67,4.99,0.17
1.3,8.67,5.51,-0.03
1.3,8.67,6.04,0.04
1.3,8.67,6.57,0.28
1.3,8.67,7.09,0.52
1.3,8.67,7.62,0.62
1.3,8.67,8.14,0.58
1.3,8.67,8.67,0.42
1.3,8.67,9.2,0.23
1.3,8.67,9.72,0.07
1.3,8.67,10.25,-0.03
1.3,9.2,0.25,-0.22
1.3,9.2,0.78,-0.11
1.3,9.2,1.3,0.26
1.3,9.2,1.83,0.02
1.3,9.2,2.36,0.35
1.3,9.2,2.88,-0.21
1.3,9.2,3.41,0.0
1.3,9.2,3.93,0.4
1.3,9.2,4.46,0.33
1.3,9.2,4.99,-0.02
1.3,9.2,5.51,-0.23
1.3,9.2,6.04,-0.16
1.3,9.2,6.57,0.09
1.3,9.2,7.09,0.32
1.3,9.2,7.62,0.43
1.3,9.2,8.14,0.38
1.3,9.2,8.67,0.23
1.3,9.2,9.2,0.03
1.3,9.2,9.72,-0.13
1.3,9.2,10.25,-0.22
1.3,9.72,0.25,-0.38
1.3,9.72,0.78,-0.27
1.3,9.72,1.3,0.1
1.3,9.72,1.83,-0.14
1.3,9.72,2.36,0.19
1.3,9.72,2.88,-0.37
1.3,9.72,3.41,-0.16
1.3,9.72,3.93,0.24
1.3,9.72,4.46,0.17
1.3,9.72,4.99,-0.18
1.3,9.72,5.51,-0.39
1.3,9.72,6.04,-0.32
1.3,9.72,6.57,-0.07
1.3,9.72,7.09,0.16
1.3,9.72,7.62,0.27
1.3,9.72,8.14,0.22
1.3,9.72,8.67,0.07
1.3,9.72,9.2,-0.13
1.3,9.72,9.72,-0.29
1.3,9.72,10.25,-0.38
1.3,10.25,0.25,-0.48
1.3,10.25,0.78,-0.36
1.3,10.25,1.3,0.01
1.3,10.25,1.83,-0.23
1.3,10.25,2.36,0.09
1.3,10.25,2.88,-0.46
1.3,10.25,3.41,-0.25
1.3,10.25,3.93,0.15
1.3,10.25,4.46,0.07
1.3,10.25,4.99,-0.27
1.3,10.25,5.51,-0.48
1.3,10.25,6.04,-0.41
1.3,10.25,6.57,-0.16
1.3,10.25,7.09,0.07
1.3,10.25,7.62,0.18
1.3,10.25,8.14,0.13
1.3,10.25,8.67,-0.03
1.3,10.25,9.2,-0.22
1.3,10.25,9.72,-0.38
1.3,10.25,10.25,-0.47
1.83,0.25,0.25,-0.72
1.83,0.25,0.78,-0.6
1.83,0.25,1.3,-0.24
1.83,0.25,1.83,-0.48
1.83,0.25,2.36,-0.15
1.83,0.25,2.88,-0.7
1.83,0.25,3.41,-0.5
1.83,0.25,3.93,-0.1
1.83,0.25,4.46,-0.17
1.83,0.25,4.99,-0.52
1.83,0.25,5.51,-0.73
1.83,0.25,6.04,-0.65
1.83,0.25,6.57,-0.41
1.83,0.25,7.09,-0.18
1.83,0.25,7.62,-0.07
1.83,0.25,8.14,-0.12
1.83,0.25,8.67,-0.27
1.83,0.25,9.2,-0.47
1.83,0.25,9.72,-0.63
1.83,0.25,10.25,-0.72
1.83,0.78,0.25,-0.6
1.83,0.78,0.78,-0.49
1.83,0.78,1.3,-0.12
1.83,0.78,1.83,-0.36
1.83,0.78,2.36,-0.04
1.83,0.78,2.88,-0.59
1.83,0.78,3.41,-0.38
1.83,0.78,3.93,0.02
1.83,0.78,4.46,-0.05
1.83,0.78,4.99,-0.4
1.83,0.78,5.51,-0.61
1.83,0.78,6.04,-0.54
1.83,0.78,6.57,-0.29
1.83,0.78,7.09,-0.06
1.83,0.78,7.62,0.05
1.83,0.78,8.14,0.0
1.83,0.78,8.67,-0.16
1.83,0.78,9.2,-0.35
1.83,0.78,9.72,-0.51
1.83,0.78,10.25,-0.6
1.83,1.3,0.25,-0.24
1.83,1.3,0.78,-0.12
1.83,1.3,1.3,0.25
1.83,1.3,1.83,0.01
1.83,1.3,2.36,0.33
1.83,1.3,2.88,-0.22
1.83,1.3,3.41,-0.01
1.83,1.3,3.93,0.39
1.83,1.3,4.46,0.31
1.83,1.3,4.99,-0.03
1.83,1.3,5.51,-0.24
1.83,1.3,6.04,-0.17
1.83,1.3,6.57,0.08
1.83,1.3,7.09,0.31
1.83,1.3,7.62,0.42
1.83,1.3,8.14,0.37
1.83,1.3,8.67,0.21
1.83,1.3,9.2,0.02
1.83,1.3,9.72,-0.14
1.83,1.3,10.25,-0.23
1.83,1.83,0.25,-0.48
1.83,1.83,0.78,-0.36
1.83,1.83,1.3,0.01
1.83,1.83,1.83,-0.24
1.83,1.83,2.36,0.09
1.83,1.83,2.88,-0.46
1.83,1.83,3.41,-0.26
1.83,1.83,3.93,0.14
1.83,1.83,4.46,0.07
1.83,1.83,4.99,-0.28
1.83,1.83,5.51,-0.48
1.83,1.83,6.04,-0.41
1.83,1.83,6.57,-0.17
1.83,1.83,7.09,0.07
1.83,1.83,7.62,0.17
1.83,1.83,8.14,0.13
1.83,1.83,8.67,-0.03
1.83,1.83,9.2,-0.22
1.83,1.83,9.72,-0.39
1.83,1.83,10.25,-0.48
1.83,2.36,0.25,-0.15
1.83,2.36,0.78,-0.04
1.83,2.36,1.3,0.33
1.83,2.36,1.83,0.09
1.83,2.36,2.36,0.42
1.83,2.36,2.88,-0.14
1.83,2.36,3.41,0.07
1.83,2.36,3.93,0.47
1.83,2.36,4.46,0.4
1.83,2.36,4.99,0.05
1.83,2.36,5.51,-0.16
1.83,2.36,6.04,-0.09
1.83,2.36,6.57,0.16
1.83,2.36,7.09,0.39
1.83,2.36,7.62,0.5
1.83,2.36,8.14,0.45
1.83,2.36,8.67,0.3
1.83,2.36,9.2,0.1
1.83,2.36,9.72,-0.06
1.83,2.36,10.25,-0.15
1.83,2.88,0.25,-0.7
1.83,2.88,0.78,-0.59
1.83,2.88,1.3,-0.22
1.83,2.88,1.83,-0.46
1.83,2.88,2.36,-0.14
1.83,2.88,2.88,-0.69
1.83,2.88,3.41,-0.48
1.83,2.88,3.93,-0.08
1.83,2.88,4.46,-0.16
1.83,2.88,4.99,-0.5
1.83,2.88,5.51,-0.71
1.83,2.88,6.04,-0.64
1.83,2.88,6.57,-0.39
1.83,2.88,7.09,-0.16
1.83,2.88,7.62,-0.05
1.83,2.88,8.14,-0.1
1.83,2.88,8.67,-0.26
1.83,2.88,9.2,-0.45
1.83,2.88,9.72,-0.61
1.83,2.88,10.25,-0.7
1.83,3.41,0.25,-0.5
1.83,3.41,0.78,-0.38
1.83,3.41,1.3,-0.01
1.83,3.41,1.83,-0.26
1.83,3.41,2.36,0.07
1.83,3.41,2.88,-0.48
1.83,3.41,3.41,-0.28
1.83,3.41,3.93,0.12
1.83,3.41,4.46,0.05
1.83,3.41,4.99,-0.3
1.83,3.41,5.51,-0.5
1.83,3.41,6.04,-0.43
1.83,3.41,6.57,-0.19
1.83,3.41,7.09,0.05
1.83,3.41,7.62,0.15
1.83,3.41,8.14,0.11
1.83,3.41,8.67,-0.05
1.83,3.41,9.2,-0.24
1.83,3.41,9.72,-0.4
1.83,3.41,10.25,-0.5
1.83,3.93,0.25,-0.1
1.83,3.93,0.78,0.02
1.83,3.93,1.3,0.39
1.83,3.93,1.83,0.14
1.83,3.93,2.36,0.47
1.83,3.93,2.88,-0.08
1.83,3.93,3.41,0.12
1.83,3.93,3.93,0.52
1.83,3.93,4.46,0.45
1.83,3.93,4.99,0.1
1.83,3.93,5.51,-0.1
1.83,3.93,6.04,-0.03
1.83,3.93,6.57,0.21
1.83,3.93,7.09,0.44
1.83,3.93,7.62,0.55
1.83,3.93,8.14,0.51
1.83,3.93,8.67,0.35
1.83,3.93,9.2,0.15
1.83,3.93,9.72,-0.01
1.83,3.93,10.25,-0.1
1.83,4.46,0.25,-0.17
1.83,4.46,0.78,-0.05
1.83,4.46,1.3,0.31
1.83,4.46,1.83,0.07
1.83,4.46,2.36,0.4
1.83,4.46,2.88,-0.16
1.83,4.46,3.41,0.05
1.83,4.46,3.93,0.45
1.83,4.46,4.46,0.38
1.83,4.46,4.99,0.03
1.83,4.46,5.51,-0.18
1.83,4.46,6.04,-0.1
1.83,4.46,6.57,0.14
1.83,4.46,7.09,0.37
1.83,4.46,7.62,0.48
1.83,4.46,8.14,0.43
1.83,4.46,8.67,0.28
1.83,4.46,9.2,0.08
1.83,4.46,9.72,-0.08
1.83,4.46,10.25,-0.17
1.83,4.99,0.25,-0.52
1.83,4.99,0.78,-0.4
1.83,4.99,1.3,-0.03
1.83,4.99,1.83,-0.28
1.83,4.99,2.36,0.05
1.83,4.99,2.88,-0.5
1.83,4.99,3.41,-0.3
1.83,4.99,3.93,0.1
1.83,4.99,4.46,0.03
1.83,4.99,4.99,-0.32
1.83,4.99,5.51,-0.52
1.83,4.99,6.04,-0.45
1.83,4.99,6.57,-0.21
1.83,4.99,7.09,0.03
1.83,4.99,7.62,0.13
1.83,4.99,8.14,0.09
1.83,4.99,8.67,-0.07
1.83,4.99,9.2,-0.27
1.83,4.99,9.72,-0.43
1.83,4.99,10.25,-0.52
1.83,5.51,0.25,-0.73
1.83,5.51,0.78,-0.61
1.83,5.51,1.3,-0.24
1.83,5.51,1.83,-0.48
1.83,5.51,2.36,-0.16
1.83,5.51,2.88,-0.71
1.83,5.51,3.41,-0.5
1.83,5.51,3.93,-0.1
1.83,5.51,4.46,-0.18
1.83,5.51,4.99,-0.52
1.83,5.51,5.51,-0.73
1.83,5.51,6.04,-0.66
1.83,5.51,6.57,-0.41
1.83,5.51,7.09,-0.18
1.83,5.51,7.62,-0.07
1.83,5.51,8.14,-0.12
1.83,5.51,8.67,-0.28
1.83,5.51,9.2,-0.47
1.83,5.51,9.72,-0.63
1.83,5.51,10.25,-0.72
1.83,6.04,0.25,-0.65
1.83,6.04,0.78,-0.54
1.83,6.04,1.3,-0.17
1.83,6.04,1.83,-0.41
1.83,6.04,2.36,-0.09
1.83,6.04,2.88,-0.64
1.83,6.04,3.41,-0.43
1.83,6.04,3.93,-0.03
1.83,6.04,4.46,-0.1
1.83,6.04,4.99,-0.45
1.83,6.04,5.51,-0.66
1.83,6.04,6.04,-0.59
1.83,6.04,6.57,-0.34
1.83,6.04,7.09,-0.11
1.83,6.04,7.62,-0.0
1.83,6.04,8.14,-0.05
1.83,6.04,8.67,-0.21
1.83,6.04,9.2,-0.4
1.83,6.04,9.72,-0.56
1.83,6.04,10.25,-0.65
1.83,6.57,0.25,-0.41
1.83,6.57,0.78,-0.29
1.83,6.57,1.3,0.08
1.83,6.57,1.83,-0.17
1.83,6.57,2.36,0.16
1.83,6.57,2.88,-0.39
1.83,6.57,3.41,-0.19
1.83,6.57,3.93,0.21
1.83,6.57,4.46,0.14
1.83,6.57,4.99,-0.21
1.83,6.57,5.51,-0.41
1.83,6.57,6.04,-0.34
1.83,6.57,6.57,-0.1
1.83,6.57,7.09,0.14
1.83,6.57,7.62,0.24
1.83,6.57,8.14,0.2
1.83,6.57,8.67,0.04
1.83,6.57,9.2,-0.15
1.83,6.57,9.72,-0.31
1.83,6.57,10.25,-0.41
1.83,7.09,0.25,-0.18
1.83,7.09,0.78,-0.06
1.83,7.09,1.3,0.31
1.83,7.09,1.83,0.07
1.83,7.09,2.36,0.39
1.83,7.09,2.88,-0.16
1.83,7.09,3.41,0.05
1.83,7.09,3.93,0.44
1.83,7.09,4.46,0.37
1.83,7.09,4.99,0.03
1.83,7.09,5.51,-0.18
1.83,7.09,6.04,-0.11
1.83,7.09,6.57,0.14
1.83,7.09,7.09,0.37
1.83,7.09,7.62,0.48
1.83,7.09,8.14,0.43
1.83,7.09,8.67,0.27
1.83,7.09,9.2,0.08
1.83,7.09,9.72,-0.08
1.83,7.09,10.25,-0.17
1.83,7.62,0.25,-0.07
1.83,7.62,0.78,0.05
1.83,7.62,1.3,0.42
1.83,7.62,1.83,0.17
1.83,7.62,2.36,0.5
1.83,7.62,2.88,-0.05
1.83,7.62,3.41,0.15
1.83,7.62,3.93,0.55
1.83,7.62,4.46,0.48
1.83,7.62,4.99,0.13
1.83,7.62,5.51,-0.07
1.83,7.62,6.04,-0.0
1.83,7.62,6.57,0.24
1.83,7.62,7.09,0.48
1.83,7.62,7.62,0.58
1.83,7.62,8.14,0.54
1.83,7.62,8.67,0.38
1.83,7.62,9.2,0.19
1.83,7.62,9.72,0.02
1.83,7.62,10.25,-0.07
1.83,8.14,0.25,-0.12
1.83,8.14,0.78,0.0
1.83,8.14,1.3,0.37
1.83,8.14,1.83,0.13
1.83,8.14,2.36,0.45
1.83,8.14,2.88,-0.1
1.83,8.14,3.41,0.11
1.83,8.14,3.93,0.51
1.83,8.14,4.46,0.43
1.83,8.14,4.99,0.09
1.83,8.14,5.51,-0.12
1.83,8.14,6.04,-0.05
1.83,8.14,6.57,0.2
1.83,8.14,7.09,0.43
1.83,8.14,7.62,0.54
1.83,8.14,8.14,0.49
1.83,8.14,8.67,0.33
1.83,8.14,9.2,0.14
1.83,8.14,9.72,-0.02
1.83,8.14,10.25,-0.11
1.83,8.67,0.25,-0.27
1.83,8.67,0.78,-0.16
1.83,8.67,1.3,0.21
1.83,8.67,1.83,-0.03
1.83,8.67,2.36,0.3
1.83,8.67,2.88,-0.26
1.83,8.67,3.41,-0.05
1.83,8.67,3.93,0.35
1.83,8.67,4.46,0.28
1.83,8.67,4.99,-0.07
1.83,8.67,5.51,-0.28
1.83,8.67,6.04,-0.21
1.83,8.67,6.57,0.04
1.83,8.67,7.09,0.27
1.83,8.67,7.62,0.38
1.83,8.67,8.14,0.33
1.83,8.67,8.67,0.18
1.83,8.67,9.2,-0.02
1.83,8.67,9.72,-0.18
1.83,8.67,10.25,-0.27
1.83,9.2,0.25,-0.47
1.83,9.2,0.78,-0.35
1.83,9.2,1.3,0.02
1.83,9.2,1.83,-0.22
1.83,9.2,2.36,0.1
1.83,9.2,2.88,-0.45
1.83,9.2,3.41,-0.24
1.83,9.2,3.93,0.15
1.83,9.2,4.46,0.08
1.83,9.2,4.99,-0.27
1.83,9.2,5.51,-0.47
1.83,9.2,6.04,-0.4
1.83,9.2,6.57,-0.15
1.83,9.2,7.09,0.08
1.83,9.2,7.62,0.19
1.83,9.2,8.14,0.14
1.83,9.2,8.67,-0.02
1.83,9.2,9.2,-0.21
1.83,9.2,9.72,-0.37
1.83,9.2,10.25,-0.47
1.83,9.72,0.25,-0.63
1.83,9.72,0.78,-0.51
1.83,9.72,1.3,-0.14
1.83,9.72,1.83,-0.39
1.83,9.72,2.36,-0.06
1.83,9.72,2.88,-0.61
1.83,9.72,3.41,-0.4
1.83,9.72,3.93,-0.01
1.83,9.72,4.46,-0.08
1.83,9.72,4.99,-0.43
1.83,9.72,5.51,-0.63
1.83,9.72,6.04,-0.56
1.83,9.72,6.57,-0.31
1.83,9.72,7.09,-0.08
1.83,9.72,7.62,0.02
1.83,9.72,8.14,-0.02
1.83,9.72,8.67,-0.18
1.83,9.72,9.2,-0.37
1.83,9.72,9.72,-0.53
1.83,9.72,10.25,-0.63
1.83,10.25,0.25,-0.72
1.83,10.25,0.78,-0.6
1.83,10.25,1.3,-0.23
1.83,10.25,1.83,-0.48
1.83,10.25,2.36,-0.15
1.83,10.25,2.88,-0.7
1.83,10.25,3.41,-0.5
1.83,10.25,3.93,-0.1
1.83,10.25,4.46,-0.17
1.83,10.25,4.99,-0.52
1.83,10.25,5.51,-0.72
1.83,10.25,6.04,-0.65
1.83,10.25,6.57,-0.41
1.83,10.25,7.09,-0.17
1.83,10.25,7.62,-0.07
1.83,10.25,8.14,-0.11
1.83,10.25,8.67,-0.27
1.83,10.25,9.2,-0.47
1.83,10.25,9.72,-0.63
1.83,10.25,10.25,-0.72
2.36,0.25,0.25,-0.39
2.36,0.25,0.78,-0.28
2.36,0.25,1.3,0.09
2.36,0.25,1.83,-0.15
2.36,0.25,2.36,0.17
2.36,0.25,2.88,-0.38
2.36,0.25,3.41,-0.17
2.36,0.25,3.93,0.23
2.36,0.25,4.46,0.16
2.36,0.25,4.99,-0.19
2.36,0.25,5.51,-0.4
2.36,0.25,6.04,-0.33
2.36,0.25,6.57,-0.08
2.36,0.25,7.09,0.15
2.36,0.25,7.62,0.26
2.36,0.25,8.14,0.21
2.36,0.25,8.67,0.05
2.36,0.25,9.2,-0.14
2.36,0.25,9.72,-0.3
2.36,0.25,10.25,-0.39
2.36,0.78,0.25,-0.28
2.36,0.78,0.78,-0.16
2.36,0.78,1.3,0.21
2.36,0.78,1.83,-0.04
2.36,0.78,2.36,0.29
2.36,0.78,2.88,-0.26
2.36,0.78,3.41,-0.05
2.36,0.78,3.93,0.34
2.36,0.78,4.46,0.27
2.36,0.78,4.99,-0.08
2.36,0.78,5.51,-0.28
2.36,0.78,6.04,-0.21
2.36,0.78,6.57,0.04
2.36,0.78,7.09,0.27
2.36,0.78,7.62,0.38
2.36,0.78,8.14,0.33
2.36,0.78,8.67,0.17
2.36,0.78,9.2,-0.02
2.36,0.78,9.72,-0.18
2.36,0.78,10.25,-0.28
2.36,1.3,0.25,0.09
2.36,1.3,0.78,0.21
2.36,1.3,1.3,0.58
2.36,1.3,1.83,0.33
2.36,1.3,2.36,0.66
2.36,1.3,2.88,0.11
2.36,1.3,3.41,0.31
2.36,1.3,3.93,0.71
2.36,1.3,4.46,0.64
2.36,1.3,4.99,0.29
2.36,1.3,5.51,0.09
2.36,1.3,6.04,0.16
2.36,1.3,6.57,0.4
2.36,1.3,7.09,0.64
2.36,1.3,7.62,0.74
2.36,1.3,8.14,0.7
2.36,1.3,8.67,0.54
2.36,1.3,9.2,0.35
2.36,1.3,9.72,0.19
2.36,1.3,10.25,0.09
2.36,1.83,0.25,-0.15
2.36,1.83,0.78,-0.04
2.36,1.83,1.3,0.33
2.36,1.83,1.83,0.09
2.36,1.83,2.36,0.42
2.36,1.83,2.88,-0.14
2.36,1.83,3.41,0.07
2.36,1.83,3.93,0.47
2.36,1.83,4.46,0.4
2.36,1.83,4.99,0.05
2.36,1.83,5.51,-0.16
2.36,1.83,6.04,-0.09
2.36,1.83,6.57,0.16
2.36,1.83,7.09,0.39
2.36,1.83,7.62,0.5
2.36,1.83,8.14,0.45
2.36,1.83,8.67,0.3
2.36,1.83,9.2,0.1
2.36,1.83,9.72,-0.06
2.36,1.83,10.25,-0.15
2.36,2.36,0.25,0.17
