x,y,z,fitness
-2.89,-0.79,1.84,-1298.64
-2.89,-0.79,2.37,-1772.88
-2.89,-0.79,2.89,-2184.12
-2.89,-0.79,3.42,-2201.41
-2.89,-0.79,3.95,-1931.62
-2.89,-0.79,4.47,-1390.75
-2.89,-0.79,5.0,-1428.17
-2.89,-0.26,-5.0,-735.23
-2.89,-0.26,-4.47,-689.56
-2.89,-0.26,-3.95,-717.18
-2.89,-0.26,-3.42,-780.11
-2.89,-0.26,-2.89,-754.62
-2.89,-0.26,-2.37,-850.24
-2.89,-0.26,-1.84,-892.41
-2.89,-0.26,-1.32,-868.92
-2.89,-0.26,-0.79,-893.88
-2.89,-0.26,-0.26,-729.61
-2.89,-0.26,0.26,-672.7
-2.89,-0.26,0.79,-984.4
-2.89,-0.26,1.32,-956.01
-2.89,-0.26,1.84,-1100.02
-2.89,-0.26,2.37,-1386.62
-2.89,-0.26,2.89,-1995.33
-2.89,-0.26,3.42,-1531.26
-2.89,-0.26,3.95,-1776.72
-2.89,-0.26,4.47,-1329.25
-2.89,-0.26,5.0,-1574.74
-2.89,0.26,-5.0,-618.53
-2.89,0.26,-4.47,-614.55
-2.89,0.26,-3.95,-660.22
-2.89,0.26,-3.42,-748.74
-2.89,0.26,-2.89,-761.67
-2.89,0.26,-2.37,-768.09
-2.89,0.26,-1.84,-890.31
-2.89,0.26,-1.32,-700.47
-2.89,0.26,-0.79,-846.74
-2.89,0.26,-0.26,-581.23
-2.89,0.26,0.26,-774.24
-2.89,0.26,0.79,-836.49
-2.89,0.26,1.32,-1046.57
-2.89,0.26,1.84,-809.85
-2.89,0.26,2.37,-1241.42
-2.89,0.26,2.89,-1661.89
-2.89,0.26,3.42,-1589.67
-2.89,0.26,3.95,-1254.7
-2.89,0.26,4.47,-1166.67
-2.89,0.26,5.0,-1596.59
-2.89,0.79,-5.0,-533.27
-2.89,0.79,-4.47,-549.93
-2.89,0.79,-3.95,-613.86
-2.89,0.79,-3.42,-685.25
-2.89,0.79,-2.89,-626.05
-2.89,0.79,-2.37,-718.63
-2.89,0.79,-1.84,-800.57
-2.89,0.79,-1.32,-768.77
-2.89,0.79,-0.79,-717.85
-2.89,0.79,-0.26,-641.39
-2.89,0.79,0.26,-681.34
-2.89,0.79,0.79,-859.91
-2.89,0.79,1.32,-951.61
-2.89,0.79,1.84,-916.39
-2.89,0.79,2.37,-1097.79
-2.89,0.79,2.89,-1289.58
-2.89,0.79,3.42,-1500.4
-2.89,0.79,3.95,-1178.27
-2.89,0.79,4.47,-1385.29
-2.89,0.79,5.0,-1424.16
-2.89,1.32,-5.0,-405.03
-2.89,1.32,-4.47,-483.19
-2.89,1.32,-3.95,-524.64
-2.89,1.32,-3.42,-610.65
-2.89,1.32,-2.89,-581.95
-2.89,1.32,-2.37,-616.08
-2.89,1.32,-1.84,-762.76
-2.89,1.32,-1.32,-814.21
-2.89,1.32,-0.79,-600.41
-2.89,1.32,-0.26,-654.46
-2.89,1.32,0.26,-592.66
-2.89,1.32,0.79,-869.01
-2.89,1.32,1.32,-619.41
-2.89,1.32,1.84,-877.38
-2.89,1.32,2.37,-1047.49
-2.89,1.32,2.89,-1430.21
-2.89,1.32,3.42,-1113.3
-2.89,1.32,3.95,-1220.15
-2.89,1.32,4.47,-1226.74
-2.89,1.32,5.0,-1654.29
-2.89,1.84,-5.0,-424.32
-2.89,1.84,-4.47,-412.48
-2.89,1.84,-3.95,-491.06
-2.89,1.84,-3.42,-462.44
-2.89,1.84,-2.89,-629.56
-2.89,1.84,-2.37,-551.11
-2.89,1.84,-1.84,-790.36
-2.89,1.84,-1.32,-642.86
-2.89,1.84,-0.79,-770.17
-2.89,1.84,-0.26,-508.23
-2.89,1.84,0.26,-610.08
-2.89,1.84,0.79,-759.28
-2.89,1.84,1.32,-788.89
-2.89,1.84,1.84,-625.4
-2.89,1.84,2.37,-1041.89
-2.89,1.84,2.89,-1242.63
-2.89,1.84,3.42,-1161.08
-2.89,1.84,3.95,-1262.48
-2.89,1.84,4.47,-1216.79
-2.89,1.84,5.0,-1422.02
-2.89,2.37,-5.0,-276.27
-2.89,2.37,-4.47,-360.18
-2.89,2.37,-3.95,-391.16
-2.89,2.37,-3.42,-522.29
-2.89,2.37,-2.89,-477.83
-2.89,2.37,-2.37,-629.89
-2.89,2.37,-1.84,-771.57
-2.89,2.37,-1.32,-767.09
-2.89,2.37,-0.79,-686.27
-2.89,2.37,-0.26,-635.47
-2.89,2.37,0.26,-757.55
-2.89,2.37,0.79,-887.34
-2.89,2.37,1.32,-881.75
-2.89,2.37,1.84,-447.64
-2.89,2.37,2.37,-1194.27
-2.89,2.37,2.89,-1162.01
-2.89,2.37,3.42,-1405.11
-2.89,2.37,3.95,-855.0
-2.89,2.37,4.47,-1417.17
-2.89,2.37,5.0,-1327.21
-2.89,2.89,-5.0,-238.8
-2.89,2.89,-4.47,-218.77
-2.89,2.89,-3.95,-339.84
-2.89,2.89,-3.42,-482.33
-2.89,2.89,-2.89,-485.9
-2.89,2.89,-2.37,-639.37
-2.89,2.89,-1.84,-740.89
-2.89,2.89,-1.32,-921.05
-2.89,2.89,-0.79,-671.98
-2.89,2.89,-0.26,-883.94
-2.89,2.89,0.26,-666.14
-2.89,2.89,0.79,-1088.19
-2.89,2.89,1.32,-871.94
-2.89,2.89,1.84,-827.63
-2.89,2.89,2.37,-1041.57
-2.89,2.89,2.89,-1429.45
-2.89,2.89,3.42,-1334.44
-2.89,2.89,3.95,-1227.68
-2.89,2.89,4.47,-1401.6
-2.89,2.89,5.0,-1446.21
-2.89,3.42,-5.0,-193.89
-2.89,3.42,-4.47,-238.32
-2.89,3.42,-3.95,-337.29
-2.89,3.42,-3.42,-432.3
-2.89,3.42,-2.89,-472.52
-2.89,3.42,-2.37,-636.03
-2.89,3.42,-1.84,-951.93
-2.89,3.42,-1.32,-927.36
-2.89,3.42,-0.79,-740.13
-2.89,3.42,-0.26,-802.24
-2.89,3.42,0.26,-1027.86
-2.89,3.42,0.79,-1190.03
-2.89,3.42,1.32,-989.61
-2.89,3.42,1.84,-781.02
-2.89,3.42,2.37,-1357.4
-2.89,3.42,2.89,-1899.74
-2.89,3.42,3.42,-1325.34
-2.89,3.42,3.95,-1332.99
-2.89,3.42,4.47,-1179.98
-2.89,3.42,5.0,-1891.57
-2.89,3.95,-5.0,-224.55
-2.89,3.95,-4.47,-242.77
-2.89,3.95,-3.95,-364.47
-2.89,3.95,-3.42,-489.08
-2.89,3.95,-2.89,-541.63
-2.89,3.95,-2.37,-663.56
-2.89,3.95,-1.84,-952.83
-2.89,3.95,-1.32,-961.68
-2.89,3.95,-0.79,-961.87
-2.89,3.95,-0.26,-776.3
-2.89,3.95,0.26,-1279.6
-2.89,3.95,0.79,-1118.8
-2.89,3.95,1.32,-1436.16
-2.89,3.95,1.84,-798.12
-2.89,3.95,2.37,-1581.6
-2.89,3.95,2.89,-1708.92
-2.89,3.95,3.42,-1740.28
-2.89,3.95,3.95,-1171.03
-2.89,3.95,4.47,-1215.58
-2.89,3.95,5.0,-1648.69
-2.89,4.47,-5.0,-236.19
-2.89,4.47,-4.47,-325.36
-2.89,4.47,-3.95,-307.47
-2.89,4.47,-3.42,-548.05
-2.89,4.47,-2.89,-470.18
-2.89,4.47,-2.37,-857.77
-2.89,4.47,-1.84,-887.53
-2.89,4.47,-1.32,-1164.74
-2.89,4.47,-0.79,-781.84
-2.89,4.47,-0.26,-1012.0
-2.89,4.47,0.26,-1266.6
-2.89,4.47,0.79,-1530.85
-2.89,4.47,1.32,-1234.57
-2.89,4.47,1.84,-972.12
-2.89,4.47,2.37,-1474.97
-2.89,4.47,2.89,-1907.52
-2.89,4.47,3.42,-1478.28
-2.89,4.47,3.95,-1280.21
-2.89,4.47,4.47,-1174.8
-2.89,4.47,5.0,-1486.63
-2.89,5.0,-5.0,-265.64
-2.89,5.0,-4.47,-256.59
-2.89,5.0,-3.95,-412.99
-2.89,5.0,-3.42,-573.86
-2.89,5.0,-2.89,-574.5
-2.89,5.0,-2.37,-676.17
-2.89,5.0,-1.84,-998.08
-2.89,5.0,-1.32,-1161.6
-2.89,5.0,-0.79,-1030.91
-2.89,5.0,-0.26,-979.31
-2.89,5.0,0.26,-1212.06
-2.89,5.0,0.79,-1697.3
-2.89,5.0,1.32,-1224.21
-2.89,5.0,1.84,-1188.82
-2.89,5.0,2.37,-1287.1
-2.89,5.0,2.89,-2112.51
-2.89,5.0,3.42,-915.19
-2.89,5.0,3.95,-1483.13
-2.89,5.0,4.47,-1150.89
-2.89,5.0,5.0,-1597.48
-2.37,-5.0,-5.0,-229.63
-2.37,-5.0,-4.47,-223.57
-2.37,-5.0,-3.95,-237.18
-2.37,-5.0,-3.42,-345.64
-2.37,-5.0,-2.89,-508.98
-2.37,-5.0,-2.37,-873.73
-2.37,-5.0,-1.84,-1361.6
-2.37,-5.0,-1.32,-1902.74
-2.37,-5.0,-0.79,-2276.4
-2.37,-5.0,-0.26,-2709.07
-2.37,-5.0,0.26,-3247.15
-2.37,-5.0,0.79,-3617.01
-2.37,-5.0,1.32,-3594.0
-2.37,-5.0,1.84,-3322.73
-2.37,-5.0,2.37,-3071.03
-2.37,-5.0,2.89,-3076.65
-2.37,-5.0,3.42,-3414.39
-2.37,-5.0,3.95,-4004.06
-2.37,-5.0,4.47,-4571.39
-2.37,-5.0,5.0,-4668.19
-2.37,-4.47,-5.0,-239.57
-2.37,-4.47,-4.47,-226.81
-2.37,-4.47,-3.95,-268.22
-2.37,-4.47,-3.42,-360.79
-2.37,-4.47,-2.89,-538.58
-2.37,-4.47,-2.37,-881.65
-2.37,-4.47,-1.84,-1456.08
-2.37,-4.47,-1.32,-2060.35
-2.37,-4.47,-0.79,-2519.62
-2.37,-4.47,-0.26,-2921.54
-2.37,-4.47,0.26,-3196.66
-2.37,-4.47,0.79,-3205.52
-2.37,-4.47,1.32,-2783.13
-2.37,-4.47,1.84,-2319.36
-2.37,-4.47,2.37,-2026.8
-2.37,-4.47,2.89,-2320.55
-2.37,-4.47,3.42,-2935.47
-2.37,-4.47,3.95,-3728.26
-2.37,-4.47,4.47,-4300.73
-2.37,-4.47,5.0,-4543.59
-2.37,-3.95,-5.0,-243.8
-2.37,-3.95,-4.47,-250.23
-2.37,-3.95,-3.95,-304.99
-2.37,-3.95,-3.42,-392.39
-2.37,-3.95,-2.89,-586.09
-2.37,-3.95,-2.37,-888.88
-2.37,-3.95,-1.84,-1502.62
-2.37,-3.95,-1.32,-2153.83
-2.37,-3.95,-0.79,-2849.86
-2.37,-3.95,-0.26,-3208.57
-2.37,-3.95,0.26,-3355.69
-2.37,-3.95,0.79,-2946.13
-2.37,-3.95,1.32,-2289.66
-2.37,-3.95,1.84,-1649.3
-2.37,-3.95,2.37,-1364.07
-2.37,-3.95,2.89,-1658.68
-2.37,-3.95,3.42,-2405.62
-2.37,-3.95,3.95,-3178.24
-2.37,-3.95,4.47,-3735.14
-2.37,-3.95,5.0,-3914.65
-2.37,-3.42,-5.0,-283.57
-2.37,-3.42,-4.47,-316.49
-2.37,-3.42,-3.95,-356.01
-2.37,-3.42,-3.42,-455.31
-2.37,-3.42,-2.89,-612.24
-2.37,-3.42,-2.37,-911.27
-2.37,-3.42,-1.84,-1466.06
-2.37,-3.42,-1.32,-2236.84
-2.37,-3.42,-0.79,-2898.01
-2.37,-3.42,-0.26,-3306.57
-2.37,-3.42,0.26,-3426.89
-2.37,-3.42,0.79,-2953.81
-2.37,-3.42,1.32,-2094.36
-2.37,-3.42,1.84,-1374.4
-2.37,-3.42,2.37,-1136.8
-2.37,-3.42,2.89,-1407.38
-2.37,-3.42,3.42,-2122.93
-2.37,-3.42,3.95,-2582.89
-2.37,-3.42,4.47,-2947.41
-2.37,-3.42,5.0,-2952.65
-2.37,-2.89,-5.0,-361.29
-2.37,-2.89,-4.47,-380.63
-2.37,-2.89,-3.95,-450.09
-2.37,-2.89,-3.42,-548.56
-2.37,-2.89,-2.89,-711.66
-2.37,-2.89,-2.37,-940.32
-2.37,-2.89,-1.84,-1311.48
-2.37,-2.89,-1.32,-2118.17
-2.37,-2.89,-0.79,-2684.86
-2.37,-2.89,-0.26,-3142.04
-2.37,-2.89,0.26,-3167.13
-2.37,-2.89,0.79,-2892.83
-2.37,-2.89,1.32,-2052.55
-2.37,-2.89,1.84,-1539.83
-2.37,-2.89,2.37,-1366.76
-2.37,-2.89,2.89,-1628.48
-2.37,-2.89,3.42,-2043.4
-2.37,-2.89,3.95,-2270.48
-2.37,-2.89,4.47,-2299.53
-2.37,-2.89,5.0,-2310.02
-2.37,-2.37,-5.0,-453.51
-2.37,-2.37,-4.47,-459.14
-2.37,-2.37,-3.95,-567.97
-2.37,-2.37,-3.42,-595.26
-2.37,-2.37,-2.89,-762.29
-2.37,-2.37,-2.37,-921.99
-2.37,-2.37,-1.84,-1334.03
-2.37,-2.37,-1.32,-1755.07
-2.37,-2.37,-0.79,-2248.41
-2.37,-2.37,-0.26,-2469.2
-2.37,-2.37,0.26,-2706.92
-2.37,-2.37,0.79,-2560.84
-2.37,-2.37,1.32,-2079.08
-2.37,-2.37,1.84,-1687.68
-2.37,-2.37,2.37,-1769.5
-2.37,-2.37,2.89,-2082.47
-2.37,-2.37,3.42,-2313.89
-2.37,-2.37,3.95,-2186.65
-2.37,-2.37,4.47,-1848.82
-2.37,-2.37,5.0,-1858.82
-2.37,-1.84,-5.0,-549.45
-2.37,-1.84,-4.47,-561.62
-2.37,-1.84,-3.95,-642.67
-2.37,-1.84,-3.42,-745.77
-2.37,-1.84,-2.89,-791.57
-2.37,-1.84,-2.37,-914.28
-2.37,-1.84,-1.84,-1142.02
-2.37,-1.84,-1.32,-1503.94
-2.37,-1.84,-0.79,-1740.06
-2.37,-1.84,-0.26,-1740.2
-2.37,-1.84,0.26,-1958.2
-2.37,-1.84,0.79,-1900.01
-2.37,-1.84,1.32,-1842.51
-2.37,-1.84,1.84,-1649.73
-2.37,-1.84,2.37,-2140.15
-2.37,-1.84,2.89,-2311.76
-2.37,-1.84,3.42,-2484.05
-2.37,-1.84,3.95,-2007.5
-2.37,-1.84,4.47,-1954.92
-2.37,-1.84,5.0,-1733.02
-2.37,-1.32,-5.0,-694.75
-2.37,-1.32,-4.47,-661.89
-2.37,-1.32,-3.95,-746.81
-2.37,-1.32,-3.42,-791.74
-2.37,-1.32,-2.89,-817.73
-2.37,-1.32,-2.37,-975.04
-2.37,-1.32,-1.84,-1012.52
-2.37,-1.32,-1.32,-1330.13
-2.37,-1.32,-0.79,-1168.83
-2.37,-1.32,-0.26,-1192.19
-2.37,-1.32,0.26,-1261.62
-2.37,-1.32,0.79,-1456.13
-2.37,-1.32,1.32,-1353.3
-2.37,-1.32,1.84,-1422.67
-2.37,-1.32,2.37,-1854.87
-2.37,-1.32,2.89,-2369.24
-2.37,-1.32,3.42,-2480.89
-2.37,-1.32,3.95,-1863.4
-2.37,-1.32,4.47,-1555.47
-2.37,-1.32,5.0,-1727.16
-2.37,-0.79,-5.0,-688.66
-2.37,-0.79,-4.47,-685.11
-2.37,-0.79,-3.95,-738.24
-2.37,-0.79,-3.42,-829.89
-2.37,-0.79,-2.89,-837.07
-2.37,-0.79,-2.37,-837.0
-2.37,-0.79,-1.84,-944.56
-2.37,-0.79,-1.32,-1131.27
-2.37,-0.79,-0.79,-1013.22
-2.37,-0.79,-0.26,-763.79
-2.37,-0.79,0.26,-899.01
-2.37,-0.79,0.79,-1025.87
-2.37,-0.79,1.32,-1008.71
-2.37,-0.79,1.84,-1183.78
-2.37,-0.79,2.37,-1483.01
-2.37,-0.79,2.89,-2023.06
-2.37,-0.79,3.42,-2002.04
-2.37,-0.79,3.95,-1762.87
-2.37,-0.79,4.47,-1235.63
-2.37,-0.79,5.0,-1897.52
-2.37,-0.26,-5.0,-631.29
-2.37,-0.26,-4.47,-656.07
-2.37,-0.26,-3.95,-751.73
-2.37,-0.26,-3.42,-802.54
-2.37,-0.26,-2.89,-793.79
-2.37,-0.26,-2.37,-710.1
-2.37,-0.26,-1.84,-929.26
-2.37,-0.26,-1.32,-994.89
-2.37,-0.26,-0.79,-923.82
-2.37,-0.26,-0.26,-465.68
-2.37,-0.26,0.26,-889.77
-2.37,-0.26,0.79,-890.6
-2.37,-0.26,1.32,-894.94
-2.37,-0.26,1.84,-784.29
-2.37,-0.26,2.37,-1367.16
-2.37,-0.26,2.89,-1659.17
-2.37,-0.26,3.42,-1762.42
-2.37,-0.26,3.95,-1481.54
-2.37,-0.26,4.47,-1165.34
-2.37,-0.26,5.0,-1502.97
-2.37,0.26,-5.0,-598.83
-2.37,0.26,-4.47,-680.27
-2.37,0.26,-3.95,-642.31
-2.37,0.26,-3.42,-841.75
-2.37,0.26,-2.89,-629.36
-2.37,0.26,-2.37,-808.27
-2.37,0.26,-1.84,-758.61
-2.37,0.26,-1.32,-936.17
-2.37,0.26,-0.79,-779.59
-2.37,0.26,-0.26,-518.52
-2.37,0.26,0.26,-713.04
-2.37,0.26,0.79,-984.07
-2.37,0.26,1.32,-813.29
-2.37,0.26,1.84,-792.26
-2.37,0.26,2.37,-1215.43
-2.37,0.26,2.89,-1491.98
-2.37,0.26,3.42,-1393.72
-2.37,0.26,3.95,-1283.1
-2.37,0.26,4.47,-1369.53
-2.37,0.26,5.0,-1439.74
-2.37,0.79,-5.0,-568.03
-2.37,0.79,-4.47,-607.46
-2.37,0.79,-3.95,-703.68
-2.37,0.79,-3.42,-758.21
-2.37,0.79,-2.89,-687.5
-2.37,0.79,-2.37,-706.07
-2.37,0.79,-1.84,-786.71
-2.37,0.79,-1.32,-862.59
-2.37,0.79,-0.79,-705.17
-2.37,0.79,-0.26,-528.69
-2.37,0.79,0.26,-593.73
-2.37,0.79,0.79,-958.39
-2.37,0.79,1.32,-756.92
-2.37,0.79,1.84,-856.51
-2.37,0.79,2.37,-872.11
-2.37,0.79,2.89,-1597.4
-2.37,0.79,3.42,-1233.76
-2.37,0.79,3.95,-1209.51
-2.37,0.79,4.47,-1005.72
-2.37,0.79,5.0,-1569.75
-2.37,1.32,-5.0,-509.1
-2.37,1.32,-4.47,-464.31
-2.37,1.32,-3.95,-616.98
-2.37,1.32,-3.42,-637.33
-2.37,1.32,-2.89,-669.06
-2.37,1.32,-2.37,-588.77
-2.37,1.32,-1.84,-803.95
-2.37,1.32,-1.32,-749.67
-2.37,1.32,-0.79,-741.2
-2.37,1.32,-0.26,-463.69
-2.37,1.32,0.26,-412.69
-2.37,1.32,0.79,-425.15
-2.37,1.32,1.32,-732.63
-2.37,1.32,1.84,-794.96
-2.37,1.32,2.37,-909.77
-2.37,1.32,2.89,-1251.69
-2.37,1.32,3.42,-1201.07
-2.37,1.32,3.95,-1060.22
-2.37,1.32,4.47,-1134.82
-2.37,1.32,5.0,-1430.44
-2.37,1.84,-5.0,-347.97
-2.37,1.84,-4.47,-336.27
-2.37,1.84,-3.95,-482.68
-2.37,1.84,-3.42,-621.15
-2.37,1.84,-2.89,-548.86
-2.37,1.84,-2.37,-514.78
-2.37,1.84,-1.84,-737.27
-2.37,1.84,-1.32,-842.45
-2.37,1.84,-0.79,-646.1
-2.37,1.84,-0.26,-432.99
-2.37,1.84,0.26,-314.01
-2.37,1.84,0.79,-285.02
-2.37,1.84,1.32,-625.18
-2.37,1.84,1.84,-621.67
-2.37,1.84,2.37,-911.93
-2.37,1.84,2.89,-1144.28
-2.37,1.84,3.42,-1379.52
-2.37,1.84,3.95,-786.86
-2.37,1.84,4.47,-1146.39
-2.37,1.84,5.0,-1304.64
-2.37,2.37,-5.0,-241.16
-2.37,2.37,-4.47,-287.53
-2.37,2.37,-3.95,-381.13
-2.37,2.37,-3.42,-452.79
-2.37,2.37,-2.89,-523.49
-2.37,2.37,-2.37,-579.0
-2.37,2.37,-1.84,-616.16
-2.37,2.37,-1.32,-896.74
-2.37,2.37,-0.79,-650.95
-2.37,2.37,-0.26,-651.03
-2.37,2.37,0.26,-558.33
-2.37,2.37,0.79,-862.76
-2.37,2.37,1.32,-638.72
-2.37,2.37,1.84,-886.87
-2.37,2.37,2.37,-806.23
-2.37,2.37,2.89,-1178.43
-2.37,2.37,3.42,-1313.3
-2.37,2.37,3.95,-1108.98
-2.37,2.37,4.47,-991.15
-2.37,2.37,5.0,-1573.88
-2.37,2.89,-5.0,-184.33
-2.37,2.89,-4.47,-216.85
-2.37,2.89,-3.95,-402.14
-2.37,2.89,-3.42,-401.5
-2.37,2.89,-2.89,-528.58
-2.37,2.89,-2.37,-523.44
-2.37,2.89,-1.84,-851.76
-2.37,2.89,-1.32,-898.44
-2.37,2.89,-0.79,-819.79
-2.37,2.89,-0.26,-562.05
-2.37,2.89,0.26,-890.72
-2.37,2.89,0.79,-1182.8
-2.37,2.89,1.32,-945.62
-2.37,2.89,1.84,-725.07
-2.37,2.89,2.37,-1020.8
-2.37,2.89,2.89,-1451.75
-2.37,2.89,3.42,-1574.3
-2.37,2.89,3.95,-1296.57
-2.37,2.89,4.47,-920.52
-2.37,2.89,5.0,-1618.9
-2.37,3.42,-5.0,-156.93
-2.37,3.42,-4.47,-184.76
-2.37,3.42,-3.95,-267.71
-2.37,3.42,-3.42,-436.42
-2.37,3.42,-2.89,-548.33
-2.37,3.42,-2.37,-604.27
-2.37,3.42,-1.84,-797.43
-2.37,3.42,-1.32,-1007.78
-2.37,3.42,-0.79,-1024.7
-2.37,3.42,-0.26,-731.1
-2.37,3.42,0.26,-986.77
-2.37,3.42,0.79,-1141.82
-2.37,3.42,1.32,-1181.64
-2.37,3.42,1.84,-755.36
-2.37,3.42,2.37,-1573.99
-2.37,3.42,2.89,-1374.73
-2.37,3.42,3.42,-1829.57
-2.37,3.42,3.95,-1172.53
-2.37,3.42,4.47,-1442.79
-2.37,3.42,5.0,-1430.94
-2.37,3.95,-5.0,-130.78
-2.37,3.95,-4.47,-164.43
-2.37,3.95,-3.95,-248.37
-2.37,3.95,-3.42,-448.04
-2.37,3.95,-2.89,-454.55
-2.37,3.95,-2.37,-774.21
-2.37,3.95,-1.84,-777.99
-2.37,3.95,-1.32,-1075.95
-2.37,3.95,-0.79,-916.63
-2.37,3.95,-0.26,-866.35
-2.37,3.95,0.26,-976.75
-2.37,3.95,0.79,-1457.66
-2.37,3.95,1.32,-1209.05
-2.37,3.95,1.84,-910.1
-2.37,3.95,2.37,-1315.68
-2.37,3.95,2.89,-1951.69
-2.37,3.95,3.42,-1894.75
-2.37,3.95,3.95,-1250.05
-2.37,3.95,4.47,-1048.76
-2.37,3.95,5.0,-1534.28
-2.37,4.47,-5.0,-178.47
-2.37,4.47,-4.47,-149.99
-2.37,4.47,-3.95,-328.56
-2.37,4.47,-3.42,-467.13
-2.37,4.47,-2.89,-543.8
-2.37,4.47,-2.37,-632.7
-2.37,4.47,-1.84,-890.06
-2.37,4.47,-1.32,-1046.91
-2.37,4.47,-0.79,-1041.66
-2.37,4.47,-0.26,-844.93
-2.37,4.47,0.26,-1127.88
-2.37,4.47,0.79,-1397.24
-2.37,4.47,1.32,-1372.96
-2.37,4.47,1.84,-1144.21
-2.37,4.47,2.37,-1205.84
-2.37,4.47,2.89,-2085.17
-2.37,4.47,3.42,-1712.79
-2.37,4.47,3.95,-1504.13
-2.37,4.47,4.47,-742.04
-2.37,4.47,5.0,-1762.24
-2.37,5.0,-5.0,-220.72
-2.37,5.0,-4.47,-286.39
-2.37,5.0,-3.95,-390.87
-2.37,5.0,-3.42,-513.63
-2.37,5.0,-2.89,-545.05
-2.37,5.0,-2.37,-649.28
-2.37,5.0,-1.84,-1030.72
-2.37,5.0,-1.32,-1031.31
-2.37,5.0,-0.79,-1158.25
-2.37,5.0,-0.26,-680.42
-2.37,5.0,0.26,-1499.3
-2.37,5.0,0.79,-1425.84
-2.37,5.0,1.32,-1536.92
-2.37,5.0,1.84,-946.77
-2.37,5.0,2.37,-1553.5
-2.37,5.0,2.89,-1743.06
-2.37,5.0,3.42,-1861.65
-2.37,5.0,3.95,-1271.56
-2.37,5.0,4.47,-957.17
-2.37,5.0,5.0,-1388.56
-1.84,-5.0,-5.0,-160.87
-1.84,-5.0,-4.47,-174.2
-1.84,-5.0,-3.95,-197.34
-1.84,-5.0,-3.42,-272.36
-1.84,-5.0,-2.89,-418.97
-1.84,-5.0,-2.37,-701.35
-1.84,-5.0,-1.84,-1226.13
-1.84,-5.0,-1.32,-1944.46
-1.84,-5.0,-0.79,-2533.11
-1.84,-5.0,-0.26,-3044.38
-1.84,-5.0,0.26,-3542.22
-1.84,-5.0,0.79,-3751.36
-1.84,-5.0,1.32,-3600.24
-1.84,-5.0,1.84,-3262.75
-1.84,-5.0,2.37,-2932.59
-1.84,-5.0,2.89,-3020.0
-1.84,-5.0,3.42,-3450.91
-1.84,-5.0,3.95,-4108.06
-1.84,-5.0,4.47,-4489.75
-1.84,-5.0,5.0,-4661.93
-1.84,-4.47,-5.0,-171.92
-1.84,-4.47,-4.47,-187.07
-1.84,-4.47,-3.95,-203.12
-1.84,-4.47,-3.42,-281.41
-1.84,-4.47,-2.89,-450.8
-1.84,-4.47,-2.37,-734.4
-1.84,-4.47,-1.84,-1318.11
-1.84,-4.47,-1.32,-2066.72
-1.84,-4.47,-0.79,-2911.06
-1.84,-4.47,-0.26,-3363.03
-1.84,-4.47,0.26,-3737.91
-1.84,-4.47,0.79,-3546.93
-1.84,-4.47,1.32,-3052.35
-1.84,-4.47,1.84,-2477.26
-1.84,-4.47,2.37,-2239.92
-1.84,-4.47,2.89,-2446.29
-1.84,-4.47,3.42,-3054.73
-1.84,-4.47,3.95,-3831.55
-1.84,-4.47,4.47,-4373.01
-1.84,-4.47,5.0,-4390.24
-1.84,-3.95,-5.0,-174.33
-1.84,-3.95,-4.47,-192.1
-1.84,-3.95,-3.95,-231.82
-1.84,-3.95,-3.42,-322.11
-1.84,-3.95,-2.89,-468.65
-1.84,-3.95,-2.37,-782.48
-1.84,-3.95,-1.84,-1330.56
-1.84,-3.95,-1.32,-2260.93
-1.84,-3.95,-0.79,-3159.26
-1.84,-3.95,-0.26,-3698.03
-1.84,-3.95,0.26,-3853.25
-1.84,-3.95,0.79,-3545.42
-1.84,-3.95,1.32,-2811.51
-1.84,-3.95,1.84,-2096.44
-1.84,-3.95,2.37,-1794.11
-1.84,-3.95,2.89,-2085.88
-1.84,-3.95,3.42,-2733.24
-1.84,-3.95,3.95,-3382.74
-1.84,-3.95,4.47,-3841.87
-1.84,-3.95,5.0,-3657.7
-1.84,-3.42,-5.0,-231.27
-1.84,-3.42,-4.47,-243.78
-1.84,-3.42,-3.95,-284.55
-1.84,-3.42,-3.42,-371.97
-1.84,-3.42,-2.89,-526.79
-1.84,-3.42,-2.37,-797.86
-1.84,-3.42,-1.84,-1371.36
-1.84,-3.42,-1.32,-2213.5
-1.84,-3.42,-0.79,-3080.86
-1.84,-3.42,-0.26,-3797.58
-1.84,-3.42,0.26,-3889.46
-1.84,-3.42,0.79,-3519.46
-1.84,-3.42,1.32,-2702.12
-1.84,-3.42,1.84,-2133.56
-1.84,-3.42,2.37,-1804.41
-1.84,-3.42,2.89,-2142.19
-1.84,-3.42,3.42,-2529.84
-1.84,-3.42,3.95,-2968.12
-1.84,-3.42,4.47,-3170.29
-1.84,-3.42,5.0,-3008.09
-1.84,-2.89,-5.0,-296.63
-1.84,-2.89,-4.47,-313.31
-1.84,-2.89,-3.95,-363.09
-1.84,-2.89,-3.42,-441.83
-1.84,-2.89,-2.89,-587.28
-1.84,-2.89,-2.37,-807.52
-1.84,-2.89,-1.84,-1396.2
-1.84,-2.89,-1.32,-2032.08
-1.84,-2.89,-0.79,-2751.18
-1.84,-2.89,-0.26,-3308.29
-1.84,-2.89,0.26,-3573.98
-1.84,-2.89,0.79,-3276.43
