x,y,z,fitness
-2.86,-1.43,-1.43,-379.22
-2.86,-1.43,-0.71,387.62
-2.86,-1.43,0.0,-131.39
-2.86,-1.43,0.71,-84.75
-2.86,-1.43,1.43,65.46
-2.86,-1.43,2.14,47.06
-2.86,-1.43,2.86,-68.19
-2.86,-1.43,3.57,-25.36
-2.86,-1.43,4.29,181.18
-2.86,-1.43,5.0,-284.56
-2.86,-0.71,-5.0,-85.66
-2.86,-0.71,-4.29,28.26
-2.86,-0.71,-3.57,70.22
-2.86,-0.71,-2.86,-69.0
-2.86,-0.71,-2.14,-132.84
-2.86,-0.71,-1.43,387.62
-2.86,-0.71,-0.71,-396.2
-2.86,-0.71,0.0,134.3
-2.86,-0.71,0.71,86.63
-2.86,-0.71,1.43,-66.91
-2.86,-0.71,2.14,-48.1
-2.86,-0.71,2.86,69.71
-2.86,-0.71,3.57,25.92
-2.86,-0.71,4.29,-185.19
-2.86,-0.71,5.0,290.86
-2.86,0.0,-5.0,29.04
-2.86,0.0,-4.29,-9.58
-2.86,0.0,-3.57,-23.8
-2.86,0.0,-2.86,23.39
-2.86,0.0,-2.14,45.03
-2.86,0.0,-1.43,-131.39
-2.86,0.0,-0.71,134.3
-2.86,0.0,0.0,-45.53
-2.86,0.0,0.71,-29.36
-2.86,0.0,1.43,22.68
-2.86,0.0,2.14,16.3
-2.86,0.0,2.86,-23.63
-2.86,0.0,3.57,-8.79
-2.86,0.0,4.29,62.77
-2.86,0.0,5.0,-98.59
-2.86,0.71,-5.0,18.73
-2.86,0.71,-4.29,-6.18
-2.86,0.71,-3.57,-15.35
-2.86,0.71,-2.86,15.09
-2.86,0.71,-2.14,29.04
-2.86,0.71,-1.43,-84.75
-2.86,0.71,-0.71,86.63
-2.86,0.71,0.0,-29.36
-2.86,0.71,0.71,-18.94
-2.86,0.71,1.43,14.63
-2.86,0.71,2.14,10.52
-2.86,0.71,2.86,-15.24
-2.86,0.71,3.57,-5.67
-2.86,0.71,4.29,40.49
-2.86,0.71,5.0,-63.59
-2.86,1.43,-5.0,-14.46
-2.86,1.43,-4.29,4.77
-2.86,1.43,-3.57,11.86
-2.86,1.43,-2.86,-11.65
-2.86,1.43,-2.14,-22.43
-2.86,1.43,-1.43,65.46
-2.86,1.43,-0.71,-66.91
-2.86,1.43,0.0,22.68
-2.86,1.43,0.71,14.63
-2.86,1.43,1.43,-11.3
-2.86,1.43,2.14,-8.12
-2.86,1.43,2.86,11.77
-2.86,1.43,3.57,4.38
-2.86,1.43,4.29,-31.27
-2.86,1.43,5.0,49.12
-2.86,2.14,-5.0,-10.4
-2.86,2.14,-4.29,3.43
-2.86,2.14,-3.57,8.53
-2.86,2.14,-2.86,-8.38
-2.86,2.14,-2.14,-16.13
-2.86,2.14,-1.43,47.06
-2.86,2.14,-0.71,-48.1
-2.86,2.14,0.0,16.3
-2.86,2.14,0.71,10.52
-2.86,2.14,1.43,-8.12
-2.86,2.14,2.14,-5.84
-2.86,2.14,2.86,8.46
-2.86,2.14,3.57,3.15
-2.86,2.14,4.29,-22.48
-2.86,2.14,5.0,35.31
-2.86,2.86,-5.0,15.07
-2.86,2.86,-4.29,-4.97
-2.86,2.86,-3.57,-12.35
-2.86,2.86,-2.86,12.14
-2.86,2.86,-2.14,23.37
-2.86,2.86,-1.43,-68.19
-2.86,2.86,-0.71,69.71
-2.86,2.86,0.0,-23.63
-2.86,2.86,0.71,-15.24
-2.86,2.86,1.43,11.77
-2.86,2.86,2.14,8.46
-2.86,2.86,2.86,-12.26
-2.86,2.86,3.57,-4.56
-2.86,2.86,4.29,32.58
-2.86,2.86,5.0,-51.17
-2.86,3.57,-5.0,5.6
-2.86,3.57,-4.29,-1.85
-2.86,3.57,-3.57,-4.59
-2.86,3.57,-2.86,4.51
-2.86,3.57,-2.14,8.69
-2.86,3.57,-1.43,-25.36
-2.86,3.57,-0.71,25.92
-2.86,3.57,0.0,-8.79
-2.86,3.57,0.71,-5.67
-2.86,3.57,1.43,4.38
-2.86,3.57,2.14,3.15
-2.86,3.57,2.86,-4.56
-2.86,3.57,3.57,-1.7
-2.86,3.57,4.29,12.12
-2.86,3.57,5.0,-19.03
-2.86,4.29,-5.0,-40.04
-2.86,4.29,-4.29,13.21
-2.86,4.29,-3.57,32.82
-2.86,4.29,-2.86,-32.25
-2.86,4.29,-2.14,-62.09
-2.86,4.29,-1.43,181.18
-2.86,4.29,-0.71,-185.19
-2.86,4.29,0.0,62.77
-2.86,4.29,0.71,40.49
-2.86,4.29,1.43,-31.27
-2.86,4.29,2.14,-22.48
-2.86,4.29,2.86,32.58
-2.86,4.29,3.57,12.12
-2.86,4.29,4.29,-86.56
-2.86,4.29,5.0,135.95
-2.86,5.0,-5.0,62.88
-2.86,5.0,-4.29,-20.74
-2.86,5.0,-3.57,-51.55
-2.86,5.0,-2.86,50.66
-2.86,5.0,-2.14,97.52
-2.86,5.0,-1.43,-284.56
-2.86,5.0,-0.71,290.86
-2.86,5.0,0.0,-98.59
-2.86,5.0,0.71,-63.59
-2.86,5.0,1.43,49.12
-2.86,5.0,2.14,35.31
-2.86,5.0,2.86,-51.17
-2.86,5.0,3.57,-19.03
-2.86,5.0,4.29,135.95
-2.86,5.0,5.0,-213.52
-2.14,-5.0,-5.0,-35.65
-2.14,-5.0,-4.29,11.76
-2.14,-5.0,-3.57,29.23
-2.14,-5.0,-2.86,-28.72
-2.14,-5.0,-2.14,-55.29
-2.14,-5.0,-1.43,161.33
-2.14,-5.0,-0.71,-164.9
-2.14,-5.0,0.0,55.9
-2.14,-5.0,0.71,36.05
-2.14,-5.0,1.43,-27.85
-2.14,-5.0,2.14,-20.02
-2.14,-5.0,2.86,29.01
-2.14,-5.0,3.57,10.79
-2.14,-5.0,4.29,-77.08
-2.14,-5.0,5.0,121.06
-2.14,-4.29,-5.0,11.76
-2.14,-4.29,-4.29,-3.88
-2.14,-4.29,-3.57,-9.64
-2.14,-4.29,-2.86,9.47
-2.14,-4.29,-2.14,18.24
-2.14,-4.29,-1.43,-53.22
-2.14,-4.29,-0.71,54.4
-2.14,-4.29,0.0,-18.44
-2.14,-4.29,0.71,-11.89
-2.14,-4.29,1.43,9.19
-2.14,-4.29,2.14,6.6
-2.14,-4.29,2.86,-9.57
-2.14,-4.29,3.57,-3.56
-2.14,-4.29,4.29,25.43
-2.14,-4.29,5.0,-39.93
-2.14,-3.57,-5.0,29.23
-2.14,-3.57,-4.29,-9.64
-2.14,-3.57,-3.57,-23.96
-2.14,-3.57,-2.86,23.54
-2.14,-3.57,-2.14,45.33
-2.14,-3.57,-1.43,-132.26
-2.14,-3.57,-0.71,135.19
-2.14,-3.57,0.0,-45.83
-2.14,-3.57,0.71,-29.56
-2.14,-3.57,1.43,22.83
-2.14,-3.57,2.14,16.41
-2.14,-3.57,2.86,-23.79
-2.14,-3.57,3.57,-8.84
-2.14,-3.57,4.29,63.19
-2.14,-3.57,5.0,-99.25
-2.14,-2.86,-5.0,-28.72
-2.14,-2.86,-4.29,9.47
-2.14,-2.86,-3.57,23.54
-2.14,-2.86,-2.86,-23.13
-2.14,-2.86,-2.14,-44.54
-2.14,-2.86,-1.43,129.96
-2.14,-2.86,-0.71,-132.84
-2.14,-2.86,0.0,45.03
-2.14,-2.86,0.71,29.04
-2.14,-2.86,1.43,-22.43
-2.14,-2.86,2.14,-16.13
-2.14,-2.86,2.86,23.37
-2.14,-2.86,3.57,8.69
-2.14,-2.86,4.29,-62.09
-2.14,-2.86,5.0,97.52
-2.14,-2.14,-5.0,-55.29
-2.14,-2.14,-4.29,18.24
-2.14,-2.14,-3.57,45.33
-2.14,-2.14,-2.86,-44.54
-2.14,-2.14,-2.14,-85.74
-2.14,-2.14,-1.43,250.2
-2.14,-2.14,-0.71,-255.74
-2.14,-2.14,0.0,86.69
-2.14,-2.14,0.71,55.92
-2.14,-2.14,1.43,-43.19
-2.14,-2.14,2.14,-31.05
-2.14,-2.14,2.86,44.99
-2.14,-2.14,3.57,16.73
-2.14,-2.14,4.29,-119.53
-2.14,-2.14,5.0,187.74
-2.14,-1.43,-5.0,161.33
-2.14,-1.43,-4.29,-53.22
-2.14,-1.43,-3.57,-132.26
-2.14,-1.43,-2.86,129.96
-2.14,-1.43,-2.14,250.2
-2.14,-1.43,-1.43,-730.07
-2.14,-1.43,-0.71,746.23
-2.14,-1.43,0.0,-252.96
-2.14,-1.43,0.71,-163.16
-2.14,-1.43,1.43,126.02
-2.14,-1.43,2.14,90.6
-2.14,-1.43,2.86,-131.29
-2.14,-1.43,3.57,-48.82
-2.14,-1.43,4.29,348.79
-2.14,-1.43,5.0,-547.82
-2.14,-0.71,-5.0,-164.9
-2.14,-0.71,-4.29,54.4
-2.14,-0.71,-3.57,135.19
-2.14,-0.71,-2.86,-132.84
-2.14,-0.71,-2.14,-255.74
-2.14,-0.71,-1.43,746.23
-2.14,-0.71,-0.71,-762.76
-2.14,-0.71,0.0,258.56
-2.14,-0.71,0.71,166.77
-2.14,-0.71,1.43,-128.81
-2.14,-0.71,2.14,-92.6
-2.14,-0.71,2.86,134.19
-2.14,-0.71,3.57,49.9
-2.14,-0.71,4.29,-356.52
-2.14,-0.71,5.0,559.95
-2.14,0.0,-5.0,55.9
-2.14,0.0,-4.29,-18.44
-2.14,0.0,-3.57,-45.83
-2.14,0.0,-2.86,45.03
-2.14,0.0,-2.14,86.69
-2.14,0.0,-1.43,-252.96
-2.14,0.0,-0.71,258.56
-2.14,0.0,0.0,-87.64
-2.14,0.0,0.71,-56.53
-2.14,0.0,1.43,43.66
-2.14,0.0,2.14,31.39
-2.14,0.0,2.86,-45.49
-2.14,0.0,3.57,-16.92
-2.14,0.0,4.29,120.85
-2.14,0.0,5.0,-189.81
-2.14,0.71,-5.0,36.05
-2.14,0.71,-4.29,-11.89
-2.14,0.71,-3.57,-29.56
-2.14,0.71,-2.86,29.04
-2.14,0.71,-2.14,55.92
-2.14,0.71,-1.43,-163.16
-2.14,0.71,-0.71,166.77
-2.14,0.71,0.0,-56.53
-2.14,0.71,0.71,-36.46
-2.14,0.71,1.43,28.16
-2.14,0.71,2.14,20.25
-2.14,0.71,2.86,-29.34
-2.14,0.71,3.57,-10.91
-2.14,0.71,4.29,77.95
-2.14,0.71,5.0,-122.43
-2.14,1.43,-5.0,-27.85
-2.14,1.43,-4.29,9.19
-2.14,1.43,-3.57,22.83
-2.14,1.43,-2.86,-22.43
-2.14,1.43,-2.14,-43.19
-2.14,1.43,-1.43,126.02
-2.14,1.43,-0.71,-128.81
-2.14,1.43,0.0,43.66
-2.14,1.43,0.71,28.16
-2.14,1.43,1.43,-21.75
-2.14,1.43,2.14,-15.64
-2.14,1.43,2.86,22.66
-2.14,1.43,3.57,8.43
-2.14,1.43,4.29,-60.21
-2.14,1.43,5.0,94.56
-2.14,2.14,-5.0,-20.02
-2.14,2.14,-4.29,6.6
-2.14,2.14,-3.57,16.41
-2.14,2.14,-2.86,-16.13
-2.14,2.14,-2.14,-31.05
-2.14,2.14,-1.43,90.6
-2.14,2.14,-0.71,-92.6
-2.14,2.14,0.0,31.39
-2.14,2.14,0.71,20.25
-2.14,2.14,1.43,-15.64
-2.14,2.14,2.14,-11.24
-2.14,2.14,2.86,16.29
-2.14,2.14,3.57,6.06
-2.14,2.14,4.29,-43.28
-2.14,2.14,5.0,67.98
-2.14,2.86,-5.0,29.01
-2.14,2.86,-4.29,-9.57
-2.14,2.86,-3.57,-23.79
-2.14,2.86,-2.86,23.37
-2.14,2.86,-2.14,44.99
-2.14,2.86,-1.43,-131.29
-2.14,2.86,-0.71,134.19
-2.14,2.86,0.0,-45.49
-2.14,2.86,0.71,-29.34
-2.14,2.86,1.43,22.66
-2.14,2.86,2.14,16.29
-2.14,2.86,2.86,-23.61
-2.14,2.86,3.57,-8.78
-2.14,2.86,4.29,62.72
-2.14,2.86,5.0,-98.51
-2.14,3.57,-5.0,10.79
-2.14,3.57,-4.29,-3.56
-2.14,3.57,-3.57,-8.84
-2.14,3.57,-2.86,8.69
-2.14,3.57,-2.14,16.73
-2.14,3.57,-1.43,-48.82
-2.14,3.57,-0.71,49.9
-2.14,3.57,0.0,-16.92
-2.14,3.57,0.71,-10.91
-2.14,3.57,1.43,8.43
-2.14,3.57,2.14,6.06
-2.14,3.57,2.86,-8.78
-2.14,3.57,3.57,-3.26
-2.14,3.57,4.29,23.32
-2.14,3.57,5.0,-36.63
-2.14,4.29,-5.0,-77.08
-2.14,4.29,-4.29,25.43
-2.14,4.29,-3.57,63.19
-2.14,4.29,-2.86,-62.09
-2.14,4.29,-2.14,-119.53
-2.14,4.29,-1.43,348.79
-2.14,4.29,-0.71,-356.52
-2.14,4.29,0.0,120.85
-2.14,4.29,0.71,77.95
-2.14,4.29,1.43,-60.21
-2.14,4.29,2.14,-43.28
-2.14,4.29,2.86,62.72
-2.14,4.29,3.57,23.32
-2.14,4.29,4.29,-166.64
-2.14,4.29,5.0,261.73
-2.14,5.0,-5.0,121.06
-2.14,5.0,-4.29,-39.93
-2.14,5.0,-3.57,-99.25
-2.14,5.0,-2.86,97.52
-2.14,5.0,-2.14,187.74
-2.14,5.0,-1.43,-547.82
-2.14,5.0,-0.71,559.95
-2.14,5.0,0.0,-189.81
-2.14,5.0,0.71,-122.43
-2.14,5.0,1.43,94.56
-2.14,5.0,2.14,67.98
-2.14,5.0,2.86,-98.51
-2.14,5.0,3.57,-36.63
-2.14,5.0,4.29,261.73
-2.14,5.0,5.0,-411.07
-1.43,-5.0,-5.0,104.03
-1.43,-5.0,-4.29,-34.32
-1.43,-5.0,-3.57,-85.29
-1.43,-5.0,-2.86,83.8
-1.43,-5.0,-2.14,161.33
-1.43,-5.0,-1.43,-470.75
-1.43,-5.0,-0.71,481.18
-1.43,-5.0,0.0,-163.11
-1.43,-5.0,0.71,-105.21
-1.43,-5.0,1.43,81.26
-1.43,-5.0,2.14,58.42
-1.43,-5.0,2.86,-84.65
-1.43,-5.0,3.57,-31.48
-1.43,-5.0,4.29,224.91
-1.43,-5.0,5.0,-353.24
-1.43,-4.29,-5.0,-34.32
-1.43,-4.29,-4.29,11.32
-1.43,-4.29,-3.57,28.13
-1.43,-4.29,-2.86,-27.64
-1.43,-4.29,-2.14,-53.22
-1.43,-4.29,-1.43,155.29
-1.43,-4.29,-0.71,-158.73
-1.43,-4.29,0.0,53.81
-1.43,-4.29,0.71,34.71
-1.43,-4.29,1.43,-26.8
-1.43,-4.29,2.14,-19.27
-1.43,-4.29,2.86,27.93
-1.43,-4.29,3.57,10.38
-1.43,-4.29,4.29,-74.19
-1.43,-4.29,5.0,116.53
-1.43,-3.57,-5.0,-85.29
-1.43,-3.57,-4.29,28.13
-1.43,-3.57,-3.57,69.92
-1.43,-3.57,-2.86,-68.7
-1.43,-3.57,-2.14,-132.26
-1.43,-3.57,-1.43,385.94
-1.43,-3.57,-0.71,-394.49
-1.43,-3.57,0.0,133.72
-1.43,-3.57,0.71,86.25
-1.43,-3.57,1.43,-66.62
-1.43,-3.57,2.14,-47.89
-1.43,-3.57,2.86,69.4
-1.43,-3.57,3.57,25.81
-1.43,-3.57,4.29,-184.39
-1.43,-3.57,5.0,289.6
-1.43,-2.86,-5.0,83.8
-1.43,-2.86,-4.29,-27.64
-1.43,-2.86,-3.57,-68.7
-1.43,-2.86,-2.86,67.51
-1.43,-2.86,-2.14,129.96
-1.43,-2.86,-1.43,-379.22
-1.43,-2.86,-0.71,387.62
-1.43,-2.86,0.0,-131.39
-1.43,-2.86,0.71,-84.75
-1.43,-2.86,1.43,65.46
-1.43,-2.86,2.14,47.06
-1.43,-2.86,2.86,-68.19
-1.43,-2.86,3.57,-25.36
-1.43,-2.86,4.29,181.18
-1.43,-2.86,5.0,-284.56
-1.43,-2.14,-5.0,161.33
-1.43,-2.14,-4.29,-53.22
-1.43,-2.14,-3.57,-132.26
-1.43,-2.14,-2.86,129.96
-1.43,-2.14,-2.14,250.2
-1.43,-2.14,-1.43,-730.07
-1.43,-2.14,-0.71,746.23
-1.43,-2.14,0.0,-252.96
-1.43,-2.14,0.71,-163.16
-1.43,-2.14,1.43,126.02
-1.43,-2.14,2.14,90.6
-1.43,-2.14,2.86,-131.29
-1.43,-2.14,3.57,-48.82
-1.43,-2.14,4.29,348.79
-1.43,-2.14,5.0,-547.82
-1.43,-1.43,-5.0,-470.75
-1.43,-1.43,-4.29,155.29
-1.43,-1.43,-3.57,385.94
-1.43,-1.43,-2.86,-379.22
-1.43,-1.43,-2.14,-730.07
-1.43,-1.43,-1.43,2130.3
-1.43,-1.43,-0.71,-2177.47
-1.43,-1.43,0.0,738.11
-1.43,-1.43,0.71,476.09
-1.43,-1.43,1.43,-367.71
-1.43,-1.43,2.14,-264.35
-1.43,-1.43,2.86,383.09
-1.43,-1.43,3.57,142.46
-1.43,-1.43,4.29,-1017.76
-1.43,-1.43,5.0,1598.51
-1.43,-0.71,-5.0,481.18
-1.43,-0.71,-4.29,-158.73
-1.43,-0.71,-3.57,-394.49
-1.43,-0.71,-2.86,387.62
-1.43,-0.71,-2.14,746.23
-1.43,-0.71,-1.43,-2177.47
-1.43,-0.71,-0.71,2225.69
-1.43,-0.71,0.0,-754.46
-1.43,-0.71,0.71,-486.63
-1.43,-0.71,1.43,375.86
-1.43,-0.71,2.14,270.21
-1.43,-0.71,2.86,-391.57
-1.43,-0.71,3.57,-145.61
-1.43,-0.71,4.29,1040.3
-1.43,-0.71,5.0,-1633.91
-1.43,0.0,-5.0,-163.11
-1.43,0.0,-4.29,53.81
-1.43,0.0,-3.57,133.72
-1.43,0.0,-2.86,-131.39
-1.43,0.0,-2.14,-252.96
-1.43,0.0,-1.43,738.11
-1.43,0.0,-0.71,-754.46
-1.43,0.0,0.0,255.74
-1.43,0.0,0.71,164.96
-1.43,0.0,1.43,-127.41
-1.43,0.0,2.14,-91.59
-1.43,0.0,2.86,132.73
-1.43,0.0,3.57,49.36
-1.43,0.0,4.29,-352.64
-1.43,0.0,5.0,553.86
-1.43,0.71,-5.0,-105.21
-1.43,0.71,-4.29,34.71
-1.43,0.71,-3.57,86.25
-1.43,0.71,-2.86,-84.75
-1.43,0.71,-2.14,-163.16
-1.43,0.71,-1.43,476.09
-1.43,0.71,-0.71,-486.63
-1.43,0.71,0.0,164.96
-1.43,0.71,0.71,106.4
-1.43,0.71,1.43,-82.18
-1.43,0.71,2.14,-59.08
-1.43,0.71,2.86,85.61
-1.43,0.71,3.57,31.84
-1.43,0.71,4.29,-227.46
-1.43,0.71,5.0,357.25
-1.43,1.43,-5.0,81.26
-1.43,1.43,-4.29,-26.8
-1.43,1.43,-3.57,-66.62
-1.43,1.43,-2.86,65.46
-1.43,1.43,-2.14,126.02
-1.43,1.43,-1.43,-367.71
-1.43,1.43,-0.71,375.86
-1.43,1.43,0.0,-127.41
-1.43,1.43,0.71,-82.18
-1.43,1.43,1.43,63.47
-1.43,1.43,2.14,45.63
-1.43,1.43,2.86,-66.13
-1.43,1.43,3.57,-24.59
-1.43,1.43,4.29,175.68
-1.43,1.43,5.0,-275.92
-1.43,2.14,-5.0,58.42
-1.43,2.14,-4.29,-19.27
-1.43,2.14,-3.57,-47.89
-1.43,2.14,-2.86,47.06
-1.43,2.14,-2.14,90.6
-1.43,2.14,-1.43,-264.35
-1.43,2.14,-0.71,270.21
-1.43,2.14,0.0,-91.59
-1.43,2.14,0.71,-59.08
-1.43,2.14,1.43,45.63
-1.43,2.14,2.14,32.8
-1.43,2.14,2.86,-47.54
-1.43,2.14,3.57,-17.68
-1.43,2.14,4.29,126.3
-1.43,2.14,5.0,-198.36
-1.43,2.86,-5.0,-84.65
-1.43,2.86,-4.29,27.93
-1.43,2.86,-3.57,69.4
-1.43,2.86,-2.86,-68.19
-1.43,2.86,-2.14,-131.29
-1.43,2.86,-1.43,383.09
-1.43,2.86,-0.71,-391.57
-1.43,2.86,0.0,132.73
-1.43,2.86,0.71,85.61
-1.43,2.86,1.43,-66.13
-1.43,2.86,2.14,-47.54
-1.43,2.86,2.86,68.89
-1.43,2.86,3.57,25.62
-1.43,2.86,4.29,-183.02
-1.43,2.86,5.0,287.46
-1.43,3.57,-5.0,-31.48
-1.43,3.57,-4.29,10.38
-1.43,3.57,-3.57,25.81
-1.43,3.57,-2.86,-25.36
-1.43,3.57,-2.14,-48.82
-1.43,3.57,-1.43,142.46
-1.43,3.57,-0.71,-145.61
-1.43,3.57,0.0,49.36
-1.43,3.57,0.71,31.84
-1.43,3.57,1.43,-24.59
-1.43,3.57,2.14,-17.68
-1.43,3.57,2.86,25.62
-1.43,3.57,3.57,9.53
-1.43,3.57,4.29,-68.06
-1.43,3.57,5.0,106.9
-1.43,4.29,-5.0,224.91
-1.43,4.29,-4.29,-74.19
-1.43,4.29,-3.57,-184.39
-1.43,4.29,-2.86,181.18
-1.43,4.29,-2.14,348.79
-1.43,4.29,-1.43,-1017.76
-1.43,4.29,-0.71,1040.3
-1.43,4.29,0.0,-352.64
-1.43,4.29,0.71,-227.46
-1.43,4.29,1.43,175.68
-1.43,4.29,2.14,126.3
-1.43,4.29,2.86,-183.02
-1.43,4.29,3.57,-68.06
-1.43,4.29,4.29,486.24
-1.43,4.29,5.0,-763.7
-1.43,5.0,-5.0,-353.24
-1.43,5.0,-4.29,116.53
-1.43,5.0,-3.57,289.6
-1.43,5.0,-2.86,-284.56
-1.43,5.0,-2.14,-547.82
-1.43,5.0,-1.43,1598.51
-1.43,5.0,-0.71,-1633.91
-1.43,5.0,0.0,553.86
-1.43,5.0,0.71,357.25
-1.43,5.0,1.43,-275.92
-1.43,5.0,2.14,-198.36
-1.43,5.0,2.86,287.46
-1.43,5.0,3.57,106.9
-1.43,5.0,4.29,-763.7
-1.43,5.0,5.0,1199.48
-0.71,-5.0,-5.0,-106.33
-0.71,-5.0,-4.29,35.08
-0.71,-5.0,-3.57,87.17
-0.71,-5.0,-2.86,-85.66
-0.71,-5.0,-2.14,-164.9
-0.71,-5.0,-1.43,481.18
-0.71,-5.0,-0.71,-491.83
-0.71,-5.0,0.0,166.72
-0.71,-5.0,0.71,107.54
-0.71,-5.0,1.43,-83.06
-0.71,-5.0,2.14,-59.71
-0.71,-5.0,2.86,86.53
-0.71,-5.0,3.57,32.18
-0.71,-5.0,4.29,-229.89
-0.71,-5.0,5.0,361.06
-0.71,-4.29,-5.0,35.08
-0.71,-4.29,-4.29,-11.57
-0.71,-4.29,-3.57,-28.76
-0.71,-4.29,-2.86,28.26
-0.71,-4.29,-2.14,54.4
-0.71,-4.29,-1.43,-158.73
-0.71,-4.29,-0.71,162.24
-0.71,-4.29,0.0,-55.0
-0.71,-4.29,0.71,-35.47
-0.71,-4.29,1.43,27.4
-0.71,-4.29,2.14,19.7
-0.71,-4.29,2.86,-28.54
-0.71,-4.29,3.57,-10.61
-0.71,-4.29,4.29,75.83
-0.71,-4.29,5.0,-119.11
-0.71,-3.57,-5.0,87.17
-0.71,-3.57,-4.29,-28.76
-0.71,-3.57,-3.57,-71.47
-0.71,-3.57,-2.86,70.22
-0.71,-3.57,-2.14,135.19
-0.71,-3.57,-1.43,-394.49
-0.71,-3.57,-0.71,403.23
-0.71,-3.57,0.0,-136.68
-0.71,-3.57,0.71,-88.16
-0.71,-3.57,1.43,68.09
-0.71,-3.57,2.14,48.95
-0.71,-3.57,2.86,-70.94
-0.71,-3.57,3.57,-26.38
-0.71,-3.57,4.29,188.47
-0.71,-3.57,5.0,-296.01
-0.71,-2.86,-5.0,-85.66
-0.71,-2.86,-4.29,28.26
-0.71,-2.86,-3.57,70.22
-0.71,-2.86,-2.86,-69.0
-0.71,-2.86,-2.14,-132.84
-0.71,-2.86,-1.43,387.62
-0.71,-2.86,-0.71,-396.2
-0.71,-2.86,0.0,134.3
-0.71,-2.86,0.71,86.63
-0.71,-2.86,1.43,-66.91
-0.71,-2.86,2.14,-48.1
-0.71,-2.86,2.86,69.71
-0.71,-2.86,3.57,25.92
-0.71,-2.86,4.29,-185.19
-0.71,-2.86,5.0,290.86
-0.71,-2.14,-5.0,-164.9
-0.71,-2.14,-4.29,54.4
-0.71,-2.14,-3.57,135.19
-0.71,-2.14,-2.86,-132.84
-0.71,-2.14,-2.14,-255.74
-0.71,-2.14,-1.43,746.23
-0.71,-2.14,-0.71,-762.76
-0.71,-2.14,0.0,258.56
-0.71,-2.14,0.71,166.77
-0.71,-2.14,1.43,-128.81
-0.71,-2.14,2.14,-92.6
-0.71,-2.14,2.86,134.19
-0.71,-2.14,3.57,49.9
-0.71,-2.14,4.29,-356.52
-0.71,-2.14,5.0,559.95
-0.71,-1.43,-5.0,481.18
-0.71,-1.43,-4.29,-158.73
-0.71,-1.43,-3.57,-394.49
-0.71,-1.43,-2.86,387.62
-0.71,-1.43,-2.14,746.23
-0.71,-1.43,-1.43,-2177.47
-0.71,-1.43,-0.71,2225.69
-0.71,-1.43,0.0,-754.46
-0.71,-1.43,0.71,-486.63
-0.71,-1.43,1.43,375.86
-0.71,-1.43,2.14,270.21
-0.71,-1.43,2.86,-391.57
-0.71,-1.43,3.57,-145.61
-0.71,-1.43,4.29,1040.3
-0.71,-1.43,5.0,-1633.91
-0.71,-0.71,-5.0,-491.83
-0.71,-0.71,-4.29,162.24
-0.71,-0.71,-3.57,403.23
-0.71,-0.71,-2.86,-396.2
-0.71,-0.71,-2.14,-762.76
-0.71,-0.71,-1.43,2225.69
-0.71,-0.71,-0.71,-2274.98
-0.71,-0.71,0.0,771.17
-0.71,-0.71,0.71,497.41
-0.71,-0.71,1.43,-384.18
-0.71,-0.71,2.14,-276.19
-0.71,-0.71,2.86,400.24
-0.71,-0.71,3.57,148.84
-0.71,-0.71,4.29,-1063.34
-0.71,-0.71,5.0,1670.1
-0.71,0.0,-5.0,166.72
-0.71,0.0,-4.29,-55.0
-0.71,0.0,-3.57,-136.68
-0.71,0.0,-2.86,134.3
-0.71,0.0,-2.14,258.56
-0.71,0.0,-1.43,-754.46
-0.71,0.0,-0.71,771.17
-0.71,0.0,0.0,-261.41
-0.71,0.0,0.71,-168.61
-0.71,0.0,1.43,130.23
-0.71,0.0,2.14,93.62
-0.71,0.0,2.86,-135.67
-0.71,0.0,3.57,-50.45
-0.71,0.0,4.29,360.45
-0.71,0.0,5.0,-566.12
-0.71,0.71,-5.0,107.54
-0.71,0.71,-4.29,-35.47
-0.71,0.71,-3.57,-88.16
-0.71,0.71,-2.86,86.63
-0.71,0.71,-2.14,166.77
-0.71,0.71,-1.43,-486.63
-0.71,0.71,-0.71,497.41
-0.71,0.71,0.0,-168.61
-0.71,0.71,0.71,-108.76
-0.71,0.71,1.43,84.0
-0.71,0.71,2.14,60.39
-0.71,0.71,2.86,-87.51
-0.71,0.71,3.57,-32.54
-0.71,0.71,4.29,232.49
-0.71,0.71,5.0,-365.16
-0.71,1.43,-5.0,-83.06
-0.71,1.43,-4.29,27.4
-0.71,1.43,-3.57,68.09
-0.71,1.43,-2.86,-66.91
-0.71,1.43,-2.14,-128.81
-0.71,1.43,-1.43,375.86
-0.71,1.43,-0.71,-384.18
-0.71,1.43,0.0,130.23
-0.71,1.43,0.71,84.0
-0.71,1.43,1.43,-64.88
-0.71,1.43,2.14,-46.64
-0.71,1.43,2.86,67.59
-0.71,1.43,3.57,25.13
-0.71,1.43,4.29,-179.57
-0.71,1.43,5.0,282.03
-0.71,2.14,-5.0,-59.71
-0.71,2.14,-4.29,19.7
-0.71,2.14,-3.57,48.95
-0.71,2.14,-2.86,-48.1
-0.71,2.14,-2.14,-92.6
-0.71,2.14,-1.43,270.21
-0.71,2.14,-0.71,-276.19
-0.71,2.14,0.0,93.62
-0.71,2.14,0.71,60.39
-0.71,2.14,1.43,-46.64
-0.71,2.14,2.14,-33.53
-0.71,2.14,2.86,48.59
-0.71,2.14,3.57,18.07
