x0,x1,x2,fitness
2.355,9.197,2.355,0.44
2.355,9.197,2.882,-0.119
2.355,9.197,3.408,0.087
2.355,9.197,3.934,0.489
2.355,9.197,4.461,0.415
2.355,9.197,4.987,0.069
2.355,9.197,5.513,-0.139
2.355,9.197,6.039,-0.067
2.355,9.197,6.566,0.177
2.355,9.197,7.092,0.412
2.355,9.197,7.618,0.518
2.355,9.197,8.145,0.471
2.355,9.197,8.671,0.314
2.355,9.197,9.197,0.122
2.355,9.197,9.724,-0.041
2.355,9.197,10.25,-0.132
2.355,9.724,0.25,-0.297
2.355,9.724,0.776,-0.166
2.355,9.724,1.303,0.182
2.355,9.724,1.829,-0.057
2.355,9.724,2.355,0.277
2.355,9.724,2.882,-0.282
2.355,9.724,3.408,-0.076
2.355,9.724,3.934,0.326
2.355,9.724,4.461,0.252
2.355,9.724,4.987,-0.093
2.355,9.724,5.513,-0.302
2.355,9.724,6.039,-0.23
2.355,9.724,6.566,0.014
2.355,9.724,7.092,0.249
2.355,9.724,7.618,0.355
2.355,9.724,8.145,0.308
2.355,9.724,8.671,0.151
2.355,9.724,9.197,-0.041
2.355,9.724,9.724,-0.204
2.355,9.724,10.25,-0.295
2.355,10.25,0.25,-0.388
2.355,10.25,0.776,-0.257
2.355,10.25,1.303,0.091
2.355,10.25,1.829,-0.148
2.355,10.25,2.355,0.185
2.355,10.25,2.882,-0.373
2.355,10.25,3.408,-0.167
2.355,10.25,3.934,0.234
2.355,10.25,4.461,0.161
2.355,10.25,4.987,-0.185
2.355,10.25,5.513,-0.393
2.355,10.25,6.039,-0.321
2.355,10.25,6.566,-0.077
2.355,10.25,7.092,0.158
2.355,10.25,7.618,0.264
2.355,10.25,8.145,0.217
2.355,10.25,8.671,0.06
2.355,10.25,9.197,-0.132
2.355,10.25,9.724,-0.295
2.355,10.25,10.25,-0.387
2.882,0.25,0.25,-0.947
2.882,0.25,0.776,-0.816
2.882,0.25,1.303,-0.468
2.882,0.25,1.829,-0.707
2.882,0.25,2.355,-0.374
2.882,0.25,2.882,-0.932
2.882,0.25,3.408,-0.727
2.882,0.25,3.934,-0.325
2.882,0.25,4.461,-0.398
2.882,0.25,4.987,-0.744
2.882,0.25,5.513,-0.953
2.882,0.25,6.039,-0.881
2.882,0.25,6.566,-0.637
2.882,0.25,7.092,-0.402
2.882,0.25,7.618,-0.295
2.882,0.25,8.145,-0.343
2.882,0.25,8.671,-0.499
2.882,0.25,9.197,-0.692
2.882,0.25,9.724,-0.855
2.882,0.25,10.25,-0.946
2.882,0.776,0.25,-0.816
2.882,0.776,0.776,-0.685
2.882,0.776,1.303,-0.337
2.882,0.776,1.829,-0.576
2.882,0.776,2.355,-0.243
2.882,0.776,2.882,-0.801
2.882,0.776,3.408,-0.595
2.882,0.776,3.934,-0.194
2.882,0.776,4.461,-0.267
2.882,0.776,4.987,-0.613
2.882,0.776,5.513,-0.822
2.882,0.776,6.039,-0.75
2.882,0.776,6.566,-0.506
2.882,0.776,7.092,-0.271
2.882,0.776,7.618,-0.164
2.882,0.776,8.145,-0.212
2.882,0.776,8.671,-0.368
2.882,0.776,9.197,-0.561
2.882,0.776,9.724,-0.724
2.882,0.776,10.25,-0.815
2.882,1.303,0.25,-0.468
2.882,1.303,0.776,-0.337
2.882,1.303,1.303,0.011
2.882,1.303,1.829,-0.228
2.882,1.303,2.355,0.105
2.882,1.303,2.882,-0.453
2.882,1.303,3.408,-0.247
2.882,1.303,3.934,0.154
2.882,1.303,4.461,0.081
2.882,1.303,4.987,-0.265
2.882,1.303,5.513,-0.473
2.882,1.303,6.039,-0.401
2.882,1.303,6.566,-0.157
2.882,1.303,7.092,0.077
2.882,1.303,7.618,0.184
2.882,1.303,8.145,0.136
2.882,1.303,8.671,-0.02
2.882,1.303,9.197,-0.213
2.882,1.303,9.724,-0.376
2.882,1.303,10.25,-0.467
2.882,1.829,0.25,-0.707
2.882,1.829,0.776,-0.576
2.882,1.829,1.303,-0.228
2.882,1.829,1.829,-0.468
2.882,1.829,2.355,-0.134
2.882,1.829,2.882,-0.692
2.882,1.829,3.408,-0.487
2.882,1.829,3.934,-0.085
2.882,1.829,4.461,-0.158
2.882,1.829,4.987,-0.504
2.882,1.829,5.513,-0.713
2.882,1.829,6.039,-0.641
2.882,1.829,6.566,-0.397
2.882,1.829,7.092,-0.162
2.882,1.829,7.618,-0.055
2.882,1.829,8.145,-0.103
2.882,1.829,8.671,-0.259
2.882,1.829,9.197,-0.452
2.882,1.829,9.724,-0.615
2.882,1.829,10.25,-0.706
2.882,2.355,0.25,-0.374
2.882,2.355,0.776,-0.243
2.882,2.355,1.303,0.105
2.882,2.355,1.829,-0.134
2.882,2.355,2.355,0.199
2.882,2.355,2.882,-0.359
2.882,2.355,3.408,-0.153
2.882,2.355,3.934,0.248
2.882,2.355,4.461,0.175
2.882,2.355,4.987,-0.171
2.882,2.355,5.513,-0.379
2.882,2.355,6.039,-0.307
2.882,2.355,6.566,-0.063
2.882,2.355,7.092,0.172
2.882,2.355,7.618,0.278
2.882,2.355,8.145,0.23
2.882,2.355,8.671,0.074
2.882,2.355,9.197,-0.119
2.882,2.355,9.724,-0.282
2.882,2.355,10.25,-0.373
2.882,2.882,0.25,-0.932
2.882,2.882,0.776,-0.801
2.882,2.882,1.303,-0.453
2.882,2.882,1.829,-0.692
2.882,2.882,2.355,-0.359
2.882,2.882,2.882,-0.917
2.882,2.882,3.408,-0.711
2.882,2.882,3.934,-0.31
2.882,2.882,4.461,-0.383
2.882,2.882,4.987,-0.729
2.882,2.882,5.513,-0.937
2.882,2.882,6.039,-0.865
2.882,2.882,6.566,-0.621
2.882,2.882,7.092,-0.386
2.882,2.882,7.618,-0.28
2.882,2.882,8.145,-0.328
2.882,2.882,8.671,-0.484
2.882,2.882,9.197,-0.677
2.882,2.882,9.724,-0.84
2.882,2.882,10.25,-0.931
2.882,3.408,0.25,-0.727
2.882,3.408,0.776,-0.595
2.882,3.408,1.303,-0.247
2.882,3.408,1.829,-0.487
2.882,3.408,2.355,-0.153
2.882,3.408,2.882,-0.711
2.882,3.408,3.408,-0.506
2.882,3.408,3.934,-0.104
2.882,3.408,4.461,-0.178
2.882,3.408,4.987,-0.523
2.882,3.408,5.513,-0.732
2.882,3.408,6.039,-0.66
2.882,3.408,6.566,-0.416
2.882,3.408,7.092,-0.181
2.882,3.408,7.618,-0.075
2.882,3.408,8.145,-0.122
2.882,3.408,8.671,-0.279
2.882,3.408,9.197,-0.471
2.882,3.408,9.724,-0.634
2.882,3.408,10.25,-0.725
2.882,3.934,0.25,-0.325
2.882,3.934,0.776,-0.194
2.882,3.934,1.303,0.154
2.882,3.934,1.829,-0.085
2.882,3.934,2.355,0.248
2.882,3.934,2.882,-0.31
2.882,3.934,3.408,-0.104
2.882,3.934,3.934,0.297
2.882,3.934,4.461,0.224
2.882,3.934,4.987,-0.122
2.882,3.934,5.513,-0.33
2.882,3.934,6.039,-0.258
2.882,3.934,6.566,-0.014
2.882,3.934,7.092,0.221
2.882,3.934,7.618,0.327
2.882,3.934,8.145,0.279
2.882,3.934,8.671,0.123
2.882,3.934,9.197,-0.07
2.882,3.934,9.724,-0.232
2.882,3.934,10.25,-0.324
2.882,4.461,0.25,-0.398
2.882,4.461,0.776,-0.267
2.882,4.461,1.303,0.081
2.882,4.461,1.829,-0.158
2.882,4.461,2.355,0.175
2.882,4.461,2.882,-0.383
2.882,4.461,3.408,-0.178
2.882,4.461,3.934,0.224
2.882,4.461,4.461,0.151
2.882,4.461,4.987,-0.195
2.882,4.461,5.513,-0.404
2.882,4.461,6.039,-0.332
2.882,4.461,6.566,-0.088
2.882,4.461,7.092,0.147
2.882,4.461,7.618,0.254
2.882,4.461,8.145,0.206
2.882,4.461,8.671,0.05
2.882,4.461,9.197,-0.143
2.882,4.461,9.724,-0.306
2.882,4.461,10.25,-0.397
2.882,4.987,0.25,-0.744
2.882,4.987,0.776,-0.613
2.882,4.987,1.303,-0.265
2.882,4.987,1.829,-0.504
2.882,4.987,2.355,-0.171
2.882,4.987,2.882,-0.729
2.882,4.987,3.408,-0.523
2.882,4.987,3.934,-0.122
2.882,4.987,4.461,-0.195
2.882,4.987,4.987,-0.541
2.882,4.987,5.513,-0.749
2.882,4.987,6.039,-0.677
2.882,4.987,6.566,-0.433
2.882,4.987,7.092,-0.198
2.882,4.987,7.618,-0.092
2.882,4.987,8.145,-0.14
2.882,4.987,8.671,-0.296
2.882,4.987,9.197,-0.489
2.882,4.987,9.724,-0.652
2.882,4.987,10.25,-0.743
2.882,5.513,0.25,-0.953
2.882,5.513,0.776,-0.822
2.882,5.513,1.303,-0.473
2.882,5.513,1.829,-0.713
2.882,5.513,2.355,-0.379
2.882,5.513,2.882,-0.937
2.882,5.513,3.408,-0.732
2.882,5.513,3.934,-0.33
2.882,5.513,4.461,-0.404
2.882,5.513,4.987,-0.749
2.882,5.513,5.513,-0.958
2.882,5.513,6.039,-0.886
2.882,5.513,6.566,-0.642
2.882,5.513,7.092,-0.407
2.882,5.513,7.618,-0.301
2.882,5.513,8.145,-0.348
2.882,5.513,8.671,-0.505
2.882,5.513,9.197,-0.697
2.882,5.513,9.724,-0.86
2.882,5.513,10.25,-0.951
2.882,6.039,0.25,-0.881
2.882,6.039,0.776,-0.75
2.882,6.039,1.303,-0.401
2.882,6.039,1.829,-0.641
2.882,6.039,2.355,-0.307
2.882,6.039,2.882,-0.865
2.882,6.039,3.408,-0.66
2.882,6.039,3.934,-0.258
2.882,6.039,4.461,-0.332
2.882,6.039,4.987,-0.677
2.882,6.039,5.513,-0.886
2.882,6.039,6.039,-0.814
2.882,6.039,6.566,-0.57
2.882,6.039,7.092,-0.335
2.882,6.039,7.618,-0.229
2.882,6.039,8.145,-0.276
2.882,6.039,8.671,-0.433
2.882,6.039,9.197,-0.625
2.882,6.039,9.724,-0.788
2.882,6.039,10.25,-0.879
2.882,6.566,0.25,-0.637
2.882,6.566,0.776,-0.506
2.882,6.566,1.303,-0.157
2.882,6.566,1.829,-0.397
2.882,6.566,2.355,-0.063
2.882,6.566,2.882,-0.621
2.882,6.566,3.408,-0.416
2.882,6.566,3.934,-0.014
2.882,6.566,4.461,-0.088
2.882,6.566,4.987,-0.433
2.882,6.566,5.513,-0.642
2.882,6.566,6.039,-0.57
2.882,6.566,6.566,-0.326
2.882,6.566,7.092,-0.091
2.882,6.566,7.618,0.015
2.882,6.566,8.145,-0.032
2.882,6.566,8.671,-0.189
2.882,6.566,9.197,-0.381
2.882,6.566,9.724,-0.544
2.882,6.566,10.25,-0.635
2.882,7.092,0.25,-0.402
2.882,7.092,0.776,-0.271
2.882,7.092,1.303,0.077
2.882,7.092,1.829,-0.162
2.882,7.092,2.355,0.172
2.882,7.092,2.882,-0.386
2.882,7.092,3.408,-0.181
2.882,7.092,3.934,0.221
2.882,7.092,4.461,0.147
2.882,7.092,4.987,-0.198
2.882,7.092,5.513,-0.407
2.882,7.092,6.039,-0.335
2.882,7.092,6.566,-0.091
2.882,7.092,7.092,0.144
2.882,7.092,7.618,0.25
2.882,7.092,8.145,0.203
2.882,7.092,8.671,0.046
2.882,7.092,9.197,-0.146
2.882,7.092,9.724,-0.309
2.882,7.092,10.25,-0.4
2.882,7.618,0.25,-0.295
2.882,7.618,0.776,-0.164
2.882,7.618,1.303,0.184
2.882,7.618,1.829,-0.055
2.882,7.618,2.355,0.278
2.882,7.618,2.882,-0.28
2.882,7.618,3.408,-0.075
2.882,7.618,3.934,0.327
2.882,7.618,4.461,0.254
2.882,7.618,4.987,-0.092
2.882,7.618,5.513,-0.301
2.882,7.618,6.039,-0.229
2.882,7.618,6.566,0.015
2.882,7.618,7.092,0.25
2.882,7.618,7.618,0.357
2.882,7.618,8.145,0.309
2.882,7.618,8.671,0.153
2.882,7.618,9.197,-0.04
2.882,7.618,9.724,-0.203
2.882,7.618,10.25,-0.294
2.882,8.145,0.25,-0.343
2.882,8.145,0.776,-0.212
2.882,8.145,1.303,0.136
2.882,8.145,1.829,-0.103
2.882,8.145,2.355,0.23
2.882,8.145,2.882,-0.328
2.882,8.145,3.408,-0.122
2.882,8.145,3.934,0.279
2.882,8.145,4.461,0.206
2.882,8.145,4.987,-0.14
2.882,8.145,5.513,-0.348
2.882,8.145,6.039,-0.276
2.882,8.145,6.566,-0.032
2.882,8.145,7.092,0.203
2.882,8.145,7.618,0.309
2.882,8.145,8.145,0.261
2.882,8.145,8.671,0.105
2.882,8.145,9.197,-0.088
2.882,8.145,9.724,-0.25
2.882,8.145,10.25,-0.342
2.882,8.671,0.25,-0.499
2.882,8.671,0.776,-0.368
2.882,8.671,1.303,-0.02
2.882,8.671,1.829,-0.259
2.882,8.671,2.355,0.074
2.882,8.671,2.882,-0.484
2.882,8.671,3.408,-0.279
2.882,8.671,3.934,0.123
2.882,8.671,4.461,0.05
2.882,8.671,4.987,-0.296
2.882,8.671,5.513,-0.505
2.882,8.671,6.039,-0.433
2.882,8.671,6.566,-0.189
2.882,8.671,7.092,0.046
2.882,8.671,7.618,0.153
2.882,8.671,8.145,0.105
2.882,8.671,8.671,-0.051
2.882,8.671,9.197,-0.244
2.882,8.671,9.724,-0.407
2.882,8.671,10.25,-0.498
2.882,9.197,0.25,-0.692
2.882,9.197,0.776,-0.561
2.882,9.197,1.303,-0.213
2.882,9.197,1.829,-0.452
2.882,9.197,2.355,-0.119
2.882,9.197,2.882,-0.677
2.882,9.197,3.408,-0.471
2.882,9.197,3.934,-0.07
2.882,9.197,4.461,-0.143
2.882,9.197,4.987,-0.489
2.882,9.197,5.513,-0.697
2.882,9.197,6.039,-0.625
2.882,9.197,6.566,-0.381
2.882,9.197,7.092,-0.146
2.882,9.197,7.618,-0.04
2.882,9.197,8.145,-0.088
2.882,9.197,8.671,-0.244
2.882,9.197,9.197,-0.437
2.882,9.197,9.724,-0.599
2.882,9.197,10.25,-0.691
2.882,9.724,0.25,-0.855
2.882,9.724,0.776,-0.724
2.882,9.724,1.303,-0.376
2.882,9.724,1.829,-0.615
2.882,9.724,2.355,-0.282
2.882,9.724,2.882,-0.84
2.882,9.724,3.408,-0.634
2.882,9.724,3.934,-0.232
2.882,9.724,4.461,-0.306
2.882,9.724,4.987,-0.652
2.882,9.724,5.513,-0.86
2.882,9.724,6.039,-0.788
2.882,9.724,6.566,-0.544
2.882,9.724,7.092,-0.309
2.882,9.724,7.618,-0.203
2.882,9.724,8.145,-0.25
2.882,9.724,8.671,-0.407
2.882,9.724,9.197,-0.599
2.882,9.724,9.724,-0.762
2.882,9.724,10.25,-0.853
2.882,10.25,0.25,-0.946
2.882,10.25,0.776,-0.815
2.882,10.25,1.303,-0.467
2.882,10.25,1.829,-0.706
2.882,10.25,2.355,-0.373
2.882,10.25,2.882,-0.931
2.882,10.25,3.408,-0.725
2.882,10.25,3.934,-0.324
2.882,10.25,4.461,-0.397
2.882,10.25,4.987,-0.743
2.882,10.25,5.513,-0.951
2.882,10.25,6.039,-0.879
2.882,10.25,6.566,-0.635
2.882,10.25,7.092,-0.4
2.882,10.25,7.618,-0.294
2.882,10.25,8.145,-0.342
2.882,10.25,8.671,-0.498
2.882,10.25,9.197,-0.691
2.882,10.25,9.724,-0.853
2.882,10.25,10.25,-0.945
3.408,0.25,0.25,-0.742
3.408,0.25,0.776,-0.611
3.408,0.25,1.303,-0.263
3.408,0.25,1.829,-0.502
3.408,0.25,2.355,-0.169
3.408,0.25,2.882,-0.727
3.408,0.25,3.408,-0.521
3.408,0.25,3.934,-0.12
3.408,0.25,4.461,-0.193
3.408,0.25,4.987,-0.539
3.408,0.25,5.513,-0.747
3.408,0.25,6.039,-0.675
3.408,0.25,6.566,-0.431
3.408,0.25,7.092,-0.196
3.408,0.25,7.618,-0.09
3.408,0.25,8.145,-0.137
3.408,0.25,8.671,-0.294
3.408,0.25,9.197,-0.486
3.408,0.25,9.724,-0.649
3.408,0.25,10.25,-0.741
3.408,0.776,0.25,-0.611
3.408,0.776,0.776,-0.48
3.408,0.776,1.303,-0.132
3.408,0.776,1.829,-0.371
3.408,0.776,2.355,-0.037
3.408,0.776,2.882,-0.595
3.408,0.776,3.408,-0.39
3.408,0.776,3.934,0.012
3.408,0.776,4.461,-0.062
3.408,0.776,4.987,-0.407
3.408,0.776,5.513,-0.616
3.408,0.776,6.039,-0.544
3.408,0.776,6.566,-0.3
3.408,0.776,7.092,-0.065
3.408,0.776,7.618,0.041
3.408,0.776,8.145,-0.006
3.408,0.776,8.671,-0.163
3.408,0.776,9.197,-0.355
3.408,0.776,9.724,-0.518
3.408,0.776,10.25,-0.609
3.408,1.303,0.25,-0.263
3.408,1.303,0.776,-0.132
3.408,1.303,1.303,0.216
3.408,1.303,1.829,-0.023
3.408,1.303,2.355,0.311
3.408,1.303,2.882,-0.247
3.408,1.303,3.408,-0.042
3.408,1.303,3.934,0.36
3.408,1.303,4.461,0.286
3.408,1.303,4.987,-0.059
3.408,1.303,5.513,-0.268
3.408,1.303,6.039,-0.196
3.408,1.303,6.566,0.048
3.408,1.303,7.092,0.283
3.408,1.303,7.618,0.389
3.408,1.303,8.145,0.342
3.408,1.303,8.671,0.185
3.408,1.303,9.197,-0.007
3.408,1.303,9.724,-0.17
3.408,1.303,10.25,-0.261
3.408,1.829,0.25,-0.502
3.408,1.829,0.776,-0.371
3.408,1.829,1.303,-0.023
3.408,1.829,1.829,-0.262
3.408,1.829,2.355,0.071
3.408,1.829,2.882,-0.487
3.408,1.829,3.408,-0.281
3.408,1.829,3.934,0.12
3.408,1.829,4.461,0.047
3.408,1.829,4.987,-0.299
3.408,1.829,5.513,-0.507
3.408,1.829,6.039,-0.435
3.408,1.829,6.566,-0.191
3.408,1.829,7.092,0.044
3.408,1.829,7.618,0.15
3.408,1.829,8.145,0.102
3.408,1.829,8.671,-0.054
3.408,1.829,9.197,-0.247
3.408,1.829,9.724,-0.41
3.408,1.829,10.25,-0.501
3.408,2.355,0.25,-0.169
3.408,2.355,0.776,-0.037
3.408,2.355,1.303,0.311
3.408,2.355,1.829,0.071
3.408,2.355,2.355,0.405
3.408,2.355,2.882,-0.153
3.408,2.355,3.408,0.052
3.408,2.355,3.934,0.454
3.408,2.355,4.461,0.381
3.408,2.355,4.987,0.035
3.408,2.355,5.513,-0.174
3.408,2.355,6.039,-0.102
3.408,2.355,6.566,0.142
3.408,2.355,7.092,0.377
3.408,2.355,7.618,0.483
3.408,2.355,8.145,0.436
3.408,2.355,8.671,0.279
3.408,2.355,9.197,0.087
3.408,2.355,9.724,-0.076
3.408,2.355,10.25,-0.167
3.408,2.882,0.25,-0.727
3.408,2.882,0.776,-0.595
3.408,2.882,1.303,-0.247
3.408,2.882,1.829,-0.487
3.408,2.882,2.355,-0.153
3.408,2.882,2.882,-0.711
3.408,2.882,3.408,-0.506
3.408,2.882,3.934,-0.104
3.408,2.882,4.461,-0.178
3.408,2.882,4.987,-0.523
3.408,2.882,5.513,-0.732
3.408,2.882,6.039,-0.66
3.408,2.882,6.566,-0.416
3.408,2.882,7.092,-0.181
3.408,2.882,7.618,-0.075
3.408,2.882,8.145,-0.122
3.408,2.882,8.671,-0.279
3.408,2.882,9.197,-0.471
3.408,2.882,9.724,-0.634
3.408,2.882,10.25,-0.725
3.408,3.408,0.25,-0.521
3.408,3.408,0.776,-0.39
3.408,3.408,1.303,-0.042
3.408,3.408,1.829,-0.281
3.408,3.408,2.355,0.052
3.408,3.408,2.882,-0.506
3.408,3.408,3.408,-0.3
3.408,3.408,3.934,0.101
3.408,3.408,4.461,0.028
3.408,3.408,4.987,-0.318
3.408,3.408,5.513,-0.526
3.408,3.408,6.039,-0.454
3.408,3.408,6.566,-0.21
3.408,3.408,7.092,0.025
3.408,3.408,7.618,0.131
3.408,3.408,8.145,0.083
3.408,3.408,8.671,-0.073
3.408,3.408,9.197,-0.266
3.408,3.408,9.724,-0.429
3.408,3.408,10.25,-0.52
3.408,3.934,0.25,-0.12
3.408,3.934,0.776,0.012
3.408,3.934,1.303,0.36
3.408,3.934,1.829,0.12
3.408,3.934,2.355,0.454
3.408,3.934,2.882,-0.104
3.408,3.934,3.408,0.101
3.408,3.934,3.934,0.503
3.408,3.934,4.461,0.43
3.408,3.934,4.987,0.084
3.408,3.934,5.513,-0.125
3.408,3.934,6.039,-0.053
3.408,3.934,6.566,0.191
3.408,3.934,7.092,0.426
3.408,3.934,7.618,0.532
3.408,3.934,8.145,0.485
3.408,3.934,8.671,0.328
3.408,3.934,9.197,0.136
3.408,3.934,9.724,-0.027
3.408,3.934,10.25,-0.118
3.408,4.461,0.25,-0.193
3.408,4.461,0.776,-0.062
3.408,4.461,1.303,0.286
3.408,4.461,1.829,0.047
3.408,4.461,2.355,0.381
3.408,4.461,2.882,-0.178
3.408,4.461,3.408,0.028
3.408,4.461,3.934,0.43
3.408,4.461,4.461,0.356
3.408,4.461,4.987,0.011
3.408,4.461,5.513,-0.198
3.408,4.461,6.039,-0.126
3.408,4.461,6.566,0.118
3.408,4.461,7.092,0.353
3.408,4.461,7.618,0.459
3.408,4.461,8.145,0.412
3.408,4.461,8.671,0.255
3.408,4.461,9.197,0.063
3.408,4.461,9.724,-0.1
3.408,4.461,10.25,-0.191
3.408,4.987,0.25,-0.539
3.408,4.987,0.776,-0.407
3.408,4.987,1.303,-0.059
3.408,4.987,1.829,-0.299
3.408,4.987,2.355,0.035
3.408,4.987,2.882,-0.523
3.408,4.987,3.408,-0.318
3.408,4.987,3.934,0.084
3.408,4.987,4.461,0.011
3.408,4.987,4.987,-0.335
3.408,4.987,5.513,-0.544
3.408,4.987,6.039,-0.472
3.408,4.987,6.566,-0.228
3.408,4.987,7.092,0.007
3.408,4.987,7.618,0.113
3.408,4.987,8.145,0.066
3.408,4.987,8.671,-0.091
3.408,4.987,9.197,-0.283
3.408,4.987,9.724,-0.446
3.408,4.987,10.25,-0.537
3.408,5.513,0.25,-0.747
3.408,5.513,0.776,-0.616
3.408,5.513,1.303,-0.268
3.408,5.513,1.829,-0.507
3.408,5.513,2.355,-0.174
3.408,5.513,2.882,-0.732
3.408,5.513,3.408,-0.526
3.408,5.513,3.934,-0.125
3.408,5.513,4.461,-0.198
3.408,5.513,4.987,-0.544
3.408,5.513,5.513,-0.752
3.408,5.513,6.039,-0.68
3.408,5.513,6.566,-0.436
3.408,5.513,7.092,-0.202
3.408,5.513,7.618,-0.095
3.408,5.513,8.145,-0.143
3.408,5.513,8.671,-0.299
3.408,5.513,9.197,-0.492
3.408,5.513,9.724,-0.655
3.408,5.513,10.25,-0.746
3.408,6.039,0.25,-0.675
3.408,6.039,0.776,-0.544
3.408,6.039,1.303,-0.196
3.408,6.039,1.829,-0.435
3.408,6.039,2.355,-0.102
3.408,6.039,2.882,-0.66
3.408,6.039,3.408,-0.454
3.408,6.039,3.934,-0.053
3.408,6.039,4.461,-0.126
3.408,6.039,4.987,-0.472
3.408,6.039,5.513,-0.68
3.408,6.039,6.039,-0.608
3.408,6.039,6.566,-0.364
3.408,6.039,7.092,-0.13
3.408,6.039,7.618,-0.023
3.408,6.039,8.145,-0.071
3.408,6.039,8.671,-0.227
3.408,6.039,9.197,-0.42
3.408,6.039,9.724,-0.583
3.408,6.039,10.25,-0.674
3.408,6.566,0.25,-0.431
3.408,6.566,0.776,-0.3
3.408,6.566,1.303,0.048
3.408,6.566,1.829,-0.191
3.408,6.566,2.355,0.142
3.408,6.566,2.882,-0.416
3.408,6.566,3.408,-0.21
3.408,6.566,3.934,0.191
3.408,6.566,4.461,0.118
3.408,6.566,4.987,-0.228
3.408,6.566,5.513,-0.436
3.408,6.566,6.039,-0.364
3.408,6.566,6.566,-0.12
3.408,6.566,7.092,0.114
3.408,6.566,7.618,0.221
3.408,6.566,8.145,0.173
3.408,6.566,8.671,0.017
3.408,6.566,9.197,-0.176
3.408,6.566,9.724,-0.339
3.408,6.566,10.25,-0.43
3.408,7.092,0.25,-0.196
3.408,7.092,0.776,-0.065
3.408,7.092,1.303,0.283
3.408,7.092,1.829,0.044
3.408,7.092,2.355,0.377
3.408,7.092,2.882,-0.181
3.408,7.092,3.408,0.025
3.408,7.092,3.934,0.426
3.408,7.092,4.461,0.353
3.408,7.092,4.987,0.007
3.408,7.092,5.513,-0.202
3.408,7.092,6.039,-0.13
3.408,7.092,6.566,0.114
3.408,7.092,7.092,0.349
3.408,7.092,7.618,0.456
3.408,7.092,8.145,0.408
3.408,7.092,8.671,0.252
3.408,7.092,9.197,0.059
3.408,7.092,9.724,-0.104
3.408,7.092,10.25,-0.195
3.408,7.618,0.25,-0.09
3.408,7.618,0.776,0.041
3.408,7.618,1.303,0.389
3.408,7.618,1.829,0.15
3.408,7.618,2.355,0.483
3.408,7.618,2.882,-0.075
3.408,7.618,3.408,0.131
3.408,7.618,3.934,0.532
3.408,7.618,4.461,0.459
3.408,7.618,4.987,0.113
3.408,7.618,5.513,-0.095
3.408,7.618,6.039,-0.023
3.408,7.618,6.566,0.221
3.408,7.618,7.092,0.456
3.408,7.618,7.618,0.562
3.408,7.618,8.145,0.515
3.408,7.618,8.671,0.358
3.408,7.618,9.197,0.166
3.408,7.618,9.724,0.003
3.408,7.618,10.25,-0.089
3.408,8.145,0.25,-0.137
3.408,8.145,0.776,-0.006
3.408,8.145,1.303,0.342
3.408,8.145,1.829,0.102
3.408,8.145,2.355,0.436
3.408,8.145,2.882,-0.122
3.408,8.145,3.408,0.083
3.408,8.145,3.934,0.485
3.408,8.145,4.461,0.412
3.408,8.145,4.987,0.066
3.408,8.145,5.513,-0.143
3.408,8.145,6.039,-0.071
3.408,8.145,6.566,0.173
3.408,8.145,7.092,0.408
3.408,8.145,7.618,0.515
3.408,8.145,8.145,0.467
3.408,8.145,8.671,0.311
3.408,8.145,9.197,0.118
3.408,8.145,9.724,-0.045
3.408,8.145,10.25,-0.136
3.408,8.671,0.25,-0.294
3.408,8.671,0.776,-0.163
3.408,8.671,1.303,0.185
3.408,8.671,1.829,-0.054
3.408,8.671,2.355,0.279
3.408,8.671,2.882,-0.279
3.408,8.671,3.408,-0.073
3.408,8.671,3.934,0.328
3.408,8.671,4.461,0.255
3.408,8.671,4.987,-0.091
3.408,8.671,5.513,-0.299
3.408,8.671,6.039,-0.227
3.408,8.671,6.566,0.017
3.408,8.671,7.092,0.252
3.408,8.671,7.618,0.358
3.408,8.671,8.145,0.311
3.408,8.671,8.671,0.154
3.408,8.671,9.197,-0.038
3.408,8.671,9.724,-0.201
3.408,8.671,10.25,-0.292
3.408,9.197,0.25,-0.486
3.408,9.197,0.776,-0.355
3.408,9.197,1.303,-0.007
3.408,9.197,1.829,-0.247
3.408,9.197,2.355,0.087
3.408,9.197,2.882,-0.471
3.408,9.197,3.408,-0.266
3.408,9.197,3.934,0.136
3.408,9.197,4.461,0.063
3.408,9.197,4.987,-0.283
3.408,9.197,5.513,-0.492
3.408,9.197,6.039,-0.42
3.408,9.197,6.566,-0.176
3.408,9.197,7.092,0.059
3.408,9.197,7.618,0.166
3.408,9.197,8.145,0.118
3.408,9.197,8.671,-0.038
3.408,9.197,9.197,-0.231
3.408,9.197,9.724,-0.394
3.408,9.197,10.25,-0.485
3.408,9.724,0.25,-0.649
3.408,9.724,0.776,-0.518
3.408,9.724,1.303,-0.17
3.408,9.724,1.829,-0.41
3.408,9.724,2.355,-0.076
3.408,9.724,2.882,-0.634
3.408,9.724,3.408,-0.429
3.408,9.724,3.934,-0.027
3.408,9.724,4.461,-0.1
3.408,9.724,4.987,-0.446
3.408,9.724,5.513,-0.655
3.408,9.724,6.039,-0.583
3.408,9.724,6.566,-0.339
3.408,9.724,7.092,-0.104
3.408,9.724,7.618,0.003
3.408,9.724,8.145,-0.045
3.408,9.724,8.671,-0.201
3.408,9.724,9.197,-0.394
3.408,9.724,9.724,-0.557
3.408,9.724,10.25,-0.648
