x,y,z,fitness
-2.86,-3.57,-4.29,-2322.62
-2.86,-3.57,-3.57,-2470.63
-2.86,-3.57,-2.86,-1764.43
-2.86,-3.57,-2.14,-1928.8
-2.86,-3.57,-1.43,-2317.86
-2.86,-3.57,-0.71,-1666.19
-2.86,-3.57,0.0,-1405.05
-2.86,-3.57,0.71,-1290.73
-2.86,-3.57,1.43,-763.8
-2.86,-3.57,2.14,-414.64
-2.86,-3.57,2.86,-518.69
-2.86,-3.57,3.57,-537.93
-2.86,-3.57,4.29,-597.84
-2.86,-3.57,5.0,-1004.14
-2.86,-2.86,-5.0,-2157.72
-2.86,-2.86,-4.29,-2701.9
-2.86,-2.86,-3.57,-2089.05
-2.86,-2.86,-2.86,-2013.13
-2.86,-2.86,-2.14,-2518.76
-2.86,-2.86,-1.43,-2087.04
-2.86,-2.86,-0.71,-1544.8
-2.86,-2.86,0.0,-1638.12
-2.86,-2.86,0.71,-1394.97
-2.86,-2.86,1.43,-778.96
-2.86,-2.86,2.14,-555.93
-2.86,-2.86,2.86,-710.31
-2.86,-2.86,3.57,-876.69
-2.86,-2.86,4.29,-941.18
-2.86,-2.86,5.0,-1300.8
-2.86,-2.14,-5.0,-2384.89
-2.86,-2.14,-4.29,-2289.99
-2.86,-2.14,-3.57,-1972.83
-2.86,-2.14,-2.86,-2132.51
-2.86,-2.14,-2.14,-2163.91
-2.86,-2.14,-1.43,-1731.45
-2.86,-2.14,-0.71,-1704.11
-2.86,-2.14,0.0,-1586.1
-2.86,-2.14,0.71,-1222.55
-2.86,-2.14,1.43,-1155.24
-2.86,-2.14,2.14,-1000.98
-2.86,-2.14,2.86,-1096.58
-2.86,-2.14,3.57,-713.7
-2.86,-2.14,4.29,-931.73
-2.86,-2.14,5.0,-1321.08
-2.86,-1.43,-5.0,-2230.27
-2.86,-1.43,-4.29,-2126.06
-2.86,-1.43,-3.57,-2238.47
-2.86,-1.43,-2.86,-2403.59
-2.86,-1.43,-2.14,-2086.58
-2.86,-1.43,-1.43,-2256.78
-2.86,-1.43,-0.71,-1822.26
-2.86,-1.43,0.0,-1738.27
-2.86,-1.43,0.71,-1735.27
-2.86,-1.43,1.43,-1041.12
-2.86,-1.43,2.14,-1210.38
-2.86,-1.43,2.86,-1018.82
-2.86,-1.43,3.57,-1265.51
-2.86,-1.43,4.29,-1443.41
-2.86,-1.43,5.0,-1705.23
-2.86,-0.71,-5.0,-2109.07
-2.86,-0.71,-4.29,-1761.37
-2.86,-0.71,-3.57,-2248.03
-2.86,-0.71,-2.86,-1771.4
-2.86,-0.71,-2.14,-1873.81
-2.86,-0.71,-1.43,-2101.17
-2.86,-0.71,-0.71,-1855.32
-2.86,-0.71,0.0,-1765.67
-2.86,-0.71,0.71,-1662.42
-2.86,-0.71,1.43,-1667.69
-2.86,-0.71,2.14,-1332.2
-2.86,-0.71,2.86,-1785.91
-2.86,-0.71,3.57,-1044.12
-2.86,-0.71,4.29,-1066.81
-2.86,-0.71,5.0,-1443.51
-2.86,0.0,-5.0,-1724.16
-2.86,0.0,-4.29,-1830.93
-2.86,0.0,-3.57,-1870.91
-2.86,0.0,-2.86,-2034.04
-2.86,0.0,-2.14,-2022.76
-2.86,0.0,-1.43,-2211.19
-2.86,0.0,-0.71,-1697.13
-2.86,0.0,0.0,-1833.33
-2.86,0.0,0.71,-2171.02
-2.86,0.0,1.43,-1249.76
-2.86,0.0,2.14,-1515.73
-2.86,0.0,2.86,-1320.24
-2.86,0.0,3.57,-1455.55
-2.86,0.0,4.29,-1552.41
-2.86,0.0,5.0,-1775.67
-2.86,0.71,-5.0,-1799.59
-2.86,0.71,-4.29,-2192.79
-2.86,0.71,-3.57,-2277.25
-2.86,0.71,-2.86,-1620.28
-2.86,0.71,-2.14,-2163.27
-2.86,0.71,-1.43,-1928.47
-2.86,0.71,-0.71,-1618.16
-2.86,0.71,0.0,-2088.44
-2.86,0.71,0.71,-1754.5
-2.86,0.71,1.43,-1583.67
-2.86,0.71,2.14,-1857.61
-2.86,0.71,2.86,-1917.39
-2.86,0.71,3.57,-1055.4
-2.86,0.71,4.29,-1169.65
-2.86,0.71,5.0,-1306.61
-2.86,1.43,-5.0,-1917.18
-2.86,1.43,-4.29,-2122.38
-2.86,1.43,-3.57,-1948.93
-2.86,1.43,-2.86,-1985.35
-2.86,1.43,-2.14,-2153.23
-2.86,1.43,-1.43,-2095.76
-2.86,1.43,-0.71,-1632.81
-2.86,1.43,0.0,-1957.02
-2.86,1.43,0.71,-2163.34
-2.86,1.43,1.43,-1405.37
-2.86,1.43,2.14,-1370.08
-2.86,1.43,2.86,-1265.89
-2.86,1.43,3.57,-1065.12
-2.86,1.43,4.29,-1574.96
-2.86,1.43,5.0,-1666.62
-2.86,2.14,-5.0,-2086.09
-2.86,2.14,-4.29,-2501.23
-2.86,2.14,-3.57,-2480.3
-2.86,2.14,-2.86,-2141.56
-2.86,2.14,-2.14,-2164.08
-2.86,2.14,-1.43,-2102.55
-2.86,2.14,-0.71,-1767.91
-2.86,2.14,0.0,-1690.53
-2.86,2.14,0.71,-1759.72
-2.86,2.14,1.43,-1257.43
-2.86,2.14,2.14,-1616.93
-2.86,2.14,2.86,-1458.44
-2.86,2.14,3.57,-1067.19
-2.86,2.14,4.29,-879.16
-2.86,2.14,5.0,-874.54
-2.86,2.86,-5.0,-2152.34
-2.86,2.86,-4.29,-2405.04
-2.86,2.86,-3.57,-2277.72
-2.86,2.86,-2.86,-2051.02
-2.86,2.86,-2.14,-2620.01
-2.86,2.86,-1.43,-2151.81
-2.86,2.86,-0.71,-1533.35
-2.86,2.86,0.0,-2148.99
-2.86,2.86,0.71,-1794.43
-2.86,2.86,1.43,-1445.72
-2.86,2.86,2.14,-988.86
-2.86,2.86,2.86,-846.75
-2.86,2.86,3.57,-600.23
-2.86,2.86,4.29,-1087.52
-2.86,2.86,5.0,-1243.64
-2.86,3.57,-5.0,-2094.82
-2.86,3.57,-4.29,-2652.44
-2.86,3.57,-3.57,-2420.18
-2.86,3.57,-2.86,-2392.61
-2.86,3.57,-2.14,-2336.87
-2.86,3.57,-1.43,-2119.44
-2.86,3.57,-0.71,-1839.02
-2.86,3.57,0.0,-1749.26
-2.86,3.57,0.71,-1621.62
-2.86,3.57,1.43,-744.57
-2.86,3.57,2.14,-1231.05
-2.86,3.57,2.86,-903.48
-2.86,3.57,3.57,-638.87
-2.86,3.57,4.29,-676.86
-2.86,3.57,5.0,-688.17
-2.86,4.29,-5.0,-2535.45
-2.86,4.29,-4.29,-2302.36
-2.86,4.29,-3.57,-2434.19
-2.86,4.29,-2.86,-2225.37
-2.86,4.29,-2.14,-2469.92
-2.86,4.29,-1.43,-2048.53
-2.86,4.29,-0.71,-1626.55
-2.86,4.29,0.0,-1895.51
-2.86,4.29,0.71,-1381.46
-2.86,4.29,1.43,-1268.91
-2.86,4.29,2.14,-812.71
-2.86,4.29,2.86,-555.98
-2.86,4.29,3.57,-395.63
-2.86,4.29,4.29,-734.57
-2.86,4.29,5.0,-982.43
-2.86,5.0,-5.0,-2174.27
-2.86,5.0,-4.29,-2869.34
-2.86,5.0,-3.57,-2552.29
-2.86,5.0,-2.86,-2468.11
-2.86,5.0,-2.14,-2332.87
-2.86,5.0,-1.43,-1961.99
-2.86,5.0,-0.71,-1784.65
-2.86,5.0,0.0,-1565.24
-2.86,5.0,0.71,-1225.88
-2.86,5.0,1.43,-808.51
-2.86,5.0,2.14,-1038.22
-2.86,5.0,2.86,-733.98
-2.86,5.0,3.57,-628.65
-2.86,5.0,4.29,-683.03
-2.86,5.0,5.0,-572.34
-2.14,-5.0,-5.0,-1995.66
-2.14,-5.0,-4.29,-1571.86
-2.14,-5.0,-3.57,-2260.95
-2.14,-5.0,-2.86,-1990.61
-2.14,-5.0,-2.14,-1882.38
-2.14,-5.0,-1.43,-2456.08
-2.14,-5.0,-0.71,-2210.68
-2.14,-5.0,0.0,-1814.79
-2.14,-5.0,0.71,-1470.62
-2.14,-5.0,1.43,-999.73
-2.14,-5.0,2.14,-680.56
-2.14,-5.0,2.86,-713.66
-2.14,-5.0,3.57,-598.8
-2.14,-5.0,4.29,-845.69
-2.14,-5.0,5.0,-849.57
-2.14,-4.29,-5.0,-2514.77
-2.14,-4.29,-4.29,-2780.59
-2.14,-4.29,-3.57,-2600.06
-2.14,-4.29,-2.86,-1732.21
-2.14,-4.29,-2.14,-1793.97
-2.14,-4.29,-1.43,-1894.64
-2.14,-4.29,-0.71,-1437.47
-2.14,-4.29,0.0,-1592.28
-2.14,-4.29,0.71,-1501.59
-2.14,-4.29,1.43,-996.01
-2.14,-4.29,2.14,-995.39
-2.14,-4.29,2.86,-781.53
-2.14,-4.29,3.57,-560.35
-2.14,-4.29,4.29,-672.83
-2.14,-4.29,5.0,-975.71
-2.14,-3.57,-5.0,-2012.28
-2.14,-3.57,-4.29,-2886.7
-2.14,-3.57,-3.57,-2823.5
-2.14,-3.57,-2.86,-2196.71
-2.14,-3.57,-2.14,-2409.99
-2.14,-3.57,-1.43,-1979.84
-2.14,-3.57,-0.71,-1284.54
-2.14,-3.57,0.0,-1460.76
-2.14,-3.57,0.71,-1218.74
-2.14,-3.57,1.43,-798.06
-2.14,-3.57,2.14,-790.06
-2.14,-3.57,2.86,-772.78
-2.14,-3.57,3.57,-859.48
-2.14,-3.57,4.29,-1009.46
-2.14,-3.57,5.0,-1042.48
-2.14,-2.86,-5.0,-1726.22
-2.14,-2.86,-4.29,-2560.93
-2.14,-2.86,-3.57,-2134.29
-2.14,-2.86,-2.86,-2260.96
-2.14,-2.86,-2.14,-3049.79
-2.14,-2.86,-1.43,-2385.67
-2.14,-2.86,-0.71,-1898.21
-2.14,-2.86,0.0,-1972.98
-2.14,-2.86,0.71,-1209.98
-2.14,-2.86,1.43,-1006.47
-2.14,-2.86,2.14,-1097.37
-2.14,-2.86,2.86,-942.99
-2.14,-2.86,3.57,-609.21
-2.14,-2.86,4.29,-998.72
-2.14,-2.86,5.0,-1178.08
-2.14,-2.14,-5.0,-2089.51
-2.14,-2.14,-4.29,-1630.14
-2.14,-2.14,-3.57,-1247.75
-2.14,-2.14,-2.86,-2162.08
-2.14,-2.14,-2.14,-2212.82
-2.14,-2.14,-1.43,-1957.19
-2.14,-2.14,-0.71,-2218.57
-2.14,-2.14,0.0,-2088.8
-2.14,-2.14,0.71,-1537.67
-2.14,-2.14,1.43,-988.87
-2.14,-2.14,2.14,-1239.35
-2.14,-2.14,2.86,-850.02
-2.14,-2.14,3.57,-1123.2
-2.14,-2.14,4.29,-1518.24
-2.14,-2.14,5.0,-1419.06
-2.14,-1.43,-5.0,-2801.72
-2.14,-1.43,-4.29,-2158.84
-2.14,-1.43,-3.57,-2191.82
-2.14,-1.43,-2.86,-1973.08
-2.14,-1.43,-2.14,-1884.39
-2.14,-1.43,-1.43,-1839.76
-2.14,-1.43,-0.71,-2034.53
-2.14,-1.43,0.0,-1965.81
-2.14,-1.43,0.71,-1481.12
-2.14,-1.43,1.43,-1818.1
-2.14,-1.43,2.14,-1541.07
-2.14,-1.43,2.86,-1439.72
-2.14,-1.43,3.57,-1027.12
-2.14,-1.43,4.29,-1162.43
-2.14,-1.43,5.0,-1201.18
-2.14,-0.71,-5.0,-2136.79
-2.14,-0.71,-4.29,-2408.51
-2.14,-0.71,-3.57,-2039.68
-2.14,-0.71,-2.86,-2163.91
-2.14,-0.71,-2.14,-2207.51
-2.14,-0.71,-1.43,-1918.2
-2.14,-0.71,-0.71,-1894.9
-2.14,-0.71,0.0,-2081.69
-2.14,-0.71,0.71,-2088.34
-2.14,-0.71,1.43,-1389.17
-2.14,-0.71,2.14,-1687.11
-2.14,-0.71,2.86,-1147.75
-2.14,-0.71,3.57,-1497.35
-2.14,-0.71,4.29,-1844.7
-2.14,-0.71,5.0,-1555.73
-2.14,0.0,-5.0,-1887.34
-2.14,0.0,-4.29,-1923.24
-2.14,0.0,-3.57,-2191.42
-2.14,0.0,-2.86,-2116.52
-2.14,0.0,-2.14,-2349.95
-2.14,0.0,-1.43,-2010.48
-2.14,0.0,-0.71,-1886.79
-2.14,0.0,0.0,-2253.34
-2.14,0.0,0.71,-1529.85
-2.14,0.0,1.43,-1767.0
-2.14,0.0,2.14,-2059.23
-2.14,0.0,2.86,-1857.83
-2.14,0.0,3.57,-1243.35
-2.14,0.0,4.29,-1378.49
-2.14,0.0,5.0,-1302.13
-2.14,0.71,-5.0,-1552.08
-2.14,0.71,-4.29,-1642.49
-2.14,0.71,-3.57,-1787.48
-2.14,0.71,-2.86,-2114.67
-2.14,0.71,-2.14,-2178.15
-2.14,0.71,-1.43,-1986.99
-2.14,0.71,-0.71,-2119.91
-2.14,0.71,0.0,-2282.52
-2.14,0.71,0.71,-1919.11
-2.14,0.71,1.43,-1747.04
-2.14,0.71,2.14,-1616.6
-2.14,0.71,2.86,-1197.06
-2.14,0.71,3.57,-1373.58
-2.14,0.71,4.29,-1796.34
-2.14,0.71,5.0,-1608.03
-2.14,1.43,-5.0,-1893.7
-2.14,1.43,-4.29,-2177.98
-2.14,1.43,-3.57,-1946.13
-2.14,1.43,-2.86,-1945.83
-2.14,1.43,-2.14,-2198.09
-2.14,1.43,-1.43,-1822.0
-2.14,1.43,-0.71,-2002.9
-2.14,1.43,0.0,-2042.71
-2.14,1.43,0.71,-1475.4
-2.14,1.43,1.43,-1835.38
-2.14,1.43,2.14,-2142.64
-2.14,1.43,2.86,-1418.21
-2.14,1.43,3.57,-1274.15
-2.14,1.43,4.29,-1251.65
-2.14,1.43,5.0,-796.75
-2.14,2.14,-5.0,-2054.31
-2.14,2.14,-4.29,-2162.76
-2.14,2.14,-3.57,-1979.84
-2.14,2.14,-2.86,-2022.48
-2.14,2.14,-2.14,-2332.06
-2.14,2.14,-1.43,-1950.74
-2.14,2.14,-0.71,-1765.33
-2.14,2.14,0.0,-2622.51
-2.14,2.14,0.71,-1918.22
-2.14,2.14,1.43,-1929.39
-2.14,2.14,2.14,-1263.24
-2.14,2.14,2.86,-918.49
-2.14,2.14,3.57,-931.91
-2.14,2.14,4.29,-1324.98
-2.14,2.14,5.0,-1336.56
-2.14,2.86,-5.0,-1894.51
-2.14,2.86,-4.29,-2265.67
-2.14,2.86,-3.57,-1993.61
-2.14,2.86,-2.86,-2345.21
-2.14,2.86,-2.14,-2363.08
-2.14,2.86,-1.43,-1920.83
-2.14,2.86,-0.71,-2134.38
-2.14,2.86,0.0,-1667.92
-2.14,2.86,0.71,-1541.63
-2.14,2.86,1.43,-1197.2
-2.14,2.86,2.14,-1652.58
-2.14,2.86,2.86,-979.71
-2.14,2.86,3.57,-867.45
-2.14,2.86,4.29,-806.95
-2.14,2.86,5.0,-537.54
-2.14,3.57,-5.0,-2359.54
-2.14,3.57,-4.29,-2040.85
-2.14,3.57,-3.57,-2094.96
-2.14,3.57,-2.86,-2427.59
-2.14,3.57,-2.14,-2345.57
-2.14,3.57,-1.43,-1851.44
-2.14,3.57,-0.71,-1835.62
-2.14,3.57,0.0,-2148.04
-2.14,3.57,0.71,-1286.57
-2.14,3.57,1.43,-1696.97
-2.14,3.57,2.14,-842.6
-2.14,3.57,2.86,-338.7
-2.14,3.57,3.57,-385.26
-2.14,3.57,4.29,-692.66
-2.14,3.57,5.0,-890.27
-2.14,4.29,-5.0,-2156.33
-2.14,4.29,-4.29,-2465.94
-2.14,4.29,-3.57,-2251.19
-2.14,4.29,-2.86,-2422.53
-2.14,4.29,-2.14,-2250.25
-2.14,4.29,-1.43,-1852.65
-2.14,4.29,-0.71,-2081.14
-2.14,4.29,0.0,-1551.72
-2.14,4.29,0.71,-1124.06
-2.14,4.29,1.43,-874.73
-2.14,4.29,2.14,-811.51
-2.14,4.29,2.86,-277.47
-2.14,4.29,3.57,-239.38
-2.14,4.29,4.29,-507.28
-2.14,4.29,5.0,-396.34
-2.14,5.0,-5.0,-2563.31
-2.14,5.0,-4.29,-2407.82
-2.14,5.0,-3.57,-2395.04
-2.14,5.0,-2.86,-2430.45
-2.14,5.0,-2.14,-2231.12
-2.14,5.0,-1.43,-1945.17
-2.14,5.0,-0.71,-1651.78
-2.14,5.0,0.0,-1586.13
-2.14,5.0,0.71,-1210.25
-2.14,5.0,1.43,-1159.73
-2.14,5.0,2.14,-633.11
-2.14,5.0,2.86,-238.48
-2.14,5.0,3.57,-260.36
-2.14,5.0,4.29,-492.39
-2.14,5.0,5.0,-696.32
-1.43,-5.0,-5.0,-1944.82
-1.43,-5.0,-4.29,-1585.09
-1.43,-5.0,-3.57,-2556.87
-1.43,-5.0,-2.86,-1946.19
-1.43,-5.0,-2.14,-1403.53
-1.43,-5.0,-1.43,-2477.23
-1.43,-5.0,-0.71,-2291.5
-1.43,-5.0,0.0,-1531.14
-1.43,-5.0,0.71,-1641.49
-1.43,-5.0,1.43,-1461.95
-1.43,-5.0,2.14,-997.23
-1.43,-5.0,2.86,-792.15
-1.43,-5.0,3.57,-821.14
-1.43,-5.0,4.29,-830.37
-1.43,-5.0,5.0,-995.26
-1.43,-4.29,-5.0,-2344.45
-1.43,-4.29,-4.29,-2736.06
-1.43,-4.29,-3.57,-2519.8
-1.43,-4.29,-2.86,-1605.7
-1.43,-4.29,-2.14,-2020.2
-1.43,-4.29,-1.43,-2025.66
-1.43,-4.29,-0.71,-1520.09
-1.43,-4.29,0.0,-1774.52
-1.43,-4.29,0.71,-1643.55
-1.43,-4.29,1.43,-1111.3
-1.43,-4.29,2.14,-1004.79
-1.43,-4.29,2.86,-923.99
-1.43,-4.29,3.57,-1086.85
-1.43,-4.29,4.29,-1170.96
-1.43,-4.29,5.0,-1085.14
-1.43,-3.57,-5.0,-2495.18
-1.43,-3.57,-4.29,-2634.83
-1.43,-3.57,-3.57,-2035.75
-1.43,-3.57,-2.86,-2112.22
-1.43,-3.57,-2.14,-2373.38
-1.43,-3.57,-1.43,-1696.28
-1.43,-3.57,-0.71,-1464.62
-1.43,-3.57,0.0,-1693.41
-1.43,-3.57,0.71,-1046.77
-1.43,-3.57,1.43,-1133.48
-1.43,-3.57,2.14,-1167.48
-1.43,-3.57,2.86,-951.98
-1.43,-3.57,3.57,-766.42
-1.43,-3.57,4.29,-971.91
-1.43,-3.57,5.0,-1127.51
-1.43,-2.86,-5.0,-1995.49
-1.43,-2.86,-4.29,-2390.11
-1.43,-2.86,-3.57,-2379.56
-1.43,-2.86,-2.86,-2577.22
-1.43,-2.86,-2.14,-2476.65
-1.43,-2.86,-1.43,-2118.84
-1.43,-2.86,-0.71,-2198.09
-1.43,-2.86,0.0,-1787.61
-1.43,-2.86,0.71,-1375.31
-1.43,-2.86,1.43,-1049.17
-1.43,-2.86,2.14,-1142.61
-1.43,-2.86,2.86,-796.04
-1.43,-2.86,3.57,-1190.43
-1.43,-2.86,4.29,-1448.51
-1.43,-2.86,5.0,-1287.02
-1.43,-2.14,-5.0,-1948.69
-1.43,-2.14,-4.29,-2111.37
-1.43,-2.14,-3.57,-1841.88
-1.43,-2.14,-2.86,-2099.67
-1.43,-2.14,-2.14,-2162.33
-1.43,-2.14,-1.43,-1812.68
-1.43,-2.14,-0.71,-1911.81
-1.43,-2.14,0.0,-1862.75
-1.43,-2.14,0.71,-1101.16
-1.43,-2.14,1.43,-1723.12
-1.43,-2.14,2.14,-1345.92
-1.43,-2.14,2.86,-1066.64
-1.43,-2.14,3.57,-1119.99
-1.43,-2.14,4.29,-1091.08
-1.43,-2.14,5.0,-1110.51
-1.43,-1.43,-5.0,-2311.91
-1.43,-1.43,-4.29,-2020.51
-1.43,-1.43,-3.57,-1767.67
-1.43,-1.43,-2.86,-2329.64
-1.43,-1.43,-2.14,-2050.05
-1.43,-1.43,-1.43,-1802.7
-1.43,-1.43,-0.71,-2279.57
-1.43,-1.43,0.0,-1879.79
-1.43,-1.43,0.71,-1788.42
-1.43,-1.43,1.43,-1417.19
-1.43,-1.43,2.14,-1369.97
-1.43,-1.43,2.86,-891.24
-1.43,-1.43,3.57,-1529.7
-1.43,-1.43,4.29,-1744.25
-1.43,-1.43,5.0,-1346.61
-1.43,-0.71,-5.0,-2013.57
-1.43,-0.71,-4.29,-1712.76
-1.43,-0.71,-3.57,-1863.25
-1.43,-0.71,-2.86,-2013.28
-1.43,-0.71,-2.14,-1953.72
-1.43,-0.71,-1.43,-2050.36
-1.43,-0.71,-0.71,-2019.8
-1.43,-0.71,0.0,-1847.46
-1.43,-0.71,0.71,-1499.68
-1.43,-0.71,1.43,-1983.23
-1.43,-0.71,2.14,-1705.67
-1.43,-0.71,2.86,-1555.52
-1.43,-0.71,3.57,-1475.5
-1.43,-0.71,4.29,-1018.29
-1.43,-0.71,5.0,-1064.7
-1.43,0.0,-5.0,-1804.81
-1.43,0.0,-4.29,-1608.64
-1.43,0.0,-3.57,-1712.36
-1.43,0.0,-2.86,-2134.95
-1.43,0.0,-2.14,-1831.78
-1.43,0.0,-1.43,-1746.13
-1.43,0.0,-0.71,-2322.21
-1.43,0.0,0.0,-2093.82
-1.43,0.0,0.71,-1936.11
-1.43,0.0,1.43,-1921.33
-1.43,0.0,2.14,-1454.81
-1.43,0.0,2.86,-1095.01
-1.43,0.0,3.57,-1553.65
-1.43,0.0,4.29,-1670.26
-1.43,0.0,5.0,-1536.73
-1.43,0.71,-5.0,-1750.37
-1.43,0.71,-4.29,-1778.98
-1.43,0.71,-3.57,-2045.74
-1.43,0.71,-2.86,-2032.05
-1.43,0.71,-2.14,-1919.84
-1.43,0.71,-1.43,-2016.14
-1.43,0.71,-0.71,-2256.67
-1.43,0.71,0.0,-1738.01
-1.43,0.71,0.71,-1478.66
-1.43,0.71,1.43,-1970.56
-1.43,0.71,2.14,-1891.36
-1.43,0.71,2.86,-1422.31
-1.43,0.71,3.57,-1536.61
-1.43,0.71,4.29,-1257.42
-1.43,0.71,5.0,-764.92
-1.43,1.43,-5.0,-1621.9
-1.43,1.43,-4.29,-1764.31
-1.43,1.43,-3.57,-1996.62
-1.43,1.43,-2.86,-2075.6
-1.43,1.43,-2.14,-2073.77
-1.43,1.43,-1.43,-2134.63
-1.43,1.43,-0.71,-2138.79
-1.43,1.43,0.0,-2239.01
-1.43,1.43,0.71,-2005.6
-1.43,1.43,1.43,-2247.11
-1.43,1.43,2.14,-1169.55
-1.43,1.43,2.86,-1021.61
-1.43,1.43,3.57,-1280.38
-1.43,1.43,4.29,-1258.59
-1.43,1.43,5.0,-1357.45
-1.43,2.14,-5.0,-1788.63
-1.43,2.14,-4.29,-1953.58
-1.43,2.14,-3.57,-1881.43
-1.43,2.14,-2.86,-2336.8
-1.43,2.14,-2.14,-2309.82
-1.43,2.14,-1.43,-2135.57
-1.43,2.14,-0.71,-2525.75
-1.43,2.14,0.0,-1568.28
-1.43,2.14,0.71,-1890.94
-1.43,2.14,1.43,-1772.96
-1.43,2.14,2.14,-1611.38
-1.43,2.14,2.86,-1229.19
-1.43,2.14,3.57,-1253.6
-1.43,2.14,4.29,-857.51
-1.43,2.14,5.0,-548.25
-1.43,2.86,-5.0,-2063.18
-1.43,2.86,-4.29,-1740.74
-1.43,2.86,-3.57,-1990.88
-1.43,2.86,-2.86,-2362.66
-1.43,2.86,-2.14,-2158.28
-1.43,2.86,-1.43,-2069.48
-1.43,2.86,-0.71,-2112.08
-1.43,2.86,0.0,-2406.49
-1.43,2.86,0.71,-1790.95
-1.43,2.86,1.43,-2033.74
-1.43,2.86,2.14,-971.16
-1.43,2.86,2.86,-625.3
-1.43,2.86,3.57,-771.15
-1.43,2.86,4.29,-760.37
-1.43,2.86,5.0,-1028.47
-1.43,3.57,-5.0,-2070.13
-1.43,3.57,-4.29,-2186.64
-1.43,3.57,-3.57,-2267.61
-1.43,3.57,-2.86,-2452.01
-1.43,3.57,-2.14,-2272.29
-1.43,3.57,-1.43,-2185.31
-1.43,3.57,-0.71,-2442.38
-1.43,3.57,0.0,-1549.69
-1.43,3.57,0.71,-1443.45
-1.43,3.57,1.43,-1218.86
-1.43,3.57,2.14,-958.42
-1.43,3.57,2.86,-532.66
-1.43,3.57,3.57,-451.43
-1.43,3.57,4.29,-530.99
-1.43,3.57,5.0,-427.45
-1.43,4.29,-5.0,-2386.59
-1.43,4.29,-4.29,-2141.07
-1.43,4.29,-3.57,-2509.44
-1.43,4.29,-2.86,-2656.14
-1.43,4.29,-2.14,-2090.94
-1.43,4.29,-1.43,-2106.61
-1.43,4.29,-0.71,-2005.72
-1.43,4.29,0.0,-1700.76
-1.43,4.29,0.71,-1557.32
-1.43,4.29,1.43,-1499.04
-1.43,4.29,2.14,-556.38
-1.43,4.29,2.86,-99.72
-1.43,4.29,3.57,-58.11
-1.43,4.29,4.29,-320.66
-1.43,4.29,5.0,-661.45
-1.43,5.0,-5.0,-2269.05
-1.43,5.0,-4.29,-2382.56
-1.43,5.0,-3.57,-2495.84
-1.43,5.0,-2.86,-2543.35
-1.43,5.0,-2.14,-2295.34
-1.43,5.0,-1.43,-2261.44
-1.43,5.0,-0.71,-2152.77
-1.43,5.0,0.0,-1491.8
-1.43,5.0,0.71,-1122.64
-1.43,5.0,1.43,-1016.29
-1.43,5.0,2.14,-555.59
-1.43,5.0,2.86,-274.29
-1.43,5.0,3.57,-259.66
-1.43,5.0,4.29,-355.37
-1.43,5.0,5.0,-449.58
-0.71,-5.0,-5.0,-2551.85
-0.71,-5.0,-4.29,-2476.09
-0.71,-5.0,-3.57,-3027.55
-0.71,-5.0,-2.86,-2852.28
-0.71,-5.0,-2.14,-2245.13
-0.71,-5.0,-1.43,-2220.23
-0.71,-5.0,-0.71,-1794.94
-0.71,-5.0,0.0,-1408.39
-0.71,-5.0,0.71,-1526.33
-0.71,-5.0,1.43,-1459.32
-0.71,-5.0,2.14,-1177.26
-0.71,-5.0,2.86,-1350.35
-0.71,-5.0,3.57,-1648.95
-0.71,-5.0,4.29,-1516.09
-0.71,-5.0,5.0,-1399.54
-0.71,-4.29,-5.0,-1298.75
-0.71,-4.29,-4.29,-1839.8
-0.71,-4.29,-3.57,-2650.9
-0.71,-4.29,-2.86,-2369.42
-0.71,-4.29,-2.14,-2736.28
-0.71,-4.29,-1.43,-3020.35
-0.71,-4.29,-0.71,-2235.07
-0.71,-4.29,0.0,-1785.39
-0.71,-4.29,0.71,-1807.15
-0.71,-4.29,1.43,-1551.42
-0.71,-4.29,2.14,-1255.1
-0.71,-4.29,2.86,-1424.09
-0.71,-4.29,3.57,-1232.84
-0.71,-4.29,4.29,-1065.98
-0.71,-4.29,5.0,-1565.78
-0.71,-3.57,-5.0,-1333.25
-0.71,-3.57,-4.29,-1526.48
-0.71,-3.57,-3.57,-1493.59
-0.71,-3.57,-2.86,-1717.12
-0.71,-3.57,-2.14,-2108.69
-0.71,-3.57,-1.43,-2251.64
-0.71,-3.57,-0.71,-2409.51
-0.71,-3.57,0.0,-2174.4
-0.71,-3.57,0.71,-1849.85
-0.71,-3.57,1.43,-1353.03
-0.71,-3.57,2.14,-1170.53
-0.71,-3.57,2.86,-1055.03
-0.71,-3.57,3.57,-1430.47
-0.71,-3.57,4.29,-1623.69
-0.71,-3.57,5.0,-1618.82
-0.71,-2.86,-5.0,-2614.65
-0.71,-2.86,-4.29,-2569.89
-0.71,-2.86,-3.57,-2243.77
-0.71,-2.86,-2.86,-1939.32
-0.71,-2.86,-2.14,-1896.6
-0.71,-2.86,-1.43,-1918.63
-0.71,-2.86,-0.71,-2061.41
-0.71,-2.86,0.0,-2046.07
-0.71,-2.86,0.71,-1662.93
-0.71,-2.86,1.43,-2045.61
-0.71,-2.86,2.14,-1541.72
-0.71,-2.86,2.86,-1423.74
-0.71,-2.86,3.57,-1377.29
-0.71,-2.86,4.29,-1136.92
-0.71,-2.86,5.0,-1461.6
-0.71,-2.14,-5.0,-2153.08
-0.71,-2.14,-4.29,-2701.3
