x,y,z,fitness
2.39,7.39,7.39,0.83
2.39,7.39,8.11,0.81
2.39,7.39,8.82,0.6
2.39,7.39,9.54,0.34
2.39,7.39,10.25,0.2
2.39,8.11,0.25,0.19
2.39,8.11,0.96,0.38
2.39,8.11,1.68,0.21
2.39,8.11,2.39,0.73
2.39,8.11,3.11,0.2
2.39,8.11,3.82,0.76
2.39,8.11,4.54,0.69
2.39,8.11,5.25,0.25
2.39,8.11,5.96,0.23
2.39,8.11,6.68,0.56
2.39,8.11,7.39,0.81
2.39,8.11,8.11,0.8
2.39,8.11,8.82,0.58
2.39,8.11,9.54,0.33
2.39,8.11,10.25,0.19
2.39,8.82,0.25,-0.03
2.39,8.82,0.96,0.16
2.39,8.82,1.68,-0.01
2.39,8.82,2.39,0.51
2.39,8.82,3.11,-0.02
2.39,8.82,3.82,0.54
2.39,8.82,4.54,0.47
2.39,8.82,5.25,0.04
2.39,8.82,5.96,0.01
2.39,8.82,6.68,0.34
2.39,8.82,7.39,0.6
2.39,8.82,8.11,0.58
2.39,8.82,8.82,0.36
2.39,8.82,9.54,0.11
2.39,8.82,10.25,-0.03
2.39,9.54,0.25,-0.28
2.39,9.54,0.96,-0.09
2.39,9.54,1.68,-0.26
2.39,9.54,2.39,0.26
2.39,9.54,3.11,-0.27
2.39,9.54,3.82,0.29
2.39,9.54,4.54,0.22
2.39,9.54,5.25,-0.22
2.39,9.54,5.96,-0.24
2.39,9.54,6.68,0.09
2.39,9.54,7.39,0.34
2.39,9.54,8.11,0.33
2.39,9.54,8.82,0.11
2.39,9.54,9.54,-0.14
2.39,9.54,10.25,-0.28
2.39,10.25,0.25,-0.42
2.39,10.25,0.96,-0.23
2.39,10.25,1.68,-0.4
2.39,10.25,2.39,0.12
2.39,10.25,3.11,-0.41
2.39,10.25,3.82,0.15
2.39,10.25,4.54,0.08
2.39,10.25,5.25,-0.36
2.39,10.25,5.96,-0.38
2.39,10.25,6.68,-0.05
2.39,10.25,7.39,0.2
2.39,10.25,8.11,0.19
2.39,10.25,8.82,-0.03
2.39,10.25,9.54,-0.28
2.39,10.25,10.25,-0.42
3.11,0.25,0.25,-0.95
3.11,0.25,0.96,-0.77
3.11,0.25,1.68,-0.93
3.11,0.25,2.39,-0.42
3.11,0.25,3.11,-0.95
3.11,0.25,3.82,-0.39
3.11,0.25,4.54,-0.45
3.11,0.25,5.25,-0.89
3.11,0.25,5.96,-0.91
3.11,0.25,6.68,-0.59
3.11,0.25,7.39,-0.33
3.11,0.25,8.11,-0.34
3.11,0.25,8.82,-0.56
3.11,0.25,9.54,-0.81
3.11,0.25,10.25,-0.95
3.11,0.96,0.25,-0.77
3.11,0.96,0.96,-0.58
3.11,0.96,1.68,-0.74
3.11,0.96,2.39,-0.23
3.11,0.96,3.11,-0.76
3.11,0.96,3.82,-0.2
3.11,0.96,4.54,-0.26
3.11,0.96,5.25,-0.7
3.11,0.96,5.96,-0.73
3.11,0.96,6.68,-0.4
3.11,0.96,7.39,-0.14
3.11,0.96,8.11,-0.15
3.11,0.96,8.82,-0.37
3.11,0.96,9.54,-0.62
3.11,0.96,10.25,-0.76
3.11,1.68,0.25,-0.93
3.11,1.68,0.96,-0.74
3.11,1.68,1.68,-0.91
3.11,1.68,2.39,-0.39
3.11,1.68,3.11,-0.92
3.11,1.68,3.82,-0.36
3.11,1.68,4.54,-0.43
3.11,1.68,5.25,-0.87
3.11,1.68,5.96,-0.89
3.11,1.68,6.68,-0.56
3.11,1.68,7.39,-0.3
3.11,1.68,8.11,-0.32
3.11,1.68,8.82,-0.54
3.11,1.68,9.54,-0.79
3.11,1.68,10.25,-0.93
3.11,2.39,0.25,-0.42
3.11,2.39,0.96,-0.23
3.11,2.39,1.68,-0.39
3.11,2.39,2.39,0.12
3.11,2.39,3.11,-0.41
3.11,2.39,3.82,0.15
3.11,2.39,4.54,0.09
3.11,2.39,5.25,-0.35
3.11,2.39,5.96,-0.38
3.11,2.39,6.68,-0.05
3.11,2.39,7.39,0.21
3.11,2.39,8.11,0.2
3.11,2.39,8.82,-0.02
3.11,2.39,9.54,-0.27
3.11,2.39,10.25,-0.41
3.11,3.11,0.25,-0.95
3.11,3.11,0.96,-0.76
3.11,3.11,1.68,-0.92
3.11,3.11,2.39,-0.41
3.11,3.11,3.11,-0.94
3.11,3.11,3.82,-0.38
3.11,3.11,4.54,-0.44
3.11,3.11,5.25,-0.88
3.11,3.11,5.96,-0.91
3.11,3.11,6.68,-0.58
3.11,3.11,7.39,-0.32
3.11,3.11,8.11,-0.34
3.11,3.11,8.82,-0.55
3.11,3.11,9.54,-0.8
3.11,3.11,10.25,-0.95
3.11,3.82,0.25,-0.39
3.11,3.82,0.96,-0.2
3.11,3.82,1.68,-0.36
3.11,3.82,2.39,0.15
3.11,3.82,3.11,-0.38
3.11,3.82,3.82,0.18
3.11,3.82,4.54,0.12
3.11,3.82,5.25,-0.32
3.11,3.82,5.96,-0.35
3.11,3.82,6.68,-0.02
3.11,3.82,7.39,0.24
3.11,3.82,8.11,0.23
3.11,3.82,8.82,0.01
3.11,3.82,9.54,-0.24
3.11,3.82,10.25,-0.39
3.11,4.54,0.25,-0.45
3.11,4.54,0.96,-0.26
3.11,4.54,1.68,-0.43
3.11,4.54,2.39,0.09
3.11,4.54,3.11,-0.44
3.11,4.54,3.82,0.12
3.11,4.54,4.54,0.05
3.11,4.54,5.25,-0.39
3.11,4.54,5.96,-0.41
3.11,4.54,6.68,-0.08
3.11,4.54,7.39,0.17
3.11,4.54,8.11,0.16
3.11,4.54,8.82,-0.06
3.11,4.54,9.54,-0.31
3.11,4.54,10.25,-0.45
3.11,5.25,0.25,-0.89
3.11,5.25,0.96,-0.7
3.11,5.25,1.68,-0.87
3.11,5.25,2.39,-0.35
3.11,5.25,3.11,-0.88
3.11,5.25,3.82,-0.32
3.11,5.25,4.54,-0.39
3.11,5.25,5.25,-0.82
3.11,5.25,5.96,-0.85
3.11,5.25,6.68,-0.52
3.11,5.25,7.39,-0.26
3.11,5.25,8.11,-0.28
3.11,5.25,8.82,-0.5
3.11,5.25,9.54,-0.75
3.11,5.25,10.25,-0.89
3.11,5.96,0.25,-0.91
3.11,5.96,0.96,-0.73
3.11,5.96,1.68,-0.89
3.11,5.96,2.39,-0.38
3.11,5.96,3.11,-0.91
3.11,5.96,3.82,-0.35
3.11,5.96,4.54,-0.41
3.11,5.96,5.25,-0.85
3.11,5.96,5.96,-0.87
3.11,5.96,6.68,-0.55
3.11,5.96,7.39,-0.29
3.11,5.96,8.11,-0.3
3.11,5.96,8.82,-0.52
3.11,5.96,9.54,-0.77
3.11,5.96,10.25,-0.91
3.11,6.68,0.25,-0.59
3.11,6.68,0.96,-0.4
3.11,6.68,1.68,-0.56
3.11,6.68,2.39,-0.05
3.11,6.68,3.11,-0.58
3.11,6.68,3.82,-0.02
3.11,6.68,4.54,-0.08
3.11,6.68,5.25,-0.52
3.11,6.68,5.96,-0.55
3.11,6.68,6.68,-0.22
3.11,6.68,7.39,0.04
3.11,6.68,8.11,0.02
3.11,6.68,8.82,-0.19
3.11,6.68,9.54,-0.44
3.11,6.68,10.25,-0.59
3.11,7.39,0.25,-0.33
3.11,7.39,0.96,-0.14
3.11,7.39,1.68,-0.3
3.11,7.39,2.39,0.21
3.11,7.39,3.11,-0.32
3.11,7.39,3.82,0.24
3.11,7.39,4.54,0.17
3.11,7.39,5.25,-0.26
3.11,7.39,5.96,-0.29
3.11,7.39,6.68,0.04
3.11,7.39,7.39,0.3
3.11,7.39,8.11,0.28
3.11,7.39,8.82,0.06
3.11,7.39,9.54,-0.19
3.11,7.39,10.25,-0.33
3.11,8.11,0.25,-0.34
3.11,8.11,0.96,-0.15
3.11,8.11,1.68,-0.32
3.11,8.11,2.39,0.2
3.11,8.11,3.11,-0.34
3.11,8.11,3.82,0.23
3.11,8.11,4.54,0.16
3.11,8.11,5.25,-0.28
3.11,8.11,5.96,-0.3
3.11,8.11,6.68,0.02
3.11,8.11,7.39,0.28
3.11,8.11,8.11,0.27
3.11,8.11,8.82,0.05
3.11,8.11,9.54,-0.2
3.11,8.11,10.25,-0.34
3.11,8.82,0.25,-0.56
3.11,8.82,0.96,-0.37
3.11,8.82,1.68,-0.54
3.11,8.82,2.39,-0.02
3.11,8.82,3.11,-0.55
3.11,8.82,3.82,0.01
3.11,8.82,4.54,-0.06
3.11,8.82,5.25,-0.5
3.11,8.82,5.96,-0.52
3.11,8.82,6.68,-0.19
3.11,8.82,7.39,0.06
3.11,8.82,8.11,0.05
3.11,8.82,8.82,-0.17
3.11,8.82,9.54,-0.42
3.11,8.82,10.25,-0.56
3.11,9.54,0.25,-0.81
3.11,9.54,0.96,-0.62
3.11,9.54,1.68,-0.79
3.11,9.54,2.39,-0.27
3.11,9.54,3.11,-0.8
3.11,9.54,3.82,-0.24
3.11,9.54,4.54,-0.31
3.11,9.54,5.25,-0.75
3.11,9.54,5.96,-0.77
3.11,9.54,6.68,-0.44
3.11,9.54,7.39,-0.19
3.11,9.54,8.11,-0.2
3.11,9.54,8.82,-0.42
3.11,9.54,9.54,-0.67
3.11,9.54,10.25,-0.81
3.11,10.25,0.25,-0.95
3.11,10.25,0.96,-0.76
3.11,10.25,1.68,-0.93
3.11,10.25,2.39,-0.41
3.11,10.25,3.11,-0.95
3.11,10.25,3.82,-0.39
3.11,10.25,4.54,-0.45
3.11,10.25,5.25,-0.89
3.11,10.25,5.96,-0.91
3.11,10.25,6.68,-0.59
3.11,10.25,7.39,-0.33
3.11,10.25,8.11,-0.34
3.11,10.25,8.82,-0.56
3.11,10.25,9.54,-0.81
3.11,10.25,10.25,-0.95
3.82,0.25,0.25,-0.39
3.82,0.25,0.96,-0.21
3.82,0.25,1.68,-0.37
3.82,0.25,2.39,0.14
3.82,0.25,3.11,-0.39
3.82,0.25,3.82,0.17
3.82,0.25,4.54,0.11
3.82,0.25,5.25,-0.33
3.82,0.25,5.96,-0.35
3.82,0.25,6.68,-0.03
3.82,0.25,7.39,0.23
3.82,0.25,8.11,0.22
3.82,0.25,8.82,-0.0
3.82,0.25,9.54,-0.25
3.82,0.25,10.25,-0.39
3.82,0.96,0.25,-0.21
3.82,0.96,0.96,-0.02
3.82,0.96,1.68,-0.18
3.82,0.96,2.39,0.33
3.82,0.96,3.11,-0.2
3.82,0.96,3.82,0.36
3.82,0.96,4.54,0.3
3.82,0.96,5.25,-0.14
3.82,0.96,5.96,-0.17
3.82,0.96,6.68,0.16
3.82,0.96,7.39,0.42
3.82,0.96,8.11,0.41
3.82,0.96,8.82,0.19
3.82,0.96,9.54,-0.06
3.82,0.96,10.25,-0.2
3.82,1.68,0.25,-0.37
3.82,1.68,0.96,-0.18
3.82,1.68,1.68,-0.35
3.82,1.68,2.39,0.17
3.82,1.68,3.11,-0.36
3.82,1.68,3.82,0.2
3.82,1.68,4.54,0.13
3.82,1.68,5.25,-0.3
3.82,1.68,5.96,-0.33
3.82,1.68,6.68,-0.0
3.82,1.68,7.39,0.26
3.82,1.68,8.11,0.24
3.82,1.68,8.82,0.02
3.82,1.68,9.54,-0.23
3.82,1.68,10.25,-0.37
3.82,2.39,0.25,0.14
3.82,2.39,0.96,0.33
3.82,2.39,1.68,0.17
3.82,2.39,2.39,0.68
3.82,2.39,3.11,0.15
3.82,2.39,3.82,0.71
3.82,2.39,4.54,0.65
3.82,2.39,5.25,0.21
3.82,2.39,5.96,0.18
3.82,2.39,6.68,0.51
3.82,2.39,7.39,0.77
3.82,2.39,8.11,0.76
3.82,2.39,8.82,0.54
3.82,2.39,9.54,0.29
3.82,2.39,10.25,0.15
3.82,3.11,0.25,-0.39
3.82,3.11,0.96,-0.2
3.82,3.11,1.68,-0.36
3.82,3.11,2.39,0.15
3.82,3.11,3.11,-0.38
3.82,3.11,3.82,0.18
3.82,3.11,4.54,0.12
3.82,3.11,5.25,-0.32
3.82,3.11,5.96,-0.35
3.82,3.11,6.68,-0.02
3.82,3.11,7.39,0.24
3.82,3.11,8.11,0.23
3.82,3.11,8.82,0.01
3.82,3.11,9.54,-0.24
3.82,3.11,10.25,-0.39
3.82,3.82,0.25,0.17
3.82,3.82,0.96,0.36
3.82,3.82,1.68,0.2
3.82,3.82,2.39,0.71
3.82,3.82,3.11,0.18
3.82,3.82,3.82,0.74
3.82,3.82,4.54,0.68
3.82,3.82,5.25,0.24
3.82,3.82,5.96,0.21
3.82,3.82,6.68,0.54
3.82,3.82,7.39,0.8
3.82,3.82,8.11,0.79
3.82,3.82,8.82,0.57
3.82,3.82,9.54,0.32
3.82,3.82,10.25,0.18
3.82,4.54,0.25,0.11
3.82,4.54,0.96,0.3
3.82,4.54,1.68,0.13
3.82,4.54,2.39,0.65
3.82,4.54,3.11,0.12
3.82,4.54,3.82,0.68
3.82,4.54,4.54,0.61
3.82,4.54,5.25,0.17
3.82,4.54,5.96,0.15
3.82,4.54,6.68,0.48
3.82,4.54,7.39,0.73
3.82,4.54,8.11,0.72
3.82,4.54,8.82,0.5
3.82,4.54,9.54,0.25
3.82,4.54,10.25,0.11
3.82,5.25,0.25,-0.33
3.82,5.25,0.96,-0.14
3.82,5.25,1.68,-0.3
3.82,5.25,2.39,0.21
3.82,5.25,3.11,-0.32
3.82,5.25,3.82,0.24
3.82,5.25,4.54,0.17
3.82,5.25,5.25,-0.26
3.82,5.25,5.96,-0.29
3.82,5.25,6.68,0.04
3.82,5.25,7.39,0.3
3.82,5.25,8.11,0.28
3.82,5.25,8.82,0.06
3.82,5.25,9.54,-0.19
3.82,5.25,10.25,-0.33
3.82,5.96,0.25,-0.35
3.82,5.96,0.96,-0.17
3.82,5.96,1.68,-0.33
3.82,5.96,2.39,0.18
3.82,5.96,3.11,-0.35
3.82,5.96,3.82,0.21
3.82,5.96,4.54,0.15
3.82,5.96,5.25,-0.29
3.82,5.96,5.96,-0.31
3.82,5.96,6.68,0.01
3.82,5.96,7.39,0.27
3.82,5.96,8.11,0.26
3.82,5.96,8.82,0.04
3.82,5.96,9.54,-0.21
3.82,5.96,10.25,-0.35
3.82,6.68,0.25,-0.03
3.82,6.68,0.96,0.16
3.82,6.68,1.68,-0.0
3.82,6.68,2.39,0.51
3.82,6.68,3.11,-0.02
3.82,6.68,3.82,0.54
3.82,6.68,4.54,0.48
3.82,6.68,5.25,0.04
3.82,6.68,5.96,0.01
3.82,6.68,6.68,0.34
3.82,6.68,7.39,0.6
3.82,6.68,8.11,0.59
3.82,6.68,8.82,0.37
3.82,6.68,9.54,0.12
3.82,6.68,10.25,-0.03
3.82,7.39,0.25,0.23
3.82,7.39,0.96,0.42
3.82,7.39,1.68,0.26
3.82,7.39,2.39,0.77
3.82,7.39,3.11,0.24
3.82,7.39,3.82,0.8
3.82,7.39,4.54,0.73
3.82,7.39,5.25,0.3
3.82,7.39,5.96,0.27
3.82,7.39,6.68,0.6
3.82,7.39,7.39,0.86
3.82,7.39,8.11,0.84
3.82,7.39,8.82,0.62
3.82,7.39,9.54,0.37
3.82,7.39,10.25,0.23
3.82,8.11,0.25,0.22
3.82,8.11,0.96,0.41
3.82,8.11,1.68,0.24
3.82,8.11,2.39,0.76
3.82,8.11,3.11,0.23
3.82,8.11,3.82,0.79
3.82,8.11,4.54,0.72
3.82,8.11,5.25,0.28
3.82,8.11,5.96,0.26
3.82,8.11,6.68,0.59
3.82,8.11,7.39,0.84
3.82,8.11,8.11,0.83
3.82,8.11,8.82,0.61
3.82,8.11,9.54,0.36
3.82,8.11,10.25,0.22
3.82,8.82,0.25,-0.0
3.82,8.82,0.96,0.19
3.82,8.82,1.68,0.02
3.82,8.82,2.39,0.54
3.82,8.82,3.11,0.01
3.82,8.82,3.82,0.57
3.82,8.82,4.54,0.5
3.82,8.82,5.25,0.06
3.82,8.82,5.96,0.04
3.82,8.82,6.68,0.37
3.82,8.82,7.39,0.62
3.82,8.82,8.11,0.61
3.82,8.82,8.82,0.39
3.82,8.82,9.54,0.14
3.82,8.82,10.25,0.0
3.82,9.54,0.25,-0.25
3.82,9.54,0.96,-0.06
3.82,9.54,1.68,-0.23
3.82,9.54,2.39,0.29
3.82,9.54,3.11,-0.24
3.82,9.54,3.82,0.32
3.82,9.54,4.54,0.25
3.82,9.54,5.25,-0.19
3.82,9.54,5.96,-0.21
3.82,9.54,6.68,0.12
3.82,9.54,7.39,0.37
3.82,9.54,8.11,0.36
3.82,9.54,8.82,0.14
3.82,9.54,9.54,-0.11
3.82,9.54,10.25,-0.25
3.82,10.25,0.25,-0.39
3.82,10.25,0.96,-0.2
3.82,10.25,1.68,-0.37
3.82,10.25,2.39,0.15
3.82,10.25,3.11,-0.39
3.82,10.25,3.82,0.18
3.82,10.25,4.54,0.11
3.82,10.25,5.25,-0.33
3.82,10.25,5.96,-0.35
3.82,10.25,6.68,-0.03
3.82,10.25,7.39,0.23
3.82,10.25,8.11,0.22
3.82,10.25,8.82,0.0
3.82,10.25,9.54,-0.25
3.82,10.25,10.25,-0.39
4.54,0.25,0.25,-0.46
4.54,0.25,0.96,-0.27
4.54,0.25,1.68,-0.43
4.54,0.25,2.39,0.08
4.54,0.25,3.11,-0.45
4.54,0.25,3.82,0.11
4.54,0.25,4.54,0.04
4.54,0.25,5.25,-0.39
4.54,0.25,5.96,-0.42
4.54,0.25,6.68,-0.09
4.54,0.25,7.39,0.17
4.54,0.25,8.11,0.15
4.54,0.25,8.82,-0.07
4.54,0.25,9.54,-0.32
4.54,0.25,10.25,-0.46
4.54,0.96,0.25,-0.27
4.54,0.96,0.96,-0.08
4.54,0.96,1.68,-0.25
4.54,0.96,2.39,0.27
4.54,0.96,3.11,-0.26
4.54,0.96,3.82,0.3
4.54,0.96,4.54,0.23
4.54,0.96,5.25,-0.21
4.54,0.96,5.96,-0.23
4.54,0.96,6.68,0.1
4.54,0.96,7.39,0.35
4.54,0.96,8.11,0.34
4.54,0.96,8.82,0.12
4.54,0.96,9.54,-0.13
4.54,0.96,10.25,-0.27
4.54,1.68,0.25,-0.43
4.54,1.68,0.96,-0.25
4.54,1.68,1.68,-0.41
4.54,1.68,2.39,0.1
4.54,1.68,3.11,-0.43
4.54,1.68,3.82,0.13
4.54,1.68,4.54,0.07
4.54,1.68,5.25,-0.37
4.54,1.68,5.96,-0.39
4.54,1.68,6.68,-0.07
4.54,1.68,7.39,0.19
4.54,1.68,8.11,0.18
4.54,1.68,8.82,-0.04
4.54,1.68,9.54,-0.29
4.54,1.68,10.25,-0.43
4.54,2.39,0.25,0.08
4.54,2.39,0.96,0.27
4.54,2.39,1.68,0.1
4.54,2.39,2.39,0.62
4.54,2.39,3.11,0.09
4.54,2.39,3.82,0.65
4.54,2.39,4.54,0.58
4.54,2.39,5.25,0.14
4.54,2.39,5.96,0.12
4.54,2.39,6.68,0.45
4.54,2.39,7.39,0.7
4.54,2.39,8.11,0.69
4.54,2.39,8.82,0.47
4.54,2.39,9.54,0.22
4.54,2.39,10.25,0.08
4.54,3.11,0.25,-0.45
4.54,3.11,0.96,-0.26
4.54,3.11,1.68,-0.43
4.54,3.11,2.39,0.09
4.54,3.11,3.11,-0.44
4.54,3.11,3.82,0.12
4.54,3.11,4.54,0.05
4.54,3.11,5.25,-0.39
4.54,3.11,5.96,-0.41
4.54,3.11,6.68,-0.08
4.54,3.11,7.39,0.17
4.54,3.11,8.11,0.16
4.54,3.11,8.82,-0.06
4.54,3.11,9.54,-0.31
4.54,3.11,10.25,-0.45
4.54,3.82,0.25,0.11
4.54,3.82,0.96,0.3
4.54,3.82,1.68,0.13
4.54,3.82,2.39,0.65
4.54,3.82,3.11,0.12
4.54,3.82,3.82,0.68
4.54,3.82,4.54,0.61
4.54,3.82,5.25,0.17
4.54,3.82,5.96,0.15
4.54,3.82,6.68,0.48
4.54,3.82,7.39,0.73
4.54,3.82,8.11,0.72
4.54,3.82,8.82,0.5
4.54,3.82,9.54,0.25
4.54,3.82,10.25,0.11
4.54,4.54,0.25,0.04
4.54,4.54,0.96,0.23
4.54,4.54,1.68,0.07
4.54,4.54,2.39,0.58
4.54,4.54,3.11,0.05
4.54,4.54,3.82,0.61
4.54,4.54,4.54,0.55
4.54,4.54,5.25,0.11
4.54,4.54,5.96,0.08
4.54,4.54,6.68,0.41
4.54,4.54,7.39,0.67
4.54,4.54,8.11,0.66
4.54,4.54,8.82,0.44
4.54,4.54,9.54,0.19
4.54,4.54,10.25,0.05
4.54,5.25,0.25,-0.39
4.54,5.25,0.96,-0.21
4.54,5.25,1.68,-0.37
4.54,5.25,2.39,0.14
4.54,5.25,3.11,-0.39
4.54,5.25,3.82,0.17
4.54,5.25,4.54,0.11
4.54,5.25,5.25,-0.33
4.54,5.25,5.96,-0.35
4.54,5.25,6.68,-0.03
4.54,5.25,7.39,0.23
4.54,5.25,8.11,0.22
4.54,5.25,8.82,-0.0
4.54,5.25,9.54,-0.25
4.54,5.25,10.25,-0.39
4.54,5.96,0.25,-0.42
4.54,5.96,0.96,-0.23
4.54,5.96,1.68,-0.39
4.54,5.96,2.39,0.12
4.54,5.96,3.11,-0.41
4.54,5.96,3.82,0.15
4.54,5.96,4.54,0.08
4.54,5.96,5.25,-0.35
4.54,5.96,5.96,-0.38
4.54,5.96,6.68,-0.05
4.54,5.96,7.39,0.21
4.54,5.96,8.11,0.19
4.54,5.96,8.82,-0.02
4.54,5.96,9.54,-0.28
4.54,5.96,10.25,-0.42
4.54,6.68,0.25,-0.09
4.54,6.68,0.96,0.1
4.54,6.68,1.68,-0.07
4.54,6.68,2.39,0.45
4.54,6.68,3.11,-0.08
4.54,6.68,3.82,0.48
4.54,6.68,4.54,0.41
4.54,6.68,5.25,-0.03
4.54,6.68,5.96,-0.05
4.54,6.68,6.68,0.28
4.54,6.68,7.39,0.53
4.54,6.68,8.11,0.52
4.54,6.68,8.82,0.3
4.54,6.68,9.54,0.05
4.54,6.68,10.25,-0.09
4.54,7.39,0.25,0.17
4.54,7.39,0.96,0.35
4.54,7.39,1.68,0.19
4.54,7.39,2.39,0.7
4.54,7.39,3.11,0.17
4.54,7.39,3.82,0.73
4.54,7.39,4.54,0.67
4.54,7.39,5.25,0.23
4.54,7.39,5.96,0.21
4.54,7.39,6.68,0.53
4.54,7.39,7.39,0.79
4.54,7.39,8.11,0.78
4.54,7.39,8.82,0.56
4.54,7.39,9.54,0.31
4.54,7.39,10.25,0.17
4.54,8.11,0.25,0.15
4.54,8.11,0.96,0.34
4.54,8.11,1.68,0.18
4.54,8.11,2.39,0.69
4.54,8.11,3.11,0.16
4.54,8.11,3.82,0.72
4.54,8.11,4.54,0.66
4.54,8.11,5.25,0.22
4.54,8.11,5.96,0.19
4.54,8.11,6.68,0.52
4.54,8.11,7.39,0.78
4.54,8.11,8.11,0.76
4.54,8.11,8.82,0.55
4.54,8.11,9.54,0.29
4.54,8.11,10.25,0.15
4.54,8.82,0.25,-0.07
4.54,8.82,0.96,0.12
4.54,8.82,1.68,-0.04
4.54,8.82,2.39,0.47
4.54,8.82,3.11,-0.06
4.54,8.82,3.82,0.5
4.54,8.82,4.54,0.44
4.54,8.82,5.25,-0.0
4.54,8.82,5.96,-0.02
4.54,8.82,6.68,0.3
4.54,8.82,7.39,0.56
4.54,8.82,8.11,0.55
4.54,8.82,8.82,0.33
4.54,8.82,9.54,0.08
4.54,8.82,10.25,-0.06
4.54,9.54,0.25,-0.32
4.54,9.54,0.96,-0.13
4.54,9.54,1.68,-0.29
4.54,9.54,2.39,0.22
4.54,9.54,3.11,-0.31
4.54,9.54,3.82,0.25
4.54,9.54,4.54,0.19
4.54,9.54,5.25,-0.25
4.54,9.54,5.96,-0.28
4.54,9.54,6.68,0.05
4.54,9.54,7.39,0.31
4.54,9.54,8.11,0.29
4.54,9.54,8.82,0.08
4.54,9.54,9.54,-0.17
4.54,9.54,10.25,-0.32
4.54,10.25,0.25,-0.46
4.54,10.25,0.96,-0.27
4.54,10.25,1.68,-0.43
4.54,10.25,2.39,0.08
4.54,10.25,3.11,-0.45
4.54,10.25,3.82,0.11
4.54,10.25,4.54,0.05
4.54,10.25,5.25,-0.39
4.54,10.25,5.96,-0.42
4.54,10.25,6.68,-0.09
4.54,10.25,7.39,0.17
4.54,10.25,8.11,0.15
4.54,10.25,8.82,-0.06
4.54,10.25,9.54,-0.32
4.54,10.25,10.25,-0.46
5.25,0.25,0.25,-0.9
5.25,0.25,0.96,-0.71
5.25,0.25,1.68,-0.87
5.25,0.25,2.39,-0.36
5.25,0.25,3.11,-0.89
5.25,0.25,3.82,-0.33
5.25,0.25,4.54,-0.39
5.25,0.25,5.25,-0.83
5.25,0.25,5.96,-0.86
5.25,0.25,6.68,-0.53
5.25,0.25,7.39,-0.27
5.25,0.25,8.11,-0.29
5.25,0.25,8.82,-0.5
5.25,0.25,9.54,-0.75
5.25,0.25,10.25,-0.9
5.25,0.96,0.25,-0.71
5.25,0.96,0.96,-0.52
5.25,0.96,1.68,-0.68
5.25,0.96,2.39,-0.17
5.25,0.96,3.11,-0.7
5.25,0.96,3.82,-0.14
5.25,0.96,4.54,-0.21
5.25,0.96,5.25,-0.64
5.25,0.96,5.96,-0.67
5.25,0.96,6.68,-0.34
5.25,0.96,7.39,-0.08
5.25,0.96,8.11,-0.1
5.25,0.96,8.82,-0.31
5.25,0.96,9.54,-0.57
5.25,0.96,10.25,-0.71
5.25,1.68,0.25,-0.87
5.25,1.68,0.96,-0.68
5.25,1.68,1.68,-0.85
5.25,1.68,2.39,-0.33
5.25,1.68,3.11,-0.87
5.25,1.68,3.82,-0.3
5.25,1.68,4.54,-0.37
5.25,1.68,5.25,-0.81
5.25,1.68,5.96,-0.83
5.25,1.68,6.68,-0.5
5.25,1.68,7.39,-0.25
5.25,1.68,8.11,-0.26
5.25,1.68,8.82,-0.48
5.25,1.68,9.54,-0.73
5.25,1.68,10.25,-0.87
5.25,2.39,0.25,-0.36
5.25,2.39,0.96,-0.17
5.25,2.39,1.68,-0.33
5.25,2.39,2.39,0.18
5.25,2.39,3.11,-0.35
5.25,2.39,3.82,0.21
5.25,2.39,4.54,0.14
5.25,2.39,5.25,-0.29
5.25,2.39,5.96,-0.32
5.25,2.39,6.68,0.01
5.25,2.39,7.39,0.27
5.25,2.39,8.11,0.25
5.25,2.39,8.82,0.04
5.25,2.39,9.54,-0.22
5.25,2.39,10.25,-0.36
5.25,3.11,0.25,-0.89
5.25,3.11,0.96,-0.7
5.25,3.11,1.68,-0.87
5.25,3.11,2.39,-0.35
5.25,3.11,3.11,-0.88
5.25,3.11,3.82,-0.32
5.25,3.11,4.54,-0.39
5.25,3.11,5.25,-0.82
5.25,3.11,5.96,-0.85
5.25,3.11,6.68,-0.52
5.25,3.11,7.39,-0.26
5.25,3.11,8.11,-0.28
5.25,3.11,8.82,-0.5
5.25,3.11,9.54,-0.75
5.25,3.11,10.25,-0.89
5.25,3.82,0.25,-0.33
5.25,3.82,0.96,-0.14
5.25,3.82,1.68,-0.3
5.25,3.82,2.39,0.21
5.25,3.82,3.11,-0.32
5.25,3.82,3.82,0.24
5.25,3.82,4.54,0.17
5.25,3.82,5.25,-0.26
5.25,3.82,5.96,-0.29
5.25,3.82,6.68,0.04
5.25,3.82,7.39,0.3
5.25,3.82,8.11,0.28
5.25,3.82,8.82,0.06
5.25,3.82,9.54,-0.19
5.25,3.82,10.25,-0.33
5.25,4.54,0.25,-0.39
5.25,4.54,0.96,-0.21
5.25,4.54,1.68,-0.37
5.25,4.54,2.39,0.14
5.25,4.54,3.11,-0.39
5.25,4.54,3.82,0.17
5.25,4.54,4.54,0.11
5.25,4.54,5.25,-0.33
5.25,4.54,5.96,-0.35
5.25,4.54,6.68,-0.03
5.25,4.54,7.39,0.23
5.25,4.54,8.11,0.22
5.25,4.54,8.82,-0.0
5.25,4.54,9.54,-0.25
5.25,4.54,10.25,-0.39
