id,x0,x1,x2,fitness-4,fitness-5,fitness-4.5,fitness-3.5,fitness-3
80295,-1.48748,4.41239,-5,NA,NA,-42.569,NA,NA
80437,-1.74051,4.41747,-5,NA,NA,-48.558,NA,NA
80683,-1.46464,4.18163,-5,NA,-44.12,NA,NA,NA
80810,-1.39631,4.6813,-5,NA,-55.267,NA,NA,NA
81116,-1.39717,4.73955,-5,NA,-57.898,NA,NA,NA
81384,-2.18912,3.46488,-5,NA,NA,-45.339,NA,NA
81586,-1.7831,3.46187,-4.49044,NA,-64.046,NA,NA,NA
81642,-2.07816,3.72383,-5,NA,-40.359,NA,NA,NA
81873,-2.10971,3.812,-3.92232,NA,-70.774,NA,NA,NA
82158,-2.57677,3.5297,-4.69597,NA,NA,-58.559,NA,NA
82345,-2.51254,4.25743,-5,NA,NA,-56.452,NA,NA
82417,-2.41255,4.01028,-5,NA,-52.335,NA,NA,NA
82771,-3.53126,3.09629,-5,NA,NA,-116.233,NA,NA
82831,-2.20485,3.69388,-5,-37.573,NA,NA,NA,NA
83035,-2.18701,3.258,-4.79255,-60.618,NA,NA,NA,NA
83380,-1.74449,3.53556,-4.68154,NA,-43.004,NA,NA,NA
83530,-1.61098,4.33966,-4.6812,NA,-48.746,NA,NA,NA
83615,-2.51616,4.1836,-5,NA,NA,-53.375,NA,NA
83912,-1.54229,3.85142,-5,NA,NA,-22.622,NA,NA
84123,-1.69659,3.76603,-5,NA,-53.387,NA,NA,NA
84364,-1.61984,4.21193,-5,NA,NA,-35.706,NA,NA
84597,-1.10816,4.06315,-4.95324,NA,NA,-41.245,NA,NA
84775,-2.31231,5,-5,NA,NA,-80.751,NA,NA
84820,-1.85902,4.05552,-5,NA,-42.869,NA,NA,NA
85116,-1.1406,3.9261,-4.5469,NA,NA,-40.791,NA,NA
85324,-2.14366,3.52176,-5,NA,-50.316,NA,NA,NA
85409,-1.38401,3.6037,-5,NA,-47.602,NA,NA,NA
85767,-1.6943,4.05504,-4.76605,NA,-43.06,NA,NA,NA
85984,-2.23732,4.4861,-5,NA,NA,NA,-72.421,NA
86153,-2.54206,5,-5,-87.093,NA,NA,NA,NA
86335,-1.37705,4.0902,-4.64878,-31.027,NA,NA,NA,NA
86534,-1.57215,4.94838,-5,NA,-75.351,NA,NA,NA
86788,-1.89701,3.919,-5,NA,-40.473,NA,NA,NA
86882,-2.39051,4.39347,-5,-61.685,NA,NA,NA,NA
87012,-1.92033,4.47255,-5,NA,-57.368,NA,NA,NA
87215,-1.60228,4.02459,-4.50831,-37.786,NA,NA,NA,NA
87412,-1.4363,4.117,-4.245,-67.164,NA,NA,NA,NA
87648,-2.23079,3.75776,-4.52892,NA,-53.579,NA,NA,NA
87941,-2.01817,3.88609,-4.02987,NA,-72.212,NA,NA,NA
88184,-2.14988,3.15249,-4.62844,NA,NA,-64.332,NA,NA
88328,-2.2732,4.11668,-4.23718,NA,-74.826,NA,NA,NA
88541,-1.95722,3.88294,-4.58911,NA,-47.996,NA,NA,NA
88656,-1.59657,3.44571,-4.70408,NA,-37.719,NA,NA,NA
88874,-1.56614,4.19793,-5,-34.689,NA,NA,NA,NA
89102,-1.56012,4.27529,-4.97708,NA,-48.901,NA,NA,NA
89230,-2.11325,4.04842,-4.87021,NA,NA,-35.657,NA,NA
89466,-1.60309,4.09327,-5,NA,NA,-22.66,NA,NA
89722,-2.76756,5,-4.90853,NA,NA,-88.174,NA,NA
89859,-1.36456,3.35867,-5,NA,-59.766,NA,NA,NA
90147,-1.39689,4.61519,-5,-70.847,NA,NA,NA,NA
90309,-1.81933,4.22845,-4.99686,NA,-44.849,NA,NA,NA
90507,-1.8326,4.2969,-5,NA,NA,-39.892,NA,NA
90745,-1.25838,3.7345,-5,NA,-47.698,NA,NA,NA
90819,-1.09519,3.67611,-5,NA,NA,-37.382,NA,NA
91120,-2.35177,4.03634,-4.84716,NA,-55.753,NA,NA,NA
91336,-1.49848,5,-4.88615,-77.619,NA,NA,NA,NA
91584,-1.50011,4.17556,-5,NA,NA,-26.552,NA,NA
91616,-1.2184,4.33712,-5,-55.586,NA,NA,NA,NA
91962,-1.94253,4.15908,-5,-36.769,NA,NA,NA,NA
92117,-2.09593,3.66257,-5,NA,-38.646,NA,NA,NA
92301,-2.05751,4.0708,-5,NA,-50.994,NA,NA,NA
92560,-1.37774,4.19241,-5,NA,NA,-42.942,NA,NA
92678,-2.45252,4.76848,-4.76187,NA,-77.785,NA,NA,NA
92975,-1.98063,5,-5,NA,NA,-67.369,NA,NA
93169,-1.27211,3.5012,-5,-21.887,NA,NA,NA,NA
93273,-1.79046,3.34262,-4.14722,NA,NA,-56.939,NA,NA
93483,-2.09227,5,-5,NA,-80.764,NA,NA,NA
93652,-1.88868,3.88627,-5,NA,-40.269,NA,NA,NA
93947,-1.46416,3.87514,-5,NA,-35.196,NA,NA,NA
94094,-1.15327,3.81142,-4.65713,NA,NA,-21.519,NA,NA
94394,-1.47713,3.57572,-4.34849,NA,NA,-43.596,NA,NA
94511,-1.07326,3.91206,-4.32789,NA,NA,-71.023,NA,NA
94778,-1.13876,3.47109,-4.76928,NA,-44.05,NA,NA,NA
94949,-1.48112,4.00011,-4.41553,NA,-61.011,NA,NA,NA
95123,-2.02942,4.47082,-5,NA,-58.497,NA,NA,NA
95208,-1.54687,3.76128,-5,NA,-42.99,NA,NA,NA
95574,-1.92201,4.01013,-5,NA,-44.023,NA,NA,NA
95774,-1.70884,4.55217,-5,NA,-66.25,NA,NA,NA
95995,-1.42324,4.13857,-4.54941,NA,-53.879,NA,NA,NA
96125,-2.07705,3.30205,-5,-54.069,NA,NA,NA,NA
96348,-1.72724,3.44237,-5,-30.089,NA,NA,NA,NA
96530,-1.4846,4.53281,-5,-59.021,NA,NA,NA,NA
96689,-1.20921,4.22916,-5,NA,-52.084,NA,NA,NA
96848,-1.81898,4.08196,-4.95464,NA,NA,-31.368,NA,NA
97054,-1.11641,4.31709,-4.81687,NA,-50.311,NA,NA,NA
97371,-1.60355,3.93035,-5,NA,NA,-18.479,NA,NA
97405,-1.40777,3.67158,-5,NA,-38.485,NA,NA,NA
97713,-1.14989,3.03798,-5,NA,NA,-65.804,NA,NA
97896,-1.92756,2.97625,-5,NA,-63.839,NA,NA,NA
98126,-1.11138,3.47039,-5,NA,-52.68,NA,NA,NA
98283,-1.74822,4.1643,-5,NA,-38.751,NA,NA,NA
98459,-2.31109,3.59278,-5,-48.075,NA,NA,NA,NA
98729,-2.82,3.85712,-5,NA,-73.131,NA,NA,NA
98920,-1.75691,4.77376,-5,NA,-77.393,NA,NA,NA
99193,-1.05446,4.40309,-5,NA,NA,-80.366,NA,NA
99268,-1.47937,4.70836,-5,NA,-61.235,NA,NA,NA
99420,-1.1006,3.37665,-4.60726,-56.932,NA,NA,NA,NA
99639,-2.1405,3.30881,-4.888,NA,NA,-42.247,NA,NA
99922,-1.2633,3.93143,-5,NA,-48.381,NA,NA,NA
100047,-1.32852,3.8935,-5,NA,-30.318,NA,NA,NA
100248,-1.55549,3.1101,-5,NA,NA,-47.112,NA,NA
100564,-2.36578,3.59029,-5,NA,NA,-50.23,NA,NA
100772,-2.12494,4.02048,-4.90442,NA,-46.239,NA,NA,NA
100988,-2.46619,3.48011,-4.57813,NA,-67.16,NA,NA,NA
101020,-1.98442,3.464,-5,NA,-62.716,NA,NA,NA
101233,-1.19254,3.59807,-4.96405,NA,-59.127,NA,NA,NA
101501,-2.42976,3.82891,-4.82009,NA,NA,-47.23,NA,NA
101657,-1.79431,3.45302,-5,NA,NA,-27.242,NA,NA
101916,-2.64739,3.9261,-5,NA,-57.468,NA,NA,NA
102076,-2.87201,4.64985,-5,NA,-88.894,NA,NA,NA
102240,-1.71414,4.02923,-4.79674,NA,-44.478,NA,NA,NA
102483,-2.61994,4.09833,-5,NA,-67.868,NA,NA,NA
102752,-2.42242,3.83442,-5,NA,NA,-42.989,NA,NA
102855,-2.80526,3.52347,-5,NA,-73.88,NA,NA,NA
103110,-1.35644,2.91076,-5,NA,-66.081,NA,NA,NA
103237,-2.41774,3.96984,-4.32197,NA,-61.208,NA,NA,NA
103590,-2.29812,3.38245,-5,NA,-47.632,NA,NA,NA
103717,-2.05129,4.12187,-4.38876,NA,-49.098,NA,NA,NA
103967,-1.82606,3.71357,-4.50405,NA,-42.882,NA,NA,NA
104080,-2.78215,4.15536,-5,NA,-67.17,NA,NA,NA
104234,-2.11554,3.91693,-5,NA,-44.057,NA,NA,NA
104584,-2.01917,4.05242,-4.44613,NA,-53.841,NA,NA,NA
104716,-2.12065,3.87506,-5,-42.158,NA,NA,NA,NA
104943,-2.16377,3.429,-5,NA,-55.198,NA,NA,NA
105022,-2.46887,4.02275,-5,NA,-58.945,NA,NA,NA
105311,-2.25551,3.46924,-5,NA,NA,-52.83,NA,NA
105535,-2.00535,4.86771,-4.9705,NA,-64.833,NA,NA,NA
105653,-1.64192,5,-4.90994,NA,-71.301,NA,NA,NA
105885,-2.04105,4.47311,-4.86667,NA,NA,-49.053,NA,NA
106002,-1.40317,4.59264,-5,NA,-56.502,NA,NA,NA
106393,-1.63252,3.28019,-5,NA,-45.792,NA,NA,NA
106563,-3.0728,4.21362,-4.87854,NA,-81.173,NA,NA,NA
106620,-1.52524,4.12879,-5,NA,-35.347,NA,NA,NA
106920,-1.68519,3.27998,-5,NA,NA,-38.283,NA,NA
107104,-1.52369,4.19789,-4.80513,NA,NA,-29.282,NA,NA
107388,-1.22187,3.89869,-4.93807,-24.009,NA,NA,NA,NA
107407,-1.36657,5,-5,NA,NA,-76.915,NA,NA
107660,-1.27657,4.89258,-5,NA,-80.881,NA,NA,NA
107810,-1.8725,4.29924,-4.43254,-55.486,NA,NA,NA,NA
108099,-2.41028,3.51458,-5,-59.709,NA,NA,NA,NA
108295,-1.46692,4.77221,-4.53663,NA,-81.549,NA,NA,NA
108502,-1.6517,3.74452,-5,NA,-51.657,NA,NA,NA
108714,-2.13087,4.44821,-4.40655,NA,-63.657,NA,NA,NA
108957,-0.89378,3.87221,-4.98504,NA,-76.744,NA,NA,NA
109070,-2.16815,3.11,-5,NA,-71.434,NA,NA,NA
109311,-1.95817,3.63173,-5,NA,-43.657,NA,NA,NA
109441,-1.73895,3.88412,-4.69047,NA,-45.17,NA,NA,NA
109779,-0.979397,4.49801,-5,NA,-87.776,NA,NA,NA
109877,-2.30221,4.86372,-4.71111,NA,-79.482,NA,NA,NA
110182,-1.71482,4.25839,-4.88268,NA,-31.149,NA,NA,NA
110248,-1.83006,3.39044,-4.13829,NA,NA,-65.667,NA,NA
110484,-2.13366,4.9117,-5,NA,-73.813,NA,NA,NA
110659,-2.79959,4.41607,-4.78417,NA,NA,-71.752,NA,NA
110997,-2.24471,4.05538,-5,-46.7,NA,NA,NA,NA
111035,-1.76445,4.28101,-5,NA,-40.698,NA,NA,NA
111384,-2.18948,4.20015,-5,-49.33,NA,NA,NA,NA
111543,-2.09094,3.25619,-5,NA,-70.57,NA,NA,NA
111787,-1.57547,3.77944,-5,NA,NA,-9.889,NA,NA
111849,-2.03289,3.35226,-5,NA,-70.416,NA,NA,NA
112168,-1.63428,3.32961,-5,NA,-40.898,NA,NA,NA
112290,-1.28551,3.66993,-4.55333,-27.196,NA,NA,NA,NA
112512,-1.13165,3.46149,-5,NA,NA,-42.178,NA,NA
112646,-1.56025,3.56928,-5,NA,NA,-6.952,NA,NA
112801,-1.45556,3.28454,-5,NA,-74.855,NA,NA,NA
113153,-1.23141,4.19139,-5,NA,NA,-40.981,NA,NA
113275,-1.76893,3.99943,-5,NA,-46.276,NA,NA,NA
113526,-2.14139,3.98877,-4.90886,NA,-47.81,NA,NA,NA
113743,-2.2136,4.3476,-5,NA,-53.282,NA,NA,NA
113975,-2.49144,3.47466,-5,NA,-65.413,NA,NA,NA
114168,-1.45057,3.03428,-5,NA,-66.208,NA,NA,NA
114393,-1.45782,2.98157,-5,NA,NA,-72.381,NA,NA
114507,-1.47352,3.85991,-5,NA,NA,-21.939,NA,NA
114792,-2.64362,3.76563,-5,NA,NA,-63.531,NA,NA
114833,-2.20012,4.18624,-5,NA,-48.561,NA,NA,NA
115002,-2.21134,4.30645,-4.26555,NA,-74.36,NA,NA,NA
115217,-1.38996,4.27234,-5,NA,-72.542,NA,NA,NA
115408,-1.3702,4.80181,-5,NA,-64.312,NA,NA,NA
115677,-1.57609,3.98109,-5,NA,NA,-21.556,NA,NA
115823,-1.29388,3.7616,-4.74488,NA,-38.575,NA,NA,NA
116055,-1.09601,4.07673,-4.93811,NA,NA,-46.851,NA,NA
116386,-1.66655,4.07899,-5,-23.91,NA,NA,NA,NA
116470,-1.24693,4.20303,-5,NA,-63.475,NA,NA,NA
116781,-2.25623,4.18749,-5,NA,-45.833,NA,NA,NA
116878,-1.97617,4.50634,-4.83747,NA,-55.653,NA,NA,NA
117002,-1.93398,3.89285,-5,NA,-31.483,NA,NA,NA
117313,-1.60566,4.44584,-5,NA,NA,-48.627,NA,NA
117526,-1.65763,3.66404,-5,NA,NA,-5.767,NA,NA
117738,-1.07369,3.63355,-4.77431,NA,NA,-26.071,NA,NA
117976,-1.50405,4.85132,-5,NA,NA,NA,-106.206,NA
118038,-1.43734,3.91178,-5,-27.438,NA,NA,NA,NA
118232,-1.18328,4.14269,-4.76919,NA,-54.923,NA,NA,NA
118404,-2.07389,3.9378,-5,NA,-41.477,NA,NA,NA
118698,-1.72705,3.13877,-5,NA,-68.757,NA,NA,NA
118816,-2.48258,3.21259,-5,NA,-72.995,NA,NA,NA
119111,-1.8986,4.46909,-5,NA,-57.134,NA,NA,NA
119356,-2.09255,4.60968,-4.86366,NA,-53.852,NA,NA,NA
119596,-1.88256,3.6757,-4.62001,NA,-46.961,NA,NA,NA
119707,-1.19937,3.52545,-5,NA,-58.678,NA,NA,NA
119834,-1.78574,3.54001,-5,NA,-42.397,NA,NA,NA
120138,-1.76285,4.39654,-5,NA,-48.35,NA,NA,NA
120265,-1.59761,4.11928,-4.78733,NA,-41.423,NA,NA,NA
120458,-2.94524,4.09017,-5,NA,-74.564,NA,NA,NA
120717,-2.99783,3.78442,-5,NA,NA,-65.699,NA,NA
120877,-2.22206,4.07993,-4.2588,NA,-67.667,NA,NA,NA
121092,-1.44971,4.08525,-5,NA,NA,-29.888,NA,NA
121311,-2.00874,4.22168,-4.97135,NA,NA,-27.027,NA,NA
121485,-2.23045,4.03459,-5,NA,-47.089,NA,NA,NA
121614,-1.62695,5,-5,NA,-74.448,NA,NA,NA
121813,-2.08104,5,-4.92186,NA,-77.639,NA,NA,NA
122041,-1.88634,5,-4.56141,NA,-78.331,NA,NA,NA
122276,-2.14818,4.33779,-4.70891,NA,NA,-51.36,NA,NA
122459,-1.38294,3.52728,-5,NA,-59.294,NA,NA,NA
122707,-1.636,3.29868,-4.69176,NA,-44.049,NA,NA,NA
122905,-2.26247,5,-5,NA,-76.577,NA,NA,NA
123012,-2.28366,3.14117,-5,NA,-72.899,NA,NA,NA
123295,-1.41714,2.9208,-5,NA,-63.943,NA,NA,NA
123423,-1.79622,3.57048,-5,NA,-43.779,NA,NA,NA
123734,-2.26837,3.88766,-5,NA,NA,NA,NA,-84.591
123932,-2.63723,4.02675,-5,NA,-63.517,NA,NA,NA
124140,-1.85697,5,-5,NA,-77.109,NA,NA,NA
124289,-2.01625,4.49792,-4.83969,NA,NA,-52.948,NA,NA
124474,-2.63447,4.76994,-4.64475,NA,NA,-81.44,NA,NA
124795,-2.44681,5,-4.51488,-89.769,NA,NA,NA,NA
124821,-2.8798,3.8293,-5,NA,-78.02,NA,NA,NA
125149,-2.65982,4.27776,-5,NA,NA,-53.191,NA,NA
125350,-2.49598,3.94744,-5,NA,NA,NA,-69.532,NA
125452,-2.76033,5,-4.98303,-94.037,NA,NA,NA,NA
125739,-2.78826,4.32525,-5,NA,-74.086,NA,NA,NA
125955,-2.16392,4.53809,-5,NA,NA,-54.961,NA,NA
126131,-2.13066,3.63287,-5,NA,NA,-35.866,NA,NA
126302,-1.7908,3.78738,-5,-24.43,NA,NA,NA,NA
126497,-1.88743,4.74482,-5,NA,NA,NA,-80.028,NA
126743,-2.1934,4.19013,-5,-56.821,NA,NA,NA,NA
126917,-2.50794,4.32398,-5,NA,-65.64,NA,NA,NA
127168,-1.76877,3.75059,-4.33306,NA,-40.307,NA,NA,NA
127220,-1.11803,3.41843,-5,NA,-50.664,NA,NA,NA
127426,-1.43329,4.03596,-5,NA,-47.513,NA,NA,NA
127614,-1.65719,3.15567,-5,NA,-65.772,NA,NA,NA
127926,-1.26218,3.22893,-5,-41.436,NA,NA,NA,NA
128176,-1.52366,3.91385,-4.61293,NA,NA,-15.536,NA,NA
128318,-1.58589,3.98596,-5,-14.716,NA,NA,NA,NA
128500,-1.55207,4.65619,-5,-76.734,NA,NA,NA,NA
128791,-1.80264,3.93835,-5,NA,-47.058,NA,NA,NA
128934,-1.34607,3.6353,-5,NA,-44.997,NA,NA,NA
129078,-1.45594,3.81708,-4.70289,NA,-34.519,NA,NA,NA
129380,-0.780403,4.16038,-5,NA,NA,-62.179,NA,NA
129510,-1.61671,4.22171,-5,NA,-40.626,NA,NA,NA
129680,-2.40215,3.47157,-5,NA,-54.265,NA,NA,NA
129845,-2.34451,4.19644,-4.69993,NA,-47.878,NA,NA,NA
130057,-1.6947,4.73597,-5,NA,NA,-47.255,NA,NA
130211,-1.78551,4.08883,-5,-35.584,NA,NA,NA,NA
130524,-1.49718,4.30188,-5,NA,-49.644,NA,NA,NA
130615,-1.53015,4.72148,-5,NA,-67.927,NA,NA,NA
130967,-1.70427,4.25084,-5,NA,NA,-37.236,NA,NA
131044,-1.84027,5,-5,NA,-76.27,NA,NA,NA
131206,-2.36087,3.85255,-4.42813,NA,NA,NA,-54.414,NA
131445,-2.13108,4.80635,-5,NA,-67.198,NA,NA,NA
131746,-2.19347,3.79108,-5,-55.222,NA,NA,NA,NA
131817,-1.61336,3.0084,-4.87978,NA,NA,-60.962,NA,NA
132152,-1.29457,3.23166,-4.53386,NA,NA,-56.054,NA,NA
132232,-1.30932,3.54706,-5,NA,-54.97,NA,NA,NA
132567,-1.87834,4.18612,-5,NA,-50.775,NA,NA,NA
132613,-2.04201,3.53495,-5,NA,-56.046,NA,NA,NA
132899,-1.55771,4.1744,-5,-28.821,NA,NA,NA,NA
133170,-1.85863,4.09085,-5,NA,-46.259,NA,NA,NA
133355,-2.57305,4.09607,-5,-58.839,NA,NA,NA,NA
133585,-1.08926,3.82778,-5,-70.917,NA,NA,NA,NA
133653,-1.55113,3.87138,-4.71497,NA,-45.076,NA,NA,NA
133945,-1.50478,3.84625,-4.91972,NA,-26.044,NA,NA,NA
134196,-2.23205,3.78816,-5,NA,-58.628,NA,NA,NA
134393,-1.95197,4.01524,-5,NA,-44.426,NA,NA,NA
134437,-1.95184,4.44214,-5,NA,NA,-44.289,NA,NA
134612,-2.04868,3.01279,-5,NA,-58.454,NA,NA,NA
134927,-3.09431,3.32784,-5,NA,-89.519,NA,NA,NA
135071,-1.89806,3.53305,-4.74001,NA,-51.46,NA,NA,NA
135234,-1.95391,3.86866,-4.72889,NA,-34.719,NA,NA,NA
135588,-1.90719,3.82833,-5,NA,-37.875,NA,NA,NA
135721,-1.13972,4.1917,-5,NA,-49.381,NA,NA,NA
135901,-1.77038,4.41112,-5,NA,-50.015,NA,NA,NA
136048,-2.28774,5,-5,NA,-76.593,NA,NA,NA
136230,-2.30441,3.65036,-5,NA,NA,-43.405,NA,NA
136474,-1.45944,3.88319,-5,NA,NA,-10.658,NA,NA
136642,-2.14492,2.83383,-5,NA,-83.376,NA,NA,NA
136926,-1.94807,3.58626,-4.43145,NA,-55.982,NA,NA,NA
137070,-1.10406,3.81871,-4.66385,NA,-81.018,NA,NA,NA
137202,-1.65149,4.02781,-5,NA,-45.06,NA,NA,NA
137430,-1.91641,4.17938,-5,NA,NA,-36.768,NA,NA
137673,-1.6518,4.22118,-5,NA,-37.816,NA,NA,NA
137890,-1.65193,3.4783,-5,NA,-37.256,NA,NA,NA
138092,-2.07995,3.46986,-5,NA,NA,-31.408,NA,NA
138398,-1.49993,3.90529,-5,NA,-39.306,NA,NA,NA
138499,-1.37565,3.78773,-5,NA,-31.392,NA,NA,NA
138624,-1.1842,4.08137,-5,NA,-57.828,NA,NA,NA
138915,-1.23318,4.17597,-5,NA,-60.953,NA,NA,NA
139010,-1.52115,3.60846,-4.6083,NA,-49.044,NA,NA,NA
139399,-2.23073,3.32491,-4.95599,NA,-51.391,NA,NA,NA
139525,-2.40614,4.22354,-5,-56.69,NA,NA,NA,NA
139794,-1.63454,3.4151,-5,NA,-32.297,NA,NA,NA
139958,-2.7577,4.08792,-4.77074,NA,NA,-64.696,NA,NA
140002,-2.66439,4.55394,-5,NA,-68.69,NA,NA,NA
140258,-1.74569,4.484,-4.99037,NA,-57.323,NA,NA,NA
140543,-1.56693,3.78263,-5,-26.882,NA,NA,NA,NA
140675,-1.77613,3.78536,-5,-23.789,NA,NA,NA,NA
140921,-1.9382,3.47705,-4.86586,-20.935,NA,NA,NA,NA
141194,-2.05875,3.84076,-5,-35.65,NA,NA,NA,NA
141205,-1.33581,5,-5,NA,NA,-76.375,NA,NA
141565,-1.27149,3.56057,-5,NA,-56.651,NA,NA,NA
141634,-1.25107,3.94376,-5,NA,NA,-32.277,NA,NA
141815,-2.10233,2.99974,-5,-77.792,NA,NA,NA,NA
142126,-2.2181,4.27096,-4.30637,NA,NA,-50.937,NA,NA
142215,-2.07229,5,-4.963,-71.072,NA,NA,NA,NA
142447,-2.15238,3.80816,-4.40139,NA,-61.424,NA,NA,NA
142739,-2.3567,4.40078,-5,NA,-56.208,NA,NA,NA
142957,-2.45239,3.99121,-4.36267,NA,NA,-62.551,NA,NA
143149,-1.93468,4.39378,-4.53695,NA,-56.698,NA,NA,NA
143313,-2.1025,4.39754,-5,NA,-60.125,NA,NA,NA
143514,-1.95765,4.32649,-5,NA,-61.618,NA,NA,NA
143681,-2.35799,3.68867,-4.57013,NA,-59.272,NA,NA,NA
143862,-1.56449,4.87777,-4.92315,NA,-76.761,NA,NA,NA
144097,-1.51323,3.95813,-5,NA,-42.278,NA,NA,NA
144333,-2.32798,2.59633,-4.38273,NA,NA,-89.395,NA,NA
144427,-2.0009,3.63167,-5,NA,NA,-28.62,NA,NA
144708,-2.07003,3.58391,-5,NA,NA,-32.95,NA,NA
144894,-2.74211,3.76624,-4.642,NA,-67.74,NA,NA,NA
145186,-1.08292,3.81481,-4.27645,NA,-42.768,NA,NA,NA
145375,-1.4151,3.69732,-4.63651,-18.547,NA,NA,NA,NA
145491,-1.70395,3.32034,-4.51621,-36.498,NA,NA,NA,NA
145725,-2.77345,3.52522,-4.34649,NA,NA,-77.307,NA,NA
145992,-1.69218,3.25165,-5,NA,-45.575,NA,NA,NA
146198,-1.69657,3.51181,-4.74167,NA,-36.69,NA,NA,NA
146398,-1.56822,3.33308,-5,NA,-49.433,NA,NA,NA
146591,-1.47754,4.52762,-5,NA,-60.368,NA,NA,NA
146666,-2.67595,4.79401,-4.95269,-78.638,NA,NA,NA,NA
146894,-1.93031,5,-5,-74.85,NA,NA,NA,NA
147138,-2.41824,4.15234,-5,NA,-54.099,NA,NA,NA
147248,-1.55774,4.62885,-5,-67.702,NA,NA,NA,NA
147541,-1.73017,4.19745,-5,NA,-34.361,NA,NA,NA
147628,-2.63286,4.76133,-4.67022,NA,-75.783,NA,NA,NA
147946,-2.40739,4.85195,-4.75508,NA,NA,-72.909,NA,NA
148040,-1.92815,3.26923,-5,NA,-67.861,NA,NA,NA
148400,-2.20993,3.26365,-4.87158,NA,-55.387,NA,NA,NA
148491,-1.46943,4.29464,-4.85521,-37.4,NA,NA,NA,NA
148635,-1.87346,4.11234,-5,NA,NA,-32.337,NA,NA
148806,-1.45494,4.08661,-5,NA,-52.173,NA,NA,NA
149097,-1.66744,4.39977,-5,NA,-47.771,NA,NA,NA
149390,-1.21852,3.75328,-5,NA,-56.067,NA,NA,NA
149583,-1.45003,3.85646,-5,NA,-33.533,NA,NA,NA
149783,-1.42692,3.36209,-4.71123,NA,NA,-20.631,NA,NA
149980,-2.74959,4.04531,-4.53163,NA,-71.956,NA,NA,NA
150142,-2.31015,4.55425,-5,NA,-68.582,NA,NA,NA
150341,-1.79341,3.93604,-4.56209,-33.96,NA,NA,NA,NA
150453,-1.62909,3.16998,-4.8114,-53.502,NA,NA,NA,NA
150786,-1.74891,3.36098,-4.8785,NA,NA,-33.083,NA,NA
150903,-2.1942,4.4413,-5,-58.489,NA,NA,NA,NA
151115,-2.22199,4.47357,-4.33193,NA,-69.554,NA,NA,NA
151260,-2.15449,4.36259,-4.65356,NA,-58.83,NA,NA,NA
151579,-2.08101,4.66214,-5,NA,-56.504,NA,NA,NA
151776,-2.23732,3.52649,-4.99748,NA,-51.804,NA,NA,NA
151841,-1.1837,3.88929,-5,-24.164,NA,NA,NA,NA
152148,-1.42058,3.44599,-4.86698,-26.679,NA,NA,NA,NA
152291,-1.89491,4.08026,-4.68093,-47.155,NA,NA,NA,NA
152441,-1.54301,3.88693,-5,NA,-43.058,NA,NA,NA
152618,-2.17222,3.22476,-5,NA,-65.2,NA,NA,NA
152901,-2.80175,4.04807,-5,NA,-70.68,NA,NA,NA
153063,-2.56824,3.99355,-5,-60.203,NA,NA,NA,NA
153207,-2.20217,4.54409,-4.03609,NA,NA,-77.116,NA,NA
153530,-1.80597,5,-4.84037,NA,-73.392,NA,NA,NA
153726,-1.89583,3.89757,-4.88873,-24.722,NA,NA,NA,NA
153912,-1.79307,3.52494,-5,NA,-42.405,NA,NA,NA
154030,-1.6769,3.41813,-5,NA,-34.877,NA,NA,NA
154344,-1.47786,3.42682,-5,NA,-62.157,NA,NA,NA
154478,-2.24986,3.79528,-3.76676,-78.136,NA,NA,NA,NA
154643,-1.78508,3.86692,-5,NA,NA,-13.018,NA,NA
154855,-1.47945,4.42064,-4.6395,NA,NA,-48.92,NA,NA
155085,-1.93162,5,-5,NA,-74.672,NA,NA,NA
155262,-1.72653,4.69718,-5,-65.53,NA,NA,NA,NA
155518,-1.65694,4.27315,-5,NA,-38.593,NA,NA,NA
155646,-1.58258,4.24798,-4.62809,NA,NA,-39.704,NA,NA
155902,-2.04386,3.38394,-4.75205,NA,-66.951,NA,NA,NA
156105,-2.60563,3.95701,-4.94575,NA,NA,-60.017,NA,NA
156276,-2.63592,4.41908,-4.80686,-77.684,NA,NA,NA,NA
156479,-2.44883,4.28792,-4.82075,NA,-56.728,NA,NA,NA
156684,-3.31137,3.90819,-5,NA,-91.375,NA,NA,NA
156820,-2.20925,4.61112,-5,NA,-67.055,NA,NA,NA
157199,-2.00158,4.66689,-5,-69.068,NA,NA,NA,NA
157337,-1.98879,3.76407,-5,NA,-34.562,NA,NA,NA
157507,-2.05349,3.39235,-5,NA,NA,-27.565,NA,NA
157617,-2.73561,4.23225,-5,NA,-74.522,NA,NA,NA
157884,-2.25183,3.48325,-5,NA,-50.119,NA,NA,NA
158016,-2.41944,4.56247,-4.84734,NA,-71.164,NA,NA,NA
158289,-1.73241,3.61855,-4.0866,NA,NA,-63.921,NA,NA
158494,-2.64847,4.29793,-4.63753,NA,NA,-60.501,NA,NA
158763,-1.47929,3.12922,-5,NA,NA,-46.754,NA,NA
158940,-2.24124,4.11509,-5,NA,NA,-46.407,NA,NA
159115,-1.06931,3.82509,-5,NA,NA,-26.549,NA,NA
159235,-2.12059,4.88217,-4.87327,NA,-70.675,NA,NA,NA
159527,-1.59136,5,-5,NA,NA,-76.362,NA,NA
159680,-2.81281,3.65407,-5,NA,-73.107,NA,NA,NA
159861,-2.63176,4.39274,-4.85327,NA,-76.419,NA,NA,NA
160116,-2.9759,3.7657,-5,NA,NA,-69.098,NA,NA
