id,x0,x1,x2,fitness-4,fitness-5,fitness-4.5,fitness-3.5,fitness-3
79698,-1.89185,5,-4.30668,NA,-82.022,NA,NA,NA
79821,-2.28821,4.62169,-4.38702,NA,-61.795,NA,NA,NA
80189,-1.51755,4.36809,-4.23496,NA,-68.671,NA,NA,NA
80259,-1.06772,3.85555,-4.33443,NA,-42.284,NA,NA,NA
80413,-2.73278,4.50404,-5,NA,-74.553,NA,NA,NA
80723,-2.31744,4.4912,-5,NA,NA,-56.31,NA,NA
80958,-2.84179,5,-5,NA,-93.37,NA,NA,NA
81124,-1.19443,4.40667,-5,NA,NA,-60.78,NA,NA
81343,-1.7259,3.8837,-5,NA,NA,-10.572,NA,NA
81550,-1.34527,4.37859,-5,NA,NA,-45.422,NA,NA
81667,-1.20357,4.16449,-5,NA,-57.838,NA,NA,NA
81966,-1.74667,3.60553,-4.453,NA,-52.808,NA,NA,NA
82017,-1.97483,4.03016,-4.67137,NA,-47.888,NA,NA,NA
82261,-1.9874,4.14443,-4.93564,NA,-58.704,NA,NA,NA
82469,-1.50574,4.22474,-5,NA,NA,-28.297,NA,NA
82641,-2.17551,3.96558,-5,NA,-43.798,NA,NA,NA
82934,-1.77984,3.99876,-5,NA,-45.8,NA,NA,NA
83100,-1.86644,4.10913,-4.42665,NA,NA,-41.587,NA,NA
83279,-1.70384,4.25582,-4.68441,NA,-37.837,NA,NA,NA
83494,-1.94556,4.6872,-4.72152,NA,-55.265,NA,NA,NA
83778,-1.14643,4.59104,-5,NA,-89.295,NA,NA,NA
83825,-1.73791,3.32554,-5,NA,-39.395,NA,NA,NA
84063,-1.81535,4.21416,-5,-37.234,NA,NA,NA,NA
84256,-1.82256,3.9032,-5,-28.556,NA,NA,NA,NA
84415,-1.78306,3.95905,-4.58833,NA,NA,-27.786,NA,NA
84662,-1.7764,3.89557,-5,NA,-32.632,NA,NA,NA
84828,-1.52696,3.82264,-4.98281,NA,-32.815,NA,NA,NA
85127,-1.2217,4.29668,-5,NA,-54.275,NA,NA,NA
85277,-1.55653,4.46409,-5,-68.574,NA,NA,NA,NA
85486,-1.96149,3.49116,-4.77026,NA,NA,-37.351,NA,NA
85733,-1.09473,3.80467,-4.61575,NA,-75.313,NA,NA,NA
85939,-2.28957,3.1312,-4.75791,NA,-76.454,NA,NA,NA
86163,-2.44857,4.36286,-4.24854,NA,-74.754,NA,NA,NA
86206,-2.34645,3.35449,-5,NA,-49.618,NA,NA,NA
86563,-1.69429,4.20348,-5,NA,NA,-37.153,NA,NA
86663,-2.67564,3.91976,-5,NA,-58.705,NA,NA,NA
86845,-2.05937,4.52307,-5,NA,-56.735,NA,NA,NA
87170,-1.68297,4.05074,-4.69839,NA,-44.955,NA,NA,NA
87318,-2.52882,4.22634,-5,NA,NA,-58.659,NA,NA
87568,-2.16245,4.31804,-5,NA,-55.969,NA,NA,NA
87660,-1.32378,3.97558,-5,-38.498,NA,NA,NA,NA
87809,-1.42465,3.61649,-5,NA,NA,-23.117,NA,NA
88091,-1.55461,3.28161,-5,-30.351,NA,NA,NA,NA
88390,-1.995,3.86638,-5,NA,NA,-33.568,NA,NA
88592,-2.70021,3.83732,-5,NA,-58.475,NA,NA,NA
88663,-1.69068,4.04243,-5,NA,-40.699,NA,NA,NA
88951,-1.10636,3.3442,-4.95427,NA,-44.917,NA,NA,NA
89085,-2.1316,2.98317,-5,NA,-71.607,NA,NA,NA
89232,-1.93694,4.22063,-5,NA,NA,-30.097,NA,NA
89448,-1.92232,4.82875,-5,NA,NA,-66.662,NA,NA
89667,-1.93507,4.43645,-5,NA,-58.495,NA,NA,NA
89938,-1.93292,3.89039,-5,NA,-37.266,NA,NA,NA
90069,-1.79196,5,-5,-80.082,NA,NA,NA,NA
90212,-1.77049,3.80818,-4.90341,-34.337,NA,NA,NA,NA
90512,-2.18699,4.52494,-4.27596,NA,NA,-66.999,NA,NA
90795,-1.71548,3.2514,-5,NA,-46.797,NA,NA,NA
90893,-1.29523,4.46619,-5,NA,-68.528,NA,NA,NA
91030,-1.0197,4.12531,-5,NA,-60.959,NA,NA,NA
91300,-1.44814,3.72371,-5,NA,-35.134,NA,NA,NA
91524,-2.39793,3.75489,-5,NA,-58.793,NA,NA,NA
91763,-2.7246,4.47727,-5,NA,-74.421,NA,NA,NA
91993,-1.8196,3.39576,-5,NA,-46.079,NA,NA,NA
92199,-1.4169,3.5422,-5,-8.475,NA,NA,NA,NA
92201,-2.75508,4.11806,-5,NA,NA,-62.166,NA,NA
92502,-1.45698,5,-5,NA,NA,-75.591,NA,NA
92616,-2.4519,4.83346,-4.5891,NA,-79.272,NA,NA,NA
92964,-2.78311,3.49185,-4.52756,-91.2,NA,NA,NA,NA
93124,-3.21099,4.02165,-5,NA,-86.597,NA,NA,NA
93364,-1.72605,3.75576,-5,-30.938,NA,NA,NA,NA
93549,-1.8489,3.8923,-4.27286,NA,NA,-46.637,NA,NA
93602,-1.56398,4.14678,-4.26642,NA,-69.743,NA,NA,NA
93907,-1.89597,4.40613,-5,NA,-57.097,NA,NA,NA
94124,-1.75624,4.4685,-5,NA,-55.578,NA,NA,NA
94233,-2.39274,3.38067,-5,NA,-53.116,NA,NA,NA
94560,-1.67626,3.4453,-5,NA,-35.279,NA,NA,NA
94623,-2.4458,3.46421,-5,NA,-57.24,NA,NA,NA
94947,-3.2187,3.36111,-4.44271,-104.634,NA,NA,NA,NA
95111,-1.77992,3.79508,-5,-21.974,NA,NA,NA,NA
95236,-1.58602,3.99953,-4.68025,NA,NA,-23.396,NA,NA
95438,-1.73612,3.58311,-5,NA,NA,-22.336,NA,NA
95715,-1.54936,3.70419,-4.87274,NA,-43.027,NA,NA,NA
95965,-1.48701,3.26844,-5,NA,-69.92,NA,NA,NA
96055,-1.21995,3.69626,-5,NA,-56.095,NA,NA,NA
96310,-1.48631,3.43749,-4.35253,NA,-53.482,NA,NA,NA
96419,-2.20581,4.32875,-4.40565,NA,-67.568,NA,NA,NA
96606,-2.25092,5,-4.31033,NA,-92.633,NA,NA,NA
96911,-1.71277,3.42238,-4.71232,NA,-31.625,NA,NA,NA
97111,-2.7225,4.04781,-5,NA,-67.949,NA,NA,NA
97323,-2.04441,3.27506,-5,NA,-73.047,NA,NA,NA
97407,-2.10105,3.48049,-5,NA,-49.098,NA,NA,NA
97738,-2.35984,3.74329,-5,NA,-65.551,NA,NA,NA
97978,-2.4979,3.37326,-5,NA,NA,-60.123,NA,NA
98188,-1.90803,3.32889,-5,NA,NA,-27.8,NA,NA
98242,-2.42387,4.16159,-5,NA,-54.476,NA,NA,NA
98494,-2.02008,4.09026,-5,NA,NA,-31.192,NA,NA
98715,-1.21465,3.31955,-5,NA,-60.75,NA,NA,NA
98934,-2.94549,3.57597,-4.3093,NA,-89.817,NA,NA,NA
99056,-1.52064,3.85531,-4.65549,NA,-43.742,NA,NA,NA
99299,-1.10849,3.48777,-4.31147,-52.053,NA,NA,NA,NA
99576,-2.12048,3.4661,-4.97018,-46.706,NA,NA,NA,NA
99715,-1.17075,3.55717,-5,-47.78,NA,NA,NA,NA
99897,-1.66461,3.42472,-5,-31.139,NA,NA,NA,NA
100051,-2.35471,4.55083,-5,NA,NA,-58.969,NA,NA
100225,-1.66879,4.00053,-5,-20.942,NA,NA,NA,NA
100564,-1.39828,3.23753,-5,-32.789,NA,NA,NA,NA
100644,-0.734191,3.40506,-5,NA,NA,-68.822,NA,NA
100894,-1.26249,4.18215,-5,-66.822,NA,NA,NA,NA
101132,-1.35277,4.25521,-5,NA,NA,-24.805,NA,NA
101223,-1.5795,5,-4.43906,-87.028,NA,NA,NA,NA
101433,-1.49359,4.54273,-4.94065,NA,-55.756,NA,NA,NA
101625,-1.88459,3.72785,-5,-20.825,NA,NA,NA,NA
101866,-1.11556,3.4552,-5,NA,NA,-46.286,NA,NA
102070,-1.05843,4.21124,-5,NA,-50.736,NA,NA,NA
102255,-1.61872,4.53644,-5,NA,NA,-47.854,NA,NA
102530,-1.11468,3.4243,-5,NA,NA,-50.74,NA,NA
102790,-1.68926,4.02388,-5,-31.979,NA,NA,NA,NA
102910,-1.65847,4.24227,-5,NA,NA,-40.836,NA,NA
103006,-2.02733,4.4184,-5,NA,-60.873,NA,NA,NA
103355,-1.6241,3.26155,-4.49124,NA,NA,-36.45,NA,NA
103526,-1.46025,3.38068,-4.23277,-67.835,NA,NA,NA,NA
103702,-1.47324,3.01678,-4.87202,NA,-61.054,NA,NA,NA
103918,-1.47115,2.83693,-5,NA,-84.024,NA,NA,NA
104126,-1.41453,3.6488,-5,NA,-32.295,NA,NA,NA
104251,-2.37862,4.43643,-5,NA,-59.951,NA,NA,NA
104472,-1.90896,3.40727,-4.75341,NA,-62.935,NA,NA,NA
104664,-3.37388,4.42096,-4.48165,NA,-109.18,NA,NA,NA
104940,-2.5631,3.85643,-4.89089,NA,NA,NA,-76.168,NA
105098,-1.94187,3.6821,-5,NA,NA,NA,-53.08,NA
105304,-2.13178,2.6197,-4.51313,NA,-108.954,NA,NA,NA
105466,-1.68255,3.44106,-5,NA,-35.045,NA,NA,NA
105655,-1.57805,4.30452,-4.42245,-75.762,NA,NA,NA,NA
105869,-2.35105,3.10957,-5,NA,-79.631,NA,NA,NA
106146,-1.81816,3.74695,-5,NA,NA,-14.766,NA,NA
106214,-2.33127,4.47362,-5,NA,NA,-57.402,NA,NA
106462,-1.22404,4.29914,-5,NA,-63.936,NA,NA,NA
106681,-1.36131,3.89947,-3.8654,NA,-68.2,NA,NA,NA
106848,-1.33741,4.32885,-4.55992,-68.366,NA,NA,NA,NA
107038,-1.81177,5,-4.77872,-80.468,NA,NA,NA,NA
107213,-2.37895,4.11222,-5,NA,-52.497,NA,NA,NA
107428,-3.02043,3.51012,-5,NA,-79.362,NA,NA,NA
107643,-1.90901,3.67632,-5,NA,-41.271,NA,NA,NA
107930,-2.17488,4.219,-5,NA,-52.914,NA,NA,NA
108070,-2.56468,4.7715,-5,NA,-72.987,NA,NA,NA
108265,-2.52988,4.19751,-5,NA,NA,-52.728,NA,NA
108573,-2.64888,3.96144,-5,NA,NA,-62.294,NA,NA
108654,-1.64178,4.29897,-5,NA,-40.733,NA,NA,NA
108867,-2.71207,4.33291,-5,NA,NA,-67.78,NA,NA
109115,-1.8617,3.34336,-5,NA,NA,-36.614,NA,NA
109258,-1.21756,4.01764,-5,NA,NA,-27.69,NA,NA
109565,-2.05879,3.02696,-4.75275,NA,-57.52,NA,NA,NA
109746,-2.63693,4.1164,-5,NA,-69.653,NA,NA,NA
109947,-2.30144,3.9535,-5,-42.773,NA,NA,NA,NA
110154,-1.64857,3.92851,-4.70602,-12.188,NA,NA,NA,NA
110361,-1.48876,4.11441,-5,NA,-45.279,NA,NA,NA
110420,-1.67963,3.27923,-5,NA,NA,-38.279,NA,NA
110665,-2.05108,3.57023,-5,-44.094,NA,NA,NA,NA
110888,-1.06042,3.49039,-5,NA,-52.272,NA,NA,NA
111120,-1.84554,3.3086,-5,NA,NA,-38.726,NA,NA
111275,-1.94779,3.17082,-5,NA,-67.274,NA,NA,NA
111530,-1.28165,3.64555,-5,NA,-49.114,NA,NA,NA
111610,-2.42823,4.18218,-5,NA,-54.734,NA,NA,NA
111964,-1.81297,4.17823,-5,-44.055,NA,NA,NA,NA
112133,-2.1714,4.18061,-5,NA,NA,-43.553,NA,NA
112298,-2.29239,5,-5,NA,-76.625,NA,NA,NA
112511,-0.999298,3.98744,-4.83285,NA,-82.719,NA,NA,NA
112696,-1.51298,3.82252,-5,NA,NA,-6.172,NA,NA
112856,-1.31067,3.80217,-5,NA,-37.005,NA,NA,NA
113130,-2.18352,3.89285,-4.59644,NA,-53.577,NA,NA,NA
113326,-2.27203,3.48692,-4.78179,NA,-46.665,NA,NA,NA
113541,-1.8171,4.35253,-5,NA,-49.081,NA,NA,NA
113707,-1.45738,3.79495,-5,NA,NA,NA,-40.022,NA
113843,-0.881442,4.5303,-4.78926,-108.015,NA,NA,NA,NA
114182,-1.88143,4.53996,-5,NA,NA,NA,-74.21,NA
114288,-2.15299,3.63394,-5,NA,NA,-36.733,NA,NA
114521,-1.89716,3.03147,-5,-69.214,NA,NA,NA,NA
114657,-1.32708,4.22717,-5,NA,NA,-26.769,NA,NA
114906,-1.11542,3.63637,-5,-27.164,NA,NA,NA,NA
115084,-1.41884,4.13691,-4.65034,NA,NA,-28.459,NA,NA
115225,-2.11159,3.55051,-5,NA,-54.221,NA,NA,NA
115461,-2.0709,4.06718,-4.65171,NA,-52.193,NA,NA,NA
115651,-2.39604,3.10247,-4.72517,NA,-78.903,NA,NA,NA
115950,-2.91545,4.31936,-4.38069,NA,-93.759,NA,NA,NA
116041,-2.63134,3.56315,-5,NA,-69.836,NA,NA,NA
116285,-2.56459,3.87947,-5,-60.549,NA,NA,NA,NA
116491,-1.88441,3.15042,-5,NA,NA,-51.345,NA,NA
116791,-1.75559,3.69577,-5,NA,NA,-20.65,NA,NA
116976,-2.77406,4.10986,-5,NA,NA,-63.885,NA,NA
117141,-1.52011,5,-5,NA,-82.835,NA,NA,NA
117343,-1.73359,4.56769,-4.62545,NA,-65.831,NA,NA,NA
117486,-1.22489,3.87608,-5,NA,-54.596,NA,NA,NA
117680,-1.64293,4.51391,-5,NA,NA,-47.955,NA,NA
117930,-1.14432,4.54512,-5,NA,-83.901,NA,NA,NA
118067,-2.13881,4.60135,-5,-61.673,NA,NA,NA,NA
118330,-1.39059,4.64362,-5,NA,-55.111,NA,NA,NA
118593,-1.91401,4.1235,-4.75501,NA,NA,-28.911,NA,NA
118780,-2.03941,4.19822,-5,NA,-60.481,NA,NA,NA
118841,-0.726703,3.89918,-5,NA,-72.264,NA,NA,NA
119194,-2.32082,3.24514,-5,NA,NA,-59.536,NA,NA
119355,-2.18636,3.44571,-5,NA,-54.649,NA,NA,NA
119464,-1.1911,4.22711,-5,NA,NA,-49.843,NA,NA
119787,-2.08295,4.22174,-5,NA,NA,-42.519,NA,NA
119989,-2.63035,3.85934,-5,NA,-53.481,NA,NA,NA
120116,-2.33384,4.26568,-4.9528,NA,-45.098,NA,NA,NA
120308,-1.78266,4.13682,-4.55972,NA,-52.238,NA,NA,NA
120500,-1.73474,3.92177,-5,-18.137,NA,NA,NA,NA
120766,-2.00066,3.96869,-4.57706,NA,NA,-34.949,NA,NA
120975,-2.85231,3.45251,-4.8111,NA,-70.148,NA,NA,NA
121170,-1.09985,4.16957,-5,NA,-51.458,NA,NA,NA
121365,-1.77283,4.62752,-4.51259,NA,-62.109,NA,NA,NA
121405,-3.12531,4.46813,-4.87342,NA,-92.546,NA,NA,NA
121633,-2.43703,4.67988,-5,NA,-70.714,NA,NA,NA
121982,-1.33859,3.64281,-5,NA,-44.521,NA,NA,NA
122065,-1.85249,3.60935,-5,NA,-45.014,NA,NA,NA
122307,-1.30763,3.48056,-4.55441,NA,-61.391,NA,NA,NA
122534,-1.74041,3.67743,-4.58042,NA,-47.275,NA,NA,NA
122607,-2.3574,3.40981,-4.57572,NA,NA,-59.725,NA,NA
122891,-2.17971,4.07728,-5,NA,-51.112,NA,NA,NA
123106,-1.54754,3.58607,-5,NA,-44.701,NA,NA,NA
123379,-2.22214,3.99442,-5,NA,-53.419,NA,NA,NA
123507,-2.33632,3.45998,-5,NA,-49.129,NA,NA,NA
123717,-1.68231,4.83164,-4.71388,-66.965,NA,NA,NA,NA
123812,-1.68642,4.5469,-5,-61.713,NA,NA,NA,NA
124112,-2.30363,4.07525,-5,NA,-48.124,NA,NA,NA
124382,-1.55094,4.39984,-5,NA,-55.89,NA,NA,NA
124402,-2.32985,3.04836,-5,NA,NA,-76.349,NA,NA
124750,-1.78525,3.71395,-5,NA,NA,-12.299,NA,NA
124931,-1.96165,3.00489,-5,NA,-58.228,NA,NA,NA
125167,-2.41893,3.54635,-4.46589,NA,-64.195,NA,NA,NA
125288,-1.95147,3.77851,-5,NA,NA,-28.503,NA,NA
125509,-1.6396,3.10584,-4.73304,NA,NA,-43.029,NA,NA
125713,-1.78063,3.35606,-4.86203,NA,NA,NA,-49.125,NA
125949,-2.35004,4.17952,-4.78592,NA,NA,NA,-60.752,NA
126083,-2.20538,3.55625,-5,NA,NA,-42.064,NA,NA
126217,-1.62955,4.20306,-3.89036,NA,-69.118,NA,NA,NA
126499,-1.37365,3.59916,-4.81576,NA,-47.994,NA,NA,NA
126717,-1.70827,3.71745,-5,NA,-39.663,NA,NA,NA
126883,-1.50552,3.5811,-5,NA,-46.155,NA,NA,NA
127082,-1.0499,3.63651,-5,NA,-77.358,NA,NA,NA
127280,-1.87175,4.82905,-5,NA,-68.456,NA,NA,NA
127522,-1.54543,3.60061,-5,NA,-44.452,NA,NA,NA
127669,-2.00956,4.61311,-5,NA,NA,-59.667,NA,NA
127920,-1.94355,3.83641,-5,NA,NA,-30.271,NA,NA
128077,-2.40162,4.90827,-5,NA,-76.193,NA,NA,NA
128298,-2.19517,4.36855,-5,NA,-55.132,NA,NA,NA
128404,-1.57208,4.07075,-5,NA,-44.904,NA,NA,NA
128726,-1.95912,4.12372,-5,NA,-53.601,NA,NA,NA
128808,-1.91667,3.7609,-5,NA,NA,-29.418,NA,NA
129177,-1.86565,3.97308,-5,-27.873,NA,NA,NA,NA
129302,-1.18369,3.50204,-5,NA,-57.802,NA,NA,NA
129472,-1.51131,3.58982,-5,NA,NA,-24.732,NA,NA
129632,-2.31818,4.26868,-5,-50.581,NA,NA,NA,NA
129992,-1.49249,4.13312,-5,-30.758,NA,NA,NA,NA
130040,-1.1762,3.93457,-5,-41.17,NA,NA,NA,NA
130350,-1.00605,2.94164,-4.74489,NA,NA,-68.051,NA,NA
130561,-1.91673,3.91264,-5,NA,-39.024,NA,NA,NA
130762,-1.51,4.28039,-4.15523,NA,NA,-70.021,NA,NA
130944,-2.26314,4.31236,-4.38968,NA,NA,-47.45,NA,NA
131172,-2.48668,3.56398,-5,NA,-62.545,NA,NA,NA
131276,-2.49717,3.92122,-5,NA,-58.3,NA,NA,NA
131415,-1.20059,3.86071,-4.86088,NA,-51.478,NA,NA,NA
131619,-1.35064,4.36834,-4.57931,NA,NA,-52.69,NA,NA
131888,-1.35917,4.63049,-4.7882,NA,-50.693,NA,NA,NA
132164,-1.72844,3.79859,-4.64941,NA,-51.617,NA,NA,NA
132348,-1.72726,3.63675,-5,NA,-46.737,NA,NA,NA
132593,-1.40727,3.73127,-5,NA,-33.437,NA,NA,NA
132607,-1.42659,4.03319,-5,NA,-47.366,NA,NA,NA
132848,-1.279,5,-5,NA,-92.909,NA,NA,NA
133023,-1.22839,5,-5,NA,-90.859,NA,NA,NA
133313,-1.64575,3.63747,-4.84059,NA,-47.485,NA,NA,NA
133560,-1.41261,4.03668,-5,NA,-48.193,NA,NA,NA
133751,-1.77169,5,-5,NA,NA,-79.229,NA,NA
133804,-2.24625,4.51277,-4.74887,NA,-64.223,NA,NA,NA
134171,-2.67131,5,-5,NA,-90.324,NA,NA,NA
134387,-1.96335,5,-4.71233,NA,-82.754,NA,NA,NA
134533,-1.513,5,-5,NA,NA,-78.539,NA,NA
134787,-1.88866,4.37683,-5,-42.489,NA,NA,NA,NA
134818,-1.65735,3.27051,-4.83943,NA,NA,-37.699,NA,NA
135160,-2.49645,3.11217,-5,NA,-73.904,NA,NA,NA
135378,-1.62382,4.46011,-4.84745,NA,-55.071,NA,NA,NA
135521,-1.66178,4.73575,-5,-52.547,NA,NA,NA,NA
135759,-2.05908,5,-4.47374,-84.886,NA,NA,NA,NA
135941,-1.68146,4.60896,-5,NA,NA,-45.217,NA,NA
136120,-2.74307,4.43808,-5,NA,NA,-67.475,NA,NA
136369,-1.52808,3.98906,-4.90598,NA,-43.159,NA,NA,NA
136434,-1.04452,3.51546,-5,NA,-60.812,NA,NA,NA
136766,-1.84536,3.47268,-5,NA,-47.633,NA,NA,NA
136911,-2.21211,3.9789,-5,NA,-53.237,NA,NA,NA
137085,-1.24499,3.63904,-5,NA,-53.685,NA,NA,NA
137377,-1.5609,3.92321,-5,NA,-44.945,NA,NA,NA
137591,-1.75184,4.34642,-5,NA,-43.55,NA,NA,NA
137643,-2.3375,4.66921,-5,NA,NA,-54.983,NA,NA
137868,-2.03706,3.51495,-4.79612,NA,-61.821,NA,NA,NA
138105,-1.04526,4.24922,-5,NA,-51.569,NA,NA,NA
138396,-1.33426,3.6309,-5,-11.171,NA,NA,NA,NA
138401,-0.72721,4.29584,-4.38634,NA,-68.18,NA,NA,NA
138714,-1.80927,4.38258,-4.71563,NA,-50.879,NA,NA,NA
138871,-2.20984,5,-4.11728,NA,-94.404,NA,NA,NA
139060,-2.6796,3.34711,-4.43824,NA,-65.953,NA,NA,NA
139297,-1.74536,3.38199,-5,NA,-37.086,NA,NA,NA
139562,-1.98811,3.84532,-5,NA,-34.08,NA,NA,NA
139762,-1.45951,4.01258,-4.81751,NA,-43.385,NA,NA,NA
139823,-2.36538,4.52872,-5,NA,NA,-56.305,NA,NA
140005,-1.66293,3.34825,-4.26709,NA,NA,NA,NA,-88.18
140296,-1.23566,3.7616,-4.69432,NA,NA,-16.608,NA,NA
140543,-1.39614,4.31257,-5,NA,-72.72,NA,NA,NA
140672,-2.03085,3.58428,-5,NA,-39.542,NA,NA,NA
140848,-1.48323,4.03504,-5,NA,-46.282,NA,NA,NA
141111,-3.05873,3.84195,-5,-77.069,NA,NA,NA,NA
141259,-1.623,4.44695,-4.62172,NA,-59.143,NA,NA,NA
141544,-1.89847,3.92062,-5,NA,-40.429,NA,NA,NA
141761,-1.92688,3.55517,-5,NA,NA,NA,-71.295,NA
141938,-2.10125,3.36422,-5,NA,-67.514,NA,NA,NA
142055,-1.81727,3.93963,-5,NA,-46.141,NA,NA,NA
142382,-1.5588,3.81025,-5,NA,NA,-10.589,NA,NA
142468,-1.94565,4.10861,-4.9127,NA,NA,-26.096,NA,NA
142665,-2.32956,5,-5,NA,-77.222,NA,NA,NA
142883,-2.04261,3.6746,-5,NA,-41.321,NA,NA,NA
143079,-2.27084,4.0144,-5,-43.507,NA,NA,NA,NA
143282,-2.08248,4.47744,-4.97829,NA,NA,-51.798,NA,NA
143444,-1.9119,3.41265,-5,-29.248,NA,NA,NA,NA
143702,-1.77546,3.48191,-5,NA,NA,-23.107,NA,NA
143966,-2.18969,3.32207,-5,NA,-58.396,NA,NA,NA
144067,-1.79412,4.49842,-3.96214,NA,-84.207,NA,NA,NA
144330,-1.49794,3.17924,-5,NA,NA,-47.931,NA,NA
144457,-2.08441,3.22931,-4.61453,NA,-60.798,NA,NA,NA
144665,-2.79494,3.81451,-5,-69.756,NA,NA,NA,NA
144926,-1.3889,3.35444,-5,NA,-80.461,NA,NA,NA
145180,-2.13851,4.63405,-5,NA,NA,-62.252,NA,NA
145359,-1.44852,3.56322,-5,NA,NA,NA,-81.584,NA
145415,-2.43414,3.56459,-5,NA,NA,NA,-73.045,NA
145770,-1.46749,4.12509,-3.75551,NA,-114.338,NA,NA,NA
145951,-2.1067,3.33785,-4.33925,NA,-55.144,NA,NA,NA
146128,-2.41724,4.01141,-5,NA,-58.407,NA,NA,NA
146341,-2.01692,3.68564,-5,NA,-38.242,NA,NA,NA
146549,-1.30147,4.55225,-5,NA,-64.328,NA,NA,NA
146644,-1.44327,5,-5,NA,-89.449,NA,NA,NA
146977,-1.16331,4.09513,-4.91873,NA,-50.691,NA,NA,NA
147131,-1.61634,4.07113,-5,NA,-43.342,NA,NA,NA
147365,-2.39627,3.48404,-5,NA,-54.227,NA,NA,NA
147442,-1.2605,3.32372,-5,NA,NA,-49.429,NA,NA
147778,-1.33103,3.85396,-4.88518,NA,NA,-17.279,NA,NA
147812,-2.29662,5,-5,NA,-76.663,NA,NA,NA
148100,-2.48921,3.90492,-5,NA,NA,-52.533,NA,NA
148208,-2.70599,3.50486,-4.90094,NA,-79.053,NA,NA,NA
148427,-2.93501,4.07049,-5,NA,-74.945,NA,NA,NA
148637,-2.36733,4.45353,-5,NA,-58.867,NA,NA,NA
148904,-2.13298,4.40018,-4.14567,NA,-70.358,NA,NA,NA
149108,-1.15842,5,-5,NA,-87.907,NA,NA,NA
149304,-1.38846,4.36247,-5,NA,-72.165,NA,NA,NA
149479,-2.18982,3.47148,-5,NA,-53.865,NA,NA,NA
149639,-2.16269,4.59698,-4.30309,NA,-73.139,NA,NA,NA
149820,-1.22734,3.92404,-5,NA,-54.539,NA,NA,NA
150037,-1.25313,3.88045,-5,NA,-48.515,NA,NA,NA
150315,-2.13281,4.52468,-4.93008,NA,-58.72,NA,NA,NA
150491,-1.97222,4.8905,-5,NA,-69.68,NA,NA,NA
150777,-2.9203,5,-5,NA,-98.776,NA,NA,NA
150934,-2.24127,3.52928,-5,NA,-51.9,NA,NA,NA
151194,-2.02647,3.63459,-5,NA,-44.477,NA,NA,NA
151327,-1.75172,3.65985,-5,NA,-28.853,NA,NA,NA
151432,-1.11708,3.39135,-5,NA,-50.631,NA,NA,NA
151763,-1.74436,4.3088,-5,NA,-40.624,NA,NA,NA
151851,-1.98991,3.80687,-5,NA,NA,-33.157,NA,NA
152138,-1.32758,3.82083,-5,NA,NA,-17.927,NA,NA
152265,-2.22207,3.70315,-5,NA,NA,-41.615,NA,NA
152576,-2.28303,4.12659,-5,NA,-48.947,NA,NA,NA
152705,-1.68232,4.68918,-5,NA,NA,-46.972,NA,NA
152867,-2.03894,4.19322,-4.72705,NA,NA,-35.688,NA,NA
153113,-1.79412,3.72936,-4.27324,NA,NA,-50.691,NA,NA
153385,-2.32714,4.56688,-5,NA,-70,NA,NA,NA
153533,-1.77554,3.64585,-5,NA,-46.577,NA,NA,NA
153797,-2.28453,5,-5,NA,NA,-78.635,NA,NA
153950,-1.61678,5,-4.88528,NA,-71.803,NA,NA,NA
154116,-2.67909,4.75473,-5,NA,-75.054,NA,NA,NA
154287,-2.17974,4.57668,-4.97122,NA,-63.228,NA,NA,NA
154474,-2.17811,4.52914,-4.76172,NA,NA,-56.658,NA,NA
154758,-1.95701,4.08054,-5,NA,-46.41,NA,NA,NA
154840,-1.81877,4.11242,-5,NA,-44.111,NA,NA,NA
155198,-1.36197,3.81494,-4.76889,NA,-26.529,NA,NA,NA
155324,-1.22739,3.74447,-5,NA,-54.068,NA,NA,NA
155480,-1.37934,3.62461,-5,NA,-39.841,NA,NA,NA
155645,-1.72201,3.51227,-5,NA,-38.366,NA,NA,NA
155857,-1.97467,3.59531,-5,NA,-47.579,NA,NA,NA
156187,-1.50468,4.28825,-5,NA,-58.846,NA,NA,NA
156310,-1.78399,3.78495,-4.89446,NA,-30.527,NA,NA,NA
156554,-1.83789,3.4465,-5,-35.128,NA,NA,NA,NA
156794,-2.01656,3.5085,-5,NA,NA,-41.328,NA,NA
156857,-1.68207,3.3416,-4.74408,-30.979,NA,NA,NA,NA
157043,-1.57892,4.22809,-4.79728,-35.903,NA,NA,NA,NA
157278,-1.82506,4.3928,-4.76139,NA,-51.704,NA,NA,NA
157446,-1.80411,3.20551,-4.84845,NA,-56.38,NA,NA,NA
157689,-1.86918,3.72612,-4.6248,NA,-46.136,NA,NA,NA
157844,-2.222,3.4428,-5,NA,-51.416,NA,NA,NA
158042,-2.87349,3.99922,-4.65686,NA,-75.264,NA,NA,NA
158360,-1.48444,4.16372,-5,NA,-56.058,NA,NA,NA
158472,-1.64894,4.22866,-4.92966,NA,-33.52,NA,NA,NA
158617,-2.53098,3.69048,-5,NA,NA,-58.687,NA,NA
158841,-2.40315,3.6418,-5,NA,NA,-47.752,NA,NA
159143,-2.483,3.02243,-4.30315,NA,-92.72,NA,NA,NA
159332,-1.79306,4.01155,-5,NA,-44.736,NA,NA,NA
159404,-1.43644,3.71291,-4.91866,NA,-30.81,NA,NA,NA
159651,-1.50874,4.09023,-5,NA,-48.938,NA,NA,NA
