id,x0,x1,x2,fitness-1.5,fitness-2.5,fitness-3,fitness-3.5,fitness-2,fitness-4
71275,2.18913,2.07354,-4.86697,NA,NA,-19.958,NA,NA,NA
71497,1.34314,1.96345,-4.53034,NA,-10.957,NA,NA,NA,NA
71767,1.80233,1.47967,-4.94498,NA,NA,NA,-32.933,NA,NA
71990,2.12661,2.60754,-4.56896,NA,NA,-29.716,NA,NA,NA
72016,2.67872,1.95139,-4.13624,-39.792,NA,NA,NA,NA,NA
72281,1.69996,2.06498,-4.44478,NA,NA,NA,NA,-9.835,NA
72509,1.3569,2.20615,-4.35671,NA,NA,NA,NA,-20.923,NA
72736,1.50937,1.6006,-4.97452,NA,-17.074,NA,NA,NA,NA
72934,1.1773,1.10869,-4.30302,NA,-29.933,NA,NA,NA,NA
73200,1.90425,1.18735,-4.1843,NA,NA,NA,NA,-20.848,NA
73232,1.61919,1.43633,-4.46749,NA,NA,NA,NA,-11.51,NA
73406,2.1976,1.47449,-4.00904,NA,-9.658,NA,NA,NA,NA
73785,1.26286,1.42708,-4.72899,NA,-19,NA,NA,NA,NA
73855,1.27483,1.58653,-4.49592,NA,-11.576,NA,NA,NA,NA
74139,1.55402,1.65833,-4.84431,NA,NA,NA,NA,-23.477,NA
74302,1.94163,2.06066,-4.28437,NA,-6.957,NA,NA,NA,NA
74486,2.44429,1.99617,-4.43862,NA,-17.282,NA,NA,NA,NA
74618,1.03425,2.78326,-4.14435,NA,-44.987,NA,NA,NA,NA
74829,1.12916,2.22469,-4.30562,NA,NA,NA,NA,-24.647,NA
75076,1.94404,1.66625,-4.36177,NA,NA,-7.771,NA,NA,NA
75310,1.39178,1.64955,-4.87847,NA,NA,NA,NA,-16.713,NA
75410,1.65505,1.99121,-4.43092,NA,NA,-12.946,NA,NA,NA
75722,1.71062,1.46003,-4.86138,NA,-12.859,NA,NA,NA,NA
75834,1.59861,1.68651,-3.84631,NA,-8.961,NA,NA,NA,NA
76187,1.95986,1.46224,-4.82799,NA,NA,NA,-26.745,NA,NA
76209,1.18864,1.17226,-4.33841,NA,-24.568,NA,NA,NA,NA
76446,2.01229,1.47033,-3.23865,NA,NA,-43.793,NA,NA,NA
76714,1.67134,1.34147,-4.06956,NA,NA,-12.374,NA,NA,NA
76824,1.29672,1.45226,-4.98018,NA,-23.157,NA,NA,NA,NA
77188,1.81416,1.30142,-4.06983,NA,NA,NA,NA,-8.775,NA
77236,2.13629,1.04664,-4.40253,NA,-18.495,NA,NA,NA,NA
77584,1.73651,1.0469,-4.80026,NA,-25.376,NA,NA,NA,NA
77614,1.2594,1.52086,-4.17776,NA,-11.305,NA,NA,NA,NA
77928,1.6435,2.16482,-3.61774,NA,-22.557,NA,NA,NA,NA
78124,1.98609,1.81288,-4.65709,NA,-6.327,NA,NA,NA,NA
78235,2.13537,2.02629,-4.69758,NA,-11.97,NA,NA,NA,NA
78490,2.26043,1.87848,-3.69119,NA,-21.745,NA,NA,NA,NA
78744,1.34387,2.22966,-3.89443,NA,NA,-21.585,NA,NA,NA
78947,2.37764,1.85756,-4.33136,NA,NA,NA,NA,-20.208,NA
79041,1.53911,2.13755,-3.71011,NA,NA,-23.481,NA,NA,NA
79360,1.91663,2.22424,-4.90666,NA,NA,-19.481,NA,NA,NA
79554,1.8233,1.96946,-3.96145,NA,-8.085,NA,NA,NA,NA
79690,1.59469,1.9804,-4.40355,NA,NA,NA,-21.118,NA,NA
79934,2.28584,2.05058,-4.19986,NA,-12.883,NA,NA,NA,NA
80038,2.34184,1.91604,-4.87146,NA,-19.008,NA,NA,NA,NA
80333,2.03042,1.85326,-4.69434,NA,-9.095,NA,NA,NA,NA
80521,1.89326,2.00853,-4.52309,NA,NA,-8.063,NA,NA,NA
80711,2.791,1.79745,-4.8716,NA,NA,NA,NA,-35.567,NA
80889,1.59428,1.01202,-4.6989,NA,-24.228,NA,NA,NA,NA
81194,1.39152,1.83017,-4.27545,NA,NA,-8.678,NA,NA,NA
81315,1.76145,1.25773,-4.14254,NA,NA,NA,NA,-12.564,NA
81410,1.89163,0.929021,-3.94438,NA,-27.171,NA,NA,NA,NA
81623,2.39956,2.05464,-3.64375,NA,-29.101,NA,NA,NA,NA
81859,1.37333,1.52351,-4.17206,NA,NA,-15.264,NA,NA,NA
82130,2.18879,1.58386,-4.24694,NA,-7.407,NA,NA,NA,NA
82265,2.34995,1.25007,-4.97461,NA,-28.598,NA,NA,NA,NA
82483,1.25144,1.48581,-4.34495,NA,NA,NA,NA,-21.085,NA
82719,1.10211,2.79893,-4.42727,NA,NA,NA,NA,-45.767,NA
82986,1.10997,1.72041,-4.10553,NA,NA,-17.583,NA,NA,NA
83019,1.82061,2.00941,-4.65276,NA,NA,-10.769,NA,NA,NA
83344,1.22149,1.57194,-4.35731,NA,NA,-25.64,NA,NA,NA
83430,2.38185,2.23035,-3.95415,NA,-22.715,NA,NA,NA,NA
83633,2.00475,2.26128,-4.5579,NA,NA,NA,NA,-20.998,NA
83951,1.91914,1.39825,-4.33978,NA,-3.237,NA,NA,NA,NA
84170,1.9085,1.35582,-4.58845,NA,NA,-18.44,NA,NA,NA
84233,2.42036,1.53243,-4.588,NA,NA,-25.871,NA,NA,NA
84505,1.61374,2.45727,-4.26263,NA,-18.591,NA,NA,NA,NA
84744,1.70803,2.20338,-4.827,NA,-15.988,NA,NA,NA,NA
84910,1.84293,1.78402,-4.27348,NA,NA,NA,NA,-6.335,NA
85014,1.18587,1.62023,-3.95404,NA,-16.391,NA,NA,NA,NA
85323,1.68623,1.50469,-3.95773,NA,NA,-13.827,NA,NA,NA
85524,1.59969,1.62067,-4.47639,NA,NA,NA,NA,-13.587,NA
85742,1.85448,2.27613,-4.52108,NA,-12.761,NA,NA,NA,NA
85977,1.08784,2.42185,-4.34051,NA,-28.501,NA,NA,NA,NA
86038,1.23601,1.66299,-4.74971,NA,-15.344,NA,NA,NA,NA
86274,2.57112,1.6884,-3.69988,NA,-30.132,NA,NA,NA,NA
86556,1.54534,2.31032,-4.41521,NA,NA,-24.029,NA,NA,NA
86767,1.63593,1.55794,-4.3342,NA,NA,-5.679,NA,NA,NA
86888,1.46854,2.045,-4.04023,NA,-10.351,NA,NA,NA,NA
87030,1.98579,1.29061,-3.94022,NA,-11.959,NA,NA,NA,NA
87268,1.15493,1.80241,-4.56315,NA,NA,-18.464,NA,NA,NA
87580,1.34677,1.93892,-4.90134,NA,-17.232,NA,NA,NA,NA
87690,2.36178,1.51569,-4.4913,NA,NA,NA,NA,-18.597,NA
87945,2.27994,2.60086,-4.64029,NA,NA,NA,NA,-37.704,NA
88106,1.9661,1.87676,-4.83834,NA,-11.27,NA,NA,NA,NA
88387,1.75056,2.25227,-4.27825,NA,NA,-13.614,NA,NA,NA
88499,1.41036,1.30359,-4.77785,NA,-18.866,NA,NA,NA,NA
88712,2.28052,1.20308,-3.96609,NA,NA,-32.131,NA,NA,NA
88957,1.73063,2.46574,-3.76929,NA,-26.337,NA,NA,NA,NA
89101,1.45169,1.97555,-4.7261,NA,-11.627,NA,NA,NA,NA
89275,1.91537,1.62599,-4.20584,NA,NA,NA,-18.488,NA,NA
89522,1.34054,2.27295,-4.35822,NA,NA,-21.547,NA,NA,NA
89628,1.19058,1.87145,-4.59373,NA,NA,NA,NA,-17.398,NA
89874,2.17018,2.48886,-4.25706,NA,-22.808,NA,NA,NA,NA
90168,2.31459,2.05115,-3.88272,-41.875,NA,NA,NA,NA,NA
90390,1.29248,1.29101,-3.9534,NA,NA,NA,NA,-33.057,NA
90586,1.24951,1.44462,-4.76268,NA,-17.977,NA,NA,NA,NA
90687,1.54389,1.68193,-3.97153,NA,NA,-8.193,NA,NA,NA
90801,1.75274,1.60722,-4.15407,NA,-2.399,NA,NA,NA,NA
91042,1.8069,1.41972,-4.79963,NA,NA,-12.592,NA,NA,NA
91354,2.30411,1.50445,-4.73575,-32.69,NA,NA,NA,NA,NA
91525,1.80953,1.39918,-4.39917,NA,NA,NA,NA,-7.58,NA
91634,1.82047,1.28359,-4.32592,NA,-4.306,NA,NA,NA,NA
91801,2.26795,1.1599,-4.46877,NA,-19.353,NA,NA,NA,NA
92158,1.95816,0.966515,-4.32251,NA,NA,NA,NA,-25.401,NA
92304,1.80505,1.65937,-4.85453,NA,NA,NA,NA,-12.169,NA
92474,2.00918,1.40746,-4.92537,-33.076,NA,NA,NA,NA,NA
92755,1.57194,1.79291,-4.5947,NA,NA,NA,NA,-6.895,NA
92889,1.45081,1.01978,-4.63126,NA,-28.037,NA,NA,NA,NA
93033,1.85871,1.06003,-4.96521,NA,NA,-28.079,NA,NA,NA
93296,2.1596,1.56991,-4.15359,NA,-6.915,NA,NA,NA,NA
93525,1.5303,1.38695,-4.34173,NA,-4.928,NA,NA,NA,NA
93711,2.06219,1.2368,-4.24092,NA,NA,NA,NA,-15.544,NA
93974,1.74511,1.52067,-4.52973,NA,-2.257,NA,NA,NA,NA
94039,1.88007,1.90616,-4.84847,NA,NA,-12.454,NA,NA,NA
94289,2.31912,2.16277,-4.99244,NA,-26.189,NA,NA,NA,NA
94453,2.23116,2.07297,-4.49377,NA,NA,-14.412,NA,NA,NA
94667,1.26408,1.77283,-3.96185,NA,-13.111,NA,NA,NA,NA
94890,1.00762,2.25766,-4.7519,NA,NA,-36.936,NA,NA,NA
95009,1.20761,2.35175,-4.59916,NA,-23.475,NA,NA,NA,NA
95321,1.60359,1.98332,-4.77778,NA,NA,-15.52,NA,NA,NA
95516,1.2884,1.9458,-4.04082,NA,-12.402,NA,NA,NA,NA
95755,2.38149,2.04979,-4.60128,NA,-17.916,NA,NA,NA,NA
95961,1.61078,2.10768,-4.25689,NA,-9.159,NA,NA,NA,NA
96172,1.43263,1.44828,-4.88931,NA,-16.789,NA,NA,NA,NA
96362,1.38932,1.56027,-4.34975,NA,NA,-8.663,NA,NA,NA
96473,2.40732,1.59139,-4.31054,NA,NA,NA,-28.716,NA,NA
96634,1.92572,1.9323,-4.54529,NA,-5.586,NA,NA,NA,NA
96834,2.42367,2.21511,-4.45432,NA,NA,NA,NA,-30.036,NA
97136,1.20307,2.1892,-4.48187,NA,-18.709,NA,NA,NA,NA
97277,1.80665,2.48724,-4.44307,NA,-19.236,NA,NA,NA,NA
97550,1.73048,2.58223,-4.62921,NA,NA,NA,NA,-27.047,NA
97735,1.86988,1.32782,-4.19159,NA,-5.546,NA,NA,NA,NA
97860,2.21093,0.829846,-4.13536,NA,NA,-38.794,NA,NA,NA
98021,2.07074,1.25244,-4.23076,NA,NA,-14.854,NA,NA,NA
98384,1.95717,1.735,-4.50001,NA,NA,NA,NA,-11.679,NA
98450,2.49888,1.42993,-4.19517,NA,-17.862,NA,NA,NA,NA
98733,2.14959,1.58925,-4.17942,NA,NA,NA,NA,-8.215,NA
98928,2.08999,1.31541,-4.47313,NA,-8.093,NA,NA,NA,NA
99027,2.232,1.28582,-4.25141,NA,-11.039,NA,NA,NA,NA
99367,1.31314,1.05983,-4.07797,NA,-26.244,NA,NA,NA,NA
99405,1.29454,1.5733,-4.48643,NA,-10.283,NA,NA,NA,NA
99642,2.13741,1.56421,-4.59447,NA,NA,-12.786,NA,NA,NA
99892,2.11202,1.56533,-4.79671,NA,NA,-18.149,NA,NA,NA
100168,1.91606,1.4359,-3.92558,NA,NA,NA,NA,-16.208,NA
100277,2.3258,1.90588,-4.78392,NA,NA,NA,NA,-17.666,NA
100559,1.56533,2.54037,-3.98511,NA,-24.76,NA,NA,NA,NA
100611,1.03937,1.67629,-4.18188,NA,-21.414,NA,NA,NA,NA
100855,1.53519,2.40117,-3.8624,NA,-24.15,NA,NA,NA,NA
101115,2.58012,2.65499,-4.33926,NA,-40.134,NA,NA,NA,NA
101302,1.09438,1.41759,-3.76988,NA,NA,-34.981,NA,NA,NA
101541,1.67157,2.02496,-4.70289,NA,NA,NA,-28.5,NA,NA
101748,1.84826,2.46634,-3.88605,NA,NA,NA,NA,-28.362,NA
101948,1.34246,1.43361,-4.36417,NA,-9.357,NA,NA,NA,NA
102139,1.15561,2.13772,-4.21295,NA,NA,-23.445,NA,NA,NA
102314,2.16873,2.22069,-4.08616,NA,NA,-17.729,NA,NA,NA
102511,2.22526,1.64862,-4.76591,NA,NA,-16.004,NA,NA,NA
102661,2.10277,2.35878,-4.61975,NA,NA,NA,NA,-20.323,NA
102975,1.68633,2.12903,-4.17831,NA,NA,-12.704,NA,NA,NA
103200,1.57616,1.94234,-4.05227,NA,NA,-18.204,NA,NA,NA
103229,1.27473,2.37903,-4.72629,NA,-24.212,NA,NA,NA,NA
103487,1.42266,2.44711,-4.16374,-35.016,NA,NA,NA,NA,NA
103738,1.73813,2.18386,-4.5337,NA,NA,NA,NA,-12.387,NA
103840,1.25639,2.55851,-4.46042,NA,NA,-29.518,NA,NA,NA
104164,1.78915,2.65253,-4.65012,NA,-27.446,NA,NA,NA,NA
104216,2.00257,1.41772,-3.98556,NA,NA,NA,NA,-9.052,NA
104591,2.63245,1.63565,-4.50818,NA,-21.906,NA,NA,NA,NA
104691,1.93538,1.39086,-4.18086,NA,NA,NA,NA,-7.366,NA
104925,1.81765,1.77826,-4.46529,NA,NA,-6.828,NA,NA,NA
105136,1.84762,1.44865,-4.49929,NA,-2.957,NA,NA,NA,NA
105244,1.89727,2.04905,-4.1439,NA,NA,NA,NA,-15.247,NA
105422,2.54282,1.39505,-4.35181,NA,NA,-24.194,NA,NA,NA
105779,1.09689,2.18777,-4.03598,NA,-24.331,NA,NA,NA,NA
105960,1.75523,1.08015,-4.60158,NA,NA,NA,NA,-21.019,NA
106168,2.10955,1.77225,-4.17148,NA,NA,-9.3,NA,NA,NA
106238,1.6539,1.8369,-4.02277,NA,-6.062,NA,NA,NA,NA
106429,2.40697,2.45486,-4.37569,NA,-27.312,NA,NA,NA,NA
106788,2.11643,1.63929,-4.77625,NA,NA,-12.689,NA,NA,NA
106943,1.94178,2.15637,-4.84008,NA,-16.057,NA,NA,NA,NA
107127,2.20309,1.67735,-4.73694,NA,NA,NA,NA,-17.188,NA
107338,1.81042,1.96738,-4.74628,NA,-9.832,NA,NA,NA,NA
107441,1.61419,1.29583,-4.28424,NA,NA,NA,NA,-9.885,NA
107694,1.36117,1.17081,-4.85815,NA,NA,-29.171,NA,NA,NA
107856,1.59723,2.03383,-4.86912,NA,-14.761,NA,NA,NA,NA
108126,2.19175,2.39932,-4.27575,NA,NA,-21.109,NA,NA,NA
108338,1.86496,1.73397,-3.08754,NA,-45.707,NA,NA,NA,NA
108556,1.76711,1.41778,-4.62042,NA,-5.117,NA,NA,NA,NA
108690,1.23441,1.30178,-4.1254,NA,NA,-18.802,NA,NA,NA
108818,2.77822,1.90495,-4.55728,NA,NA,-32.581,NA,NA,NA
109113,1.96394,1.67899,-4.74735,NA,NA,NA,NA,-16.532,NA
109201,2.10432,1.28888,-4.48653,NA,NA,NA,NA,-19.115,NA
109445,1.20806,1.70238,-4.01584,NA,-14.15,NA,NA,NA,NA
109785,2.13328,1.99297,-3.75772,NA,-16.885,NA,NA,NA,NA
109876,2.18345,2.10692,-3.78589,NA,-18.934,NA,NA,NA,NA
110088,2.06593,1.95855,-4.79413,NA,-12.696,NA,NA,NA,NA
110286,1.11003,1.68836,-4.53246,NA,-16.428,NA,NA,NA,NA
110485,1.3837,2.2887,-4.99148,NA,NA,NA,NA,-30.73,NA
110772,1.58176,1.51806,-4.48142,NA,-3.04,NA,NA,NA,NA
110988,1.57331,1.79699,-4.30408,NA,-2.82,NA,NA,NA,NA
111052,1.61183,1.8214,-4.08845,NA,-4.613,NA,NA,NA,NA
111365,2.10851,1.6013,-4.30034,NA,NA,NA,-22.438,NA,NA
111538,1.95119,1.163,-4.18305,NA,NA,-14.277,NA,NA,NA
111712,1.99099,0.906273,-4.73713,NA,-31.721,NA,NA,NA,NA
111873,1.6585,2.05186,-4.90568,NA,NA,-26.784,NA,NA,NA
112015,0.98341,1.99455,-4.26579,NA,-22.348,NA,NA,NA,NA
112225,1.23552,1.69065,-4.6204,NA,NA,NA,NA,-16.651,NA
112580,2.29031,1.68106,-4.72321,NA,-12.763,NA,NA,NA,NA
112608,0.808144,2.02479,-4.71296,NA,-34.294,NA,NA,NA,NA
112885,1.60908,1.35744,-4.07599,NA,NA,-16.926,NA,NA,NA
113007,1.3194,1.2747,-4.6268,NA,-16.888,NA,NA,NA,NA
113238,1.70856,1.0645,-4.55049,NA,NA,-18.893,NA,NA,NA
113545,1.89305,0.93363,-4.56386,NA,NA,-25.529,NA,NA,NA
113669,1.5827,1.98072,-4.25487,NA,-5.328,NA,NA,NA,NA
113985,1.95774,2.30228,-4.65261,NA,NA,-21.829,NA,NA,NA
114173,2.0759,1.8312,-3.683,NA,NA,NA,NA,-19.806,NA
114214,1.99325,1.86475,-3.94902,NA,-8.641,NA,NA,NA,NA
114478,2.30373,2.48029,-4.07788,NA,-26.485,NA,NA,NA,NA
114746,2.37408,1.69411,-4.5525,NA,-12.483,NA,NA,NA,NA
114995,2.24731,1.84853,-4.06714,NA,NA,-12.624,NA,NA,NA
115140,2.10903,1.41465,-3.96743,NA,NA,-22.469,NA,NA,NA
115382,1.57481,1.64593,-4.44168,NA,NA,NA,-22.855,NA,NA
115491,1.72839,1.616,-4.27398,NA,NA,-4.25,NA,NA,NA
115607,1.726,1.1838,-4.83309,NA,-17.911,NA,NA,NA,NA
115845,1.35873,1.63382,-4.0442,NA,NA,-14.297,NA,NA,NA
116009,1.225,1.39624,-4.6321,NA,NA,-27.474,NA,NA,NA
116390,1.27684,1.10207,-4.03005,NA,-25.368,NA,NA,NA,NA
116452,1.97496,1.53254,-3.763,NA,NA,NA,NA,-14.764,NA
116783,2.22085,2.02878,-4.42438,NA,NA,-17.595,NA,NA,NA
116856,2.40905,2.28483,-4.46126,NA,NA,-25.972,NA,NA,NA
117016,2.27906,2.2446,-4.17902,NA,NA,NA,NA,-18.798,NA
117225,2.10329,1.6726,-4.30938,NA,NA,NA,NA,-12.423,NA
117437,2.42159,1.60909,-3.98923,NA,NA,NA,NA,-28.633,NA
117631,2.32762,1.16056,-4.23418,NA,-18.852,NA,NA,NA,NA
117927,1.79706,2.0498,-4.90626,NA,NA,NA,-34.069,NA,NA
118142,1.73032,1.85179,-3.64387,NA,NA,-21.837,NA,NA,NA
118346,2.06339,2.34508,-3.59677,NA,-29.537,NA,NA,NA,NA
118503,1.98861,1.57173,-4.16002,NA,-4.626,NA,NA,NA,NA
118736,2.17745,1.88743,-3.99905,NA,NA,NA,-26.19,NA,NA
118883,3.14502,1.37086,-4.55158,NA,-49.118,NA,NA,NA,NA
119024,2.44097,2.15923,-3.63825,NA,-32.107,NA,NA,NA,NA
119256,1.54406,1.08119,-4.62109,NA,-21.178,NA,NA,NA,NA
119439,2.20267,2.1761,-4.48362,NA,NA,NA,NA,-15.269,NA
119619,2.65681,2.0373,-4.54497,NA,NA,NA,-37.587,NA,NA
119963,2.19493,2.17941,-4.28338,NA,NA,-15.453,NA,NA,NA
120105,2.17571,1.58805,-4.84498,NA,NA,NA,NA,-19.012,NA
120213,1.71832,1.47419,-4.07237,NA,NA,NA,NA,-10.306,NA
120539,1.87139,1.3378,-4.77568,NA,-11.137,NA,NA,NA,NA
120737,1.97506,0.800809,-3.7872,NA,NA,-42.795,NA,NA,NA
120827,1.52092,1.59848,-4.47046,NA,-3.194,NA,NA,NA,NA
121009,1.67119,1.4837,-4.97945,NA,-17.464,NA,NA,NA,NA
121306,2.71022,2.4446,-4.35024,NA,NA,NA,NA,-43.353,NA
121556,1.9801,1.14749,-4.45617,NA,NA,-23.824,NA,NA,NA
121616,1.97672,1.52756,-4.61553,NA,-5.187,NA,NA,NA,NA
121870,2.01633,1.92851,-4.41362,NA,-5.853,NA,NA,NA,NA
122163,1.15816,2.64357,-4.03359,NA,NA,-42.032,NA,NA,NA
122341,1.65525,1.23887,-4.26212,NA,-7.027,NA,NA,NA,NA
122465,1.17339,1.48608,-4.20311,-36.341,NA,NA,NA,NA,NA
122695,1.58998,1.79525,-4.90642,-28.151,NA,NA,NA,NA,NA
122959,1.279,2.10917,-4.34633,NA,-14.318,NA,NA,NA,NA
123076,1.09194,2.00374,-4.10596,NA,NA,NA,NA,-22.598,NA
123337,1.40597,1.36729,-4.09125,NA,-10.026,NA,NA,NA,NA
123488,1.95962,1.99158,-3.85411,NA,-11.657,NA,NA,NA,NA
123708,1.24857,1.87377,-4.5119,NA,-12.698,NA,NA,NA,NA
123982,2.29793,0.840056,-4.40036,NA,-35.605,NA,NA,NA,NA
124114,1.80572,1.77902,-3.83528,NA,-8.399,NA,NA,NA,NA
124361,1.51618,1.43829,-4.98632,NA,-18.916,NA,NA,NA,NA
124561,1.18111,2.32969,-4.6635,NA,NA,-25.423,NA,NA,NA
124709,2.30019,1.74145,-4.07699,NA,NA,-12.763,NA,NA,NA
124991,1.06676,1.51312,-4.52785,NA,NA,-26.379,NA,NA,NA
125072,1.16562,1.99457,-4.2126,NA,-16.527,NA,NA,NA,NA
125234,0.735528,1.94147,-4.03876,NA,-35.798,NA,NA,NA,NA
125405,1.46362,1.92127,-4.96451,NA,NA,-18.669,NA,NA,NA
125666,1.11612,2.20916,-4.62155,NA,-22.692,NA,NA,NA,NA
125824,1.31156,2.04897,-4.70786,NA,-15.257,NA,NA,NA,NA
126183,1.92965,2.24247,-4.14947,NA,NA,NA,-26.36,NA,NA
126349,2.4756,1.75265,-4.88067,NA,-22.561,NA,NA,NA,NA
126573,1.89827,1.59819,-4.89331,NA,NA,NA,NA,-16.924,NA
126720,1.84973,1.06781,-4.76024,NA,-20.438,NA,NA,NA,NA
126927,1.46252,1.2108,-4.79757,NA,NA,-20.12,NA,NA,NA
127154,2.14748,1.74445,-4.93935,NA,-15.262,NA,NA,NA,NA
127315,1.4349,1.90985,-4.52683,NA,NA,-9.346,NA,NA,NA
127558,1.35628,1.42473,-4.40544,NA,-7.977,NA,NA,NA,NA
127711,2.16589,1.51496,-4.05664,NA,-7.461,NA,NA,NA,NA
127865,1.85377,0.974797,-4.30284,NA,-18.628,NA,NA,NA,NA
128039,2.48007,2.03337,-4.24489,NA,NA,-19.577,NA,NA,NA
128204,2.11183,2.07336,-3.8672,NA,-15.239,NA,NA,NA,NA
128591,2.26212,1.99405,-3.484,NA,NA,NA,NA,-32.152,NA
128774,2.24124,1.42193,-3.88986,NA,NA,NA,NA,-23.615,NA
128834,1.78926,1.5247,-4.74525,NA,NA,NA,-24.65,NA,NA
129135,1.32625,1.67695,-4.78622,NA,-13.431,NA,NA,NA,NA
129374,1.60697,1.2364,-4.97612,NA,NA,NA,NA,-29.716,NA
129600,1.91005,1.77973,-4.38924,NA,-2.911,NA,NA,NA,NA
129761,1.86689,2.48397,-4.2653,NA,NA,-25.092,NA,NA,NA
129880,2.09872,2.21085,-4.84074,NA,NA,NA,NA,-20.423,NA
130090,0.759834,1.56081,-4.10388,NA,NA,-38.028,NA,NA,NA
130380,1.07576,1.78493,-4.39282,NA,-16.85,NA,NA,NA,NA
130579,1.67048,1.57895,-3.81022,NA,-9.142,NA,NA,NA,NA
130796,2.11142,1.49854,-4.4649,NA,NA,NA,NA,-11.691,NA
130877,2.18245,1.71061,-4.30435,NA,NA,-15.473,NA,NA,NA
131174,1.68645,1.95266,-4.04385,NA,-7.194,NA,NA,NA,NA
131349,2.03821,1.7489,-3.81833,NA,-11.795,NA,NA,NA,NA
131489,1.87739,1.19139,-4.57061,NA,NA,NA,-30.562,NA,NA
131668,1.97908,1.06225,-4.06954,NA,NA,-18.106,NA,NA,NA
131910,1.08671,2.09159,-3.9302,NA,-25.626,NA,NA,NA,NA
132174,2.27281,1.84662,-4.0493,NA,-11.598,NA,NA,NA,NA
132304,1.9809,1.70845,-3.90619,NA,NA,NA,NA,-19.71,NA
132528,1.63121,2.15603,-3.93602,NA,NA,-22.806,NA,NA,NA
132694,1.94737,1.92747,-4.39291,NA,-5.12,NA,NA,NA,NA
132977,2.39252,2.04619,-4.06806,NA,-17.857,NA,NA,NA,NA
133066,1.56085,2.12057,-4.39409,NA,NA,NA,NA,-11.168,NA
133312,2.29788,1.43536,-4.70621,NA,-15.101,NA,NA,NA,NA
133547,1.74351,1.93332,-4.34551,NA,-3.704,NA,NA,NA,NA
133723,2.27005,1.4145,-3.97035,NA,-14.29,NA,NA,NA,NA
133813,2.7139,1.57038,-4.34347,NA,NA,-31.281,NA,NA,NA
134159,2.21711,1.08622,-4.21958,NA,NA,-20.926,NA,NA,NA
134217,2.15366,1.84308,-4.60696,NA,NA,NA,NA,-15.343,NA
134573,1.60925,1.15849,-4.78376,NA,NA,-20.505,NA,NA,NA
134653,1.37719,2.05774,-4.32866,NA,NA,-15.363,NA,NA,NA
134965,1.95888,2.74567,-3.86583,NA,-35.754,NA,NA,NA,NA
135048,2.53331,1.74145,-4.44049,NA,NA,-20.665,NA,NA,NA
135340,1.56904,1.20038,-4.97933,NA,-24.82,NA,NA,NA,NA
135533,1.97708,1.14298,-4.4541,NA,-11.934,NA,NA,NA,NA
135703,1.22061,1.92678,-3.90398,NA,-17.387,NA,NA,NA,NA
135873,2.1569,1.49704,-4.39383,NA,-7.546,NA,NA,NA,NA
136083,2.30078,2.13955,-4.07025,NA,-17.081,NA,NA,NA,NA
136297,1.56567,1.34587,-4.61696,NA,-7.427,NA,NA,NA,NA
136472,1.68022,1.74739,-4.78918,NA,-8.055,NA,NA,NA,NA
136648,1.90686,2.37183,-4.98631,NA,-24.822,NA,NA,NA,NA
136891,1.71811,2.44761,-4.76486,NA,NA,NA,NA,-30.022,NA
137012,1.92165,1.44593,-4.21496,NA,-4.029,NA,NA,NA,NA
137222,2.18289,1.17701,-4.49904,NA,NA,NA,-29.716,NA,NA
137453,1.79915,1.92928,-4.92231,NA,-13.684,NA,NA,NA,NA
137689,1.90104,1.76078,-4.82645,NA,-9.456,NA,NA,NA,NA
137979,1.57613,2.66069,-4.83843,NA,NA,-33.311,NA,NA,NA
138168,2.70162,1.79597,-4.6722,NA,NA,-29.494,NA,NA,NA
138234,1.87856,2.14425,-4.5644,NA,-10.283,NA,NA,NA,NA
138538,1.96112,1.95168,-4.68273,NA,NA,NA,NA,-20.278,NA
138639,1.92694,1.97426,-4.68134,NA,-9.456,NA,NA,NA,NA
138810,1.62135,2.37629,-4.31839,NA,NA,NA,NA,-20.538,NA
139173,1.84736,2.1303,-4.17181,NA,NA,-17.854,NA,NA,NA
139247,2.2224,2.17077,-4.58597,NA,NA,-25.19,NA,NA,NA
139525,1.26326,1.57454,-4.65565,NA,-13.609,NA,NA,NA,NA
139694,1.8561,2.28219,-4.59042,NA,-14.265,NA,NA,NA,NA
139901,1.9987,1.7772,-4.91391,NA,NA,-17.906,NA,NA,NA
140005,1.55034,1.75637,-4.76584,NA,-10.056,NA,NA,NA,NA
140238,1.76748,1.68308,-4.90458,NA,NA,NA,NA,-15.614,NA
140458,1.34137,1.86556,-4.29563,NA,NA,NA,NA,-10.376,NA
140654,2.12821,1.39536,-4.59604,NA,-8.27,NA,NA,NA,NA
140927,2.3827,2.21229,-4.81057,NA,-23.139,NA,NA,NA,NA
141075,2.10198,2.10959,-4.45815,NA,NA,NA,NA,-20.047,NA
141357,1.45166,2.05938,-4.61838,NA,-11.321,NA,NA,NA,NA
141558,1.26276,1.04916,-4.31586,NA,-26.374,NA,NA,NA,NA
141690,2.07483,1.80308,-4.1892,NA,NA,NA,-36.224,NA,NA
141991,1.40795,1.88365,-3.8291,NA,NA,-20.215,NA,NA,NA
142052,2.45203,1.86651,-4.27615,NA,-14.661,NA,NA,NA,NA
142287,1.95002,1.30814,-4.14145,NA,NA,NA,NA,-9.549,NA
142451,1.70078,2.20221,-4.01187,NA,NA,NA,NA,-21.211,NA
142716,2.01792,2.14291,-4.3702,-28.147,NA,NA,NA,NA,NA
