id,x0,x1,x2,fitness-4.5,fitness-4,fitness-3.5,fitness-5,fitness-3
81023,-2.79509,4.33599,-5,NA,NA,NA,-74.088,NA
81315,-2.32401,3.51321,-5,NA,NA,NA,-51.284,NA
81444,-2.02437,4.32496,-5,NA,NA,NA,-63.48,NA
81768,-2.20996,4.21634,-5,-47.757,NA,NA,NA,NA
81855,-1.48391,4.19607,-4.28113,-67.849,NA,NA,NA,NA
82027,-2.48114,4.15876,-5,NA,NA,NA,-59.939,NA
82292,-2.39923,5,-5,NA,NA,NA,-77.782,NA
82544,-1.70991,3.95071,-4.40367,NA,NA,NA,-42.284,NA
82795,-1.14591,4.47315,-4.77456,NA,NA,NA,-74.086,NA
82930,-1.84448,3.79344,-5,NA,NA,NA,-44.141,NA
83011,-2.27136,4.10372,-5,NA,NA,NA,-49.927,NA
83316,-1.20349,4.61932,-5,NA,-101.747,NA,NA,NA
83584,-3.18125,4.09862,-5,NA,NA,NA,-88.646,NA
83604,-2.85278,4.11044,-5,NA,NA,NA,-71.264,NA
83996,-3.81593,3.33182,-5,NA,NA,-156.501,NA,NA
84008,-2.73736,3.76117,-5,-67.201,NA,NA,NA,NA
84296,-2.61908,2.21441,-5,-153.518,NA,NA,NA,NA
84571,-3.2225,4.14084,-4.98648,-83.739,NA,NA,NA,NA
84674,-2.26534,4.61595,-5,NA,NA,NA,-71.38,NA
84971,-2.31404,3.33282,-5,NA,NA,NA,-49.485,NA
85170,-0.870144,4.24172,-4.30928,NA,NA,NA,-84.068,NA
85258,-1.59289,4.55654,-5,-49.804,NA,NA,NA,NA
85510,-1.91663,4.81414,-4.91212,NA,-68.659,NA,NA,NA
85702,-2.0144,5,-3.30476,NA,-141.879,NA,NA,NA
85807,-2.42973,4.31861,-4.99572,NA,NA,NA,-56.254,NA
86089,-1.66909,3.29247,-5,NA,NA,NA,-41.711,NA
86383,-1.74422,3.12,-5,NA,NA,NA,-72.544,NA
86436,-1.76529,3.2487,-5,NA,NA,NA,-49.792,NA
86627,-1.55662,3.455,-4.79481,NA,NA,NA,-46.049,NA
86974,-1.21669,3.82608,-5,-24.145,NA,NA,NA,NA
87142,-1.4309,4.62817,-4.13491,-74.163,NA,NA,NA,NA
87203,-1.97695,5,-5,NA,NA,NA,-80.458,NA
87579,-1.86853,3.55633,-5,NA,NA,NA,-46.976,NA
87780,-3.16736,3.72672,-5,-85.763,NA,NA,NA,NA
87830,-3.21651,3.51255,-4.00417,-106.681,NA,NA,NA,NA
88144,-2.99097,3.96957,-4.09276,NA,NA,NA,-91.517,NA
88233,-2.73743,4.5261,-4.38516,NA,-78.323,NA,NA,NA
88490,-1.77263,4.62094,-4.99902,NA,NA,NA,-66.574,NA
88695,-2.66313,5,-5,NA,NA,NA,-91.059,NA
88844,-2.03758,4.16075,-4.94248,NA,NA,NA,-60.625,NA
89010,-2.05142,3.2238,-5,NA,NA,NA,-64.682,NA
89355,-2.27191,4.43398,-5,NA,NA,NA,-57.251,NA
89450,-1.39301,5,-5,NA,NA,NA,-91.483,NA
89619,-2.25145,4.47242,-5,NA,-65.477,NA,NA,NA
89805,-1.64993,4.16281,-5,NA,NA,-44.987,NA,NA
90032,-1.76179,4.57847,-5,NA,NA,-94.708,NA,NA
90243,-1.57793,5,-5,NA,-83.788,NA,NA,NA
90435,-1.97235,4.66546,-5,NA,-63.419,NA,NA,NA
90731,-3.75166,4.16391,-5,-122.765,NA,NA,NA,NA
90937,-1.78871,3.96205,-3.873,NA,NA,NA,-84.354,NA
91147,-1.88488,3.6899,-4.40661,NA,-53.073,NA,NA,NA
91382,-3.05953,3.9769,-3.77118,NA,NA,NA,-112.906,NA
91519,-1.77551,3.79987,-4.4285,NA,NA,NA,-36.279,NA
91794,-0.934257,4.2697,-5,NA,NA,NA,-77.714,NA
91959,-1.14621,5,-5,NA,NA,NA,-87.573,NA
92168,-2.47004,5,-4.68594,NA,NA,NA,-84.966,NA
92333,-2.62057,4.8213,-5,NA,NA,NA,-76.78,NA
92439,-1.88525,5,-4.82402,NA,NA,NA,-79.561,NA
92661,-1.62498,4.12266,-5,NA,NA,NA,-41.131,NA
92928,-1.61942,3.65441,-5,NA,NA,NA,-46.554,NA
93164,-1.50784,4.21769,-4.73031,NA,NA,NA,-57.585,NA
93230,-2.21578,4.02186,-4.65482,-43.291,NA,NA,NA,NA
93504,-2.97011,4.11171,-4.83737,-76.732,NA,NA,NA,NA
93661,-2.3194,4.20507,-5,NA,NA,NA,-47.128,NA
93999,-2.7283,5,-5,-85.098,NA,NA,NA,NA
94189,-2.14474,3.87553,-5,-37.326,NA,NA,NA,NA
94367,-1.9886,3.51348,-4.37906,NA,NA,NA,-47.56,NA
94567,-2.79027,4.61026,-4.6706,NA,NA,NA,-81.283,NA
94764,-2.33493,5,-4.9094,NA,NA,NA,-75.566,NA
94865,-2.54286,4.26435,-5,NA,NA,NA,-68.733,NA
95050,-2.13068,5,-4.65172,NA,NA,NA,-80.072,NA
95313,-3.36563,3.83162,-5,NA,NA,NA,-95.814,NA
95529,-3.78916,4.25424,-4.5289,-131.338,NA,NA,NA,NA
95776,-1.85473,3.83376,-4.7999,NA,NA,NA,-43.026,NA
95812,-0.964229,4.78571,-4.23725,NA,NA,NA,-95.354,NA
96002,-0.989191,4.027,-4.22238,NA,NA,NA,-95.16,NA
96204,-1.25283,4.85728,-4.2749,NA,-108.678,NA,NA,NA
96422,-0.711001,5,-4.78927,-112.78,NA,NA,NA,NA
96682,-1.12006,3.6016,-4.8031,NA,NA,NA,-66.303,NA
96937,-1.43814,3.17127,-5,NA,NA,NA,-74.289,NA
97171,-2.16468,2.91051,-4.07393,NA,NA,NA,-107.393,NA
97393,-2.46042,3.59536,-3.66376,-98.986,NA,NA,NA,NA
97563,-1.95081,3.38114,-5,-26.885,NA,NA,NA,NA
97688,-2.05586,3.16801,-3.69561,NA,-118.961,NA,NA,NA
97804,-2.57549,2.4658,-4.44639,NA,NA,NA,-104.678,NA
98064,-2.77474,3.73608,-5,NA,NA,NA,-68.19,NA
98280,-3.03899,5,-5,NA,-104.676,NA,NA,NA
98541,-1.82316,4.20071,-5,NA,-48.323,NA,NA,NA
98644,-1.58933,3.56019,-5,NA,-6.983,NA,NA,NA
98801,-2.33506,4.32483,-4.34559,NA,NA,NA,-70.146,NA
99042,-2.14316,3.84045,-4.61546,NA,NA,NA,-51.055,NA
99326,-2.13144,3.88595,-3.88583,NA,NA,NA,-74.99,NA
99593,-2.49321,5,-5,NA,NA,NA,-85.258,NA
99704,-1.60641,5,-5,NA,NA,NA,-74.452,NA
99802,-1.66569,4.45431,-5,NA,-55.813,NA,NA,NA
100134,-3.10665,5,-5,NA,NA,NA,-110.613,NA
100355,-2.84261,5,-4.68291,-93.542,NA,NA,NA,NA
100443,-2.74738,5,-5,-86.379,NA,NA,NA,NA
100759,-2.19893,4.75942,-4.71782,NA,-64.031,NA,NA,NA
100908,-1.0358,4.15641,-4.8036,NA,NA,NA,-47.634,NA
101171,-0.382677,4.34473,-4.63958,NA,NA,NA,-129.989,NA
101244,-2.05297,4.80737,-4.44882,-61.1,NA,NA,NA,NA
101587,-1.67346,4.83278,-4.18687,NA,NA,NA,-74.762,NA
101700,-2.59071,4.07979,-4.15117,NA,NA,NA,-72.718,NA
101904,-2.48613,4.49405,-5,NA,-71.158,NA,NA,NA
102135,-2.2126,3.2341,-5,NA,NA,NA,-61.871,NA
102389,-1.90195,2.75356,-5,NA,NA,NA,-93.097,NA
102478,-2.18243,4.05739,-4.0966,-65.983,NA,NA,NA,NA
102751,-2.52165,4.14179,-4.46324,NA,NA,NA,-64.031,NA
102982,-3.09723,5,-5,NA,NA,NA,-109.888,NA
103022,-2.4143,5,-4.92874,-80.311,NA,NA,NA,NA
103310,-2.42866,4.38229,-4.9482,NA,-63.975,NA,NA,NA
103588,-1.22479,4.04839,-5,NA,NA,NA,-47.411,NA
103639,-2.86201,4.5766,-5,NA,NA,-105.072,NA,NA
103868,-2.12093,5,-4.67766,-73.176,NA,NA,NA,NA
104188,-1.82291,4.4195,-4.91915,NA,NA,NA,-52.281,NA
104399,-2.36583,5,-5,NA,NA,NA,-78.364,NA
104472,-2.13305,4.86648,-5,NA,-71.81,NA,NA,NA
104756,-2.22342,4.75621,-5,NA,-65.58,NA,NA,NA
104841,-2.29489,4.64086,-5,NA,NA,-94.877,NA,NA
105112,-1.31831,3.8623,-5,NA,-16.423,NA,NA,NA
105313,-1.76437,3.87271,-4.50941,NA,NA,NA,-42.743,NA
105598,-2.66441,4.2834,-4.66258,NA,NA,NA,-75.237,NA
105753,-2.15738,4.26927,-5,NA,NA,NA,-55.419,NA
105868,-1.6267,5,-4.64999,NA,NA,NA,-78.402,NA
106190,-2.58009,5,-4.88713,NA,NA,NA,-91.311,NA
106345,-2.82497,5,-5,NA,NA,NA,-96.018,NA
106503,-1.84046,4.27891,-4.54496,NA,NA,NA,-55.755,NA
106705,-1.36415,5,-5,NA,NA,NA,-93.416,NA
106853,-2.04098,5,-5,NA,NA,NA,-78.91,NA
107175,-0.535113,4.44955,-5,NA,NA,NA,-119.672,NA
107393,-1.36526,5,-5,NA,NA,NA,-93.39,NA
107576,-0.984894,3.67384,-5,NA,NA,NA,-85.207,NA
107632,-2.45865,3.15167,-5,NA,NA,NA,-73.771,NA
107842,-2.01955,3.33689,-4.75371,NA,NA,-106.361,NA,NA
108086,-2.28525,2.77565,-5,-81.761,NA,NA,NA,NA
108281,-2.53651,3.88985,-5,NA,NA,NA,-56.06,NA
108581,-2.15675,3.56567,-5,NA,NA,NA,-49.888,NA
108607,-1.82358,4.34053,-5,NA,NA,NA,-49.151,NA
108853,-2.00061,4.29163,-3.94303,NA,NA,NA,NA,-111.809
109192,-2.63376,5,-3.19045,NA,NA,NA,-147.957,NA
109296,-2.19767,5,-5,NA,NA,NA,-77.617,NA
109532,-2.19786,4.23128,-5,NA,NA,NA,-51.251,NA
109784,-1.43389,4.07549,-5,-23.042,NA,NA,NA,NA
109934,-2.38888,3.59604,-5,-49.992,NA,NA,NA,NA
110130,-2.09845,4.08668,-5,NA,NA,NA,-52.179,NA
110358,-1.35214,3.77373,-5,-20.6,NA,NA,NA,NA
110515,-1.68812,2.39982,-5,NA,NA,NA,-102.877,NA
110742,-1.87148,3.03538,-5,-62.166,NA,NA,NA,NA
110889,-1.97325,2.98703,-5,NA,NA,NA,-58.393,NA
111044,-1.59051,2.54638,-5,NA,NA,-161.116,NA,NA
111396,-2.51936,3.96481,-4.14847,NA,NA,NA,-76.959,NA
111599,-2.22789,3.57112,-4.91747,NA,NA,NA,-52.602,NA
111688,-2.34557,4.91984,-4.15408,NA,NA,NA,-90.139,NA
111927,-2.40161,3.93875,-5,-51.212,NA,NA,NA,NA
112155,-1.87776,4.09916,-5,NA,-33.239,NA,NA,NA
112201,-1.72202,5,-4.74405,NA,NA,NA,-71.587,NA
112482,-1.89912,4.97007,-4.91092,-71.741,NA,NA,NA,NA
112754,-3.30264,4.52665,-5,NA,NA,-127.229,NA,NA
112853,-3.1883,3.99001,-5,NA,-89.047,NA,NA,NA
113036,-3.15095,4.47406,-5,NA,NA,NA,-94.248,NA
113204,-2.53504,4.34238,-5,NA,NA,NA,-68.477,NA
113556,-1.72956,4.09172,-5,NA,NA,NA,-41.123,NA
113717,-1.68132,3.72297,-5,NA,NA,NA,-51.739,NA
113938,-1.89543,4.05623,-5,NA,NA,NA,-46.425,NA
114177,-1.40283,4.01349,-5,NA,-46.925,NA,NA,NA
114211,-1.81211,4.15755,-4.14874,NA,-59.305,NA,NA,NA
114597,-3.13743,4.426,-5,NA,NA,NA,-92.753,NA
114682,-2.11221,5,-5,NA,NA,NA,-80.203,NA
114909,-1.53991,3.47221,-5,NA,NA,NA,-48.929,NA
115033,-1.19402,3.95593,-4.76018,NA,NA,NA,-62.252,NA
115375,-1.75022,4.71598,-5,-49.311,NA,NA,NA,NA
115418,-2.07373,4.59662,-3.80501,NA,NA,NA,-80.371,NA
115703,-2.38053,3.52438,-4.65773,NA,NA,NA,-58.407,NA
115836,-1.49359,3.79803,-4.26554,NA,NA,NA,-78.869,NA
116007,-1.8413,3.65057,-3.7559,-91.482,NA,NA,NA,NA
116243,-2.51744,2.55557,-2.81745,NA,NA,NA,-226.597,NA
116581,-2.09686,3.74122,-4.54188,NA,NA,NA,-55.943,NA
116660,-2.24646,4.26141,-5,NA,NA,NA,-46.821,NA
116818,-1.68,3.96674,-5,NA,NA,NA,-48.975,NA
117067,-1.5311,4.25573,-4.43588,NA,NA,NA,-59.256,NA
117223,-1.41347,3.69582,-5,NA,-13.662,NA,NA,NA
117526,-1.54256,3.11809,-5,-52.205,NA,NA,NA,NA
117664,-1.59945,3.69449,-5,NA,NA,NA,-30.647,NA
117901,-2.5011,3.523,-5,NA,NA,NA,-64.865,NA
118121,-1.99354,3.73618,-4.80644,NA,NA,NA,-30.825,NA
118289,-1.53,4.63346,-4.53138,-63.655,NA,NA,NA,NA
118523,-2.78834,3.4161,-4.9291,NA,NA,NA,-77.381,NA
118612,-1.99701,3.89809,-4.43005,NA,NA,NA,-67.859,NA
118854,-2.16741,3.71957,-5,NA,NA,NA,-50.349,NA
119065,-1.70752,3.08269,-5,NA,NA,NA,-82.392,NA
119229,-3.05304,3.88705,-4.17851,NA,NA,NA,-88.729,NA
119423,-2.38528,5,-4.54242,NA,NA,NA,-86.306,NA
119625,-1.46664,4.25978,-4.64342,NA,-35.358,NA,NA,NA
119992,-1.74749,5,-5,NA,NA,NA,-71.419,NA
120067,-2.10494,4.62654,-4.36307,-56.736,NA,NA,NA,NA
120380,-1.37821,3.66486,-5,-24.96,NA,NA,NA,NA
120572,-1.84537,4.19566,-5,NA,NA,NA,-47.349,NA
120629,-1.41598,5,-5,NA,NA,NA,-91.265,NA
120867,-1.80214,4.3345,-5,NA,-45.993,NA,NA,NA
121083,-2.40846,4.42951,-5,NA,NA,-82.437,NA,NA
121306,-1.76857,4.23694,-5,-37.659,NA,NA,NA,NA
121441,-1.47844,4.28586,-5,NA,NA,NA,-62.945,NA
121655,-1.77814,4.49962,-4.91242,NA,NA,NA,-58.989,NA
121942,-1.25315,5,-5,NA,NA,NA,-88.357,NA
122184,-2.76112,5,-5,NA,NA,NA,-91.007,NA
122392,-3.00636,4.8848,-5,NA,NA,NA,-101.455,NA
122499,-1.88517,3.21889,-5,NA,NA,NA,-64.167,NA
122793,-1.91644,3.59428,-4.81181,-26.211,NA,NA,NA,NA
122801,-1.88196,4.36303,-5,NA,NA,NA,-55.658,NA
123169,-1.22174,4.88081,-5,-82.981,NA,NA,NA,NA
123220,-1.92829,5,-5,NA,NA,NA,-80.3,NA
123527,-1.58706,3.58079,-5,NA,NA,NA,-43.776,NA
123778,-2.65714,4.20726,-4.36525,NA,NA,NA,-61.211,NA
123919,-1.59645,3.77971,-4.64051,NA,NA,NA,-48.433,NA
124083,-1.27281,3.33499,-4.37191,NA,NA,NA,-66.534,NA
124339,-1.65342,3.59396,-5,NA,NA,NA,-43.64,NA
124586,-2.72294,4.38913,-4.89097,NA,NA,NA,-73.699,NA
124694,-2.49707,4.75119,-4.56411,NA,NA,NA,-77.848,NA
124971,-2.91499,4.84472,-4.62794,NA,NA,NA,-96.761,NA
125009,-1.47114,4.38861,-4.13949,NA,-83.428,NA,NA,NA
125223,-2.40202,4.79333,-3.9699,NA,-96.774,NA,NA,NA
125496,-1.60977,5,-2.78021,NA,NA,NA,-181.245,NA
125674,-1.68767,5,-4.06594,NA,NA,NA,-97.908,NA
125823,-1.76642,4.91122,-4.79764,NA,NA,NA,-75.751,NA
126114,-2.88905,3.4582,-5,NA,NA,NA,-70.876,NA
126280,-2.84696,3.89223,-5,NA,NA,NA,-75.836,NA
126511,-2.2356,3.47356,-4.38392,-57.43,NA,NA,NA,NA
126687,-2.19921,4.49702,-5,NA,NA,NA,-58.821,NA
126826,-1.39721,4.75205,-4.5965,NA,NA,NA,-75.582,NA
127198,-1.37069,4.61849,-5,NA,NA,NA,-56.157,NA
127398,-2.57835,3.78642,-5,NA,-59.051,NA,NA,NA
127463,-2.68235,3.52262,-5,NA,-62.261,NA,NA,NA
127602,-1.55859,4.60495,-5,NA,NA,NA,-66.288,NA
127969,-2.34161,4.17534,-4.65879,-51.472,NA,NA,NA,NA
128143,-3.00734,5,-5,NA,NA,NA,-103.418,NA
128339,-2.81401,4.15891,-4.2942,NA,NA,NA,-82.332,NA
128407,-3.48256,3.95558,-5,NA,-101.099,NA,NA,NA
128627,-3.07438,2.93372,-5,NA,-100.124,NA,NA,NA
128949,-2.61275,4.04318,-5,NA,-68.127,NA,NA,NA
129096,-2.15577,3.9699,-5,NA,-43.62,NA,NA,NA
129246,-2.7626,4.35651,-5,NA,-75.019,NA,NA,NA
129476,-3.35211,4.88223,-5,NA,NA,NA,NA,-151.69
129633,-3.10196,3.92678,-5,-78.756,NA,NA,NA,NA
129919,-1.53005,3.58938,-5,-4.173,NA,NA,NA,NA
130067,-1.43955,4.74317,-5,NA,-71.275,NA,NA,NA
130361,-1.72769,3.15745,-5,NA,NA,NA,-64.631,NA
130445,-2.27535,3.00777,-4.53748,NA,NA,NA,-78.203,NA
130617,-2.56221,3.66433,-3.96106,NA,NA,NA,-83.285,NA
130951,-2.70144,3.77187,-4.87729,NA,NA,NA,-53.994,NA
131028,-2.18936,4.27615,-5,NA,NA,NA,-52.793,NA
131236,-3.05512,3.57629,-4.72403,NA,NA,NA,-81.516,NA
131514,-1.94412,4.61137,-5,NA,NA,NA,-54.542,NA
131683,-2.40412,4.12163,-3.63535,NA,NA,NA,-91.589,NA
131980,-2.75123,3.73428,-4.76909,NA,NA,NA,-64.539,NA
132088,-1.41541,3.17621,-5,NA,NA,NA,-76.076,NA
132369,-2.51523,3.8179,-5,NA,NA,NA,-56.806,NA
132520,-2.26744,4.2394,-4.44945,NA,NA,NA,-69.835,NA
132777,-1.55108,4.26104,-5,NA,NA,NA,-50.359,NA
132881,-0.997275,4.81169,-5,NA,NA,NA,-107.856,NA
133034,-1.34342,5,-5,-81.601,NA,NA,NA,NA
133288,-1.40356,5,-5,NA,NA,NA,-88.556,NA
133481,-2.72621,5,-4.48467,NA,NA,NA,-94.824,NA
133736,-1.92245,5,-5,-69.841,NA,NA,NA,NA
133974,-2.29583,5,-5,NA,-80.913,NA,NA,NA
134026,-2.16854,3.69936,-4.69806,NA,NA,NA,-52.124,NA
134259,-1.75926,3.96015,-4.55613,NA,NA,NA,-46.83,NA
134536,-0.861243,5,-4.4883,NA,NA,NA,-113.434,NA
134610,-1.6495,5,-4.2507,NA,NA,NA,-97.059,NA
134814,-2.28183,5,-5,NA,NA,NA,-74.793,NA
135110,-1.24327,4.56495,-4.7522,NA,NA,NA,-72.006,NA
135355,-1.10614,3.53012,-4.32525,NA,NA,NA,-110.837,NA
135444,-2.06073,2.91548,-5,NA,NA,NA,-62.609,NA
135732,-2.59351,3.38683,-5,NA,NA,NA,-81.891,NA
135957,-2.18454,4.43871,-5,NA,NA,NA,-58.163,NA
136058,-2.02271,4.82417,-5,NA,NA,NA,-62.836,NA
136216,-2.23493,4.4887,-4.63547,NA,NA,NA,-62.991,NA
136457,-2.25092,5,-3.78335,-112.283,NA,NA,NA,NA
136783,-2.67047,5,-3.35253,NA,NA,NA,-139.005,NA
136841,-1.39039,4.67052,-4.04462,NA,NA,NA,-94.507,NA
137019,-3.00875,3.99294,-4.99678,NA,NA,NA,-81.76,NA
137298,-2.48773,4.65167,-5,NA,NA,NA,-70.709,NA
137483,-0.937174,4.29773,-5,NA,NA,NA,-77.637,NA
137626,-0.871413,5,-4.06856,NA,NA,NA,-128.455,NA
137949,-0.506974,4.47449,-5,NA,NA,NA,-126.378,NA
138053,-2.13032,3.08408,-4.18581,NA,NA,NA,-95.876,NA
138298,-2.46435,3.46054,-4.54702,-61.418,NA,NA,NA,NA
138517,-2.80866,3.67547,-4.99731,NA,NA,NA,-72.657,NA
138639,-1.46154,3.90372,-4.84597,-17.42,NA,NA,NA,NA
138867,-1.18703,3.97135,-5,NA,-32.489,NA,NA,NA
139099,-1.51121,3.81869,-5,-11.062,NA,NA,NA,NA
139263,-1.05127,4.40837,-5,-80.081,NA,NA,NA,NA
139442,-1.43803,5,-4.78638,NA,NA,NA,-93.326,NA
139729,-2.39711,4.82536,-4.69035,NA,NA,NA,-80.028,NA
139883,-1.7091,5,-5,NA,NA,NA,-71.946,NA
140146,-1.75559,5,-5,NA,NA,NA,-72.783,NA
140250,-2.03135,5,-5,NA,NA,NA,-81.83,NA
140581,-2.03124,3.84646,-3.69946,-96.502,NA,NA,NA,NA
140625,-1.78085,3.70225,-5,NA,NA,NA,-43.787,NA
140893,-1.74624,3.93534,-5,NA,NA,NA,-49.909,NA
141111,-2.92143,4.8137,-4.94728,NA,NA,NA,-97.833,NA
141356,-2.87798,5,-4.83102,NA,NA,NA,-93.793,NA
141426,-2.76495,5,-4.94894,NA,-96.937,NA,NA,NA
141698,-2.03032,5,-4.108,-89.145,NA,NA,NA,NA
141958,-2.41117,4.26355,-3.9868,NA,NA,NA,-77.483,NA
142082,-2.69206,5,-5,-82.9,NA,NA,NA,NA
142265,-1.76477,4.21123,-5,NA,NA,NA,-37.2,NA
142571,-1.57155,5,-5,NA,NA,NA,-78.29,NA
142688,-2.46806,5,-4.47987,NA,NA,NA,-88.765,NA
142887,-2.91348,5,-5,NA,NA,NA,-98.502,NA
143043,-1.96293,3.64701,-5,-32.468,NA,NA,NA,NA
143250,-2.52927,4.37504,-5,NA,NA,NA,-67.987,NA
143454,-1.42794,4.45979,-4.7189,-52.387,NA,NA,NA,NA
143653,-2.70826,4.7726,-5,-77.032,NA,NA,NA,NA
143877,-1.8861,4.77811,-4.50231,NA,-75.238,NA,NA,NA
144184,-2.73382,4.89845,-4.36771,NA,NA,NA,-91.943,NA
144246,-2.47364,3.02291,-4.47082,NA,NA,NA,-86.465,NA
144473,-2.59701,4.38237,-4.3445,NA,NA,NA,-66.888,NA
144662,-2.76825,3.85413,-4.09748,-81.563,NA,NA,NA,NA
144960,-2.79566,3.8948,-4.28541,NA,NA,NA,-79.519,NA
145154,-2.53706,3.89442,-4.85047,NA,NA,NA,-53.706,NA
145361,-1.69764,4.01464,-5,NA,NA,NA,-45.933,NA
145408,-1.59204,4.02297,-5,NA,NA,NA,-45.208,NA
145689,-2.3546,4.77223,-4.37975,-72.93,NA,NA,NA,NA
145873,-2.32805,4.91094,-4.47228,NA,NA,NA,-80.585,NA
146104,-2.54115,4.13059,-5,NA,NA,NA,-64.659,NA
146243,-2.12629,3.60966,-5,NA,NA,NA,-43.712,NA
146540,-2.41936,3.53783,-5,NA,NA,-72.606,NA,NA
146607,-2.23864,4.64746,-4.30986,NA,NA,NA,-65.125,NA
146960,-3.01355,4.50115,-4.41615,NA,NA,NA,-91.731,NA
147166,-3.03632,3.74426,-5,NA,NA,NA,-86.407,NA
147228,-3.08734,4.36642,-5,NA,-88.778,NA,NA,NA
147487,-2.75042,5,-4.87595,NA,NA,-109.243,NA,NA
147668,-1.52649,5,-4.83067,NA,-100.577,NA,NA,NA
147965,-1.43635,5,-4.65692,NA,-97.217,NA,NA,NA
148104,-1.53568,4.16473,-5,NA,-33.519,NA,NA,NA
148372,-3.04248,5,-5,NA,NA,NA,NA,-138.771
148476,-1.76519,4.28683,-4.19741,NA,-70.975,NA,NA,NA
148704,-2.36088,5,-4.75774,NA,NA,-85.993,NA,NA
148953,-2.19094,5,-4.95497,NA,NA,NA,-77.471,NA
149163,-2.28204,4.57105,-5,NA,NA,NA,-69.051,NA
149376,-1.45398,4.13935,-5,-22.663,NA,NA,NA,NA
149556,-2.55251,4.01469,-4.79824,NA,-65.776,NA,NA,NA
149799,-2.49807,5,-5,NA,-82.995,NA,NA,NA
149967,-2.07081,4.92542,-4.95432,NA,-83.988,NA,NA,NA
150069,-1.77245,3.65833,-5,-16.176,NA,NA,NA,NA
150211,-1.16734,3.73253,-3.69963,NA,NA,NA,-152.976,NA
150456,-1.63983,4.54468,-5,NA,NA,NA,-65.491,NA
150724,-2.50883,4.02272,-5,NA,NA,NA,-59.728,NA
150866,-2.71389,4.10936,-5,-58.994,NA,NA,NA,NA
151008,-2.05486,5,-4.48054,-84.418,NA,NA,NA,NA
151262,-1.59855,5,-4.25038,NA,-92.774,NA,NA,NA
151565,-1.75135,5,-5,NA,-82.274,NA,NA,NA
151729,-3.04468,4.67148,-4.95671,NA,-88.533,NA,NA,NA
151924,-3.29275,4.40127,-5,NA,NA,NA,-103.451,NA
152170,-2.57907,3.51979,-5,NA,NA,NA,-66.167,NA
152301,-1.83176,5,-5,-73.18,NA,NA,NA,NA
152550,-1.50399,5,-5,-79.18,NA,NA,NA,NA
152637,-1.977,3.8337,-4.45491,NA,NA,NA,-66.494,NA
152802,-1.97832,3.44208,-4.99355,NA,NA,NA,-64.981,NA
153043,-2.25866,4.1359,-5,-47.595,NA,NA,NA,NA
153304,-2.35749,3.99062,-5,NA,-61.569,NA,NA,NA
153469,-3.00462,4.46917,-5,-81.226,NA,NA,NA,NA
153754,-1.52391,5,-5,NA,NA,NA,-82.486,NA
153909,-1.69086,3.94648,-5,NA,NA,NA,-50.201,NA
154012,-3.09194,5,-5,-104.433,NA,NA,NA,NA
154246,-1.44403,5,-4.35589,NA,NA,NA,-82.088,NA
154530,-2.05989,5,-5,NA,NA,NA,-81.479,NA
154761,-1.94631,5,-5,NA,-77.703,NA,NA,NA
154979,-2.43499,5,-5,-78.98,NA,NA,NA,NA
155016,-2.48996,4.24924,-4.58226,NA,-61.928,NA,NA,NA
155379,-2.28863,4.91281,-5,NA,-77.57,NA,NA,NA
155505,-2.5921,5,-5,NA,NA,NA,-90.664,NA
155621,-2.2878,4.74808,-5,NA,NA,NA,-77.189,NA
155846,-2.04404,3.77634,-5,NA,NA,NA,-35.787,NA
156047,-1.59825,3.7551,-4.62974,NA,NA,NA,-39.741,NA
156369,-1.16259,3.01833,-5,NA,-77.157,NA,NA,NA
156499,-2.69055,4.1696,-5,NA,NA,-91.509,NA,NA
156763,-2.86317,4.01426,-4.48013,NA,-82.261,NA,NA,NA
156816,-3.27079,3.69818,-4.87643,NA,NA,NA,-86.82,NA
157136,-2.70403,4.08064,-4.55577,NA,-69.366,NA,NA,NA
157211,-2.8585,4.03196,-5,NA,NA,NA,-69.689,NA
157472,-2.68051,5,-5,NA,NA,NA,-93.638,NA
157744,-2.43141,5,-5,NA,NA,-93.868,NA,NA
157844,-2.67761,4.07986,-5,NA,NA,NA,-68.042,NA
158101,-2.10902,4.89578,-5,-68.948,NA,NA,NA,NA
158249,-3.49389,5,-5,NA,NA,NA,-134.928,NA
158593,-1.67764,4.76992,-5,NA,NA,NA,-80.572,NA
158655,-1.72572,4.24514,-5,NA,NA,NA,-37.296,NA
158992,-1.83426,3.18109,-4.93748,NA,NA,NA,-62.238,NA
159065,-2.43013,3.65936,-5,-52.778,NA,NA,NA,NA
159251,-2.30931,4.21028,-5,NA,NA,NA,-46.91,NA
159418,-1.72075,3.44662,-5,NA,NA,NA,-35.564,NA
159690,-1.35388,4.58198,-5,NA,NA,NA,-58.55,NA
159849,-1.73249,3.71307,-5,NA,-48.195,NA,NA,NA
160186,-1.47773,5,-4.95941,NA,NA,NA,-87.657,NA
160343,-3.37302,3.61142,-4.53478,NA,NA,NA,-104.442,NA
160464,-1.75494,3.03957,-4.9871,NA,NA,NA,-89.969,NA
160676,-2.1364,3.59105,-4.70486,NA,NA,NA,-53.138,NA
160841,-2.53228,4.09858,-4.93312,NA,NA,NA,-62.324,NA
161087,-2.16334,3.93714,-4.73647,NA,NA,NA,-50.108,NA
161377,-2.42457,3.58029,-5,NA,NA,NA,-59.468,NA
161552,-2.29368,3.50721,-5,NA,NA,NA,-50.428,NA
